na_item,co_nco,sector,finpos,unit,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
F,NCO,S122_S123,LIAB,PC_GDP,IT	114.6 	118.6 	127.1 	138.9 	147.8 	160.4 	146.7 	150.4 	163.1 	168.1 	184.5 	211.7 	206.4 	204.4 	220.3 	217.5 	222.9 	239.5 	229.7 	226.9 	220.6 	213.1 	208.7 
F,NCO,S122_S123,LIAB,PC_GDP,LT	24.0 	21.2 	22.5 	24.1 	26.6 	28.6 	30.5 	32.1 	38.2 	46.9 	64.7 	73.6 	83.1 	79.6 	95.2 	90.9 	78.0 	72.0 	67.6 	68.6 	64.9 	69.4 	67.6 
F,NCO,S122_S123,LIAB,PC_GDP,LU	: 	: 	: 	: 	3198.2 	3131.8 	3598.8 	3247.0 	3147.2 	3047.1 	3218.3 	3026.9 	3125.2 	3387.6 	3058.8 	2646.4 	2550.7 	2174.9 	1966.3 	1938.1 	1929.7 	1994.1 	1878.9 
F,NCO,S122_S123,LIAB,PC_GDP,LV	29.3 	35.3 	47.8 	42.2 	46.1 	58.9 	65.0 	74.7 	84.3 	100.2 	114.0 	131.4 	134.9 	131.7 	149.6 	155.0 	131.8 	123.3 	123.9 	127.0 	127.6 	115.0 	102.5 
F,NCO,S122_S123,LIAB,PC_GDP,MT	167.6 e	191.0 e	217.2 e	282.6 e	332.6 e	332.5 e	313.5 e	342.2 e	374.5 e	419.7 	514.1 	573.0 	673.0 	696.8 	677.6 	759.1 	746.4 	740.1 	656.7 	627.9 	501.8 	470.8 	439.6 
F,NCO,S122_S123,LIAB,PC_GDP,NL	169.4 	180.0 	193.5 	218.8 	220.7 	222.5 	236.9 	244.1 	257.9 	273.3 	297.9 	313.1 	337.1 	307.7 	319.7 	327.3 	336.9 	337.4 	308.3 	315.4 	315.2 	311.6 	291.5 p
F,NCO,S122_S123,LIAB,PC_GDP,PL	36.8 	38.8 	41.3 	50.2 	55.1 	56.8 	59.7 	56.0 	58.2 	61.9 	67.0 	75.8 	79.2 	84.1 	82.0 	85.6 	84.5 	85.9 	89.8 	92.3 	88.7 	91.4 	90.2 
F,NCO,S122_S123,LIAB,PC_GDP,PT	151.2 	164.4 	182.6 	191.7 	209.4 	215.5 	218.5 	213.8 	224.0 	212.2 	216.2 	230.7 	243.0 	251.5 	277.1 	289.9 	301.5 	308.9 	282.1 	244.9 	223.4 	208.4 	197.9 
F,NCO,S122_S123,LIAB,PC_GDP,RO	57.8 e	48.1 e	31.2 e	32.8 	29.5 	27.0 	28.9 	31.3 	30.6 	37.9 	46.8 	51.4 	61.9 	53.5 	64.0 	65.7 	64.0 	60.4 	56.5 	54.9 	53.4 	51.5 	50.0 
F,NCO,S122_S123,LIAB,PC_GDP,SE	163.9 	168.9 	176.0 	185.1 	176.9 	191.0 	188.6 	183.0 	189.0 	205.7 	228.7 	244.8 	253.9 	290.6 	300.9 	282.3 	283.7 	290.9 	302.8 	315.2 	294.7 	304.1 	310.8 
F,NCO,S122_S123,LIAB,PC_GDP,SI	57.6 	60.6 	61.7 	64.0 	65.4 	71.2 	77.9 	80.8 	82.4 	85.0 	98.6 	105.9 	120.5 	124.6 	142.5 	138.9 	132.0 	127.0 	111.0 	102.5 	95.8 	91.6 	88.0 
F,NCO,S122_S123,LIAB,PC_GDP,SK	65.1 	69.8 	68.4 	65.1 	67.9 	68.0 	73.4 	65.2 	62.5 	67.6 	83.9 	72.5 	83.3 	93.1 	83.8 	81.5 	75.6 	82.0 	75.0 	80.2 	87.5 	89.2 	89.0 
F,NCO,S122_S123,LIAB,PC_GDP,UK	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: d	: 
F,NCO,S124,LIAB,PC_GDP,AT	13.7 	17.2 	21.9 	28.4 	39.4 	43.1 	44.8 	45.3 	48.1 	51.9 	61.8 	63.9 	58.7 	43.8 	48.8 	50.4 	44.4 	46.7 	46.5 	49.1 	49.1 	49.0 	49.9 
F,NCO,S124,LIAB,PC_GDP,BE	8.1 	10.3 	14.4 	21.8 	28.6 	32.3 	32.6 	28.4 	29.8 	31.5 	35.6 	37.9 	34.3 	23.9 	27.3 	25.8 	21.0 	22.4 	26.6 	31.1 	33.2 	35.4 	41.1 
F,NCO,S124,LIAB,PC_GDP,BG	0.2 	0.2 	0.1 	0.1 	0.1 	1.2 	0.8 	0.8 	0.9 	1.6 	2.7 	6.1 	5.7 	5.7 	5.3 	2.9 	4.4 	3.7 	2.7 	2.7 	2.6 	3.1 	3.7 
F,NCO,S124,LIAB,PC_GDP,CY	5.9 	8.9 	9.2 	9.5 	29.1 	18.4 	12.4 	19.4 	18.5 	41.0 	37.9 	54.4 	70.8 	9.7 	15.7 	23.9 	39.9 	8.7 	17.2 	14.6 	16.3 	16.6 	21.0 
F,NCO,S124,LIAB,PC_GDP,CZ	8.2 	6.6 	8.1 	5.8 	5.7 	6.1 	3.8 	4.2 	3.8 	3.7 	4.6 	2.5 	3.2 	2.4 	2.7 	3.4 	4.1 	5.2 	5.9 	7.0 	7.3 	8.3 	: 
F,NCO,S124,LIAB,PC_GDP,DE	14.3 	17.5 	23.0 	28.3 	36.7 	38.5 	36.6 	33.8 	37.5 	38.2 	42.6 	43.2 	42.2 	36.8 	43.1 	45.4 	43.6 	49.0 	51.7 	56.1 	58.9 	62.2 	64.6 
F,NCO,S124,LIAB,PC_GDP,DK	3.5 	5.2 	7.8 	10.6 	15.8 	19.3 	20.6 	20.6 	25.5 	38.1 	50.3 	54.9 	58.6 	41.2 	49.9 	70.9 	76.8 	88.0 	97.9 	105.3 	102.6 	106.4 	111.7 
F,NCO,S124,LIAB,PC_GDP,EE	0.1 	0.6 	1.2 	1.7 	2.1 	1.4 	1.8 	1.3 	3.1 	5.3 	7.6 	9.7 	11.9 	10.3 	10.0 	7.4 	2.7 	2.9 	3.2 	2.9 	3.6 	4.1 	4.7 
F,NCO,S124,LIAB,PC_GDP,EL	4.8 	5.6 	7.3 	7.2 	16.3 	11.1 	11.4 	9.9 	9.1 	9.2 	11.8 	8.4 	6.2 	2.9 	3.2 	3.2 	2.5 	2.8 	3.1 	3.3 	3.2 	3.1 	3.4 
F,NCO,S124,LIAB,PC_GDP,ES	10.5 	16.1 	25.0 	34.3 	31.4 	26.8 	23.3 	19.1 	22.2 	24.2 	26.2 	30.8 	27.6 	16.4 	17.8 	15.8 	14.4 	14.2 	17.9 	21.9 	23.3 	23.7 	25.3 
F,NCO,S124,LIAB,PC_GDP,FI	0.9 	2.0 	3.3 	4.1 	8.0 	9.3 	8.6 	8.1 	10.4 	14.8 	21.0 	27.4 	27.2 	16.8 	25.4 	30.1 	24.4 	34.4 	38.4 	44.0 	50.3 	54.4 	58.7 
F,NCO,S124,LIAB,PC_GDP,FR	20.7 	23.7 	27.5 	32.9 	40.5 	44.1 	42.1 	37.6 	42.4 	45.4 	50.7 	58.0 	56.0 	40.2 	48.6 	50.2 	44.5 	47.3 	49.4 	57.8 	58.4 	60.6 	64.4 
F,NCO,S124,LIAB,PC_GDP,HR	: 	: 	: 	: 	: 	: 	0.0 	2.6 	1.8 	2.4 	4.1 	6.9 	12.9 	5.4 	2.9 	2.9 	2.0 	1.8 	1.6 	1.9 	2.1 	2.9 	3.6 
F,NCO,S124,LIAB,PC_GDP,HU	1.0 	1.5 	2.5 	2.8 	3.2 	3.6 	3.9 	4.4 	3.9 	3.6 	6.3 	7.5 	9.0 	6.6 	7.7 	9.5 	7.2 	8.3 	10.9 	13.5 	13.6 	14.5 	15.4 
F,NCO,S124,LIAB,PC_GDP,IE	: 	: 	: 	: 	: 	: 	148.2 	124.1 	149.7 	152.8 	215.8 	243.3 	240.9 	186.4 	270.1 	385.0 	478.4 	581.2 	656.3 	836.9 	685.7 	702.4 	751.7 
F,NCO,S124,LIAB,PC_GDP,IT	10.9 	13.6 	21.0 	36.1 	43.0 	38.9 	32.3 	26.8 	22.6 	20.7 	20.5 	17.8 	14.2 	11.2 	11.9 	11.6 	9.8 	10.8 	12.0 	15.2 	17.0 	17.6 	18.9 
F,NCO,S124,LIAB,PC_GDP,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.5 	1.0 	1.2 	0.3 	0.4 	0.6 	0.4 	0.5 	0.7 	0.9 	1.1 	2.1 	2.5 
F,NCO,S124,LIAB,PC_GDP,LU	: 	: 	: 	: 	3204.2 	3487.2 	3367.4 	2845.9 	3121.0 	3585.7 	4792.9 	5262.7 	5309.0 	3503.4 	4635.4 	5361.3 	4830.2 	5537.3 	5914.0 	6370.1 	6934.4 	7224.1 	7715.1 
F,NCO,S124,LIAB,PC_GDP,LV	: 	: 	: 	: 	: 	: 	0.1 	0.2 	0.3 	0.4 	0.6 	0.6 	1.0 	0.4 	0.7 	1.0 	1.2 	1.1 	1.5 	1.0 	1.3 	1.4 	1.3 
F,NCO,S124,LIAB,PC_GDP,MT	10.7 e	11.5 e	12.3 e	13.2 e	14.1 e	14.8 e	16.2 e	17.4 e	18.7 e	27.6 	64.3 	79.9 	106.2 	71.5 	92.6 	91.0 	86.1 	97.4 	68.6 	67.7 	56.7 	57.0 	47.6 
F,NCO,S124,LIAB,PC_GDP,NL	14.0 	15.2 	17.0 	16.6 	20.8 	23.7 	21.2 	16.5 	17.4 	17.0 	17.5 	18.5 	15.1 	30.5 	73.6 	77.9 	78.8 	90.2 	98.2 	112.0 	110.1 	116.7 	118.6 p
F,NCO,S124,LIAB,PC_GDP,PL	0.0 	0.0 	0.0 	0.0 	0.3 	0.5 	1.7 	2.9 	4.1 	4.0 	6.4 	9.4 	11.9 	6.4 	7.5 	9.2 	7.9 	9.8 	12.8 	14.2 	16.5 	15.8 	16.2 
F,NCO,S124,LIAB,PC_GDP,PT	14.4 	16.6 	22.3 	24.1 	23.1 	19.8 	19.0 	18.0 	19.8 	20.8 	23.6 	25.3 	23.2 	16.9 	19.7 	18.0 	16.7 	18.0 	17.7 	16.6 	15.1 	14.0 	15.2 
F,NCO,S124,LIAB,PC_GDP,RO	0.0 e	0.0 e	4.0 e	3.1 	2.5 	0.4 	0.5 	0.6 	0.7 	1.2 	2.4 	3.1 	2.8 	1.2 	1.9 	2.0 	1.9 	5.4 	6.0 	6.1 	6.0 	5.6 	5.3 
F,NCO,S124,LIAB,PC_GDP,SE	9.9 	13.0 	18.6 	21.4 	32.4 	32.7 	31.2 	23.8 	28.4 	32.6 	46.3 	47.0 	44.8 	29.6 	44.3 	48.8 	42.1 	50.9 	62.3 	75.9 	75.6 	81.7 	87.3 
F,NCO,S124,LIAB,PC_GDP,SI	1.6 	2.8 	3.5 	4.0 	4.4 	4.1 	3.7 	5.4 	5.4 	7.0 	7.0 	8.6 	11.6 	5.0 	6.2 	6.4 	5.1 	5.2 	5.2 	5.9 	6.1 	5.9 	6.1 
F,NCO,S124,LIAB,PC_GDP,SK	4.3 	4.1 	4.1 	4.2 	4.1 	3.3 	2.9 	2.0 	3.1 	2.8 	3.8 	3.5 	4.0 	2.3 	2.5 	3.0 	4.1 	4.5 	5.8 	7.1 	7.2 	7.3 	8.3 
F,NCO,S124,LIAB,PC_GDP,UK	18.8 	20.2 	22.4 	24.2 	31.8 	31.3 	26.5 	20.3 	23.6 	25.7 	31.1 	34.7 	37.2 	28.2 	38.3 	45.6 	42.8 	47.8 	52.2 	53.4 	54.6 	56.8 	59.3 
F,NCO,S125,LIAB,PC_GDP,AT	6.0 	6.1 	6.0 	7.6 	6.9 	9.7 	9.6 	11.2 	11.7 	12.8 	14.1 	22.6 	26.6 	25.5 	29.9 	24.6 	20.1 	21.5 	22.1 	25.0 	24.7 	20.9 	18.4 
F,NCO,S125,LIAB,PC_GDP,CZ	7.2 	7.8 	9.3 	10.8 	11.8 	12.2 	10.4 	13.8 	11.2 	10.4 	9.3 	9.0 	10.0 	10.5 	9.6 	10.9 	9.2 	8.5 	9.7 	9.5 	9.4 	11.0 	: 
F,NCO,S125,LIAB,PC_GDP,DE	2.6 	3.2 	3.7 	4.4 	7.4 	12.8 	13.7 	13.7 	13.5 	11.6 	13.0 	15.0 	15.8 	20.0 	23.8 	24.6 	22.7 	22.4 	20.9 	22.3 	21.8 	21.0 	20.4 
F,NCO,S125,LIAB,PC_GDP,DK	23.6 	28.4 	39.1 	42.3 	49.8 	40.8 	33.3 	26.8 	27.6 	21.2 	32.8 	29.4 	29.1 	23.7 	29.1 	25.4 	27.9 	22.7 	25.1 	30.3 	34.2 	36.6 	36.5 
F,NCO,S125,LIAB,PC_GDP,EL	0.0 	0.0 	1.4 	1.6 	7.0 	3.4 	3.9 	3.0 	3.3 	3.6 	4.2 	5.3 	5.2 	4.8 	6.1 	6.3 	7.1 	7.8 	6.7 	5.2 	5.8 	5.3 	5.3 
F,NCO,S125,LIAB,PC_GDP,FI	11.5 	9.7 	10.5 	13.5 	14.4 	12.2 	6.9 	6.3 	7.5 	8.3 	10.1 	10.7 	9.6 	9.1 	12.6 	13.0 	13.1 	15.1 	18.2 	18.5 	21.4 	22.6 	25.8 
F,NCO,S125,LIAB,PC_GDP,FR	3.5 	4.0 	7.1 	7.4 	6.5 	8.9 	10.2 	10.2 	12.0 	11.5 	16.1 	19.5 	27.4 	26.4 	20.6 	20.9 	22.5 	22.5 	21.6 	22.1 	19.1 	20.5 	20.3 
F,NCO,S125,LIAB,PC_GDP,HR	: 	: 	: 	: 	: 	: 	2.8 	4.2 	5.8 	7.2 	8.1 	9.2 	11.6 	13.0 	14.2 	12.7 	11.9 	11.1 	10.5 	10.1 	9.1 	8.3 	7.9 
F,NCO,S125,LIAB,PC_GDP,HU	2.0 	2.7 	3.0 	3.6 	3.8 	4.5 	4.5 	5.6 	7.3 	8.5 	9.7 	10.5 	12.2 	14.3 	12.8 	12.2 	10.9 	9.1 	8.3 	7.7 	7.2 	7.5 	7.2 
F,NCO,S125,LIAB,PC_GDP,LT	1.8 	1.5 	1.3 	1.9 	2.1 	2.6 	3.8 	4.2 	5.8 	8.7 	10.6 	12.2 	14.3 	13.5 	11.4 	9.2 	9.7 	8.4 	7.0 	6.5 	6.6 	7.8 	8.0 
F,NCO,S125,LIAB,PC_GDP,LU	: 	: 	: 	: 	5.8 	12.8 	14.4 	21.0 	14.6 	13.6 	210.8 	193.9 	226.8 	17.8 	9.4 	8.0 	54.3 	371.9 	412.1 	417.6 	384.2 	366.5 	357.7 
F,NCO,S125,LIAB,PC_GDP,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	7.8 	10.6 	13.8 	18.3 	18.1 	20.5 	16.2 	12.9 	15.2 	16.3 	15.9 	14.6 	15.4 	16.5 
F,NCO,S125,LIAB,PC_GDP,MT	1.2 e	1.3 e	1.4 e	1.6 e	1.7 e	1.8 e	2.2 e	2.4 e	2.7 e	0.8 	0.3 	0.6 	0.8 	1.3 	2.6 	2.1 	5.3 	12.0 	5.9 	0.8 	0.7 	8.2 	8.1 
F,NCO,S125,LIAB,PC_GDP,RO	13.4 e	9.1 e	4.2 e	0.1 	0.1 	0.2 	0.2 	1.0 	1.5 	2.4 	3.7 	4.6 	6.0 	8.7 	8.2 	7.3 	6.8 	6.3 	5.9 	5.1 	5.1 	5.2 	5.1 
F,NCO,S125,LIAB,PC_GDP,SE	7.9 	8.1 	12.2 	10.3 	12.8 	14.5 	11.0 	8.1 	8.7 	9.8 	11.6 	12.7 	12.7 	8.3 	10.5 	11.0 	10.3 	12.0 	15.8 	18.0 	18.0 	18.2 	19.0 
F,NCO,S125,LIAB,PC_GDP,SK	0.3 	0.2 	0.2 	0.2 	0.2 	0.6 	1.5 	1.4 	1.8 	2.6 	3.0 	3.5 	5.0 	6.0 	6.0 	5.1 	3.6 	3.4 	4.6 	3.7 	6.2 	7.5 	8.0 
F,NCO,S125_S126_S127,LIAB,PC_GDP,AT	9.8 	11.0 	12.2 	15.0 	15.5 	22.0 	22.3 	24.0 	25.4 	26.3 	51.8 	66.6 	78.0 	75.1 	84.1 	73.2 	71.1 	75.5 	75.1 	77.9 	77.1 	65.0 	62.4 
F,NCO,S125_S126_S127,LIAB,PC_GDP,BE	47.8 	54.1 	63.6 	96.8 	95.8 	104.3 	109.8 	103.6 	120.4 	130.5 	140.8 	162.4 	184.7 	186.8 	215.2 	206.5 	216.5 	198.5 	204.9 	203.3 	203.0 	181.9 	160.3 
F,NCO,S125_S126_S127,LIAB,PC_GDP,BG	0.8 	1.5 	0.2 	0.1 	0.1 	3.9 	2.5 	2.8 	2.7 	5.1 	8.2 	17.5 	15.2 	16.7 	15.5 	12.1 	15.4 	15.4 	20.4 	22.3 	19.5 	20.1 	20.9 
F,NCO,S125_S126_S127,LIAB,PC_GDP,CY	1.2 	2.5 	2.6 	2.8 	14.0 	7.8 	4.6 	7.1 	6.0 	2.2 	7.3 	3.7 	4.8 	743.2 	760.3 	915.8 	793.8 	984.0 	1030.8 	1037.8 	1211.3 	1207.0 	1113.3 
F,NCO,S125_S126_S127,LIAB,PC_GDP,CZ	10.0 	11.1 	14.6 	18.0 	16.8 	17.2 	16.5 	18.2 	17.7 	16.3 	15.4 	14.1 	15.1 	14.7 	14.2 	15.5 	15.2 	17.7 	19.8 	21.3 	20.6 	26.7 	: 
F,NCO,S125_S126_S127,LIAB,PC_GDP,DE	3.3 	4.0 	4.5 	5.2 	8.7 	14.3 	16.1 	16.8 	16.5 	15.1 	17.6 	21.7 	24.8 	30.4 	35.5 	34.7 	35.7 	35.2 	26.8 	29.4 	29.7 	28.6 	28.2 
F,NCO,S125_S126_S127,LIAB,PC_GDP,DK	52.7 	63.1 	85.1 	106.5 	122.4 	138.4 	112.3 	89.0 	88.7 	75.7 	115.2 	131.1 	133.8 	99.6 	123.9 	136.3 	127.8 	110.0 	112.8 	128.3 	132.6 	125.9 	123.5 
F,NCO,S125_S126_S127,LIAB,PC_GDP,EE	5.1 	10.1 	21.4 	25.1 	27.3 	45.7 	44.9 	52.4 	42.3 	41.6 	36.5 	32.7 	31.1 	27.9 	27.2 	19.1 	21.2 	22.5 	32.5 	33.6 	35.8 	36.7 	38.8 
F,NCO,S125_S126_S127,LIAB,PC_GDP,EL	0.0 	0.0 	3.1 	3.3 	8.5 	4.9 	5.4 	4.0 	4.4 	4.6 	5.6 	6.7 	6.3 	6.1 	7.7 	8.2 	9.0 	9.8 	10.1 	8.2 	7.1 	6.8 	7.2 
F,NCO,S125_S126_S127,LIAB,PC_GDP,ES	2.3 	3.3 	3.1 	4.2 	5.2 	7.1 	10.2 	13.8 	21.1 	31.1 	44.6 	60.6 	73.5 	77.0 	83.0 	82.8 	74.6 	69.5 	62.5 	64.3 	59.2 	54.2 	48.3 
F,NCO,S125_S126_S127,LIAB,PC_GDP,FI	12.6 	10.8 	12.1 	15.1 	16.2 	14.3 	9.0 	7.8 	9.4 	10.1 	11.8 	12.6 	11.4 	12.6 	16.2 	16.9 	16.8 	17.6 	23.0 	26.4 	30.4 	31.9 	36.7 
F,NCO,S125_S126_S127,LIAB,PC_GDP,FR	15.2 	17.2 	21.7 	24.0 	25.6 	29.2 	27.5 	23.9 	26.2 	25.6 	32.8 	38.8 	45.1 	39.4 	34.7 	35.3 	34.3 	36.5 	38.0 	38.1 	36.5 	38.9 	40.2 
F,NCO,S125_S126_S127,LIAB,PC_GDP,HR	: 	: 	: 	: 	: 	: 	3.3 	5.3 	7.4 	8.9 	9.9 	11.0 	13.3 	14.5 	16.4 	14.3 	13.6 	15.1 	15.0 	13.3 	13.0 	12.1 	10.9 
F,NCO,S125_S126_S127,LIAB,PC_GDP,HU	2.9 	3.9 	4.0 	5.3 	21.2 	49.1 	72.3 	64.9 	60.3 	50.8 	79.6 	86.6 	116.5 	157.1 	150.0 	137.9 	156.9 	149.4 	132.8 	136.5 	130.4 	178.0 	133.8 
F,NCO,S125_S126_S127,LIAB,PC_GDP,IE	: 	: 	: 	: 	: 	: 	176.7 	176.4 	207.6 	239.6 	322.5 	337.2 	334.4 	475.1 	573.6 	614.8 	631.9 	565.0 	565.3 	600.6 	544.0 	487.4 	423.6 
F,NCO,S125_S126_S127,LIAB,PC_GDP,IT	12.1 	12.2 	13.2 	13.9 	15.4 	17.7 	21.2 	23.5 	30.5 	31.0 	34.7 	27.2 	27.8 	28.9 	32.4 	41.2 	37.1 	42.3 	40.2 	36.4 	33.1 	32.6 	31.1 
F,NCO,S125_S126_S127,LIAB,PC_GDP,LT	1.9 	1.6 	1.4 	2.3 	2.6 	3.2 	4.6 	5.1 	6.2 	9.1 	11.0 	12.9 	15.0 	15.1 	12.6 	10.5 	10.8 	9.4 	9.3 	13.7 	13.3 	13.8 	13.9 
F,NCO,S125_S126_S127,LIAB,PC_GDP,LU	: 	: 	: 	: 	1929.7 	2155.4 	2619.9 	3364.6 	4452.5 	4904.9 	5932.0 	6065.9 	6490.7 	6543.9 	7128.4 	7417.0 	8484.2 	10244.2 	10956.5 	15659.5 	18109.8 	18398.7 	16349.9 
F,NCO,S125_S126_S127,LIAB,PC_GDP,LV	1.3 	3.4 	1.1 	1.8 	2.7 	5.7 	6.0 	6.6 	7.1 	8.5 	11.4 	14.6 	19.0 	21.3 	24.1 	19.9 	16.2 	18.4 	19.7 	20.3 	24.5 	28.7 	30.3 
F,NCO,S125_S126_S127,LIAB,PC_GDP,MT	6.0 e	7.1 e	8.1 e	9.1 e	11.2 e	13.5 e	15.9 e	19.6 e	23.6 e	366.6 	754.8 	1097.0 	1602.6 	1768.4 	1844.9 	1859.7 	2011.0 	2043.9 	2017.4 	1916.4 	1791.9 	1759.3 	1684.9 
F,NCO,S125_S126_S127,LIAB,PC_GDP,NL	267.3 	286.7 	309.7 	334.1 	362.6 	367.4 	361.3 	365.5 	363.9 	380.3 	421.4 	464.8 	527.2 	509.3 	578.0 	587.1 	627.0 	658.1 	683.0 	675.1 	677.1 	695.6 	696.6 p
F,NCO,S125_S126_S127,LIAB,PC_GDP,PL	0.0 	0.5 	0.9 	1.6 	2.9 	2.2 	4.2 	5.1 	6.2 	6.2 	6.4 	8.3 	8.2 	8.1 	8.8 	9.0 	8.7 	9.4 	9.4 	10.2 	10.5 	11.7 	13.8 
F,NCO,S125_S126_S127,LIAB,PC_GDP,PT	14.3 	19.3 	21.7 	26.6 	36.1 	44.8 	51.8 	50.6 	65.9 	81.0 	89.8 	109.0 	113.6 	117.3 	128.7 	142.1 	116.6 	107.0 	104.8 	99.5 	96.5 	89.2 	82.4 
F,NCO,S125_S126_S127,LIAB,PC_GDP,RO	13.4 e	9.2 e	4.3 e	0.2 	0.7 	0.7 	0.7 	1.3 	1.8 	2.7 	4.2 	5.2 	6.8 	9.5 	8.9 	8.0 	7.8 	7.0 	7.0 	6.3 	6.1 	6.2 	6.1 
F,NCO,S125_S126_S127,LIAB,PC_GDP,SE	13.1 	13.2 	20.0 	22.2 	24.6 	30.6 	31.3 	29.1 	30.2 	32.8 	35.2 	36.2 	40.4 	39.6 	45.6 	46.8 	46.0 	52.2 	56.8 	61.3 	61.9 	64.9 	62.3 
F,NCO,S125_S126_S127,LIAB,PC_GDP,SI	3.4 	3.7 	4.2 	5.0 	6.4 	7.2 	7.9 	9.2 	11.5 	13.2 	16.8 	20.5 	21.9 	22.9 	22.1 	20.5 	18.4 	17.5 	15.9 	16.4 	13.4 	11.4 	10.7 
F,NCO,S125_S126_S127,LIAB,PC_GDP,SK	1.1 	1.1 	1.0 	1.2 	1.1 	1.5 	2.7 	2.4 	2.8 	3.8 	4.7 	5.3 	6.6 	7.2 	7.3 	7.2 	5.1 	5.4 	5.7 	4.4 	7.5 	8.5 	10.0 
F,NCO,S125_S126_S127,LIAB,PC_GDP,UK	56.4 	68.9 	79.1 	78.1 	88.7 	106.2 	114.3 	105.1 	118.1 	149.2 	172.6 	189.4 	219.3 	305.4 	276.9 	334.3 	340.4 	315.3 	293.0 	297.3 	243.4 	261.8 	243.4 
