na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,A,MIO_EUR_NSA,FR	8959.0 	8658.0 	8348.0 	7975.0 	7956.0 	8043.0 	8316.0 	8570.0 	8792.0 	8919.0 	8808.0 	8462.0 
B1G,A,MIO_EUR_NSA,HR	370.9 	410.8 	287.0 	330.3 	403.5 	442.6 	291.9 	338.5 	400.1 	445.6 	294.7 	356.1 
B1G,A,MIO_EUR_NSA,HU	1367.8 	1246.8 	610.5 	1015.8 	1511.8 	1275.5 	679.4 	1035.3 	1630.0 	1315.3 	700.1 	1042.5 
B1G,A,MIO_EUR_NSA,IE	604.9 d	436.9 d	597.9 d	881.0 d	638.2 d	420.0 d	811.3 d	1144.0 d	901.0 d	587.3 d	937.8 d	1399.9 d
B1G,A,MIO_EUR_NSA,IT	11895.7 	12019.0 	2659.0 	6190.6 	11496.9 	11456.2 	2984.4 	6342.6 	11684.1 	11968.4 	3257.8 	6817.1 
B1G,A,MIO_EUR_NSA,LT	774.6 	115.5 	166.3 	233.5 	659.5 	136.2 	162.9 	239.7 	739.3 	172.7 	171.0 	241.8 
B1G,A,MIO_EUR_NSA,LU	29.7 	31.6 	29.5 	30.3 	30.0 	29.6 	31.2 	33.8 	39.7 	41.8 	38.2 	39.1 
B1G,A,MIO_EUR_NSA,LV	294.4 	177.2 	144.0 	229.2 	264.4 	165.0 	152.1 	248.0 	282.2 	180.7 	181.7 	280.5 
B1G,A,MIO_EUR_NSA,ME	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 
B1G,A,MIO_EUR_NSA,MK	239.4 	259.7 	171.2 p	190.4 p	236.6 p	287.9 p	178.0 e	215.5 e	258.2 e	296.7 e	186.0 e	236.2 e
B1G,A,MIO_EUR_NSA,MT	25.1 	35.3 	23.4 	25.0 	25.0 	35.0 	24.3 	24.6 	24.8 	35.3 	25.8 	24.6 
B1G,A,MIO_EUR_NSA,NL	3483.0 	3407.0 	2914.0 p	2230.0 p	3558.0 p	3811.0 p	3265.0 p	2626.0 p	3851.0 p	3924.0 p	3262.0 p	2492.0 p
B1G,A,MIO_EUR_NSA,NO	1929.9 	1416.0 	1574.0 	1112.4 	2316.1 	1986.2 	1882.7 	1176.4 	2263.4 	1522.6 	1720.4 	1250.6 
B1G,A,MIO_EUR_NSA,PL	2117.7 	2384.3 	2603.0 	2657.6 	2252.0 	2639.6 	2504.9 	2503.1 	2155.9 	2498.3 	2521.1 	2297.7 
B1G,A,MIO_EUR_NSA,PT	988.3 	897.2 	853.3 	928.4 	969.2 	892.0 	876.8 	979.0 	1036.8 	955.1 	938.1 	1029.9 
B1G,A,MIO_EUR_NSA,RO	3945.2 	1324.1 	622.8 p	1004.3 p	3810.2 p	1513.3 p	651.6 p	1060.0 p	5007.9 p	1446.3 p	720.5 p	1156.3 p
B1G,A,MIO_EUR_NSA,RS	685.8 	631.1 	438.3 	499.6 	659.2 	647.4 	423.1 p	468.0 p	667.7 p	658.3 p	501.3 p	569.1 p
B1G,A,MIO_EUR_NSA,SE	1283.7 	1147.0 	1449.6 	1437.1 	1249.7 	1065.8 	1400.5 	1351.8 	1226.0 	1097.1 	1338.6 	1302.5 
B1G,A,MIO_EUR_NSA,SI	196.1 	194.7 	180.1 	219.3 	184.2 	201.4 	164.4 	210.2 	181.9 	179.4 	172.1 	222.7 
B1G,A,MIO_EUR_NSA,SK	1071.1 	483.4 	481.7 	556.3 	1154.1 	505.4 	484.8 	638.1 	1108.5 	532.2 	513.7 	675.3 
B1G,A,MIO_EUR_NSA,TR	24693.7 	12361.7 	4714.5 	8496.5 	23303.9 	11588.5 	4433.8 	8402.0 	21303.4 	11272.5 	4231.0 	6746.7 
B1G,A,MIO_EUR_NSA,UK	3588.2 	3724.2 	3824.1 	3838.4 	3133.9 	3243.7 	3674.0 	3728.9 	3173.3 	3301.0 	3671.2 	3678.6 
B1G,A,MIO_EUR_NSA,XK	149.8 	146.6 	122.5 	193.3 	159.0 	160.1 	116.6 p	185.0 p	133.6 p	162.0 p	103.9 p	: 
B1G,A,MIO_EUR_SCA,AT	995.0 	980.4 	976.4 	1003.9 	995.2 	986.7 	1055.6 	1066.6 	1146.1 	1211.9 	1179.3 	1122.0 
B1G,A,MIO_EUR_SCA,BE	740.0 	646.0 	656.0 	631.0 	680.0 	643.0 	725.0 	665.0 	639.0 	673.0 	693.0 	703.0 
B1G,A,MIO_EUR_SCA,BG	464.6 	467.0 	484.6 	460.8 	488.0 	496.8 	508.1 	527.3 	527.1 	494.9 	480.8 p	472.9 p
B1G,A,MIO_EUR_SCA,CH	994.1 	987.8 	982.1 	987.9 	1025.1 	1029.0 	1031.6 	1008.9 	987.0 	969.5 	948.7 	923.5 
B1G,A,MIO_EUR_SCA,CY	78.2 	86.7 	83.8 	85.3 	98.7 	88.1 	92.8 	89.2 	90.6 	87.5 	85.1 	93.6 
B1G,A,MIO_EUR_SCA,CZ	929.1 	921.9 	909.1 	905.0 	907.3 	920.5 	940.6 	974.0 	1010.3 	1023.4 	1033.2 	1023.8 
B1G,A,MIO_EUR_SCA,DE	4908.0 	5318.0 	5034.0 	5084.0 	5235.0 	5702.0 	6183.0 	6555.0 	6688.0 	6046.0 	5432.0 	5315.0 
B1G,A,MIO_EUR_SCA,DK	520.1 	408.4 	513.9 	489.2 	574.7 	644.4 	725.9 	861.5 	897.5 	754.2 	539.4 	416.3 
B1G,A,MIO_EUR_SCA,EA	40192.2 	40776.3 	39422.2 	39147.0 	39647.0 	40545.3 	42190.0 	42491.7 	43139.2 	43519.8 	42890.4 	42514.4 
B1G,A,MIO_EUR_SCA,EA19	40192.2 	40776.3 	39422.2 	39147.0 	39647.0 	40545.3 	42190.0 	42491.7 	43139.2 	43519.8 	42890.4 	42514.4 
B1G,A,MIO_EUR_SCA,EE	135.2 	126.6 	112.3 	89.7 	91.7 	111.0 	110.3 	127.2 	134.0 	111.0 	106.2 	77.6 
B1G,A,MIO_EUR_SCA,EL	1698.7 p	1655.4 p	1499.7 p	1522.7 p	1532.7 p	1485.5 p	1665.6 p	1554.5 p	1481.7 p	1570.8 p	1650.8 p	1614.4 p
B1G,A,MIO_EUR_SCA,ES	7096.0 	7430.0 	7560.0 p	7486.0 p	7534.0 p	7516.0 p	7688.0 p	7598.0 p	7829.0 p	8220.0 p	8029.0 p	8026.0 p
B1G,A,MIO_EUR_SCA,EU28	52864.6 	53046.5 	51930.0 	51784.9 	51966.4 	53296.4 	55599.6 	56446.2 	57481.1 	57274.1 	56800.4 	56170.0 
B1G,A,MIO_EUR_SCA,FI	1185.0 	1187.0 	1245.0 	1294.0 	1282.0 	1322.0 	1350.0 	1286.0 	1310.0 	1316.0 	1379.0 	1440.0 
B1G,A,MIO_EUR_SCA,FR	8955.0 	8674.0 	8305.0 	8024.0 	7939.0 	8056.0 	8259.0 	8644.0 	8802.0 	8898.0 	8735.0 	8536.0 
B1G,A,MIO_EUR_SCA,HR	337.9 	339.4 	367.0 	361.2 	369.2 	366.9 	371.4 	368.6 	368.0 	368.8 	375.7 	385.8 
B1G,A,MIO_EUR_SCA,HU	1016.1 	1093.7 	1027.4 	1127.8 	1125.4 	1130.0 	1151.6 	1148.2 	1197.2 	1160.3 	1180.2 	1158.7 
B1G,A,MIO_EUR_SCA,IE	587.0 d	658.7 d	638.8 d	607.1 d	611.9 d	702.5 d	824.2 d	860.4 d	909.0 d	888.9 d	953.8 d	1100.5 d
B1G,A,MIO_EUR_SCA,IT	8282.3 	8525.9 	7837.5 	7924.2 	7976.9 	8064.0 	8368.0 	8016.3 	8122.9 	8472.2 	8608.3 	8507.6 
B1G,A,MIO_EUR_SCA,LT	340.0 	301.8 	309.8 	298.3 	290.9 	298.2 	310.8 	322.4 	334.7 	341.9 	336.2 	334.3 
B1G,A,MIO_EUR_SCA,LU	28.4 	30.8 	31.6 	30.3 	28.8 	28.8 	33.2 	33.8 	38.5 	40.9 	40.2 	39.2 
B1G,A,MIO_EUR_SCA,LV	226.2 	220.1 	193.7 	199.4 	203.2 	204.9 	204.4 	215.4 	217.5 	225.1 	243.1 	243.4 
B1G,A,MIO_EUR_SCA,MT	27.3 	26.9 	26.3 	27.6 	27.3 	27.0 	26.8 	27.0 	27.6 	27.6 	27.5 	27.2 
B1G,A,MIO_EUR_SCA,NL	3061.1 	3005.2 	2995.7 p	2952.8 p	3143.7 p	3333.0 p	3369.5 p	3470.2 p	3417.7 p	3413.4 p	3366.3 p	3308.0 p
B1G,A,MIO_EUR_SCA,NO	1481.1 	1363.0 	1532.2 	1626.0 	1781.6 	2066.0 	1853.8 	1680.3 	1739.9 	1577.4 	1672.4 	1736.1 
B1G,A,MIO_EUR_SCA,PL	2369.7 	2291.8 	2523.6 	2578.4 	2521.8 	2531.8 	2418.4 	2459.0 	2416.5 	2381.7 	2417.7 	2277.2 
B1G,A,MIO_EUR_SCA,PT	928.3 	924.7 	910.3 	905.4 	908.4 	918.8 	937.3 	954.3 	970.6 	985.5 	999.3 	1009.5 
B1G,A,MIO_EUR_SCA,RO	1737.1 	1492.0 	1850.1 p	1938.7 p	1668.1 p	1772.1 p	1909.8 p	2008.1 p	2183.0 p	1732.3 p	2087.0 p	2188.2 p
B1G,A,MIO_EUR_SCA,SE	1350.8 	1340.3 	1321.3 	1317.7 	1301.0 	1241.0 	1279.9 	1247.2 	1276.0 	1261.7 	1232.8 	1204.3 
B1G,A,MIO_EUR_SCA,SI	202.1 	198.3 	201.7 	190.8 	189.9 	203.9 	184.0 	183.6 	187.4 	181.9 	192.4 	194.4 
B1G,A,MIO_EUR_SCA,UK	3892.1 	3904.3 	3633.3 	3581.7 	3381.1 	3403.6 	3496.1 	3490.8 	3417.3 	3457.6 	3442.5 	3433.2 
