MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,LU	-25199.0 	16661.0 	22092.0 	-30.0 	31695.0 	4107.0 	-18149.0 	-22480.0 	5514.0 	16725.0 	14789.0 	-4689.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,LV	185.0 	-255.0 	-854.0 	-259.0 	36.0 	531.0 	704.0 	624.0 	617.0 	69.0 	84.0 	-38.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,MK	19.5 	93.4 	-5.7 	-58.5 	160.2 	99.8 	-73.2 	34.3 	83.2 	-59.1 	: c	: 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,MT	140.0 	570.1 	216.3 	600.5 	504.3 	699.1 	849.8 	596.8 	48.9 	866.3 	282.3 	74.1 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,NL	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,PL	-1410.5 	1602.0 	-685.4 	1583.3 	413.9 	755.3 	-1445.4 	5417.9 	1527.9 	237.7 	-1794.9 	-88.2 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,PT	1656.0 	-328.0 	525.0 	1480.0 	-1717.0 	-604.0 	-2383.0 	4467.0 	-4071.0 	-2319.0 	928.0 	3409.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,RO	1834.9 	465.4 	-46.6 	890.2 	369.1 	-51.1 	777.5 	444.2 	365.3 	350.3 	918.4 	709.1 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,RS	-114.0 	87.0 	6.0 	-253.0 	354.0 	53.0 	-393.0 	-296.0 	54.0 	-179.0 	-297.0 	247.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,SE	1454.4 	2552.4 	7788.0 	-5319.5 	1172.9 	-7087.2 	462.6 	-5665.8 	7466.1 	1830.5 	-2744.3 	418.1 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,SI	482.5 	-837.7 	-255.8 	-643.0 	1928.8 	67.3 	2.4 	-50.3 	-759.7 	200.7 	237.9 	-314.2 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__O__F,SK	185.5 	908.0 	-1068.5 	-597.2 	-629.8 	-485.2 	-750.0 	-754.9 	-604.6 	431.4 	-451.6 	-926.4 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,AT	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,BE	-604.0 	-10421.0 	-1971.0 	30631.0 	-4162.0 	5092.0 	-4660.0 	-4135.0 	3988.0 	-3343.0 	-2936.0 	-935.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,BG	235.7 	661.0 	354.5 	277.3 	88.5 	237.9 	105.3 	459.4 	-77.9 	-141.8 	-75.5 	86.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,CY	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,CZ	-785.3 	9878.0 	-1532.4 	-9224.3 	9203.5 	-4782.6 	-6410.5 	5931.0 	2911.9 	-4983.7 	5269.6 	1088.7 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,DE	24556.0 	24693.0 	12316.0 	32919.0 	38723.0 	-168.0 	-3750.0 	19208.0 	-15884.0 	20340.0 	26617.0 	-609.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,DK	4489.5 	3926.7 	594.5 	-3951.7 	5367.4 	1904.9 	4250.1 	10648.8 	4973.1 	2401.3 	1118.7 	-1236.2 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,EA19	29898.0 	54468.0 	33562.0 	-20621.0 	14130.0 	40187.0 	-36362.0 	30768.0 	50197.0 	-40414.0 	34049.0 	71294.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,EE	240.4 	294.0 	168.7 	236.1 	134.4 	50.9 	39.7 	21.8 	-108.4 	-35.3 	291.3 	107.6 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,EL	-1415.0 	-3684.0 	677.0 	-10439.0 	-3481.0 	-2908.0 	496.0 	-778.0 	-351.0 	1137.0 	1038.0 	1182.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,ES	-1607.0 	6482.0 	-2717.0 	-11519.0 	16678.0 	4023.0 	-13151.0 	-3994.0 	13873.0 	607.0 	3228.0 	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,FI	608.0 	470.0 	-4225.0 	-670.0 	2533.0 	688.0 	-2143.0 	-2819.0 	-2568.0 	-1859.0 	432.0 	-334.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,FR	-9154.0 	47320.0 	-25574.0 	-63123.0 	12745.0 	24599.0 	-11699.0 	48742.0 	27033.0 	-92666.0 	17555.0 	12013.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,HR	-16.2 	157.3 	-1085.0 	142.3 	256.1 	-154.4 	-82.5 	9.6 	-169.5 	-162.1 	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,HU	-304.1 	339.3 	401.5 	-97.5 	131.2 	296.3 	-642.3 	-187.4 	-197.6 	1971.8 	57.3 	-478.7 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,IE	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,IT	14334.0 	-15552.0 	10586.0 	9732.0 	-2187.0 	18006.0 	-8808.0 	-6657.0 	36576.0 	43648.0 	-11527.0 	31101.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,LT	712.3 	176.6 	-195.4 	127.7 	216.1 	1046.1 	-80.5 	336.4 	140.2 	133.8 	35.0 	-170.9 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,LU	20199.0 	-5630.0 	934.0 	-19440.0 	-13628.0 	-8625.0 	32187.0 	-3339.0 	-24048.0 	-10019.0 	2291.0 	8804.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,LV	240.0 	253.0 	492.0 	404.0 	269.0 	-316.0 	-701.0 	-261.0 	-666.0 	82.0 	126.0 	32.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,MK	-8.3 	-18.2 	12.3 	-2.1 	-394.9 	7.5 	18.7 	-0.7 	-2.7 	4.8 	: c	: 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,MT	765.2 	379.7 	500.5 	325.4 	194.9 	7.9 	-255.4 	245.0 	652.5 	380.7 	459.2 	461.1 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,NL	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,PL	-671.5 	275.9 	-771.7 	-529.6 	1621.3 	-1013.4 	-452.3 	773.5 	141.9 	1297.0 	951.2 	552.3 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,PT	-2448.0 	5227.0 	-351.0 	-1885.0 	2981.0 	1006.0 	1455.0 	-2302.0 	2961.0 	2833.0 	641.0 	-1234.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,RO	-258.7 	-619.9 	94.5 	-284.6 	68.8 	-1793.0 	52.3 	61.2 	215.5 	268.5 	-68.4 	-113.3 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,RS	-64.0 	-83.0 	688.0 	123.0 	36.0 	-237.0 	-133.0 	183.0 	-32.0 	29.0 	-28.0 	25.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,SE	2362.3 	179.8 	-2660.9 	9986.4 	-7199.6 	1108.3 	-591.5 	4003.8 	-3565.3 	-4911.1 	-4827.5 	-5336.1 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,SI	3.4 	1067.1 	422.7 	605.4 	-1468.4 	308.7 	-174.9 	313.8 	1275.1 	-49.7 	229.2 	452.1 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__P__F,SK	-427.0 	-417.0 	766.9 	-81.7 	366.9 	-88.1 	243.3 	691.6 	339.0 	-1285.4 	565.3 	422.6 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,AT	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,BE	-77.0 	267.0 	174.0 	36.0 	50.0 	57.0 	172.0 	-76.0 	145.0 	125.0 	10.0 	61.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,BG	125.7 	-2338.7 	-3.2 	1472.8 	-1358.6 	-75.6 	398.8 	-101.5 	260.4 	732.9 	287.7 	230.6 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,CY	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,CZ	-169.7 	-578.6 	-486.3 	673.5 	-406.6 	1290.7 	-1041.9 	197.8 	312.3 	182.8 	-288.0 	370.9 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,DE	602.0 	1176.0 	-270.0 	-2353.0 	-121.0 	583.0 	236.0 	-670.0 	83.0 	213.0 	266.0 	-640.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,DK	-205.2 	-59.5 	103.2 	602.0 	180.1 	135.9 	9.5 	-180.7 	-288.7 	209.8 	624.9 	73.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,EA19	6413.0 	-2695.0 	6164.0 	-1604.0 	2282.0 	-119.0 	9213.0 	-3629.0 	2345.0 	7869.0 	-4346.0 	3272.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,EE	-0.3 	-1.2 	8.2 	-8.9 	-2.5 	51.6 	-5.4 	-0.2 	-5.6 	1.1 	97.9 	97.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,EL	182.0 	-11.0 	-44.0 	49.0 	41.0 	12.0 	-86.0 	129.0 	-324.0 	103.0 	79.0 	-223.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,ES	241.0 	1311.0 	867.0 	531.0 	525.0 	144.0 	289.0 	-50.0 	-356.0 	416.0 	-52.0 	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,FI	22.0 	-71.0 	53.0 	-46.0 	: 	: 	: 	: 	: 	: 	: 	: 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,FR	3265.0 	-3578.0 	3237.0 	-2640.0 	1603.0 	-3886.0 	5791.0 	-1164.0 	1153.0 	6134.0 	-2441.0 	3660.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,HR	0.9 	54.5 	1184.6 	-427.0 	611.5 	-187.8 	362.3 	-585.1 	543.5 	67.3 	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,IE	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,IT	235.0 	178.0 	-220.0 	111.0 	-223.0 	-33.0 	397.0 	-215.0 	640.0 	731.0 	483.0 	-26.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,LT	477.6 	887.6 	350.5 	729.5 	-225.7 	530.7 	188.7 	-102.5 	46.3 	354.6 	-532.2 	20.8 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,LU	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,LV	66.0 	13.0 	371.0 	32.0 	9.0 	85.0 	3.0 	23.0 	-75.0 	-65.0 	-13.0 	2.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,MK	-2.3 	24.5 	-14.1 	72.0 	257.8 	-10.3 	9.1 	7.6 	11.9 	41.4 	: c	: 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,MT	-0.6 	-3.3 	16.6 	11.7 	-11.9 	11.4 	28.8 	23.6 	31.0 	44.7 	-52.9 	28.9 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,NL	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,PL	1702.4 	294.2 	1892.7 	-902.2 	1584.1 	-53.5 	2346.8 	-3937.3 	248.8 	-2110.2 	2738.0 	1428.7 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,PT	125.0 	-1796.0 	153.0 	846.0 	-842.0 	43.0 	926.0 	-1634.0 	544.0 	-634.0 	-777.0 	86.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,RO	-1685.9 	548.0 	-685.5 	560.8 	303.9 	1425.7 	-357.0 	-1278.1 	-827.5 	-1226.4 	-267.5 	-342.8 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,RS	338.0 	90.0 	-567.0 	-123.0 	-173.0 	99.0 	472.0 	140.0 	279.0 	223.0 	348.0 	-86.0 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,SE	431.2 	-201.2 	-2.4 	182.9 	303.8 	-386.1 	144.2 	-52.1 	-461.6 	860.0 	-85.8 	58.3 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,SI	1.8 	13.7 	-36.1 	10.6 	-3.6 	-34.3 	26.1 	-6.1 	1.0 	-16.9 	5.9 	17.7 
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__R__F,SK	40.8 	-154.1 	206.1 	144.6 	332.8 	169.6 	42.5 	92.9 	36.0 	151.9 	115.2 	-26.7 
