na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,L,MIO_EUR_NSA,RO	3581.0 	3663.9 	3158.9 p	3435.4 p	3676.4 p	3749.4 p	3209.9 p	3526.5 p	3783.3 p	3890.7 p	3165.0 p	3522.4 p
B1G,L,MIO_EUR_NSA,RS	774.6 	805.9 	685.1 	715.7 	780.0 	800.0 	674.6 p	706.3 p	781.7 p	825.5 p	695.9 p	727.4 p
B1G,L,MIO_EUR_NSA,SE	8662.3 	8472.8 	7814.4 	9244.2 	9119.4 	8467.5 	8288.9 	9171.8 	9326.6 	8821.1 	7929.5 	9057.5 
B1G,L,MIO_EUR_NSA,SI	679.8 	679.2 	673.1 	641.0 	687.0 	679.2 	688.3 	659.1 	715.8 	728.6 	725.5 	707.2 
B1G,L,MIO_EUR_NSA,SK	1180.5 	1150.5 	1021.1 	1280.3 	1250.6 	1226.6 	1084.2 	1351.6 	1303.9 	1327.5 	1188.2 	1499.3 
B1G,L,MIO_EUR_NSA,TR	14356.6 	14728.0 	14988.9 	15185.0 	15381.4 	14759.8 	13503.9 	13811.8 	13637.2 	13140.9 	12733.3 	11575.9 
B1G,L,MIO_EUR_NSA,UK	82098.0 	83031.2 	79711.0 	77099.1 	70769.5 	70060.3 	71766.9 	71571.9 	68767.8 	70509.7 	71863.4 	70571.6 
B1G,L,MIO_EUR_NSA,XK	124.9 	125.0 	117.7 	117.8 	123.5 	124.8 	119.5 p	123.8 p	123.7 p	129.4 p	119.7 p	: 
B1G,L,MIO_EUR_SCA,AT	7519.4 	7554.1 	7633.7 	7737.1 	7821.9 	7904.5 	7967.9 	8061.5 	8185.6 	8317.5 	8433.5 	8550.5 
B1G,L,MIO_EUR_SCA,BE	7981.0 	7950.0 	8051.0 	8099.0 	8034.0 	8093.0 	8119.0 	8144.0 	8150.0 	8161.0 	8208.0 	8215.0 
B1G,L,MIO_EUR_SCA,BG	962.7 	972.5 	972.8 	988.6 	1015.9 	1031.4 	1081.6 	1123.1 	1126.1 	1151.0 	1166.0 p	1170.7 p
B1G,L,MIO_EUR_SCA,CH	10925.0 	10950.9 	10905.3 	11028.3 	11151.5 	11350.5 	11375.3 	11287.9 	10833.9 	10537.9 	10646.4 	10580.7 
B1G,L,MIO_EUR_SCA,CY	391.8 	397.2 	406.6 	412.5 	414.3 	416.9 	419.5 	422.0 	424.8 	427.0 	432.8 	436.8 
B1G,L,MIO_EUR_SCA,CZ	3242.7 	3265.4 	3318.7 	3348.2 	3377.4 	3423.6 	3464.2 	3634.1 	3746.1 	3845.0 	3952.6 	4026.1 
B1G,L,MIO_EUR_SCA,DE	75780.0 	76536.0 	76632.0 	77288.0 	76957.0 	77378.0 	78201.0 	78722.0 	79491.0 	79744.0 	80612.0 	81107.0 
B1G,L,MIO_EUR_SCA,DK	6058.3 	6039.4 	6098.1 	6246.2 	6277.7 	6333.9 	6389.0 	6473.2 	6509.1 	6608.6 	6528.0 	6500.6 
B1G,L,MIO_EUR_SCA,EA	270188.9 	271600.9 	272816.4 	274053.4 	274974.0 	276996.1 	279167.6 	281653.9 	283762.7 	285290.0 	287517.4 	289745.3 
B1G,L,MIO_EUR_SCA,EA19	270188.9 	271600.9 	272816.4 	274053.4 	274974.0 	276996.1 	279167.6 	281653.9 	283762.7 	285290.0 	287517.4 	289745.3 
B1G,L,MIO_EUR_SCA,EE	462.4 	472.2 	483.2 	484.0 	499.7 	505.9 	507.6 	509.3 	514.9 	527.6 	540.7 	565.3 
B1G,L,MIO_EUR_SCA,EL	6942.3 p	6867.7 p	6793.4 p	6789.1 p	6787.0 p	6787.3 p	6785.0 p	6711.4 p	6604.2 p	6495.0 p	6449.7 p	6445.8 p
B1G,L,MIO_EUR_SCA,ES	27596.0 	27642.0 	27958.0 p	27935.0 p	28065.0 p	28014.0 p	27998.0 p	28170.0 p	28322.0 p	28491.0 p	28521.0 p	28629.0 p
B1G,L,MIO_EUR_SCA,EU28	382521.7 	384257.5 	381689.9 	381689.6 	376667.1 	377702.3 	381925.2 	385229.4 	385297.8 	388279.2 	391083.8 	393400.0 
B1G,L,MIO_EUR_SCA,FI	5740.0 	5822.0 	5842.0 	5898.0 	5951.0 	5995.0 	6064.0 	6125.0 	6193.0 	6252.0 	6312.0 	6372.0 
B1G,L,MIO_EUR_SCA,FR	62770.0 	62993.0 	63313.0 	63546.0 	63993.0 	64589.0 	65268.0 	65902.0 	66416.0 	66867.0 	67035.0 	67298.0 
B1G,L,MIO_EUR_SCA,HR	960.2 	954.9 	955.7 	973.6 	976.4 	975.3 	987.2 	993.7 	997.4 	990.8 	1009.8 	1022.4 
B1G,L,MIO_EUR_SCA,HU	1865.0 	1906.4 	1914.5 	1937.6 	1967.8 	2000.3 	2036.9 	2074.0 	2152.4 	2177.8 	2231.0 	2233.8 
B1G,L,MIO_EUR_SCA,IE	3713.8 d	3774.8 d	3901.5 d	4017.7 d	4081.9 d	4151.2 d	4197.0 d	4282.0 d	4367.9 d	4453.8 d	4548.9 d	4623.9 d
B1G,L,MIO_EUR_SCA,IT	52289.7 	52427.9 	52416.1 	52360.2 	52532.5 	52826.9 	52881.9 	53291.8 	53551.4 	53786.1 	54297.3 	54649.2 
B1G,L,MIO_EUR_SCA,LT	586.0 	591.4 	595.8 	599.9 	610.9 	617.9 	627.8 	630.3 	631.8 	635.6 	632.8 	640.0 
B1G,L,MIO_EUR_SCA,LU	943.6 	925.0 	908.0 	976.6 	985.2 	1005.2 	1009.9 	1004.6 	1008.1 	1019.5 	1032.6 	1042.1 
B1G,L,MIO_EUR_SCA,LV	668.4 	680.5 	682.7 	690.4 	703.1 	709.9 	702.1 	710.4 	733.7 	721.6 	755.3 	752.4 
B1G,L,MIO_EUR_SCA,MT	110.7 	113.3 	115.8 	117.9 	119.3 	121.9 	117.2 	114.6 	116.4 	117.7 	128.6 	129.8 
B1G,L,MIO_EUR_SCA,NL	10121.7 	10126.5 	10223.1 p	10326.7 p	10355.7 p	10712.7 p	11116.0 p	11418.2 p	11517.9 p	11621.1 p	11701.1 p	12365.9 p
B1G,L,MIO_EUR_SCA,NO	5787.7 	5711.8 	5694.2 	5871.7 	5970.6 	6239.8 	6323.1 	6105.2 	6190.3 	6098.3 	6115.3 	6248.2 
B1G,L,MIO_EUR_SCA,PL	4731.2 	4724.8 	4765.0 	4799.3 	4928.7 	4958.7 	5024.7 	5252.4 	5229.0 	5325.9 	5469.0 	5433.6 
B1G,L,MIO_EUR_SCA,PT	4821.5 	4867.2 	4922.0 	4976.5 	5020.1 	5051.3 	5071.2 	5099.0 	5135.0 	5178.6 	5231.4 	5281.1 
B1G,L,MIO_EUR_SCA,RO	3442.1 	3459.1 	3461.2 p	3491.2 p	3521.9 p	3521.3 p	3545.3 p	3588.2 p	3613.4 p	3641.6 p	3532.6 p	3568.9 p
B1G,L,MIO_EUR_SCA,SE	8284.9 	8502.4 	8572.1 	8826.4 	8729.4 	8510.4 	9078.7 	8749.8 	8939.4 	8855.3 	8722.9 	8614.6 
B1G,L,MIO_EUR_SCA,SI	663.4 	670.8 	667.0 	670.7 	672.0 	670.8 	683.8 	688.3 	701.3 	715.9 	722.7 	735.5 
B1G,L,MIO_EUR_SCA,UK	82811.7 	82811.0 	78978.9 	77283.4 	71213.2 	70108.6 	71247.2 	71712.4 	69220.0 	70419.6 	70905.7 	71136.6 
