na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,M_N,MIO_EUR_NSA,EU28	361806.1 	379970.7 	358137.5 	372685.8 	362214.8 	377040.7 	368075.8 	381709.9 	378987.2 	397696.5 	385600.5 	399430.0 
B1G,M_N,MIO_EUR_NSA,FI	3589.0 	4167.0 	3614.0 	4017.0 	3711.0 	4353.0 	3823.0 	4263.0 	4055.0 	4747.0 	4073.0 	4517.0 
B1G,M_N,MIO_EUR_NSA,FR	62667.0 	67138.0 	66368.0 	67696.0 	64996.0 	68913.0 	68564.0 	70373.0 	69073.0 	73942.0 	73053.0 	74160.0 
B1G,M_N,MIO_EUR_NSA,HR	784.5 	769.3 	755.1 	813.6 	827.7 	811.7 	813.7 	867.1 	870.1 	837.5 	851.1 	916.1 
B1G,M_N,MIO_EUR_NSA,HU	2065.2 	2182.0 	2097.3 	2243.8 	2238.8 	2366.5 	2353.5 	2560.8 	2590.2 	2706.2 	2555.7 	2747.5 
B1G,M_N,MIO_EUR_NSA,IE	6631.0 d	6353.7 d	7454.9 d	6943.5 d	7276.0 d	6795.1 d	7983.1 d	7782.5 d	8001.6 d	7579.6 d	9020.6 d	8818.4 d
B1G,M_N,MIO_EUR_NSA,IT	34202.0 	38524.0 	33927.5 	37247.4 	34801.8 	38767.8 	34866.2 	37685.5 	35410.2 	39118.9 	35369.9 	38065.5 
B1G,M_N,MIO_EUR_NSA,LT	584.7 	605.6 	492.4 	588.6 	649.0 	679.4 	562.7 	654.6 	676.9 	743.7 	621.8 	740.0 
B1G,M_N,MIO_EUR_NSA,LU	1261.0 	1567.8 	1400.1 	1461.9 	1296.2 	1461.7 	1465.9 	1405.6 	1340.5 	1642.9 	1587.4 	1601.1 
B1G,M_N,MIO_EUR_NSA,LV	407.7 	449.4 	363.3 	420.6 	429.1 	458.1 	398.3 	454.0 	472.7 	509.1 	436.2 	489.2 
B1G,M_N,MIO_EUR_NSA,ME	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 
B1G,M_N,MIO_EUR_NSA,MK	73.8 	73.4 	78.5 p	82.2 p	83.3 p	82.4 p	81.3 e	81.0 e	81.7 e	81.7 e	91.3 e	85.1 e
B1G,M_N,MIO_EUR_NSA,MT	300.6 	271.5 	278.5 	289.2 	333.9 	311.5 	346.3 	367.7 	392.2 	375.9 	375.6 	399.4 
B1G,M_N,MIO_EUR_NSA,NL	22818.0 	23264.0 	22329.0 p	23852.0 p	23631.0 p	23926.0 p	23555.0 p	25359.0 p	25210.0 p	25668.0 p	25509.0 p	27397.0 p
B1G,M_N,MIO_EUR_NSA,NO	5217.3 	5949.9 	4947.4 	5797.5 	4883.2 	5811.9 	5834.1 	5488.2 	5088.5 	5715.2 	5492.8 	6139.4 
B1G,M_N,MIO_EUR_NSA,PL	7395.5 	7260.4 	6999.5 	8531.6 	7244.4 	7014.6 	7416.9 	9329.1 	7786.7 	7675.3 	8077.7 	9690.0 
B1G,M_N,MIO_EUR_NSA,PT	2755.2 	2838.7 	2834.9 	3053.8 	2953.0 	3005.7 	3191.0 	3229.7 	3177.2 	3172.5 	3237.3 	3365.2 
B1G,M_N,MIO_EUR_NSA,RO	3115.3 	3726.9 	1989.1 p	2635.3 p	3208.4 p	3858.5 p	2173.9 p	2893.2 p	3581.8 p	4292.4 p	2287.8 p	3036.4 p
B1G,M_N,MIO_EUR_NSA,RS	406.7 	446.7 	385.5 	391.9 	448.9 	490.5 	392.2 p	409.6 p	485.7 p	531.5 p	438.9 p	445.3 p
B1G,M_N,MIO_EUR_NSA,SE	10198.7 	12083.6 	11616.8 	12854.9 	10663.6 	12356.9 	12276.5 	13108.9 	11418.2 	12939.4 	12516.3 	12899.5 
B1G,M_N,MIO_EUR_NSA,SI	836.7 	941.4 	757.3 	859.7 	875.1 	981.7 	849.8 	924.5 	953.9 	1104.8 	916.2 	996.2 
B1G,M_N,MIO_EUR_NSA,SK	1457.7 	1289.7 	1584.4 	1848.0 	1624.8 	1471.5 	1673.5 	1937.1 	1694.0 	1522.8 	1744.6 	2080.5 
B1G,M_N,MIO_EUR_NSA,TR	9521.6 	11676.5 	8975.9 	10478.2 	9876.0 	11620.8 	8738.2 	10171.1 	10287.1 	11595.2 	9256.6 	8740.8 
B1G,M_N,MIO_EUR_NSA,UK	72801.3 	74049.6 	68300.9 	68531.2 	64035.6 	63990.7 	63749.1 	64978.2 	63818.9 	66777.1 	66115.0 	67035.7 
B1G,M_N,MIO_EUR_SCA,AT	7393.2 	7418.6 	7531.6 	7701.2 	7643.2 	7869.6 	7840.0 	8011.0 	8187.6 	8246.9 	8468.4 	8479.1 
B1G,M_N,MIO_EUR_SCA,BE	12898.0 	13088.0 	13109.0 	13397.0 	13444.0 	13593.0 	13973.0 	14239.0 	14365.0 	14738.0 	14780.0 	14953.0 
B1G,M_N,MIO_EUR_SCA,BG	625.3 	628.7 	669.5 	642.8 	651.0 	663.5 	662.6 	684.3 	680.0 	702.7 	719.9 p	738.5 p
B1G,M_N,MIO_EUR_SCA,CH	15168.7 	14919.1 	14785.2 	14949.3 	15107.1 	15432.1 	15626.9 	15427.4 	14948.0 	14586.5 	14533.7 	14485.6 
B1G,M_N,MIO_EUR_SCA,CY	380.7 	387.6 	392.4 	396.6 	406.8 	407.8 	414.2 	415.6 	420.3 	426.0 	438.7 	449.5 
B1G,M_N,MIO_EUR_SCA,CZ	2543.0 	2581.8 	2677.8 	2700.3 	2715.5 	2725.1 	2758.9 	2859.3 	2971.1 	3090.4 	3154.9 	3097.8 
B1G,M_N,MIO_EUR_SCA,DE	75517.0 	76453.0 	75877.0 	77880.0 	77074.0 	77752.0 	78765.0 	79473.0 	80463.0 	80871.0 	81846.0 	83196.0 
B1G,M_N,MIO_EUR_SCA,DK	5149.0 	5207.0 	5371.0 	5506.8 	5525.9 	5567.8 	6834.7 	5665.3 	5712.8 	5697.4 	5666.3 	5737.3 
B1G,M_N,MIO_EUR_SCA,EA	259251.1 	263258.9 	263954.3 	267715.9 	267666.3 	269715.9 	274451.9 	278274.1 	281643.8 	284836.7 	289249.4 	292463.6 
B1G,M_N,MIO_EUR_SCA,EA19	259251.1 	263258.9 	263954.3 	267715.9 	267666.3 	269715.9 	274451.9 	278274.1 	281643.8 	284836.7 	289249.4 	292463.6 
B1G,M_N,MIO_EUR_SCA,EE	410.0 	416.6 	422.6 	413.7 	423.0 	437.0 	450.0 	473.4 	497.8 	506.8 	499.4 	505.1 
B1G,M_N,MIO_EUR_SCA,EL	1963.0 p	2012.5 p	1967.6 p	1946.0 p	1956.7 p	1934.2 p	1978.5 p	2035.8 p	2081.3 p	2138.6 p	2178.9 p	2213.7 p
B1G,M_N,MIO_EUR_SCA,ES	19841.0 	19933.0 	20094.0 p	20111.0 p	20388.0 p	20622.0 p	20897.0 p	21431.0 p	21751.0 p	22022.0 p	22258.0 p	22625.0 p
B1G,M_N,MIO_EUR_SCA,EU28	364811.3 	369385.2 	366679.9 	370250.1 	365448.1 	367291.3 	376073.6 	380113.1 	382697.4 	388295.4 	394090.5 	397661.2 
B1G,M_N,MIO_EUR_SCA,FI	3790.0 	3812.0 	3890.0 	3906.0 	3916.0 	3983.0 	4095.0 	4177.0 	4279.0 	4337.0 	4380.0 	4414.0 
B1G,M_N,MIO_EUR_SCA,FR	64253.0 	65833.0 	66695.0 	66741.0 	66900.0 	67345.0 	68969.0 	69943.0 	70981.0 	72456.0 	73397.0 	73649.0 
B1G,M_N,MIO_EUR_SCA,HR	772.1 	775.7 	778.5 	795.7 	813.3 	821.5 	837.9 	847.1 	854.3 	849.8 	875.7 	894.0 
B1G,M_N,MIO_EUR_SCA,HU	2090.1 	2128.2 	2162.8 	2191.8 	2258.3 	2333.4 	2434.4 	2512.3 	2619.0 	2645.7 	2695.1 	2703.8 
B1G,M_N,MIO_EUR_SCA,IE	6640.1 d	6599.1 d	7134.1 d	6976.9 d	7259.2 d	7141.1 d	7600.0 d	7805.9 d	7966.1 d	8022.7 d	8571.8 d	8822.1 d
B1G,M_N,MIO_EUR_SCA,IT	35735.4 	35926.6 	35672.0 	36465.4 	36313.7 	36293.4 	36627.5 	36847.7 	36898.0 	36707.6 	37130.2 	37227.4 
B1G,M_N,MIO_EUR_SCA,LT	550.0 	568.0 	575.4 	593.1 	618.8 	626.5 	639.0 	652.9 	659.5 	684.9 	706.5 	730.0 
B1G,M_N,MIO_EUR_SCA,LU	1344.9 	1437.1 	1432.8 	1460.4 	1392.8 	1349.4 	1448.4 	1433.5 	1449.1 	1527.3 	1598.8 	1585.2 
B1G,M_N,MIO_EUR_SCA,LV	401.4 	414.3 	408.5 	417.2 	423.1 	426.5 	443.2 	451.7 	463.8 	475.9 	480.3 	490.3 
B1G,M_N,MIO_EUR_SCA,MT	280.1 	285.9 	283.1 	291.4 	312.9 	323.3 	354.0 	365.7 	373.9 	386.8 	384.5 	395.2 
B1G,M_N,MIO_EUR_SCA,NL	22829.6 	23130.5 	22907.1 p	23395.1 p	23601.7 p	23816.3 p	24198.4 p	24837.1 p	25164.8 p	25581.1 p	26216.5 p	26793.8 p
B1G,M_N,MIO_EUR_SCA,NO	5582.3 	5538.1 	5157.7 	5332.5 	5274.5 	5485.3 	5593.3 	5412.7 	5578.0 	5520.2 	5661.1 	5755.7 
B1G,M_N,MIO_EUR_SCA,PL	7704.3 	7718.0 	7378.6 	7410.4 	7546.8 	7490.8 	7774.2 	8067.9 	8083.9 	8242.4 	8452.0 	8399.6 
B1G,M_N,MIO_EUR_SCA,PT	2707.7 	2850.5 	2886.3 	3033.4 	2905.5 	3022.2 	3247.3 	3200.3 	3130.9 	3191.9 	3294.4 	3328.2 
B1G,M_N,MIO_EUR_SCA,RO	2865.7 	2845.1 	2861.6 p	2904.9 p	2939.3 p	2956.7 p	3124.6 p	3188.6 p	3274.3 p	3296.6 p	3282.8 p	3349.2 p
B1G,M_N,MIO_EUR_SCA,SE	11232.5 	11560.5 	11765.1 	11971.7 	11799.8 	11794.6 	12229.5 	12359.8 	12693.1 	12491.1 	12478.0 	12108.7 
B1G,M_N,MIO_EUR_SCA,SI	840.1 	853.4 	844.0 	865.0 	881.2 	888.4 	939.1 	936.0 	963.4 	997.4 	1008.0 	1012.1 
B1G,M_N,MIO_EUR_SCA,UK	72649.3 	72728.3 	69295.3 	68691.4 	63783.8 	63210.5 	64708.3 	65203.5 	63601.7 	65848.5 	66858.7 	67581.3 
