currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	221.6 	443.5 	770.4 	962.0 	900.0 	1151.0 	1139.3 	1237.0 	1149.0 	1224.8 	1666.0 	1742.7 	2264.5 	2491.4 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,LU	: 	: 	: 	: 	: 	: 	: 	92184.0 	106458.0 	91911.0 	102178.0 	128085.0 	151707.0 	177226.0 	257710.0 	287779.0 	832510.0 	1099934.0 	1194299.0 	1455617.0 	1660485.0 	1594735.0 	1303066.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,LV	: 	: 	: 	: 	: 	53.0 	92.0 	96.0 	128.0 	182.0 	251.0 	333.0 	742.0 	890.0 	754.0 	858.0 	949.0 	978.0 	1091.0 	1236.0 	1362.0 	1476.0 	1757.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	6948.6 	17248.2 	28480.8 	31735.0 	40888.4 	38048.2 	47091.4 	50293.3 	48573.1 	46731.4 	45331.4 	43884.7 	42582.0 	41301.6 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,NL	: 	: 	: 	: 	: 	: 	: 	: 	706705.0 	719398.0 	810570.0 	898406.0 	1119535.0 	1127809.0 	1077040.0 	1148468.0 	1206895.0 	1327309.0 	1396823.0 	1412545.0 	1526594.0 	1576000.0 	1630519.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	17888.0 	22202.0 	28946.0 	35796.0 	44796.0 	51357.0 	116860.0 	125901.0 	124771.0 	114364.0 	122641.0 	128318.0 	157394.0 	151365.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,PT	: 	780.0 	1408.0 	4660.0 	4659.0 	6345.0 	6718.0 	7309.0 	8450.0 	8509.0 	9536.0 	11067.0 	13566.0 	13686.0 	14758.0 	17686.0 	20491.0 	16515.0 	17823.0 	20481.0 	20353.0 	29183.0 	27713.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1541.0 	2408.0 	3963.0 	5111.0 	5953.0 	6549.0 	6919.0 	5922.0 	5675.0 	11094.0 	16194.0 	26161.0 	29838.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,SE	: 	: 	: 	360507.0 	448307.0 	544835.0 	636883.0 	635153.0 	562604.0 	640550.0 	736632.0 	712064.0 	897782.0 	1025888.0 	990221.0 	960027.0 	1013917.0 	991101.0 	1088286.0 	1058928.0 	1138184.0 	1180437.0 	152673.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,SI	372.5 	409.9 	510.1 	440.7 	498.5 	631.8 	773.0 	1006.0 	1221.0 	1123.0 	1326.0 	1354.0 	2219.0 	2379.0 	3001.0 	3449.0 	3431.0 	3014.1 	3018.3 	3201.6 	3293.5 	3617.9 	3979.5 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	2057.2 	2791.1 	2847.3 	3686.4 	3758.1 	4912.6 	4774.3 	7182.8 	5850.4 	6128.6 	6774.0 	8329.2 	12991.2 	15396.5 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__D__FL,UK	: 	: 	: c	: c	139807.0 	167927.0 	180863.0 	196761.0 	190661.0 	196856.0 	214253.0 	218827.0 	260818.0 	368716.0 	267842.0 	268786.0 	250383.0 	314307.0 	334850.0 	306541.0 	257137.0 	315242.0 	303606.0 
