MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,ES	2006.0 	2078.0 	3776.0 	5718.0 	-479.0 	-1255.0 	392.0 	-1157.0 	2868.0 	1265.0 	163.0 	: c
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,EU28	30279.2 	22117.4 	21712.6 	26009.8 	-4096.4 	17688.7 	30877.5 	16168.2 	3191.4 	20624.4 	17403.1 	9220.8 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,FI	83.0 	749.0 	9.0 	-278.0 	-56.0 	-171.0 	-430.0 	-1522.0 	-340.0 	-160.0 	63.0 	-89.0 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,FR	813.0 	-1596.0 	-3324.0 	9149.0 	-7090.0 	-5246.0 	261.0 	2894.0 	-3437.0 	-87.0 	370.0 	-3392.0 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,HR	-2774.2 	-205.2 	-260.2 	-152.5 	-546.7 	-468.2 	-842.9 	-247.8 	18.7 	620.4 	: c	: c
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,HU	560.2 	114.6 	386.0 	81.6 	1154.4 	673.4 	152.3 	369.3 	1.9 	607.4 	203.4 	101.0 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,IE	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,IT	4560.0 	6198.0 	4670.0 	5029.0 	-1012.0 	2359.0 	3045.0 	2854.0 	1642.0 	5185.0 	7434.0 	4898.0 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,LT	191.8 	244.8 	88.9 	395.2 	-34.1 	-55.0 	-5.0 	-31.1 	-82.2 	109.7 	150.8 	228.1 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,LU	-634.0 	513.0 	774.0 	-1121.0 	1308.0 	1113.0 	52.0 	-444.0 	-1097.0 	598.0 	547.0 	666.0 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,LV	-39.0 	99.0 	94.0 	127.0 	129.0 	166.0 	-70.0 	127.0 	11.0 	7.0 	200.0 	-5.0 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,MK	60.7 	4.9 	-33.7 	-31.4 	-41.7 	-1.2 	-105.5 	-3.0 	49.5 	-25.9 	: c	: 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,MT	144.8 	201.4 	88.2 	-38.6 	192.3 	169.8 	28.1 	210.2 	46.3 	129.0 	152.3 	159.4 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,NL	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PL	256.2 	562.6 	248.4 	1281.4 	3196.6 	-547.1 	-700.1 	742.8 	915.1 	480.3 	948.4 	2.8 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,PT	327.0 	535.0 	403.0 	186.0 	-456.0 	-42.0 	420.0 	-213.0 	-1022.0 	-367.0 	1043.0 	760.0 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RO	-518.6 	-144.7 	-7.1 	322.6 	-14.0 	-390.0 	-455.5 	-559.5 	-521.1 	-1086.2 	-821.0 	-979.3 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,RS	-87.0 	-78.0 	-207.0 	-397.0 	-55.0 	-242.0 	-333.0 	-206.0 	61.0 	-125.0 	-152.0 	: 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SE	2197.9 	1335.8 	1078.2 	1026.6 	617.4 	686.7 	456.7 	-1307.0 	219.6 	2054.5 	1171.2 	997.0 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SI	462.5 	481.6 	51.7 	67.6 	228.0 	136.5 	274.3 	340.1 	235.1 	388.1 	400.1 	347.6 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,SK	119.8 	133.9 	27.6 	-283.0 	-339.6 	-117.5 	390.5 	-23.6 	106.0 	40.6 	-318.6 	-382.0 
MIO_EUR,CKA,S1,S1,BAL,WRL_REST,NSA,UK	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
