coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
CP05,PCH_M1,HU	0.0 	0.1 	-0.3 	0.5 	0.1 	0.0 	0.4 	-0.2 	-0.1 	0.1 	0.1 	0.4 
CP05,PCH_M1,IE	-0.3 	-0.1 	-0.4 	-2.3 	1.0 	-0.9 	0.3 	0.1 	-0.3 	-1.5 	0.6 	0.0 
CP05,PCH_M1,IS	1.1 	-0.2 	0.2 	-6.6 	6.7 	1.0 	-0.9 	1.0 	-1.4 	-0.4 	-1.3 	1.8 
CP05,PCH_M1,IT	0.2 	0.2 	0.0 	-0.6 	-0.3 	0.7 	0.1 	0.1 	0.1 	-0.6 	-0.1 	0.4 
CP05,PCH_M1,LT	0.3 	0.0 	-0.9 	1.0 	0.1 	0.0 	0.4 	-0.4 	-0.1 	-0.2 	-0.2 	0.4 
CP05,PCH_M1,LU	0.4 	0.0 	-0.1 	-1.7 	1.9 	-0.3 	0.5 	0.0 	0.0 	-2.0 	2.2 	0.0 
CP05,PCH_M1,LV	0.6 	0.2 	-1.7 	2.0 	-1.2 	0.5 	1.0 	0.0 	-0.8 	0.0 	0.3 	0.1 
CP05,PCH_M1,MK	0.1 d	0.2 d	0.2 d	-0.1 d	0.3 d	0.4 d	0.2 d	-0.3 d	0.2 d	-0.2 d	-0.5 d	1.1 d
CP05,PCH_M1,MT	1.7 	0.0 	0.3 	1.3 	0.3 	-0.2 	0.2 	-1.2 	-0.1 	0.1 	-0.1 	0.1 
CP05,PCH_M1,NL	0.0 	0.3 	0.0 	-0.7 	0.8 	0.3 	0.0 	0.0 	0.6 	-0.8 	-0.1 	-0.3 
CP05,PCH_M1,NO	0.6 	-1.3 	1.3 	-2.2 	3.3 	-0.3 	1.4 	-0.3 	-0.9 	1.2 	-3.1 	3.6 
CP05,PCH_M1,PL	0.2 	0.0 	-0.2 	0.5 	0.2 	-0.3 	0.3 	0.1 	0.1 	0.1 	0.2 	0.1 
CP05,PCH_M1,PT	0.3 	0.3 	-0.3 	-0.3 	0.4 	0.4 	-0.3 	-0.4 	0.2 	-0.3 	0.0 	-0.3 
CP05,PCH_M1,RO	0.1 	0.1 	0.2 	0.2 	0.1 	0.2 	0.1 	0.2 	0.1 	0.1 	0.1 	0.2 
CP05,PCH_M1,RS	0.4 d	0.6 d	0.0 d	-0.3 d	0.2 d	0.2 d	0.2 d	0.1 d	-0.2 d	-0.3 d	-0.1 d	-0.2 d
CP05,PCH_M1,SE	-0.1 	0.1 	0.3 	-0.7 	1.6 	-0.4 	0.5 	-0.5 	-0.1 	0.0 	0.9 	0.0 
CP05,PCH_M1,SI	0.3 	-0.1 	0.5 	-0.2 	-0.2 	0.3 	0.4 	0.3 	-0.3 	-0.9 	-0.3 	1.0 
CP05,PCH_M1,SK	-0.1 	0.0 	0.2 	0.2 	0.4 	-0.5 	0.5 	0.3 	0.2 	0.0 	0.1 	-0.4 
CP05,PCH_M1,TR	3.0 d	0.9 d	1.2 d	2.4 d	1.2 d	0.8 d	2.1 d	0.9 d	2.2 d	1.8 d	4.6 d	11.4 d
CP05,PCH_M1,UK	-0.4 	0.3 	1.3 	-2.6 	2.6 	-0.1 	-0.8 	0.6 	0.3 	-1.8 	1.2 	: 
CP05,PCH_M1,US	0.2 d	-0.4 d	0.0 d	0.9 d	0.5 d	0.2 d	0.4 d	-0.4 d	-0.1 d	0.0 d	-0.3 d	0.2 d
CP05,PCH_M12,AT	1.0 	0.9 	1.6 	1.5 	2.4 	2.7 	2.8 	2.5 	2.6 	2.3 	2.9 	2.4 
CP05,PCH_M12,BE	0.0 	0.3 	0.7 	0.8 	0.4 	0.5 	0.3 	0.8 	1.1 	0.4 	0.7 	0.8 
CP05,PCH_M12,BG	0.2 	0.3 	0.4 	0.7 	0.8 	0.8 	0.6 	0.7 	0.5 	1.0 	0.9 	1.4 
CP05,PCH_M12,CH	-2.2 	-0.8 	-0.2 	-2.0 	-1.2 	-0.5 	-1.6 	-1.0 	-0.5 	-1.3 	0.3 	-0.1 
CP05,PCH_M12,CY	-3.1 	-2.2 	-1.3 	-2.4 	-3.8 	-3.5 	-2.9 	-2.3 	-2.9 	-3.4 	-3.6 	-2.2 
CP05,PCH_M12,CZ	0.2 	0.5 	0.9 	0.7 	1.4 	1.0 	1.2 	1.5 	1.4 	1.7 	2.0 	1.6 
CP05,PCH_M12,DE	0.4 	0.6 	0.7 	0.9 	0.7 	0.7 	0.7 	0.7 	0.8 	0.6 	0.7 	1.0 
CP05,PCH_M12,DK	-1.1 	-1.1 	-1.6 	-1.0 	-1.9 	-2.0 	-1.3 	-0.7 	-0.9 	-1.3 	-0.6 	-1.2 
CP05,PCH_M12,EA	0.0 	0.1 	0.1 	0.3 	0.3 	0.3 	0.3 	0.3 	0.4 	0.3 	0.3 	0.4 
CP05,PCH_M12,EA18	0.0 	0.1 	0.1 	0.3 	0.3 	0.3 	0.3 	0.3 	0.5 	0.3 	0.3 	0.4 
CP05,PCH_M12,EA19	0.0 	0.1 	0.1 	0.3 	0.3 	0.3 	0.3 	0.3 	0.4 	0.3 	0.3 	0.4 
CP05,PCH_M12,EE	1.0 	1.0 	0.4 	1.0 	0.8 	0.9 	0.0 	-0.4 	0.3 	0.2 	0.9 	1.3 
CP05,PCH_M12,EL	-2.7 	-2.3 	-2.2 	-2.1 	-2.1 	-2.2 	-2.0 	-0.9 	-1.2 	-1.5 	-1.6 	-1.2 
CP05,PCH_M12,ES	-0.6 	-0.5 	-0.5 	-0.3 	0.0 	0.0 	0.1 	0.1 	0.1 	0.3 	0.3 	0.2 
CP05,PCH_M12,EU	0.4 	0.5 	0.6 	0.7 	0.7 	0.6 	0.7 	0.6 	0.7 	0.5 	0.5 	0.6 
CP05,PCH_M12,EU28	0.4 	0.5 	0.6 	0.7 	0.7 	0.6 	0.7 	0.6 	0.7 	0.5 	0.5 	0.6 
CP05,PCH_M12,FI	-1.2 	-1.4 	-1.3 	-1.5 	-1.4 	-0.8 	-0.7 	-0.6 	-1.0 	-2.1 	-1.4 	-0.3 
CP05,PCH_M12,FR	0.2 	0.0 	-0.1 	0.5 	0.3 	0.3 	0.3 	0.0 	0.5 	0.0 	-0.2 	0.0 
CP05,PCH_M12,HR	0.1 	-0.1 	-0.2 	0.3 	0.2 	0.3 	0.4 	0.2 	0.3 	0.3 	0.8 	1.1 
CP05,PCH_M12,HU	0.4 	0.6 	0.4 	0.4 	0.6 	0.5 	0.9 	0.6 	0.5 	0.8 	0.9 	1.1 
CP05,PCH_M12,IE	-3.6 	-3.5 	-3.7 	-3.0 	-3.5 	-4.8 	-3.6 	-4.0 	-4.1 	-4.0 	-4.1 	-3.8 
CP05,PCH_M12,IS	-8.9 	-8.5 	-6.7 	-5.7 	-6.6 	-3.2 	-3.3 	-2.1 	-1.1 	2.1 	-0.2 	0.6 
CP05,PCH_M12,IT	-0.1 	0.2 	0.2 	0.3 	0.1 	0.2 	0.1 	0.3 	0.2 	0.2 	0.1 	0.2 
CP05,PCH_M12,LT	1.0 	0.6 	0.0 	0.5 	0.4 	0.5 	0.7 	0.6 	0.1 	0.1 	0.4 	0.4 
CP05,PCH_M12,LU	1.6 	1.8 	1.2 	1.6 	1.2 	1.2 	1.2 	1.0 	0.7 	0.8 	0.6 	1.1 
CP05,PCH_M12,LV	-1.3 	-0.9 	-1.8 	-1.3 	-2.1 	-2.0 	-1.1 	-0.8 	-1.2 	-0.5 	0.1 	1.0 
CP05,PCH_M12,MK	0.2 d	0.4 d	0.4 d	0.1 d	0.1 d	0.8 d	1.0 d	1.0 d	1.3 d	2.1 d	0.7 d	1.7 d
CP05,PCH_M12,MT	3.7 	3.6 	3.7 	3.9 	4.1 	3.7 	3.9 	2.4 	2.2 	2.6 	2.6 	2.5 
CP05,PCH_M12,NL	0.3 	0.3 	-0.2 	-0.5 	-0.2 	-0.3 	-0.2 	-0.1 	0.5 	0.2 	0.3 	0.1 
CP05,PCH_M12,NO	-2.8 	-2.4 	-2.3 	-1.1 	-0.2 	-0.9 	0.8 	0.3 	1.6 	2.4 	0.1 	3.2 
CP05,PCH_M12,PL	0.0 	0.4 	0.2 	0.4 	0.5 	0.1 	0.6 	0.5 	0.7 	0.8 	1.0 	1.3 
CP05,PCH_M12,PT	-0.4 	-0.4 	-0.3 	-1.1 	-0.9 	-0.1 	-0.5 	-0.9 	-0.3 	-0.5 	-0.3 	-0.4 
CP05,PCH_M12,RO	0.7 	0.7 	0.9 	1.2 	1.3 	1.4 	1.4 	1.5 	1.5 	1.6 	1.6 	1.7 
CP05,PCH_M12,RS	1.2 d	1.5 d	1.5 d	1.0 d	1.2 d	1.1 d	0.9 d	1.1 d	1.2 d	0.9 d	1.2 d	0.6 d
CP05,PCH_M12,SE	-0.8 	-0.5 	-0.1 	0.1 	0.8 	0.5 	-0.1 	0.3 	0.1 	0.6 	0.9 	1.6 
CP05,PCH_M12,SI	-0.4 	-1.2 	-0.5 	-0.3 	-1.0 	-0.9 	0.6 	0.4 	0.4 	0.0 	0.0 	0.9 
CP05,PCH_M12,SK	-0.6 	-0.5 	0.2 	0.0 	0.4 	0.1 	0.4 	0.9 	0.9 	1.5 	1.3 	1.1 
CP05,PCH_M12,TR	11.7 d	12.8 d	12.7 d	13.5 d	15.7 d	15.4 d	16.7 d	16.9 d	18.9 d	20.3 d	23.8 d	37.3 d
CP05,PCH_M12,UK	3.1 	2.8 	3.2 	3.1 	3.4 	2.5 	2.7 	2.1 	2.0 	1.3 	0.7 	: 
CP05,PCH_M12,US	-0.9 d	-0.7 d	-0.7 d	-0.4 d	0.0 d	0.2 d	0.8 d	0.5 d	0.6 d	0.9 d	0.8 d	1.2 d
