s_adj,unit,nace_r2,lcstruct,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
SCA,PCH_PRE,L,D1_D4_MD5,CY	0.9 	1.9 	0.7 	0.6 	-0.3 	-0.4 	2.1 p	-0.8 p	1.8 p	0.5 p	-10.9 p	0.8 p
SCA,PCH_PRE,L,D1_D4_MD5,CZ	0.6 	2.2 	0.0 	0.4 	2.2 	1.0 	1.0 p	2.2 p	0.6 p	1.9 p	3.2 p	0.3 p
SCA,PCH_PRE,L,D1_D4_MD5,DE	4.6 	-0.4 	4.1 	-2.8 	2.7 	1.3 	-1.2 	1.4 	-0.5 	1.8 	1.9 	1.7 
SCA,PCH_PRE,L,D1_D4_MD5,DK	0.0 	0.7 	-0.4 	-0.3 	0.4 	0.5 	0.8 	-0.7 	0.8 	-0.1 	0.3 	1.3 
SCA,PCH_PRE,L,D1_D4_MD5,EA	0.7 	0.7 	1.2 	0.5 	0.9 	0.6 	0.3 	0.8 	0.5 	0.9 	1.0 	0.9 
SCA,PCH_PRE,L,D1_D4_MD5,EA19	0.7 	0.7 	1.1 	0.5 	0.9 	0.6 	0.3 	0.8 	0.5 	0.9 	1.0 	0.8 
SCA,PCH_PRE,L,D1_D4_MD5,EE	6.5 	1.6 	4.6 	7.9 	-4.6 	-1.9 	4.4 	4.4 	1.7 	2.9 	-3.8 	-0.6 
SCA,PCH_PRE,L,D1_D4_MD5,EL	-4.1 	16.1 	-21.2 	13.6 	-2.2 	4.6 	0.6 	8.0 	-1.6 	14.0 	-5.9 	-1.1 
SCA,PCH_PRE,L,D1_D4_MD5,ES	2.9 p	-3.1 p	4.5 p	-0.1 p	-0.2 p	0.2 p	0.6 p	-0.2 p	2.1 p	-1.3 p	-0.2 p	1.1 p
SCA,PCH_PRE,L,D1_D4_MD5,EU	0.6 	2.8 	1.3 	-1.4 	0.0 	-0.6 	1.0 	1.7 	-0.6 	1.8 	3.1 	0.8 
SCA,PCH_PRE,L,D1_D4_MD5,EU28	0.6 	2.8 	1.3 	-1.4 	0.0 	-0.6 	1.1 	1.7 	-0.7 	1.9 	3.1 	0.8 
SCA,PCH_PRE,L,D1_D4_MD5,FI	-3.4 p	0.6 p	5.0 p	-3.7 p	0.6 p	1.8 p	-1.5 p	-1.4 p	5.8 p	-4.2 p	1.3 p	0.3 p
SCA,PCH_PRE,L,D1_D4_MD5,FR	0.8 p	1.1 p	1.2 p	0.1 p	0.7 p	1.2 p	1.6 p	0.0 p	0.9 p	1.2 p	1.2 p	0.7 p
SCA,PCH_PRE,L,D1_D4_MD5,HR	-1.4 	0.9 	4.9 e	-3.7 e	5.1 e	1.5 e	0.4 e	-4.1 e	2.2 e	3.8 e	1.9 e	4.7 e
SCA,PCH_PRE,L,D1_D4_MD5,HU	1.3 	3.9 	1.9 	0.4 	2.5 	2.4 	3.8 	6.7 	0.3 	4.0 	2.3 	3.1 
SCA,PCH_PRE,L,D1_D4_MD5,IE	1.1 	1.2 	2.2 	-1.6 	0.8 	-1.9 	6.0 	-3.7 	1.0 	-1.4 	-5.1 	10.2 p
SCA,PCH_PRE,L,D1_D4_MD5,IT	-0.9 	-0.7 	-1.8 	-1.8 	-0.2 	2.3 	-0.2 	-1.2 	-2.8 	1.8 	0.3 	-0.2 
SCA,PCH_PRE,L,D1_D4_MD5,LT	1.6 	-0.4 	2.8 	-1.3 	1.0 	2.9 	2.1 	2.5 	2.9 	3.1 	3.2 	2.5 
SCA,PCH_PRE,L,D1_D4_MD5,LU	-1.1 	0.6 	1.4 	0.4 	0.0 	0.2 	-0.4 	1.2 	0.4 	0.4 	-0.8 	-0.3 
SCA,PCH_PRE,L,D1_D4_MD5,LV	0.8 	2.8 	1.0 	0.9 	2.3 	0.8 	-4.6 	2.5 	1.6 	2.0 	11.3 p	0.9 p
SCA,PCH_PRE,L,D1_D4_MD5,MT	4.9 p	-1.9 p	-2.6 p	-1.8 p	8.5 p	-0.4 p	-6.6 p	1.6 p	1.7 p	-2.1 p	-2.4 p	3.0 p
SCA,PCH_PRE,L,D1_D4_MD5,NL	-0.6 p	2.0 p	-1.9 p	0.5 p	1.3 p	-1.1 p	0.2 p	0.6 p	0.5 p	0.7 p	1.9 p	: n
SCA,PCH_PRE,L,D1_D4_MD5,NO	1.3 p	0.3 p	0.3 p	0.6 p	0.4 p	-0.4 p	2.8 p	-1.7 p	0.3 p	1.3 p	1.5 p	0.4 p
SCA,PCH_PRE,L,D1_D4_MD5,PL	1.4 	-0.5 	2.4 	-0.1 	1.3 	0.7 	2.2 	3.9 	-1.5 	6.0 	-0.2 	-1.7 
SCA,PCH_PRE,L,D1_D4_MD5,PT	-0.4 	1.0 	-2.1 p	-0.5 p	-0.6 p	-1.2 p	-0.7 p	-1.4 p	-1.4 p	-0.6 p	-1.4 p	0.6 p
SCA,PCH_PRE,L,D1_D4_MD5,RO	3.8 	5.0 	10.7 	6.6 	4.9 	4.6 	-0.9 p	-0.5 p	4.2 p	4.1 p	4.8 p	4.3 p
SCA,PCH_PRE,L,D1_D4_MD5,SE	0.4 p	1.0 p	11.9 p	-6.4 p	-0.9 p	0.7 p	0.2 p	-0.7 p	1.7 p	-0.5 p	0.2 p	0.6 p
SCA,PCH_PRE,L,D1_D4_MD5,SI	-0.3 	-1.6 	1.9 	-4.4 	12.4 	-12.9 	-1.3 	2.6 	2.8 	0.2 	1.1 	0.3 
SCA,PCH_PRE,L,D1_D4_MD5,SK	-8.2 	17.4 	-6.3 	15.4 	-6.1 	0.8 	6.0 p	3.8 p	-0.7 p	4.5 p	-6.3 p	-0.8 p
SCA,PCH_PRE,L,D1_D4_MD5,UK	1.1 	5.4 	0.2 	-4.7 	1.6 	-6.6 	2.5 	2.4 	1.3 	2.4 	6.3 	-1.5 
SCA,PCH_PRE,M,D1_D4_MD5,AT	1.2 	0.1 	0.7 	0.4 	0.4 	1.4 	2.6 	2.9 	-2.1 	2.2 	1.2 	-0.4 p
SCA,PCH_PRE,M,D1_D4_MD5,BE	0.2 	0.3 	-0.4 	0.0 	0.2 	0.1 	0.3 	0.6 	0.1 	0.5 	0.7 	0.3 p
SCA,PCH_PRE,M,D1_D4_MD5,BG	1.5 	3.8 	-4.0 	3.4 	0.6 	2.0 	6.8 p	2.4 p	1.7 p	1.8 p	0.0 p	4.6 p
SCA,PCH_PRE,M,D1_D4_MD5,CY	1.0 	0.2 	0.4 	0.3 	0.0 	0.2 	-0.1 p	0.5 p	0.2 p	0.1 p	0.9 p	-4.7 p
SCA,PCH_PRE,M,D1_D4_MD5,CZ	0.4 	1.8 	-0.5 	0.9 	1.7 	1.0 	0.3 p	0.8 p	1.7 p	0.3 p	3.1 p	1.1 p
SCA,PCH_PRE,M,D1_D4_MD5,DE	1.7 	0.3 	-2.8 	0.1 	0.5 	2.6 	4.8 	0.7 	1.0 	0.0 	2.0 	0.4 
SCA,PCH_PRE,M,D1_D4_MD5,DK	0.4 	1.2 	-0.3 	0.2 	1.0 	0.6 	0.7 	0.3 	0.6 	0.3 	0.5 	0.3 
SCA,PCH_PRE,M,D1_D4_MD5,EA	0.7 	0.5 	-0.9 	-0.3 	0.9 	1.0 	2.4 	1.0 	0.4 	0.2 	1.1 	0.5 
SCA,PCH_PRE,M,D1_D4_MD5,EA19	0.7 	0.5 	-0.9 	-0.3 	0.9 	1.0 	2.3 	1.0 	0.4 	0.2 	1.1 	0.5 
SCA,PCH_PRE,M,D1_D4_MD5,EE	6.7 	-1.4 	-0.1 	-2.1 	5.6 	-2.3 	4.7 	4.1 	1.1 	2.9 	-0.9 	-0.5 
SCA,PCH_PRE,M,D1_D4_MD5,EL	3.9 	-5.8 	-5.4 	-10.5 	5.1 	1.6 	-7.8 	7.8 	1.1 	-2.9 	-2.1 	2.2 
SCA,PCH_PRE,M,D1_D4_MD5,ES	1.8 p	-0.1 p	-0.2 p	0.8 p	0.8 p	-1.3 p	1.6 p	-0.8 p	-1.2 p	3.0 p	0.1 p	-1.0 p
SCA,PCH_PRE,M,D1_D4_MD5,EU	1.1 	0.3 	0.3 	-0.7 	0.0 	0.6 	2.3 	1.2 	0.8 	-0.1 	0.7 	0.3 
SCA,PCH_PRE,M,D1_D4_MD5,EU28	1.1 	0.3 	0.3 	-0.7 	0.0 	0.6 	2.3 	1.2 	0.8 	-0.1 	0.7 	0.3 
SCA,PCH_PRE,M,D1_D4_MD5,FI	-2.3 p	-0.2 p	1.6 p	-2.0 p	0.0 p	2.0 p	-2.9 p	2.0 p	-4.9 p	4.6 p	-2.4 p	2.9 p
SCA,PCH_PRE,M,D1_D4_MD5,FR	0.8 p	0.8 p	1.1 p	-0.6 p	0.0 p	0.3 p	1.7 p	-0.5 p	0.6 p	0.5 p	1.1 p	0.9 p
SCA,PCH_PRE,M,D1_D4_MD5,HR	0.3 	1.0 	0.2 e	-0.3 e	1.4 e	2.7 e	2.1 e	0.5 e	1.3 e	1.9 e	3.6 e	1.5 e
SCA,PCH_PRE,M,D1_D4_MD5,HU	1.7 	1.5 	1.0 	1.2 	1.7 	1.1 	2.0 	2.9 	0.9 	2.6 	0.1 	1.4 
SCA,PCH_PRE,M,D1_D4_MD5,IE	0.6 	-1.2 	2.7 	0.7 	-0.3 	1.8 	0.7 	0.9 	1.2 	1.6 	-0.3 	0.7 p
SCA,PCH_PRE,M,D1_D4_MD5,IT	2.3 	-2.3 	-1.1 	-1.4 	-0.3 	4.6 	5.3 	2.6 	-4.3 	0.7 	-2.5 	1.3 
SCA,PCH_PRE,M,D1_D4_MD5,LT	1.2 	0.5 	0.8 	1.1 	3.1 	2.0 	4.4 	2.4 	0.9 	2.3 	3.4 	4.1 
SCA,PCH_PRE,M,D1_D4_MD5,LU	-2.3 	0.7 	2.7 	-0.8 	3.3 	0.8 	0.0 	4.2 	-0.9 	0.0 	-1.6 	1.2 
SCA,PCH_PRE,M,D1_D4_MD5,LV	1.3 	1.8 	-1.8 	3.5 	8.9 	-4.7 	4.5 	2.5 	1.6 	2.3 	2.3 p	2.3 p
SCA,PCH_PRE,M,D1_D4_MD5,MT	2.8 p	4.7 p	-5.9 p	-3.4 p	6.4 p	2.0 p	-3.7 p	6.1 p	-7.0 p	1.3 p	8.1 p	0.1 p
SCA,PCH_PRE,M,D1_D4_MD5,NL	-1.2 p	0.3 p	-0.4 p	-0.6 p	1.5 p	-1.0 p	1.2 p	1.2 p	0.0 p	-0.1 p	0.3 p	: n
SCA,PCH_PRE,M,D1_D4_MD5,NO	0.0 p	-0.1 p	0.1 p	0.0 p	0.6 p	0.5 p	0.9 p	-0.8 p	1.5 p	1.6 p	0.5 p	-0.1 p
SCA,PCH_PRE,M,D1_D4_MD5,PL	1.2 	0.4 	1.6 	-0.4 	0.8 	-0.1 	1.5 	3.0 	1.7 	3.1 	0.8 	1.0 
SCA,PCH_PRE,M,D1_D4_MD5,PT	2.4 	1.0 	1.2 p	2.2 p	-1.2 p	1.2 p	-0.8 p	-1.6 p	0.7 p	-0.3 p	0.6 p	1.3 p
SCA,PCH_PRE,M,D1_D4_MD5,RO	0.0 	3.0 	6.1 	4.1 	0.5 	1.3 	0.7 p	2.1 p	1.9 p	2.4 p	5.3 p	0.9 p
SCA,PCH_PRE,M,D1_D4_MD5,SE	1.4 p	1.3 p	-0.9 p	0.5 p	0.6 p	1.7 p	2.5 p	0.7 p	1.1 p	0.6 p	-3.6 p	0.6 p
SCA,PCH_PRE,M,D1_D4_MD5,SI	-0.3 	-7.6 	2.7 	3.7 	-1.1 	1.9 	4.1 	-3.5 	7.8 	-2.5 	-0.5 	5.4 
SCA,PCH_PRE,M,D1_D4_MD5,SK	2.5 	-3.8 	2.8 	3.7 	-0.6 	-3.5 	11.7 p	0.6 p	8.2 p	-7.3 p	5.7 p	-3.5 p
SCA,PCH_PRE,M,D1_D4_MD5,TR	4.4 	4.5 	8.4 	1.5 	9.7 	-2.3 	2.4 	0.7 	4.2 	1.1 	4.4 	5.0 
SCA,PCH_PRE,M,D1_D4_MD5,UK	1.3 	0.8 	2.2 	-0.4 	-2.7 	-0.9 	0.3 	2.9 	3.4 	-2.9 	-0.3 	-0.5 
SCA,PCH_PRE,N,D1_D4_MD5,AT	-2.9 	12.9 	-6.5 	-4.1 	5.0 	-1.3 	-2.2 	5.8 	-0.8 	2.3 	1.8 	1.2 p
SCA,PCH_PRE,N,D1_D4_MD5,BE	-0.2 	0.1 	-0.1 	0.1 	0.3 	0.2 	0.4 	0.3 	0.6 	0.4 	0.6 	0.4 p
SCA,PCH_PRE,N,D1_D4_MD5,BG	0.0 	5.2 	4.3 	2.5 	-2.2 	4.9 	6.3 p	1.8 p	-1.2 p	5.2 p	2.0 p	6.5 p
SCA,PCH_PRE,N,D1_D4_MD5,CY	0.1 	0.5 	1.0 	0.4 	0.3 	-0.2 	-0.5 p	0.2 p	0.7 p	0.7 p	-5.5 p	-5.5 p
SCA,PCH_PRE,N,D1_D4_MD5,CZ	1.3 	1.9 	3.0 	0.1 	2.3 	2.0 	1.0 p	2.0 p	1.7 p	0.7 p	2.1 p	2.4 p
SCA,PCH_PRE,N,D1_D4_MD5,DE	1.0 	1.0 	1.0 	-0.1 	0.9 	1.7 	1.0 	1.1 	1.4 	0.6 	1.8 	0.6 
SCA,PCH_PRE,N,D1_D4_MD5,DK	0.5 	0.2 	-0.2 	0.2 	0.1 	-0.4 	0.6 	0.7 	1.0 	-0.1 	0.6 	1.0 
SCA,PCH_PRE,N,D1_D4_MD5,EA	0.1 	0.6 	0.1 	-0.4 	0.9 	0.2 	0.3 	0.9 	0.4 	0.8 	1.1 	0.9 
SCA,PCH_PRE,N,D1_D4_MD5,EA19	0.1 	0.6 	0.1 	-0.4 	0.9 	0.2 	0.3 	0.9 	0.4 	0.8 	1.1 	0.9 
SCA,PCH_PRE,N,D1_D4_MD5,EE	-2.4 	4.8 	8.5 	0.9 	1.9 	0.9 	5.7 	4.0 	-4.1 	-1.8 	-1.3 	0.4 
SCA,PCH_PRE,N,D1_D4_MD5,EL	2.7 	4.2 	-4.5 	0.5 	-0.2 	-1.2 	-4.7 	2.9 	-0.6 	1.9 	-0.6 	2.1 
SCA,PCH_PRE,N,D1_D4_MD5,ES	-0.4 p	0.5 p	0.7 p	-0.2 p	0.0 p	0.6 p	-0.1 p	0.3 p	0.0 p	0.5 p	0.7 p	0.0 p
SCA,PCH_PRE,N,D1_D4_MD5,EU	0.2 	1.0 	0.1 	0.0 	1.2 	0.6 	0.5 	1.0 	0.4 	0.8 	1.0 	0.7 
SCA,PCH_PRE,N,D1_D4_MD5,EU28	0.2 	1.0 	0.1 	0.0 	1.2 	0.6 	0.5 	1.0 	0.4 	0.8 	1.0 	0.7 
SCA,PCH_PRE,N,D1_D4_MD5,FI	0.3 p	0.1 p	0.3 p	-1.4 p	2.0 p	-1.3 p	1.2 p	-1.7 p	0.6 p	1.0 p	0.4 p	1.9 p
SCA,PCH_PRE,N,D1_D4_MD5,FR	-0.5 p	-0.1 p	0.5 p	-0.7 p	0.5 p	-0.8 p	-0.1 p	0.0 p	-0.3 p	1.3 p	1.3 p	1.5 p
SCA,PCH_PRE,N,D1_D4_MD5,HR	0.8 	-0.6 	2.7 e	-0.5 e	1.4 e	2.3 e	2.4 e	0.3 e	1.6 e	3.1 e	14.0 e	2.2 e
SCA,PCH_PRE,N,D1_D4_MD5,HU	1.7 	2.7 	1.0 	0.3 	3.7 	1.1 	3.8 	3.7 	1.9 	3.4 	0.1 	2.4 
SCA,PCH_PRE,N,D1_D4_MD5,IE	-2.7 	0.7 	2.1 	-2.3 	1.4 	-0.2 	0.4 	2.0 	0.0 	0.0 	0.0 	0.5 p
SCA,PCH_PRE,N,D1_D4_MD5,IT	0.7 	-0.1 	-3.7 	-1.9 	1.9 	1.4 	1.4 	-0.3 	0.1 	1.3 	0.2 	2.1 
SCA,PCH_PRE,N,D1_D4_MD5,LT	2.6 	-1.2 	4.6 	0.2 	2.8 	3.7 	0.4 	4.2 	1.4 	3.3 	2.2 	3.8 
SCA,PCH_PRE,N,D1_D4_MD5,LU	-0.3 	0.0 	0.6 	-0.1 	1.1 	0.8 	0.1 	1.3 	0.3 	0.7 	0.0 	0.5 
SCA,PCH_PRE,N,D1_D4_MD5,LV	1.5 	1.8 	4.2 	0.8 	3.0 	0.9 	-2.6 	3.4 	0.2 	2.1 	7.1 p	1.6 p
SCA,PCH_PRE,N,D1_D4_MD5,MT	1.6 p	-2.9 p	-5.1 p	-0.2 p	8.5 p	6.2 p	-6.9 p	7.4 p	-7.4 p	-1.4 p	6.4 p	3.8 p
SCA,PCH_PRE,N,D1_D4_MD5,NL	0.6 p	0.6 p	0.5 p	-1.3 p	1.5 p	-0.8 p	-0.6 p	0.0 p	1.0 p	1.1 p	1.2 p	: n
SCA,PCH_PRE,N,D1_D4_MD5,NO	0.1 p	-0.3 p	0.8 p	-0.3 p	1.6 p	0.3 p	0.3 p	-0.1 p	1.4 p	0.4 p	0.6 p	-0.1 p
SCA,PCH_PRE,N,D1_D4_MD5,PL	0.3 	2.2 	4.3 	-1.7 	1.5 	-0.8 	3.8 	3.2 	2.0 	3.2 	2.0 	0.0 
SCA,PCH_PRE,N,D1_D4_MD5,PT	-1.0 	2.0 	-0.9 p	1.0 p	1.2 p	-0.4 p	-0.8 p	-1.3 p	-0.9 p	-1.4 p	1.8 p	0.6 p
SCA,PCH_PRE,N,D1_D4_MD5,RO	2.3 	3.6 	0.5 	6.4 	3.7 	3.4 	6.3 p	3.3 p	1.7 p	4.7 p	-0.3 p	4.2 p
SCA,PCH_PRE,N,D1_D4_MD5,SE	0.7 p	0.6 p	-2.2 p	1.1 p	1.3 p	0.9 p	1.2 p	0.6 p	0.2 p	0.1 p	1.4 p	0.6 p
SCA,PCH_PRE,N,D1_D4_MD5,SI	-5.8 	0.3 	5.4 	0.3 	-1.9 	-2.2 	5.9 	-3.9 	3.1 	3.9 	-3.7 	2.4 
SCA,PCH_PRE,N,D1_D4_MD5,SK	-0.5 	4.6 	-1.5 	-4.1 	15.3 	5.4 	-11.0 p	3.8 p	4.1 p	5.4 p	-7.4 p	6.3 p
SCA,PCH_PRE,N,D1_D4_MD5,TR	6.7 	2.4 	14.7 	2.2 	6.3 	-2.9 	3.1 	7.1 	-3.2 	2.6 	5.4 	11.3 
SCA,PCH_PRE,N,D1_D4_MD5,UK	0.2 	1.6 	-0.1 	1.7 	2.1 	1.7 	0.6 	1.7 	-0.1 	0.9 	-0.1 	-1.2 
SCA,PCH_PRE,O,D1_D4_MD5,AT	0.7 	4.2 	-2.3 	-0.6 	0.0 	1.1 	-2.0 	2.1 	-0.8 	-2.7 	6.8 	-4.6 p
SCA,PCH_PRE,O,D1_D4_MD5,BE	0.1 	-0.1 	0.0 	0.1 	0.0 	0.0 	-0.1 	0.5 	0.1 	0.3 	0.5 	0.2 p
SCA,PCH_PRE,O,D1_D4_MD5,BG	0.6 	2.9 	1.2 	2.6 	2.2 	-0.1 	5.2 p	2.2 p	1.6 p	2.7 p	1.1 p	3.8 p
SCA,PCH_PRE,O,D1_D4_MD5,CY	-0.4 	0.8 	-0.5 	-0.3 	0.2 	-2.5 	0.9 p	0.5 p	-0.1 p	1.5 p	8.2 p	-3.0 p
SCA,PCH_PRE,O,D1_D4_MD5,CZ	1.6 	2.3 	1.4 	1.5 	1.5 	1.5 	1.7 p	2.6 p	3.0 p	3.1 p	3.4 p	2.9 p
SCA,PCH_PRE,O,D1_D4_MD5,DE	-0.3 	1.4 	0.0 	-0.3 	1.3 	2.0 	-0.1 	1.0 	-0.4 	-0.1 	1.9 	-1.0 
SCA,PCH_PRE,O,D1_D4_MD5,DK	0.4 	-0.1 	1.3 	-0.1 	0.3 	0.6 	0.5 	0.6 	0.4 	0.5 	0.9 	-0.6 
SCA,PCH_PRE,O,D1_D4_MD5,EA	0.3 	1.1 	0.0 	0.4 	0.4 	0.8 	0.4 	0.4 	0.3 	-0.1 	1.0 	0.0 
SCA,PCH_PRE,O,D1_D4_MD5,EA19	0.3 	1.1 	0.0 	0.4 	0.4 	0.8 	0.4 	0.4 	0.3 	-0.1 	1.0 	0.0 
SCA,PCH_PRE,O,D1_D4_MD5,EE	2.1 	0.9 	1.7 	0.9 	1.7 	1.4 	1.9 	2.7 	1.6 	6.5 	-1.9 	1.8 
SCA,PCH_PRE,O,D1_D4_MD5,EL	9.2 	4.5 	-2.6 	1.2 	-2.4 	9.5 	-2.1 	-0.3 	2.5 	-0.4 	0.6 	0.3 
SCA,PCH_PRE,O,D1_D4_MD5,ES	1.0 p	1.1 p	-0.9 p	0.7 p	-0.7 p	-0.2 p	-0.1 p	0.2 p	0.6 p	0.0 p	-0.3 p	-0.3 p
SCA,PCH_PRE,O,D1_D4_MD5,EU	0.4 	1.2 	0.1 	0.4 	0.5 	0.6 	0.6 	0.5 	0.6 	0.1 	1.1 	-0.1 
SCA,PCH_PRE,O,D1_D4_MD5,EU28	0.4 	1.0 	0.1 	0.5 	0.4 	0.6 	0.5 	0.7 	0.5 	0.3 	0.9 	0.2 
SCA,PCH_PRE,O,D1_D4_MD5,FI	-2.0 p	-0.7 p	3.4 p	-5.4 p	2.1 p	0.7 p	-3.0 p	-0.6 p	0.4 p	0.1 p	0.6 p	-2.4 p
SCA,PCH_PRE,O,D1_D4_MD5,FR	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
SCA,PCH_PRE,O,D1_D4_MD5,HR	0.4 	1.5 	1.8 e	0.7 e	0.5 e	1.5 e	3.0 e	-0.9 e	1.6 e	2.4 e	2.8 e	3.7 e
SCA,PCH_PRE,O,D1_D4_MD5,HU	5.0 	1.3 	-4.1 	6.3 	0.8 	3.0 	1.5 	2.3 	3.5 	0.6 	6.4 	-0.2 
SCA,PCH_PRE,O,D1_D4_MD5,IE	0.2 	0.7 	-1.2 	-0.8 	0.8 	-0.1 	0.1 	2.3 	0.0 	-0.8 	1.4 	0.3 p
SCA,PCH_PRE,O,D1_D4_MD5,IT	1.0 	0.6 	1.1 	-0.9 	1.1 	0.1 	1.3 	-1.4 	2.0 	0.1 	1.8 	3.6 
SCA,PCH_PRE,O,D1_D4_MD5,LT	1.0 	0.3 	1.7 	1.1 	3.3 	4.1 	1.0 	2.0 	0.5 	5.3 	1.5 	0.8 
SCA,PCH_PRE,O,D1_D4_MD5,LU	0.2 	0.3 	0.1 	-3.9 	4.7 	0.4 	0.9 	0.8 	-0.1 	0.3 	-0.2 	-0.1 
SCA,PCH_PRE,O,D1_D4_MD5,LV	1.7 	-0.3 	1.6 	3.0 	1.0 	3.4 	2.0 	1.4 	3.1 	2.5 	2.1 p	3.0 p
SCA,PCH_PRE,O,D1_D4_MD5,MT	0.5 p	-0.9 p	-0.7 p	-0.8 p	5.6 p	-5.1 p	5.3 p	3.4 p	3.6 p	-0.6 p	-0.8 p	1.0 p
SCA,PCH_PRE,O,D1_D4_MD5,NL	0.2 p	0.5 p	2.2 p	-0.3 p	1.1 p	-0.6 p	1.0 p	0.1 p	1.3 p	1.6 p	3.8 p	: n
SCA,PCH_PRE,O,D1_D4_MD5,PL	0.3 	0.4 	2.3 	1.6 	1.8 	1.6 	0.9 	1.9 	1.5 	1.9 	1.3 	1.2 
SCA,PCH_PRE,O,D1_D4_MD5,PT	-1.0 	0.7 	3.2 p	0.3 p	2.8 p	-3.5 p	1.6 p	2.1 p	-2.2 p	4.3 p	-1.7 p	1.1 p
SCA,PCH_PRE,O,D1_D4_MD5,RO	3.4 	4.6 	3.7 	3.5 	4.7 	4.1 	7.8 p	6.2 p	7.4 p	4.0 p	0.9 p	7.2 p
SCA,PCH_PRE,O,D1_D4_MD5,SE	0.5 p	1.5 p	0.4 p	-0.2 p	1.3 p	0.5 p	0.4 p	0.8 p	0.8 p	0.5 p	1.0 p	0.8 p
SCA,PCH_PRE,O,D1_D4_MD5,SI	0.9 	2.1 	3.2 	-1.7 	2.6 	0.7 	-1.9 	8.2 	-3.1 	2.8 	-0.9 	-2.9 
SCA,PCH_PRE,O,D1_D4_MD5,SK	-1.7 	2.8 	4.0 	-1.1 	1.1 	3.2 	-1.7 p	4.0 p	3.6 p	2.1 p	2.3 p	1.4 p
SCA,PCH_PRE,O,D1_D4_MD5,UK	0.6 	0.6 	0.1 	2.1 	-0.6 	-0.3 	-0.7 	1.8 	1.3 	0.4 	-0.2 	1.0 
SCA,PCH_PRE,O-S,D1_D4_MD5,AT	-0.8 	5.0 	-2.6 	-0.9 	1.9 	0.2 	-1.9 	2.7 	-0.9 	-1.5 	4.8 	-2.6 p
SCA,PCH_PRE,O-S,D1_D4_MD5,BE	-0.1 	0.0 	0.1 	0.1 	0.4 	0.1 	0.1 	0.5 	0.4 	0.3 	0.5 	0.4 
SCA,PCH_PRE,O-S,D1_D4_MD5,BG	1.1 	2.3 	2.1 	2.5 	1.7 	0.0 	5.9 	2.6 	2.4 	2.9 	0.6 	3.3 
SCA,PCH_PRE,O-S,D1_D4_MD5,CY	-0.2 	0.3 	-0.6 	-0.2 	0.0 	-0.9 	0.6 p	0.5 p	0.3 p	0.8 p	4.2 p	-1.1 p
SCA,PCH_PRE,O-S,D1_D4_MD5,CZ	1.0 	1.5 	1.2 	1.8 	1.3 	1.8 	1.3 p	2.3 p	3.0 p	2.8 p	3.4 p	2.5 p
SCA,PCH_PRE,O-S,D1_D4_MD5,DE	0.3 	1.2 	-0.1 	0.3 	1.1 	1.4 	0.7 	0.0 	0.1 	0.4 	1.0 	-0.1 
SCA,PCH_PRE,O-S,D1_D4_MD5,DK	0.2 	0.0 	0.9 	0.3 	0.6 	0.8 	0.5 	0.3 	0.7 	0.3 	0.1 	-0.3 
SCA,PCH_PRE,O-S,D1_D4_MD5,EA	0.3 	0.6 	0.2 	0.2 	0.8 	0.4 	0.4 	0.1 	0.3 	0.2 	0.7 	0.3 
SCA,PCH_PRE,O-S,D1_D4_MD5,EA19	0.3 	0.6 	0.2 	0.2 	0.8 	0.4 	0.4 	0.2 	0.2 	0.2 	0.7 	0.3 
SCA,PCH_PRE,O-S,D1_D4_MD5,EE	1.6 	1.2 	2.5 	0.4 	2.0 	1.8 	0.2 	3.1 	2.0 	3.4 	1.1 	0.7 
SCA,PCH_PRE,O-S,D1_D4_MD5,ES	-0.3 p	1.4 p	-0.6 p	0.1 p	0.5 p	-0.7 p	0.1 p	0.3 p	-0.4 p	0.5 p	-0.5 p	-0.3 p
SCA,PCH_PRE,O-S,D1_D4_MD5,EU	0.6 	0.4 	0.5 	0.4 	0.6 	0.7 	0.1 	0.5 	0.5 	0.7 	0.5 	0.5 
SCA,PCH_PRE,O-S,D1_D4_MD5,EU28	0.5 	0.4 	0.5 	0.5 	0.5 	0.6 	0.4 	0.5 	0.5 	0.5 	0.6 	0.5 
SCA,PCH_PRE,O-S,D1_D4_MD5,FI	-1.1 p	-1.0 p	2.7 p	-3.1 p	2.1 p	0.2 p	-3.5 p	0.1 p	-0.6 p	1.7 p	-0.5 p	-0.3 p
SCA,PCH_PRE,O-S,D1_D4_MD5,FR	0.1 p	0.6 p	0.2 p	0.2 p	0.4 p	0.6 p	0.7 p	-0.8 p	1.1 p	-0.5 p	0.1 p	0.4 p
SCA,PCH_PRE,O-S,D1_D4_MD5,HR	0.3 	1.5 	0.8 e	0.2 e	0.7 e	1.4 e	2.2 e	0.0 e	1.2 e	2.0 e	2.4 e	1.9 e
SCA,PCH_PRE,O-S,D1_D4_MD5,HU	1.5 	1.5 	-1.5 	4.1 	2.1 	2.4 	2.4 	1.3 	4.1 	2.0 	4.7 	2.7 
