s_adj,unit,nace_r2,lcstruct,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
CA,PCH_SM,L,D1_D4_MD5,DE	1.8 	1.6 	2.9 	5.4 	3.1 	4.9 	0.5 	4.2 	0.8 	1.5 	4.9 	5.1 
CA,PCH_SM,L,D1_D4_MD5,DK	2.2 	2.9 	2.1 	0.0 	0.6 	0.2 	1.5 	1.1 	1.5 	0.8 	0.4 	2.3 
CA,PCH_SM,L,D1_D4_MD5,EA	1.2 	1.6 	3.6 	3.2 	3.1 	3.4 	1.8 	3.7 	1.5 	2.2 	3.6 	3.8 
CA,PCH_SM,L,D1_D4_MD5,EA19	1.2 	1.6 	3.6 	3.2 	3.1 	3.4 	1.8 	3.7 	1.5 	2.2 	3.6 	3.8 
CA,PCH_SM,L,D1_D4_MD5,EE	16.3 	15.5 	9.2 	24.0 	9.1 	5.0 	5.2 	1.3 	9.0 	16.0 	4.9 	-1.3 
CA,PCH_SM,L,D1_D4_MD5,EL	8.8 	-18.6 	10.2 	-1.0 	-1.2 	0.4 	16.4 	17.0 	-2.4 	16.9 	7.6 	1.0 
CA,PCH_SM,L,D1_D4_MD5,ES	6.0 p	1.3 p	10.2 p	4.3 p	-0.7 p	3.1 p	2.3 p	0.7 p	2.5 p	0.6 p	1.1 p	0.7 p
CA,PCH_SM,L,D1_D4_MD5,EU	0.8 	2.8 	4.8 	2.8 	2.9 	-0.7 	-1.2 	2.7 	1.0 	4.3 	6.0 	5.1 
CA,PCH_SM,L,D1_D4_MD5,EU28	0.8 	2.8 	4.8 	2.8 	2.9 	-0.7 	-1.2 	2.7 	1.0 	4.3 	6.0 	5.1 
CA,PCH_SM,L,D1_D4_MD5,FI	-4.9 p	-4.2 p	5.4 p	-2.0 p	2.7 p	4.2 p	-2.9 p	-0.5 p	3.8 p	-1.3 p	1.3 p	2.8 p
CA,PCH_SM,L,D1_D4_MD5,FR	1.6 p	3.0 p	4.7 p	3.1 p	3.1 p	3.4 p	4.1 p	3.6 p	3.8 p	3.7 p	3.6 p	4.0 p
CA,PCH_SM,L,D1_D4_MD5,HR	5.2 	6.0 	6.3 e	0.2 e	6.7 e	7.9 e	3.6 e	2.5 e	-0.6 e	2.3 e	4.0 e	12.9 e
CA,PCH_SM,L,D1_D4_MD5,HU	1.7 	4.8 	7.7 	8.6 	8.3 	7.1 	9.2 	17.3 	13.3 	15.3 	13.8 	10.3 
CA,PCH_SM,L,D1_D4_MD5,IE	26.6 	20.0 	18.7 	2.5 	3.0 	-0.7 	2.7 	0.7 	1.4 	1.7 	-9.0 	4.0 p
CA,PCH_SM,L,D1_D4_MD5,IS	7.7 p	10.0 p	18.2 p	-0.8 p	6.5 p	6.1 p	1.1 p	18.6 p	12.5 p	8.6 p	8.3 p	4.9 p
CA,PCH_SM,L,D1_D4_MD5,IT	-2.1 	0.1 	-0.8 	-5.1 	-6.1 	-0.8 	1.0 	0.9 	-3.1 	-2.0 	-1.9 	-0.9 
CA,PCH_SM,L,D1_D4_MD5,LT	5.6 	5.0 	8.5 	2.2 	1.1 	5.9 	4.9 	8.5 	10.6 	11.4 	12.4 	12.7 
CA,PCH_SM,L,D1_D4_MD5,LU	-4.8 	-1.0 	-1.2 	2.7 	3.0 	3.1 	-2.2 	0.5 	2.6 	3.7 	0.2 	-2.1 
CA,PCH_SM,L,D1_D4_MD5,LV	9.5 	11.3 	6.9 	5.3 	7.3 	5.6 	-1.1 	0.6 	0.2 	1.6 	18.2 p	16.2 p
CA,PCH_SM,L,D1_D4_MD5,MT	4.8 p	4.8 p	-1.4 p	-1.7 p	1.7 p	3.3 p	-0.9 p	2.6 p	-3.8 p	-5.5 p	-1.2 p	0.1 p
CA,PCH_SM,L,D1_D4_MD5,NL	-0.9 p	0.2 p	0.1 p	0.0 p	2.1 p	-1.6 p	1.0 p	0.7 p	0.4 p	1.6 p	4.1 p	: n
CA,PCH_SM,L,D1_D4_MD5,NO	2.5 p	2.6 p	2.1 p	2.6 p	1.8 p	1.0 p	3.4 p	1.0 p	0.8 p	2.6 p	1.3 p	3.5 p
CA,PCH_SM,L,D1_D4_MD5,PL	3.2 	5.2 	4.7 	3.2 	3.0 	4.4 	4.1 	8.3 	5.3 	11.0 	8.3 	2.3 
CA,PCH_SM,L,D1_D4_MD5,PT	2.5 	5.1 	-1.7 p	-1.9 p	-2.4 p	-4.3 p	-3.4 p	-3.2 p	-4.4 p	-4.7 p	-5.3 p	-2.5 p
CA,PCH_SM,L,D1_D4_MD5,RO	2.8 	7.3 	21.5 	28.7 	29.9 	29.2 	15.9 p	8.1 p	7.3 p	6.8 p	13.1 p	18.3 p
CA,PCH_SM,L,D1_D4_MD5,SE	3.4 	3.6 p	15.2 	6.0 	4.8 	4.6 p	-6.4 	-0.9 	1.8 p	0.7 p	0.6 p	1.8 p
CA,PCH_SM,L,D1_D4_MD5,SI	-0.5 	-4.4 	-2.5 	-4.8 	8.7 	-4.8 	-8.1 	-0.9 	-8.9 	4.1 	6.6 	4.3 
CA,PCH_SM,L,D1_D4_MD5,SK	-1.9 	13.8 	-4.5 	23.3 	17.2 	-0.6 	9.8 p	10.2 p	8.0 p	21.9 p	-1.4 p	-6.3 p
CA,PCH_SM,L,D1_D4_MD5,TR	24.5 	16.9 	17.3 	20.0 	16.8 	18.3 	13.4 	13.0 	4.3 	-0.2 	1.4 	10.4 
CA,PCH_SM,L,D1_D4_MD5,UK	-1.4 	5.3 	4.8 	1.6 	2.2 	-10.9 	-6.6 	-0.1 	-0.7 	8.8 	12.6 	9.2 
CA,PCH_SM,M,D1_D4_MD5,AT	-0.7 	-0.5 	0.8 	2.9 	1.2 	2.8 	5.0 	7.8 	4.3 	5.5 	4.3 	1.2 p
CA,PCH_SM,M,D1_D4_MD5,BE	0.0 	0.1 	0.1 	0.2 	0.0 	-0.1 	0.7 	1.2 	1.2 	1.3 	2.0 	1.5 p
CA,PCH_SM,M,D1_D4_MD5,BG	9.4 	10.0 	1.5 	5.2 	3.3 	1.6 	13.3 p	12.6 p	13.7 p	13.2 p	5.7 p	8.9 p
CA,PCH_SM,M,D1_D4_MD5,CY	0.2 	0.8 	0.5 	1.9 	0.9 	0.9 	0.2 p	0.8 p	0.9 p	0.8 p	0.9 p	0.8 p
CA,PCH_SM,M,D1_D4_MD5,CZ	4.5 	4.5 	1.8 	2.5 	4.1 	2.9 	4.2 p	3.8 p	3.7 p	2.7 p	6.2 p	6.4 p
CA,PCH_SM,M,D1_D4_MD5,DE	5.3 	3.2 	1.5 	-0.5 	-1.8 	0.0 	8.7 	8.8 	9.3 	6.1 	4.0 	3.5 
CA,PCH_SM,M,D1_D4_MD5,DK	2.3 	3.0 	2.2 	1.4 	2.1 	1.6 	2.7 	2.6 	2.2 	2.0 	1.8 	1.8 
CA,PCH_SM,M,D1_D4_MD5,EA	2.6 	1.9 	1.4 	0.1 	-0.5 	0.4 	4.7 	5.5 	4.9 	4.1 	2.5 	2.2 
CA,PCH_SM,M,D1_D4_MD5,EA19	2.6 	1.9 	1.4 	0.1 	-0.5 	0.4 	4.7 	5.5 	4.9 	4.1 	2.5 	2.2 
CA,PCH_SM,M,D1_D4_MD5,EE	8.3 	7.3 	6.3 	2.9 	1.9 	1.0 	5.8 	12.6 	7.4 	13.5 	7.4 	2.4 
CA,PCH_SM,M,D1_D4_MD5,EL	6.4 	-11.0 	-11.7 	-18.8 	-21.4 	-16.3 	-4.1 	5.7 	-7.7 	-4.4 	0.5 	-0.9 
CA,PCH_SM,M,D1_D4_MD5,ES	1.6 p	2.5 p	3.6 p	2.2 p	0.6 p	0.1 p	2.7 p	0.2 p	-2.3 p	2.6 p	1.6 p	0.5 p
CA,PCH_SM,M,D1_D4_MD5,EU	2.6 	2.0 	2.2 	1.2 	0.0 	0.0 	2.4 	4.2 	5.1 	4.2 	2.7 	1.7 
CA,PCH_SM,M,D1_D4_MD5,EU28	2.6 	2.0 	2.2 	1.2 	0.0 	0.0 	2.4 	4.2 	5.1 	4.2 	2.7 	1.7 
CA,PCH_SM,M,D1_D4_MD5,FI	-2.3 p	1.1 p	0.6 p	-2.7 p	-0.8 p	1.6 p	-3.0 p	1.2 p	-4.0 p	-1.4 p	-0.9 p	0.1 p
CA,PCH_SM,M,D1_D4_MD5,FR	1.2 p	1.8 p	2.6 p	1.9 p	1.4 p	0.6 p	1.5 p	1.9 p	2.2 p	2.3 p	1.8 p	3.4 p
CA,PCH_SM,M,D1_D4_MD5,HR	-0.1 	1.3 	3.1 e	1.3 e	2.0 e	3.8 e	6.6 e	6.9 e	6.4 e	5.5 e	7.8 e	8.6 e
CA,PCH_SM,M,D1_D4_MD5,HU	5.5 	5.6 	5.4 	5.8 	5.3 	5.2 	5.9 	8.1 	7.0 	9.0 	6.4 	5.0 
CA,PCH_SM,M,D1_D4_MD5,IE	3.8 	1.3 	4.6 	2.8 	1.7 	5.0 	2.8 	3.2 	4.5 	4.6 	3.3 	3.2 p
CA,PCH_SM,M,D1_D4_MD5,IS	7.1 p	-0.7 p	16.3 p	1.2 p	7.6 p	7.6 p	-1.7 p	12.8 p	8.0 p	7.0 p	7.7 p	8.3 p
CA,PCH_SM,M,D1_D4_MD5,IT	9.2 	7.3 	-2.4 	-2.5 	-5.1 	1.8 	8.3 	12.7 	8.0 	4.1 	-3.7 	-4.8 
CA,PCH_SM,M,D1_D4_MD5,LT	9.2 	6.7 	4.3 	3.7 	5.4 	7.2 	11.4 	12.7 	9.7 	10.3 	9.6 	11.5 
CA,PCH_SM,M,D1_D4_MD5,LU	-1.3 	-0.9 	0.0 	0.4 	6.3 	6.2 	2.8 	8.9 	4.3 	3.4 	1.2 	-1.4 
CA,PCH_SM,M,D1_D4_MD5,LV	4.7 	4.5 	-0.9 	4.9 	12.9 	5.4 	12.8 	11.5 	3.2 	10.8 	9.5 p	9.1 p
CA,PCH_SM,M,D1_D4_MD5,MT	-3.1 p	4.8 p	-4.3 p	-2.2 p	1.2 p	-1.3 p	1.0 p	10.9 p	-3.1 p	-3.9 p	7.9 p	1.8 p
CA,PCH_SM,M,D1_D4_MD5,NL	-3.1 p	-4.1 p	-0.5 p	-1.9 p	0.9 p	-1.2 p	1.3 p	2.8 p	1.6 p	2.0 p	1.6 p	: n
CA,PCH_SM,M,D1_D4_MD5,NO	1.2 p	0.7 p	0.4 p	0.0 p	0.6 p	1.2 p	2.1 p	1.2 p	2.1 p	3.2 p	2.8 p	3.5 p
CA,PCH_SM,M,D1_D4_MD5,PL	4.7 	2.3 	4.6 	3.7 	2.4 	2.8 	-0.7 	6.1 	4.5 	13.4 	8.6 	5.7 
CA,PCH_SM,M,D1_D4_MD5,PT	5.5 	5.8 	3.7 p	9.1 p	1.4 p	4.7 p	1.3 p	-2.7 p	-0.4 p	-3.2 p	-1.9 p	5.4 p
CA,PCH_SM,M,D1_D4_MD5,RO	3.4 	4.7 	10.3 	13.0 	14.4 	12.5 	7.1 p	5.3 p	5.5 p	6.6 p	11.6 p	11.4 p
CA,PCH_SM,M,D1_D4_MD5,SE	3.7 	5.9 p	1.8 	2.1 	1.5 	2.0 p	5.6 	5.4 	6.1 p	4.9 p	-1.2 p	-1.5 p
CA,PCH_SM,M,D1_D4_MD5,SI	4.8 	-4.9 	-7.5 	-1.7 	-2.3 	7.2 	8.7 	1.2 	10.5 	5.4 	0.7 	10.3 
CA,PCH_SM,M,D1_D4_MD5,SK	-3.1 	-3.3 	-2.2 	5.1 	1.9 	2.1 	11.1 p	7.7 p	17.3 p	12.8 p	6.7 p	2.3 p
CA,PCH_SM,M,D1_D4_MD5,TR	11.6 	14.0 	21.8 	20.7 	26.9 	16.6 	11.6 	11.6 	4.0 	7.4 	11.2 	17.7 
CA,PCH_SM,M,D1_D4_MD5,UK	1.8 	1.6 	3.4 	4.2 	0.1 	-1.8 	-3.9 	-0.5 	5.9 	3.5 	3.0 	-0.4 
CA,PCH_SM,N,D1_D4_MD5,AT	-0.5 	11.3 	-0.7 	-1.8 	6.2 	-6.9 	-3.1 	7.3 	1.3 	5.3 	9.0 	4.7 p
CA,PCH_SM,N,D1_D4_MD5,BE	0.1 	0.2 	0.2 	-0.2 	0.5 	0.4 	1.0 	1.1 	1.6 	1.7 	1.8 	1.9 p
CA,PCH_SM,N,D1_D4_MD5,BG	15.7 	9.3 	12.8 	12.5 	10.0 	9.6 	11.8 p	11.1 p	12.2 p	12.4 p	7.9 p	12.7 p
CA,PCH_SM,N,D1_D4_MD5,CY	0.1 	-1.0 	1.7 	2.3 	3.6 	1.2 	-0.6 p	-0.4 p	0.0 p	0.7 p	3.3 p	4.2 p
CA,PCH_SM,N,D1_D4_MD5,CZ	4.1 	4.7 	7.5 	6.5 	7.6 	7.3 	5.3 p	7.7 p	7.0 p	5.3 p	6.5 p	7.2 p
CA,PCH_SM,N,D1_D4_MD5,DE	4.5 	5.2 	4.4 	2.9 	2.9 	3.5 	3.7 	4.7 	5.2 	4.0 	5.0 	4.4 
CA,PCH_SM,N,D1_D4_MD5,DK	2.5 	1.4 	0.9 	0.7 	0.4 	-0.3 	0.4 	1.1 	2.0 	2.2 	2.2 	2.6 
CA,PCH_SM,N,D1_D4_MD5,EA	1.6 	2.3 	1.5 	0.2 	1.1 	0.7 	0.9 	2.4 	1.7 	2.2 	3.3 	3.6 
CA,PCH_SM,N,D1_D4_MD5,EA19	1.6 	2.3 	1.5 	0.2 	1.1 	0.7 	0.9 	2.4 	1.7 	2.2 	3.3 	3.6 
CA,PCH_SM,N,D1_D4_MD5,EE	1.6 	4.1 	17.2 	12.0 	16.9 	12.6 	9.8 	13.1 	6.3 	3.4 	-3.4 	-6.7 
CA,PCH_SM,N,D1_D4_MD5,EL	2.2 	4.4 	3.7 	0.7 	-4.0 	-5.7 	-4.1 	-2.7 	-2.9 	0.9 	4.3 	3.0 
CA,PCH_SM,N,D1_D4_MD5,ES	-0.5 p	0.7 p	1.9 p	0.3 p	0.8 p	1.3 p	-0.2 p	1.1 p	0.9 p	0.3 p	2.2 p	0.8 p
CA,PCH_SM,N,D1_D4_MD5,EU	1.8 	3.3 	2.0 	1.0 	2.3 	2.0 	2.4 	3.6 	2.5 	2.6 	3.2 	3.0 
CA,PCH_SM,N,D1_D4_MD5,EU28	1.8 	3.3 	2.0 	1.0 	2.3 	2.0 	2.4 	3.6 	2.5 	2.6 	3.2 	3.0 
CA,PCH_SM,N,D1_D4_MD5,FI	2.6 p	0.5 p	0.8 p	-1.0 p	1.0 p	-0.4 p	0.6 p	0.3 p	-1.5 p	1.1 p	0.1 p	4.2 p
CA,PCH_SM,N,D1_D4_MD5,FR	-0.6 p	-0.1 p	0.2 p	-1.0 p	0.3 p	-0.4 p	-1.3 p	0.0 p	-1.2 p	0.9 p	2.4 p	3.8 p
CA,PCH_SM,N,D1_D4_MD5,HR	2.9 	1.7 	4.4 e	2.3 e	2.9 e	6.1 e	5.8 e	6.5 e	6.6 e	7.6 e	19.9 e	21.9 e
CA,PCH_SM,N,D1_D4_MD5,HU	6.4 	8.4 	8.0 	5.8 	7.7 	5.8 	9.7 	13.3 	10.8 	13.3 	9.4 	7.9 
CA,PCH_SM,N,D1_D4_MD5,IE	5.2 	2.4 	6.0 	-2.2 	2.1 	0.8 	-0.9 	4.0 	2.5 	2.4 	1.9 	0.8 p
CA,PCH_SM,N,D1_D4_MD5,IS	7.3 p	7.8 p	18.2 p	1.8 p	6.1 p	6.7 p	-3.2 p	13.2 p	7.7 p	7.3 p	10.6 p	8.6 p
CA,PCH_SM,N,D1_D4_MD5,IT	0.5 	1.6 	-4.6 	-5.1 	-4.0 	-2.1 	3.0 	4.6 	2.5 	2.3 	1.2 	3.9 
CA,PCH_SM,N,D1_D4_MD5,LT	10.2 	4.0 	8.8 	5.7 	6.6 	12.4 	7.0 	11.1 	10.2 	9.8 	11.8 	12.1 
CA,PCH_SM,N,D1_D4_MD5,LU	-0.4 	0.3 	0.8 	-0.7 	1.6 	2.7 	0.8 	4.1 	2.8 	3.7 	1.0 	0.2 
CA,PCH_SM,N,D1_D4_MD5,LV	5.4 	4.9 	7.7 	9.1 	11.8 	9.8 	0.8 	4.6 	0.5 	2.1 	15.3 p	12.1 p
CA,PCH_SM,N,D1_D4_MD5,MT	15.9 p	2.9 p	-9.4 p	-6.6 p	-0.1 p	9.1 p	7.0 p	15.2 p	-1.7 p	-8.7 p	4.4 p	0.8 p
CA,PCH_SM,N,D1_D4_MD5,NL	2.8 p	1.1 p	2.7 p	-0.1 p	1.6 p	-0.4 p	-0.9 p	-0.2 p	-0.2 p	1.4 p	3.6 p	: n
CA,PCH_SM,N,D1_D4_MD5,NO	1.1 p	0.7 p	0.6 p	0.3 p	1.8 p	2.4 p	1.9 p	2.1 p	1.9 p	2.1 p	2.4 p	2.4 p
CA,PCH_SM,N,D1_D4_MD5,PL	0.9 	7.6 	4.2 	5.1 	6.3 	3.2 	2.7 	7.8 	8.3 	12.8 	10.8 	7.3 
CA,PCH_SM,N,D1_D4_MD5,PT	0.0 	2.1 	1.0 p	1.8 p	3.7 p	-0.6 p	1.8 p	-0.5 p	-3.3 p	-5.9 p	-1.2 p	1.0 p
CA,PCH_SM,N,D1_D4_MD5,RO	10.0 	10.8 	8.7 	13.6 	14.9 	13.6 	21.2 p	18.4 p	15.9 p	16.6 p	9.4 p	10.5 p
CA,PCH_SM,N,D1_D4_MD5,SE	2.5 	4.2 p	1.2 	0.3 	0.9 	-0.7 p	4.6 	4.0 	2.8 p	2.0 p	2.3 p	2.4 p
CA,PCH_SM,N,D1_D4_MD5,SI	2.1 	-3.9 	1.5 	-0.1 	3.9 	1.4 	2.0 	-2.5 	2.6 	9.3 	-1.0 	5.7 
CA,PCH_SM,N,D1_D4_MD5,SK	-6.9 	-1.1 	-3.7 	-1.7 	13.9 	14.8 	3.6 p	12.3 p	1.4 p	1.4 p	5.5 p	8.0 p
CA,PCH_SM,N,D1_D4_MD5,TR	21.7 	17.4 	30.1 	27.1 	29.1 	21.0 	10.1 	11.8 	3.7 	10.8 	17.2 	8.9 
CA,PCH_SM,N,D1_D4_MD5,UK	2.0 	6.2 	2.7 	3.5 	5.2 	5.6 	6.4 	5.9 	4.1 	3.2 	2.6 	-0.6 
CA,PCH_SM,O,D1_D4_MD5,AT	-0.8 	6.6 	2.7 	1.9 	1.3 	-2.0 	-1.5 	1.1 	0.4 	-3.7 	5.3 	-1.7 p
CA,PCH_SM,O,D1_D4_MD5,BE	0.0 	0.1 	0.3 	0.3 	0.1 	-0.2 	-0.1 	0.7 	0.6 	0.5 	1.9 	1.2 p
CA,PCH_SM,O,D1_D4_MD5,BG	1.8 	2.2 	6.1 	8.1 	9.6 	5.2 	9.9 p	10.3 p	8.6 p	12.8 p	7.7 p	10.1 p
CA,PCH_SM,O,D1_D4_MD5,CY	-0.4 	-0.6 	-0.2 	0.0 	0.7 	-3.6 	-1.8 p	-1.1 p	-1.3 p	3.1 p	1.7 p	0.3 p
CA,PCH_SM,O,D1_D4_MD5,CZ	4.5 	7.6 	6.5 	7.4 	6.8 	5.9 	6.0 p	7.7 p	9.0 p	10.4 p	13.2 p	13.2 p
CA,PCH_SM,O,D1_D4_MD5,DE	1.4 	2.1 	2.4 	0.7 	2.3 	2.9 	3.3 	4.2 	2.5 	0.3 	2.6 	0.2 
CA,PCH_SM,O,D1_D4_MD5,DK	1.8 	1.1 	2.1 	1.7 	1.5 	2.0 	1.8 	1.6 	2.1 	2.0 	2.2 	1.6 
CA,PCH_SM,O,D1_D4_MD5,EA	1.3 	2.6 	1.9 	1.6 	1.8 	1.6 	2.2 	2.0 	2.0 	0.9 	1.8 	1.1 
CA,PCH_SM,O,D1_D4_MD5,EA19	1.3 	2.6 	1.9 	1.6 	1.8 	1.6 	2.2 	2.0 	2.0 	0.9 	1.8 	1.1 
CA,PCH_SM,O,D1_D4_MD5,EE	7.1 	5.8 	7.1 	6.5 	4.0 	5.6 	5.1 	8.9 	6.1 	15.6 	9.4 	7.1 
CA,PCH_SM,O,D1_D4_MD5,EL	-3.3 	9.9 	6.9 	9.0 	1.0 	3.1 	10.8 	4.7 	3.8 	0.9 	0.7 	4.0 
CA,PCH_SM,O,D1_D4_MD5,ES	2.0 p	5.2 p	-0.8 p	3.7 p	0.0 p	-0.4 p	-1.3 p	-2.5 p	2.5 p	1.2 p	0.7 p	-1.3 p
CA,PCH_SM,O,D1_D4_MD5,EU	1.4 	2.6 	2.0 	2.0 	2.2 	1.6 	2.2 	2.2 	2.4 	1.8 	2.4 	1.7 
CA,PCH_SM,O,D1_D4_MD5,EU28	1.4 	2.6 	2.0 	2.0 	2.2 	1.6 	2.2 	2.2 	2.4 	1.8 	2.4 	1.7 
CA,PCH_SM,O,D1_D4_MD5,FI	0.8 p	1.0 p	3.6 p	-5.8 p	-0.6 p	1.1 p	-6.0 p	-0.8 p	-2.9 p	-2.7 p	0.6 p	-1.6 p
CA,PCH_SM,O,D1_D4_MD5,FR	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
CA,PCH_SM,O,D1_D4_MD5,HR	0.0 	1.1 	4.8 e	4.7 e	4.2 e	4.4 e	6.1 e	4.2 e	5.0 e	6.0 e	6.2 e	10.9 e
CA,PCH_SM,O,D1_D4_MD5,HU	9.9 	7.8 	0.6 	8.4 	4.5 	5.0 	13.8 	7.2 	10.8 	6.7 	15.1 	10.1 
CA,PCH_SM,O,D1_D4_MD5,IE	0.0 	0.5 	-1.1 	-1.0 	-0.5 	-1.4 	-0.1 	3.2 	2.5 	1.6 	2.9 	1.0 p
CA,PCH_SM,O,D1_D4_MD5,IS	7.5 p	11.3 p	17.2 p	5.0 p	12.3 p	5.3 p	0.4 p	13.8 p	5.3 p	4.8 p	7.9 p	8.0 p
CA,PCH_SM,O,D1_D4_MD5,IT	1.2 	0.9 	2.4 	1.9 	1.9 	1.1 	1.4 	1.3 	1.8 	1.6 	2.2 	8.4 
CA,PCH_SM,O,D1_D4_MD5,LT	1.3 	1.0 	2.6 	4.0 	6.2 	10.7 	9.9 	10.8 	7.7 	9.3 	9.6 	8.1 
CA,PCH_SM,O,D1_D4_MD5,LU	2.0 	2.5 	0.4 	-2.6 	0.6 	1.2 	1.7 	6.5 	2.2 	3.2 	0.4 	-1.8 
CA,PCH_SM,O,D1_D4_MD5,LV	5.3 	3.7 	3.1 	5.7 	4.5 	11.2 	10.3 	7.0 	9.2 	10.0 	10.0 p	11.1 p
CA,PCH_SM,O,D1_D4_MD5,MT	5.6 p	3.6 p	2.7 p	-2.0 p	3.0 p	-1.5 p	4.7 p	9.1 p	6.9 p	12.5 p	5.8 p	3.3 p
CA,PCH_SM,O,D1_D4_MD5,NL	4.1 p	1.8 p	4.6 p	1.8 p	3.9 p	3.0 p	1.2 p	1.1 p	2.1 p	4.5 p	6.5 p	: n
CA,PCH_SM,O,D1_D4_MD5,PL	1.8 	-0.1 	2.0 	4.7 	5.9 	13.1 	1.9 	5.8 	4.9 	9.1 	7.0 	4.5 
CA,PCH_SM,O,D1_D4_MD5,PT	-3.2 	4.9 	4.3 p	3.9 p	8.0 p	2.3 p	0.6 p	4.9 p	-7.2 p	9.8 p	3.6 p	0.9 p
CA,PCH_SM,O,D1_D4_MD5,RO	6.6 	10.1 	17.6 	17.6 	16.1 	13.5 	22.0 p	26.5 p	29.6 p	27.6 p	18.6 p	19.5 p
CA,PCH_SM,O,D1_D4_MD5,SE	2.1 	3.0 p	2.7 	2.2 	3.0 	1.9 p	2.0 	3.0 	2.5 p	2.5 p	3.1 p	3.1 p
CA,PCH_SM,O,D1_D4_MD5,SI	-3.5 	4.2 	8.3 	4.6 	5.7 	5.5 	-0.4 	9.8 	3.1 	6.3 	7.0 	-4.3 
CA,PCH_SM,O,D1_D4_MD5,SK	1.3 	4.0 	8.0 	3.3 	7.4 	7.7 	0.4 p	6.0 p	10.1 p	8.1 p	12.2 p	9.6 p
CA,PCH_SM,O,D1_D4_MD5,UK	1.5 	2.6 	1.2 	3.5 	2.4 	1.4 	0.1 	0.3 	2.3 	3.0 	3.2 	2.5 
CA,PCH_SM,O-S,D1_D4_MD5,AT	0.2 	7.3 	1.4 	0.4 	3.1 	-1.6 	-0.9 	3.0 	0.1 	-1.5 	5.1 	-0.3 p
CA,PCH_SM,O-S,D1_D4_MD5,BE	0.2 	0.0 	0.2 	0.2 	0.9 	0.3 	0.6 	1.2 	1.3 	0.9 	2.0 	1.6 
CA,PCH_SM,O-S,D1_D4_MD5,BG	5.5 	4.1 	7.4 	8.6 	9.1 	5.9 	10.3 	10.8 	11.5 	14.7 	8.6 	9.7 
CA,PCH_SM,O-S,D1_D4_MD5,CY	-0.8 	-0.6 	-0.8 	-0.5 	-0.2 	-2.4 	-0.5 p	0.3 p	0.7 p	2.4 p	1.9 p	1.4 p
CA,PCH_SM,O-S,D1_D4_MD5,CZ	3.0 	4.6 	4.3 	6.1 	5.8 	6.4 	6.6 p	6.6 p	8.5 p	9.0 p	12.8 p	12.4 p
CA,PCH_SM,O-S,D1_D4_MD5,DE	2.0 	2.3 	2.7 	1.6 	2.4 	2.7 	3.8 	3.1 	2.1 	1.1 	1.7 	1.3 
CA,PCH_SM,O-S,D1_D4_MD5,DK	1.7 	1.1 	1.9 	1.3 	1.8 	2.6 	2.4 	2.0 	2.4 	1.8 	1.4 	0.8 
CA,PCH_SM,O-S,D1_D4_MD5,EA	1.3 	1.7 	1.6 	1.1 	1.8 	1.6 	2.1 	1.9 	1.2 	1.0 	1.4 	1.5 
CA,PCH_SM,O-S,D1_D4_MD5,EA19	1.3 	1.7 	1.6 	1.1 	1.8 	1.6 	2.1 	1.9 	1.2 	1.0 	1.4 	1.5 
CA,PCH_SM,O-S,D1_D4_MD5,EE	7.6 	6.6 	7.1 	5.8 	5.4 	7.5 	4.4 	7.0 	6.8 	9.9 	11.4 	6.0 
CA,PCH_SM,O-S,D1_D4_MD5,ES	0.8 p	3.4 p	0.0 p	1.4 p	1.6 p	-0.4 p	-0.4 p	-0.7 p	0.1 p	0.5 p	0.0 p	-1.3 p
CA,PCH_SM,O-S,D1_D4_MD5,EU	2.0 	1.7 	1.9 	1.9 	1.9 	2.2 	2.0 	2.0 	1.9 	1.7 	2.4 	2.2 
CA,PCH_SM,O-S,D1_D4_MD5,EU28	2.0 	1.7 	1.9 	1.9 	1.9 	2.2 	2.0 	2.0 	1.9 	1.7 	2.4 	2.2 
CA,PCH_SM,O-S,D1_D4_MD5,FI	1.2 p	0.8 p	2.1 p	-3.1 p	0.7 p	2.5 p	-4.4 p	-1.2 p	-4.5 p	-2.2 p	0.7 p	0.3 p
CA,PCH_SM,O-S,D1_D4_MD5,FR	1.2 p	1.5 p	1.4 p	1.1 p	1.3 p	1.4 p	2.0 p	1.0 p	1.6 p	0.6 p	-0.1 p	1.1 p
CA,PCH_SM,O-S,D1_D4_MD5,HR	1.4 	2.4 	3.5 e	2.9 e	2.9 e	3.2 e	4.7 e	4.0 e	5.2 e	5.4 e	5.8 e	7.8 e
CA,PCH_SM,O-S,D1_D4_MD5,HU	5.9 	5.0 	0.4 	3.4 	9.2 	7.0 	12.9 	7.5 	11.1 	8.8 	13.0 	14.9 
CA,PCH_SM,O-S,D1_D4_MD5,IE	1.1 	-0.3 	-0.3 	-0.5 	-0.2 	-0.5 	0.0 	1.9 	2.3 	2.3 	3.1 	1.7 p
CA,PCH_SM,O-S,D1_D4_MD5,IS	8.9 p	12.3 p	15.3 p	5.7 p	10.2 p	5.7 p	2.1 p	12.6 p	6.6 p	5.8 p	7.4 p	9.5 p
