unit,co_nco,sector,finpos,na_item,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
PC_GDP,CO,S12,LIAB,F7,CZ	0.6 	0.3 	0.0 	0.0 	0.0 	0.2 	0.6 	1.1 	0.7 	1.6 	1.1 	1.2 	1.6 	4.1 	2.8 	2.7 	3.1 	2.9 	2.4 	2.6 	2.0 	1.9 	1.8 
PC_GDP,CO,S12,LIAB,F7,DE	12.7 	12.5 	13.9 	18.4 	22.3 	27.1 	35.8 	43.5 	43.6 	45.8 	51.0 	51.0 	60.9 	74.3 	46.5 	39.2 	42.3 	38.0 	23.2 	28.9 	22.8 	20.4 	14.5 
PC_GDP,CO,S12,LIAB,F7,DK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.6 	0.3 	0.4 	0.1 	0.9 
PC_GDP,CO,S12,LIAB,F7,EE	1.1 	0.2 	0.1 	0.1 	0.0 	0.2 	0.0 	0.2 	0.2 	0.2 	0.1 	0.3 	0.4 	0.4 	0.3 	0.4 	0.3 	0.5 	0.3 	0.4 	0.3 	0.3 	0.2 
PC_GDP,CO,S12,LIAB,F7,EL	0.0 	0.0 	0.0 	0.0 	6.8 	7.5 	5.4 	2.4 	2.0 	2.2 	3.4 	3.1 	3.1 	4.2 	3.2 	1.9 	2.9 	2.7 	1.8 	3.0 	2.6 	2.5 	1.9 
PC_GDP,CO,S12,LIAB,F7,ES	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.2 	0.3 	0.4 	1.4 	2.6 	1.8 	1.7 	1.9 	1.9 	1.5 	1.8 	2.7 	2.1 	1.8 	1.4 
PC_GDP,CO,S12,LIAB,F7,FI	-0.4 	-0.1 	1.9 	0.8 	1.1 	1.1 	1.1 	1.6 	12.1 	17.2 	17.4 	15.1 	18.8 	48.0 	43.0 	53.6 	89.5 	62.5 	36.4 	55.2 	44.7 	38.4 	5.6 
PC_GDP,CO,S12,LIAB,F7,FR	1.8 	2.3 	3.0 	4.9 	7.0 	6.2 	6.6 	5.6 	5.9 	6.5 	10.7 	16.3 	23.1 	26.9 	19.2 	18.8 	27.9 	24.1 	25.0 	35.6 	27.3 	27.2 	22.6 
PC_GDP,CO,S12,LIAB,F7,HR	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.1 	0.1 	0.1 	0.1 	0.4 	0.1 	0.5 	0.5 	0.5 	0.4 	0.4 	0.7 	0.8 	0.3 
PC_GDP,CO,S12,LIAB,F7,HU	0.2 	0.9 	1.0 	0.0 	2.2 	2.4 	3.0 	1.6 	2.5 	2.4 	1.5 	1.7 	1.6 	3.7 	2.2 	3.5 	3.7 	2.8 	2.4 	2.4 	1.4 	1.5 	1.1 
PC_GDP,CO,S12,LIAB,F7,IE	: 	: 	: 	: 	: 	: 	17.9 	29.7 	24.4 	25.1 	24.9 	26.7 	24.5 	31.0 	24.7 	23.1 	29.6 	43.6 	35.1 	129.5 	71.2 	64.6 	34.0 
PC_GDP,CO,S12,LIAB,F7,IT	1.5 	1.5 	2.2 	2.3 	1.9 	3.2 	4.1 	3.6 	4.0 	4.6 	5.1 	3.6 	3.8 	9.0 	7.8 	8.8 	12.9 	15.1 	8.0 	10.9 	8.4 	8.3 	6.8 
PC_GDP,CO,S12,LIAB,F7,LT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.2 	0.5 	0.4 	0.6 	0.8 	0.6 	0.6 	0.4 	0.8 	0.4 	0.4 	0.3 
PC_GDP,CO,S12,LIAB,F7,LU	: 	: 	: 	: 	22.9 	28.2 	51.2 	2.6 	0.0 	0.0 	0.0 	0.0 	0.0 	46.3 	173.5 	334.5 	425.7 	407.6 	412.5 	245.2 	343.5 	403.2 	362.5 
PC_GDP,CO,S12,LIAB,F7,LV	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.3 	0.3 	0.6 	0.2 	0.2 	0.3 	0.5 	0.6 	0.5 	0.6 	0.4 	0.4 	0.5 	0.7 	1.4 	0.1 
PC_GDP,CO,S12,LIAB,F7,MT	0.9 e	0.8 e	0.7 e	0.5 e	0.3 e	0.0 e	0.3 e	0.5 e	1.1 e	1.3 	1.3 	1.6 	2.3 	5.4 	4.4 	8.2 	9.1 	8.2 	6.2 	6.3 	5.7 	6.6 	7.7 
PC_GDP,CO,S12,LIAB,F7,NL	1.3 	1.2 	1.1 	1.0 	1.0 	0.9 	0.9 	0.8 	0.8 	2.3 	3.1 	5.1 	9.2 	5.1 	6.5 	4.8 	3.4 	3.4 	4.0 	6.8 	4.0 	4.2 	4.5 p
PC_GDP,CO,S12,LIAB,F7,PL	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	0.0 	0.5 	0.7 	0.7 	0.5 	0.8 	2.6 	0.8 	1.3 	1.2 	1.3 	1.1 	1.7 	1.5 	1.2 	0.6 
PC_GDP,CO,S12,LIAB,F7,PT	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 
PC_GDP,CO,S12,LIAB,F7,RO	0.0 e	0.0 e	0.0 e	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.1 
PC_GDP,CO,S12,LIAB,F7,SE	3.5 	4.5 	3.9 	4.6 	3.5 	4.5 	3.7 	7.5 	7.7 	6.7 	6.1 	5.3 	5.4 	12.7 	9.5 	8.4 	10.7 	10.9 	8.1 	13.0 	10.2 	9.0 	14.7 
PC_GDP,CO,S12,LIAB,F7,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.1 	0.3 	0.4 	0.7 	0.6 	0.9 	0.8 	0.7 	0.4 	0.5 	0.4 	0.3 	0.2 
PC_GDP,CO,S12,LIAB,F7,SK	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e	0.0 e
PC_GDP,CO,S12,LIAB,F7,UK	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	0.1 	0.0 	0.0 	103.5 	118.0 	118.8 	182.6 	597.1 	335.6 	397.4 	487.8 	404.1 	309.2 	330.3 	237.3 	269.0 	195.5 
PC_GDP,CO,S12,LIAB,F8,AT	2.1 	1.0 	1.0 	0.9 	1.1 	1.3 	1.2 	2.1 	2.2 	3.6 	2.7 	1.7 	1.9 	2.1 	2.3 	1.9 	1.9 	2.1 	1.9 	2.0 	1.8 	1.7 	1.6 
PC_GDP,CO,S12,LIAB,F8,BE	8.4 	7.8 	3.7 	3.9 	4.8 	6.8 	5.2 	3.3 	3.0 	3.0 	3.2 	3.3 	4.1 	3.4 	3.3 	3.1 	2.9 	2.9 	3.0 	3.3 	3.2 	3.2 	3.0 
PC_GDP,CO,S12,LIAB,F8,BG	8.4 	30.2 	11.2 	7.3 	9.5 	12.0 	10.2 	7.5 	6.2 	5.8 	6.3 	5.9 	5.4 	6.0 	6.2 	6.1 	6.3 	7.9 	7.9 	6.5 	6.6 	7.6 	8.7 
PC_GDP,CO,S12,LIAB,F8,CY	2.7 	2.9 	3.1 	3.2 	3.2 	3.1 	3.1 	3.1 	3.0 	3.1 	6.9 	6.5 	6.7 	15.9 	16.7 	17.2 	28.3 	30.9 	46.0 	23.6 	22.6 	19.9 	27.1 
PC_GDP,CO,S12,LIAB,F8,CZ	6.3 	6.7 	6.9 	7.8 	6.3 	6.7 	7.1 	5.2 	6.1 	5.1 	5.6 	4.9 	4.7 	4.6 	5.0 	5.8 	4.8 	5.0 	5.5 	6.6 	6.8 	6.6 	6.1 
PC_GDP,CO,S12,LIAB,F8,DE	7.1 	8.2 	9.8 	10.7 	13.7 	12.9 	13.3 	13.5 	13.4 	13.8 	13.1 	13.7 	14.7 	17.1 	16.3 	7.1 	6.5 	7.4 	8.3 	6.7 	6.9 	6.6 	7.0 
PC_GDP,CO,S12,LIAB,F8,DK	11.9 	11.9 	10.9 	12.5 	14.7 	13.4 	12.9 	12.3 	12.5 	14.0 	18.8 	15.3 	21.2 	25.9 	18.3 	24.3 	28.9 	30.3 	29.6 	38.2 	31.6 	35.9 	27.9 
PC_GDP,CO,S12,LIAB,F8,EE	2.3 	3.5 	4.0 	3.6 	3.7 	3.7 	3.4 	3.4 	3.1 	2.4 	2.9 	5.8 	6.2 	2.9 	2.1 	3.6 	2.5 	4.0 	3.8 	3.1 	3.8 	3.6 	4.0 
PC_GDP,CO,S12,LIAB,F8,EL	1.8 	1.9 	1.9 	1.6 	1.4 	2.1 	2.0 	0.9 	0.7 	0.8 	1.4 	1.4 	1.5 	1.9 	2.0 	2.5 	2.8 	2.3 	2.2 	3.0 	2.9 	2.8 	2.7 
PC_GDP,CO,S12,LIAB,F8,ES	1.8 	2.4 	1.3 	2.3 	2.9 	3.0 	2.9 	2.8 	2.9 	3.4 	3.3 	3.7 	3.9 	3.3 	2.7 	2.7 	3.2 	3.3 	3.2 	2.9 	2.5 	1.7 	1.7 
PC_GDP,CO,S12,LIAB,F8,FI	6.4 	6.7 	6.9 	5.5 	4.6 	6.6 	4.5 	3.6 	3.4 	3.7 	4.2 	5.0 	5.5 	5.3 	7.9 	16.1 	15.9 	15.3 	12.9 	14.4 	14.3 	12.3 	3.8 
PC_GDP,CO,S12,LIAB,F8,FR	6.9 	6.5 	7.1 	6.0 	7.8 	8.9 	9.3 	10.0 	11.0 	12.3 	15.2 	18.1 	19.9 	18.3 	21.2 	25.7 	27.4 	29.1 	30.0 	33.5 	36.2 	36.0 	37.6 
PC_GDP,CO,S12,LIAB,F8,HR	: 	: 	: 	: 	: 	: 	2.5 	2.6 	2.9 	3.7 	4.0 	3.6 	3.9 	3.6 	3.4 	2.2 	2.4 	2.3 	2.0 	2.0 	2.2 	2.2 	2.1 
PC_GDP,CO,S12,LIAB,F8,HU	1.2 	1.2 	1.7 	1.4 	1.2 	1.3 	1.2 	1.0 	1.1 	1.3 	1.2 	1.4 	1.7 	3.6 	4.0 	5.2 	4.8 	5.0 	3.3 	3.9 	3.9 	4.6 	3.2 
PC_GDP,CO,S12,LIAB,F8,IE	: 	: 	: 	: 	: 	: 	19.1 	17.6 	19.2 	18.0 	18.3 	23.3 	17.9 	29.9 	31.7 	40.3 	50.4 	39.7 	82.8 	130.6 	117.1 	69.4 	65.3 
PC_GDP,CO,S12,LIAB,F8,IT	0.2 	0.2 	0.2 	0.1 	0.2 	0.1 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.2 	0.1 	0.1 	0.1 	0.1 	0.1 	0.5 	0.8 	0.4 	0.4 	0.3 
PC_GDP,CO,S12,LIAB,F8,LT	0.0 	0.0 	0.0 	0.2 	0.4 	0.4 	0.5 	0.6 	1.1 	1.4 	1.6 	1.9 	2.1 	1.5 	1.3 	1.4 	2.0 	1.1 	1.0 	1.0 	0.9 	1.4 	1.6 
PC_GDP,CO,S12,LIAB,F8,LU	: 	: 	: 	: 	31.2 	27.2 	8.7 	95.4 	68.2 	77.4 	91.4 	106.6 	129.8 	161.2 	87.9 	54.4 	116.2 	150.6 	179.9 	193.4 	155.2 	167.2 	156.1 
PC_GDP,CO,S12,LIAB,F8,LV	4.0 	5.4 	7.1 	5.2 	5.0 	6.8 	2.4 	1.8 	2.2 	2.9 	1.9 	2.1 	2.4 	1.9 	2.6 	3.2 	3.0 	3.2 	3.8 	3.2 	4.7 	6.0 	4.2 
PC_GDP,CO,S12,LIAB,F8,MT	5.1 e	5.2 e	5.3 e	4.8 e	16.1 e	6.8 e	7.4 e	6.8 e	5.6 e	196.3 	278.2 	327.6 	396.7 	457.0 	521.6 	564.7 	619.4 	635.3 	640.9 	631.1 	581.3 	536.2 	510.8 
PC_GDP,CO,S12,LIAB,F8,NL	18.2 	17.0 	19.8 	19.0 	19.1 	19.4 	20.7 	13.6 	16.3 	15.2 	24.5 	27.4 	23.0 	24.1 	22.3 	18.9 	23.4 	25.8 	24.7 	20.1 	18.3 	18.9 	19.2 p
PC_GDP,CO,S12,LIAB,F8,PL	2.1 	1.3 	3.0 	4.2 	4.7 	3.8 	4.4 	3.4 	3.4 	3.0 	3.2 	3.9 	3.5 	3.4 	2.7 	2.8 	3.0 	3.5 	3.5 	3.8 	3.4 	3.7 	4.7 
PC_GDP,CO,S12,LIAB,F8,PT	3.4 	3.9 	4.8 	3.9 	5.3 	5.2 	5.8 	5.2 	5.9 	8.5 	7.9 	7.3 	7.5 	6.2 	6.1 	14.2 	14.6 	17.8 	16.2 	14.8 	14.1 	13.6 	12.5 
PC_GDP,CO,S12,LIAB,F8,RO	0.9 e	0.6 e	0.3 e	0.2 	0.8 	0.4 	0.5 	0.6 	0.7 	0.9 	1.0 	1.3 	1.1 	0.9 	0.9 	1.1 	0.9 	1.0 	1.4 	1.0 	0.7 	0.8 	0.8 
PC_GDP,CO,S12,LIAB,F8,SE	10.9 	9.6 	10.7 	13.8 	15.6 	16.3 	12.8 	13.7 	15.6 	18.0 	18.2 	18.8 	20.5 	13.6 	14.1 	18.0 	15.3 	16.6 	17.8 	13.8 	10.2 	13.4 	12.6 
PC_GDP,CO,S12,LIAB,F8,SI	1.6 	1.4 	1.5 	1.7 	1.7 	2.0 	2.5 	2.6 	2.1 	2.2 	2.6 	3.0 	3.1 	2.3 	2.4 	1.7 	1.8 	1.9 	1.8 	1.7 	1.5 	1.4 	1.5 
PC_GDP,CO,S12,LIAB,F8,SK	1.8 	1.8 	1.8 	1.9 	1.4 	1.3 	3.7 	1.7 	1.6 	2.8 	5.1 	3.4 	4.2 	6.6 	5.2 	4.5 	2.7 	2.8 	2.1 	4.2 	3.3 	3.6 	3.9 
PC_GDP,CO,S12,LIAB,F8,UK	1.3 	1.3 	1.3 	1.5 	1.8 	3.0 	2.0 	2.3 	2.7 	3.3 	3.5 	5.1 	4.0 	6.3 	6.5 	5.2 	4.8 	5.1 	5.1 	5.9 	4.6 	6.0 	6.1 
