coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
CP11,I15,PT	114.47 	104.76 	103.19 	102.06 	102.53 	106.29 	109.85 	115.21 	114.80 	117.55 	113.83 	118.70 
CP11,I15,RO	102.82 	103.33 	103.87 	103.99 	104.23 	104.50 	104.68 	105.08 	105.29 	105.58 	105.66 	105.91 
CP11,I15,RS	103.6 d	103.7 d	103.6 d	103.5 d	103.6 d	103.8 d	103.8 d	104.3 d	104.2 d	104.2 d	104.2 d	104.8 d
CP11,I15,SE	107.20 	107.20 	107.19 	107.17 	107.61 	107.86 	108.21 	109.02 	109.18 	108.30 	109.58 	110.24 
CP11,I15,SI	103.91 	103.27 	103.43 	104.48 	105.05 	105.17 	105.52 	106.51 	106.77 	107.45 	107.83 	107.50 
CP11,I15,SK	105.27 	105.46 	105.52 	106.34 	106.60 	107.07 	107.44 	107.64 	107.79 	108.22 	108.47 	109.10 
CP11,I15,TR	126.00 d	126.58 d	127.18 d	128.46 d	129.68 d	130.76 d	132.26 d	134.18 d	136.51 d	139.59 d	142.23 d	149.00 d
CP11,I15,UK	106.5 	106.8 	106.7 	106.6 	106.7 	107.1 	107.9 	108.3 	108.6 	108.8 	108.9 	: 
CP11,I15,US	105.60 d	104.86 d	104.87 d	105.43 d	106.03 d	106.77 d	107.12 d	108.09 d	108.06 d	108.14 d	108.19 d	107.97 d
CP11,PCH_M1,AT	-0.1 	0.7 	2.1 	-0.1 	0.9 	-0.3 	-0.3 	-0.5 	0.0 	0.8 	0.3 	-0.7 
CP11,PCH_M1,BE	0.8 	-1.4 	1.7 	-0.7 	1.1 	-0.8 	1.0 	0.1 	-0.2 	3.5 	-0.2 	-3.0 
CP11,PCH_M1,BG	-0.9 	0.0 	2.9 	1.1 	0.3 	-0.1 	-0.1 	-0.2 	4.2 	7.1 	1.1 	-6.3 
CP11,PCH_M1,CH	-0.2 	-0.6 	0.6 	1.2 	0.0 	0.8 	-1.5 	0.4 	0.1 	0.2 	-0.1 	-0.3 
CP11,PCH_M1,CY	-4.8 	-6.3 	0.1 	-0.8 	0.2 	1.7 	1.6 	4.7 	2.8 	2.5 	0.9 	-1.7 
CP11,PCH_M1,CZ	-0.2 	-0.3 	0.3 	0.2 	0.1 	0.6 	0.7 	0.6 	0.2 	0.5 	0.0 	0.4 
CP11,PCH_M1,DE	-0.2 	-0.2 	0.3 	0.2 	0.3 	0.3 	0.2 	0.3 	0.5 	0.0 	0.1 	0.4 
CP11,PCH_M1,DK	-0.1 	-1.1 	0.0 	-0.2 	0.1 	0.3 	0.7 	2.5 	0.9 	6.0 	-1.2 	-6.1 
CP11,PCH_M1,EA	-0.4 	-1.3 	0.2 	0.0 	0.4 	0.8 	0.6 	0.9 	0.4 	1.2 	0.4 	-1.0 
CP11,PCH_M1,EA18	-0.4 	-1.3 	0.2 	0.0 	0.4 	0.8 	0.6 	0.9 	0.4 	1.2 	0.4 	-1.0 
CP11,PCH_M1,EA19	-0.4 	-1.3 	0.2 	0.0 	0.4 	0.8 	0.6 	0.9 	0.4 	1.2 	0.4 	-1.0 
CP11,PCH_M1,EE	-2.2 	-0.7 	-1.2 	-1.0 	1.2 	0.1 	2.0 	3.1 	3.0 	1.8 	1.5 	-4.7 
CP11,PCH_M1,EL	-1.4 	-2.0 	0.0 	0.1 	0.4 	0.5 	1.4 	2.2 	0.7 	-0.2 	0.3 	-0.3 
CP11,PCH_M1,ES	-0.6 	-1.2 	0.2 	-0.4 	0.7 	0.8 	0.5 	0.6 	0.4 	0.8 	0.3 	-0.2 
CP11,PCH_M1,EU	-0.3 	-0.9 	0.2 	0.0 	0.3 	0.7 	0.6 	0.7 	0.4 	1.1 	0.4 r	-0.8 
CP11,PCH_M1,EU28	-0.3 	-0.9 	0.2 	0.0 	0.3 	0.7 	0.6 	0.7 	0.4 	1.1 	0.4 r	-0.8 
CP11,PCH_M1,FI	0.1 	0.6 	-0.5 	0.3 	0.7 	0.0 	0.0 	0.0 	1.3 	1.1 	-0.5 	-1.0 
CP11,PCH_M1,FR	-0.7 	-0.1 	0.2 	0.7 	-0.4 	2.0 	-1.6 	0.6 	1.2 	2.6 	2.3 	-4.4 
CP11,PCH_M1,HR	-1.0 	-1.8 	-0.3 	-0.1 	-0.4 	0.2 	2.4 	-0.9 	5.4 	6.0 	-0.5 	-5.8 
CP11,PCH_M1,HU	0.6 	-0.9 	0.0 	0.2 	0.6 	0.8 	1.1 	0.8 	0.9 	0.6 	0.2 	0.3 
CP11,PCH_M1,IE	-0.8 	-0.8 	0.0 	-1.0 	0.9 	0.9 	0.5 	0.8 	0.9 	0.7 	0.7 	-0.6 
CP11,PCH_M1,IS	-2.2 	-4.4 	-1.1 	2.2 	0.2 	-0.4 	-1.6 	7.2 	6.3 	1.3 	0.0 	-5.0 
CP11,PCH_M1,IT	-0.8 	-1.8 	-0.2 	0.0 	0.3 	0.7 	1.7 	0.8 	-0.1 	0.5 	-0.2 	0.4 
CP11,PCH_M1,LT	-0.7 	-0.6 	-0.4 	0.1 	0.9 	0.4 	0.8 	2.5 	1.4 	0.0 	0.7 	0.0 
CP11,PCH_M1,LU	0.0 	0.1 	0.2 	0.3 	0.1 	0.2 	-0.1 	0.2 	0.0 	-0.2 	1.0 	0.6 
CP11,PCH_M1,LV	-4.1 	0.2 	0.3 	-0.6 	0.1 	1.2 	1.5 	2.8 	1.4 	-0.5 	1.3 	1.0 
CP11,PCH_M1,MK	0.2 d	0.1 d	0.4 d	-0.4 d	0.0 d	0.1 d	0.0 d	1.7 d	1.9 d	1.5 d	1.2 d	-2.5 d
CP11,PCH_M1,MT	-5.3 	-13.6 	-2.4 	-1.3 	2.6 	3.5 	12.5 	6.6 	5.8 	1.3 	2.7 	-5.8 
CP11,PCH_M1,NL	0.8 	-4.7 	0.8 	-0.9 	2.1 	-0.2 	3.5 	2.2 	-1.2 	4.3 	1.0 	-4.7 
CP11,PCH_M1,NO	-0.2 	0.6 	-0.5 	0.4 	0.5 	-0.6 	1.6 	0.0 	1.0 	-0.3 	0.8 	0.1 
CP11,PCH_M1,PL	0.4 	0.0 	0.2 	0.4 	0.1 	0.1 	0.2 	0.5 	0.3 	0.3 	0.1 	0.6 
CP11,PCH_M1,PT	1.9 	-8.5 	-1.5 	-1.1 	0.5 	3.7 	3.3 	4.9 	-0.4 	2.4 	-3.2 	4.3 
CP11,PCH_M1,RO	0.5 	0.5 	0.5 	0.1 	0.2 	0.3 	0.2 	0.4 	0.2 	0.3 	0.1 	0.2 
CP11,PCH_M1,RS	-0.1 d	0.1 d	-0.1 d	-0.1 d	0.1 d	0.2 d	0.0 d	0.5 d	-0.1 d	0.0 d	0.0 d	0.6 d
CP11,PCH_M1,SE	0.0 	0.0 	0.0 	0.0 	0.4 	0.2 	0.3 	0.7 	0.1 	-0.8 	1.2 	0.6 
CP11,PCH_M1,SI	-0.2 	-0.6 	0.2 	1.0 	0.5 	0.1 	0.3 	0.9 	0.2 	0.6 	0.4 	-0.3 
CP11,PCH_M1,SK	0.2 	0.2 	0.1 	0.8 	0.2 	0.4 	0.3 	0.2 	0.1 	0.4 	0.2 	0.6 
CP11,PCH_M1,TR	0.7 d	0.5 d	0.5 d	1.0 d	0.9 d	0.8 d	1.1 d	1.5 d	1.7 d	2.3 d	1.9 d	4.8 d
CP11,PCH_M1,UK	-0.1 	0.3 	-0.1 	-0.1 	0.1 	0.3 	0.8 	0.4 	0.3 	0.2 	0.1 	: 
CP11,PCH_M1,US	0.0 d	-0.7 d	0.0 d	0.5 d	0.6 d	0.7 d	0.3 d	0.9 d	0.0 d	0.1 d	0.0 d	-0.2 d
CP11,PCH_M12,AT	2.5 	2.7 	2.6 	2.8 	2.8 	2.9 	3.2 	3.4 	3.2 	3.2 	3.2 	3.1 
CP11,PCH_M12,BE	3.6 	2.4 	3.6 	3.0 	3.0 	2.6 	1.1 	2.2 	2.0 	1.8 	1.8 	1.7 
CP11,PCH_M12,BG	3.0 	2.8 	2.4 	2.4 	3.1 	4.2 	5.7 	5.4 	7.3 	11.4 	12.2 	8.7 
CP11,PCH_M12,CH	0.2 	0.3 	0.6 	0.5 	0.3 	0.8 	-0.5 	-0.2 	0.0 	0.5 	1.0 	0.7 
CP11,PCH_M12,CY	3.1 	1.3 	1.3 	0.9 	1.5 	2.8 	1.9 	2.9 	1.5 	0.7 	-0.8 	0.2 
CP11,PCH_M12,CZ	5.8 	5.6 	3.7 	3.4 	2.9 	3.0 	3.0 	3.1 	3.2 	3.6 	3.2 	3.1 
CP11,PCH_M12,DE	2.1 	2.0 	2.1 	2.2 	2.2 	2.3 	2.3 	2.2 	2.3 	2.1 	2.0 	2.1 
CP11,PCH_M12,DK	2.1 	2.0 	2.0 	2.0 	2.2 	2.3 	1.1 	2.5 	3.1 	2.5 	2.3 	1.4 
CP11,PCH_M12,EA	2.4 	2.0 	1.9 	2.0 	1.9 	2.3 	1.7 	2.2 	2.0 	2.2 	2.0 	2.1 
CP11,PCH_M12,EA18	2.4 	2.0 	1.9 	2.0 	1.9 	2.3 	1.7 	2.2 	2.0 	2.2 	2.0 	2.1 
CP11,PCH_M12,EA19	2.4 	2.0 	1.9 	2.0 	1.9 	2.3 	1.7 	2.2 	2.0 	2.2 	2.0 	2.1 
CP11,PCH_M12,EE	6.6 	6.4 	5.8 	4.6 	4.9 	4.7 	2.0 	2.8 	2.5 	3.0 	4.8 	2.5 
CP11,PCH_M12,EL	2.4 	1.5 	1.7 	1.8 	2.1 	2.3 	2.6 	2.4 	1.6 	2.0 	2.2 	1.7 
CP11,PCH_M12,ES	2.7 	1.9 	2.0 	2.1 	2.2 	2.5 	1.4 	2.1 	1.7 	2.1 	1.8 	2.1 
CP11,PCH_M12,EU	2.7 	2.3 	2.2 	2.3 	2.1 	2.4 	2.0 	2.4 	2.3 	2.4 	2.3 	2.3 
CP11,PCH_M12,EU28	2.7 	2.3 	2.2 	2.3 	2.1 	2.4 	2.0 	2.4 	2.3 	2.4 	2.3 	2.3 
CP11,PCH_M12,FI	2.4 	2.4 	2.1 	2.2 	2.2 	2.4 	2.3 	2.1 	1.8 	3.5 	2.6 	2.1 
CP11,PCH_M12,FR	1.6 	1.9 	1.4 	2.0 	1.1 	2.4 	1.8 	2.0 	2.4 	2.4 	2.8 	2.3 
CP11,PCH_M12,HR	4.3 	3.9 	3.4 	3.3 	2.6 	2.7 	2.2 	1.6 	1.5 	3.4 	2.6 	2.6 
CP11,PCH_M12,HU	3.9 	3.9 	3.6 	3.6 	4.0 	4.3 	4.4 	4.4 	4.6 	4.4 	4.9 	5.2 
CP11,PCH_M12,IE	2.6 	2.7 	2.6 	1.9 	2.3 	2.2 	2.2 	2.3 	2.1 	1.8 	2.1 	2.3 
CP11,PCH_M12,IS	8.9 	4.3 	3.5 	3.3 	2.9 	3.4 	1.0 	4.0 	7.7 	4.6 	4.7 	1.8 
CP11,PCH_M12,IT	1.7 	1.1 	1.1 	1.1 	1.2 	1.5 	1.2 	1.4 	0.9 	1.1 	1.1 	1.2 
CP11,PCH_M12,LT	7.5 	7.2 	6.0 	5.1 	6.1 	5.2 	4.6 	5.7 	4.8 	5.4 	5.4 	5.1 
CP11,PCH_M12,LU	1.9 	1.9 	2.2 	2.1 	1.8 	1.9 	1.7 	1.7 	1.6 	1.6 	2.4 	2.7 
CP11,PCH_M12,LV	0.4 	2.4 	2.1 	1.7 	2.0 	3.3 	3.5 	3.8 	1.7 	3.2 	2.9 	4.6 
CP11,PCH_M12,MK	4.9 d	4.5 d	4.8 d	3.0 d	2.2 d	2.0 d	1.7 d	3.5 d	4.0 d	4.1 d	5.3 d	4.2 d
CP11,PCH_M12,MT	1.6 	1.3 	1.1 	2.1 	2.2 	2.3 	2.0 	3.3 	4.2 	4.4 	4.7 	4.1 
CP11,PCH_M12,NL	3.7 	3.3 	3.5 	3.2 	3.6 	3.4 	1.0 	4.0 	2.5 	2.0 	2.6 	2.6 
CP11,PCH_M12,NO	3.1 	3.1 	2.5 	2.2 	2.0 	1.3 	2.4 	2.3 	2.5 	2.7 	3.1 	3.3 
CP11,PCH_M12,PL	2.2 	2.7 	2.8 	3.0 	2.8 	2.9 	2.8 	2.9 	2.9 	2.9 	2.9 	3.1 
CP11,PCH_M12,PT	8.0 	4.9 	3.7 	2.6 	2.5 	3.3 	-0.1 	4.7 	6.1 	8.0 	1.7 	5.6 
CP11,PCH_M12,RO	1.8 	2.0 	2.5 	2.6 	2.8 	3.0 	3.1 	3.5 	3.5 	3.5 	3.4 	3.5 
CP11,PCH_M12,RS	1.4 d	1.7 d	1.7 d	1.4 d	1.3 d	1.3 d	1.1 d	1.2 d	1.4 d	1.6 d	1.4 d	1.1 d
CP11,PCH_M12,SE	3.9 	3.6 	3.2 	3.7 	3.2 	3.1 	3.6 	2.6 	3.1 	2.4 	3.1 	2.9 
CP11,PCH_M12,SI	1.4 	1.6 	1.7 	2.8 	2.8 	2.8 	2.6 	2.8 	2.8 	2.8 	2.7 	3.3 
CP11,PCH_M12,SK	2.5 	2.4 	2.4 	2.7 	2.7 	3.1 	3.4 	3.5 	3.2 	3.5 	3.5 	3.8 
CP11,PCH_M12,TR	11.5 d	11.4 d	11.5 d	11.4 d	11.5 d	11.7 d	11.9 d	12.5 d	13.3 d	13.9 d	14.8 d	19.1 d
CP11,PCH_M12,UK	3.1 	3.2 	3.1 	3.1 	2.5 	2.5 	2.7 	2.6 	2.6 	2.5 	2.5 	: 
CP11,PCH_M12,US	2.1 d	2.2 d	2.3 d	2.0 d	2.0 d	2.3 d	2.3 d	2.7 d	2.5 d	3.0 d	2.5 d	2.3 d
