na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,F,MIO_EUR_NSA,NL	6008.0 	6544.0 	7323.0 p	7452.0 p	6494.0 p	6919.0 p	7504.0 p	7723.0 p	6677.0 p	7367.0 p	8172.0 p	8744.0 p
B1G,F,MIO_EUR_NSA,NO	4606.3 	5000.1 	4395.3 	4924.7 	4650.0 	5670.5 	5645.1 	4874.5 	4853.5 	5599.6 	5220.8 	5386.7 
B1G,F,MIO_EUR_NSA,PL	8387.7 	10034.4 	4054.8 	6445.9 	6968.0 	8784.9 	4124.5 	7382.0 	8486.1 	10142.3 	5393.0 	9064.9 
B1G,F,MIO_EUR_NSA,PT	1635.8 	1540.9 	1473.8 	1621.9 	1632.6 	1587.7 	1645.0 	1740.3 	1724.5 	1684.2 	1650.4 	1823.3 
B1G,F,MIO_EUR_NSA,RO	2260.1 	5052.9 	954.3 p	1406.4 p	2464.5 p	5534.2 p	1113.0 p	1482.9 p	2605.1 p	5756.4 p	1241.3 p	1703.5 p
B1G,F,MIO_EUR_NSA,RS	419.3 	489.0 	266.5 	375.8 	429.2 	461.3 	267.3 p	384.8 p	481.6 p	578.2 p	364.1 p	505.3 p
B1G,F,MIO_EUR_NSA,SE	5264.4 	6168.6 	5670.4 	7272.4 	5656.8 	6218.0 	6029.6 	7644.0 	6229.6 	6770.6 	6337.0 	7592.0 
B1G,F,MIO_EUR_NSA,SI	489.0 	468.0 	387.1 	463.4 	514.0 	481.8 	442.8 	511.8 	538.7 	557.1 	507.2 	588.0 
B1G,F,MIO_EUR_NSA,SK	1825.4 	1986.8 	808.4 	1181.5 	1800.5 	1969.2 	726.6 	1268.6 	1907.1 	2019.2 	891.0 	1403.3 
B1G,F,MIO_EUR_NSA,TR	15983.7 	17004.8 	13685.6 	18040.6 	16800.3 	18144.4 	12727.1 	16906.0 	17727.0 	16982.7 	13201.2 	14053.5 
B1G,F,MIO_EUR_NSA,UK	35879.3 	36135.6 	34197.9 	33048.6 	30272.0 	30664.6 	32404.7 	32130.2 	31045.1 	32090.3 	32355.6 	32132.3 
B1G,F,MIO_EUR_NSA,XK	122.8 	104.6 	58.7 	116.1 	114.7 	105.8 	69.6 p	145.7 p	128.7 p	111.1 p	80.3 p	: 
B1G,F,MIO_EUR_SCA,AT	4790.9 	4785.6 	4852.9 	4933.1 	4996.2 	5105.8 	5164.0 	5222.9 	5270.1 	5347.6 	5450.4 	5500.3 
B1G,F,MIO_EUR_SCA,BE	4939.0 	4914.0 	5010.0 	5038.0 	5040.0 	5016.0 	5177.0 	5218.0 	5199.0 	5232.0 	5326.0 	5387.0 
B1G,F,MIO_EUR_SCA,BG	397.3 	514.1 	394.4 	399.9 	412.3 	408.3 	431.9 	454.4 	460.7 	485.1 	496.9 p	503.9 p
B1G,F,MIO_EUR_SCA,CH	8106.9 	8036.1 	7967.7 	7988.5 	8014.6 	8120.0 	8191.4 	8125.9 	7769.0 	7647.0 	7662.1 	7543.5 
B1G,F,MIO_EUR_SCA,CY	140.6 	147.2 	141.8 	155.3 	166.6 	180.0 	188.1 	200.9 	210.4 	219.3 	228.1 	234.3 
B1G,F,MIO_EUR_SCA,CZ	2200.9 	2183.7 	2166.5 	2148.2 	2178.2 	2192.1 	2148.0 	2269.2 	2361.4 	2413.7 	2606.7 	2662.4 
B1G,F,MIO_EUR_SCA,DE	31333.0 	32281.0 	32814.0 	33301.0 	33452.0 	33666.0 	34881.0 	36056.0 	36614.0 	37297.0 	38489.0 	39292.0 
B1G,F,MIO_EUR_SCA,DK	2780.5 	2834.8 	2893.6 	2938.3 	2913.7 	2934.4 	3074.0 	3085.3 	3102.9 	3166.3 	3273.1 	3313.4 
B1G,F,MIO_EUR_SCA,EA	116942.8 	118631.3 	120009.7 	120956.5 	122067.9 	122984.6 	125119.8 	127645.2 	129312.0 	131516.8 	134116.2 	136329.1 
B1G,F,MIO_EUR_SCA,EA19	116942.8 	118631.3 	120009.7 	120956.5 	122067.9 	122984.6 	125119.8 	127645.2 	129312.0 	131516.8 	134116.2 	136329.1 
B1G,F,MIO_EUR_SCA,EE	274.9 	274.9 	289.2 	301.8 	308.2 	320.8 	343.8 	355.4 	370.0 	385.9 	411.6 	424.4 
B1G,F,MIO_EUR_SCA,EL	764.5 p	876.2 p	911.9 p	894.9 p	1012.6 p	883.5 p	813.9 p	830.8 p	840.6 p	938.5 p	894.5 p	918.8 p
B1G,F,MIO_EUR_SCA,ES	14043.0 	14323.0 	14521.0 p	14742.0 p	15031.0 p	15269.0 p	15533.0 p	16048.0 p	16366.0 p	16804.0 p	17101.0 p	17454.0 p
B1G,F,MIO_EUR_SCA,EU28	175121.5 	177402.2 	176052.9 	176236.9 	174675.9 	176180.9 	180159.9 	183623.8 	185351.9 	188741.8 	192579.4 	195332.9 
B1G,F,MIO_EUR_SCA,FI	2918.0 	2997.0 	3087.0 	3148.0 	3225.0 	3304.0 	3361.0 	3418.0 	3467.0 	3525.0 	3664.0 	3740.0 
B1G,F,MIO_EUR_SCA,FR	26863.0 	26969.0 	26969.0 	26985.0 	27070.0 	27287.0 	27629.0 	27986.0 	28203.0 	28297.0 	28524.0 	28820.0 
B1G,F,MIO_EUR_SCA,HR	503.4 	502.2 	499.3 	514.6 	511.0 	516.2 	530.7 	526.6 	528.1 	529.0 	551.8 	559.1 
B1G,F,MIO_EUR_SCA,HU	923.9 	937.4 	840.1 	859.6 	927.1 	948.1 	982.3 	1056.6 	1179.6 	1246.9 	1320.6 	1421.0 
B1G,F,MIO_EUR_SCA,IE	1331.4 d	1384.0 d	1321.8 d	1558.8 d	1655.1 d	1637.2 d	1609.0 d	1688.2 d	1781.4 d	1838.3 d	1856.2 d	1956.0 d
B1G,F,MIO_EUR_SCA,IT	17709.4 	17869.6 	18010.0 	18036.1 	17934.8 	18040.8 	18066.9 	18017.8 	18158.2 	18371.8 	18380.8 	18456.3 
B1G,F,MIO_EUR_SCA,LT	604.5 	559.7 	571.0 	574.1 	561.5 	580.8 	586.7 	605.2 	629.0 	674.2 	705.1 	705.9 
B1G,F,MIO_EUR_SCA,LU	634.6 	648.0 	645.2 	658.3 	669.9 	669.7 	643.0 	664.0 	655.5 	649.2 	674.4 	677.5 
B1G,F,MIO_EUR_SCA,LV	344.8 	321.0 	298.6 	292.8 	286.1 	301.2 	312.7 	336.1 	362.9 	385.5 	427.4 	457.1 
B1G,F,MIO_EUR_SCA,MT	81.9 	81.7 	80.3 	81.0 	82.5 	83.6 	87.2 	89.6 	90.3 	90.5 	93.4 	94.5 
B1G,F,MIO_EUR_SCA,NL	6649.6 	6686.3 	7004.9 p	6972.0 p	7131.4 p	7106.4 p	7177.2 p	7196.5 p	7329.3 p	7589.6 p	7841.4 p	8177.1 p
B1G,F,MIO_EUR_SCA,NO	4841.3 	4767.5 	4599.5 	4743.1 	4867.7 	5197.3 	5311.3 	5172.7 	5229.8 	5176.2 	5303.2 	5465.8 
B1G,F,MIO_EUR_SCA,PL	7610.6 	7458.7 	6757.0 	6704.8 	6489.6 	6679.1 	6853.6 	7404.6 	7804.3 	8069.8 	8809.4 	8958.1 
B1G,F,MIO_EUR_SCA,PT	1579.3 	1555.8 	1571.0 	1553.8 	1580.4 	1610.7 	1711.3 	1690.3 	1681.2 	1711.3 	1743.9 	1748.9 
B1G,F,MIO_EUR_SCA,RO	2407.1 	2458.6 	2294.3 p	2421.7 p	2616.4 p	2686.2 p	2634.4 p	2611.4 p	2754.7 p	2792.1 p	3008.5 p	2937.2 p
B1G,F,MIO_EUR_SCA,SE	5751.5 	6097.9 	6200.4 	6204.4 	6189.0 	6146.2 	6444.3 	6642.2 	6850.0 	6772.3 	6785.2 	6572.8 
B1G,F,MIO_EUR_SCA,SI	455.6 	471.8 	424.5 	454.4 	481.0 	479.8 	488.3 	502.7 	509.0 	549.4 	558.8 	576.8 
B1G,F,MIO_EUR_SCA,UK	35557.3 	35677.2 	33931.7 	33067.7 	30416.7 	30741.7 	32109.4 	32165.1 	31290.2 	32094.8 	31917.5 	32434.7 
