currency,bop_item,sector10,sectpart,stk_flow,partner,geo\time	1995Q4 	1996Q1 	1996Q2 	1996Q3 	1996Q4 	1997Q1 	1997Q2 	1997Q3 	1997Q4 	1998Q1 	1998Q2 	1998Q3 	1998Q4 	1999Q1 	1999Q2 	1999Q3 	1999Q4 	2000Q1 	2000Q2 	2000Q3 	2000Q4 	2001Q1 	2001Q2 	2001Q3 	2001Q4 	2002Q1 	2002Q2 	2002Q3 	2002Q4 	2003Q1 	2003Q2 	2003Q3 	2003Q4 	2004Q1 	2004Q2 	2004Q3 	2004Q4 	2005Q1 	2005Q2 	2005Q3 	2005Q4 	2006Q1 	2006Q2 	2006Q3 	2006Q4 	2007Q1 	2007Q2 	2007Q3 	2007Q4 	2008Q1 	2008Q2 	2008Q3 	2008Q4 	2009Q1 	2009Q2 	2009Q3 	2009Q4 	2010Q1 	2010Q2 	2010Q3 	2010Q4 	2011Q1 	2011Q2 	2011Q3 	2011Q4 	2012Q1 	2012Q2 	2012Q3 	2012Q4 	2013Q1 	2013Q2 	2013Q3 	2013Q4 	2014Q1 	2014Q2 	2014Q3 	2014Q4 	2015Q1 	2015Q2 	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	810796.0 	752141.0 	1059470.0 	1084557.0 	1228812.0 	929278.0 	1279884.0 	1288808.0 	1356783.0 	1300304.0 	1469437.0 	1381531.0 	1548211.0 	1517231.0 	1266310.0 	1092017.0 	1257218.0 	1225561.0 	1319155.0 	1330706.0 	1516615.0 	1674573.0 	1698675.0 	1666395.0 	1804731.0 	1917893.0 	2097604.0 	2200174.0 	2371815.0 	2530106.0 	2362736.0 	2659925.0 	2723191.0 	2813636.0 	2929769.0 	3007727.0 	3097430.0 	2832359.0 	2857097.0 	2705242.0 	2524257.0 	2378530.0 	2575839.0 	2770238.0 	3065701.0 	3076602.0 	3002666.0 	2947289.0 	3307056.0 	3316684.0 	3316166.0 	3081231.0 	3026439.0 	3277928.0 	3224424.0 	3332017.0 	3178961.0 	3417092.0 	3538310.0 	3641431.0 	3551956.0 	3705528.0 	4038702.0 	4107483.0 	4191094.0 	4600446.0 	4522625.0 	4194779.0 	4306108.0 	4237202.0 	4397834.0 	4589586.0 	4575238.0 	4894423.0 	4854633.0 	4938584.0 	5231661.0 	5336921.0 	5626090.0 
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,SI	83.0 	: 	: 	: 	75.7 	: 	: 	: 	50.6 	: 	: 	: 	33.8 	: 	: 	: 	130.1 	: 	: 	: 	188.5 	45.0 	49.0 	50.0 	289.0 	286.0 	293.0 	277.0 	316.0 	363.0 	379.0 	468.0 	551.0 	712.0 	926.0 	1034.0 	1271.0 	1606.0 	1773.0 	2264.0 	2758.0 	3411.0 	3620.0 	4121.0 	5132.0 	10849.0 	12000.0 	11715.0 	12509.0 	12291.0 	13337.0 	12513.0 	10599.0 	9896.0 	10105.0 	11352.0 	11255.0 	12007.0 	11883.0 	11993.0 	11793.0 	12337.0 	12119.0 	11678.0 	11390.0 	11606.0 	11452.4 	11579.9 	11630.7 	11674.3 	11421.2 	11727.6 	11385.6 	11333.9 	11412.7 	11721.0 	12375.3 	13205.4 	13216.3 	13274.3 	14458.3 	14862.5 	15263.4 	15955.7 	16719.0 	17523.9 	18276.7 	18992.5 	19661.7 	19334.7 	19700.8 
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8436.9 	8907.3 	10215.5 	10238.5 	12802.2 	13005.5 	13043.0 	13028.1 	13451.7 	13337.6 	10398.4 	10117.7 	11790.0 	12368.9 	12959.0 	14251.2 	14862.4 	14253.9 	13116.2 	15121.1 	15167.0 	18151.0 	19287.0 	19160.0 	20914.0 	21696.0 	21639.0 	22200.0 	22876.2 	23666.8 	23026.0 	23229.0 	22370.4 	21238.4 	20331.9 	20924.3 	20904.9 	20240.9 	20488.4 	21161.0 	21966.2 	22343.0 	22644.5 	22643.8 	22622.6 	21408.9 	20685.0 	21629.3 	21707.3 	23282.6 	25283.1 	26570.1 	27851.6 	29081.2 	29594.1 	30384.3 	31032.8 	31816.9 
MIO_NAC,FA__P__F,S1,S1,A_LE,WRL_REST,UK	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	710222.0 	739637.0 	750391.0 	798995.0 	784887.0 	857648.0 	861355.0 	859030.0 	891139.0 	942567.0 	902811.0 	955884.0 	965891.0 	967638.0 	857790.0 	880128.0 	887161.0 	940167.0 	955315.0 	974206.0 	1017905.0 	1028875.0 	1080219.0 	1136443.0 	1166386.0 	1243570.0 	1333485.0 	1413919.0 	1531954.0 	1536957.0 	1586129.0 	1690695.0 	1774269.0 	1867185.0 	1883240.0 	1898412.0 	1818753.0 	1720332.0 	1677584.0 	1690096.0 	1686144.0 	1656126.0 	1828673.0 	1817482.0 	1901485.0 	1754007.0 	1892526.0 	1932275.0 	1903650.0 	1972416.0 	1773418.0 	1812247.0 	1940464.0 	1866473.0 	1948420.0 	2011375.0 	2136083.0 	2079735.0 	2028559.0 	2058479.0 	2083134.0 	2120940.0 	2141820.0 	2222884.0 	2322437.0 	2203176.0 	2114588.0 	2235198.0 	2240424.0 	2289626.0 	2396312.0 	2459734.0 	2557900.0 	2603488.0 	2622539.0 	2704243.0 	2572170.0 	2596588.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	119126.0 	126566.0 	129014.0 	139419.0 	151242.0 	159277.0 	170422.0 	170407.0 	177962.0 	182074.0 	185514.0 	190681.0 	202135.0 	204782.0 	209687.0 	208137.0 	215164.0 	225486.0 	222385.0 	223012.0 	240607.0 	247644.0 	254119.0 	255341.0 	273270.0 	294206.0 	297924.0 	297200.0 	317140.0 	325242.0 	329419.0 	339641.0 	368596.0 	382421.0 	380912.0 	363588.0 	361879.0 	360220.0 	355739.0 	356935.0 	349821.0 	357901.0 	366934.0 	360291.0 	366567.0 	376180.0 	379597.0 	378087.0 	375467.0 	378851.0 	385136.0 	378926.0 	380907.0 	384025.0 	388297.0 	395070.0 	396347.0 	388593.0 	392735.0 	387775.0 	391755.0 	404480.0 	397500.0 	399816.0 	415842.0 	397053.0 	387739.0 	386923.0 	392607.0 	391617.0 	385422.0 	381374.0 	374760.0 	372072.0 	373947.0 	373019.0 	370330.0 	368414.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	200469.0 	213374.0 	213417.0 	207477.0 	220478.0 	211826.0 	217449.0 	216450.0 	254547.0 	262257.0 	270786.0 	269458.0 	273626.0 	275537.0 	274634.0 	288077.0 	297859.0 	305979.0 	335493.0 	344442.0 	359360.0 	353287.0 	351972.0 	328715.0 	332018.0 	325061.0 	316456.0 	304656.0 	325771.0 	329354.0 	348792.0 	353357.0 	375591.0 	376574.0 	383380.0 	385084.0 	462897.0 	484795.0 	500548.0 	511620.0 	577508.0 	550293.0 	541709.0 	562182.0 	580533.0 	600174.0 	599579.0 	610663.0 	629083.0 	622902.0 	639427.0 	615001.0 	614759.0 	610404.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3603.5 	3369.8 	3334.5 	3416.7 	3136.7 	3063.1 	3147.0 	3010.0 	2914.1 	2432.9 	3817.5 	3785.3 	3161.2 	3051.2 	2972.4 	4672.3 	4764.3 	4723.3 	7403.5 	7722.0 	10292.2 	9637.0 	8780.2 	8699.0 	10952.4 	10925.0 	12192.6 	11940.0 	11733.6 	11928.3 	11337.9 	10882.9 	10509.3 	10280.7 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	14704.0 	14852.0 	17774.0 	12639.0 	11898.0 	14395.0 	15327.0 	14206.0 	14003.0 	13619.0 	11394.0 	12572.0 	12842.0 	12699.0 	11824.0 	11399.0 	10772.0 	9550.0 	9961.0 	9352.0 	9820.0 	9803.0 	9942.0 	10705.0 	10698.0 	11375.0 	11733.0 	11672.0 	12261.0 	14123.0 	13374.0 	13149.0 	12479.0 	13333.0 	15682.0 	17244.0 	17377.0 	19705.0 	14917.0 	16703.0 	17461.0 	17234.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,CZ	124934.0 	: 	: 	: 	144807.0 	: 	: 	: 	169033.0 	: 	: 	: 	166128.0 	: 	: 	: 	165579.0 	196746.0 	179029.0 	161132.0 	164592.0 	172166.0 	174982.0 	157538.0 	180346.0 	214455.0 	203296.0 	211867.0 	201120.0 	170948.0 	176960.0 	173746.0 	223620.0 	266771.0 	310871.0 	328049.0 	381019.0 	399318.0 	430020.0 	446950.0 	437806.0 	447230.0 	425234.0 	433183.0 	487994.0 	497972.0 	544847.0 	544720.0 	556342.0 	526429.0 	572592.0 	572179.0 	508095.0 	487317.0 	555225.0 	578235.0 	653436.0 	660945.0 	703697.0 	767529.0 	780823.0 	777320.0 	797057.0 	774644.0 	799846.0 	836205.0 	859644.0 	879661.0 	867306.0 	873647.0 	902667.0 	905790.0 	979126.0 	996262.0 	971016.0 	999853.0 	1000177.0 	1051418.0 	1023158.0 	1084690.0 	1234416.0 	1226627.0 	1277108.0 	1217628.0 	1350016.0 	1557345.0 	1621702.0 	1482248.0 	1515737.0 	1550177.0 	1468293.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1078666.0 	: 	: 	: 	1121141.0 	: 	: 	: 	1207024.0 	: 	: 	: 	1240729.0 	: 	: 	: 	1372034.0 	1436832.0 	1423781.0 	1486773.0 	1529120.0 	1593378.0 	1719279.0 	1772321.0 	1792018.0 	1830056.0 	1770798.0 	1842526.0 	1904308.0 	1977997.0 	2101654.0 	2148571.0 	2213822.0 	2129663.0 	2065562.0 	2104314.0 	2040481.0 	2046099.0 	2059340.0 	2136870.0 	2112099.0 	2192906.0 	2253488.0 	2303964.0 	2256801.0 	2248283.0 	2320665.0 	2354480.0 	2353275.0 	2427208.0 	2449145.0 	2515823.0 	2546126.0 	2553567.0 	2468325.0 	2463206.0 	2464253.0 	2515152.0 	2570662.0 	2603395.0 	2644178.0 	2877853.0 	2656376.0 	2575423.0 	2633582.0 	2627334.0 	2617465.0 	2635117.0 	2610802.0 	2628190.0 	2583993.0 	2591678.0 	2552099.0 	2504729.0 	2480620.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1182825.0 	1239582.0 	1290914.0 	1329065.0 	1299795.0 	1285864.0 	1357686.0 	1421734.0 	1515152.0 	1574441.0 	1590624.0 	1545721.0 	1531086.0 	1553050.0 	1474047.0 	1439903.0 	1541818.0 	1648944.0 	1763694.0 	1709779.0 	1816130.0 	1932780.0 	1841333.0 	1960271.0 	2014748.0 	1983207.0 	1913656.0 	1920295.0 	1989583.0 	1992496.0 	2103852.0 	2120617.0 	2183829.0 	2114437.0 	2201764.0 	2296750.0 	2414484.0 	2515109.0 	2634481.0 	2648773.0 	3071624.0 	3010555.0 	2968895.0 	3071052.0 	2982309.0 	3066462.0 	3020577.0 	2984781.0 	3104688.0 	3173951.0 	3233753.0 	3246044.0 	3081216.0 	2998369.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2068.6 	2479.5 	2540.0 	3302.7 	3679.2 	2520.6 	2571.9 	2856.3 	2397.9 	2286.5 	2513.1 	2960.4 	3329.6 	3442.2 	3425.3 	3123.8 	2875.0 	2785.0 	2514.0 	2087.0 	2011.0 	2023.0 	2177.0 	1300.0 	1489.0 	1329.0 	1373.0 	1418.0 	1450.0 	1351.0 	1367.0 	1340.0 	1396.0 	1699.0 	1774.5 	1813.1 	1890.4 	1950.4 	1970.4 	2010.3 	2110.1 	2164.5 	2129.9 	2029.5 	2102.9 	2077.2 	2012.2 	2002.6 	2022.9 	2075.6 	2122.4 	2138.9 	2188.3 	2237.7 	2318.7 	2397.0 	2395.2 	2536.3 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	105990.1 	120576.0 	125307.0 	130934.0 	138357.0 	143260.0 	156422.0 	166982.0 	171326.0 	182654.0 	180767.6 	190520.0 	194367.3 	208376.3 	216444.9 	234645.8 	236437.1 	225448.0 	214812.0 	221489.0 	208979.0 	211452.0 	228452.0 	247149.0 	238565.0 	231349.0 	186971.0 	176659.0 	160001.0 	155019.0 	131281.0 	115920.0 	81636.0 	68866.0 	59050.0 	58458.0 	59712.0 	59964.0 	52065.0 	54572.0 	55806.0 	60844.0 	70377.0 	64216.0 	54786.0 	49082.0 	47863.0 	41506.0 	48570.0 	46340.0 	44810.0 	42440.0 	44835.0 	44587.0 	49235.0 	44173.0 	50500.0 	51880.0 	53413.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	220447.0 	225363.0 	233036.0 	268391.0 	296585.0 	282302.0 	319392.0 	310659.0 	322015.0 	325556.0 	307959.0 	333076.0 	341348.0 	327194.0 	318519.0 	362459.0 	363880.0 	393811.0 	389358.0 	422044.0 	463001.0 	471267.0 	491548.0 	562490.0 	599239.0 	652204.0 	696601.0 	728382.0 	803794.0 	843498.0 	906765.0 	964580.0 	1042902.0 	1085502.0 	1093863.0 	1086940.0 	1021860.0 	1014059.0 	1014111.0 	957955.0 	938810.0 	977371.0 	1034641.0 	1068050.0 	1045768.0 	953895.0 	993154.0 	946224.0 	967647.0 	935853.0 	887762.0 	842308.0 	792433.0 	693063.0 	717788.0 	: c	797879.0 	781663.0 	835593.0 	902435.0 	928915.0 	994898.0 	988285.0 	1010146.0 	1109884.0 	1072519.0 	1047925.0 	1048368.0 	1022646.0 	1011200.0 	1033926.0 	1038662.0 	1066951.0 	1095840.0 	1101130.0 	1112655.0 	1118170.0 	1109421.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	130935.0 	145779.6 	148328.6 	264899.4 	303617.6 	298678.8 	265239.1 	272301.8 	187195.1 	182566.8 	147762.3 	202112.0 	189449.5 	149208.0 	140367.0 	152145.4 	142418.9 	154217.8 	153636.1 	157458.4 	172099.7 	158398.1 	153648.5 	162597.3 	165521.1 	180709.1 	181461.3 	194530.5 	214127.3 	207359.1 	202693.7 	218635.2 	230090.1 	255956.3 	265843.0 	256573.2 	215328.3 	197256.9 	175958.6 	166040.4 	167642.2 	177045.9 	185218.5 	193315.6 	204096.8 	191931.2 	196418.9 	207492.0 	201878.8 	200239.4 	198226.7 	203245.4 	216498.2 	224292.5 	230916.1 	241095.6 	244466.4 	245438.2 	256389.2 	263911.1 	271755.2 	278464.0 	282940.1 	291801.9 	317975.0 	308018.0 	300820.0 	311346.0 	311606.0 	305415.0 	310327.0 	306218.0 	310159.0 	313031.0 	315021.0 	307578.0 	313225.0 	323635.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	608550.0 	674854.0 	698471.0 	861600.0 	898457.0 	947092.0 	975164.0 	1020110.0 	997864.0 	1070459.0 	1001437.0 	1118070.0 	1150830.0 	1099345.0 	1011718.0 	1054486.0 	1036303.0 	1092781.0 	1162640.0 	1287808.0 	1354026.0 	1396449.0 	1415499.0 	1459812.0 	1538442.0 	1620736.0 	1707286.0 	1764764.0 	1844749.0 	1862141.0 	1911489.0 	1962990.0 	2016208.0 	2090374.0 	2039652.0 	1987882.0 	1905845.0 	1905646.0 	1908940.0 	1862701.0 	1904729.0 	2058547.0 	2213802.0 	2289986.0 	2400720.0 	2448937.0 	2442568.0 	2420885.0 	2433469.0 	2526957.0 	2437378.0 	2412173.0 	2535267.0 	2536610.0 	2585620.0 	2639274.0 	2679191.0 	2706943.0 	2786548.0 	2800528.0 	2934252.0 	3013439.0 	3040528.0 	3052701.0 	3344726.0 	3209571.0 	3129999.0 	3085505.0 	3110576.0 	3142392.0 	3189581.0 	3158963.0 	3209646.0 	3204155.0 	3200002.0 	3182739.0 	3179969.0 	3180946.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28091.5 	32700.0 	33046.0 	33671.0 	33412.0 	32243.0 	33057.0 	32437.0 	32697.0 	37123.0 	37469.0 	37740.0 	37758.0 	38299.0 	42751.0 	45836.0 	46055.0 	41039.0 	40780.0 	41407.0 	42588.0 	39129.0 	40519.0 	42464.0 	43414.0 	47224.0 	51262.0 	49997.0 	49319.0 	47075.0 	45781.0 	43400.0 	40521.0 	35303.0 	37982.0 	37545.0 	47511.0 	41995.0 	43298.0 	51490.0 	52471.0 	53588.0 	49701.0 	53257.0 	53920.0 	53975.0 	63497.0 	62096.0 	68490.0 	69376.0 	73109.0 	73674.0 	81266.0 	81519.0 	81889.0 	84108.0 	86689.0 	96384.0 	95008.0 	92617.0 	94680.0 	88555.0 	88477.0 	83952.0 	84917.0 	87905.0 	74801.0 	71873.0 	77602.0 	75515.0 	78917.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	3213132.1 	3743932.2 	3782859.8 	4281468.6 	4514560.8 	4142569.3 	4244340.8 	4217288.7 	4203984.4 	4474759.7 	4441578.3 	4378279.3 	4522334.7 	4316576.3 	4481610.4 	4708066.8 	5142132.9 	5277830.4 	5747029.6 	5778668.2 	6362713.0 	6577175.3 	7108291.8 	7780109.7 	8806607.9 	9254211.5 	10112456.2 	9839160.2 	11455421.0 	11022610.6 	11359677.3 	12075660.9 	12411329.5 	13059578.8 	12388390.5 	12150957.1 	13180180.0 	12517830.0 	12837348.0 	11007226.0 	11318476.0 	10764963.0 	12070737.0 	11667620.0 	13077621.0 	12467678.0 	12444312.0 	11852622.0 	13135540.0 	13520552.0 	13069214.0 	12562057.0 	12768750.3 	12488932.2 	13551517.7 	13948555.5 	14419527.0 	14617726.2 	14406621.7 	14803336.7 	15442778.5 	16028906.4 	15410855.0 	15719597.0 	16163652.3 	15900625.2 	15335666.1 	15444737.6 	14964479.5 	14848029.3 	14897362.9 	15302800.1 	15028145.6 	14766633.0 	15090313.6 	15057607.9 	14758231.7 	14118113.4 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	411876.0 	397079.0 	374626.0 	447065.0 	440221.0 	470269.0 	478110.0 	542201.0 	608338.0 	653887.0 	661076.0 	720951.0 	777165.0 	861756.0 	920265.0 	1025901.0 	1061888.0 	1063381.0 	1152527.0 	1223683.0 	1291895.0 	1352938.0 	1338486.0 	1329907.0 	1328312.0 	1360239.0 	1294686.0 	1292827.0 	1280462.0 	1337082.0 	1403358.0 	1477169.0 	1549947.0 	1591347.0 	1596500.0 	1682313.0 	1659907.0 	1657725.0 	1645190.0 	1741539.0 	1793448.0 	1830333.0 	1877733.0 	1917029.0 	1881124.0 	1851146.0 	1860263.0 	1933656.0 	1978950.0 	2105361.0 	2248399.0 	2364508.0 	2801533.0 	2733542.0 	2615112.0 	2798428.0 	2688997.0 	2759909.0 	2831605.0 	2909500.0 	3043481.0 	3052384.0 	3048887.0 	3125105.0 	3129920.0 	3243447.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	568429.0 	584616.0 	610732.0 	642603.0 	674567.0 	700580.0 	723768.0 	743454.0 	766762.0 	771434.0 	757975.0 	744996.0 	725451.0 	738685.0 	755506.0 	785380.0 	813967.0 	851635.0 	862543.0 	853574.0 	868388.0 	881914.0 	918867.0 	961000.0 	1040877.0 	1085492.0 	1106447.0 	1126914.0 	1201332.0 	1208899.0 	1226808.0 	1263376.0 	1272169.0 	1285785.0 	1300957.0 	1264927.0 	1245409.0 	1242342.0 	1193513.0 	1129901.0 	1148051.0 	1198598.0 	1267720.0 	1259087.0 	1264312.0 	1196336.0 	1234366.0 	1192508.0 	1228620.0 	1222487.0 	1086423.0 	1025374.0 	1034112.0 	974400.0 	1029757.0 	1091246.0 	1082146.0 	1078405.0 	1118985.0 	1165307.0 	1265014.0 	1340739.0 	1353388.0 	1324466.0 	1478885.0 	1427453.0 	1410278.0 	1386783.0 	1371519.0 	1320449.0 	1285584.0 	1258936.0 	1258515.0 	1277685.0 	1282294.0 	1294815.0 	1334770.0 	1213510.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2032.5 	2008.6 	2083.1 	2064.1 	2414.4 	2445.0 	2467.8 	2513.0 	3074.4 	2924.0 	2963.5 	3483.3 	3312.4 	3521.9 	3400.1 	3894.8 	3679.1 	3546.5 	3445.3 	2844.3 	2674.1 	3392.0 	3963.6 	4998.7 	7023.5 	6754.8 	7461.0 	7467.3 	7745.3 	7748.3 	7623.5 	8326.9 	10100.0 	10088.7 	10582.6 	10557.4 	10217.3 	9548.1 	9287.8 	9170.7 	9674.5 	9716.9 	10128.3 	11438.8 	11304.6 	10638.4 	10546.9 	11906.5 	10945.0 	11034.1 	11660.3 	11445.9 	11105.3 	12201.4 	11920.1 	12467.5 	11184.9 	11174.7 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	937292.0 	937292.0 	937292.0 	937292.0 	1058705.0 	1160508.0 	1165072.0 	1170823.0 	1219524.0 	1308762.0 	1417157.0 	1543672.0 	1647918.0 	1781778.0 	1758941.0 	1826147.0 	1921405.0 	1990800.0 	2111657.0 	2156712.0 	2151077.0 	2010011.0 	2013780.0 	1911835.0 	1747338.0 	1730002.0 	1864103.0 	2010824.0 	2104036.0 	2244308.0 	2276100.0 	2311641.0 	2423877.0 	2406713.0 	2429109.0 	2244743.0 	2439383.0 	2631348.0 	2745658.0 	2817187.0 	2951303.0 	3035234.0 	3056497.0 	3109272.0 	3185325.0 	3292822.0 	3489447.0 	3631799.0 	3861303.0 	4343692.0 	4340106.0 	4206303.0 	4393439.0 	4258265.0 	4366635.0 	4510153.0 	4644000.0 	4815179.0 	4777571.0 	4866924.0 	4967963.0 	4942109.0 	5052678.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	225.0 	211.0 	223.0 	222.0 	254.0 	257.0 	255.0 	388.0 	395.0 	410.0 	405.0 	432.0 	454.0 	480.0 	494.0 	529.0 	548.0 	724.0 	720.0 	760.0 	795.0 	876.0 	942.0 	944.0 	989.0 	1176.0 	1187.0 	1220.0 	1301.0 	1256.0 	1261.0 	1231.0 	1601.0 	1481.0 	1485.0 	1222.0 	1203.0 	1179.0 	1170.0 	1211.0 	1211.0 	1216.0 	1233.0 	1231.0 	1104.0 	1377.0 	1355.0 	1355.0 	2122.0 	2163.0 	2288.0 	3282.0 	3334.0 	3289.0 	3371.0 	3371.0 	4417.0 	5158.0 	5358.0 	5579.0 	6024.0 	5509.0 	6102.0 	6138.0 	6049.0 	6697.0 	6785.0 	7178.0 	6909.0 	7032.0 	7085.0 	7092.0 	6472.0 	7069.0 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	421.7 	500.8 	594.5 	678.2 	1087.4 	1492.6 	1916.0 	2354.4 	2619.9 	2838.4 	3087.4 	3324.0 	3852.4 	4356.5 	4869.4 	5405.0 	5020.2 	4682.4 	4389.4 	3973.4 	5191.0 	4878.5 	4867.8 	5184.4 	5494.6 	5772.1 	4994.0 	5072.3 	5250.8 	5041.0 	5003.6 	4874.9 	5070.5 	5941.7 	6038.8 	5423.3 	4880.3 	4620.4 	4353.3 	4468.6 	5014.9 	5142.8 	4803.7 	4792.0 	4419.4 	4344.7 	3909.2 	4050.3 	4074.0 	3667.7 	3654.2 	3670.0 	3554.0 	3615.8 	3661.8 	3731.6 	3749.5 	3793.4 
MIO_NAC,FA__P__F,S1,S1,L_LE,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	977405.0 	990907.0 	1026105.0 	1053338.0 	1077022.0 	1079074.0 	1108386.0 	1185221.0 	1260226.0 	1352303.0 	1376937.0 	1426206.0 	1418242.0 	1480163.0 	1510639.0 	1578486.0 	1648134.0 	1578792.0 	1501109.0 	1439945.0 	1470724.0 	1411526.0 	1378906.0 	1424883.0 	1451487.0 	1525141.0 	1546026.0 	1610884.0 	1620237.0 	1653329.0 	1685023.0 	1699645.0 	1728574.0 	1692892.0 	1734991.0 	1796672.0 	1796896.0 	1811899.0 	1830348.0 	1844307.0 	1836062.0 	1827961.0 	1839263.0 	1887961.0 	1941948.0 	1972442.0 	1992542.0 	2294117.0 	2258228.0 	2134143.0 	2190412.0 	2206596.0 	2227453.0 	2264991.0 	2326412.0 	2379657.0 	2314780.0 	2337140.0 	2316492.0 	2311555.0 	2362768.0 
