currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,FI	: 	: 	: 	: 	5203.1 	7785.4 	-871.2 	2181.3 	2549.8 	: c	: c	-841.6 	9003.4 	11677.1 	-6532.3 	3044.7 	-4873.7 	2577.1 	-4774.9 	7784.7 	14003.0 	: c	8583.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,FR	: 	: 	: 	: 	23672.0 	13388.0 	35919.0 	22836.0 	23762.0 	19578.0 	36000.0 	31616.0 	29346.0 	29222.0 	961.0 	11089.0 	11175.0 	8279.0 	-2841.0 	-10138.0 	3914.0 	5849.0 	6950.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,HR	: 	: 	: 	: 	: 	2199.0 	41.0 	1038.0 	1828.0 	3245.0 	437.0 	2485.0 	5431.0 	9104.0 	11174.0 	2025.0 	-8208.0 	819.0 	2853.0 	1961.0 	-7440.0 	-59.0 	4152.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,HU	: 	: 	: 	: 	159145.6 	94962.7 	499782.1 	189675.2 	640178.9 	83023.0 	258796.9 	1195098.2 	1814149.7 	5203772.0 	629118.0 	-4366231.0 	3622796.0 	-96608.7 	-155268.4 	877967.6 	-1867765.4 	-1241735.0 	-1075764.7 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2027.0 	14660.0 	6323.0 	31347.0 	1575.0 	18473.0 	28093.0 	25260.0 	-41289.0 	-20904.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,IT	: 	: 	: 	: 	-8022.0 	1456.0 	6622.0 	6580.0 	7743.0 	8507.0 	17876.0 	22872.0 	29717.0 	-8277.0 	3836.0 	5560.0 	2691.0 	-136.0 	87.0 	-6069.0 	-6420.0 	1903.0 	-6325.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	54.1 	92.2 	250.5 	598.7 	603.3 	123.5 	419.4 	185.6 	127.7 	98.2 	-371.8 	-66.8 	125.3 	239.4 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,LU	: 	: 	: 	: 	: 	: 	: 	1354.0 	6522.0 	9483.0 	55342.0 	11482.0 	24590.0 	34338.0 	-17002.0 	-60645.0 	42988.0 	146076.0 	80199.0 	31284.0 	72983.0 	24576.0 	-93386.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,LV	: 	: 	: 	: 	: 	123.0 	-103.0 	-14.0 	42.0 	73.0 	176.0 	361.0 	566.0 	554.0 	413.0 	122.0 	251.0 	227.0 	-26.0 	1.0 	8.0 	376.0 	-226.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	2942.5 	3122.3 	5175.2 	1263.3 	659.8 	4454.8 	6148.0 	2018.3 	1913.0 	2256.3 	2304.1 	2358.4 	2393.6 	2317.1 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	47177.0 	112064.0 	13928.0 	215627.0 	12848.0 	-60858.0 	25130.0 	14495.0 	14107.0 	114026.0 	65363.0 	65980.0 	4804.0 	118689.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	1699.0 	10280.0 	25800.0 	22284.0 	12827.0 	11799.0 	16205.0 	21503.0 	15257.0 	11497.0 	24415.0 	8897.0 	28216.0 	3319.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,PT	: 	42.0 	660.0 	2623.0 	406.0 	1033.0 	4522.0 	-784.0 	1326.0 	-2684.0 	645.0 	2686.0 	2001.0 	2429.0 	2239.0 	2827.0 	2596.0 	9444.0 	6852.0 	4657.0 	-918.0 	4953.0 	5233.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,RO	: 	: 	: 	: 	81.0 	254.0 	297.0 	691.0 	2320.0 	2529.0 	5089.0 	6587.0 	12792.0 	15886.0 	7147.0 	2780.0 	922.0 	6974.0 	2061.0 	350.0 	1305.0 	5909.0 	2656.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,SE	-345.0 	1179.0 	11614.0 	51402.0 	105276.0 	159648.0 	102791.0 	73838.0 	58974.0 	48635.0 	80383.0 	49522.0 	201747.0 	226492.0 	-60415.0 	-17301.0 	4465.0 	-196378.0 	-95034.0 	-100218.0 	-66717.0 	-72858.0 	83425.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,SI	0.0 	0.0 	0.0 	0.0 	0.0 	0.0 	80.0 	220.0 	272.0 	-89.0 	279.0 	155.0 	307.0 	356.0 	-375.0 	33.0 	659.0 	32.7 	127.7 	-51.5 	-224.9 	-205.2 	123.3 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	309.0 	1546.4 	1312.0 	1780.7 	1709.4 	-270.1 	142.5 	1356.6 	733.4 	302.3 	-166.1 	1050.8 	2643.5 	3896.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__FL,UK	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	-1189.0 	17536.0 	-2336.0 	58047.0 	-1555.0 
