currency,bop_item,sector10,sectpart,stk_flow,partner,geo\time	1995Q4 	1996Q1 	1996Q2 	1996Q3 	1996Q4 	1997Q1 	1997Q2 	1997Q3 	1997Q4 	1998Q1 	1998Q2 	1998Q3 	1998Q4 	1999Q1 	1999Q2 	1999Q3 	1999Q4 	2000Q1 	2000Q2 	2000Q3 	2000Q4 	2001Q1 	2001Q2 	2001Q3 	2001Q4 	2002Q1 	2002Q2 	2002Q3 	2002Q4 	2003Q1 	2003Q2 	2003Q3 	2003Q4 	2004Q1 	2004Q2 	2004Q3 	2004Q4 	2005Q1 	2005Q2 	2005Q3 	2005Q4 	2006Q1 	2006Q2 	2006Q3 	2006Q4 	2007Q1 	2007Q2 	2007Q3 	2007Q4 	2008Q1 	2008Q2 	2008Q3 	2008Q4 	2009Q1 	2009Q2 	2009Q3 	2009Q4 	2010Q1 	2010Q2 	2010Q3 	2010Q4 	2011Q1 	2011Q2 	2011Q3 	2011Q4 	2012Q1 	2012Q2 	2012Q3 	2012Q4 	2013Q1 	2013Q2 	2013Q3 	2013Q4 	2014Q1 	2014Q2 	2014Q3 	2014Q4 	2015Q1 	2015Q2 	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	977951.0 	1091442.0 	1091442.0 	1091442.0 	1153194.0 	1165155.0 	1238323.0 	1311760.0 	1463795.0 	1453011.0 	1520823.0 	1588635.0 	1731786.0 	1659222.0 	1662088.0 	1664909.0 	1746023.0 	1730331.0 	1749003.0 	1768094.0 	1843161.0 	1826602.0 	1861250.0 	1899144.0 	2005843.0 	2017603.0 	2097779.0 	2179016.0 	2345233.0 	2284925.0 	2311095.0 	2336987.0 	2486729.0 	2491826.0 	2620589.0 	2749428.0 	3007346.0 	2993708.0 	3109341.0 	3224492.0 	3533434.0 	3563047.0 	3669835.0 	3662624.0 	3581602.0 	3478180.0 	3449730.0 	3356840.0 	3550130.0 	3581891.0 	3582812.0 	3680299.0 	3628795.0 	3665565.0 	3676250.0 	3583610.0 	3527378.0 	3526459.0 	3625079.0 	3619067.0 	3709079.0 	3786499.0 	3847666.0 	3904240.0 	3948215.0 	4026161.0 	4039241.0 	4135492.0 	4010329.0 	4058057.0 	4171391.0 	4242601.0 	4259191.0 	4076885.0 	4138205.0 	4124682.0 	343846.0 	4520649.0 	4587593.0 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,SI	658.2 	: 	: 	: 	686.5 	: 	: 	: 	804.3 	: 	: 	: 	766.2 	: 	: 	: 	876.5 	: 	: 	: 	1130.6 	599.0 	638.0 	1388.0 	1470.0 	1624.0 	1650.0 	1729.0 	1924.0 	2059.0 	2104.0 	2238.0 	2423.0 	2631.0 	2743.0 	2819.0 	2643.0 	2846.0 	2941.0 	3255.0 	3664.0 	3575.0 	3762.0 	3861.0 	4010.0 	5166.0 	5511.0 	5921.0 	6087.0 	6324.0 	6683.0 	6981.0 	6978.0 	7452.0 	7574.0 	7576.0 	7743.0 	7898.0 	7827.0 	7797.0 	7885.0 	8052.0 	7989.0 	7919.0 	7745.0 	7537.8 	7466.8 	7369.8 	7198.1 	7172.5 	7178.4 	7032.2 	6813.4 	6981.3 	7065.8 	6994.0 	6970.4 	7131.4 	7414.9 	7401.3 	7252.3 	7523.3 	7624.3 	7741.8 	7766.8 	7949.2 	8182.6 	8358.3 	8266.6 	8477.5 	8342.2 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2983.4 	2986.6 	3091.0 	2985.3 	3381.1 	3048.4 	3367.5 	3576.3 	3870.0 	4490.7 	4218.0 	4073.9 	4606.3 	4586.5 	4784.5 	5094.5 	5802.2 	6001.4 	6120.7 	5809.7 	6757.0 	7071.0 	7319.0 	6915.0 	7554.0 	7604.0 	7708.0 	7183.0 	8288.4 	8069.9 	8836.0 	9425.3 	9854.4 	9754.9 	9528.2 	8853.6 	9475.0 	9420.1 	9902.3 	9470.8 	9515.5 	9276.2 	10043.7 	8633.8 	9779.7 	10438.9 	9929.3 	10062.9 	11880.0 	13069.5 	13365.0 	14814.4 	15904.5 	16416.8 	17203.8 	17752.8 	18946.5 	20303.7 
MIO_NAC,FA__D__F,S1,S1,A_LE,WRL_REST,UK	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	421998.0 	514614.0 	542355.0 	560796.0 	684108.0 	727980.0 	748822.0 	764650.0 	796885.0 	790277.0 	787592.0 	773376.0 	791223.0 	814724.0 	841555.0 	829030.0 	870252.0 	888067.0 	896605.0 	872012.0 	851137.0 	836881.0 	850394.0 	874097.0 	884004.0 	898930.0 	931584.0 	954026.0 	969574.0 	969114.0 	978408.0 	992254.0 	1009001.0 	1044138.0 	1079100.0 	1148583.0 	1178607.0 	1226376.0 	1287244.0 	1438576.0 	1331174.0 	1237052.0 	1266779.0 	1261938.0 	1314906.0 	1304313.0 	1327123.0 	1342980.0 	1334391.0 	1352588.0 	1355804.0 	1363477.0 	1412676.0 	1412974.0 	1424875.0 	1411510.0 	1411833.0 	1434208.0 	1412871.0 	1437450.0 	1386888.0 	1385993.0 	1431046.0 	1387651.0 	1472671.0 	1433157.0 	1441851.0 	1403705.0 	1429999.0 	1519500.0 	1545054.0 	1565075.0 	1546780.0 	1539003.0 	1556331.0 	1574674.0 	1596478.0 	1619936.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22600.0 	23278.0 	23543.0 	26197.0 	27070.0 	26514.0 	27490.0 	35367.0 	36018.0 	37624.0 	39565.0 	41571.0 	41698.0 	40762.0 	41023.0 	45015.0 	46132.0 	47027.0 	48803.0 	47038.0 	48145.0 	48562.0 	49033.0 	57407.0 	112636.0 	114821.0 	116054.0 	139824.0 	148893.0 	152050.0 	153203.0 	164186.0 	170926.0 	180832.0 	184837.0 	212803.0 	216311.0 	218148.0 	215560.0 	213608.0 	213430.0 	214582.0 	217859.0 	233554.0 	241338.0 	251155.0 	251281.0 	221410.0 	227882.0 	236233.0 	231365.0 	225851.0 	228891.0 	226874.0 	228159.0 	237903.0 	237806.0 	233960.0 	238048.0 	243606.0 	246385.0 	247167.0 	246015.0 	259124.0 	271447.0 	271560.0 	264999.0 	259432.0 	235844.0 	244712.0 	245340.0 	231755.0 	238558.0 	236683.0 	238673.0 	246543.0 	250647.0 	251937.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	359848.0 	359711.0 	375760.0 	405343.0 	432304.0 	418830.0 	444144.0 	469652.0 	499514.0 	502283.0 	499755.0 	532964.0 	573234.0 	575798.0 	603500.0 	679979.0 	669918.0 	675726.0 	680381.0 	726078.0 	741578.0 	765049.0 	770199.0 	815057.0 	816371.0 	818996.0 	848577.0 	895546.0 	925543.0 	931171.0 	933532.0 	915216.0 	914767.0 	911306.0 	899981.0 	864464.0 	907213.0 	893951.0 	908204.0 	914311.0 	959096.0 	938154.0 	936518.0 	938860.0 	962362.0 	969890.0 	958218.0 	934717.0 	935677.0 	925389.0 	916165.0 	874148.0 	859994.0 	852602.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5725.6 	6221.8 	6290.8 	6336.0 	6623.4 	7552.5 	7701.5 	8033.1 	7831.2 	7914.6 	8202.9 	8789.0 	10001.6 	11068.0 	12332.0 	12860.5 	15445.9 	16289.6 	17728.7 	20724.7 	23584.0 	25998.7 	29206.4 	31815.2 	35502.9 	35253.2 	39819.3 	47680.1 	51834.7 	52136.1 	56188.3 	59848.9 	63685.3 	66485.4 	67555.6 	68427.7 	68913.7 	64285.3 	65718.9 	65875.4 	67512.2 	68929.1 	69104.2 	70115.0 	70872.0 	72978.2 	73899.8 	74569.2 	73957.0 	74382.6 	75238.4 	75658.4 	73343.9 	76951.6 	77690.0 	78036.4 	78085.7 	79908.8 	81064.5 	81944.4 	82940.3 	83519.1 	84902.4 	85340.6 	85257.4 	85889.9 	85928.6 	86247.1 	87191.8 	88734.7 	87811.4 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	132193.0 	132498.0 	132687.0 	133339.0 	133298.0 	133507.0 	133555.0 	132912.0 	141402.0 	144052.0 	147263.0 	149261.0 	147150.0 	145321.0 	142986.0 	138142.0 	169977.0 	169379.0 	169336.0 	168860.0 	165566.0 	162145.0 	158722.0 	156706.0 	154407.0 	152851.0 	150540.0 	149553.0 	181234.0 	181599.0 	183199.0 	186285.0 	186778.0 	190119.0 	191648.0 	197688.0 	200610.0 	198071.0 	198470.0 	199202.0 	198296.0 	197957.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,CZ	195526.0 	: 	: 	: 	234301.0 	: 	: 	: 	319820.0 	: 	: 	: 	429168.0 	: 	: 	: 	631505.0 	677833.0 	732723.0 	779742.0 	818412.0 	862453.0 	925033.0 	957025.0 	982335.0 	1007767.0 	1073159.0 	1134145.0 	1165529.0 	1182536.0 	1195541.0 	1214387.0 	1161784.0 	1236689.0 	1283158.0 	1320540.0 	1336654.0 	1414640.0 	1574958.0 	1611855.0 	1598019.0 	1665046.0 	1712276.0 	1742446.0 	1808461.0 	1914140.0 	2021343.0 	2083661.0 	2231573.0 	2277772.0 	2343655.0 	2399428.0 	2427010.0 	2481008.0 	2532421.0 	2568474.0 	2602012.0 	2666037.0 	2712374.0 	2766649.0 	2777288.0 	2743342.0 	2795780.0 	2747583.0 	2807203.0 	2878817.0 	2907641.0 	2968656.0 	3032340.0 	3083547.0 	3123938.0 	3153512.0 	3172270.0 	3265653.0 	3302225.0 	3370209.0 	3333754.0 	3390424.0 	3404393.0 	3420078.0 	3482807.0 	3565147.0 	3652092.0 	3739872.0 	3739636.0 	3820207.0 	3856296.0 	3909044.0 	3951539.0 	3959522.0 	4045883.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	336428.0 	: 	: 	: 	564772.0 	: 	: 	: 	558382.0 	: 	: 	: 	621413.0 	: 	: 	: 	653626.0 	630782.0 	638417.0 	637425.0 	651260.0 	651446.0 	657169.0 	665468.0 	689294.0 	701698.0 	711212.0 	723651.0 	782004.0 	798095.0 	816632.0 	836047.0 	847049.0 	830466.0 	834632.0 	834973.0 	817149.0 	828710.0 	840834.0 	847460.0 	841576.0 	846996.0 	857276.0 	875162.0 	905941.0 	913448.0 	932154.0 	951881.0 	967633.0 	971854.0 	992864.0 	998780.0 	1097435.0 	1105395.0 	1123939.0 	1136714.0 	1159710.0 	1172312.0 	1188168.0 	1202042.0 	1210192.0 	1241655.0 	1258178.0 	1265905.0 	1278008.0 	1288232.0 	1311644.0 	1324851.0 	1328141.0 	1362423.0 	1363474.0 	1365997.0 	1380015.0 	1403440.0 	1433637.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	660286.0 	690685.0 	701504.0 	734378.0 	772150.0 	761912.0 	780651.0 	751602.0 	773239.0 	795631.0 	804790.0 	819751.0 	813501.0 	813317.0 	815887.0 	803234.0 	808336.0 	789677.0 	801220.0 	805556.0 	809861.0 	838862.0 	816427.0 	787524.0 	750828.0 	776379.0 	809668.0 	810678.0 	800938.0 	813438.0 	820823.0 	826480.0 	833313.0 	827472.0 	819172.0 	805696.0 	920536.0 	918770.0 	956080.0 	987070.0 	1012091.0 	1032028.0 	1023652.0 	1015769.0 	1118079.0 	1146356.0 	1171964.0 	1164006.0 	1155384.0 	1152427.0 	1143409.0 	1167146.0 	1158087.0 	1164840.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2815.5 	2668.6 	2787.9 	2976.3 	3147.1 	3375.1 	3364.3 	3765.4 	4193.6 	4140.0 	4185.0 	4287.9 	4721.1 	5349.3 	5769.2 	5918.8 	6515.0 	6842.0 	7111.6 	7847.8 	9606.5 	10459.8 	10580.7 	10150.1 	10095.6 	9960.8 	9888.8 	10203.6 	10491.8 	11008.7 	11658.8 	12181.1 	13141.0 	13177.0 	13266.0 	12741.0 	12838.0 	12261.0 	12147.0 	12603.0 	12860.0 	13121.0 	13115.0 	13976.0 	14382.0 	14604.0 	14578.0 	14986.0 	15484.0 	15929.0 	16409.0 	16890.0 	17893.8 	18371.1 	18626.2 	18710.4 	19496.6 	19675.7 	20331.2 	20807.5 	20997.1 	20073.7 	20469.0 	20215.7 	20501.8 	20819.7 	21359.0 	21427.2 	22139.4 	22541.4 	23153.9 	22553.7 	22328.4 	22977.1 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	18263.0 	18239.0 	18393.0 	19324.0 	21491.0 	21864.0 	23419.0 	24211.0 	25529.0 	27796.0 	26868.0 	29952.0 	32134.0 	33327.0 	34432.0 	35731.0 	37425.0 	32708.0 	33299.0 	31345.0 	29080.0 	28955.0 	34503.0 	38846.0 	32890.0 	32983.0 	28699.0 	28823.0 	31267.0 	32066.0 	29338.0 	24872.0 	25266.0 	25387.0 	23564.0 	27321.0 	22064.0 	19233.0 	19286.0 	20812.0 	21717.0 	23408.0 	23310.0 	22448.0 	21064.0 	20769.0 	21395.0 	20119.0 	26082.0 	25788.0 	25880.0 	27114.0 	27488.0 	28473.0 	29228.0 	29000.0 	31231.0 	31566.0 	32771.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	114577.0 	126363.0 	129375.0 	140807.0 	146551.0 	158775.0 	173454.0 	194438.0 	203103.0 	221610.0 	227050.0 	236457.0 	244380.0 	254020.0 	259861.0 	283642.0 	296378.0 	302844.0 	314299.0 	322805.0 	327774.0 	338877.0 	344811.0 	363950.0 	373369.0 	373731.0 	374450.0 	389571.0 	416779.0 	415075.0 	421162.0 	426691.0 	438409.0 	459401.0 	451147.0 	482671.0 	497799.0 	504047.0 	503828.0 	503399.0 	499970.0 	514897.0 	523231.0 	528849.0 	537960.0 	537270.0 	533621.0 	545473.0 	556497.0 	545001.0 	546945.0 	551939.0 	551923.0 	556288.0 	550420.0 	554010.0 	565025.0 	568467.0 	568897.0 	578717.0 	593036.0 	604932.0 	621870.0 	610025.0 	622557.0 	627781.0 	636214.0 	635963.0 	645758.0 	658781.0 	674863.0 	673658.0 	691273.0 	696135.0 	694236.0 	683427.0 	692088.0 	712772.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	19807.3 	20597.7 	22416.5 	26222.7 	32188.2 	31711.8 	37074.1 	38845.1 	39857.6 	37881.9 	37789.3 	39227.9 	38327.7 	39198.3 	39819.0 	43629.0 	46789.3 	48744.6 	49473.6 	53316.3 	52696.4 	53709.2 	56207.1 	58192.1 	59604.9 	60949.1 	63672.3 	66993.3 	71026.5 	71876.0 	75728.3 	71783.4 	69775.7 	74220.3 	78699.9 	86623.9 	86105.1 	90175.9 	95079.1 	98613.2 	99210.9 	98536.3 	90750.1 	91819.3 	94466.8 	96589.6 	100185.5 	102339.0 	99928.1 	96654.6 	97928.4 	99691.7 	100289.2 	105463.0 	106988.3 	103872.0 	100445.5 	96958.1 	95258.0 	95167.3 	100514.6 	100016.2 	104869.7 	107662.9 	114814.0 	118398.0 	119013.0 	121144.0 	111961.0 	113852.0 	116579.0 	116991.0 	117661.0 	116700.0 	120256.0 	123119.0 	126605.0 	119781.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	214321.0 	238279.0 	242910.0 	253546.0 	258008.0 	268638.0 	287178.0 	303518.0 	304247.0 	321900.0 	329133.0 	351282.0 	334540.0 	352656.0 	366479.0 	378402.0 	394971.0 	399775.0 	408646.0 	423148.0 	462151.0 	469174.0 	468674.0 	480033.0 	488765.0 	501470.0 	513947.0 	546519.0 	572295.0 	580285.0 	586294.0 	617642.0 	634193.0 	657125.0 	666159.0 	676796.0 	682033.0 	686806.0 	684862.0 	682023.0 	689050.0 	712065.0 	713596.0 	716585.0 	721183.0 	717467.0 	732825.0 	759440.0 	762581.0 	773262.0 	762456.0 	827840.0 	854609.0 	865653.0 	866676.0 	846543.0 	865241.0 	865084.0 	878391.0 	875166.0 	884532.0 	890814.0 	885294.0 	903977.0 	929209.0 	941437.0 	946722.0 	965674.0 	977186.0 	984451.0 	995039.0 	1013712.0 	1042341.0 	1048680.0 	1052437.0 	1065700.0 	1062502.0 	1080971.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22065.4 	24137.0 	25721.0 	24201.0 	28551.0 	36284.0 	33912.0 	33869.0 	37752.0 	36970.0 	40419.0 	39539.0 	44950.0 	46710.0 	48981.0 	57162.0 	63001.0 	73584.0 	74588.0 	81968.0 	83592.0 	95580.0 	106780.0 	122080.0 	136287.0 	183302.0 	198967.0 	201980.0 	208027.0 	174274.0 	165112.0 	158126.0 	146879.0 	143208.0 	151261.0 	168268.0 	168358.0 	174265.0 	169318.0 	169726.0 	177409.0 	183107.0 	179932.0 	175493.0 	165863.0 	166416.0 	165464.0 	168538.0 	171200.0 	176976.0 	172391.0 	169836.0 	167063.0 	165957.0 	184868.0 	190591.0 	185528.0 	191293.0 	193957.0 	188457.0 	184251.0 	184944.0 	185587.0 	198089.0 	201091.0 	205400.0 	205187.0 	209514.0 	214562.0 	214454.0 	217069.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4845105.8 	5111878.8 	5387982.3 	5904138.1 	6640885.7 	6510489.4 	6515368.6 	6552999.6 	6715552.8 	6724212.8 	6709201.4 	7728515.2 	8035130.6 	8157578.9 	8363635.0 	8635818.2 	8748370.7 	9211288.9 	9574749.4 	11030567.7 	11259349.6 	11379189.2 	11650070.4 	12108429.5 	12544333.0 	12916744.3 	13456759.3 	14277707.8 	33378797.6 	35411262.4 	35743777.9 	35050523.7 	35290916.0 	39482342.7 	40269896.7 	45368321.7 	47634629.0 	45171553.0 	52632098.0 	59286481.0 	69920500.0 	58263168.0 	57896422.0 	59963827.0 	62022726.0 	67356915.0 	61185598.0 	58335021.0 	55955620.0 	52608846.0 	56972091.0 	66871480.0 	63416918.8 	64763570.8 	62547211.8 	65364841.9 	69973397.1 	67191336.5 	65334197.9 	63956424.5 	66069049.2 	65380279.3 	68355618.9 	70800413.8 	74497463.9 	75765709.5 	75679791.0 	76489309.5 	72959620.5 	74341690.7 	72480661.1 	92419967.4 	91792458.5 	87099117.5 	87875043.4 	80940817.0 	80501645.2 	87270573.1 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	242390.9 	227077.9 	238591.9 	245157.7 	243272.4 	257788.3 	264612.2 	270494.9 	286324.6 	280487.8 	288036.2 	276226.5 	291416.6 	318959.0 	340048.0 	354579.1 	366180.8 	351940.5 	341667.5 	343670.8 	367128.4 	376941.5 	390980.2 	378774.8 	382293.0 	389717.0 	405413.0 	392444.0 	423763.0 	422986.0 	432392.0 	454920.0 	481246.0 	516037.0 	486173.0 	493156.0 	521245.0 	516334.0 	538771.0 	523262.0 	545115.0 	575802.0 	583741.0 	591626.0 	631767.0 	625888.0 	614825.0 	624894.0 	632256.0 	655214.0 	713738.0 	756712.0 	1132128.0 	1141706.0 	1142425.0 	1307848.0 	1348176.0 	1338730.0 	1323529.0 	1398684.0 	1424564.0 	1395630.0 	1368930.0 	1281114.0 	1313709.0 	1380764.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	112887.0 	117357.0 	127479.0 	136997.0 	144017.0 	147778.0 	153362.0 	164021.0 	166185.0 	167372.0 	167827.0 	169130.0 	169071.0 	170058.0 	168245.0 	169651.0 	175580.0 	183450.0 	185574.0 	192059.0 	197059.0 	204343.0 	208528.0 	215987.0 	224252.0 	231232.0 	238398.0 	258093.0 	271201.0 	283873.0 	292635.0 	304969.0 	316021.0 	325296.0 	334489.0 	343647.0 	358557.0 	340653.0 	311923.0 	306065.0 	327756.0 	332028.0 	337604.0 	347615.0 	349088.0 	338273.0 	338002.0 	325380.0 	332829.0 	334208.0 	327723.0 	352582.0 	366405.0 	363921.0 	369748.0 	373919.0 	380634.0 	386490.0 	390162.0 	381541.0 	388678.0 	390560.0 	393342.0 	406834.0 	419647.0 	422672.0 	427957.0 	422924.0 	427947.0 	433445.0 	434161.0 	439637.0 	445204.0 	450993.0 	453746.0 	449624.0 	451856.0 	456501.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	4279.9 	4437.9 	4532.0 	4818.3 	5849.5 	6328.8 	7344.7 	6897.8 	7153.5 	7055.9 	7379.4 	8511.9 	9500.2 	9949.3 	10418.6 	10629.6 	10874.0 	10726.2 	10497.8 	9776.4 	9775.3 	9947.4 	10198.6 	9969.6 	10206.2 	10168.2 	10666.6 	10814.0 	11159.5 	11628.6 	11866.1 	11853.4 	12403.0 	11988.7 	12580.7 	12751.7 	13724.5 	13674.9 	13545.5 	13534.2 	13731.1 	13734.1 	13729.9 	14065.5 	14452.7 	14478.9 	14693.7 	14915.9 	14930.5 	15130.2 	15535.1 	15973.1 	16089.5 	16384.8 	16951.0 	17272.8 	17693.1 	17724.3 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	492145.0 	493466.0 	492712.0 	492968.0 	610652.0 	618484.0 	626895.0 	652575.0 	700942.0 	704704.0 	710677.0 	733764.0 	777723.0 	796282.0 	804460.0 	857795.0 	877460.0 	929664.0 	942660.0 	956793.0 	1025185.0 	988062.0 	991174.0 	1051690.0 	1131747.0 	1180514.0 	1217491.0 	1238471.0 	1296177.0 	1327057.0 	1400783.0 	1387404.0 	1462778.0 	1471890.0 	1498611.0 	1603810.0 	2014056.0 	2091614.0 	2177274.0 	2297850.0 	2642202.0 	2798623.0 	2868337.0 	2852584.0 	3009173.0 	3077359.0 	3056194.0 	3157011.0 	3965174.0 	4553617.0 	4525369.0 	4702686.0 	4903673.0 	4839872.0 	4940122.0 	4913246.0 	5024380.0 	5048700.0 	4989239.0 	4652544.0 	4576048.0 	4427912.0 	4545040.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1615.0 	1676.0 	1753.0 	1863.0 	2043.0 	2173.0 	2242.0 	2269.0 	2313.0 	2400.0 	2463.0 	2419.0 	2496.0 	2594.0 	2573.0 	2666.0 	2983.0 	3127.0 	3231.0 	3464.0 	3727.0 	3889.0 	4152.0 	4338.0 	4680.0 	5033.0 	5379.0 	5905.0 	6535.0 	7369.0 	7914.0 	8011.0 	8467.0 	8944.0 	9161.0 	8769.0 	8601.0 	8513.0 	8865.0 	8673.0 	9066.0 	9148.0 	9347.0 	8833.0 	9470.0 	9764.0 	10012.0 	10119.0 	10320.0 	10483.0 	10756.0 	10953.0 	12021.0 	12086.0 	12231.0 	12341.0 	12668.0 	12891.0 	13083.0 	13344.0 	13888.0 	14074.0 	14549.0 	14541.0 	14462.0 	14333.0 	14441.0 	14530.0 	14816.0 	15127.0 	15450.0 	15963.0 	16350.0 	16078.0 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10343.8 	12217.4 	13963.5 	15741.4 	21340.2 	26752.1 	32126.7 	37618.5 	43109.3 	48972.2 	54395.3 	59848.4 	67116.1 	74398.4 	82223.5 	89200.6 	91777.5 	94601.2 	97478.5 	100295.1 	101513.5 	102382.4 	103386.4 	104250.0 	112166.3 	115685.2 	119493.7 	122697.2 	126288.3 	130104.1 	134371.1 	138426.6 	140316.5 	142480.0 	144842.6 	147015.3 	147400.8 	149235.5 	151211.6 	150789.3 	151507.7 	151777.6 	154046.8 	156614.1 	158763.6 	159769.4 	161728.6 	164291.1 	166458.5 	168474.1 	170354.3 	172682.0 	174505.7 	176691.9 	179103.1 	181243.1 	183020.9 	185147.5 
MIO_NAC,FA__D__F,S1,S1,L_LE,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1267351.0 	1311513.0 	1359828.0 	1398949.0 	1424109.0 	1448320.0 	1495831.0 	1535513.0 	1584736.0 	1624593.0 	1691745.0 	1740124.0 	1879023.0 	1937932.0 	1972030.0 	2030077.0 	2135059.0 	2338311.0 	2508300.0 	2579190.0 	2599698.0 	2634194.0 	2587473.0 	2633495.0 	2561934.0 	2573524.0 	2606269.0 	2624483.0 	2727169.0 	2790809.0 	2756994.0 	2869020.0 	2926066.0 	2966607.0 	3072944.0 	3122342.0 	3201069.0 	3289494.0 	3285534.0 	3379881.0 	3431967.0 	3464547.0 	3530057.0 	3585775.0 	3629940.0 	3718690.0 	3747902.0 	3865784.0 	3955280.0 	4158495.0 	4092632.0 	4163241.0 	4198963.0 	4268410.0 	4278359.0 	4486706.0 	4487850.0 	4526567.0 	4536310.0 	4518685.0 	4508694.0 
