coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
CP03,I15,RS	98.0 d	99.4 d	98.8 d	96.4 d	94.7 d	94.7 d	97.2 d	97.5 d	97.5 d	96.2 d	94.8 d	94.6 d
CP03,I15,SE	106.37 	108.22 	108.83 	95.82 	102.25 	104.69 	105.28 	105.92 	100.92 	94.24 	99.07 	105.98 
CP03,I15,SI	105.09 	106.85 	103.63 	88.46 	93.06 	98.94 	102.90 	104.15 	102.38 	88.38 	88.64 	98.01 
CP03,I15,SK	101.54 	101.85 	101.86 	99.53 	98.71 	100.95 	102.54 	102.92 	103.00 	101.93 	100.77 	102.46 
CP03,I15,TR	124.91 d	129.63 d	126.53 d	118.91 d	114.05 d	115.25 d	127.22 d	133.86 d	132.32 d	128.27 d	126.23 d	131.24 d
CP03,I15,UK	105.5 	106.8 	105.8 	101.7 	103.4 	104.1 	104.5 	104.7 	102.5 	98.7 	101.8 	: 
CP03,I15,US	102.41 d	99.43 d	96.06 d	97.23 d	100.51 d	102.13 d	102.82 d	102.03 d	99.85 d	97.69 d	97.41 d	101.31 d
CP03,PCH_M1,AT	2.0 	0.7 	-1.3 	-13.2 	-0.9 	13.2 	1.2 	-0.8 	-2.2 	-13.9 	-2.1 	21.9 
CP03,PCH_M1,BE	0.0 	0.2 	0.0 	-19.5 	24.2 	0.1 	0.3 	0.1 	-0.1 	-22.8 	29.2 	0.1 
CP03,PCH_M1,BG	6.4 	0.2 	-0.5 	-3.0 	-2.3 	-0.3 	4.7 	0.6 	-0.7 	-2.6 	-3.3 	-0.1 
CP03,PCH_M1,CH	2.6 	-0.7 	1.2 	-11.0 	5.9 	5.1 	0.8 	0.2 	-2.8 	-8.8 	5.5 	4.2 
CP03,PCH_M1,CY	6.4 	1.6 	0.1 	-20.3 	7.7 	7.8 	5.5 	2.8 	0.1 	-17.4 	0.0 	10.9 
CP03,PCH_M1,CZ	2.8 	-0.1 	-1.1 	-3.2 	-0.8 	0.9 	3.4 	-0.5 	-0.8 	-2.6 	-1.0 	1.7 
CP03,PCH_M1,DE	0.6 	-0.7 	-1.7 	-6.2 	2.3 	5.5 	0.6 	-0.7 	-2.5 	-5.9 	3.0 	7.0 
CP03,PCH_M1,DK	0.8 	-0.1 	-1.7 	-9.0 	4.5 	6.2 	2.1 	-1.1 	-3.9 	-6.5 	2.8 	5.6 
CP03,PCH_M1,EA	1.7 	0.3 	-0.9 	-14.3 	-0.3 	15.0 	2.8 	0.1 	-1.1 	-13.9 	0.2 r	14.4 
CP03,PCH_M1,EA18	1.7 	0.3 	-0.9 	-14.4 	-0.3 	15.1 	2.8 	0.1 	-1.1 	-13.9 	0.2 r	14.5 
CP03,PCH_M1,EA19	1.7 	0.3 	-0.9 	-14.3 	-0.3 	15.0 	2.8 	0.1 	-1.1 	-13.9 	0.2 r	14.4 
CP03,PCH_M1,EE	1.3 	-0.6 	0.0 	-6.3 	2.6 	1.5 	1.1 	1.0 	-3.0 	-6.5 	5.0 	5.8 
CP03,PCH_M1,EL	1.0 	-9.9 	9.0 	-24.1 	-5.1 	27.3 	10.7 	-11.3 	10.1 	-24.6 	-4.2 	38.7 
CP03,PCH_M1,ES	7.1 	4.4 	-2.8 	-21.4 	-2.4 	25.1 	8.2 	2.5 	-1.9 	-20.0 	-2.5 	13.8 
CP03,PCH_M1,EU	1.5 	0.5 	-0.9 	-11.3 	0.2 	10.5 	2.3 	0.1 	-1.4 	-10.8 	0.7 r	10.8 
CP03,PCH_M1,EU28	1.5 	0.5 	-0.9 	-11.3 	0.2 	10.5 	2.3 	0.1 	-1.4 	-10.8 	0.7 r	10.8 
CP03,PCH_M1,FI	1.2 	0.5 	-2.1 	-5.0 	2.4 	3.9 	0.0 	-0.2 	-3.2 	-4.1 	3.5 	1.8 
CP03,PCH_M1,FR	0.6 	0.2 	0.8 	-11.5 	-1.5 	12.3 	0.8 	0.9 	0.3 	-13.5 	6.0 	8.1 
CP03,PCH_M1,HR	7.2 	0.6 	-5.9 	-13.7 	-0.6 	13.7 	4.0 	-0.2 	-4.4 	-14.5 	-1.9 	16.3 
CP03,PCH_M1,HU	1.8 	1.0 	-0.2 	-3.0 	-1.7 	1.7 	2.9 	0.6 	-0.2 	-2.5 	-2.0 	2.2 
CP03,PCH_M1,IE	-1.2 	2.0 	-1.9 	-8.2 	6.6 	1.6 	0.4 	0.3 	-2.6 	-5.6 	5.4 	3.0 
CP03,PCH_M1,IS	0.1 	-3.5 	1.4 	-11.1 	5.6 	4.6 	1.0 	-0.9 	1.4 	-12.2 	3.7 	9.2 
CP03,PCH_M1,IT	1.5 	-0.2 	0.0 	-21.0 	-6.0 	29.9 	3.7 	0.0 	-0.2 	-19.1 	-8.8 	33.1 
CP03,PCH_M1,LT	5.1 	0.4 	-2.3 	-7.3 	-1.3 	4.3 	3.5 	1.7 	-2.2 	-7.9 	-1.4 	8.3 
CP03,PCH_M1,LU	0.1 	0.3 	0.0 	-15.6 	18.5 	0.2 	0.1 	0.1 	-0.2 	-14.1 	16.6 	-0.2 
CP03,PCH_M1,LV	4.2 	-0.5 	-3.1 	-9.4 	0.4 	10.2 	8.4 	-0.9 	-2.9 	-9.3 	0.7 	6.0 
CP03,PCH_M1,MK	1.8 d	0.5 d	-0.6 d	-1.3 d	-0.1 d	0.6 d	0.1 d	0.7 d	0.1 d	-0.3 d	-0.2 d	-0.1 d
CP03,PCH_M1,MT	5.4 	6.7 	4.1 	-18.9 	4.5 	4.7 	4.8 	2.7 	-0.2 	-8.9 	-6.9 	4.4 
CP03,PCH_M1,NL	0.9 	1.1 	-4.3 	-9.4 	4.3 	7.6 	4.2 	-0.2 	-4.5 	-7.7 	-0.7 r	7.4 
CP03,PCH_M1,NO	-0.1 	1.1 	-1.3 	-12.2 	-1.5 	7.7 	2.0 	2.0 	-1.7 	-6.9 	3.5 	5.3 
CP03,PCH_M1,PL	3.4 	-0.2 	-1.3 	-3.9 	-1.4 	2.2 	2.8 	-0.3 	-1.4 	-3.4 	-1.6 	2.3 
CP03,PCH_M1,PT	2.2 	0.1 	-2.1 	-17.6 	-4.5 	25.4 	1.3 	0.0 	-1.3 	-13.2 	-5.6 	19.1 
CP03,PCH_M1,RO	0.5 	0.3 	0.2 	0.0 	0.1 	0.3 	0.2 	0.2 	0.2 	0.0 	0.0 	0.4 
CP03,PCH_M1,RS	2.6 d	1.4 d	-0.6 d	-2.4 d	-1.8 d	0.0 d	2.6 d	0.3 d	0.0 d	-1.3 d	-1.5 d	-0.2 d
CP03,PCH_M1,SE	-0.2 	1.7 	0.6 	-12.0 	6.7 	2.4 	0.6 	0.6 	-4.7 	-6.6 	5.1 	7.0 
CP03,PCH_M1,SI	5.4 	1.7 	-3.0 	-14.6 	5.2 	6.3 	4.0 	1.2 	-1.7 	-13.7 	0.3 	10.6 
CP03,PCH_M1,SK	1.6 	0.3 	0.0 	-2.3 	-0.8 	2.3 	1.6 	0.4 	0.1 	-1.0 	-1.1 	1.7 
CP03,PCH_M1,TR	11.5 d	3.8 d	-2.4 d	-6.0 d	-4.1 d	1.1 d	10.4 d	5.2 d	-1.2 d	-3.1 d	-1.6 d	4.0 d
CP03,PCH_M1,UK	0.2 	1.2 	-0.9 	-3.9 	1.7 	0.7 	0.4 	0.2 	-2.1 	-3.7 	3.1 	: 
CP03,PCH_M1,US	1.1 d	-2.9 d	-3.4 d	1.2 d	3.4 d	1.6 d	0.7 d	-0.8 d	-2.1 d	-2.2 d	-0.3 d	4.0 d
CP03,PCH_M12,AT	2.3 	1.9 	1.6 	0.7 	2.5 	0.7 	1.5 	0.4 	1.1 	1.0 	-0.2 	-0.5 
CP03,PCH_M12,BE	0.4 	0.5 	0.3 	0.9 	0.3 	0.2 	0.6 	0.8 	0.7 	-1.7 	0.6 	0.5 
CP03,PCH_M12,BG	-0.2 	-0.6 	-0.3 	-0.7 	-1.3 	-0.8 	-0.7 	-0.8 	-1.0 	-1.0 	-1.0 	-1.5 
CP03,PCH_M12,CH	5.9 	6.4 	10.5 	9.4 	6.6 	2.1 	-0.6 	-0.6 	-0.6 	1.0 	3.5 	0.5 
CP03,PCH_M12,CY	-1.4 	-0.5 	0.0 	-7.4 	-3.7 	-5.6 	-3.3 	-0.7 	-0.1 	-1.5 	-2.4 	-0.4 
CP03,PCH_M12,CZ	-0.9 	-0.5 	-1.0 	-0.5 	-0.1 	-0.1 	-0.8 	-1.4 	-0.8 	-1.2 	-1.4 	-1.5 
CP03,PCH_M12,DE	0.8 	0.4 	1.1 	-0.3 	2.2 	-0.3 	0.0 	-0.1 	0.7 	-1.4 	-1.0 	0.4 
CP03,PCH_M12,DK	0.4 	0.3 	-1.1 	-1.2 	0.4 	0.4 	1.6 	0.4 	-1.2 	-0.8 	-1.2 	-1.5 
CP03,PCH_M12,EA	0.0 	0.1 	0.3 	0.0 	0.5 	-0.5 	0.0 	0.0 	0.3 	0.6 	-0.5 r	-0.2 
CP03,PCH_M12,EA18	0.0 	0.1 	0.3 	0.0 	0.5 	-0.5 	0.0 	0.0 	0.3 	0.6 	-0.5 r	-0.2 
CP03,PCH_M12,EA19	0.0 	0.1 	0.3 	0.0 	0.5 	-0.5 	0.0 	0.0 	0.3 	0.6 	-0.5 r	-0.2 
CP03,PCH_M12,EE	2.5 	1.7 	3.5 	1.6 	0.7 	-1.0 	0.1 	1.0 	1.7 	-1.5 	0.0 	1.2 
CP03,PCH_M12,EL	0.0 	1.2 	-1.5 	-2.1 	0.7 	-0.6 	-0.5 	-1.1 	-1.4 	-2.2 	0.5 	-1.4 
CP03,PCH_M12,ES	0.4 	1.2 	1.4 	1.4 	1.5 	0.6 	1.6 	1.4 	1.3 	1.5 	1.4 	0.7 
CP03,PCH_M12,EU	0.3 	0.4 	0.5 	0.5 	1.0 	0.0 	0.2 	0.1 	0.1 	0.2 	-0.4 r	-0.3 
CP03,PCH_M12,EU28	0.3 	0.4 	0.5 	0.5 	1.0 	0.0 	0.2 	0.1 	0.1 	0.2 	-0.4 r	-0.3 
CP03,PCH_M12,FI	-2.2 	-1.9 	-2.6 	-1.0 	-1.7 	-1.3 	-0.8 	-1.0 	-1.6 	0.1 	-0.4 	-1.8 
CP03,PCH_M12,FR	-0.4 	-0.2 	0.0 	0.5 	1.1 	-0.4 	-0.5 	-0.1 	-0.2 	0.8 	0.8 	0.6 
CP03,PCH_M12,HR	0.7 	0.4 	2.4 	-0.3 	-0.8 	0.0 	-1.0 	-0.4 	0.0 	-5.0 	-2.3 	-4.1 
CP03,PCH_M12,HU	0.4 	0.6 	0.6 	0.2 	-0.2 	0.4 	1.4 	0.8 	0.7 	0.8 	0.1 	0.5 
CP03,PCH_M12,IE	-4.7 	-3.4 	-3.9 	-3.1 	-2.9 	-3.0 	-2.0 	-1.7 	-1.4 	-0.2 	-0.9 	-0.9 
CP03,PCH_M12,IS	-4.3 	-9.2 	-6.5 	-7.6 	-3.2 	-6.1 	-5.1 	-4.4 	-5.9 	-7.0 	-5.7 	-3.1 
CP03,PCH_M12,IT	0.3 	0.3 	0.1 	1.0 	-0.6 	0.4 	0.1 	0.2 	0.1 	3.5 	-0.6 	-0.6 
CP03,PCH_M12,LT	0.6 	1.7 	0.5 	0.8 	2.1 	1.4 	0.5 	0.8 	-0.2 	0.0 	0.3 	-0.4 
CP03,PCH_M12,LU	0.8 	0.7 	0.7 	0.5 	0.7 	0.9 	0.9 	1.0 	0.8 	0.1 	0.8 	0.6 
CP03,PCH_M12,LV	-1.4 	-0.7 	-0.6 	-0.9 	0.0 	-1.8 	1.0 	1.9 	0.4 	2.4 	0.2 	1.7 
CP03,PCH_M12,MK	-0.2 d	0.1 d	-0.6 d	-1.5 d	-1.9 d	-0.8 d	-1.2 d	-0.2 d	0.3 d	0.4 d	1.0 d	1.2 d
CP03,PCH_M12,MT	-5.3 	-3.4 	-1.4 	-6.4 	-2.6 	-2.5 	-1.9 	-1.2 	-1.6 	-3.6 	-4.3 	-1.1 
CP03,PCH_M12,NL	-2.4 	-1.4 	0.3 	-0.5 	-1.7 	-4.9 	-1.9 	-1.2 	0.1 	1.7 	-2.1 r	-3.0 
CP03,PCH_M12,NO	-1.1 	-0.9 	-1.4 	-4.6 	-6.2 	-5.6 	-5.5 	-3.4 	-3.9 	-2.7 	0.9 	-3.7 
CP03,PCH_M12,PL	-4.5 	-4.4 	-4.6 	-4.4 	-3.9 	-3.5 	-3.5 	-3.5 	-4.0 	-4.1 	-3.3 	-3.1 
CP03,PCH_M12,PT	-3.7 	-3.6 	-3.4 	-4.7 	-2.5 	-4.4 	-3.6 	-3.2 	-2.7 	-2.8 	-2.5 	-3.6 
CP03,PCH_M12,RO	2.2 	2.2 	2.3 	2.5 	2.4 	2.6 	2.6 	2.6 	2.7 	2.7 	2.7 	2.5 
CP03,PCH_M12,RS	-1.1 d	-0.6 d	-1.5 d	-1.8 d	-1.4 d	-0.7 d	-0.5 d	-0.3 d	0.0 d	-0.2 d	-0.3 d	-0.9 d
CP03,PCH_M12,SE	-1.9 	-0.6 	-0.4 	-1.4 	1.1 	0.4 	0.0 	0.2 	0.6 	-1.5 	-2.5 	-0.6 
CP03,PCH_M12,SI	-2.4 	-1.7 	0.2 	-0.5 	1.1 	-1.3 	-1.4 	-1.4 	-1.6 	-1.3 	-1.3 	-1.7 
CP03,PCH_M12,SK	0.3 	0.6 	0.5 	0.6 	0.6 	2.5 	2.7 	1.1 	1.5 	1.4 	0.9 	2.5 
CP03,PCH_M12,TR	11.4 d	11.5 d	11.5 d	12.6 d	11.8 d	10.7 d	12.0 d	11.2 d	11.3 d	11.9 d	13.6 d	17.2 d
CP03,PCH_M12,UK	3.2 	3.0 	3.1 	3.4 	3.9 	2.5 	1.7 	1.5 	0.3 	-0.4 	0.3 	: 
CP03,PCH_M12,US	-0.9 d	-1.9 d	-1.9 d	-0.6 d	0.6 d	0.2 d	0.9 d	1.3 d	0.6 d	0.3 d	-1.0 d	0.1 d
