coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
CP06,PCH_M12,EA19	1.0 	1.0 	1.0 	1.0 	0.9 	0.8 	0.8 	0.8 	0.7 	0.8 	0.9 	0.9 
CP06,PCH_M12,EE	0.4 	0.3 	0.8 	2.3 	3.0 	3.9 	5.2 	4.5 	4.9 	4.1 	5.4 	5.3 
CP06,PCH_M12,EL	-1.3 	-1.2 	-1.2 	-0.7 	0.1 	-0.3 	0.1 	0.3 	0.5 	0.5 	1.5 	1.4 
CP06,PCH_M12,ES	0.5 	0.4 	0.4 	0.3 	0.2 	0.1 	0.1 	0.2 	0.2 	0.1 	0.0 	0.1 
CP06,PCH_M12,EU	1.3 	1.3 	1.3 	1.2 	1.1 	1.0 	1.1 	1.1 	1.1 	1.0 	1.1 	1.1 
CP06,PCH_M12,EU28	1.3 	1.3 	1.3 	1.2 	1.1 	1.0 	1.1 	1.1 	1.1 	1.0 	1.1 	1.1 
CP06,PCH_M12,FI	0.9 	1.1 	1.1 	1.5 	1.5 	1.5 	1.4 	1.3 	1.5 	0.6 	0.6 	0.5 
CP06,PCH_M12,FR	0.6 	0.4 	0.4 	0.7 	0.4 	0.1 	0.4 	0.1 	0.0 	0.1 	0.3 	0.3 
CP06,PCH_M12,HR	0.2 	0.2 	0.2 	0.2 	0.3 	1.4 	1.4 	1.5 	1.5 	1.5 	1.8 	1.7 
CP06,PCH_M12,HU	3.2 	3.3 	3.4 	3.5 	3.4 	3.4 	3.6 	3.4 	3.1 	3.3 	3.1 	2.9 
CP06,PCH_M12,IE	0.7 	0.8 	0.7 	0.4 	0.0 	0.2 	0.1 	0.1 	0.1 	0.1 	0.3 	0.3 
CP06,PCH_M12,IS	1.1 	1.8 	1.5 	2.2 	2.4 	2.4 	3.0 	2.1 	2.7 	3.1 	2.6 	1.0 
CP06,PCH_M12,IT	0.7 	0.7 	0.7 	0.4 	0.5 	0.5 	0.4 	0.4 	0.5 	0.4 	0.5 	0.5 
CP06,PCH_M12,LT	1.1 	1.5 	1.9 	0.3 	0.5 	0.3 	1.2 	1.3 	1.0 	1.2 	1.7 	2.4 
CP06,PCH_M12,LU	1.0 	1.1 	1.1 	-0.8 	-0.9 	-1.1 	-1.2 	-1.0 	-1.4 	-1.4 	-0.3 	-0.3 
CP06,PCH_M12,LV	3.3 	3.4 	3.1 	4.1 	4.0 	4.3 	4.0 	4.1 	3.4 	3.0 	3.5 	2.7 
CP06,PCH_M12,MK	0.1 d	0.2 d	0.9 d	0.7 d	0.2 d	-0.9 d	-0.4 d	0.5 d	0.9 d	1.3 d	1.3 d	1.5 d
CP06,PCH_M12,MT	2.2 	2.2 	2.3 	2.1 	1.9 	1.7 	1.4 	0.9 	0.7 	0.6 	0.5 	0.2 
CP06,PCH_M12,NL	0.3 	0.7 	0.6 	1.0 	1.1 	0.9 	1.0 	0.7 	0.8 	0.9 	1.0 	1.2 
CP06,PCH_M12,NO	0.9 	0.5 	-0.1 	0.7 	1.2 	0.9 	1.1 	1.2 	1.2 	1.9 	1.8 	2.0 
CP06,PCH_M12,PL	2.0 	1.9 	1.8 	1.8 	1.9 	1.3 	1.4 	2.4 	2.2 	1.6 	1.7 	2.2 
CP06,PCH_M12,PT	0.8 	0.8 	1.0 	0.7 	1.0 	1.1 	1.0 	1.2 	1.3 	1.2 	1.2 	1.2 
CP06,PCH_M12,RO	0.9 	0.8 	0.9 	1.0 	1.1 	1.2 	1.2 	1.3 	1.3 	1.3 	1.3 	1.3 
CP06,PCH_M12,RS	1.5 d	1.4 d	1.5 d	1.4 d	1.4 d	1.5 d	1.6 d	1.7 d	1.5 d	1.6 d	1.8 d	2.1 d
CP06,PCH_M12,SE	0.1 	0.9 	1.0 	0.0 	0.2 	-0.3 	0.1 	1.0 	0.7 	-0.2 	-0.1 	-0.7 
CP06,PCH_M12,SI	0.2 	-0.1 	-0.1 	0.8 	0.9 	2.8 	2.6 	2.6 	2.3 	2.5 	2.2 	1.9 
CP06,PCH_M12,SK	2.5 	2.4 	2.0 	0.1 	-0.3 	1.7 	2.1 	2.0 	2.2 	2.1 	2.1 	1.9 
CP06,PCH_M12,TR	12.2 d	12.4 d	11.9 d	9.5 d	9.9 d	10.0 d	10.0 d	10.1 d	10.8 d	11.8 d	12.6 d	14.7 d
CP06,PCH_M12,UK	3.4 	3.3 	3.2 	3.0 	2.7 	2.8 	2.7 	2.4 	2.4 	2.2 	2.4 	: 
CP06,PCH_M12,US	1.8 d	1.9 d	2.0 d	2.3 d	1.9 d	2.1 d	2.3 d	2.6 d	2.6 d	1.9 d	1.5 d	1.8 d
