coicop,unit,geo\time	2017M10 	2017M11 	2017M12 	2018M01 	2018M02 	2018M03 	2018M04 	2018M05 	2018M06 	2018M07 	2018M08 	2018M09 
FOOD,I15,UK	102.3 	102.5 	103.1 	103.8 	103.9 	104.1 	104.2 	104.3 	103.9 	104.0 	104.4 	: 
FOOD,PCH_M1,AT	0.6 	0.0 	0.1 	0.3 	0.1 	0.2 	0.0 	0.3 	0.3 	0.0 	-0.3 	0.2 
FOOD,PCH_M1,BE	0.2 	0.5 	0.3 	0.7 	0.3 	0.7 	0.7 	-0.2 	0.2 	0.0 	-0.4 	0.1 
FOOD,PCH_M1,BG	0.0 	0.4 	-0.2 	0.6 	0.4 	-0.2 	0.7 	0.2 	-0.4 	0.1 	0.1 	1.1 
FOOD,PCH_M1,CH	-0.2 	0.0 	-0.8 	0.7 	-0.1 	0.0 	0.2 	1.3 	0.2 	0.4 	-0.6 	0.4 
FOOD,PCH_M1,CY	-0.4 	-0.4 	-1.7 	0.5 	0.4 	0.8 	0.3 	1.5 	0.0 	0.0 	1.3 	-0.1 
FOOD,PCH_M1,CZ	1.1 	0.3 	0.3 	1.1 	-0.9 	-0.3 	-0.1 	0.8 	0.3 	-1.2 	-0.2 	0.8 
FOOD,PCH_M1,DE	0.7 	0.0 	0.7 	0.7 	0.0 	0.2 	0.4 	0.1 	0.0 	-0.3 	-0.2 	0.7 
FOOD,PCH_M1,DK	-0.2 	0.2 	-1.1 	0.5 	0.4 	-1.1 	0.6 	0.0 	0.0 	0.7 	-0.9 	0.5 
FOOD,PCH_M1,EA	0.5 	0.2 	0.2 	0.6 	-0.1 	0.5 	0.3 	0.4 	0.0 	-0.2 	0.0 	0.3 
FOOD,PCH_M1,EA18	0.5 	0.2 	0.2 	0.6 	-0.1 	0.5 	0.3 	0.4 	0.0 	-0.2 	0.0 	0.3 
FOOD,PCH_M1,EA19	0.5 	0.2 	0.2 	0.6 	-0.1 	0.5 	0.3 	0.4 	0.0 	-0.2 	0.0 	0.3 
FOOD,PCH_M1,EE	0.5 	0.6 	-0.6 	1.0 	1.1 	0.3 	0.0 	0.7 	0.1 	0.3 	-0.6 	0.6 
FOOD,PCH_M1,EL	-0.3 	0.2 	0.0 	0.4 	0.1 	0.0 	-0.1 	-0.1 	0.2 	0.3 	0.0 	0.6 
FOOD,PCH_M1,ES	1.1 	-0.2 	0.0 	0.3 	-0.1 	0.1 	0.1 	0.6 	0.4 	-0.6 	0.0 	0.0 
FOOD,PCH_M1,EU	0.5 	0.3 	0.3 	0.6 	-0.1 	0.4 	0.3 	0.4 	-0.1 	-0.2 	0.0 r	0.3 
FOOD,PCH_M1,EU28	0.5 	0.3 	0.3 	0.6 	-0.1 	0.4 	0.3 	0.4 	-0.1 	-0.2 	0.0 r	0.3 
FOOD,PCH_M1,FI	0.3 	0.7 	0.2 	1.1 	0.9 	0.2 	-0.5 	0.2 	-0.1 	-0.2 	0.4 	0.4 
FOOD,PCH_M1,FR	0.4 	0.3 	0.2 	0.3 	-0.1 	1.7 	0.1 	0.7 	-0.2 	0.2 	0.3 	0.5 
FOOD,PCH_M1,HR	-0.2 	-0.3 	-0.2 	1.4 	0.1 	-0.2 	0.6 	0.2 	-0.3 	-0.2 	0.0 	-0.4 
FOOD,PCH_M1,HU	0.8 	0.5 	0.0 	1.4 	0.4 	0.1 	0.6 	0.6 	-0.1 	-0.1 	-0.1 	0.5 
FOOD,PCH_M1,IE	0.6 	-0.4 	-0.7 	1.2 	-0.9 	0.0 	-0.1 	0.2 	-0.2 	0.4 	-0.4 	-0.1 
FOOD,PCH_M1,IS	1.5 	0.1 	0.4 	0.6 	0.1 	0.2 	0.0 	-0.1 	0.3 	-0.1 	0.5 	1.0 
FOOD,PCH_M1,IT	0.7 	0.4 	0.0 	1.1 	-0.8 	0.3 	0.5 	0.7 	-0.3 	-0.7 	0.0 	-0.1 
FOOD,PCH_M1,LT	0.1 	-0.1 	0.3 	0.7 	-0.4 	0.0 	1.0 	-0.3 	-0.5 	-0.8 	-0.7 	2.4 
FOOD,PCH_M1,LU	-0.1 	0.1 	-0.1 	0.4 	0.2 	0.4 	0.2 	0.4 	0.2 	0.3 	-0.1 	0.3 
FOOD,PCH_M1,LV	0.8 	0.3 	0.2 	0.2 	0.3 	1.1 	-0.5 	0.4 	0.5 	-0.9 	-0.5 	0.5 
FOOD,PCH_M1,MK	-0.5 d	-0.6 d	-0.1 d	-0.5 d	0.4 d	0.5 d	0.7 d	2.9 d	-0.8 d	-1.5 d	0.1 d	0.6 d
FOOD,PCH_M1,MT	0.4 	0.7 	-0.1 	0.7 	-0.6 	0.1 	0.0 	-0.1 	-0.3 	0.5 	0.5 	1.1 
FOOD,PCH_M1,NL	0.1 	0.0 	0.0 	-0.3 	1.0 	-0.8 	0.4 	0.5 	-0.1 	0.2 	0.4 	-0.2 
FOOD,PCH_M1,NO	0.2 	-0.3 	-1.0 	2.0 	1.7 	-1.4 	0.1 	0.1 	0.3 	3.0 	-1.1 	-0.3 
FOOD,PCH_M1,PL	0.7 	0.8 	0.5 	1.1 	-0.3 	-0.1 	0.4 	-0.2 	-0.2 	-0.6 	-0.7 	0.5 
FOOD,PCH_M1,PT	-0.2 	0.4 	-0.2 	0.5 	-1.2 	0.2 	0.9 	0.3 	-0.1 	0.3 	-0.1 	0.0 
FOOD,PCH_M1,RO	1.4 	0.7 	0.4 	0.6 	0.6 	0.5 	0.5 	0.8 	-0.3 	-0.9 	-0.2 	0.9 
FOOD,PCH_M1,RS	-0.2 d	-0.7 d	-0.4 d	0.9 d	1.0 d	0.5 d	0.6 d	1.4 d	0.3 d	-1.3 d	0.2 d	-0.3 d
FOOD,PCH_M1,SE	0.2 	0.0 	0.7 	0.0 	0.2 	0.3 	0.4 	0.5 	-0.6 	1.0 	-0.3 	0.5 
FOOD,PCH_M1,SI	0.0 	0.1 	0.4 	1.1 	0.3 	0.3 	-0.5 	1.6 	-0.7 	-0.7 	-0.1 	0.3 
FOOD,PCH_M1,SK	1.0 	0.6 	0.0 	1.9 	-0.5 	0.2 	0.4 	-0.1 	0.5 	-0.9 	-0.2 	0.5 
FOOD,PCH_M1,TR	1.6 d	1.7 d	1.2 d	1.4 d	1.9 d	1.7 d	-0.2 d	1.2 d	4.9 d	-0.1 d	0.1 d	5.3 d
FOOD,PCH_M1,UK	0.3 	0.2 	0.6 	0.6 	0.1 	0.2 	0.1 	0.1 	-0.4 	0.1 	0.3 	: 
FOOD,PCH_M12,AT	3.3 	3.2 	3.4 	2.7 	2.0 	2.7 	2.3 	2.0 	2.4 	2.4 	1.9 	1.9 
FOOD,PCH_M12,BE	1.2 	1.6 	2.3 	2.5 	2.2 	2.4 	2.5 	3.0 	3.2 	3.1 	2.5 	3.1 
FOOD,PCH_M12,BG	2.9 	3.4 	2.7 	1.0 	1.2 	1.4 	1.6 	2.1 	2.3 	2.5 	2.5 	2.8 
FOOD,PCH_M12,CH	0.5 	0.6 	0.8 	1.2 	-0.2 	1.0 	1.4 	1.5 	1.9 	1.6 	1.1 	1.5 
FOOD,PCH_M12,CY	-0.7 	-0.9 	-2.8 	-3.6 	-2.7 	-2.0 	0.1 	0.6 	2.3 	1.5 	2.4 	2.2 
FOOD,PCH_M12,CZ	5.4 	4.3 	4.4 	4.1 	2.3 	1.9 	2.5 	2.8 	3.0 	0.8 	1.1 	2.0 
FOOD,PCH_M12,DE	3.6 	2.7 	2.8 	2.9 	1.5 	2.9 	3.3 	3.3 	3.2 	2.7 	2.5 	2.9 
FOOD,PCH_M12,DK	3.2 	2.7 	1.5 	1.4 	1.0 	0.8 	1.3 	0.8 	0.3 	-0.4 	-0.9 	-0.4 
FOOD,PCH_M12,EA	2.3 	2.2 	2.1 	1.9 	1.0 	2.1 	2.4 	2.5 	2.7 	2.5 	2.4 	2.6 
FOOD,PCH_M12,EA18	2.3 	2.2 	2.1 	1.9 	1.0 	2.1 	2.4 	2.5 	2.7 	2.5 	2.4 	2.6 
FOOD,PCH_M12,EA19	2.3 	2.2 	2.1 	1.9 	1.0 	2.1 	2.4 	2.5 	2.7 	2.5 	2.4 	2.6 
FOOD,PCH_M12,EE	9.0 	8.9 	7.9 	7.3 	6.6 	6.0 	6.0 	5.4 	5.9 	3.8 	2.9 	4.1 
FOOD,PCH_M12,EL	1.6 	2.2 	2.0 	0.7 	0.7 	0.8 	0.0 	0.6 	1.3 	1.5 	0.9 	1.3 
FOOD,PCH_M12,ES	2.3 	2.2 	1.7 	1.3 	1.0 	1.4 	1.6 	2.0 	2.5 	1.9 	2.0 	1.8 
FOOD,PCH_M12,EU	2.8 	2.7 	2.7 	2.5 	1.6 	2.3 	2.6 	2.6 	2.7 	2.5 	2.5 	2.6 
FOOD,PCH_M12,EU28	2.8 	2.7 	2.7 	2.5 	1.6 	2.3 	2.6 	2.6 	2.7 	2.5 	2.5 	2.6 
FOOD,PCH_M12,FI	0.4 	0.5 	0.6 	2.8 	2.5 	3.5 	2.9 	3.4 	3.5 	3.1 	2.9 	3.7 
FOOD,PCH_M12,FR	1.6 	1.8 	1.8 	1.7 	1.3 	3.0 	3.1 	3.2 	3.4 	3.5 	3.7 	4.3 
FOOD,PCH_M12,HR	3.0 	2.7 	1.9 	1.1 	0.7 	1.1 	1.1 	1.5 	1.9 	1.6 	1.5 	0.6 
FOOD,PCH_M12,HU	4.4 	4.6 	4.6 	5.3 	4.7 	5.0 	4.9 	4.3 	4.0 	3.9 	4.1 	4.7 
FOOD,PCH_M12,IE	-0.4 	-0.8 	-0.7 	-0.2 	-0.2 	-0.4 	-0.3 	-0.9 	-0.5 	-0.4 	-0.8 	-0.4 
FOOD,PCH_M12,IS	-1.0 	-0.2 	0.5 	0.3 	0.1 	1.1 	1.7 	1.5 	2.7 	2.6 	2.5 	4.5 
FOOD,PCH_M12,IT	1.9 	1.7 	1.6 	1.3 	-0.6 	0.8 	1.8 	2.2 	2.6 	2.5 	2.3 	1.8 
FOOD,PCH_M12,LT	7.6 	6.8 	6.1 	5.7 	4.4 	2.7 	2.6 	2.3 	2.3 	1.3 	0.5 	1.6 
FOOD,PCH_M12,LU	2.7 	2.6 	2.3 	2.1 	1.7 	2.2 	2.2 	1.9 	2.3 	2.1 	2.0 	2.3 
FOOD,PCH_M12,LV	4.3 	3.8 	2.8 	1.8 	1.1 	2.2 	1.3 	1.4 	1.5 	0.5 	1.6 	2.4 
FOOD,PCH_M12,MK	2.1 d	2.7 d	3.3 d	1.7 d	3.9 d	4.2 d	2.8 d	3.0 d	1.2 d	1.0 d	0.8 d	1.2 d
FOOD,PCH_M12,MT	2.3 	1.9 	0.8 	0.5 	0.8 	1.0 	1.2 	1.6 	1.7 	2.0 	2.2 	2.9 
FOOD,PCH_M12,NL	2.9 	2.7 	2.2 	2.2 	1.8 	1.0 	1.3 	1.1 	0.5 	0.7 	0.8 	1.0 
FOOD,PCH_M12,NO	-0.7 	-0.3 	1.1 	2.4 	2.7 	1.6 	3.3 	1.3 	0.8 	1.5 	3.0 	3.2 
FOOD,PCH_M12,PL	3.9 	4.4 	3.9 	3.6 	2.3 	2.6 	3.1 	2.3 	2.0 	1.8 	1.8 	1.9 
FOOD,PCH_M12,PT	1.4 	2.5 	2.3 	1.6 	0.5 	0.4 	1.1 	0.9 	1.5 	1.4 	1.1 	1.0 
FOOD,PCH_M12,RO	3.6 	4.0 	4.2 	3.9 	3.8 	4.0 	4.4 	4.6 	4.4 	3.9 	4.7 	5.1 
FOOD,PCH_M12,RS	4.0 d	4.1 d	4.7 d	2.6 d	2.2 d	2.4 d	0.9 d	3.4 d	3.4 d	3.1 d	3.1 d	2.1 d
FOOD,PCH_M12,SE	2.4 	2.4 	2.7 	2.1 	1.8 	2.0 	2.4 	2.8 	2.3 	2.4 	2.1 	2.8 
FOOD,PCH_M12,SI	2.2 	3.0 	3.1 	3.2 	2.0 	3.1 	3.6 	3.4 	3.2 	1.8 	2.1 	2.1 
FOOD,PCH_M12,SK	5.3 	5.6 	5.5 	5.7 	3.9 	4.5 	4.9 	3.9 	4.2 	3.2 	3.3 	3.4 
FOOD,PCH_M12,TR	11.6 d	14.7 d	11.5 d	7.2 d	8.4 d	8.5 d	7.3 d	9.1 d	15.5 d	15.9 d	16.2 d	22.7 d
FOOD,PCH_M12,UK	4.0 	4.2 	4.4 	4.2 	3.7 	3.2 	3.0 	2.8 	2.6 	2.6 	2.9 	: 
