na_item,s_adj,unit,geo\time	1995Q1 	1995Q2 	1995Q3 	1995Q4 	1996Q1 	1996Q2 	1996Q3 	1996Q4 	1997Q1 	1997Q2 	1997Q3 	1997Q4 	1998Q1 	1998Q2 	1998Q3 	1998Q4 	1999Q1 	1999Q2 	1999Q3 	1999Q4 	2000Q1 	2000Q2 	2000Q3 	2000Q4 	2001Q1 	2001Q2 	2001Q3 	2001Q4 	2002Q1 	2002Q2 	2002Q3 	2002Q4 	2003Q1 	2003Q2 	2003Q3 	2003Q4 	2004Q1 	2004Q2 	2004Q3 	2004Q4 	2005Q1 	2005Q2 	2005Q3 	2005Q4 	2006Q1 	2006Q2 	2006Q3 	2006Q4 	2007Q1 	2007Q2 	2007Q3 	2007Q4 	2008Q1 	2008Q2 	2008Q3 	2008Q4 	2009Q1 	2009Q2 	2009Q3 	2009Q4 	2010Q1 	2010Q2 	2010Q3 	2010Q4 	2011Q1 	2011Q2 	2011Q3 	2011Q4 	2012Q1 	2012Q2 	2012Q3 	2012Q4 	2013Q1 	2013Q2 	2013Q3 	2013Q4 	2014Q1 	2014Q2 	2014Q3 	2014Q4 	2015Q1 	2015Q2 	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
D1,CA,CP_MNAC,CZ	137355.0 	149428.0 	155042.0 	178270.0 	159502.0 	182540.0 	179109.0 	207278.0 	177890.0 	204622.0 	196825.0 	217985.0 	191881.0 	210192.0 	204887.0 	230169.0 	196188.0 	215793.0 	210803.0 	239182.0 	208176.0 	226951.0 	224366.0 	255692.0 	224775.0 	246626.0 	243364.0 	273673.0 	243106.0 	266124.0 	259641.0 	292068.0 	257101.0 	278034.0 	274827.0 	308623.0 	280125.0 	295814.0 	300225.0 	336169.0 	301027.0 	319682.0 	323485.0 	354989.0 	323369.0 	343007.0 	345414.0 	382214.0 	353542.0 	371421.0 	374669.0 	413425.0 	390393.0 	401124.0 	397537.0 	427683.0 	384187.0 	387739.0 	379638.0 	416838.0 	377565.0 	391912.0 	394145.0 	427484.0 	388159.0 	402713.0 	402562.0 	432958.0 	401568.0 	410475.0 	408621.0 	444037.0 	401651.0 	415521.0 	416070.0 	442941.0 	416920.0 	429224.0 	428359.0 	460157.0 	435757.0 	451429.0 	448993.0 	484910.0 	461746.0 	475938.0 	476532.0 	513931.0 	491825.0 	517454.0 	516902.0 	562520.0 	544482.0 	569886.0 
D1,CA,CP_MNAC,FI	10950.0 	11937.0 	12388.0 	12331.0 	11915.0 	12328.0 	12694.0 	12656.0 	12364.0 	12889.0 	13652.0 	13350.0 	13354.0 	13882.0 	14670.0 	14435.0 	14105.0 	14688.0 	15599.0 	15339.0 	15107.0 	15843.0 	16482.0 	16124.0 	16257.0 	16803.0 	17255.0 	16855.0 	16613.0 	17409.0 	17867.0 	17396.0 	17012.0 	17830.0 	18325.0 	17801.0 	17743.0 	18425.0 	19088.0 	18678.0 	18557.0 	19319.0 	20324.0 	19580.0 	19640.0 	20303.0 	21145.0 	20645.0 	20811.0 	21353.0 	22085.0 	22050.0 	22362.0 	22972.0 	23488.0 	23161.0 	22398.0 	22751.0 	23130.0 	22661.0 	22116.0 	23052.0 	23748.0 	23488.0 	23276.0 	24315.0 	24984.0 	24253.0 	24629.0 	25433.0 	25429.0 	24797.0 	24680.0 	25763.0 	25770.0 	24956.0 	24700.0 	25779.0 	25777.0 	25157.0 	24942.0 	26067.0 	26061.0 	25448.0 	25343.0 	26394.0 	26683.0 	25767.0 	25474.0 	26582.0 	26668.0 	26147.0 	26410.0 	27738.0 
D1,CA,CP_MNAC,IT	87146.3 	96188.7 	84841.9 	113443.4 	92757.0 	102277.3 	92070.1 	119606.1 	97749.9 	107176.0 	96564.2 	124495.6 	97082.3 	106985.1 	95354.4 	125002.3 	99189.4 	110918.9 	99605.1 	129792.8 	104450.9 	114941.5 	103836.5 	135234.5 	110027.4 	120307.9 	109628.8 	142886.5 	116369.2 	125880.4 	114400.2 	148630.7 	120020.4 	131029.7 	121375.6 	154269.9 	125120.2 	137306.5 	122583.8 	160113.0 	129155.2 	141367.4 	126898.7 	172011.6 	135689.2 	150589.9 	134482.8 	174586.4 	141093.2 	153890.4 	139233.3 	182913.3 	147953.8 	160934.3 	145905.7 	184436.6 	147049.0 	158596.8 	144859.6 	184003.1 	148185.5 	162048.3 	145627.4 	185961.6 	150765.5 	165653.8 	148407.9 	186728.6 	150168.5 	163326.5 	146619.7 	182946.3 	148221.0 	160284.2 	145306.8 	183237.7 	148461.4 	160139.6 	146461.5 	184430.8 	150916.6 	163472.4 	149565.3 	188268.7 	155025.4 	168471.2 	152883.5 	192800.9 	158487.4 	171670.4 	157352.8 	197273.4 	160969.7 	178808.2 
D1,CA,CP_MNAC,LU	1714.0 	1799.2 	1809.4 	2066.3 	1857.4 	1920.0 	1873.7 	2137.9 	1925.1 	1998.8 	1992.8 	2311.7 	2032.1 	2115.4 	2096.5 	2468.7 	2186.4 	2284.4 	2284.5 	2816.4 	2461.1 	2551.4 	2598.4 	3069.1 	2719.2 	2852.7 	2825.7 	3270.2 	2944.2 	3024.8 	3022.1 	3505.6 	3020.9 	3132.7 	3102.1 	3644.9 	3204.3 	3347.0 	3263.3 	3902.8 	3403.4 	3567.6 	3494.3 	4173.6 	3700.8 	3887.0 	3786.3 	4506.6 	4069.6 	4221.1 	4124.1 	4885.2 	4369.2 	4580.5 	4502.6 	5195.5 	4521.3 	4700.9 	4615.6 	5318.7 	4620.4 	4834.0 	4795.6 	5626.9 	4914.6 	5069.2 	4977.2 	5894.8 	5144.0 	5287.1 	5139.3 	6183.7 	5317.1 	5502.4 	5386.8 	6454.0 	5716.2 	5870.8 	5751.0 	6707.1 	5926.5 	6136.4 	5980.4 	7022.8 	6204.4 	6316.5 	6192.4 	7348.9 	6585.1 	6843.0 	6640.7 	7803.1 	6865.9 	7198.3 
D1,CA,CP_MNAC,LV	388.2 	419.1 	416.7 	440.1 	461.0 	515.1 	526.2 	576.6 	525.5 	572.9 	589.0 	623.0 	579.6 	631.8 	645.8 	652.6 	626.5 	672.1 	678.2 	700.8 	662.7 	707.1 	713.4 	747.8 	700.5 	736.7 	765.1 	789.8 	745.1 	798.0 	804.3 	858.1 	831.1 	914.9 	930.4 	984.9 	964.6 	1043.6 	1065.2 	1149.6 	1228.0 	1331.3 	1391.7 	1514.0 	1531.8 	1699.9 	1803.2 	2028.7 	2186.5 	2431.0 	2562.7 	2794.9 	2780.9 	2956.8 	3008.3 	2994.3 	2441.1 	2342.2 	2084.7 	1960.8 	1786.4 	1933.0 	1928.6 	2046.1 	1812.0 	2047.8 	2014.9 	2139.0 	1989.3 	2206.1 	2208.0 	2343.3 	2140.0 	2386.2 	2384.0 	2505.9 	2362.8 	2559.8 	2531.4 	2639.1 	2515.3 	2751.0 	2752.2 	2889.7 	2679.1 	2958.1 	2910.3 	3078.0 	2884.6 	3216.9 	3136.5 	3346.3 	3201.3 	3546.7 
D1,NSA,CP_MNAC,AT	21505.7 	22954.2 	22375.9 	23217.1 	21748.8 	23131.8 	22696.5 	23613.1 	21932.1 	23597.1 	23154.4 	24108.3 	22771.9 	24528.3 	23990.1 	24986.4 	23688.0 	25390.8 	24836.0 	25924.8 	24613.7 	26404.7 	25701.4 	26630.9 	25260.0 	26964.5 	26203.3 	27160.0 	25681.2 	27524.7 	26700.5 	27657.0 	26307.9 	28077.0 	27287.3 	28316.3 	26880.2 	28808.7 	28002.9 	29068.7 	27682.1 	29690.3 	28885.2 	30135.1 	28864.2 	31075.6 	30345.1 	31723.6 	30510.3 	32589.6 	31776.4 	33286.9 	32339.8 	34465.3 	33429.0 	34690.6 	32967.8 	34721.0 	33624.1 	34881.3 	33123.8 	35404.4 	34391.1 	35958.7 	34366.2 	36797.1 	35808.8 	37346.1 	35861.4 	38362.8 	37309.7 	38790.4 	36857.4 	39549.1 	38326.8 	39775.9 	37920.3 	40699.8 	39287.5 	40881.4 	38938.3 	41750.0 	40613.1 	42359.5 	40641.7 	43405.8 	42100.5 	43875.0 	41969.0 	44858.8 	43430.4 	45524.3 	43964.5 	47046.4 
D1,NSA,CP_MNAC,BE	25403.0 	27485.0 	24329.0 	29287.0 	25722.0 	28150.0 	24983.0 	29785.0 	27052.0 	29122.0 	25897.0 	30792.0 	27994.0 	29874.0 	26938.0 	32071.0 	29130.0 	31377.0 	28355.0 	34102.0 	30691.0 	32793.0 	29413.0 	35624.0 	31983.0 	34670.0 	31303.0 	37708.0 	33659.0 	36488.0 	32213.0 	38552.0 	34005.0 	36936.0 	32991.0 	39635.0 	35140.0 	37881.0 	33717.0 	40996.0 	36133.0 	39318.0 	35123.0 	42279.0 	38010.0 	41271.0 	36547.0 	44412.0 	39977.0 	43590.0 	38451.0 	46877.0 	42117.0 	45709.0 	40946.0 	49589.0 	43172.0 	46070.0 	40880.0 	49501.0 	43273.0 	47004.0 	41834.0 	51119.0 	45496.0 	48984.0 	44029.0 	53117.0 	47134.0 	51088.0 	45279.0 	54804.0 	48035.0 	52046.0 	46288.0 	55903.0 	49076.0 	52598.0 	46812.0 	56365.0 	49343.0 	53514.0 	46946.0 	56738.0 	49941.0 	54035.0 	47758.0 	57411.0 	50927.0 	56055.0 	49482.0 	59679.0 	52442.0 	57747.0 
D1,NSA,CP_MNAC,BG	67.6 	83.5 	101.5 	127.3 	73.6 	94.1 	171.0 	319.3 	689.8 	1342.3 	1867.4 	2069.7 	2126.1 	2297.8 	2368.3 	2441.3 	2195.7 	2298.3 	2400.1 	2456.5 	2299.3 	2483.6 	2542.5 	2644.2 	2530.4 	2755.0 	2786.9 	2975.1 	2759.7 	2844.6 	2892.8 	3251.3 	2971.5 	3109.0 	3132.9 	3473.7 	3219.8 	3328.6 	3438.7 	3864.0 	3457.9 	3731.3 	3955.1 	4565.8 	3766.6 	4133.7 	4378.0 	5137.3 	4388.0 	4759.9 	5198.1 	6097.8 	5339.1 	5844.3 	6070.2 	7197.8 	6081.5 	6504.1 	6486.2 	6797.8 	6583.5 	6773.4 	6608.5 	7228.2 	6597.7 	7106.3 	7172.3 	7713.7 	6941.5 	7514.9 	7666.3 	8117.0 	7651.8 	8166.9 	8149.1 	8560.0 	7870.1 	8519.4 	8691.1 	9201.8 	8372.7 	9012.7 	9164.0 	10023.4 	9158.2 	9718.6 	9943.2 	10567.6 	9977.5 	10680.0 	11146.4 	11860.6 	10681.5 p	11421.7 p
D1,NSA,CP_MNAC,CY	722.1 	784.5 	733.6 	857.7 	758.6 	822.2 	779.3 	914.6 	807.9 	874.5 	833.7 	980.1 	856.9 	921.3 	859.6 	1028.9 	909.4 	985.3 	910.0 	1103.0 	969.7 	1037.9 	993.7 	1208.3 	1048.9 	1106.4 	1040.8 	1289.9 	1124.5 	1192.6 	1124.4 	1396.7 	1235.4 	1315.9 	1231.4 	1582.2 	1323.4 	1416.3 	1339.6 	1636.5 	1502.2 	1580.6 	1480.3 	1822.2 	1634.8 	1720.9 	1610.7 	1964.6 	1803.7 	1879.9 	1796.8 	2150.6 	1960.5 	2031.4 	2010.8 	2376.5 	2083.8 	2152.5 	2056.1 	2630.4 	2187.7 	2227.7 	2149.4 	2640.4 	2242.6 	2309.9 	2243.7 	2695.1 	2271.3 	2308.5 	2200.3 	2579.9 	2095.3 	2030.9 	1929.2 	2255.6 	1862.0 	1915.4 	1835.8 	2233.4 	1862.6 	1925.5 	1845.4 	2237.3 	1888.8 	1989.7 	1912.8 	2360.2 	1938.0 	2076.3 	2027.2 	2488.3 	2064.0 	2188.3 
D1,NSA,CP_MNAC,CZ	137355.0 	149428.0 	155042.0 	178270.0 	159502.0 	182540.0 	179109.0 	207278.0 	177890.0 	204622.0 	196825.0 	217985.0 	191881.0 	210192.0 	204887.0 	230169.0 	196188.0 	215793.0 	210803.0 	239182.0 	208176.0 	226951.0 	224366.0 	255692.0 	224775.0 	246626.0 	243364.0 	273673.0 	243106.0 	266124.0 	259641.0 	292068.0 	257101.0 	278034.0 	274827.0 	308623.0 	280125.0 	295814.0 	300225.0 	336169.0 	301027.0 	319682.0 	323485.0 	354989.0 	323369.0 	343007.0 	345414.0 	382214.0 	353542.0 	371421.0 	374669.0 	413425.0 	390393.0 	401124.0 	397537.0 	427683.0 	384187.0 	387739.0 	379638.0 	416838.0 	377565.0 	391912.0 	394145.0 	427484.0 	388159.0 	402713.0 	402562.0 	432958.0 	401568.0 	410475.0 	408621.0 	444037.0 	401651.0 	415521.0 	416070.0 	442941.0 	416920.0 	429224.0 	428359.0 	460157.0 	435757.0 	451429.0 	448993.0 	484910.0 	461746.0 	475938.0 	476532.0 	513931.0 	491825.0 	517454.0 	516902.0 	562520.0 	544482.0 	569886.0 
D1,NSA,CP_MNAC,DE	231609.0 	242902.0 	251630.0 	286487.0 	236600.0 	244723.0 	253726.0 	286819.0 	238091.0 	246554.0 	253843.0 	287941.0 	240482.0 	251552.0 	260822.0 	295462.0 	246959.0 	259866.0 	268327.0 	303441.0 	258160.0 	269839.0 	278823.0 	313704.0 	264669.0 	274738.0 	281259.0 	317063.0 	266945.0 	276312.0 	284090.0 	317411.0 	267996.0 	276734.0 	284808.0 	316679.0 	269603.0 	278803.0 	284119.0 	315897.0 	269058.0 	278147.0 	283153.0 	315519.0 	270364.0 	282368.0 	289902.0 	322653.0 	278430.0 	290913.0 	296361.0 	331366.0 	288808.0 	302185.0 	307195.0 	343085.0 	293711.0 	303216.0 	307390.0 	341346.0 	298424.0 	312055.0 	317420.0 	354064.0 	311528.0 	327271.0 	330546.0 	367928.0 	323239.0 	340568.0 	343251.0 	381774.0 	332852.0 	349338.0 	352686.0 	392531.0 	346318.0 	363005.0 	366034.0 	407746.0 	357980.0 	377650.0 	380590.0 	424548.0 	373019.0 	390457.0 	394542.0 	440730.0 	388952.0 	407727.0 	411760.0 	459177.0 	407090.0 	426885.0 
D1,NSA,CP_MNAC,DK	123586.0 	132936.0 	127470.0 	134708.0 	129081.0 	140536.0 	134631.0 	141872.0 	135428.0 	147264.0 	140906.0 	149147.0 	143484.0 	151797.0 	151072.0 	159272.0 	153517.0 	161337.0 	157891.0 	163082.0 	159408.0 	169268.0 	163641.0 	169960.0 	168220.0 	178883.0 	172119.0 	177684.0 	175177.0 	186208.0 	178446.0 	182321.0 	179223.0 	190472.0 	183321.0 	188097.0 	184339.0 	193500.0 	190125.0 	195027.0 	193437.0 	204539.0 	197443.0 	205514.0 	203972.0 	217627.0 	207326.0 	220042.0 	217857.0 	230915.0 	221414.0 	232453.0 	230209.0 	242222.0 	233901.0 	243489.0 	236560.0 	243259.0 	232340.0 	233517.0 	234715.0 	244181.0 	233138.0 	241635.0 	238023.0 	248125.0 	235933.0 	244392.0 	241256.0 	249493.0 	238819.0 	247947.0 	244371.0 	255174.0 	242691.0 	251568.0 	250540.0 	261409.0 	247952.0 	257843.0 	256970.0 	270088.0 	256623.0 	265982.0 	265493.0 	279518.0 	263017.0 	274228.0 	271831.0 	286464.0 	271024.0 	285237.0 	281399.0 	299453.0 
D1,NSA,CP_MNAC,EE	318.7 	378.5 	343.1 	408.0 	401.1 	478.5 	432.0 	495.9 	478.8 	563.2 	514.8 	606.6 	549.6 	634.1 	567.5 	643.6 	564.7 	655.4 	581.8 	679.0 	636.5 	730.3 	656.2 	766.0 	710.3 	820.1 	732.0 	844.6 	776.9 	899.1 	816.9 	948.6 	879.0 	1008.0 	919.7 	1055.9 	987.4 	1098.8 	1023.4 	1169.0 	1112.2 	1250.2 	1191.7 	1378.8 	1315.3 	1481.2 	1431.6 	1689.3 	1666.4 	1866.4 	1778.7 	2044.5 	1993.7 	2151.7 	1998.0 	2094.6 	1852.1 	1860.5 	1690.5 	1738.6 	1675.3 	1784.3 	1688.8 	1810.7 	1753.8 	1891.0 	1822.9 	1990.2 	1937.3 	2083.2 	1967.9 	2155.3 	2022.7 	2180.0 	2108.4 	2302.0 	2183.9 	2356.3 	2261.7 	2454.4 	2330.9 	2483.3 	2406.1 	2603.7 	2493.2 	2657.0 	2547.6 	2751.8 	2679.0 	2897.5 	2768.6 	3026.2 	2899.0 	3115.7 
D1,NSA,CP_MNAC,EL	5642.3 	6752.5 	6861.6 	7947.5 	5956.1 	7262.8 	7528.1 	8886.8 	6715.7 	8288.0 	8611.8 	10146.2 	7561.9 	9240.3 	9523.9 	11132.6 	8281.9 	10026.4 	10317.2 	12115.6 	8799.7 	10765.1 	11052.3 	12864.5 	10060.8 	11968.1 	11710.8 	13166.7 	11458.9 	13572.2 	13519.8 	15497.4 	12735.1 	13710.1 	15637.0 	17379.3 	13641.7 	15877.4 	16829.1 	17789.5 	14629.3 	17158.1 	17503.8 	18979.4 	15941.8 	18323.5 	18278.6 	20522.5 	17686.5 	19830.1 	20188.0 	20736.4 	18472.5 	21131.4 	21597.8 	21745.5 	18276.2 	21931.6 	21163.3 	23502.9 	20422.3 	21042.9 	19474.0 	21191.1 	17776.9 p	19120.1 p	17462.5 p	18899.8 p	15834.2 p	17172.6 p	15234.3 p	17839.0 p	13789.1 p	15707.1 p	14295.1 p	15924.0 p	13469.8 p	15226.6 p	14355.9 p	16144.3 p	13522.5 p	14638.9 p	14183.1 p	16046.2 p	13856.6 p	14966.6 p	14011.2 p	15550.0 p	14083.9 p	15423.4 p	14264.1 p	15969.8 p	14563.2 p	15938.6 p
D1,NSA,CP_MNAC,ES	52079.0 	55237.0 	54170.0 	58006.0 	54525.0 	58370.0 	57832.0 	62329.0 	58957.0 	62880.0 	62191.0 	67285.0 	62761.0 	67324.0 	66431.0 	71845.0 	67624.0 	72280.0 	71375.0 	77345.0 	73434.0 	78591.0 	77628.0 	83610.0 	79527.0 	84503.0 	83653.0 	90152.0 	84611.0 	90216.0 	89192.0 	96671.0 	91164.0 	96671.0 	95049.0 	103339.0 	97471.0 	102811.0 	100850.0 	110188.0 	104051.0 	111475.0 	109169.0 	119349.0 	113286.0 	120675.0 	117791.0 	129400.0 	123508.0 	131208.0 	127755.0 	140085.0 	135422.0 	142453.0 	136550.0 	145352.0 	133527.0 	139771.0 	133136.0 	142739.0 	131039.0 	138760.0 	131076.0 	140600.0 	128814.0 	136523.0 	128594.0 	137055.0 	123644.0 	129383.0 	121101.0 	124662.0 	117366.0 	123546.0 	118292.0 	126111.0 	116004.0 	125217.0 	120837.0 	129585.0 	121076.0 	130925.0 	126256.0 	136308.0 	124544.0 p	134600.0 p	129882.0 p	139571.0 p	128431.0 p	138944.0 p	134789.0 p	145147.0 p	133027.0 p	144250.0 p
D1,NSA,CP_MNAC,FI	10950.0 	11937.0 	12388.0 	12331.0 	11915.0 	12328.0 	12694.0 	12656.0 	12364.0 	12889.0 	13652.0 	13350.0 	13354.0 	13882.0 	14670.0 	14435.0 	14105.0 	14688.0 	15599.0 	15339.0 	15107.0 	15843.0 	16482.0 	16124.0 	16257.0 	16803.0 	17255.0 	16855.0 	16613.0 	17409.0 	17867.0 	17396.0 	17012.0 	17830.0 	18325.0 	17801.0 	17743.0 	18425.0 	19088.0 	18678.0 	18557.0 	19319.0 	20324.0 	19580.0 	19640.0 	20303.0 	21145.0 	20645.0 	20811.0 	21353.0 	22085.0 	22050.0 	22362.0 	22972.0 	23488.0 	23161.0 	22398.0 	22751.0 	23130.0 	22661.0 	22116.0 	23052.0 	23748.0 	23488.0 	23276.0 	24315.0 	24984.0 	24253.0 	24629.0 	25433.0 	25429.0 	24797.0 	24680.0 	25763.0 	25770.0 	24956.0 	24700.0 	25779.0 	25777.0 	25157.0 	24942.0 	26067.0 	26061.0 	25448.0 	25343.0 	26394.0 	26683.0 	25767.0 	25474.0 	26582.0 	26668.0 	26147.0 	26410.0 	27738.0 
D1,NSA,CP_MNAC,FR	152334.0 	155300.0 	156049.0 	158552.0 	157327.0 	159756.0 	160143.0 	162343.0 	158852.0 	163338.0 	162945.0 	171044.0 	163880.0 	168601.0 	169453.0 	179126.0 	170897.0 	176237.0 	177156.0 	188166.0 	180324.0 	185582.0 	186834.0 	198767.0 	188787.0 	194872.0 	195258.0 	206515.0 	197236.0 	203217.0 	203093.0 	214228.0 	204316.0 	207771.0 	208825.0 	220808.0 	211707.0 	215489.0 	215687.0 	228281.0 	218773.0 	222899.0 	223448.0 	238042.0 	226641.0 	233073.0 	232652.0 	249645.0 	236549.0 	242901.0 	241746.0 	258735.0 	245941.0 	251417.0 	249518.0 	263316.0 	246751.0 	251011.0 	249078.0 	266173.0 	252531.0 	258792.0 	256428.0 	272460.0 	259988.0 	266021.0 	262951.0 	279968.0 	265759.0 	271949.0 	269007.0 	285643.0 	269690.0 	276293.0 	273657.0 	289825.0 	274635.0 	280879.0 	277503.0 	293685.0 	278113.0 	284415.0 	281014.0 	297880.0 	283106.0 	288345.0 	285287.0 	303345.0 	290101.0 	297433.0 	294671.0 	313754.0 	299841.0 	307208.0 
D1,NSA,CP_MNAC,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	22056.1 	23001.0 	23162.9 	23249.4 	23374.8 	23337.0 	23294.5 	23319.3 	23981.9 	25785.3 	26242.7 	27650.5 	26759.8 	29218.1 	29360.1 	28780.8 	30186.4 	30507.7 	30096.2 	30338.7 	30667.9 	32725.0 	32804.0 	33310.1 	33281.3 	34864.2 	34844.9 	35989.8 	36212.1 	38165.4 	38527.7 	39832.9 	40255.0 	42577.3 	42484.5 	40249.2 	39951.1 	42852.3 	41137.7 	40013.5 	38523.0 	41256.6 	39869.3 	39002.0 	38021.9 	41196.6 	39962.0 	39021.9 	38316.5 	40908.3 	39430.6 	38363.7 	37848.1 	40255.3 	38763.7 	37640.4 	37693.8 	40305.1 	38959.1 	37998.5 	37973.3 	40959.7 	39652.0 	38769.2 	39644.7 	42384.4 	41234.4 	40000.9 	40570.4 	43741.6 	42518.5 	41213.0 	42012.1 	45963.1 
D1,NSA,CP_MNAC,HU	588085.0 	632708.0 	646046.0 	750221.0 	698292.0 	773218.0 	766170.0 	907859.0 	870134.0 	949362.0 	951521.0 	1107362.0 	1026931.0 	1114743.0 	1119283.0 	1304622.0 	1110861.0 	1221199.0 	1218593.0 	1442566.0 	1306753.0 	1434789.0 	1450374.0 	1690254.0 	1543108.0 	1691262.0 	1683634.0 	1960865.0 	1763361.0 	1860339.0 	1856294.0 	2197748.0 	2007487.0 	2102751.0 	2123341.0 	2453140.0 	2180222.0 	2394946.0 	2396081.0 	2599464.0 	2405187.0 	2564051.0 	2526201.0 	2895116.0 	2533937.0 	2699319.0 	2730312.0 	3088455.0 	2754140.0 	2892888.0 	2908853.0 	3167559.0 	2911720.0 	3104526.0 	3024600.0 	3313384.0 	2902935.0 	2980841.0 	2861301.0 	3158341.0 	2892487.0 	2943841.0 	2946090.0 	3196482.0 	2956145.0 	3099056.0 	3048610.0 	3309916.0 	2989089.0 	3172201.0 	3136800.0 	3345692.0 	3079821.0 	3297159.0 	3259679.0 	3510286.0 	3244295.0 	3481800.0 	3449033.0 	3739711.0 	3314088.0 	3532694.0 	3452853.0 	3799368.0 	3583993.0 	3780599.0 	3738475.0 	4103936.0 	3840956.0 	4118366.0 	4068243.0 	4451636.0 	4420423.0 	4617351.0 
D1,NSA,CP_MNAC,IE	5920.5 	5950.1 	5979.9 	5977.5 	6435.7 	6475.6 	6508.2 	6515.4 	7181.6 	7213.7 	7243.3 	7264.0 	7701.4 	7996.6 	8395.6 	8433.4 	8596.9 	8971.0 	9459.2 	9602.9 	9677.4 	10136.8 	10715.4 	11108.5 	11081.4 	11441.8 	12018.9 	12038.5 	12007.0 	12314.5 	12703.9 	12892.8 	12998.8 	13439.4 	13750.2 	14155.6 	14150.0 	14642.1 	15008.6 	15228.9 	15535.4 	16111.8 	16682.4 	17417.3 	17594.4 	17967.3 	18030.2 	18808.2 	18951.2 	19427.8 	20016.3 	20907.1 	20415.1 	20536.4 	20215.9 	20207.4 	19058.9 	18548.8 	18200.9 	18208.1 	17315.2 	17398.4 	17297.2 	17272.2 	16850.3 b	17111.1 	17020.0 	17505.1 	17073.2 	17006.0 	17299.9 	17470.7 	17241.5 	17518.1 	17510.5 	18098.0 	17958.4 	18038.6 	18004.9 	18924.4 	19043.2 	19200.2 	19379.4 	20026.3 	20140.8 	20354.0 	20669.8 	21315.6 	21276.3 	21401.3 	21477.6 	22221.8 	22412.6 	22802.1 
D1,NSA,CP_MNAC,IT	87325.8 	96163.0 	84656.5 	113168.7 	92790.1 	102249.5 	92019.1 	119667.9 	97460.8 	107315.8 	96525.1 	124567.8 	96921.8 	107126.6 	95459.8 	125251.7 	99014.2 	111230.9 	99712.1 	130068.7 	104510.9 	114943.9 	103630.6 	134911.6 	110242.6 	120288.0 	109387.3 	142971.0 	116406.8 	125834.3 	114348.0 	148728.3 	119845.5 	130809.5 	121341.3 	154371.1 	124968.9 	137486.9 	122718.7 	160439.8 	128981.2 	141559.8 	126861.2 	171883.0 	135974.4 	150355.8 	134237.1 	174185.5 	141369.3 	153871.6 	138948.5 	183021.6 	147856.7 	160890.8 	145861.4 	184558.7 	146845.8 	158571.3 	145027.4 	184370.3 	147980.4 	162253.5 	145765.6 	186342.2 	150573.6 	165907.7 	148358.2 	186630.9 	150273.9 	163334.7 	146367.1 	183089.9 	148258.3 	160266.1 	145262.7 	183392.6 	148295.8 	159941.5 	146433.4 	184586.6 	150744.0 	163462.4 	149716.8 	188657.6 	154715.1 	168704.6 	152852.6 	192721.7 	158772.3 	171465.4 	157106.7 	196932.0 	161305.2 	178839.8 
D1,NSA,CP_MNAC,LT	595.6 	720.8 	750.1 	835.5 	777.6 	902.0 	986.9 	1024.2 	958.0 	1141.7 	1168.6 	1268.1 	1160.8 	1382.1 	1401.9 	1470.6 	1268.1 	1445.0 	1346.3 	1394.3 	1233.1 	1359.2 	1273.3 	1357.2 	1263.0 	1396.2 	1310.2 	1395.8 	1350.9 	1470.1 	1436.9 	1552.4 	1454.3 	1663.2 	1613.3 	1712.2 	1593.6 	1867.2 	1834.8 	2014.5 	1842.3 	2141.6 	2155.0 	2381.2 	2167.5 	2498.2 	2662.3 	2949.3 	2538.7 	3024.5 	3186.2 	3576.5 	3134.7 	3636.0 	3762.0 	3822.4 	2958.6 	3120.7 	2977.1 	2921.9 	2716.5 	2911.3 	2865.1 	2977.0 	2817.8 	3101.4 	3090.3 	3286.5 	3054.4 	3272.8 	3229.2 	3420.6 	3188.4 	3484.0 	3489.2 	3581.1 	3342.0 	3778.2 	3684.2 	3819.6 	3534.5 	4032.3 	3986.0 	4098.1 	4003.3 	4283.5 	4248.9 	4489.1 	4315.1 	4700.9 	4581.8 	4874.9 	4712.9 	5049.1 
