na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,O-Q,MIO_EUR_SCA,FR	110974.0 	111328.0 	111893.0 	112204.0 	112891.0 	113309.0 	114061.0 	114659.0 	115332.0 	115741.0 	116166.0 	116535.0 
B1G,O-Q,MIO_EUR_SCA,HR	1400.8 	1412.1 	1424.6 	1456.4 	1489.6 	1479.4 	1504.9 	1540.9 	1561.4 	1547.0 	1595.2 	1627.5 
B1G,O-Q,MIO_EUR_SCA,HU	3989.9 	4042.4 	4155.8 	4226.1 	4313.6 	4483.0 	4462.1 	4551.2 	4662.8 	4707.1 	4869.9 	4658.3 
B1G,O-Q,MIO_EUR_SCA,IE	7144.1 d	7227.9 d	7268.6 d	7411.6 d	7381.6 d	7449.1 d	7515.4 d	7609.6 d	7746.6 d	7829.9 d	7898.1 d	7973.1 d
B1G,O-Q,MIO_EUR_SCA,IT	62715.1 	62568.8 	62943.9 	62963.9 	63069.7 	63422.2 	63852.7 	63829.5 	64124.6 	64294.0 	64234.1 	67140.2 
B1G,O-Q,MIO_EUR_SCA,LT	1211.9 	1224.4 	1234.7 	1231.0 	1274.3 	1307.0 	1302.2 	1330.1 	1343.5 	1363.3 	1397.1 	1414.2 
B1G,O-Q,MIO_EUR_SCA,LU	1833.2 	1865.6 	1851.7 	1871.9 	1918.1 	1903.7 	1996.0 	2027.9 	2054.6 	2117.3 	2150.4 	2170.9 
B1G,O-Q,MIO_EUR_SCA,LV	849.3 	852.8 	865.2 	876.5 	889.6 	906.8 	923.9 	940.3 	952.6 	965.8 	977.2 	991.0 
B1G,O-Q,MIO_EUR_SCA,MT	371.0 	379.0 	370.6 	381.6 	394.1 	401.5 	398.4 	408.9 	426.1 	438.2 	436.5 	446.0 
B1G,O-Q,MIO_EUR_SCA,NL	33016.6 	33062.1 	33350.3 p	33826.7 p	34140.4 p	34101.1 p	34031.8 p	34693.3 p	34847.6 p	35214.9 p	35436.4 p	35439.1 p
B1G,O-Q,MIO_EUR_SCA,NO	17282.5 	16998.1 	16860.5 	17481.8 	17644.7 	18497.7 	18708.8 	18152.2 	18391.2 	18152.7 	18298.6 	18643.2 
B1G,O-Q,MIO_EUR_SCA,PL	14132.7 	14117.1 	13829.2 	13914.8 	14112.2 	13953.1 	14253.8 	14694.4 	14598.3 	14812.9 	15095.3 	14914.1 
B1G,O-Q,MIO_EUR_SCA,PT	7774.2 	7809.1 	7836.1 	7866.2 	7921.1 	8007.5 	7993.5 	8083.0 	8161.9 	8222.6 	8265.5 	8297.5 
B1G,O-Q,MIO_EUR_SCA,RO	4185.3 	4021.2 	4559.5 p	4690.8 p	4807.8 p	4987.7 p	5255.2 p	5602.4 p	5541.4 p	5926.9 p	6060.6 p	6528.3 p
B1G,O-Q,MIO_EUR_SCA,SE	21064.3 	21585.6 	21952.2 	22551.6 	22282.0 	22090.0 	22749.8 	22519.4 	23050.5 	22791.2 	22501.5 	22019.6 
B1G,O-Q,MIO_EUR_SCA,SI	1376.8 	1399.3 	1428.8 	1444.4 	1462.6 	1477.5 	1492.8 	1513.3 	1530.6 	1552.9 	1568.2 	1589.2 
B1G,O-Q,MIO_EUR_SCA,UK	108029.6 	106987.2 	102775.3 	101114.7 	93223.7 	91584.2 	92624.0 	93255.3 	89066.5 	91306.3 	92028.3 	92954.5 
