currency,bop_item,sector10,sectpart,stk_flow,partner,geo\time	1995Q1 	1995Q2 	1995Q3 	1995Q4 	1996Q1 	1996Q2 	1996Q3 	1996Q4 	1997Q1 	1997Q2 	1997Q3 	1997Q4 	1998Q1 	1998Q2 	1998Q3 	1998Q4 	1999Q1 	1999Q2 	1999Q3 	1999Q4 	2000Q1 	2000Q2 	2000Q3 	2000Q4 	2001Q1 	2001Q2 	2001Q3 	2001Q4 	2002Q1 	2002Q2 	2002Q3 	2002Q4 	2003Q1 	2003Q2 	2003Q3 	2003Q4 	2004Q1 	2004Q2 	2004Q3 	2004Q4 	2005Q1 	2005Q2 	2005Q3 	2005Q4 	2006Q1 	2006Q2 	2006Q3 	2006Q4 	2007Q1 	2007Q2 	2007Q3 	2007Q4 	2008Q1 	2008Q2 	2008Q3 	2008Q4 	2009Q1 	2009Q2 	2009Q3 	2009Q4 	2010Q1 	2010Q2 	2010Q3 	2010Q4 	2011Q1 	2011Q2 	2011Q3 	2011Q4 	2012Q1 	2012Q2 	2012Q3 	2012Q4 	2013Q1 	2013Q2 	2013Q3 	2013Q4 	2014Q1 	2014Q2 	2014Q3 	2014Q4 	2015Q1 	2015Q2 	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,PT	: 	: 	: 	: 	65531.0 	65533.0 	68229.0 	69608.0 	79456.0 	82360.0 	88691.0 	99285.0 	106573.6 	106597.8 	115185.5 	119620.0 	116213.0 	120490.0 	124549.0 	129029.0 	140224.0 	143089.0 	146665.0 	161357.0 	172235.0 	178223.0 	176435.0 	185339.0 	190270.0 	191540.0 	194687.0 	191417.0 	193830.0 	206317.0 	215170.0 	218715.0 	235109.0 	238111.0 	238861.0 	236771.0 	243099.0 	253261.0 	263060.0 	267088.0 	279670.0 	282528.0 	283552.0 	292014.0 	296075.0 	309603.0 	313098.0 	315667.0 	310648.0 	318033.0 	316698.0 	303704.0 	309714.0 	313356.0 	324560.0 	332279.0 	352785.0 	357559.0 	355161.0 	348163.0 	344115.0 	337889.0 	338572.0 	326380.0 	331223.0 	328847.0 	325619.0 	327219.0 	330084.0 	323441.0 	312445.0 	314802.0 	323717.0 	333975.0 	336951.0 	329858.0 	340889.0 	333648.0 	323124.0 	327803.0 	323625.0 	330013.0 	335012.0 	334901.0 	343993.0 	341999.0 	342680.0 	343340.0 	339486.0 	340726.0 
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	74110.0 	80593.0 	87897.0 	96038.0 	97018.0 	98039.0 	101235.0 	109929.0 	110135.0 	108419.0 	123419.0 	135497.0 	140361.0 	138296.0 	148553.0 	158347.0 	166780.0 	172999.0 	188129.0 	188058.0 	201654.0 	215861.0 	216277.0 	220815.0 	212469.0 	228908.0 	235826.0 	230725.0 	240448.0 	238459.0 	240466.0 	229818.0 	234701.0 	234437.0 	239288.0 	234185.0 	234961.0 	234098.0 	238144.0 	248605.0 	249487.0 	244823.0 	240736.0 	246317.0 	247673.0 	258469.0 	269717.0 	283061.0 	285377.0 	292174.0 	292200.0 	304487.0 	318698.0 	311269.0 
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,SE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2595992.0 	2695713.0 	2978813.0 	3047894.0 	3289453.0 	3134627.0 	3550024.0 	3667156.0 	3967282.0 	3946235.0 	4176690.0 	4216315.0 	4367335.0 	4317391.0 	4107330.0 	3869082.0 	4142610.0 	4158112.0 	4336849.0 	4266338.0 	4537897.0 	4753446.0 	4789552.0 	4873425.0 	5149629.0 	5440954.0 	5760049.0 	5970581.0 	6282444.0 	6703028.0 	6506147.0 	6914352.0 	7105214.0 	7547416.0 	7651844.0 	7964600.0 	8407395.0 	8124653.0 	8193877.0 	8432179.0 	8900393.0 	8932799.0 	9112691.0 	9095546.0 	9256036.0 	9317660.0 	9458282.0 	9149759.0 	9532686.0 	9656975.0 	9648309.0 	10000290.0 	9895402.0 	10210026.0 	10291387.0 	10377805.0 	9917728.0 	10304206.0 	10500313.0 	10694450.0 	10638819.0 	11071968.0 	11603812.0 	11797546.0 	12125456.0 	13015100.0 	12626020.0 	12504605.0 	12170815.0 	12407424.0 	12626639.0 	13009537.0 	12876218.0 	14256017.0 	13961784.0 	13972621.0 	10299374.0 	14843977.0 	15501730.0 
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,SI	: 	: 	: 	5623.9 	: 	: 	: 	6097.7 	: 	: 	: 	7359.3 	: 	: 	: 	7455.9 	: 	: 	: 	8109.2 	: 	: 	: 	9242.3 	7537.0 	8214.0 	10535.0 	12621.0 	13140.0 	13378.0 	14169.0 	15124.0 	15518.0 	16082.0 	16439.0 	16419.0 	17229.0 	17762.0 	18226.0 	18366.0 	19661.0 	20748.0 	22239.0 	23332.0 	24370.0 	25307.0 	25607.0 	25813.0 	30284.0 	32020.0 	33369.0 	34939.0 	35818.0 	37177.0 	36270.0 	33841.0 	32140.0 	32268.0 	34692.0 	34274.0 	34836.0 	35172.0 	34596.0 	33671.0 	35401.0 	34994.0 	34833.0 	33589.0 	34726.5 	34345.3 	33918.8 	33547.2 	34307.8 	34325.9 	34216.7 	33371.4 	35441.1 	37629.4 	38278.2 	39558.3 	42349.6 	40906.1 	42095.7 	42264.5 	42921.9 	42868.4 	42294.0 	42657.0 	43418.4 	43643.2 	43147.5 	43466.2 	43738.4 	44277.0 
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	23523.7 	24134.6 	25019.4 	25032.3 	30196.5 	28942.8 	30155.6 	29625.3 	30197.2 	31470.1 	28038.4 	25813.3 	28737.2 	30073.3 	30282.0 	31130.4 	31375.5 	31422.3 	31508.6 	30992.0 	37591.0 	39927.0 	41690.0 	39744.0 	42008.0 	43180.0 	43110.0 	43419.0 	45259.3 	45249.1 	45359.8 	45223.4 	47309.0 	47043.9 	44293.8 	45610.6 	50104.1 	52268.4 	52571.3 	50963.5 	56121.8 	54559.6 	58325.9 	55187.8 	56445.6 	55274.1 	53690.6 	53247.7 	54977.4 	58478.3 	60848.4 	61711.3 	65973.0 	66660.0 	68406.6 	80423.8 	81857.8 	84816.7 
MIO_NAC,FA,S1,S1,A_LE,WRL_REST,UK	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	2411210.0 	2552447.0 	2517322.0 	2570649.0 	2796118.0 	3012605.0 	3085437.0 	3162755.0 	3410951.0 	3388608.0 	3312882.0 	3321341.0 	3358454.0 	3343414.0 	3270311.0 	3340564.0 	3558713.0 	3673004.0 	3753067.0 	3757669.0 	4566867.0 	4493025.0 	4708284.0 	4967217.0 	5146246.0 	5543722.0 	5742563.0 	6005768.0 	6359459.0 	6369629.0 	6568862.0 	6567825.0 	6943402.0 	7312274.0 	7731385.0 	8246504.0 	9265524.0 	8858286.0 	9175419.0 	11517436.0 	11028032.0 	9130806.0 	9435237.0 	8887772.0 	10023387.0 	10258546.0 	11280018.0 	10191548.0 	10028476.0 	10133579.0 	11444370.0 	11058171.0 	10765311.0 	10897377.0 	10686992.0 	10441578.0 	10765733.0 	10555981.0 	9869077.0 	9639975.0 	9514245.0 	9401654.0 	9833796.0 	10213710.0 	10703659.0 	9574117.0 	9863692.0 	9620476.0 	10338245.0 	11261918.0 	11107886.0 	10966485.0 	10726955.0 	10623297.0 	10577439.0 	10731333.0 	10651667.0 	10821031.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	233746.0 	238183.0 	250260.0 	268587.0 	285087.0 	297826.0 	318134.0 	323993.0 	331736.0 	341894.0 	346340.0 	360598.0 	367863.0 	369148.0 	379662.0 	378483.0 	389415.0 	396788.0 	399245.0 	391645.0 	418132.0 	429365.0 	443863.0 	448574.0 	537065.0 	576554.0 	590300.0 	617221.0 	655847.0 	668405.0 	680710.0 	712830.0 	744977.0 	785001.0 	785836.0 	799487.0 	813640.0 	834703.0 	828076.0 	813166.0 	800327.0 	800260.0 	815306.0 	811202.0 	843719.0 	870050.0 	862541.0 	822450.0 	839591.0 	850160.0 	857224.0 	846739.0 	860953.0 	865035.0 	868864.0 	873120.0 	873739.0 	861841.0 	860581.0 	855820.0 	863196.0 	878925.0 	870246.0 	877741.0 	920128.0 	892764.0 	878739.0 	866442.0 	858697.0 	863509.0 	860275.0 	831396.0 	852519.0 	850935.0 	843076.0 	844863.0 	855746.0 	855914.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1123250.2 	1151100.4 	1190420.7 	1222569.3 	1265243.3 	1239117.5 	1271215.4 	1349798.7 	1439095.7 	1506226.7 	1491267.8 	1573155.5 	1663598.0 	1698086.0 	1781146.0 	1668344.0 	1622533.0 	1598188.0 	1594642.0 	1630162.0 	1625051.0 	1689212.0 	1648649.0 	1672061.0 	1644010.0 	1649860.0 	1739433.0 	1763940.0 	1773587.0 	1788955.0 	1800105.0 	1761313.0 	1782665.0 	1736441.0 	1760852.0 	1629428.0 	1785357.0 	1819791.0 	1853781.0 	1859576.0 	2029854.0 	1940799.0 	1926394.0 	1928718.0 	2003558.0 	2039298.0 	2007273.0 	1991430.0 	1997874.0 	1968446.0 	1959268.0 	1911534.0 	1891767.0 	1886969.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	28140.4 	29176.9 	30037.7 	28063.0 	28776.4 	29760.8 	27564.5 	28031.0 	27632.1 	27586.4 	27536.6 	28064.4 	28214.0 	30430.5 	32567.6 	33547.9 	36675.5 	38169.1 	40208.2 	42275.9 	46612.1 	50251.9 	54474.8 	59380.3 	64850.3 	65329.1 	71165.1 	81592.0 	89013.6 	90332.7 	99603.5 	106899.6 	111157.1 	112579.9 	113936.9 	115657.3 	116740.1 	116151.0 	116712.4 	115951.6 	117878.4 	118930.3 	118912.9 	119593.4 	119228.2 	120780.4 	122086.2 	123039.1 	123147.5 	123110.8 	123456.3 	123046.5 	120876.2 	124993.9 	125490.7 	128586.1 	131228.7 	133502.2 	131861.3 	131629.2 	131836.1 	133617.7 	135644.7 	135601.6 	136957.6 	137278.8 	137290.3 	136064.5 	136469.4 	138606.7 	136733.6 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	215980.0 	217367.0 	225978.0 	236760.0 	248970.0 	256869.0 	256484.0 	252871.0 	271275.0 	294946.0 	270468.0 	269302.0 	266962.0 	260237.0 	262475.0 	252970.0 	282390.0 	283269.0 	284350.0 	277846.0 	267543.0 	258044.0 	251776.0 	249700.0 	244417.0 	241388.0 	245327.0 	244386.0 	275888.0 	273404.0 	273229.0 	277913.0 	274313.0 	277295.0 	280959.0 	288656.0 	293028.0 	291405.0 	283317.0 	284772.0 	284032.0 	281417.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,CZ	: 	: 	: 	723102.0 	: 	: 	: 	906073.0 	: 	: 	: 	1138248.0 	: 	: 	: 	1204984.0 	: 	: 	: 	1458893.0 	1518867.0 	1535915.0 	1589571.0 	1640270.0 	1704290.0 	1764449.0 	1748632.0 	1789031.0 	1793895.0 	1833183.0 	1906154.0 	1977178.0 	1939842.0 	1947596.0 	1997048.0 	2064768.0 	2148274.0 	2264148.0 	2323061.0 	2436343.0 	2520576.0 	2737208.0 	2819022.0 	2820796.0 	2860880.0 	2928606.0 	2972736.0 	3115637.0 	3241879.0 	3472849.0 	3554493.0 	3747821.0 	3797960.0 	3974025.0 	4054991.0 	4159093.0 	4158673.0 	4178574.0 	4216469.0 	4369765.0 	4381102.0 	4548391.0 	4605512.0 	4659844.0 	4601491.0 	4664161.0 	4716309.0 	4798070.0 	4920829.0 	4977087.0 	4995045.0 	5053436.0 	5111308.0 	5168282.0 	5156909.0 	5432000.0 	5487876.0 	5629483.0 	5715720.0 	5732519.0 	5828018.0 	5824398.0 	6038856.0 	6083294.0 	6182589.0 	6318881.0 	6452695.0 	6607922.0 	7520503.0 	7599477.0 	7682430.0 	7679642.0 	7638797.0 	7769081.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2442955.0 	: 	: 	: 	2891620.0 	: 	: 	: 	3085340.0 	: 	: 	: 	3191435.0 	: 	: 	: 	3350405.0 	3465961.0 	3409429.0 	3497603.0 	3539467.0 	3689641.0 	3841639.0 	3923375.0 	3945765.0 	4071205.0 	4031573.0 	4151285.0 	4270663.0 	4421951.0 	4617938.0 	4742021.0 	4743648.0 	4774479.0 	4707523.0 	4816390.0 	4634247.0 	4627906.0 	4629992.0 	4674511.0 	4629413.0 	4788333.0 	4986564.0 	5056055.0 	5878804.0 	5668880.0 	5720860.0 	6317921.0 	6222313.0 	6424787.0 	6639729.0 	6661458.0 	6514177.0 	6430646.0 	6230760.0 	6108368.0 	5973089.0 	6036726.0 	6185918.0 	6353544.0 	6468750.0 	7083143.0 	6554769.0 	6525913.0 	6479819.0 	6646871.0 	6806708.0 	6771573.0 	6660131.0 	6788484.0 	6655618.0 	6631930.0 	6585083.0 	6564684.0 	6642187.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2821800.0 	2944946.0 	3034824.0 	3081370.0 	3160423.0 	3169089.0 	3309827.0 	3387831.0 	3583633.0 	3676962.0 	3775395.0 	3855280.0 	3866648.0 	3979728.0 	3932212.0 	3845402.0 	3953482.0 	3984696.0 	4023792.0 	4001475.0 	4300871.0 	4409648.0 	4456138.0 	4384284.0 	4329569.0 	4223766.0 	4210247.0 	4258041.0 	4413771.0 	4504096.0 	4509130.0 	4448105.0 	4570880.0 	4402809.0 	4456504.0 	4608807.0 	5127479.0 	5195138.0 	5399603.0 	5476482.0 	6279153.0 	5792630.0 	5701415.0 	5709466.0 	5888555.0 	5981284.0 	5930992.0 	5854259.0 	6046926.0 	5958226.0 	5933586.0 	6021284.0 	5816757.0 	5829515.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,EE	: 	: 	: 	: 	1242.6 	1372.8 	1426.1 	1611.6 	2302.7 	2547.0 	3090.1 	3498.3 	3694.0 	3549.3 	3720.9 	3892.2 	4465.7 	4854.3 	4725.1 	5268.8 	5654.1 	5617.4 	5747.9 	5926.8 	6149.2 	6590.0 	6482.1 	6981.5 	7762.4 	7856.9 	7886.4 	8356.2 	9030.1 	9733.5 	10261.5 	10989.4 	12046.2 	13079.9 	13624.7 	15324.3 	18139.9 	18097.7 	18865.4 	19314.8 	20071.4 	20360.0 	21074.0 	22708.2 	24278.9 	26269.8 	27894.2 	28796.0 	29953.0 	30208.0 	30337.0 	29628.0 	29073.0 	28238.0 	27890.0 	28048.0 	28230.0 	28393.0 	28062.0 	28259.0 	30090.0 	30640.0 	29663.0 	29284.0 	30118.3 	31045.7 	31867.0 	32476.0 	33089.3 	33403.0 	33537.9 	33942.4 	35459.2 	36025.4 	36372.1 	36978.7 	37339.2 	36696.0 	36189.3 	36695.3 	36595.9 	37361.8 	37679.1 	37972.4 	38581.6 	38694.1 	39406.7 	39289.4 	38821.7 	39596.8 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	200280.0 	214797.0 	225652.0 	227660.0 	236601.0 	252237.0 	269204.0 	283115.0 	287672.0 	307827.0 	307948.0 	324971.0 	337594.0 	361168.0 	375237.0 	399704.0 	417945.0 	406706.0 	417558.0 	419712.0 	420090.0 	425189.0 	456901.0 	481844.0 	472201.0 	479277.0 	484014.0 	482064.0 	460512.0 	464520.0 	460135.0 	455321.0 	420254.0 	440051.0 	470271.0 	465279.0 	483829.0 	458977.0 	461144.0 	461181.0 	462391.0 	467102.0 	470358.0 	462902.0 	462483.0 	470068.0 	479878.0 	476249.0 	482471.0 	483126.0 	474984.0 	472885.0 	472546.0 	472759.0 	473208.0 	456025.0 	449560.0 	444859.0 	441611.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,ES	271542.0 	275586.0 	284038.0 	295592.0 	305752.0 	315972.0 	322305.0 	343313.0 	358582.0 	384943.0 	406385.0 	415437.0 	473684.0 	486327.0 	484394.0 	513218.0 	551107.0 	582701.0 	587312.0 	644901.0 	694451.0 	701675.0 	772950.0 	794923.0 	837932.0 	861321.0 	845194.0 	887111.0 	930953.0 	935018.0 	934056.0 	1001399.0 	1030645.0 	1073293.0 	1098522.0 	1144720.0 	1194564.0 	1240279.0 	1254280.0 	1339992.0 	1396249.0 	1470936.0 	1535591.0 	1605485.0 	1720674.0 	1735745.0 	1811220.0 	1936348.0 	2043967.0 	2135871.0 	2160563.0 	2212632.0 	2225636.0 	2265181.0 	2275235.0 	2256771.0 	2240556.0 	2286937.0 	2335003.0 	2363148.0 	2374491.0 	2340279.0 	2359974.0 	2302551.0 	2317028.0 	2322723.0 	2355087.0 	2363753.0 	2370985.0 	2393288.0 	2367526.0 	2407237.0 	2412201.0 	2359131.0 	2356800.0 	2356332.0 	2423387.0 	2496633.0 	2540810.0 	2529585.0 	2694110.0 	2635828.0 	2633745.0 	2626741.0 	2652383.0 	2693926.0 	2727776.0 	2716258.0 	2799637.0 	2821293.0 	2827759.0 	2834664.0 	2858954.0 	2892791.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	184773.0 	203518.8 	210140.7 	329063.4 	378369.0 	372699.8 	351417.2 	365232.2 	286965.9 	284191.5 	248794.7 	307253.4 	298807.3 	253447.0 	248692.0 	252623.1 	243157.1 	261015.5 	253158.0 	258700.5 	293064.7 	285028.6 	291435.1 	302203.1 	306226.2 	338360.1 	337240.2 	351601.3 	383192.4 	378120.1 	376842.3 	394944.5 	412982.7 	438535.2 	457722.6 	463440.6 	442666.9 	444340.6 	431430.7 	464340.5 	475258.4 	472125.7 	473072.8 	493737.2 	516666.6 	570675.5 	572905.1 	579915.7 	576824.9 	572375.9 	664928.5 	702320.4 	734286.7 	747502.3 	753209.9 	702922.3 	666923.5 	630502.6 	630441.1 	641065.8 	654030.0 	677378.3 	709803.3 	719945.8 	802875.0 	752739.0 	742060.0 	706493.0 	748518.0 	739417.0 	744980.0 	688969.0 	638793.0 	619573.0 	638145.0 	617429.0 	632749.0 	640648.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	1652659.0 	1800315.0 	1838072.0 	2035158.0 	2117902.0 	2160546.0 	2243570.0 	2331978.0 	2384906.0 	2499761.0 	2425684.0 	2606019.0 	2658130.0 	2595398.0 	2487563.0 	2568175.0 	2579191.0 	2650586.0 	2714915.0 	2878199.0 	3061574.0 	3166288.0 	3183652.0 	3311626.0 	3460405.0 	3650398.0 	3766640.0 	4026380.0 	4269527.0 	4349747.0 	4546486.0 	4684639.0 	4957592.0 	5110554.0 	5145913.0 	5230677.0 	5413612.0 	5190476.0 	5382405.0 	5632877.0 	5697127.0 	5656192.0 	5868952.0 	5809750.0 	6166617.0 	6366119.0 	6484631.0 	6018660.0 	5920923.0 	6048126.0 	6372422.0 	6231472.0 	6261452.0 	6375313.0 	6417460.0 	6384208.0 	6422140.0 	6320302.0 	6332979.0 	6208202.0 	6384828.0 	6571995.0 	6755086.0 	6870456.0 	7573642.0 	7064401.0 	7016845.0 	6796378.0 	7022960.0 	7202262.0 	7235572.0 	7050506.0 	7231664.0 	7166373.0 	7186576.0 	7073340.0 	7214488.0 	7410949.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	111524.5 	120424.0 	122227.0 	123410.0 	125974.0 	136351.0 	133626.0 	137611.0 	147234.0 	158553.0 	164925.0 	173036.0 	191861.0 	194502.0 	205908.0 	218580.0 	234263.0 	242615.0 	247759.0 	256597.0 	269629.0 	287243.0 	305111.0 	322268.0 	349138.0 	406265.0 	426846.0 	427889.0 	444651.0 	423837.0 	416396.0 	407975.0 	420356.0 	422670.0 	432784.0 	454811.0 	466412.0 	467298.0 	465712.0 	470222.0 	485114.0 	499686.0 	498073.0 	490414.0 	482516.0 	483227.0 	487466.0 	479862.0 	477738.0 	484951.0 	479490.0 	477629.0 	481197.0 	481461.0 	493346.0 	503198.0 	497142.0 	520027.0 	516961.0 	500388.0 	493723.0 	478647.0 	474769.0 	479949.0 	477567.0 	492181.0 	464055.0 	467083.0 	471414.0 	470748.0 	467781.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,HU	4667522.4 	5057277.6 	5252218.6 	5866144.4 	5993961.3 	6098069.6 	6363890.9 	6683888.9 	6898246.7 	7311348.9 	7780922.4 	8747341.5 	9416477.6 	9782048.1 	9883045.5 	10478277.0 	11040138.0 	11828736.2 	12322526.6 	13634411.9 	14981810.7 	14579870.6 	15066534.6 	15134884.2 	15438944.8 	15532968.6 	15512452.5 	16447049.7 	16582816.8 	16388923.8 	16710437.4 	17108651.7 	18251817.5 	19198513.6 	20013744.0 	22370734.1 	23844001.2 	24912768.6 	25770857.7 	27204407.6 	28678471.1 	30202512.3 	31968768.3 	33142854.0 	54289665.7 	57137976.4 	57808318.5 	57660589.8 	58366004.7 	64331145.0 	65203099.4 	70849980.0 	74476682.0 	70866230.0 	80011368.0 	88997890.0 	105419173.0 	90010335.0 	91176261.0 	92990629.0 	96660783.0 	104241349.0 	96462651.0 	93289777.0 	90106715.0 	87111048.0 	93257417.0 	103492871.0 	97808742.0 	98179314.5 	95343977.2 	97845813.1 	102958698.2 	98877113.5 	95986479.5 	94342912.9 	97639503.4 	97481641.3 	99828747.7 	101929798.4 	106524478.6 	107706930.2 	105821071.9 	106049999.1 	102427126.1 	103603660.2 	100758870.0 	121347482.3 	120847274.0 	116100559.4 	116795090.7 	109384401.7 	108745114.2 	116422812.8 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	959371.9 	929881.9 	929577.9 	1021224.7 	1036254.4 	1079616.3 	1117587.2 	1202501.9 	1305863.6 	1358912.8 	1379025.2 	1440972.5 	1549150.6 	1706511.0 	1808079.0 	1937385.1 	2004948.8 	2033063.5 	2129978.5 	2245646.8 	2372722.4 	2500792.5 	2529847.2 	2547394.8 	2595995.0 	2646557.0 	2633608.0 	2688945.0 	2726900.0 	2789032.0 	2808180.0 	2867353.0 	2966570.0 	3108969.0 	3096964.0 	3088521.0 	3078610.0 	3037208.0 	3106498.0 	3194326.0 	3246999.0 	3318669.0 	3357649.0 	3360125.0 	3515607.0 	3476170.0 	3468462.0 	3529890.0 	3738026.0 	3895352.0 	4158232.0 	4431225.0 	5244515.0 	5151740.0 	5019168.0 	5381017.0 	5306976.0 	5310812.0 	5387189.0 	5561729.0 	5754471.0 	5681565.0 	5626115.0 	5603323.0 	5666534.0 	5902203.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	983635.0 	1035778.0 	1072427.0 	1133348.0 	1168894.0 	1208042.0 	1247467.0 	1310230.0 	1342682.0 	1364879.0 	1344000.0 	1308499.0 	1291115.0 	1303732.0 	1309068.0 	1341308.0 	1398427.0 	1446528.0 	1443435.0 	1445982.0 	1484448.0 	1491894.0 	1528523.0 	1612583.0 	1732018.0 	1811220.0 	1851875.0 	1896847.0 	2003041.0 	2022342.0 	2085475.0 	2160312.0 	2209316.0 	2296500.0 	2304877.0 	2294403.0 	2285829.0 	2313599.0 	2241103.0 	2175707.0 	2254097.0 	2284148.0 	2336897.0 	2286516.0 	2334952.0 	2319134.0 	2381305.0 	2319134.0 	2340811.0 	2344442.0 	2345860.0 	2356454.0 	2439450.0 	2443083.0 	2477133.0 	2493823.0 	2477113.0 	2462345.0 	2486405.0 	2467240.0 	2527168.0 	2582647.0 	2643185.0 	2655785.0 	2855116.0 	2768531.0 	2779256.0 	2746685.0 	2783075.0 	2762850.0 	2761179.0 	2719324.0 	2777155.0 	2770618.0 	2791429.0 	2788600.0 	2838342.0 	2809901.0 
MIO_NAC,FA,S1,S1,L_LE,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	10854.5 	11295.7 	11641.3 	12062.8 	13588.7 	14617.1 	16530.5 	16863.4 	18044.8 	18553.8 	19700.0 	22285.5 	23824.4 	25611.6 	27520.8 	29865.8 	30777.0 	31811.0 	32052.9 	30780.1 	30341.0 	30842.7 	31647.5 	31185.0 	32392.8 	32027.4 	32722.0 	32662.3 	32846.3 	33703.2 	33671.7 	34336.8 	36167.7 	35067.6 	36176.2 	35830.7 	36526.6 	35533.5 	35217.5 	34821.7 	35514.6 	35572.0 	35838.9 	36670.7 	40871.3 	40003.5 	40362.9 	40267.1 	42353.6 	43615.9 	44915.0 	46116.8 	46657.0 	47042.5 	48133.5 	49437.1 	49859.1 	50138.6 
