na_item,nace_r2,unit,geo\time	2015Q3 	2015Q4 	2016Q1 	2016Q2 	2016Q3 	2016Q4 	2017Q1 	2017Q2 	2017Q3 	2017Q4 	2018Q1 	2018Q2 
B1G,J,MIO_EUR_NSA,IT	12769.6 	15177.5 	13651.1 	14536.0 	13558.3 	15935.9 	14198.3 	14788.2 	13508.6 	15470.4 	13867.5 	14401.4 
B1G,J,MIO_EUR_NSA,LT	305.6 	325.0 	283.8 	318.9 	326.9 	359.7 	319.3 	347.7 	355.8 	394.7 	348.5 	364.7 
B1G,J,MIO_EUR_NSA,LU	628.5 	908.6 	577.5 	569.7 	574.6 	699.8 	560.4 	447.6 	422.1 	563.4 	530.6 	529.4 
B1G,J,MIO_EUR_NSA,LV	247.6 	286.9 	239.8 	254.0 	267.0 	311.1 	262.7 	283.8 	294.2 	348.1 	296.0 	336.5 
B1G,J,MIO_EUR_NSA,ME	: c	: c	: c	: c	: c	: c	: 	: 	: 	: 	: 	: 
B1G,J,MIO_EUR_NSA,MK	68.7 	69.8 	70.4 p	74.7 p	78.4 p	76.7 p	80.8 e	79.6 e	81.6 e	80.9 e	76.1 e	73.8 e
B1G,J,MIO_EUR_NSA,MT	143.2 	148.4 	143.7 	151.7 	159.4 	159.1 	158.2 	165.5 	168.5 	174.6 	168.8 	169.5 
B1G,J,MIO_EUR_NSA,NL	7058.0 	7795.0 	7282.0 p	8032.0 p	7468.0 p	8327.0 p	7570.0 p	8393.0 p	7543.0 p	8370.0 p	7752.0 p	8613.0 p
B1G,J,MIO_EUR_NSA,NO	2825.8 	3296.2 	3026.6 	3201.4 	2837.1 	3430.6 	3634.8 	2993.1 	2852.4 	3265.2 	3244.5 	3271.8 
B1G,J,MIO_EUR_NSA,PL	3681.9 	4448.3 	3116.8 	3999.2 	3834.2 	4612.3 	2930.8 	4218.2 	3933.5 	4894.1 	2965.2 	3861.6 
B1G,J,MIO_EUR_NSA,PT	1345.1 	1443.5 	1292.1 	1381.8 	1451.1 	1562.3 	1379.0 	1434.3 	1485.5 	1555.1 	1397.4 	1478.6 
B1G,J,MIO_EUR_NSA,RO	2077.6 	2224.6 	1936.7 p	2313.1 p	2322.4 p	2443.0 p	2159.6 p	2401.5 p	2396.7 p	2663.0 p	2253.2 p	2553.3 p
B1G,J,MIO_EUR_NSA,RS	378.1 	381.7 	373.7 	392.9 	407.9 	416.8 	385.9 p	418.5 p	439.4 p	456.2 p	433.1 p	460.1 p
B1G,J,MIO_EUR_NSA,SE	7300.8 	8287.9 	6547.8 	7724.8 	6699.4 	7662.9 	6613.4 	7320.3 	6896.3 	7565.8 	6602.7 	7384.6 
B1G,J,MIO_EUR_NSA,SI	355.2 	362.6 	353.9 	350.0 	360.4 	366.6 	362.7 	385.1 	382.5 	417.4 	388.4 	400.1 
B1G,J,MIO_EUR_NSA,SK	758.8 	713.2 	767.9 	800.6 	708.5 	810.2 	802.7 	834.6 	763.0 	862.1 	890.4 	885.2 
B1G,J,MIO_EUR_NSA,TR	4194.8 	5618.0 	4178.8 	4499.7 	4451.9 	5762.3 	4153.2 	4528.9 	4386.0 	5787.6 	3947.0 	4053.6 
B1G,J,MIO_EUR_NSA,UK	35758.0 	38703.4 	34959.8 	33600.2 	31881.9 	34410.0 	32793.1 	33152.2 	31864.9 	35918.7 	34414.8 	34344.2 
B1G,J,MIO_EUR_SCA,AT	2664.2 	2718.1 	2812.1 	2824.6 	2827.9 	2855.7 	2889.5 	2917.8 	2931.7 	2985.1 	3005.1 	3023.8 
B1G,J,MIO_EUR_SCA,BE	3823.0 	3916.0 	3882.0 	3949.0 	3920.0 	3897.0 	3963.0 	4020.0 	4114.0 	4095.0 	4233.0 	4319.0 
B1G,J,MIO_EUR_SCA,BG	541.4 	533.7 	677.3 	638.5 	619.8 	628.3 	637.1 	630.8 	694.4 	740.0 	669.1 p	788.1 p
B1G,J,MIO_EUR_SCA,CH	6156.9 	6094.2 	6026.6 	6018.7 	6046.8 	6096.7 	6061.0 	5975.4 	5774.5 	5704.9 	5809.3 	5811.1 
B1G,J,MIO_EUR_SCA,CY	173.2 	173.1 	197.6 	193.4 	195.7 	196.9 	199.5 	201.4 	202.5 	202.1 	200.0 	200.9 
B1G,J,MIO_EUR_SCA,CZ	1987.0 	2040.4 	2070.0 	2062.6 	2073.4 	2095.2 	2128.6 	2220.7 	2325.2 	2402.5 	2484.7 	2440.4 
B1G,J,MIO_EUR_SCA,DE	32310.0 	33026.0 	32883.0 	33118.0 	33544.0 	33595.0 	33949.0 	34097.0 	34582.0 	34701.0 	35274.0 	35778.0 
B1G,J,MIO_EUR_SCA,DK	2717.3 	2848.6 	2788.6 	2765.9 	2714.2 	2741.5 	2708.3 	2726.3 	2709.0 	2640.8 	2686.7 	2717.2 
B1G,J,MIO_EUR_SCA,EA	108716.6 	110328.3 	111514.0 	111956.9 	113954.2 	114959.7 	115425.9 	116509.7 	118420.3 	119084.3 	120531.9 	121986.0 
B1G,J,MIO_EUR_SCA,EA19	108716.6 	110328.3 	111514.0 	111956.9 	113954.2 	114959.7 	115425.9 	116509.7 	118420.3 	119084.3 	120531.9 	121986.0 
B1G,J,MIO_EUR_SCA,EE	245.5 	250.3 	253.1 	256.4 	254.3 	265.5 	287.7 	288.7 	301.1 	319.3 	309.5 	329.1 
B1G,J,MIO_EUR_SCA,EL	1299.3 p	1321.5 p	1306.0 p	1296.8 p	1317.3 p	1302.6 p	1297.2 p	1296.4 p	1295.0 p	1288.4 p	1294.4 p	1299.3 p
B1G,J,MIO_EUR_SCA,ES	10554.0 	10648.0 	10810.0 p	10875.0 p	10930.0 p	10933.0 p	10899.0 p	11062.0 p	11202.0 p	11284.0 p	11369.0 p	11296.0 p
B1G,J,MIO_EUR_SCA,EU28	165912.9 	167405.9 	166729.0 	166489.8 	166849.5 	167875.4 	169101.3 	171404.0 	172820.5 	174620.9 	176673.1 	178614.7 
B1G,J,MIO_EUR_SCA,FI	2582.0 	2575.0 	2610.0 	2670.0 	2702.0 	2766.0 	2793.0 	2815.0 	2778.0 	2805.0 	2811.0 	2822.0 
B1G,J,MIO_EUR_SCA,FR	24652.0 	24959.0 	25563.0 	25474.0 	25863.0 	26111.0 	26406.0 	26542.0 	26790.0 	27279.0 	27471.0 	27792.0 
B1G,J,MIO_EUR_SCA,HR	420.0 	423.8 	418.9 	436.3 	443.8 	445.8 	453.4 	459.7 	464.7 	464.9 	479.1 	485.1 
B1G,J,MIO_EUR_SCA,HU	1143.9 	1147.4 	1169.1 	1183.3 	1210.9 	1253.7 	1283.6 	1321.8 	1367.8 	1360.2 	1398.6 	1376.1 
B1G,J,MIO_EUR_SCA,IE	5617.3 d	5406.1 d	5601.1 d	5545.7 d	6126.7 d	6303.5 d	6297.0 d	6637.1 d	7708.0 d	7623.6 d	7935.1 d	8520.0 d
B1G,J,MIO_EUR_SCA,IT	13645.2 	13906.9 	14180.6 	14326.6 	14497.2 	14700.4 	14586.1 	14628.1 	14496.6 	14302.2 	14265.4 	14159.5 
B1G,J,MIO_EUR_SCA,LT	300.7 	309.0 	313.3 	322.9 	324.3 	337.6 	337.5 	352.8 	355.3 	368.5 	369.6 	371.1 
B1G,J,MIO_EUR_SCA,LU	673.5 	759.0 	611.6 	610.8 	622.0 	593.4 	575.8 	479.4 	462.4 	484.2 	534.5 	563.5 
B1G,J,MIO_EUR_SCA,LV	247.5 	253.7 	260.5 	264.3 	270.0 	276.7 	285.0 	290.9 	300.2 	311.4 	322.7 	339.2 
B1G,J,MIO_EUR_SCA,MT	142.7 	150.0 	144.1 	150.4 	158.6 	160.1 	159.3 	163.7 	167.6 	175.3 	169.9 	167.8 
B1G,J,MIO_EUR_SCA,NL	7400.7 	7536.3 	7588.4 p	7628.0 p	7851.1 p	8021.2 p	7907.2 p	7967.5 p	7941.0 p	8044.4 p	8106.1 p	8176.1 p
B1G,J,MIO_EUR_SCA,NO	3102.7 	3075.5 	2994.0 	3050.5 	3103.6 	3217.2 	3260.8 	3139.0 	3193.0 	3107.3 	3141.9 	3246.8 
B1G,J,MIO_EUR_SCA,PL	3806.3 	3834.3 	3856.7 	3769.9 	3888.3 	3839.2 	3809.1 	4027.6 	3926.3 	3934.6 	3906.1 	3746.7 
B1G,J,MIO_EUR_SCA,PT	1343.4 	1379.5 	1351.4 	1396.2 	1448.4 	1491.2 	1444.5 	1448.5 	1477.5 	1483.3 	1464.6 	1492.2 
B1G,J,MIO_EUR_SCA,RO	2044.8 	2084.1 	2142.6 p	2279.0 p	2295.7 p	2286.5 p	2383.5 p	2365.9 p	2374.6 p	2492.0 p	2480.3 p	2517.9 p
B1G,J,MIO_EUR_SCA,SE	7583.6 	7540.7 	7305.5 	7314.3 	7026.7 	6948.2 	7135.2 	7039.1 	7247.7 	7094.0 	7128.7 	6987.3 
B1G,J,MIO_EUR_SCA,SI	350.8 	354.6 	357.4 	353.4 	360.3 	360.3 	370.2 	385.0 	387.9 	400.1 	401.4 	404.8 
B1G,J,MIO_EUR_SCA,UK	36942.9 	36646.7 	34987.1 	34350.1 	32864.6 	32746.1 	33015.1 	33819.9 	32910.8 	33997.1 	34474.8 	35189.9 
