currency,bop_item,sector10,sectpart,stk_flow,partner,geo\time	1995 	1996 	1997 	1998 	1999 	2000 	2001 	2002 	2003 	2004 	2005 	2006 	2007 	2008 	2009 	2010 	2011 	2012 	2013 	2014 	2015 	2016 	2017 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-49339.0 	-59892.0 	-57696.0 	-122696.0 	-196621.0 	-262169.0 	-173246.0 	-165118.0 	-70327.0 	-79739.0 	-128727.0 	-101447.0 	-88501.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-609.9 	-548.0 	-388.5 	125.6 	-118.2 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	0.0 	0.0 	0.0 	0.0 	0.0 	-8000.0 	-8000.0 	-6401.0 	-6261.0 	-6146.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4353.0 	-5027.0 	-7732.0 	-6795.0 	-7291.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	1644.0 	2607.0 	2314.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,FR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-36685.0 	-17708.0 	-665.0 	3817.0 	2799.0 	-37440.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,HR	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-30807.0 	-28617.0 	-26231.0 	-23955.0 	-21073.0 	-19383.0 	-17514.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-938297.2 	-725632.5 	-759141.2 	-818971.8 	-371544.9 	-333094.3 	-308590.1 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	202786.0 	53498.0 	-15737.0 	24840.0 	-15314.0 	-23397.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-36967.0 	-37916.0 	-114476.0 	-86908.0 	-89712.0 	-84893.0 	-77440.0 	-87486.0 	-75417.0 	-54558.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-751.7 	-491.6 	-1459.4 	-2527.1 	-2642.4 	-1863.5 	-791.2 	-788.2 	-316.3 	-335.3 	-411.6 	-445.4 	-497.3 	-877.2 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	164093.0 	176250.0 	153905.0 	173719.0 	179856.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1089.0 	-970.0 	-1026.0 	-800.0 	-649.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-703.0 	-2670.6 	-484.0 	2121.2 	-1738.7 	-1029.4 	1061.1 	949.4 	3047.4 	5085.6 	5161.0 	7566.0 	10365.4 	12912.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	14266.0 	21975.0 	31123.0 	-22408.0 	-7110.0 	-7306.0 	12219.0 	6467.0 	-38822.0 	-45559.0 	-46239.0 	-49024.0 	-23618.0 	7913.0 	-7206.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	-8236.0 	-8528.0 	-10836.0 	-13736.0 	-20467.0 	-21034.0 	-20617.0 	-21959.0 	-21683.0 	-18041.0 	-21591.0 	-11416.0 	-13801.0 	-25209.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	2289.0 	4366.0 	5780.0 	4854.0 	2795.0 	-21.0 	-1231.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-17037.0 	: c	-14333.0 	-17840.0 	-18769.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,SE	: 	: 	: 	-6451.0 	-6879.0 	-181.0 	1538.0 	569.0 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	15445.0 	1053.0 	39510.0 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4104.0 	-3921.0 	-3659.0 	-3378.5 	-3267.4 	-2319.8 	-1838.8 	-1569.8 	-1087.9 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-424.6 	-26.4 	-332.6 	54.0 	59.7 
MIO_NAC,FA__O__F,S12M,S1,N_LE,WRL_REST,UK	: 	: 	: c	: c	12368.0 	36151.0 	-51290.0 	-27651.0 	9191.0 	16652.0 	79792.0 	46337.0 	36132.0 	166317.0 	73844.0 	115867.0 	205327.0 	119748.0 	162131.0 	49287.0 	166284.0 	242887.0 	93725.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	37581.0 	67245.0 	100213.0 	88428.0 	74449.0 	74297.0 	74807.0 	75318.0 	69170.0 	62078.0 	54085.0 	57695.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-13890.0 	-26518.0 	-36236.0 	-10267.0 	12291.0 	24367.0 	28424.0 	29652.0 	32583.0 	31746.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-8285.5 	-4631.4 	-7093.8 	-2958.2 	758.2 	691.6 	1939.2 	4086.7 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-13703.0 	-26048.0 	-23866.0 	-17929.0 	-7956.0 	-1899.0 	-2673.0 	-6485.0 	-3908.0 	-4685.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	42620.0 	75756.0 	84765.0 	59868.0 	134365.0 	59692.0 	-28736.0 	-24467.0 	-264852.0 	-830745.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	667464.0 	582154.0 	380373.0 	440722.0 	321292.0 	406330.0 	474802.0 	444478.0 	373741.0 	293971.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-111307.0 	-126391.0 	-179052.0 	-53734.0 	-197554.0 	-231168.0 	-255470.0 	-256235.0 	-218916.0 	-105604.0 	84175.0 	184305.0 	268471.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-7582.8 	-7845.2 	-6235.6 	-3206.5 	-3027.4 	-2920.3 	-3926.4 	-3916.6 	-4034.4 	-4247.8 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-20842.0 	749.0 	-30088.0 	-18846.0 	-23719.0 	-35597.0 	-41908.0 	-6397.0 	-27820.0 	-14361.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	-117497.0 	-133030.0 	-98518.0 	-73328.0 	-62618.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	-31636.0 	-47346.0 	-70906.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,FR	: 	: 	: 	: 	-38669.0 	-104166.0 	-101796.0 	-107762.0 	-130567.0 	-165977.0 	-186296.0 	-309198.0 	-375364.0 	-286165.0 	-202540.0 	-172084.0 	82278.0 	37075.0 	66077.0 	44163.0 	-56759.0 	-82784.0 	-98638.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,HR	: 	: 	: 	: 	: 	: c	11824.0 	-9888.0 	-19326.0 	-24492.0 	-40657.0 	-45868.0 	-25978.0 	-34362.0 	-46358.0 	-50534.0 	-62943.0 	-48181.0 	-44828.0 	-31714.0 	-13093.0 	-3082.0 	-1301.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-5659026.5 	-5154209.4 	-5127266.0 	-4895258.8 	-3554225.7 	-2719513.6 	-2642393.7 	-1072139.0 	1015200.3 	541672.9 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	-55202.0 	-84608.0 	-108526.0 	-121256.0 	-144876.0 	-166263.0 	-204721.0 	-151693.0 	57697.0 	77523.0 	43295.0 	32575.0 	67861.0 	102331.0 	110915.0 	148695.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,IT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-245836.0 	-241078.0 	-252613.0 	-175282.0 	-109627.0 	-126346.0 	-100490.0 	-121237.0 	-102479.0 	-81515.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-998.2 	-2879.0 	-4645.1 	-7504.9 	-10100.6 	-7459.4 	-5870.0 	-4970.0 	-4227.4 	-3969.9 	-4038.3 	-1872.1 	-1708.6 	-2923.9 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	91284.0 	93523.0 	80180.0 	81193.0 	113615.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-12852.0 	-9648.0 	-8810.0 	-6876.0 	-6983.0 	-6868.0 	-5455.0 	-8523.0 	-6169.0 	-6530.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4898.1 	-7263.8 	-7837.7 	-7087.5 	-4495.4 	-5685.9 	-2624.6 	-5182.3 	-6628.7 	-8742.0 	-15033.8 	-12364.2 	-11521.0 	-10635.8 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	-83329.0 	-96607.0 	-89825.0 	-57782.0 	-59024.0 	-20413.0 	-78922.0 	-88045.0 	-123894.0 	-94581.0 	-21844.0 	43614.0 	16764.0 	-12075.0 	16998.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	29341.0 	34369.0 	19791.0 	-29003.0 	-121989.0 	-143664.0 	-164958.0 	-175006.0 	-150112.0 	-155973.0 	-162866.0 	-161577.0 	-157599.0 	-135044.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-85462.0 	-79171.0 	-65810.0 	-43797.0 	-28062.0 	-24659.0 	-22812.0 	-23522.0 	-26853.0 	-23829.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-22357.0 	-35231.0 	-65575.0 	-97767.0 	-83730.0 	-93601.0 	-97598.0 	-89167.0 	-77485.0 	-59041.0 	-45774.0 	-27205.0 	-17400.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,SE	: 	: 	: 	-181224.0 	-103315.0 	-246785.0 	-364524.0 	-355787.0 	-272937.0 	-390161.0 	-421909.0 	-308990.0 	-145883.0 	-180390.0 	-447.0 	143733.0 	407458.0 	495046.0 	686537.0 	745374.0 	850985.0 	773786.0 	931744.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-12135.0 	-8390.0 	-8738.0 	-6599.0 	-4791.7 	-2359.1 	-614.2 	-114.8 	11.4 	-492.0 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-8361.2 	1087.4 	300.9 	252.4 	2731.9 	3567.2 	4769.6 	2764.3 	1225.4 	2696.5 
MIO_NAC,FA__O__F,S12T,S1,N_LE,WRL_REST,UK	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-9202.0 	-10342.0 	-3004.0 	-11102.0 	-13767.0 	-11553.0 	-13877.0 	-11882.0 	-7827.0 	-12439.0 	-10985.0 	-9819.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-4337.0 	-3733.0 	-4565.0 	-1710.0 	-639.0 	2025.0 	-6913.0 	-7528.0 	-7999.0 	-6775.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-3209.7 	-3387.2 	-3594.6 	-4075.7 	-5926.6 	-4305.0 	-5025.8 	-4688.6 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-681.0 	-676.0 	-656.0 	-1369.0 	-3395.0 	-8104.0 	-9464.0 	-10473.0 	-10324.0 	-10076.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-45415.0 	-59870.0 	-75120.0 	-81277.0 	-93681.0 	-97401.0 	-75703.0 	-75867.0 	-60108.0 	-53700.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-8086.0 	4851.0 	-26756.0 	-33262.0 	42921.0 	44453.0 	66415.0 	65850.0 	72152.0 	73908.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17428.0 	19108.0 	18590.0 	18439.0 	19227.0 	19514.0 	20126.0 	2429.0 	4021.0 	4319.0 	16751.0 	4213.0 	4140.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-162.3 	-315.7 	-383.5 	-28.5 	-250.1 	-358.5 	-534.9 	-274.4 	-357.1 	-267.5 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-11383.0 	-14841.0 	-42286.0 	-85478.0 	-193656.0 	-223608.0 	-227578.0 	-230796.0 	-237718.0 	-243291.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	-46801.0 	-46167.0 	-37148.0 	-36129.0 	-30950.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	905.0 	: c	-4357.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,FR	: 	: 	: 	: 	42728.0 	40593.0 	36023.0 	32726.0 	32225.0 	21091.0 	32905.0 	27850.0 	20404.0 	14156.0 	16286.0 	20254.0 	26135.0 	29658.0 	42280.0 	44685.0 	49310.0 	51200.0 	45574.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,HR	: 	: 	: 	: 	: 	: c	-12920.0 	-15185.0 	-18641.0 	-21311.0 	-23468.0 	-24146.0 	-28497.0 	-33618.0 	-35113.0 	-37071.0 	-39330.0 	-42687.0 	-45130.0 	-45547.0 	-42479.0 	-42338.0 	-40994.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-3058555.3 	-4864859.4 	-5299984.9 	-6094722.4 	-4606193.7 	-3069564.2 	-2761335.6 	-2349376.1 	-2556001.6 	-2009481.9 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	4.0 	41.0 	367.0 	-34113.0 	-44103.0 	-54328.0 	-54934.0 	-49118.0 	-50835.0 	-44408.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,IT	: 	: 	: 	: 	9465.0 	12337.0 	14361.0 	16766.0 	19948.0 	21994.0 	23799.0 	26389.0 	32445.0 	28694.0 	29090.0 	32953.0 	40261.0 	45097.0 	52705.0 	55745.0 	55959.0 	55822.0 	55819.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-563.3 	-448.9 	-233.5 	-193.0 	-327.4 	-1057.3 	-1145.2 	-1280.6 	-1685.4 	-1652.3 	-1623.6 	-843.9 	-909.4 	-808.8 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	1129.0 	1167.0 	1040.0 	1366.0 	1163.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,LV	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1059.0 	-3938.0 	-5220.0 	-5532.0 	-3955.0 	-3835.0 	-3025.0 	-2058.0 	-1517.0 	-1418.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,MT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-200.1 	-177.6 	-148.9 	-130.4 	-182.0 	-239.5 	-184.4 	-188.1 	-129.5 	-96.3 	59.2 	163.1 	223.5 	123.3 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,NL	: 	: 	: 	: 	: 	: 	: 	: 	3649.0 	4235.0 	7668.0 	1654.0 	3985.0 	4601.0 	-6573.0 	-3474.0 	-1359.0 	11133.0 	9556.0 	12040.0 	-4465.0 	-4181.0 	2209.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,PL	: 	: 	: 	: 	: 	: 	: 	: 	: 	-58763.0 	-36823.0 	-32420.0 	-25931.0 	-25993.0 	-33174.0 	-40147.0 	-52762.0 	-54165.0 	-63779.0 	-72944.0 	-79539.0 	-80676.0 	-74795.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,PT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-2794.0 	-3319.0 	-4482.0 	-37926.0 	-65582.0 	-73573.0 	-81032.0 	-73382.0 	-67650.0 	-54912.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,RO	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-13774.0 	-14754.0 	-17511.0 	-20654.0 	-33454.0 	-50091.0 	-61292.0 	-59775.0 	-58679.0 	-52927.0 	-45812.0 	-43107.0 	-36147.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,SE	: 	: 	: 	34306.0 	33781.0 	38676.0 	45133.0 	49059.0 	46730.0 	54344.0 	49479.0 	50862.0 	52242.0 	60941.0 	58037.0 	62198.0 	63006.0 	64072.0 	64492.0 	62484.0 	60599.0 	50303.0 	41649.0 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,SI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	46.0 	36.0 	132.0 	282.0 	561.5 	866.9 	1210.8 	2886.4 	1940.2 	2387.6 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,SK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-774.1 	-731.1 	-621.9 	-974.4 	-763.0 	-85.6 	-519.1 	46.9 	-571.3 	-671.2 
MIO_NAC,FA__O__F,S13,S1,N_LE,WRL_REST,UK	: 	: 	: c	: c	-1817.0 	-2146.0 	-2207.0 	-730.0 	-479.0 	-945.0 	-889.0 	-680.0 	393.0 	1522.0 	-5360.0 	-6433.0 	-5972.0 	-5929.0 	-3013.0 	-6419.0 	-13660.0 	-14793.0 	-18162.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,AT	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	5322.0 	3512.0 	1565.0 	5212.0 	5078.0 	9715.0 	7237.0 	11447.0 	11303.0 	6678.0 	738.0 	2023.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,BE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	48375.0 	80250.0 	81350.0 	88138.0 	84613.0 	75571.0 	35931.0 	43159.0 	71022.0 	52525.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,BG	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-20596.0 	-20816.7 	-19691.2 	-18947.4 	-19066.4 	-16527.5 	-12730.9 	-13320.4 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,CY	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-13810.0 	-13346.0 	-22213.0 	-14911.0 	-17379.0 	-4829.0 	-4858.0 	-9201.0 	-10949.0 	-11182.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,CZ	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-277513.0 	-229311.0 	-135681.0 	-89817.0 	-84395.0 	-11774.0 	46152.0 	12291.0 	165135.0 	96095.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,DE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	79655.0 	57631.0 	110086.0 	76189.0 	73783.0 	117852.0 	116779.0 	89159.0 	82474.0 	70525.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,DK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-132812.0 	-194080.0 	-179702.0 	-257611.0 	-290069.0 	-323779.0 	-245903.0 	-213755.0 	-113041.0 	-104775.0 	-142350.0 	-108968.0 	-67384.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,EE	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1675.3 	-1360.5 	-713.7 	-742.1 	-1034.9 	-844.7 	-642.4 	-188.5 	153.2 	-547.5 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,EL	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	8090.0 	72.0 	24775.0 	46471.0 	42492.0 	30468.0 	23511.0 	41258.0 	33509.0 	23992.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,ES	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	-57236.0 	-57111.0 	-60969.0 	-58835.0 	-56790.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,FI	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	1171.0 	-3780.0 	-2646.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,FR	: 	: 	: 	: 	46573.0 	27741.0 	29757.0 	: 	: 	: 	: 	: 	: 	-103295.0 	-67087.0 	-68332.0 	-44378.0 	-23351.0 	-30440.0 	-15602.0 	5274.0 	-18987.0 	-41630.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,HR	: 	: 	: 	: 	: 	: c	-16863.0 	-19975.0 	-27501.0 	-36402.0 	-44765.0 	-62080.0 	-85674.0 	-114409.0 	-120590.0 	-120510.0 	-115102.0 	-101864.0 	-98539.0 	-97635.0 	-99958.0 	-90767.0 	-81201.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,HU	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	-3224443.8 	-3615299.7 	-3193442.5 	-3478440.0 	-2825302.0 	-2835477.9 	-2926022.5 	-2213917.1 	-1648107.8 	-1195537.6 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,IE	: 	: 	: 	: 	: 	: 	: 	45822.0 	60017.0 	92149.0 	148377.0 	146621.0 	159114.0 	119957.0 	109374.0 	75405.0 	114296.0 	151177.0 	-4746.0 	-104054.0 	-34966.0 	-72195.0 	-87787.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,IT	: 	: 	: 	: 	15192.0 	27912.0 	40862.0 	44414.0 	55140.0 	77151.0 	89512.0 	113236.0 	135981.0 	107591.0 	77894.0 	-20252.0 	9078.0 	-2217.0 	-12601.0 	-8387.0 	-25180.0 	-14580.0 	9105.0 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,LT	: 	: 	: 	: 	: 	: 	: 	: 	: 	-1472.1 	-1275.7 	-2157.6 	-2872.9 	-2720.7 	-2041.5 	-943.3 	-894.0 	-286.9 	-450.7 	-337.9 	-314.5 	-444.3 	-875.7 
MIO_NAC,FA__O__F,S1P,S1,N_LE,WRL_REST,LU	: 	: 	: 	: 	: 	: 	: 	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	: c	165332.0 	173537.0 	158186.0 	174550.0 	176583.0 
