E1,E2,beta,pvalue,intercept,rvalue,stderr
ALFA SS Equity,RNO FP Equity,0.2300695796742942,8.723246500821444e-05,0.0011529595879994213,0.2712076419944105,0.05745022634721986
ALFA SS Equity,UG FP Equity,0.194319465334238,9.428412707867711e-05,0.0008796153050826727,0.2699595484149416,0.048765236585275235
ALFA SS Equity,DE US Equity,0.11258921150104778,0.03943347027936224,0.0012424664362323146,0.1443342321962069,0.05431005847906811
ALFA SS Equity,BA US Equity,0.14419786312529104,0.020165713473270237,0.001160755923473517,0.16257538706493374,0.061576041455147626
ALFA SS Equity,AIR FP Equity,0.27656080428185764,2.430960932185634e-06,0.0008985076580151612,0.3231236843970833,0.0569903118475352
ALFA SS Equity,PCAR US Equity,0.23447662348596765,0.00011768130247934204,0.0013784440095885757,0.2663668213334689,0.0596984399932298
ALFA SS Equity,TXT US Equity,0.2361718591136181,0.0007554053968520715,0.0011812083394429171,0.23400652165795133,0.069039202483347
ALFA SS Equity,AAL LN Equity,0.1244461558470896,0.0001959308720899389,0.0009212892905816361,0.257906349918819,0.03280176995056329
ALFA SS Equity,GAZA RM Equity,0.10690757017546128,0.0027773746405377257,0.0013041348242614958,0.20841304917841552,0.03529920163022746
ALFA SS Equity,CTC/A CN Equity,0.18344655834272192,0.0410703793630354,0.0011764491040236027,0.14316802540548387,0.08922585437297988
ALFA SS Equity,BWA US Equity,0.13494816246346,0.004858632835960235,0.0013378172549042158,0.19645959438410945,0.04738827781124979
ALFA SS Equity,CON GR Equity,0.23919264896115922,0.0003029447366463737,0.0011704558901275716,0.2504403649311624,0.06505825398079006
ALFA SS Equity,CTB US Equity,0.08804594047129018,0.010881241444981744,0.001376182215331477,0.1779580390739717,0.034255313299434424
ALFA SS Equity,CPS US Equity,0.18675820421099892,0.0009601192782649499,0.001265197898687308,0.22950010963447443,0.05572777244517068
ALFA SS Equity,EO FP Equity,0.27225252283522383,5.061613008680536e-07,0.0006021373137609282,0.34311902834445895,0.052438712055480854
ALFA SS Equity,GT US Equity,0.14651976402800024,0.0012770084958698537,0.001743275119173421,0.22402516319443866,0.04484796232697287
ALFA SS Equity,LEA US Equity,0.18536028363193607,0.0007907300716561529,0.0012886583723799366,0.23315427637250433,0.054395167930148876
ALFA SS Equity,MG CN Equity,0.15462660988133667,0.008639987531316161,0.0011445456446809795,0.18342000568027927,0.05830833875658665
ALFA SS Equity,NRE1V FH Equity,0.215761669340877,0.0010952258984596736,0.0012566432566679076,0.22698878290404287,0.06513394856214241
ALFA SS Equity,FR FP Equity,0.23767599699747047,6.812344433463076e-06,0.0008569560131815024,0.3091729315906383,0.05143886263056482
KU2 GR Equity,MPWR US Equity,-0.4531084898542797,0.0010901610431651883,0.0004798979279332593,-0.22707765664515098,0.13672756080820334
KU2 GR Equity,FCAU US Equity,0.1925468049080431,0.04370585597636164,-0.0007781784306630573,0.14137000555964102,0.09486797098512674
KU2 GR Equity,CTC/A CN Equity,0.5692301114764123,0.014110394797802305,-0.0005336438031988728,0.17162283650186155,0.22990323287951048
KU2 GR Equity,011210 KS Equity,-0.20061685108061125,0.028150845431983026,-0.0003195267169455787,-0.15372309842425408,0.09073182211466692
KU2 GR Equity,073240 KS Equity,-0.13442083889610273,0.027488646866811448,-0.0005413686853421144,-0.15436862685752137,0.060533345497811544
KU2 GR Equity,TEN US Equity,0.2363337657280095,0.02685633132123585,0.0004928180269185017,0.15499757354540103,0.10598507337925504
CAP FP Equity,DSY FP Equity,0.4239101889928569,1.3998257205790839e-07,0.0012808042087077633,0.3585173133821658,0.07766280921335936
CAP FP Equity,MPWR US Equity,0.23995928635684127,0.00010863536424730939,0.0013407949925168736,0.26766899774221625,0.060774367647533994
CAP FP Equity,ORCL US Equity,0.19078240743762417,0.004200807515100407,0.0015243846561667864,0.1996325963628817,0.06588704199746447
CAP FP Equity,BT/A LN Equity,0.11844804632845055,0.012671299645258934,0.0017711598380350056,0.17426945684375528,0.047090575340596616
CAP FP Equity,VOW GR Equity,0.279227021784713,6.912335251476767e-05,0.001258338677013152,0.27490776336056916,0.06871171138317787
CAP FP Equity,DAI GR Equity,0.20356070166362372,0.04340408092971859,0.0014364792035513885,0.14157119928351258,0.10014908484411689
CAP FP Equity,BMW GR Equity,0.40422671189729176,1.6762509122648797e-05,0.0011733668850074253,0.2963739283259168,0.09165273586218389
CAP FP Equity,TTMT IN Equity,0.16580988338674227,0.0023580797412512586,0.0014800632452757097,0.21179215291236902,0.053834329594661647
CAP FP Equity,AIR FP Equity,0.1951555565162236,0.0049467944417700685,0.0012748049680161731,0.1960641242029784,0.06867442619835033
CAP FP Equity,PCAR US Equity,0.15780754713223977,0.027710006809586733,0.001612530125020611,0.154151372554654,0.07116761296405953
CAP FP Equity,AAL LN Equity,0.09687197227353926,0.013546377157717773,0.001259714541829423,0.17263058455881064,0.03888974146518783
CAP FP Equity,HOG US Equity,0.13372161201739577,0.022989394570062716,0.0015616639226705108,0.15914661433620883,0.05836571885729391
CAP FP Equity,RACE US Equity,0.15534771691605462,0.010055168961806108,0.0013828663450435104,0.1798442151818612,0.059785136790288525
CAP FP Equity,TA US Equity,0.08633666935857406,0.0072617715890680255,0.0015942459084693212,0.1874421508810677,0.03183359761295276
CAP FP Equity,CTC/A CN Equity,0.21036653453915333,0.04400279283021179,0.0013945785936734405,0.14117317087530068,0.10379522541305632
CAP FP Equity,APTY IN Equity,0.17964564498189922,0.00022364981657575967,0.0011977682236513996,0.2556630235625758,0.0477963175279724
CAP FP Equity,CON GR Equity,0.3999420772552614,1.224471506233456e-07,0.0012936241091529572,0.3600747330560548,0.07290793223460783
CAP FP Equity,CTB US Equity,0.08780024375690859,0.029339816913104468,0.0016196399972394529,0.15259596374141413,0.04000928606687329
CAP FP Equity,CPS US Equity,0.13859938267061236,0.03659778125590069,0.001530483032604082,0.14645478106260865,0.06586789570321097
CAP FP Equity,EO FP Equity,0.2742286831976495,1.5854241768657748e-05,0.0008402442221250672,0.2971835859271063,0.061991771198113714
CAP FP Equity,NRE1V FH Equity,0.2433346020528393,0.0015582175693049478,0.0014883017700937607,0.22012685175231395,0.07586992222235585
CAP FP Equity,FR FP Equity,0.32297439852607596,1.1050909350077559e-07,0.0009237014428132448,0.3612628366606263,0.05865448317016263
DSY FP Equity,MPWR US Equity,0.17088696914052498,0.0011901550632076009,0.0005570032262885846,0.22538924057642928,0.05197313045412505
DSY FP Equity,ORBC US Equity,0.1488372890029269,0.004591486186764902,0.0009152498942498592,0.1976985899483757,0.05192482497510833
DSY FP Equity,VOW GR Equity,0.13692701077856895,0.02277151745613661,0.0005725195801843685,0.1593978317537548,0.059668143828374536
DSY FP Equity,DAI GR Equity,0.18301130093865114,0.031670501585343284,0.0005958745611992439,0.15049518393698372,0.08458725791745661
DSY FP Equity,BMW GR Equity,0.26563954488884056,0.0009209971272487272,0.0004608518604815463,0.23028806845428387,0.07897927105989126
DSY FP Equity,RNO FP Equity,0.1325264966168712,0.023261502908186554,0.0006234286208542728,0.1588357335482216,0.057960238841613214
DSY FP Equity,AIR FP Equity,0.3023783519899798,1.3206209511408304e-07,0.00024351924531556168,0.35919611465757706,0.05527732406704148
DSY FP Equity,PCAR US Equity,0.12163056466034568,0.04505619701863931,0.0007516587470853853,0.14048374350123036,0.060313226768063645
DSY FP Equity,TXT US Equity,0.14192006351853884,0.04135323696755522,0.0006355104117793279,0.14297048211343766,0.06912531571723492
DSY FP Equity,CON GR Equity,0.23590808648847117,0.00029111761739597,0.000560033133916302,0.2511320254510086,0.06397631826039152
DSY FP Equity,EO FP Equity,0.13939844728197276,0.010584110895938368,0.0003539810828055482,0.17862144517568032,0.054026583171167784
DSY FP Equity,MG CN Equity,0.12654842505446134,0.02931004966203358,0.0005688906356556449,0.15262370246162754,0.05765553468896365
DSY FP Equity,FR FP Equity,0.1177220961503055,0.02616900482701744,0.0004926863862939838,0.15569580026898527,0.052550475008533576
MPWR US Equity,ORBC US Equity,0.40977537394900854,8.591507473997271e-10,0.0015430501683222479,0.4126800201156759,0.06363792589847263
MPWR US Equity,ORCL US Equity,0.41149173764738034,1.1846324579206355e-08,0.0009032145113044481,0.3860057185948709,0.06919207744618788
MPWR US Equity,VOW GR Equity,0.49758235738986734,4.9981281181784024e-11,0.00045487505839314794,0.43917137220501434,0.07161872893498807
MPWR US Equity,DAI GR Equity,0.6357341045717684,4.394970075015717e-09,0.0005622986719229513,0.39636561401138026,0.10360731355081278
MPWR US Equity,BMW GR Equity,0.633107447860812,6.012935905103434e-10,0.00039402294536160676,0.41613275255070836,0.09733720674662849
MPWR US Equity,FCAU US Equity,0.11426235106295465,0.01670439132020473,0.0005875281716266043,0.16739863421192627,0.04734822587508464
MPWR US Equity,RNO FP Equity,0.17308631534152785,0.024661771250550756,0.0009034939760885427,0.15728380076839288,0.07646517043453233
MPWR US Equity,DE US Equity,0.2663030041290459,0.00014301481245323426,0.0007981036945334027,0.26316442071632284,0.06868919775966893
MPWR US Equity,TTMT IN Equity,0.12349602438691747,0.043639957494124755,0.0009672162381036983,0.1414138405261279,0.06082734826106402
MPWR US Equity,BA US Equity,0.3259914318909858,4.021506627321938e-05,0.0006245738489728491,0.28332225939916095,0.07763894509961092
MPWR US Equity,AIR FP Equity,0.24281247763439473,0.0016754528411886374,0.000655390227111883,0.21868938437932042,0.07623001238742842
MPWR US Equity,COST US Equity,0.33239521496780494,0.0007305531245797489,0.0008504372588171651,0.23462840764264048,0.09689531690746865
MPWR US Equity,175 HK Equity,0.08031237128542776,0.04161836804192378,0.0009853901647836633,0.14278634737875046,0.039169420067034305
MPWR US Equity,PCAR US Equity,0.3390127217500491,1.6193646439654697e-05,0.0010931651601719385,0.2968760146234979,0.07672384962231125
MPWR US Equity,WMT US Equity,0.26958136415931916,0.0027487093483121315,0.0007924064765120022,0.20862878155637518,0.08891531100755216
MPWR US Equity,TXT US Equity,0.37352537788710083,3.532288316354667e-05,0.0007851423754726117,0.2852978281147051,0.08828977322382758
MPWR US Equity,AAL LN Equity,0.14815678068646937,0.0006534438295941754,0.0005415339276517879,0.23669038756029212,0.042790374305438
MPWR US Equity,VMC US Equity,0.2013593478454695,9.388620067968297e-05,0.001048051808114857,0.270027610258863,0.05051818471098276
MPWR US Equity,HOG US Equity,0.14013378739535226,0.03281346007459154,0.0010184668626982915,0.14951272236447855,0.06520483911037604
MPWR US Equity,RACE US Equity,0.31702673452343083,1.547672022232018e-06,0.0006223872028255827,0.3290235427159748,0.06401963689598358
MPWR US Equity,TA US Equity,0.08292058843623962,0.021106763885732713,0.001052509830133307,0.16138896359729893,0.035676479483742786
MPWR US Equity,BWA US Equity,0.24319809347362867,7.832987393701895e-05,0.0010302431913739411,0.2729260392071638,0.060315702379311165
MPWR US Equity,CON GR Equity,0.4951333776359487,3.1929586035911853e-09,0.0006806577602506236,0.39962922617133767,0.07991081306433703
MPWR US Equity,CTB US Equity,0.10118464897391835,0.024322507783412956,0.0010819974505039804,0.15765271092456015,0.044593569754380204
MPWR US Equity,CPS US Equity,0.27465028654064194,0.00017120690073870528,0.0009273394164613148,0.2601727475776165,0.07171710870454936
MPWR US Equity,EO FP Equity,0.23157897988781836,0.0012154091162156506,0.0004156407223757364,0.22498344676988957,0.0705656725653339
MPWR US Equity,GT US Equity,0.20174543154659405,0.000615661958481797,0.0015935162667368983,0.2377841156728436,0.05798379479722302
MPWR US Equity,LEA US Equity,0.24477290281192962,0.0006307977506161053,0.0009709811718085067,0.2373387098441593,0.070490278781434
MPWR US Equity,MG CN Equity,0.2472298227166604,0.0011489005065387838,0.0007236106437386416,0.22606944316349314,0.07495348658562148
MPWR US Equity,NRE1V FH Equity,0.18909503223804616,0.028537921730221526,0.0009699683959021696,0.1533517587107985,0.08573300970786527
MPWR US Equity,TEN US Equity,0.15740427537570742,0.0031186576609893426,0.0013772949015146336,0.20598872265944032,0.05261170227778618
MPWR US Equity,FR FP Equity,0.2374631455460015,0.0006045607460403025,0.0005592390022974439,0.23811727006692796,0.06814823183001553
FGA FP Equity,3401 JP Equity,0.2556004150224054,0.0007371557534858847,0.001850480457951075,0.23446130799625303,0.07456533966100526
FGA FP Equity,VOW GR Equity,0.15637409620602846,0.03829409550521011,0.0017505237228317566,0.14517028845199964,0.07498704301718022
FGA FP Equity,AIR FP Equity,0.1662257807846585,0.024489652365171644,0.0016668909355038325,0.15747041103857304,0.07334512710884003
FGA FP Equity,175 HK Equity,0.10963584011419797,0.003265002258223784,0.0018478839357569039,0.20502209259372003,0.0368257191484309
FGA FP Equity,ABX CN Equity,-0.10019230293103717,0.03691919486591512,0.0019061632381708962,-0.14620758993855218,0.04769760149547785
FGA FP Equity,AAL LN Equity,0.10396953247330355,0.012446496867151078,0.0015801930566814242,0.1747064975435915,0.04122780825588143
FGA FP Equity,6326 JP Equity,0.13398672934142097,0.028633019648185157,0.0018157330766770219,0.1532611863433256,0.06078444982533209
FGA FP Equity,CTC/A CN Equity,0.2322714677838151,0.0359242156244073,0.0017188122579147734,0.14697881717997305,0.10998236093609474
FGA FP Equity,5108 JP Equity,0.1900873560271541,0.01617189802898128,0.0018289280330257077,0.16821657123852113,0.07837464414383442
FGA FP Equity,EO FP Equity,0.22729978858891087,0.0008289570384272826,0.0013139825794739658,0.23227065208739867,0.06697089947231032
FGA FP Equity,MG CN Equity,0.16091109991423,0.0270893487519826,0.0017246494119483955,0.15476433595645128,0.07227282290134435
FGA FP Equity,002350 KS Equity,-0.14835552781610342,0.04168031064317462,0.0019116414163464295,-0.142743470071969,0.07237716589367889
FGA FP Equity,5110 JP Equity,0.15079746717060016,0.04577480081633357,0.0016798523731444833,0.14002113598914329,0.07502829995533185
FGA FP Equity,6995 JP Equity,0.12164251074306405,0.01412334233305458,0.001878242728461706,0.17160012008681758,0.04913622873404597
FGA FP Equity,FR FP Equity,0.19634948071524644,0.0029585610457133825,0.0015310439705196431,0.20709438004341632,0.06526301311697043
3401 JP Equity,ORBC US Equity,-0.20829815530020818,0.0005292281916319391,9.245579468985821e-05,-0.24053997459548807,0.05913986376482355
3401 JP Equity,004800 KS Equity,0.11592015882703209,0.011811911518036537,0.0004401637046982954,0.17597875950459227,0.04562385442506871
3401 JP Equity,7203 JP Equity,0.604159952338145,9.522910458057741e-21,-9.400179894366467e-05,0.5928256450596755,0.05774622450424355
3401 JP Equity,7267 JP Equity,0.48950007870971607,7.776077703282402e-19,-5.4305356931398e-05,0.568175803261272,0.04988215503094764
3401 JP Equity,7201 JP Equity,0.584468435384787,1.6274158669050073e-14,0.000611781660435131,0.5035743332987097,0.07055232923201124
3401 JP Equity,7269 JP Equity,0.3976090030278404,2.383796831395337e-14,-0.0007275093913273392,0.5007997695191863,0.04835208100526204
3401 JP Equity,7261 JP Equity,0.4526550357348575,5.735932323109085e-19,0.0001777495080839564,0.5699479911733846,0.04591552635577789
3401 JP Equity,7270 JP Equity,0.5119683929832773,6.094902304880183e-21,0.0002952783085428372,0.5952112666330909,0.04863172049048366
3401 JP Equity,7211 JP Equity,0.218896857441175,4.280913811737207e-06,-0.00022269593911482656,0.31554958842801334,0.04631491058735081
3401 JP Equity,ABX CN Equity,-0.09381472541911022,0.03313209456718629,0.0003125719269136665,-0.1492440212764131,0.043732773034513596
3401 JP Equity,6326 JP Equity,0.4080617630963945,7.804523784841287e-15,-2.9968399156525007e-05,0.5088463572749893,0.048572979159908
3401 JP Equity,RACE US Equity,-0.1793961016499763,0.0021698587190763933,0.0005851383364972143,-0.21349039340540235,0.05776026356035367
3401 JP Equity,000957 CH Equity,0.06972222688678448,0.043488519950229676,0.0006269415187087708,0.14151478583531582,0.03431633722828359
3401 JP Equity,CTC/A CN Equity,0.23969658632889201,0.018103789057798365,0.0001161883831104771,0.16535262884156615,0.100590103596924
3401 JP Equity,7605 JP Equity,0.21428850049247983,0.001415165026983744,0.0003361992816341133,0.2220212652660802,0.06621430921400218
3401 JP Equity,5108 JP Equity,0.5412336312380446,1.1545963281439108e-15,3.18391352719226e-05,0.5221444819005875,0.06220060932746104
3401 JP Equity,2105 TT Equity,0.2219359026810602,0.008115787627102309,0.00041768361502037997,0.18487763838397717,0.08300717807763022
3401 JP Equity,CPS US Equity,0.14942219689825295,0.02037715161305999,0.00027488104631739733,0.1623047064458379,0.06391626005161559
3401 JP Equity,6902 JP Equity,0.4644575111657968,1.129148370489876e-18,6.26488483947047e-05,0.5659889401438851,0.04760001665923902
3401 JP Equity,5110 JP Equity,0.504451407621353,6.066073907882924e-15,-0.0005211590011048806,0.510633448135435,0.059762820216329185
3401 JP Equity,6995 JP Equity,0.3288960967684879,1.1947003960329301e-14,0.00018082605689504215,0.5058028854370072,0.03946716191617344
3401 JP Equity,5105 JP Equity,0.18108119260789637,8.741641224845663e-08,0.0001240572137898455,0.3639598650786606,0.03260522655189855
3401 JP Equity,5101 JP Equity,0.4038451555440626,1.9959462044121527e-16,-6.66055808109696e-05,0.533867162418226,0.04500437226944656
ORBC US Equity,ORCL US Equity,0.26255214346449607,0.0004231724788595074,-0.0012943586625437477,0.2445572823997371,0.07324323171358599
ORBC US Equity,VOW GR Equity,0.1683478816560771,0.03521484947535123,-0.001401633074643807,0.14753977518827877,0.0794042576421868
ORBC US Equity,BMW GR Equity,0.30049673397975407,0.0049337696501671234,-0.0015118254187144295,0.1961221497127728,0.10571101043690508
ORBC US Equity,7203 JP Equity,-0.22509292066803135,0.006137066679881815,-0.0010372293538333493,-0.19126479878812933,0.08127527197584479
ORBC US Equity,7267 JP Equity,-0.21252619410218396,0.0021561398263632192,-0.0010275844006514274,-0.21361935365146387,0.06838389578154937
ORBC US Equity,7201 JP Equity,-0.34047090780309297,0.0002461164216470388,-0.0013567488897958506,-0.254027477936902,0.09120918375563646
ORBC US Equity,DE US Equity,0.19079139829215735,0.007333816191668317,-0.0013812815735219997,0.18721571922831318,0.07043576932903417
ORBC US Equity,BA US Equity,0.2444702904364532,0.002453715884911135,-0.0015198977937511092,0.21097597940125543,0.07969485207308388
ORBC US Equity,7269 JP Equity,-0.12785404338429918,0.04667415363866441,-0.0008557819263621533,-0.13945064938574964,0.06387837978636428
ORBC US Equity,7261 JP Equity,-0.17104314628791448,0.007566748220290248,-0.0011376045703746865,-0.18649694017400506,0.06339736211488102
ORBC US Equity,7270 JP Equity,-0.20414818377672408,0.003187603911076233,-0.0011810311583518175,-0.20552832212744646,0.06839527149307044
ORBC US Equity,AIR FP Equity,0.25132688993300667,0.0012292265509743158,-0.0016097040635094546,0.22476468235542513,0.07666167492296529
ORBC US Equity,7211 JP Equity,-0.1445134769100318,0.009822904038157368,-0.0008267571772090053,-0.18039919881189204,0.05543878466343178
ORBC US Equity,COST US Equity,0.23991271157595606,0.016211032934583657,-0.001344857509446786,0.1681556644827686,0.09895493651184784
ORBC US Equity,PCAR US Equity,0.39736546715465904,4.1586857791947804e-07,-0.0011508535116379003,0.34552672990232586,0.0759320122952541
ORBC US Equity,WMT US Equity,0.2376177372554828,0.008948724507805456,-0.0014280935816094154,0.1825978346984549,0.09002103039652289
ORBC US Equity,TXT US Equity,0.40180809350073377,9.35022826861009e-06,-0.0014862259890469373,0.30473998676019615,0.08835866870266644
ORBC US Equity,AAL LN Equity,0.12006344016537666,0.00636018625457817,-0.0016129942800200093,0.19045934367111444,0.04354210604449892
ORBC US Equity,6326 JP Equity,-0.14947186256704711,0.021093376512826213,-0.001063422681374897,-0.161405517843431,0.0643033097159009
ORBC US Equity,VMC US Equity,0.22766794697050077,1.0455086064007284e-05,-0.0012035932843896494,0.30315914982481973,0.050352502055801954
ORBC US Equity,RACE US Equity,0.2881454110616509,1.6117543209270603e-05,-0.0015897377123243466,0.2969444459586375,0.06519530549153023
ORBC US Equity,000957 CH Equity,-0.08205173512666096,0.03959547443682637,-0.0015347002646586912,-0.14421701461668787,0.0396124412490167
ORBC US Equity,WLT PW Equity,0.1518445659277246,0.008208649854502034,-0.0013807669400899155,0.18461343847533648,0.056876172240785935
ORBC US Equity,BWA US Equity,0.1354696677567895,0.031142693114836133,-0.0012115942555067935,0.15095909534113133,0.062416778245528236
ORBC US Equity,5108 JP Equity,-0.193724383074,0.020743886244426975,-0.0010886605385538714,-0.16184093069853833,0.0831106722175937
ORBC US Equity,CON GR Equity,0.2525659405975051,0.0036912105251257618,-0.0013889237375689547,0.20241478644367764,0.08597507548539583
ORBC US Equity,CTB US Equity,0.11192419319317962,0.013259012926917751,-0.001165962695905947,0.17315825413308572,0.044791394875605135
ORBC US Equity,CPS US Equity,0.2292321355370359,0.0019531496337935684,-0.0013033534677304038,0.21562030672929128,0.07304194008917328
ORBC US Equity,6902 JP Equity,-0.20291271571738226,0.0021030043849271144,-0.0010776039956669435,-0.2141259883681472,0.06512871945330297
ORBC US Equity,GT US Equity,0.22147011159454097,0.0001814922560291179,-0.0006046886710670334,0.2591950285827319,0.05806457032369013
ORBC US Equity,LEA US Equity,0.17265727877414366,0.01748822665270094,-0.001256534412207603,0.16623502880679195,0.07206120623327884
ORBC US Equity,NRE1V FH Equity,0.20080913056495905,0.020852134873951437,-0.0012862839667388574,0.16170539499200562,0.08622428470131675
ORBC US Equity,5110 JP Equity,-0.19936956984531112,0.01241821050142164,-0.0008585246384971142,-0.17476197970963508,0.07903160227569905
ORBC US Equity,TEN US Equity,0.1543018833019014,0.0040341208854442435,-0.0008803364332732769,0.2005074709678895,0.05304624188653124
ORBC US Equity,6995 JP Equity,-0.14101134432105547,0.007152007010592011,-0.0011305483560187302,-0.18779101057776704,0.05189284509836505
ORBC US Equity,5101 JP Equity,-0.13361434811795306,0.02895430246750689,-0.0010644975474714052,-0.15295708254101048,0.06073892476423525
004800 KS Equity,VOW GR Equity,0.26923361139254104,0.010207524320612338,-0.0011663623863815277,0.1794862940559222,0.10382732635760025
004800 KS Equity,DAI GR Equity,0.38268122467238225,0.009899522598323418,-0.001138007784423202,0.18021485247305097,0.14696078072654248
004800 KS Equity,BMW GR Equity,0.4335006186248832,0.0019925762086859277,-0.0012937106609998278,0.21521729215800645,0.13840078612063525
004800 KS Equity,7203 JP Equity,0.32557238943120803,0.002518834349398683,-0.001078750242181708,0.21043662645795994,0.10641799604144718
004800 KS Equity,GM US Equity,0.215822939964467,0.02560006843873602,-0.0007298503315420206,0.15628576259285948,0.09596940036838916
004800 KS Equity,FCAU US Equity,0.16474165979683758,0.00906320037021294,-0.0015123932366944589,0.182299365218899,0.06251777192482558
004800 KS Equity,7267 JP Equity,0.2382106466176977,0.009127373113461368,-0.001036634420524732,0.18213350787978383,0.09048364824301784
004800 KS Equity,UG FP Equity,0.19892082563285832,0.021500002502821844,-0.0013246620664285865,0.1609067054749897,0.08584879638663412
004800 KS Equity,7201 JP Equity,0.2557153004019306,0.038348014431135356,-0.0007257234780655394,0.1451302537035771,0.12265930321307929
004800 KS Equity,TTMT IN Equity,0.22877325230096374,0.004555852828690172,-0.0009995373045734314,0.1978687230717313,0.07974064579542561
004800 KS Equity,7270 JP Equity,0.20227175728795424,0.026949850170551157,-0.000862200966434934,0.15490375881577015,0.09076608196906323
004800 KS Equity,7211 JP Equity,0.21785372068003797,0.002990824973308486,-0.001405971328502747,0.20686727250508372,0.07249368877683098
004800 KS Equity,WMT US Equity,0.3067784709842822,0.01027660426800005,-0.00113832066617221,0.17932556106155073,0.11841570496662807
004800 KS Equity,BBD/B CN Equity,0.11849523434451349,0.03947536193501543,-0.0007961973574054682,0.1443038827882258,0.05717124490663723
004800 KS Equity,6326 JP Equity,0.2506094100817765,0.0031388651150642526,-0.0010722666447207003,0.20585283757265277,0.0838228611505974
004800 KS Equity,000957 CH Equity,0.1052976173995348,0.044597570529106505,-0.0004138277039095078,0.1407822262477522,0.05210123648409671
004800 KS Equity,BWA US Equity,0.19578094649255937,0.017682140830300893,-0.0008606236534330408,0.16595417974302326,0.08185443985718943
004800 KS Equity,2105 TT Equity,0.34564810949364805,0.006586975269675707,-0.0007263053356929911,0.1896661035686112,0.1258964040516718
004800 KS Equity,CON GR Equity,0.43766509817914423,0.0001144925859149096,-0.001171303219381949,0.2668148013221584,0.11122943243901977
004800 KS Equity,CTB US Equity,0.18044076047930974,0.002294557132180174,-0.0007890253267784578,0.2123510570583336,0.05842316516564308
004800 KS Equity,CPS US Equity,0.2903835976212196,0.002864174813034524,-0.0009747585555746068,0.2077718913318894,0.09618939347680792
004800 KS Equity,6902 JP Equity,0.1904195207541296,0.0290656556289881,-0.0009582765593701501,0.1528523561277904,0.08662236661863916
004800 KS Equity,EO FP Equity,0.23642326335493824,0.013081065100631159,-0.0014926496779995946,0.17349006180410384,0.09442862571333856
004800 KS Equity,GT US Equity,0.25562093522830426,0.0010626791348658429,-0.0001567038407297238,0.22756659682352284,0.07696003812321475
004800 KS Equity,MG CN Equity,0.20012290688120785,0.04866462285890573,-0.0011089245565069506,0.13821996366279182,0.10089314439488435
004800 KS Equity,FR FP Equity,0.32337991931601856,0.00041442155123488597,-0.0015138206017578158,0.24492927194709152,0.09006640505194212
004800 KS Equity,5101 JP Equity,0.1824741856375798,0.023206764983364728,-0.0010283882414022876,0.15889801826077002,0.0797726844403223
ORCL US Equity,VOW GR Equity,0.24274542518714823,0.0010175398653863665,6.909797327158144e-05,0.2283954688990623,0.07280385448502143
ORCL US Equity,DAI GR Equity,0.282707794497386,0.007118174785043513,0.0001426114677784868,0.1878994998313024,0.10397554668080077
ORCL US Equity,BMW GR Equity,0.36392658075384055,0.00023255302372306928,-1.7764631814052385e-05,0.25499733075106984,0.09709632071502487
ORCL US Equity,GM US Equity,0.13595980500999694,0.04747129120101892,0.0004317651698958671,0.1389526267431478,0.06817645898407192
ORCL US Equity,FCAU US Equity,0.11988915365848929,0.007326418638347439,-0.0001266009727407013,0.18723887778974463,0.04425462811892856
ORCL US Equity,DE US Equity,0.13810860320749582,0.03786308354886354,0.00022874945558638352,0.14549203593257673,0.06607846129700215
ORCL US Equity,BA US Equity,0.17748898303007735,0.018758555762502765,0.0001277233083797875,0.1644422054101616,0.0749082480863209
ORCL US Equity,PCAR US Equity,0.1950691774775818,0.009139538796247512,0.0003841445779840385,0.18210218168772285,0.07410966556044774
ORCL US Equity,SHLDQ US Equity,0.04551262995294267,0.03744333488351673,0.0004608109325951294,0.14580836135558697,0.021727385481901274
ORCL US Equity,TXT US Equity,0.21853041435875645,0.010892390466049008,0.00020433918619062812,0.1779334590898591,0.08503396851666188
ORCL US Equity,AAL LN Equity,0.12840554557442999,0.00167619370544124,-8.178072254849634e-05,0.21868059623050992,0.040314112143086674
ORCL US Equity,VMC US Equity,0.16402424979597496,0.0007362857824910954,0.0003573860118479637,0.23448324615009014,0.0478454350276472
ORCL US Equity,HOG US Equity,0.18907390592775794,0.002009409334612679,0.000315680188230549,0.21504743469906068,0.06041433063885609
ORCL US Equity,RACE US Equity,0.18336083505183925,0.0036143710625024467,0.00011198180820531375,0.20286402861965006,0.06227307625652075
ORCL US Equity,BWA US Equity,0.15085175691198255,0.009794039155918921,0.00034698965285622543,0.18046897842320514,0.057847169840479
ORCL US Equity,CON GR Equity,0.26544355055227314,0.0010179016842221014,0.00016135582175658936,0.22838869178988794,0.07961393556342375
ORCL US Equity,CPS US Equity,0.15604323073844364,0.024391395025290127,0.0002896274068952888,0.15757744740664595,0.06880424102993522
ORCL US Equity,GT US Equity,0.14226711037021553,0.010526467664345462,0.0007424033677801321,0.1787520461957863,0.055096775642044835
ORCL US Equity,NRE1V FH Equity,0.2463400202103777,0.0022264274096278265,0.0002540312193787679,0.2129663535801353,0.0795187088446165
ORCL US Equity,TEN US Equity,0.10071259967535764,0.0450302275081943,0.0005686315474293235,0.14050057686243206,0.04993448369741185
ORCL US Equity,FR FP Equity,0.1302141546532289,0.04708367386350315,9.023362605904711e-05,0.13919391660490718,0.06517990878780519
