currency,partner,sector10,sectpart,s_adj,stk_flow,bop_item,geotime,date,value
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,AT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,AT,2016-01-01,564
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,AT,2016-04-01,185
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,AT,2016-07-01,372
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,AT,2016-10-01,716
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,AT,2017-01-01,314
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,AT,2017-04-01,442
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,AT,2017-07-01,626
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,AT,2017-10-01,400
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,AT,2018-01-01,673
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,AT,2018-04-01,446
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2016-01-01,1492
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2016-04-01,149
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2016-07-01,355
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2016-10-01,865
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2017-01-01,2178
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2017-04-01,907
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2017-07-01,2054
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2017-10-01,172
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2018-01-01,2198
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BE,2018-04-01,529
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2016-01-01,615
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2016-04-01,575
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2016-07-01,592
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2016-10-01,633
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2017-01-01,219
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2017-04-01,86
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2017-07-01,65
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2017-10-01,124
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2018-01-01,139
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,BG,2018-04-01,161
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2016-01-01,1439
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2016-04-01,2859
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2016-07-01,998
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2016-10-01,4179
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2017-01-01,154
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2017-04-01,4168
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2017-07-01,4253
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2017-10-01,41
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2018-01-01,708
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CH,2018-04-01,4062
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2016-01-01,72
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2016-04-01,11
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2016-07-01,104
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2016-10-01,186
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2017-01-01,59
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2017-04-01,118
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2017-07-01,183
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2017-10-01,173
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2018-01-01,125
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CY,2018-04-01,127
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2016-01-01,159
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2016-04-01,3899
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2016-07-01,3111
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2016-10-01,2462
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2017-01-01,177
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2017-04-01,3677
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2017-07-01,3614
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2017-10-01,2500
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2018-01-01,1608
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,CZ,2018-04-01,3375
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2016-01-01,19599
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2016-04-01,126
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2016-07-01,16176
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2016-10-01,24740
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2017-01-01,21295
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2017-04-01,3057
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2017-07-01,17922
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2017-10-01,25081
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2018-01-01,21620
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DE,2018-04-01,3771
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2016-01-01,492
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2016-04-01,2289
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2016-07-01,2079
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2016-10-01,2346
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2017-01-01,712
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2017-04-01,2452
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2017-07-01,1227
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2017-10-01,2099
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2018-01-01,385
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,DK,2018-04-01,2637
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2016-01-01,19378
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2016-04-01,16839
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2016-07-01,21782
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2016-10-01,45492
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2017-01-01,22580
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2017-04-01,16283
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2017-07-01,28513
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2017-10-01,29843
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2018-01-01,28006
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EA19,2018-04-01,6315
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2016-01-01,127
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2016-04-01,69
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2016-07-01,118
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2016-10-01,131
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2017-01-01,96
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2017-04-01,144
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2017-07-01,137
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2017-10-01,93
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2018-01-01,99
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EE,2018-04-01,130
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2016-01-01,679
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2016-04-01,264
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2016-07-01,717
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2016-10-01,23
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2017-01-01,859
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2017-04-01,324
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2017-07-01,542
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2017-10-01,268
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2018-01-01,866
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EL,2018-04-01,637
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2016-01-01,458
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2016-04-01,2492
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2016-07-01,1830
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2016-10-01,5836
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2017-01-01,462
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2017-04-01,3563
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2017-07-01,1841
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2017-10-01,4657
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2018-01-01,734
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ES,2018-04-01,3458
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2016-01-01,4047
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2016-04-01,40420
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2016-07-01,8080
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2016-10-01,13827
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2017-01-01,412
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2017-04-01,38176
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2017-07-01,3075
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2017-10-01,2926
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2018-01-01,8727
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,EU28,2018-04-01,28933
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2016-01-01,695
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2016-04-01,457
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2016-07-01,1820
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2016-10-01,1057
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2017-01-01,394
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2017-04-01,934
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2017-07-01,650
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2017-10-01,571
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2018-01-01,112
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FI,2018-04-01,1767
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2016-01-01,9236
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2016-04-01,5497
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2016-07-01,11954
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2016-10-01,20152
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2017-01-01,8925
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2017-04-01,10388
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2017-07-01,17685
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2017-10-01,15479
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2018-01-01,9738
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,FR,2018-04-01,16281
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2016-01-01,355
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2016-04-01,361
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2016-07-01,610
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2016-10-01,162
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2017-01-01,232
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2017-04-01,389
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2017-07-01,299
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2017-10-01,29
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2018-01-01,275
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HR,2018-04-01,325
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2016-01-01,349
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2016-04-01,736
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2016-07-01,739
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2016-10-01,953
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2017-01-01,874
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2017-04-01,1359
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2017-07-01,1196
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2017-10-01,1409
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2018-01-01,959
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,HU,2018-04-01,1803
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2016-01-01,11001
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2016-04-01,11343
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2016-07-01,14425
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2016-10-01,13145
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2017-01-01,13683
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2017-04-01,15647
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2017-07-01,14829
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2017-10-01,15613
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2018-01-01,14971
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IE,2018-04-01,15429
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2016-01-01,86
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2016-04-01,79
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2016-07-01,20
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2016-10-01,156
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2017-01-01,27
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2017-04-01,21
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2017-07-01,2
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2017-10-01,43
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2018-01-01,5
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IS,2018-04-01,0
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2016-01-01,572
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2016-04-01,2880
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2016-07-01,2830
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2016-10-01,4762
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2017-01-01,2971
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2017-04-01,969
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2017-07-01,4243
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2017-10-01,4596
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2018-01-01,3089
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,IT,2018-04-01,363
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2016-01-01,372
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2016-04-01,506
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2016-07-01,401
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2016-10-01,291
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2017-01-01,425
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2017-04-01,538
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2017-07-01,432
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2017-10-01,292
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2018-01-01,422
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LT,2018-04-01,567
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2016-01-01,4430
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2016-04-01,5232
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2016-07-01,2338
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2016-10-01,4901
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2017-01-01,1949
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2017-04-01,5438
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2017-07-01,3826
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2017-10-01,5212
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2018-01-01,3400
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LU,2018-04-01,6449
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2016-01-01,111
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2016-04-01,115
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2016-07-01,35
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2016-10-01,26
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2017-01-01,127
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2017-04-01,134
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2017-07-01,134
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2017-10-01,49
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2018-01-01,208
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,LV,2018-04-01,235
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2016-01-01,4
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2016-04-01,26
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2016-07-01,24
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2016-10-01,32
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2017-01-01,12
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2017-04-01,22
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2017-07-01,37
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2017-10-01,18
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2018-01-01,11
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,ME,2018-04-01,20
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2016-01-01,97
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2016-04-01,94
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2016-07-01,95
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2016-10-01,97
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2017-01-01,98
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2017-04-01,101
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2017-07-01,101
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2017-10-01,96
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2018-01-01,108
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MK,2018-04-01,106
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2015-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2015-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2016-01-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2016-04-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2016-07-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2016-10-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2017-01-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2017-04-01,
MIO_EUR,WRL_REST,S1,S1,NSA,BAL,IN1,MT,2017-07-01,
