currency,bop_item,sector10,sectpart,partner,stk_flow,geo\time,date,value
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,1999-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2000-01-01,6556.7 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2001-01-01,6993.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2002-01-01,11447.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2003-01-01,12060.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2004-01-01,11794.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2005-01-01,12466.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2006-01-01,13279.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2007-01-01,19057.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2008-01-01,27163.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2009-01-01,33922.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2010-01-01,27768.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2011-01-01,29031.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2012-01-01,27844.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2013-01-01,26453.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2014-01-01,38714.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2015-01-01,41017.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2016-01-01,39239.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HR,2017-01-01,43395.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,1999-01-01,330862.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2000-01-01,484327.2 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2001-01-01,598449.7 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2002-01-01,1057451.1 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2003-01-01,1828468.4 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2004-01-01,2237256.1 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2005-01-01,3070357.6 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2006-01-01,23282521.5 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2007-01-01,34887741.5 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2008-01-01,47060766.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2009-01-01,45614124.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2010-01-01,44639631.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2011-01-01,52261413.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2012-01-01,52652748.3
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2013-01-01,51444571.9
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2014-01-01,55884838.2
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2015-01-01,62077648.3
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2016-01-01,79152365.7
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,HU,2017-01-01,67585514.2
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,1999-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2000-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2001-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2002-01-01,126903.6 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2003-01-01,152114.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2004-01-01,202113.1 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2005-01-01,290251.1 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2006-01-01,305177.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2007-01-01,330164.2 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2008-01-01,375577.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2009-01-01,482470.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2010-01-01,529252.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2011-01-01,548780.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2012-01-01,613491.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2013-01-01,711919.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2014-01-01,912372.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2015-01-01,1325798.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2016-01-01,1413802.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IE,2017-01-01,1253862.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,1999-01-01,196318.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2000-01-01,215103.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2001-01-01,228781.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2002-01-01,203568.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2003-01-01,203325.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2004-01-01,216921.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2005-01-01,264697.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2006-01-01,306306.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2007-01-01,376825.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2008-01-01,389622.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2009-01-01,434100.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2010-01-01,445007.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2011-01-01,478218.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2012-01-01,491232.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2013-01-01,505587.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2014-01-01,520643.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2015-01-01,540390.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2016-01-01,555153.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,IT,2017-01-01,563511.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,1999-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2000-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2001-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2002-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2003-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2004-01-01,434.5 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2005-01-01,857.1 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2006-01-01,1196.5 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2007-01-01,1695.5 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2008-01-01,1998.3
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2009-01-01,2365.5
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2010-01-01,2359.7
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2011-01-01,2431.8
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2012-01-01,2604.4
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2013-01-01,3186.1
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2014-01-01,3605.4
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2015-01-01,3816.2
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2016-01-01,4599.4
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LT,2017-01-01,5400.8
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,1999-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2000-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2001-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2002-01-01,481661.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2003-01-01,588460.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2004-01-01,653032.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2005-01-01,763440.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2006-01-01,834289.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2007-01-01,1001131.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2008-01-01,1165870.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2009-01-01,1320952.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2010-01-01,1503557.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2011-01-01,2241342.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2012-01-01,3036448.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2013-01-01,3399885.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2014-01-01,4566465.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2015-01-01,5649731.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2016-01-01,5757923.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LU,2017-01-01,5263395.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,1999-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2000-01-01,66.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2001-01-01,191.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2002-01-01,144.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2003-01-01,232.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2004-01-01,314.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2005-01-01,417.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2006-01-01,565.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2007-01-01,1182.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2008-01-01,1385.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2009-01-01,1221.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2010-01-01,1319.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2011-01-01,1428.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2012-01-01,1539.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2013-01-01,1932.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2014-01-01,2050.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2015-01-01,2418.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2016-01-01,2544.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,LV,2017-01-01,2950.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,1999-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2000-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2001-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2002-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2003-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2004-01-01,10732.7 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2005-01-01,23773.7 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2006-01-01,38075.2 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2007-01-01,52128.8 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2008-01-01,64310.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2009-01-01,62516.7
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2010-01-01,70927.6
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2011-01-01,77771.2
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2012-01-01,76763.6
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2013-01-01,75649.2
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2014-01-01,74566.8
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2015-01-01,73990.4
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2016-01-01,73441.9
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,MT,2017-01-01,73205.6
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,1999-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2000-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2001-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2002-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2003-01-01,1726335.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2004-01-01,1854934.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2005-01-01,2102000.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2006-01-01,2511779.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2007-01-01,2908292.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2008-01-01,3038009.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2009-01-01,3138045.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2010-01-01,3387353.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2011-01-01,3736927.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2012-01-01,3937134.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2013-01-01,4218880.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2014-01-01,4407892.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2015-01-01,4985442.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2016-01-01,5287923.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,NL,2017-01-01,5511452.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,1999-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2000-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2001-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2002-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2003-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2004-01-01,24890.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2005-01-01,37526.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2006-01-01,63388.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2007-01-01,76536.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2008-01-01,99115.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2009-01-01,115255.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2010-01-01,186250.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2011-01-01,224652.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2012-01-01,223445.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2013-01-01,215839.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2014-01-01,231202.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2015-01-01,242442.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2016-01-01,267332.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PL,2017-01-01,252840.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,1996-01-01,3805.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,1997-01-01,6220.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,1998-01-01,12524.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,1999-01-01,15382.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2000-01-01,26115.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2001-01-01,30468.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2002-01-01,24149.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2003-01-01,33165.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2004-01-01,38358.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2005-01-01,42001.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2006-01-01,48211.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2007-01-01,54173.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2008-01-01,54427.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2009-01-01,58387.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2010-01-01,61983.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2011-01-01,63749.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2012-01-01,68644.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2013-01-01,71735.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2014-01-01,74151.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2015-01-01,77126.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2016-01-01,86097.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,PT,2017-01-01,85944.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,1998-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,1999-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2000-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2001-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2002-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2003-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2004-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2005-01-01,2008.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2006-01-01,3737.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2007-01-01,5409.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2008-01-01,6935.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2009-01-01,7265.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2010-01-01,8183.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2011-01-01,8531.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2012-01-01,7451.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2013-01-01,7618.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2014-01-01,11576.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2015-01-01,15736.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2016-01-01,25763.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,RO,2017-01-01,31349.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,1995-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,1996-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,1997-01-01,: 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,1998-01-01,977951.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,1999-01-01,1153194.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2000-01-01,1463795.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2001-01-01,1731786.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2002-01-01,1746023.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2003-01-01,1843161.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2004-01-01,2005843.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2005-01-01,2345233.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2006-01-01,2486729.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2007-01-01,3007346.0 
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2008-01-01,3533434.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2009-01-01,3581602.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2010-01-01,3550130.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2011-01-01,3628795.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2012-01-01,3527378.0
MIO_NAC,FA__D__F,S1,S1,WRL_REST,A_LE,SE,2013-01-01,3709079.0
