na_item,unit,geotime,date,value
P51G,PCH_Q4_NSA,EA,2016-04-01,1
P51G,PCH_Q4_NSA,EA,2016-07-01,5
P51G,PCH_Q4_NSA,EA,2016-10-01,3
P51G,PCH_Q4_NSA,EA,2017-01-01,4
P51G,PCH_Q4_NSA,EA,2017-04-01,2
P51G,PCH_Q4_NSA,EA,2017-07-01,2
P51G,PCH_Q4_NSA,EA,2017-10-01,1
P51G,PCH_Q4_NSA,EA,2018-01-01,3
P51G,PCH_Q4_NSA,EA,2018-04-01,3
P51G,PCH_Q4_NSA,EA19,2015-07-01,3
P51G,PCH_Q4_NSA,EA19,2015-10-01,6
P51G,PCH_Q4_NSA,EA19,2016-01-01,6
P51G,PCH_Q4_NSA,EA19,2016-04-01,1
P51G,PCH_Q4_NSA,EA19,2016-07-01,5
P51G,PCH_Q4_NSA,EA19,2016-10-01,3
P51G,PCH_Q4_NSA,EA19,2017-01-01,4
P51G,PCH_Q4_NSA,EA19,2017-04-01,2
P51G,PCH_Q4_NSA,EA19,2017-07-01,2
P51G,PCH_Q4_NSA,EA19,2017-10-01,1
P51G,PCH_Q4_NSA,EA19,2018-01-01,3
P51G,PCH_Q4_NSA,EA19,2018-04-01,3
P51G,PCH_Q4_NSA,EE,2015-07-01,4
P51G,PCH_Q4_NSA,EE,2015-10-01,6
P51G,PCH_Q4_NSA,EE,2016-01-01,9
P51G,PCH_Q4_NSA,EE,2016-04-01,7
P51G,PCH_Q4_NSA,EE,2016-07-01,2
P51G,PCH_Q4_NSA,EE,2016-10-01,4
P51G,PCH_Q4_NSA,EE,2017-01-01,16
P51G,PCH_Q4_NSA,EE,2017-04-01,18
P51G,PCH_Q4_NSA,EE,2017-07-01,16
P51G,PCH_Q4_NSA,EE,2017-10-01,1
P51G,PCH_Q4_NSA,EE,2018-01-01,9
P51G,PCH_Q4_NSA,EE,2018-04-01,0
P51G,PCH_Q4_NSA,EL,2015-07-01,2
P51G,PCH_Q4_NSA,EL,2015-10-01,2
P51G,PCH_Q4_NSA,EL,2016-01-01,8
P51G,PCH_Q4_NSA,EL,2016-04-01,12
P51G,PCH_Q4_NSA,EL,2016-07-01,15
P51G,PCH_Q4_NSA,EL,2016-10-01,8
P51G,PCH_Q4_NSA,EL,2017-01-01,19
P51G,PCH_Q4_NSA,EL,2017-04-01,1
P51G,PCH_Q4_NSA,EL,2017-07-01,8
P51G,PCH_Q4_NSA,EL,2017-10-01,25
P51G,PCH_Q4_NSA,EL,2018-01-01,9
P51G,PCH_Q4_NSA,EL,2018-04-01,5
P51G,PCH_Q4_NSA,ES,2015-07-01,7
P51G,PCH_Q4_NSA,ES,2015-10-01,6
P51G,PCH_Q4_NSA,ES,2016-01-01,5
P51G,PCH_Q4_NSA,ES,2016-04-01,3
P51G,PCH_Q4_NSA,ES,2016-07-01,1
P51G,PCH_Q4_NSA,ES,2016-10-01,1
P51G,PCH_Q4_NSA,ES,2017-01-01,5
P51G,PCH_Q4_NSA,ES,2017-04-01,3
P51G,PCH_Q4_NSA,ES,2017-07-01,5
P51G,PCH_Q4_NSA,ES,2017-10-01,4
P51G,PCH_Q4_NSA,ES,2018-01-01,3
P51G,PCH_Q4_NSA,ES,2018-04-01,7
P51G,PCH_Q4_NSA,EU28,2015-07-01,3
P51G,PCH_Q4_NSA,EU28,2015-10-01,5
P51G,PCH_Q4_NSA,EU28,2016-01-01,5
P51G,PCH_Q4_NSA,EU28,2016-04-01,1
P51G,PCH_Q4_NSA,EU28,2016-07-01,4
P51G,PCH_Q4_NSA,EU28,2016-10-01,2
P51G,PCH_Q4_NSA,EU28,2017-01-01,3
P51G,PCH_Q4_NSA,EU28,2017-04-01,3
P51G,PCH_Q4_NSA,EU28,2017-07-01,2
P51G,PCH_Q4_NSA,EU28,2017-10-01,2
P51G,PCH_Q4_NSA,EU28,2018-01-01,3
P51G,PCH_Q4_NSA,EU28,2018-04-01,3
P51G,PCH_Q4_NSA,FI,2015-07-01,0
P51G,PCH_Q4_NSA,FI,2015-10-01,3
P51G,PCH_Q4_NSA,FI,2016-01-01,6
P51G,PCH_Q4_NSA,FI,2016-04-01,8
P51G,PCH_Q4_NSA,FI,2016-07-01,8
P51G,PCH_Q4_NSA,FI,2016-10-01,10
P51G,PCH_Q4_NSA,FI,2017-01-01,6
P51G,PCH_Q4_NSA,FI,2017-04-01,3
P51G,PCH_Q4_NSA,FI,2017-07-01,4
P51G,PCH_Q4_NSA,FI,2017-10-01,1
P51G,PCH_Q4_NSA,FI,2018-01-01,2
P51G,PCH_Q4_NSA,FI,2018-04-01,4
P51G,PCH_Q4_NSA,FR,2015-07-01,0
P51G,PCH_Q4_NSA,FR,2015-10-01,2
P51G,PCH_Q4_NSA,FR,2016-01-01,2
P51G,PCH_Q4_NSA,FR,2016-04-01,4
P51G,PCH_Q4_NSA,FR,2016-07-01,2
P51G,PCH_Q4_NSA,FR,2016-10-01,1
P51G,PCH_Q4_NSA,FR,2017-01-01,4
P51G,PCH_Q4_NSA,FR,2017-04-01,3
P51G,PCH_Q4_NSA,FR,2017-07-01,5
P51G,PCH_Q4_NSA,FR,2017-10-01,5
P51G,PCH_Q4_NSA,FR,2018-01-01,2
P51G,PCH_Q4_NSA,FR,2018-04-01,3
P51G,PCH_Q4_NSA,HR,2015-07-01,5
P51G,PCH_Q4_NSA,HR,2015-10-01,6
P51G,PCH_Q4_NSA,HR,2016-01-01,6
P51G,PCH_Q4_NSA,HR,2016-04-01,8
P51G,PCH_Q4_NSA,HR,2016-07-01,4
P51G,PCH_Q4_NSA,HR,2016-10-01,6
P51G,PCH_Q4_NSA,HR,2017-01-01,6
P51G,PCH_Q4_NSA,HR,2017-04-01,3
P51G,PCH_Q4_NSA,HR,2017-07-01,3
P51G,PCH_Q4_NSA,HR,2017-10-01,1
P51G,PCH_Q4_NSA,HR,2018-01-01,3
P51G,PCH_Q4_NSA,HR,2018-04-01,3
P51G,PCH_Q4_NSA,HU,2015-07-01,1
P51G,PCH_Q4_NSA,HU,2015-10-01,9
P51G,PCH_Q4_NSA,HU,2016-01-01,6
P51G,PCH_Q4_NSA,HU,2016-04-01,15
P51G,PCH_Q4_NSA,HU,2016-07-01,5
P51G,PCH_Q4_NSA,HU,2016-10-01,16
P51G,PCH_Q4_NSA,HU,2017-01-01,20
P51G,PCH_Q4_NSA,HU,2017-04-01,24
P51G,PCH_Q4_NSA,HU,2017-07-01,18
P51G,PCH_Q4_NSA,HU,2017-10-01,11
P51G,PCH_Q4_NSA,HU,2018-01-01,17
P51G,PCH_Q4_NSA,HU,2018-04-01,15
P51G,PCH_Q4_NSA,IE,2015-07-01,34
P51G,PCH_Q4_NSA,IE,2015-10-01,96
P51G,PCH_Q4_NSA,IE,2016-01-01,54
P51G,PCH_Q4_NSA,IE,2016-04-01,74
P51G,PCH_Q4_NSA,IE,2016-07-01,58
P51G,PCH_Q4_NSA,IE,2016-10-01,31
P51G,PCH_Q4_NSA,IE,2017-01-01,22
P51G,PCH_Q4_NSA,IE,2017-04-01,8
P51G,PCH_Q4_NSA,IE,2017-07-01,45
P51G,PCH_Q4_NSA,IE,2017-10-01,43
P51G,PCH_Q4_NSA,IE,2018-01-01,1
P51G,PCH_Q4_NSA,IE,2018-04-01,32
P51G,PCH_Q4_NSA,IS,2015-07-01,4
P51G,PCH_Q4_NSA,IS,2015-10-01,31
P51G,PCH_Q4_NSA,IS,2016-01-01,21
P51G,PCH_Q4_NSA,IS,2016-04-01,30
P51G,PCH_Q4_NSA,IS,2016-07-01,20
P51G,PCH_Q4_NSA,IS,2016-10-01,15
P51G,PCH_Q4_NSA,IS,2017-01-01,5
P51G,PCH_Q4_NSA,IS,2017-04-01,10
P51G,PCH_Q4_NSA,IS,2017-07-01,18
P51G,PCH_Q4_NSA,IS,2017-10-01,4
P51G,PCH_Q4_NSA,IS,2018-01-01,7
P51G,PCH_Q4_NSA,IS,2018-04-01,7
P51G,PCH_Q4_NSA,IT,2015-07-01,2
P51G,PCH_Q4_NSA,IT,2015-10-01,2
P51G,PCH_Q4_NSA,IT,2016-01-01,3
P51G,PCH_Q4_NSA,IT,2016-04-01,3
P51G,PCH_Q4_NSA,IT,2016-07-01,2
P51G,PCH_Q4_NSA,IT,2016-10-01,5
P51G,PCH_Q4_NSA,IT,2017-01-01,5
P51G,PCH_Q4_NSA,IT,2017-04-01,3
P51G,PCH_Q4_NSA,IT,2017-07-01,4
P51G,PCH_Q4_NSA,IT,2017-10-01,3
P51G,PCH_Q4_NSA,IT,2018-01-01,5
P51G,PCH_Q4_NSA,IT,2018-04-01,7
P51G,PCH_Q4_NSA,LT,2015-07-01,4
P51G,PCH_Q4_NSA,LT,2015-10-01,0
P51G,PCH_Q4_NSA,LT,2016-01-01,4
P51G,PCH_Q4_NSA,LT,2016-04-01,0
P51G,PCH_Q4_NSA,LT,2016-07-01,1
P51G,PCH_Q4_NSA,LT,2016-10-01,6
P51G,PCH_Q4_NSA,LT,2017-01-01,8
P51G,PCH_Q4_NSA,LT,2017-04-01,3
P51G,PCH_Q4_NSA,LT,2017-07-01,7
P51G,PCH_Q4_NSA,LT,2017-10-01,8
P51G,PCH_Q4_NSA,LT,2018-01-01,9
P51G,PCH_Q4_NSA,LT,2018-04-01,7
P51G,PCH_Q4_NSA,LU,2015-07-01,7
P51G,PCH_Q4_NSA,LU,2015-10-01,20
P51G,PCH_Q4_NSA,LU,2016-01-01,5
P51G,PCH_Q4_NSA,LU,2016-04-01,11
P51G,PCH_Q4_NSA,LU,2016-07-01,11
P51G,PCH_Q4_NSA,LU,2016-10-01,24
P51G,PCH_Q4_NSA,LU,2017-01-01,16
P51G,PCH_Q4_NSA,LU,2017-04-01,13
P51G,PCH_Q4_NSA,LU,2017-07-01,5
P51G,PCH_Q4_NSA,LU,2017-10-01,6
P51G,PCH_Q4_NSA,LU,2018-01-01,11
P51G,PCH_Q4_NSA,LU,2018-04-01,13
P51G,PCH_Q4_NSA,LV,2015-07-01,3
P51G,PCH_Q4_NSA,LV,2015-10-01,2
P51G,PCH_Q4_NSA,LV,2016-01-01,4
P51G,PCH_Q4_NSA,LV,2016-04-01,15
P51G,PCH_Q4_NSA,LV,2016-07-01,7
P51G,PCH_Q4_NSA,LV,2016-10-01,5
P51G,PCH_Q4_NSA,LV,2017-01-01,6
P51G,PCH_Q4_NSA,LV,2017-04-01,19
P51G,PCH_Q4_NSA,LV,2017-07-01,16
P51G,PCH_Q4_NSA,LV,2017-10-01,9
P51G,PCH_Q4_NSA,LV,2018-01-01,22
P51G,PCH_Q4_NSA,LV,2018-04-01,13
P51G,PCH_Q4_NSA,MT,2015-07-01,81
P51G,PCH_Q4_NSA,MT,2015-10-01,50
P51G,PCH_Q4_NSA,MT,2016-01-01,19
P51G,PCH_Q4_NSA,MT,2016-04-01,1
P51G,PCH_Q4_NSA,MT,2016-07-01,13
P51G,PCH_Q4_NSA,MT,2016-10-01,6
P51G,PCH_Q4_NSA,MT,2017-01-01,7
P51G,PCH_Q4_NSA,MT,2017-04-01,28
P51G,PCH_Q4_NSA,MT,2017-07-01,5
P51G,PCH_Q4_NSA,MT,2017-10-01,0
P51G,PCH_Q4_NSA,MT,2018-01-01,15
P51G,PCH_Q4_NSA,MT,2018-04-01,12
P51G,PCH_Q4_NSA,NL,2015-07-01,11
P51G,PCH_Q4_NSA,NL,2015-10-01,12
P51G,PCH_Q4_NSA,NL,2016-01-01,47
P51G,PCH_Q4_NSA,NL,2016-04-01,41
P51G,PCH_Q4_NSA,NL,2016-07-01,10
P51G,PCH_Q4_NSA,NL,2016-10-01,2
P51G,PCH_Q4_NSA,NL,2017-01-01,6
P51G,PCH_Q4_NSA,NL,2017-04-01,4
P51G,PCH_Q4_NSA,NL,2017-07-01,7
P51G,PCH_Q4_NSA,NL,2017-10-01,5
P51G,PCH_Q4_NSA,NL,2018-01-01,6
P51G,PCH_Q4_NSA,NL,2018-04-01,5
P51G,PCH_Q4_NSA,NO,2015-07-01,4
P51G,PCH_Q4_NSA,NO,2015-10-01,3
P51G,PCH_Q4_NSA,NO,2016-01-01,0
P51G,PCH_Q4_NSA,NO,2016-04-01,3
P51G,PCH_Q4_NSA,NO,2016-07-01,9
P51G,PCH_Q4_NSA,NO,2016-10-01,8
P51G,PCH_Q4_NSA,NO,2017-01-01,8
P51G,PCH_Q4_NSA,NO,2017-04-01,4
P51G,PCH_Q4_NSA,NO,2017-07-01,0
P51G,PCH_Q4_NSA,NO,2017-10-01,2
P51G,PCH_Q4_NSA,NO,2018-01-01,5
P51G,PCH_Q4_NSA,NO,2018-04-01,0
P51G,PCH_Q4_NSA,PL,2015-07-01,5
P51G,PCH_Q4_NSA,PL,2015-10-01,4
P51G,PCH_Q4_NSA,PL,2016-01-01,10
P51G,PCH_Q4_NSA,PL,2016-04-01,4
P51G,PCH_Q4_NSA,PL,2016-07-01,7
P51G,PCH_Q4_NSA,PL,2016-10-01,9
P51G,PCH_Q4_NSA,PL,2017-01-01,1
P51G,PCH_Q4_NSA,PL,2017-04-01,1
P51G,PCH_Q4_NSA,PL,2017-07-01,3
P51G,PCH_Q4_NSA,PL,2017-10-01,5
P51G,PCH_Q4_NSA,PL,2018-01-01,8
P51G,PCH_Q4_NSA,PL,2018-04-01,4
P51G,PCH_Q4_NSA,PT,2015-07-01,4
P51G,PCH_Q4_NSA,PT,2015-10-01,2
P51G,PCH_Q4_NSA,PT,2016-01-01,1
P51G,PCH_Q4_NSA,PT,2016-04-01,0
P51G,PCH_Q4_NSA,PT,2016-07-01,3
P51G,PCH_Q4_NSA,PT,2016-10-01,6
P51G,PCH_Q4_NSA,PT,2017-01-01,12
P51G,PCH_Q4_NSA,PT,2017-04-01,11
P51G,PCH_Q4_NSA,PT,2017-07-01,7
P51G,PCH_Q4_NSA,PT,2017-10-01,5
P51G,PCH_Q4_NSA,PT,2018-01-01,2
P51G,PCH_Q4_NSA,PT,2018-04-01,4
P51G,PCH_Q4_NSA,RO,2015-07-01,0
P51G,PCH_Q4_NSA,RO,2015-10-01,16
P51G,PCH_Q4_NSA,RO,2016-01-01,2
P51G,PCH_Q4_NSA,RO,2016-04-01,6
P51G,PCH_Q4_NSA,RO,2016-07-01,0
P51G,PCH_Q4_NSA,RO,2016-10-01,12
P51G,PCH_Q4_NSA,RO,2017-01-01,0
P51G,PCH_Q4_NSA,RO,2017-04-01,0
P51G,PCH_Q4_NSA,RO,2017-07-01,6
P51G,PCH_Q4_NSA,RO,2017-10-01,10
P51G,PCH_Q4_NSA,RO,2018-01-01,6
P51G,PCH_Q4_NSA,RO,2018-04-01,4
P51G,PCH_Q4_NSA,RS,2015-07-01,8
P51G,PCH_Q4_NSA,RS,2015-10-01,4
P51G,PCH_Q4_NSA,RS,2016-01-01,6
P51G,PCH_Q4_NSA,RS,2016-04-01,4
P51G,PCH_Q4_NSA,RS,2016-07-01,6
P51G,PCH_Q4_NSA,RS,2016-10-01,2
P51G,PCH_Q4_NSA,RS,2017-01-01,2
P51G,PCH_Q4_NSA,RS,2017-04-01,2
P51G,PCH_Q4_NSA,RS,2017-07-01,6
P51G,PCH_Q4_NSA,RS,2017-10-01,12
P51G,PCH_Q4_NSA,RS,2018-01-01,15
P51G,PCH_Q4_NSA,RS,2018-04-01,12
P51G,PCH_Q4_NSA,SE,2015-07-01,5
P51G,PCH_Q4_NSA,SE,2015-10-01,6
P51G,PCH_Q4_NSA,SE,2016-01-01,4
P51G,PCH_Q4_NSA,SE,2016-04-01,5
P51G,PCH_Q4_NSA,SE,2016-07-01,4
P51G,PCH_Q4_NSA,SE,2016-10-01,2
P51G,PCH_Q4_NSA,SE,2017-01-01,7
P51G,PCH_Q4_NSA,SE,2017-04-01,3
P51G,PCH_Q4_NSA,SE,2017-07-01,8
P51G,PCH_Q4_NSA,SE,2017-10-01,5
P51G,PCH_Q4_NSA,SE,2018-01-01,6
P51G,PCH_Q4_NSA,SE,2018-04-01,4
P51G,PCH_Q4_NSA,SI,2015-07-01,3
P51G,PCH_Q4_NSA,SI,2015-10-01,2
P51G,PCH_Q4_NSA,SI,2016-01-01,9
P51G,PCH_Q4_NSA,SI,2016-04-01,4
P51G,PCH_Q4_NSA,SI,2016-07-01,2
P51G,PCH_Q4_NSA,SI,2016-10-01,0
P51G,PCH_Q4_NSA,SI,2017-01-01,13
P51G,PCH_Q4_NSA,SI,2017-04-01,10
P51G,PCH_Q4_NSA,SI,2017-07-01,7
P51G,PCH_Q4_NSA,SI,2017-10-01,12
P51G,PCH_Q4_NSA,SI,2018-01-01,10
P51G,PCH_Q4_NSA,SI,2018-04-01,8
P51G,PCH_Q4_NSA,SK,2015-07-01,23
P51G,PCH_Q4_NSA,SK,2015-10-01,23
P51G,PCH_Q4_NSA,SK,2016-01-01,2
P51G,PCH_Q4_NSA,SK,2016-04-01,2
P51G,PCH_Q4_NSA,SK,2016-07-01,13
P51G,PCH_Q4_NSA,SK,2016-10-01,14
P51G,PCH_Q4_NSA,SK,2017-01-01,0
P51G,PCH_Q4_NSA,SK,2017-04-01,5
P51G,PCH_Q4_NSA,SK,2017-07-01,10
P51G,PCH_Q4_NSA,SK,2017-10-01,6
P51G,PCH_Q4_NSA,SK,2018-01-01,12
P51G,PCH_Q4_NSA,SK,2018-04-01,20
P51G,PCH_Q4_NSA,TR,2015-07-01,9
P51G,PCH_Q4_NSA,TR,2015-10-01,10
P51G,PCH_Q4_NSA,TR,2016-01-01,6
P51G,PCH_Q4_NSA,TR,2016-04-01,2
P51G,PCH_Q4_NSA,TR,2016-07-01,0
P51G,PCH_Q4_NSA,TR,2016-10-01,1
P51G,PCH_Q4_NSA,TR,2017-01-01,3
P51G,PCH_Q4_NSA,TR,2017-04-01,7
P51G,PCH_Q4_NSA,TR,2017-07-01,12
P51G,PCH_Q4_NSA,TR,2017-10-01,6
P51G,PCH_Q4_NSA,TR,2018-01-01,7
P51G,PCH_Q4_NSA,TR,2018-04-01,3
P51G,PCH_Q4_NSA,UK,2015-07-01,1
P51G,PCH_Q4_NSA,UK,2015-10-01,2
P51G,PCH_Q4_NSA,UK,2016-01-01,0
P51G,PCH_Q4_NSA,UK,2016-04-01,1
P51G,PCH_Q4_NSA,UK,2016-07-01,5
P51G,PCH_Q4_NSA,UK,2016-10-01,2
P51G,PCH_Q4_NSA,UK,2017-01-01,2
P51G,PCH_Q4_NSA,UK,2017-04-01,3
P51G,PCH_Q4_NSA,UK,2017-07-01,2
P51G,PCH_Q4_NSA,UK,2017-10-01,3
P51G,PCH_Q4_NSA,UK,2018-01-01,1
P51G,PCH_Q4_NSA,UK,2018-04-01,0
