indic_env,waste,unit,geotime,date,value
EXP_XEU,TOTAL,T,HU,2016-01-01,151284.0
EXP_XEU,TOTAL,T,IE,2004-01-01,174540.0
EXP_XEU,TOTAL,T,IE,2005-01-01,285579.0
EXP_XEU,TOTAL,T,IE,2006-01-01,318339.0
EXP_XEU,TOTAL,T,IE,2007-01-01,360651.0
EXP_XEU,TOTAL,T,IE,2008-01-01,356829.0
EXP_XEU,TOTAL,T,IE,2009-01-01,389499.0
EXP_XEU,TOTAL,T,IE,2010-01-01,323860.0
EXP_XEU,TOTAL,T,IE,2011-01-01,350795.0
EXP_XEU,TOTAL,T,IE,2012-01-01,401001.0
EXP_XEU,TOTAL,T,IE,2013-01-01,374462.0
EXP_XEU,TOTAL,T,IE,2014-01-01,392477.0
EXP_XEU,TOTAL,T,IE,2015-01-01,404131.0
EXP_XEU,TOTAL,T,IE,2016-01-01,386173.0
EXP_XEU,TOTAL,T,IT,2004-01-01,351485.0
EXP_XEU,TOTAL,T,IT,2005-01-01,472136.0
EXP_XEU,TOTAL,T,IT,2006-01-01,569838.0
EXP_XEU,TOTAL,T,IT,2007-01-01,778537.0
EXP_XEU,TOTAL,T,IT,2008-01-01,1321599.0
EXP_XEU,TOTAL,T,IT,2009-01-01,1947655.0
EXP_XEU,TOTAL,T,IT,2010-01-01,1595097.0
EXP_XEU,TOTAL,T,IT,2011-01-01,1704339.0
EXP_XEU,TOTAL,T,IT,2012-01-01,1899251.0
EXP_XEU,TOTAL,T,IT,2013-01-01,1648432.0
EXP_XEU,TOTAL,T,IT,2014-01-01,1593519.0
EXP_XEU,TOTAL,T,IT,2015-01-01,1775296.0
EXP_XEU,TOTAL,T,IT,2016-01-01,1840735.0
EXP_XEU,TOTAL,T,LT,2004-01-01,268666.0
EXP_XEU,TOTAL,T,LT,2005-01-01,299464.0
EXP_XEU,TOTAL,T,LT,2006-01-01,306143.0
EXP_XEU,TOTAL,T,LT,2007-01-01,329856.0
EXP_XEU,TOTAL,T,LT,2008-01-01,318364.0
EXP_XEU,TOTAL,T,LT,2009-01-01,204550.0
EXP_XEU,TOTAL,T,LT,2010-01-01,201804.0
EXP_XEU,TOTAL,T,LT,2011-01-01,299230.0
EXP_XEU,TOTAL,T,LT,2012-01-01,201967.0
EXP_XEU,TOTAL,T,LT,2013-01-01,244320.0
EXP_XEU,TOTAL,T,LT,2014-01-01,399089.0
EXP_XEU,TOTAL,T,LT,2015-01-01,404720.0
EXP_XEU,TOTAL,T,LT,2016-01-01,503354.0
EXP_XEU,TOTAL,T,LU,2004-01-01,8442.0
EXP_XEU,TOTAL,T,LU,2005-01-01,27367.0
EXP_XEU,TOTAL,T,LU,2006-01-01,14615.0
EXP_XEU,TOTAL,T,LU,2007-01-01,9591.0
EXP_XEU,TOTAL,T,LU,2008-01-01,2488.0
EXP_XEU,TOTAL,T,LU,2009-01-01,179.0
EXP_XEU,TOTAL,T,LU,2010-01-01,56.0
EXP_XEU,TOTAL,T,LU,2011-01-01,12.0
EXP_XEU,TOTAL,T,LU,2012-01-01,7.0
EXP_XEU,TOTAL,T,LU,2013-01-01,0.0
EXP_XEU,TOTAL,T,LU,2014-01-01,1.0
EXP_XEU,TOTAL,T,LU,2015-01-01,0.0
EXP_XEU,TOTAL,T,LU,2016-01-01,41.0
EXP_XEU,TOTAL,T,LV,2004-01-01,26954.0
EXP_XEU,TOTAL,T,LV,2005-01-01,36540.0
EXP_XEU,TOTAL,T,LV,2006-01-01,88563.0
EXP_XEU,TOTAL,T,LV,2007-01-01,23332.0
EXP_XEU,TOTAL,T,LV,2008-01-01,103296.0
EXP_XEU,TOTAL,T,LV,2009-01-01,149214.0
EXP_XEU,TOTAL,T,LV,2010-01-01,252704.0
EXP_XEU,TOTAL,T,LV,2011-01-01,432778.0
EXP_XEU,TOTAL,T,LV,2012-01-01,480501.0
EXP_XEU,TOTAL,T,LV,2013-01-01,432411.0
EXP_XEU,TOTAL,T,LV,2014-01-01,464013.0
EXP_XEU,TOTAL,T,LV,2015-01-01,407698.0
EXP_XEU,TOTAL,T,LV,2016-01-01,333324.0
EXP_XEU,TOTAL,T,MT,2004-01-01,6303.0
EXP_XEU,TOTAL,T,MT,2005-01-01,4443.0
EXP_XEU,TOTAL,T,MT,2006-01-01,9175.0
EXP_XEU,TOTAL,T,MT,2007-01-01,21527.0
EXP_XEU,TOTAL,T,MT,2008-01-01,30611.0
EXP_XEU,TOTAL,T,MT,2009-01-01,34570.0
EXP_XEU,TOTAL,T,MT,2010-01-01,43142.0
EXP_XEU,TOTAL,T,MT,2011-01-01,58591.0
EXP_XEU,TOTAL,T,MT,2012-01-01,56658.0
EXP_XEU,TOTAL,T,MT,2013-01-01,46142.0
EXP_XEU,TOTAL,T,MT,2014-01-01,72829.0
EXP_XEU,TOTAL,T,MT,2015-01-01,54205.0
EXP_XEU,TOTAL,T,MT,2016-01-01,67377.0
EXP_XEU,TOTAL,T,NL,2004-01-01,3612014.0
EXP_XEU,TOTAL,T,NL,2005-01-01,3872574.0
EXP_XEU,TOTAL,T,NL,2006-01-01,4275684.0
EXP_XEU,TOTAL,T,NL,2007-01-01,4560279.0
EXP_XEU,TOTAL,T,NL,2008-01-01,4933987.0
EXP_XEU,TOTAL,T,NL,2009-01-01,6454709.0
EXP_XEU,TOTAL,T,NL,2010-01-01,5984149.0
EXP_XEU,TOTAL,T,NL,2011-01-01,5534464.0
EXP_XEU,TOTAL,T,NL,2012-01-01,5660268.0
EXP_XEU,TOTAL,T,NL,2013-01-01,4209648.0
EXP_XEU,TOTAL,T,NL,2014-01-01,3994694.0
EXP_XEU,TOTAL,T,NL,2015-01-01,4096098.0
EXP_XEU,TOTAL,T,NL,2016-01-01,5325143.0
EXP_XEU,TOTAL,T,PL,2004-01-01,437367.0
EXP_XEU,TOTAL,T,PL,2005-01-01,233822.0
EXP_XEU,TOTAL,T,PL,2006-01-01,69285.0
EXP_XEU,TOTAL,T,PL,2007-01-01,114267.0
EXP_XEU,TOTAL,T,PL,2008-01-01,221405.0
EXP_XEU,TOTAL,T,PL,2009-01-01,210595.0
EXP_XEU,TOTAL,T,PL,2010-01-01,248244.0
EXP_XEU,TOTAL,T,PL,2011-01-01,329596.0
EXP_XEU,TOTAL,T,PL,2012-01-01,403699.0
EXP_XEU,TOTAL,T,PL,2013-01-01,391788.0
EXP_XEU,TOTAL,T,PL,2014-01-01,381078.0
EXP_XEU,TOTAL,T,PL,2015-01-01,284006.0
EXP_XEU,TOTAL,T,PL,2016-01-01,388673.0
EXP_XEU,TOTAL,T,PT,2004-01-01,20210.0
EXP_XEU,TOTAL,T,PT,2005-01-01,33448.0
EXP_XEU,TOTAL,T,PT,2006-01-01,39894.0
EXP_XEU,TOTAL,T,PT,2007-01-01,57323.0
EXP_XEU,TOTAL,T,PT,2008-01-01,72767.0
EXP_XEU,TOTAL,T,PT,2009-01-01,146511.0
EXP_XEU,TOTAL,T,PT,2010-01-01,143271.0
EXP_XEU,TOTAL,T,PT,2011-01-01,144847.0
EXP_XEU,TOTAL,T,PT,2012-01-01,122232.0
EXP_XEU,TOTAL,T,PT,2013-01-01,114581.0
EXP_XEU,TOTAL,T,PT,2014-01-01,113271.0
EXP_XEU,TOTAL,T,PT,2015-01-01,74993.0
EXP_XEU,TOTAL,T,PT,2016-01-01,174977.0
EXP_XEU,TOTAL,T,RO,2004-01-01,1935294.0
EXP_XEU,TOTAL,T,RO,2005-01-01,1277863.0
EXP_XEU,TOTAL,T,RO,2006-01-01,1404469.0
EXP_XEU,TOTAL,T,RO,2007-01-01,1604701.0
EXP_XEU,TOTAL,T,RO,2008-01-01,1524323.0
EXP_XEU,TOTAL,T,RO,2009-01-01,2191450.0
EXP_XEU,TOTAL,T,RO,2010-01-01,2304690.0
EXP_XEU,TOTAL,T,RO,2011-01-01,2112933.0
EXP_XEU,TOTAL,T,RO,2012-01-01,1787927.0
EXP_XEU,TOTAL,T,RO,2013-01-01,1778587.0
EXP_XEU,TOTAL,T,RO,2014-01-01,1187173.0
EXP_XEU,TOTAL,T,RO,2015-01-01,566248.0
EXP_XEU,TOTAL,T,RO,2016-01-01,490817.0
EXP_XEU,TOTAL,T,SE,2004-01-01,483072.0
EXP_XEU,TOTAL,T,SE,2005-01-01,546324.0
EXP_XEU,TOTAL,T,SE,2006-01-01,466634.0
EXP_XEU,TOTAL,T,SE,2007-01-01,503362.0
EXP_XEU,TOTAL,T,SE,2008-01-01,541722.0
EXP_XEU,TOTAL,T,SE,2009-01-01,977527.0
EXP_XEU,TOTAL,T,SE,2010-01-01,843624.0
EXP_XEU,TOTAL,T,SE,2011-01-01,957660.0
EXP_XEU,TOTAL,T,SE,2012-01-01,1029158.0
EXP_XEU,TOTAL,T,SE,2013-01-01,814763.0
EXP_XEU,TOTAL,T,SE,2014-01-01,934496.0
EXP_XEU,TOTAL,T,SE,2015-01-01,795754.0
EXP_XEU,TOTAL,T,SE,2016-01-01,1021074.0
EXP_XEU,TOTAL,T,SI,2004-01-01,22336.0
EXP_XEU,TOTAL,T,SI,2005-01-01,22864.0
EXP_XEU,TOTAL,T,SI,2006-01-01,28628.0
EXP_XEU,TOTAL,T,SI,2007-01-01,32860.0
EXP_XEU,TOTAL,T,SI,2008-01-01,38322.0
EXP_XEU,TOTAL,T,SI,2009-01-01,137541.0
EXP_XEU,TOTAL,T,SI,2010-01-01,113039.0
EXP_XEU,TOTAL,T,SI,2011-01-01,125305.0
EXP_XEU,TOTAL,T,SI,2012-01-01,233334.0
EXP_XEU,TOTAL,T,SI,2013-01-01,205482.0
EXP_XEU,TOTAL,T,SI,2014-01-01,220853.0
EXP_XEU,TOTAL,T,SI,2015-01-01,200913.0
EXP_XEU,TOTAL,T,SI,2016-01-01,175585.0
EXP_XEU,TOTAL,T,SK,2004-01-01,24443.0
EXP_XEU,TOTAL,T,SK,2005-01-01,22865.0
EXP_XEU,TOTAL,T,SK,2006-01-01,23851.0
EXP_XEU,TOTAL,T,SK,2007-01-01,16678.0
EXP_XEU,TOTAL,T,SK,2008-01-01,13804.0
EXP_XEU,TOTAL,T,SK,2009-01-01,15434.0
EXP_XEU,TOTAL,T,SK,2010-01-01,27873.0
EXP_XEU,TOTAL,T,SK,2011-01-01,39566.0
EXP_XEU,TOTAL,T,SK,2012-01-01,36560.0
EXP_XEU,TOTAL,T,SK,2013-01-01,26742.0
EXP_XEU,TOTAL,T,SK,2014-01-01,31227.0
EXP_XEU,TOTAL,T,SK,2015-01-01,29852.0
EXP_XEU,TOTAL,T,SK,2016-01-01,26120.0
EXP_XEU,TOTAL,T,UK,2004-01-01,6597567.0
EXP_XEU,TOTAL,T,UK,2005-01-01,6765068.0
EXP_XEU,TOTAL,T,UK,2006-01-01,8251997.0
EXP_XEU,TOTAL,T,UK,2007-01-01,8180598.0
EXP_XEU,TOTAL,T,UK,2008-01-01,9034671.0
EXP_XEU,TOTAL,T,UK,2009-01-01,9182418.0
EXP_XEU,TOTAL,T,UK,2010-01-01,10025456.0
EXP_XEU,TOTAL,T,UK,2011-01-01,10557089.0
EXP_XEU,TOTAL,T,UK,2012-01-01,10404163.0
EXP_XEU,TOTAL,T,UK,2013-01-01,9578297.0
EXP_XEU,TOTAL,T,UK,2014-01-01,10225384.0
EXP_XEU,TOTAL,T,UK,2015-01-01,10438627.0
EXP_XEU,TOTAL,T,UK,2016-01-01,12049430.0
IMP,TOTAL,T,AT,2004-01-01,2468282.0
IMP,TOTAL,T,AT,2005-01-01,2512343.0
IMP,TOTAL,T,AT,2006-01-01,2658398.0
IMP,TOTAL,T,AT,2007-01-01,3028250.0
IMP,TOTAL,T,AT,2008-01-01,3297023.0
IMP,TOTAL,T,AT,2009-01-01,2692791.0
IMP,TOTAL,T,AT,2010-01-01,2699422.0
IMP,TOTAL,T,AT,2011-01-01,2842771.0
IMP,TOTAL,T,AT,2012-01-01,2713096.0
IMP,TOTAL,T,AT,2013-01-01,2734472.0
IMP,TOTAL,T,AT,2014-01-01,3124073.0
IMP,TOTAL,T,AT,2015-01-01,3105058.0
IMP,TOTAL,T,AT,2016-01-01,2964308.0
IMP,TOTAL,T,BE,2004-01-01,5942591.0
IMP,TOTAL,T,BE,2005-01-01,5272035.0
IMP,TOTAL,T,BE,2006-01-01,6157796.0
IMP,TOTAL,T,BE,2007-01-01,6480386.0
IMP,TOTAL,T,BE,2008-01-01,6403578.0
IMP,TOTAL,T,BE,2009-01-01,6079137.0
IMP,TOTAL,T,BE,2010-01-01,6876795.0
IMP,TOTAL,T,BE,2011-01-01,6858528.0
IMP,TOTAL,T,BE,2012-01-01,6476562.0
IMP,TOTAL,T,BE,2013-01-01,6278070.0
IMP,TOTAL,T,BE,2014-01-01,6619411.0
IMP,TOTAL,T,BE,2015-01-01,6033854.0
IMP,TOTAL,T,BE,2016-01-01,6360456.0
IMP,TOTAL,T,BG,2004-01-01,150576.0
IMP,TOTAL,T,BG,2005-01-01,179189.0
IMP,TOTAL,T,BG,2006-01-01,213592.0
IMP,TOTAL,T,BG,2007-01-01,339211.0
IMP,TOTAL,T,BG,2008-01-01,306091.0
IMP,TOTAL,T,BG,2009-01-01,254545.0
IMP,TOTAL,T,BG,2010-01-01,326572.0
IMP,TOTAL,T,BG,2011-01-01,311592.0
IMP,TOTAL,T,BG,2012-01-01,202571.0
IMP,TOTAL,T,BG,2013-01-01,186693.0
IMP,TOTAL,T,BG,2014-01-01,216462.0
IMP,TOTAL,T,BG,2015-01-01,220688.0
IMP,TOTAL,T,BG,2016-01-01,205249.0
IMP,TOTAL,T,CY,2004-01-01,249.0
IMP,TOTAL,T,CY,2005-01-01,541.0
IMP,TOTAL,T,CY,2006-01-01,88.0
IMP,TOTAL,T,CY,2007-01-01,317.0
IMP,TOTAL,T,CY,2008-01-01,585.0
IMP,TOTAL,T,CY,2009-01-01,452.0
IMP,TOTAL,T,CY,2010-01-01,866.0
IMP,TOTAL,T,CY,2011-01-01,423.0
IMP,TOTAL,T,CY,2012-01-01,346.0
IMP,TOTAL,T,CY,2013-01-01,471.0
IMP,TOTAL,T,CY,2014-01-01,385.0
IMP,TOTAL,T,CY,2015-01-01,413.0
IMP,TOTAL,T,CY,2016-01-01,659.0
IMP,TOTAL,T,CZ,2004-01-01,648413.0
IMP,TOTAL,T,CZ,2005-01-01,490432.0
IMP,TOTAL,T,CZ,2006-01-01,692175.0
IMP,TOTAL,T,CZ,2007-01-01,703024.0
IMP,TOTAL,T,CZ,2008-01-01,675922.0
IMP,TOTAL,T,CZ,2009-01-01,548412.0
IMP,TOTAL,T,CZ,2010-01-01,631140.0
IMP,TOTAL,T,CZ,2011-01-01,752091.0
IMP,TOTAL,T,CZ,2012-01-01,778945.0
IMP,TOTAL,T,CZ,2013-01-01,802524.0
IMP,TOTAL,T,CZ,2014-01-01,856109.0
IMP,TOTAL,T,CZ,2015-01-01,764796.0
IMP,TOTAL,T,CZ,2016-01-01,786229.0
IMP,TOTAL,T,DE,2004-01-01,9717112.0
IMP,TOTAL,T,DE,2005-01-01,9559459.0
IMP,TOTAL,T,DE,2006-01-01,10627178.0
IMP,TOTAL,T,DE,2007-01-01,11727476.0
IMP,TOTAL,T,DE,2008-01-01,11165047.0
IMP,TOTAL,T,DE,2009-01-01,8617864.0
IMP,TOTAL,T,DE,2010-01-01,11210014.0
IMP,TOTAL,T,DE,2011-01-01,12547013.0
IMP,TOTAL,T,DE,2012-01-01,11729371.0
IMP,TOTAL,T,DE,2013-01-01,11434558.0
IMP,TOTAL,T,DE,2014-01-01,11366205.0
IMP,TOTAL,T,DE,2015-01-01,10835131.0
IMP,TOTAL,T,DE,2016-01-01,10866200.0
IMP,TOTAL,T,DK,2004-01-01,431130.0
IMP,TOTAL,T,DK,2005-01-01,474099.0
IMP,TOTAL,T,DK,2006-01-01,375895.0
IMP,TOTAL,T,DK,2007-01-01,464625.0
IMP,TOTAL,T,DK,2008-01-01,768358.0
IMP,TOTAL,T,DK,2009-01-01,437361.0
IMP,TOTAL,T,DK,2010-01-01,393335.0
IMP,TOTAL,T,DK,2011-01-01,451689.0
IMP,TOTAL,T,DK,2012-01-01,463224.0
IMP,TOTAL,T,DK,2013-01-01,455064.0
IMP,TOTAL,T,DK,2014-01-01,368610.0
IMP,TOTAL,T,DK,2015-01-01,251977.0
IMP,TOTAL,T,DK,2016-01-01,232099.0
IMP,TOTAL,T,EE,2004-01-01,89070.0
IMP,TOTAL,T,EE,2005-01-01,127143.0
IMP,TOTAL,T,EE,2006-01-01,69813.0
IMP,TOTAL,T,EE,2007-01-01,58588.0
IMP,TOTAL,T,EE,2008-01-01,42728.0
IMP,TOTAL,T,EE,2009-01-01,16598.0
IMP,TOTAL,T,EE,2010-01-01,38196.0
IMP,TOTAL,T,EE,2011-01-01,25787.0
IMP,TOTAL,T,EE,2012-01-01,235050.0
IMP,TOTAL,T,EE,2013-01-01,170665.0
IMP,TOTAL,T,EE,2014-01-01,114578.0
IMP,TOTAL,T,EE,2015-01-01,70764.0
IMP,TOTAL,T,EE,2016-01-01,95319.0
IMP,TOTAL,T,EL,2004-01-01,1212627.0
IMP,TOTAL,T,EL,2005-01-01,1588879.0
IMP,TOTAL,T,EL,2006-01-01,1556518.0
IMP,TOTAL,T,EL,2007-01-01,1758853.0
IMP,TOTAL,T,EL,2008-01-01,1530022.0
IMP,TOTAL,T,EL,2009-01-01,1207013.0
IMP,TOTAL,T,EL,2010-01-01,1070626.0
IMP,TOTAL,T,EL,2011-01-01,1024695.0
IMP,TOTAL,T,EL,2012-01-01,538960.0
IMP,TOTAL,T,EL,2013-01-01,408116.0
IMP,TOTAL,T,EL,2014-01-01,557843.0
IMP,TOTAL,T,EL,2015-01-01,529214.0
IMP,TOTAL,T,EL,2016-01-01,888368.0
IMP,TOTAL,T,ES,2004-01-01,8063877.0
IMP,TOTAL,T,ES,2005-01-01,7829375.0
IMP,TOTAL,T,ES,2006-01-01,8754183.0
IMP,TOTAL,T,ES,2007-01-01,8014496.0
IMP,TOTAL,T,ES,2008-01-01,8031783.0
IMP,TOTAL,T,ES,2009-01-01,6056023.0
IMP,TOTAL,T,ES,2010-01-01,7208743.0
IMP,TOTAL,T,ES,2011-01-01,6489590.0
IMP,TOTAL,T,ES,2012-01-01,6082396.0
IMP,TOTAL,T,ES,2013-01-01,6848077.0
IMP,TOTAL,T,ES,2014-01-01,6899891.0
IMP,TOTAL,T,ES,2015-01-01,7195028.0
IMP,TOTAL,T,ES,2016-01-01,6103403.0
IMP,TOTAL,T,EU28,2004-01-01,9051092.0
IMP,TOTAL,T,EU28,2005-01-01,8523572.0
IMP,TOTAL,T,EU28,2006-01-01,8710491.0
IMP,TOTAL,T,EU28,2007-01-01,7652504.0
IMP,TOTAL,T,EU28,2008-01-01,7293475.0
IMP,TOTAL,T,EU28,2009-01-01,5065888.0
IMP,TOTAL,T,EU28,2010-01-01,5959225.0
IMP,TOTAL,T,EU28,2011-01-01,6208153.0
IMP,TOTAL,T,EU28,2012-01-01,5950650.0
IMP,TOTAL,T,EU28,2013-01-01,5918594.0
IMP,TOTAL,T,EU28,2014-01-01,5789764.0
IMP,TOTAL,T,EU28,2015-01-01,5543483.0
IMP,TOTAL,T,EU28,2016-01-01,5484505.0
IMP,TOTAL,T,FI,2004-01-01,963066.0
IMP,TOTAL,T,FI,2005-01-01,822553.0
IMP,TOTAL,T,FI,2006-01-01,1091520.0
IMP,TOTAL,T,FI,2007-01-01,791451.0
IMP,TOTAL,T,FI,2008-01-01,696326.0
IMP,TOTAL,T,FI,2009-01-01,553076.0
IMP,TOTAL,T,FI,2010-01-01,834646.0
IMP,TOTAL,T,FI,2011-01-01,805486.0
IMP,TOTAL,T,FI,2012-01-01,145243.0
IMP,TOTAL,T,FI,2013-01-01,139863.0
IMP,TOTAL,T,FI,2014-01-01,186278.0
IMP,TOTAL,T,FI,2015-01-01,112332.0
IMP,TOTAL,T,FI,2016-01-01,122158.0
IMP,TOTAL,T,FR,2004-01-01,4869290.0
IMP,TOTAL,T,FR,2005-01-01,4303934.0
IMP,TOTAL,T,FR,2006-01-01,4761997.0
IMP,TOTAL,T,FR,2007-01-01,4560461.0
IMP,TOTAL,T,FR,2008-01-01,4543738.0
IMP,TOTAL,T,FR,2009-01-01,3559718.0
IMP,TOTAL,T,FR,2010-01-01,3828480.0
IMP,TOTAL,T,FR,2011-01-01,4073284.0
IMP,TOTAL,T,FR,2012-01-01,3984382.0
IMP,TOTAL,T,FR,2013-01-01,3614477.0
IMP,TOTAL,T,FR,2014-01-01,3882296.0
IMP,TOTAL,T,FR,2015-01-01,3822172.0
IMP,TOTAL,T,FR,2016-01-01,3280220.0
IMP,TOTAL,T,HR,2004-01-01,137553.0
IMP,TOTAL,T,HR,2005-01-01,157830.0
IMP,TOTAL,T,HR,2006-01-01,126662.0
IMP,TOTAL,T,HR,2007-01-01,154264.0
IMP,TOTAL,T,HR,2008-01-01,121537.0
IMP,TOTAL,T,HR,2009-01-01,83652.0
IMP,TOTAL,T,HR,2010-01-01,148440.0
IMP,TOTAL,T,HR,2011-01-01,175918.0
IMP,TOTAL,T,HR,2012-01-01,99321.0
IMP,TOTAL,T,HR,2013-01-01,141177.0
IMP,TOTAL,T,HR,2014-01-01,216909.0
IMP,TOTAL,T,HR,2015-01-01,199321.0
IMP,TOTAL,T,HR,2016-01-01,260445.0
IMP,TOTAL,T,HU,2004-01-01,108368.0
IMP,TOTAL,T,HU,2005-01-01,76443.0
IMP,TOTAL,T,HU,2006-01-01,145568.0
IMP,TOTAL,T,HU,2007-01-01,175756.0
IMP,TOTAL,T,HU,2008-01-01,227580.0
IMP,TOTAL,T,HU,2009-01-01,196155.0
IMP,TOTAL,T,HU,2010-01-01,476069.0
IMP,TOTAL,T,HU,2011-01-01,533684.0
IMP,TOTAL,T,HU,2012-01-01,535118.0
IMP,TOTAL,T,HU,2013-01-01,547596.0
IMP,TOTAL,T,HU,2014-01-01,550141.0
IMP,TOTAL,T,HU,2015-01-01,551626.0
IMP,TOTAL,T,HU,2016-01-01,616001.0
IMP,TOTAL,T,IE,2004-01-01,42261.0
IMP,TOTAL,T,IE,2005-01-01,49477.0
IMP,TOTAL,T,IE,2006-01-01,79288.0
IMP,TOTAL,T,IE,2007-01-01,62158.0
IMP,TOTAL,T,IE,2008-01-01,95574.0
IMP,TOTAL,T,IE,2009-01-01,90576.0
IMP,TOTAL,T,IE,2010-01-01,100138.0
IMP,TOTAL,T,IE,2011-01-01,93454.0
IMP,TOTAL,T,IE,2012-01-01,85099.0
IMP,TOTAL,T,IE,2013-01-01,85378.0
IMP,TOTAL,T,IE,2014-01-01,91836.0
IMP,TOTAL,T,IE,2015-01-01,98565.0
IMP,TOTAL,T,IE,2016-01-01,93580.0
IMP,TOTAL,T,IT,2004-01-01,6752516.0
IMP,TOTAL,T,IT,2005-01-01,6447596.0
IMP,TOTAL,T,IT,2006-01-01,6940243.0
IMP,TOTAL,T,IT,2007-01-01,6600279.0
IMP,TOTAL,T,IT,2008-01-01,6999836.0
IMP,TOTAL,T,IT,2009-01-01,4254529.0
IMP,TOTAL,T,IT,2010-01-01,5776515.0
IMP,TOTAL,T,IT,2011-01-01,7007206.0
IMP,TOTAL,T,IT,2012-01-01,6366825.0
IMP,TOTAL,T,IT,2013-01-01,6062980.0
IMP,TOTAL,T,IT,2014-01-01,6331576.0
IMP,TOTAL,T,IT,2015-01-01,5834331.0
IMP,TOTAL,T,IT,2016-01-01,5647226.0
IMP,TOTAL,T,LT,2004-01-01,156146.0
IMP,TOTAL,T,LT,2005-01-01,162215.0
IMP,TOTAL,T,LT,2006-01-01,196298.0
IMP,TOTAL,T,LT,2007-01-01,181908.0
IMP,TOTAL,T,LT,2008-01-01,160759.0
IMP,TOTAL,T,LT,2009-01-01,113076.0
IMP,TOTAL,T,LT,2010-01-01,163205.0
IMP,TOTAL,T,LT,2011-01-01,228127.0
IMP,TOTAL,T,LT,2012-01-01,217482.0
IMP,TOTAL,T,LT,2013-01-01,163268.0
IMP,TOTAL,T,LT,2014-01-01,176839.0
IMP,TOTAL,T,LT,2015-01-01,170888.0
IMP,TOTAL,T,LT,2016-01-01,174919.0
IMP,TOTAL,T,LU,2004-01-01,4411708.0
IMP,TOTAL,T,LU,2005-01-01,2485007.0
IMP,TOTAL,T,LU,2006-01-01,3372015.0
IMP,TOTAL,T,LU,2007-01-01,3219905.0
IMP,TOTAL,T,LU,2008-01-01,2980394.0
IMP,TOTAL,T,LU,2009-01-01,2165258.0
IMP,TOTAL,T,LU,2010-01-01,2889039.0
IMP,TOTAL,T,LU,2011-01-01,2828540.0
IMP,TOTAL,T,LU,2012-01-01,2656472.0
IMP,TOTAL,T,LU,2013-01-01,2435249.0
IMP,TOTAL,T,LU,2014-01-01,2351444.0
IMP,TOTAL,T,LU,2015-01-01,2295547.0
IMP,TOTAL,T,LU,2016-01-01,2401378.0
IMP,TOTAL,T,LV,2004-01-01,129306.0
IMP,TOTAL,T,LV,2005-01-01,193719.0
IMP,TOTAL,T,LV,2006-01-01,289052.0
IMP,TOTAL,T,LV,2007-01-01,317496.0
IMP,TOTAL,T,LV,2008-01-01,440101.0
IMP,TOTAL,T,LV,2009-01-01,244920.0
IMP,TOTAL,T,LV,2010-01-01,531954.0
IMP,TOTAL,T,LV,2011-01-01,517772.0
IMP,TOTAL,T,LV,2012-01-01,1086089.0
IMP,TOTAL,T,LV,2013-01-01,499950.0
IMP,TOTAL,T,LV,2014-01-01,307552.0
IMP,TOTAL,T,LV,2015-01-01,230747.0
IMP,TOTAL,T,LV,2016-01-01,155400.0
IMP,TOTAL,T,MT,2004-01-01,300.0
IMP,TOTAL,T,MT,2005-01-01,437.0
IMP,TOTAL,T,MT,2006-01-01,630.0
IMP,TOTAL,T,MT,2007-01-01,1651.0
IMP,TOTAL,T,MT,2008-01-01,2333.0
IMP,TOTAL,T,MT,2009-01-01,1734.0
IMP,TOTAL,T,MT,2010-01-01,1060.0
IMP,TOTAL,T,MT,2011-01-01,776.0
IMP,TOTAL,T,MT,2012-01-01,866.0
IMP,TOTAL,T,MT,2013-01-01,653.0
IMP,TOTAL,T,MT,2014-01-01,271.0
IMP,TOTAL,T,MT,2015-01-01,788.0
IMP,TOTAL,T,MT,2016-01-01,712.0
IMP,TOTAL,T,NL,2004-01-01,5601509.0
IMP,TOTAL,T,NL,2005-01-01,5220898.0
IMP,TOTAL,T,NL,2006-01-01,5608027.0
IMP,TOTAL,T,NL,2007-01-01,4850426.0
IMP,TOTAL,T,NL,2008-01-01,5075784.0
IMP,TOTAL,T,NL,2009-01-01,6096050.0
IMP,TOTAL,T,NL,2010-01-01,5666343.0
IMP,TOTAL,T,NL,2011-01-01,5716469.0
IMP,TOTAL,T,NL,2012-01-01,5689981.0
IMP,TOTAL,T,NL,2013-01-01,4984798.0
IMP,TOTAL,T,NL,2014-01-01,4915224.0
IMP,TOTAL,T,NL,2015-01-01,5087296.0
IMP,TOTAL,T,NL,2016-01-01,5359351.0
IMP,TOTAL,T,PL,2004-01-01,347497.0
IMP,TOTAL,T,PL,2005-01-01,317223.0
IMP,TOTAL,T,PL,2006-01-01,414879.0
IMP,TOTAL,T,PL,2007-01-01,486199.0
IMP,TOTAL,T,PL,2008-01-01,659137.0
IMP,TOTAL,T,PL,2009-01-01,791569.0
IMP,TOTAL,T,PL,2010-01-01,900300.0
IMP,TOTAL,T,PL,2011-01-01,990672.0
IMP,TOTAL,T,PL,2012-01-01,1032569.0
IMP,TOTAL,T,PL,2013-01-01,1276919.0
IMP,TOTAL,T,PL,2014-01-01,1396079.0
IMP,TOTAL,T,PL,2015-01-01,1638083.0
IMP,TOTAL,T,PL,2016-01-01,1751080.0
IMP,TOTAL,T,PT,2004-01-01,312227.0
IMP,TOTAL,T,PT,2005-01-01,1067094.0
