unit,nace_r2,geo\time,date,value
PC_EMP,KIS,DK,2017-01-01,47.6 b
PC_EMP,KIS,EA18,2008-01-01,37.4 b
PC_EMP,KIS,EA18,2009-01-01,38.3 
PC_EMP,KIS,EA18,2010-01-01,38.9 
PC_EMP,KIS,EA18,2011-01-01,39.3 
PC_EMP,KIS,EA18,2012-01-01,39.6 
PC_EMP,KIS,EA18,2013-01-01,39.6 
PC_EMP,KIS,EA18,2014-01-01,40.0 
PC_EMP,KIS,EA18,2015-01-01,40.1 
PC_EMP,KIS,EA18,2016-01-01,40.2 
PC_EMP,KIS,EA18,2017-01-01,40.2 
PC_EMP,KIS,EA19,2008-01-01,37.3 b
PC_EMP,KIS,EA19,2009-01-01,38.3 
PC_EMP,KIS,EA19,2010-01-01,38.9 
PC_EMP,KIS,EA19,2011-01-01,39.2 
PC_EMP,KIS,EA19,2012-01-01,39.5 
PC_EMP,KIS,EA19,2013-01-01,39.5 
PC_EMP,KIS,EA19,2014-01-01,39.9 
PC_EMP,KIS,EA19,2015-01-01,40.0 
PC_EMP,KIS,EA19,2016-01-01,40.1 
PC_EMP,KIS,EA19,2017-01-01,40.1 
PC_EMP,KIS,EE,2008-01-01,31.3 b
PC_EMP,KIS,EE,2009-01-01,35.1 
PC_EMP,KIS,EE,2010-01-01,35.3 
PC_EMP,KIS,EE,2011-01-01,34.3 
PC_EMP,KIS,EE,2012-01-01,35.0 
PC_EMP,KIS,EE,2013-01-01,35.5 
PC_EMP,KIS,EE,2014-01-01,36.1 
PC_EMP,KIS,EE,2015-01-01,35.8 
PC_EMP,KIS,EE,2016-01-01,35.8 
PC_EMP,KIS,EE,2017-01-01,35.5 
PC_EMP,KIS,EL,2008-01-01,32.5 b
PC_EMP,KIS,EL,2009-01-01,32.8 b
PC_EMP,KIS,EL,2010-01-01,33.4 
PC_EMP,KIS,EL,2011-01-01,34.7 
PC_EMP,KIS,EL,2012-01-01,36.3 
PC_EMP,KIS,EL,2013-01-01,36.7 
PC_EMP,KIS,EL,2014-01-01,36.2 
PC_EMP,KIS,EL,2015-01-01,35.9 
PC_EMP,KIS,EL,2016-01-01,36.4 
PC_EMP,KIS,EL,2017-01-01,36.2 
PC_EMP,KIS,ES,2008-01-01,30.9 b
PC_EMP,KIS,ES,2009-01-01,33.4 
PC_EMP,KIS,ES,2010-01-01,34.9 
PC_EMP,KIS,ES,2011-01-01,35.6 
PC_EMP,KIS,ES,2012-01-01,36.1 
PC_EMP,KIS,ES,2013-01-01,35.9 
PC_EMP,KIS,ES,2014-01-01,36.2 
PC_EMP,KIS,ES,2015-01-01,35.9 
PC_EMP,KIS,ES,2016-01-01,35.9 
PC_EMP,KIS,ES,2017-01-01,35.9 
PC_EMP,KIS,EU27,2008-01-01,37.1 b
PC_EMP,KIS,EU27,2009-01-01,38.2 
PC_EMP,KIS,EU27,2010-01-01,38.8 
PC_EMP,KIS,EU27,2011-01-01,39.1 
PC_EMP,KIS,EU27,2012-01-01,39.3 
PC_EMP,KIS,EU27,2013-01-01,39.5 
PC_EMP,KIS,EU27,2014-01-01,39.8 
PC_EMP,KIS,EU27,2015-01-01,40.0 
PC_EMP,KIS,EU27,2016-01-01,40.0 
PC_EMP,KIS,EU27,2017-01-01,40.1 
PC_EMP,KIS,EU28,2008-01-01,37.0 b
PC_EMP,KIS,EU28,2009-01-01,38.1 
PC_EMP,KIS,EU28,2010-01-01,38.7 
PC_EMP,KIS,EU28,2011-01-01,39.0 
PC_EMP,KIS,EU28,2012-01-01,39.3 
PC_EMP,KIS,EU28,2013-01-01,39.4 
PC_EMP,KIS,EU28,2014-01-01,39.7 
PC_EMP,KIS,EU28,2015-01-01,39.9 
PC_EMP,KIS,EU28,2016-01-01,40.0 
PC_EMP,KIS,EU28,2017-01-01,40.0 
PC_EMP,KIS,FI,2008-01-01,41.5 b
PC_EMP,KIS,FI,2009-01-01,42.6 
PC_EMP,KIS,FI,2010-01-01,42.9 
PC_EMP,KIS,FI,2011-01-01,44.1 
PC_EMP,KIS,FI,2012-01-01,44.3 
PC_EMP,KIS,FI,2013-01-01,44.4 
PC_EMP,KIS,FI,2014-01-01,45.1 
PC_EMP,KIS,FI,2015-01-01,45.4 
PC_EMP,KIS,FI,2016-01-01,45.0 
PC_EMP,KIS,FI,2017-01-01,45.8 
PC_EMP,KIS,FR,2008-01-01,43.0 b
PC_EMP,KIS,FR,2009-01-01,43.4 
PC_EMP,KIS,FR,2010-01-01,43.8 
PC_EMP,KIS,FR,2011-01-01,44.2 
PC_EMP,KIS,FR,2012-01-01,44.5 
PC_EMP,KIS,FR,2013-01-01,44.7 
PC_EMP,KIS,FR,2014-01-01,45.7 b
PC_EMP,KIS,FR,2015-01-01,46.2 
PC_EMP,KIS,FR,2016-01-01,46.0 
PC_EMP,KIS,FR,2017-01-01,46.0 
PC_EMP,KIS,HR,2008-01-01,27.1 b
PC_EMP,KIS,HR,2009-01-01,28.8 
PC_EMP,KIS,HR,2010-01-01,30.2 
PC_EMP,KIS,HR,2011-01-01,29.5 
PC_EMP,KIS,HR,2012-01-01,30.8 
PC_EMP,KIS,HR,2013-01-01,32.8 
PC_EMP,KIS,HR,2014-01-01,33.5 
PC_EMP,KIS,HR,2015-01-01,33.5 
PC_EMP,KIS,HR,2016-01-01,34.0 
PC_EMP,KIS,HR,2017-01-01,34.5 
PC_EMP,KIS,HU,2008-01-01,33.2 b
PC_EMP,KIS,HU,2009-01-01,34.4 
PC_EMP,KIS,HU,2010-01-01,35.1 
PC_EMP,KIS,HU,2011-01-01,34.5 
PC_EMP,KIS,HU,2012-01-01,35.1 
PC_EMP,KIS,HU,2013-01-01,36.1 
PC_EMP,KIS,HU,2014-01-01,35.7 
PC_EMP,KIS,HU,2015-01-01,35.9 
PC_EMP,KIS,HU,2016-01-01,36.1 
PC_EMP,KIS,HU,2017-01-01,35.1 
PC_EMP,KIS,IE,2008-01-01,40.2 b
PC_EMP,KIS,IE,2009-01-01,43.2 
PC_EMP,KIS,IE,2010-01-01,44.6 
PC_EMP,KIS,IE,2011-01-01,45.1 
PC_EMP,KIS,IE,2012-01-01,45.5 
PC_EMP,KIS,IE,2013-01-01,45.3 
PC_EMP,KIS,IE,2014-01-01,45.4 
PC_EMP,KIS,IE,2015-01-01,44.9 
PC_EMP,KIS,IE,2016-01-01,44.4 
PC_EMP,KIS,IE,2017-01-01,44.3 b
PC_EMP,KIS,IS,2008-01-01,48.4 b
PC_EMP,KIS,IS,2009-01-01,49.3 
PC_EMP,KIS,IS,2010-01-01,49.8 
PC_EMP,KIS,IS,2011-01-01,48.1 
PC_EMP,KIS,IS,2012-01-01,48.2 
PC_EMP,KIS,IS,2013-01-01,48.1 
PC_EMP,KIS,IS,2014-01-01,47.9 
PC_EMP,KIS,IS,2015-01-01,48.3 
PC_EMP,KIS,IS,2016-01-01,48.1 
PC_EMP,KIS,IS,2017-01-01,48.9 
PC_EMP,KIS,IT,2008-01-01,33.6 b
PC_EMP,KIS,IT,2009-01-01,33.8 
PC_EMP,KIS,IT,2010-01-01,34.0 
PC_EMP,KIS,IT,2011-01-01,34.1 
PC_EMP,KIS,IT,2012-01-01,33.9 
PC_EMP,KIS,IT,2013-01-01,34.2 
PC_EMP,KIS,IT,2014-01-01,34.5 
PC_EMP,KIS,IT,2015-01-01,34.5 
PC_EMP,KIS,IT,2016-01-01,34.6 
PC_EMP,KIS,IT,2017-01-01,34.7 
PC_EMP,KIS,LT,2008-01-01,30.6 b
PC_EMP,KIS,LT,2009-01-01,32.8 
PC_EMP,KIS,LT,2010-01-01,34.2 
PC_EMP,KIS,LT,2011-01-01,34.0 
PC_EMP,KIS,LT,2012-01-01,33.6 
PC_EMP,KIS,LT,2013-01-01,33.1 
PC_EMP,KIS,LT,2014-01-01,32.8 
PC_EMP,KIS,LT,2015-01-01,33.8 
PC_EMP,KIS,LT,2016-01-01,34.5 
PC_EMP,KIS,LT,2017-01-01,34.3 
PC_EMP,KIS,LU,2008-01-01,54.2 b
PC_EMP,KIS,LU,2009-01-01,55.9 b
PC_EMP,KIS,LU,2010-01-01,55.2 
PC_EMP,KIS,LU,2011-01-01,55.8 
PC_EMP,KIS,LU,2012-01-01,57.0 
PC_EMP,KIS,LU,2013-01-01,57.2 
PC_EMP,KIS,LU,2014-01-01,58.3 
PC_EMP,KIS,LU,2015-01-01,52.1 b
PC_EMP,KIS,LU,2016-01-01,51.5 
PC_EMP,KIS,LU,2017-01-01,48.5 
PC_EMP,KIS,LV,2008-01-01,32.2 b
PC_EMP,KIS,LV,2009-01-01,34.7 
PC_EMP,KIS,LV,2010-01-01,35.0 
PC_EMP,KIS,LV,2011-01-01,35.3 
PC_EMP,KIS,LV,2012-01-01,36.5 
PC_EMP,KIS,LV,2013-01-01,36.1 
PC_EMP,KIS,LV,2014-01-01,35.7 
PC_EMP,KIS,LV,2015-01-01,36.0 
PC_EMP,KIS,LV,2016-01-01,36.2 
PC_EMP,KIS,LV,2017-01-01,37.3 
PC_EMP,KIS,ME,2008-01-01,: 
PC_EMP,KIS,ME,2009-01-01,: 
PC_EMP,KIS,ME,2010-01-01,: 
PC_EMP,KIS,ME,2011-01-01,36.3 
PC_EMP,KIS,ME,2012-01-01,36.7 
PC_EMP,KIS,ME,2013-01-01,36.6 
PC_EMP,KIS,ME,2014-01-01,34.8 
PC_EMP,KIS,ME,2015-01-01,35.6 
PC_EMP,KIS,ME,2016-01-01,36.4 
PC_EMP,KIS,ME,2017-01-01,36.4 
PC_EMP,KIS,MK,2008-01-01,: 
PC_EMP,KIS,MK,2009-01-01,: 
PC_EMP,KIS,MK,2010-01-01,: 
PC_EMP,KIS,MK,2011-01-01,26.1 
PC_EMP,KIS,MK,2012-01-01,26.8 
PC_EMP,KIS,MK,2013-01-01,25.6 
PC_EMP,KIS,MK,2014-01-01,25.5 
PC_EMP,KIS,MK,2015-01-01,26.0 
PC_EMP,KIS,MK,2016-01-01,26.8 
PC_EMP,KIS,MK,2017-01-01,26.4 
PC_EMP,KIS,MT,2008-01-01,39.7 b
PC_EMP,KIS,MT,2009-01-01,40.0 
PC_EMP,KIS,MT,2010-01-01,40.2 
PC_EMP,KIS,MT,2011-01-01,42.3 
PC_EMP,KIS,MT,2012-01-01,45.1 
PC_EMP,KIS,MT,2013-01-01,44.1 
PC_EMP,KIS,MT,2014-01-01,44.4 
PC_EMP,KIS,MT,2015-01-01,46.3 
PC_EMP,KIS,MT,2016-01-01,45.9 
PC_EMP,KIS,MT,2017-01-01,46.4 
PC_EMP,KIS,NL,2008-01-01,46.9 b
PC_EMP,KIS,NL,2009-01-01,46.1 
PC_EMP,KIS,NL,2010-01-01,45.4 b
PC_EMP,KIS,NL,2011-01-01,45.3 b
PC_EMP,KIS,NL,2012-01-01,45.3 
PC_EMP,KIS,NL,2013-01-01,46.7 b
PC_EMP,KIS,NL,2014-01-01,46.6 
PC_EMP,KIS,NL,2015-01-01,46.3 
PC_EMP,KIS,NL,2016-01-01,46.0 
PC_EMP,KIS,NL,2017-01-01,45.0 
PC_EMP,KIS,NO,2008-01-01,47.5 b
PC_EMP,KIS,NO,2009-01-01,50.4 
PC_EMP,KIS,NO,2010-01-01,51.2 
PC_EMP,KIS,NO,2011-01-01,51.2 
PC_EMP,KIS,NO,2012-01-01,51.3 
PC_EMP,KIS,NO,2013-01-01,51.2 
PC_EMP,KIS,NO,2014-01-01,51.2 
PC_EMP,KIS,NO,2015-01-01,51.0 
PC_EMP,KIS,NO,2016-01-01,51.8 
PC_EMP,KIS,NO,2017-01-01,52.0 
PC_EMP,KIS,PL,2008-01-01,28.3 b
PC_EMP,KIS,PL,2009-01-01,29.5 
PC_EMP,KIS,PL,2010-01-01,30.1 b
PC_EMP,KIS,PL,2011-01-01,30.0 
PC_EMP,KIS,PL,2012-01-01,30.6 
PC_EMP,KIS,PL,2013-01-01,31.2 
PC_EMP,KIS,PL,2014-01-01,31.4 
PC_EMP,KIS,PL,2015-01-01,31.2 
PC_EMP,KIS,PL,2016-01-01,30.9 
PC_EMP,KIS,PL,2017-01-01,31.3 
PC_EMP,KIS,PT,2008-01-01,28.4 b
PC_EMP,KIS,PT,2009-01-01,29.4 
PC_EMP,KIS,PT,2010-01-01,30.2 
PC_EMP,KIS,PT,2011-01-01,31.8 b
PC_EMP,KIS,PT,2012-01-01,32.7 
PC_EMP,KIS,PT,2013-01-01,33.5 
PC_EMP,KIS,PT,2014-01-01,34.9 
PC_EMP,KIS,PT,2015-01-01,35.9 
PC_EMP,KIS,PT,2016-01-01,35.9 
PC_EMP,KIS,PT,2017-01-01,35.5 
PC_EMP,KIS,RO,2008-01-01,19.0 b
PC_EMP,KIS,RO,2009-01-01,19.8 
PC_EMP,KIS,RO,2010-01-01,19.8 b
PC_EMP,KIS,RO,2011-01-01,20.6 
PC_EMP,KIS,RO,2012-01-01,20.4 
PC_EMP,KIS,RO,2013-01-01,20.1 
PC_EMP,KIS,RO,2014-01-01,20.0 
PC_EMP,KIS,RO,2015-01-01,21.8 
PC_EMP,KIS,RO,2016-01-01,22.0 
PC_EMP,KIS,RO,2017-01-01,22.3 
PC_EMP,KIS,SE,2008-01-01,49.6 b
PC_EMP,KIS,SE,2009-01-01,50.3 
PC_EMP,KIS,SE,2010-01-01,50.6 
PC_EMP,KIS,SE,2011-01-01,51.2 
PC_EMP,KIS,SE,2012-01-01,51.5 
PC_EMP,KIS,SE,2013-01-01,51.7 
PC_EMP,KIS,SE,2014-01-01,52.5 
PC_EMP,KIS,SE,2015-01-01,52.8 
PC_EMP,KIS,SE,2016-01-01,53.2 
PC_EMP,KIS,SE,2017-01-01,53.5 
PC_EMP,KIS,SI,2008-01-01,31.2 b
PC_EMP,KIS,SI,2009-01-01,32.3 
PC_EMP,KIS,SI,2010-01-01,33.5 
PC_EMP,KIS,SI,2011-01-01,34.5 
PC_EMP,KIS,SI,2012-01-01,35.2 
PC_EMP,KIS,SI,2013-01-01,34.4 
PC_EMP,KIS,SI,2014-01-01,34.7 
PC_EMP,KIS,SI,2015-01-01,35.1 
PC_EMP,KIS,SI,2016-01-01,35.6 
PC_EMP,KIS,SI,2017-01-01,35.6 
PC_EMP,KIS,SK,2008-01-01,29.6 b
PC_EMP,KIS,SK,2009-01-01,31.0 b
PC_EMP,KIS,SK,2010-01-01,32.3 
PC_EMP,KIS,SK,2011-01-01,32.3 b
PC_EMP,KIS,SK,2012-01-01,31.9 
PC_EMP,KIS,SK,2013-01-01,32.8 
PC_EMP,KIS,SK,2014-01-01,34.0 
PC_EMP,KIS,SK,2015-01-01,33.8 
PC_EMP,KIS,SK,2016-01-01,33.6 
PC_EMP,KIS,SK,2017-01-01,34.4 
PC_EMP,KIS,TR,2008-01-01,: 
PC_EMP,KIS,TR,2009-01-01,18.5 
PC_EMP,KIS,TR,2010-01-01,18.3 
PC_EMP,KIS,TR,2011-01-01,18.4 
PC_EMP,KIS,TR,2012-01-01,19.8 
PC_EMP,KIS,TR,2013-01-01,20.1 
PC_EMP,KIS,TR,2014-01-01,20.7 b
PC_EMP,KIS,TR,2015-01-01,21.8 
PC_EMP,KIS,TR,2016-01-01,22.8 
PC_EMP,KIS,TR,2017-01-01,22.6 
PC_EMP,KIS,UK,2008-01-01,46.2 b
PC_EMP,KIS,UK,2009-01-01,48.4 
PC_EMP,KIS,UK,2010-01-01,48.6 
PC_EMP,KIS,UK,2011-01-01,48.6 
PC_EMP,KIS,UK,2012-01-01,48.5 
PC_EMP,KIS,UK,2013-01-01,48.7 
PC_EMP,KIS,UK,2014-01-01,48.7 
PC_EMP,KIS,UK,2015-01-01,49.1 
PC_EMP,KIS,UK,2016-01-01,49.0 
PC_EMP,KIS,UK,2017-01-01,49.1 
PC_EMP,TOT,AT,2008-01-01,40.0 b
PC_EMP,TOT,AT,2009-01-01,41.6 
PC_EMP,TOT,AT,2010-01-01,42.3 
PC_EMP,TOT,AT,2011-01-01,41.9 
PC_EMP,TOT,AT,2012-01-01,42.5 
PC_EMP,TOT,AT,2013-01-01,43.4 
PC_EMP,TOT,AT,2014-01-01,43.8 
PC_EMP,TOT,AT,2015-01-01,44.5 
PC_EMP,TOT,AT,2016-01-01,44.0 
PC_EMP,TOT,AT,2017-01-01,44.8 
PC_EMP,TOT,BE,2008-01-01,51.2 b
PC_EMP,TOT,BE,2009-01-01,51.3 
PC_EMP,TOT,BE,2010-01-01,51.4 
PC_EMP,TOT,BE,2011-01-01,51.4 b
PC_EMP,TOT,BE,2012-01-01,52.6 
PC_EMP,TOT,BE,2013-01-01,51.4 
PC_EMP,TOT,BE,2014-01-01,52.3 
PC_EMP,TOT,BE,2015-01-01,52.2 
PC_EMP,TOT,BE,2016-01-01,52.7 
PC_EMP,TOT,BE,2017-01-01,53.0 b
PC_EMP,TOT,BG,2008-01-01,31.4 b
PC_EMP,TOT,BG,2009-01-01,31.6 
PC_EMP,TOT,BG,2010-01-01,32.2 b
PC_EMP,TOT,BG,2011-01-01,32.8 b
PC_EMP,TOT,BG,2012-01-01,33.5 
PC_EMP,TOT,BG,2013-01-01,34.3 
PC_EMP,TOT,BG,2014-01-01,34.4 
PC_EMP,TOT,BG,2015-01-01,35.1 
PC_EMP,TOT,BG,2016-01-01,35.0 
PC_EMP,TOT,BG,2017-01-01,33.9 
PC_EMP,TOT,CH,2008-01-01,47.4 b
PC_EMP,TOT,CH,2009-01-01,49.1 
PC_EMP,TOT,CH,2010-01-01,47.0 b
PC_EMP,TOT,CH,2011-01-01,47.2 
PC_EMP,TOT,CH,2012-01-01,48.2 
PC_EMP,TOT,CH,2013-01-01,48.8 
PC_EMP,TOT,CH,2014-01-01,49.7 
PC_EMP,TOT,CH,2015-01-01,50.3 
PC_EMP,TOT,CH,2016-01-01,50.9 
PC_EMP,TOT,CH,2017-01-01,51.7 
PC_EMP,TOT,CY,2008-01-01,35.3 b
PC_EMP,TOT,CY,2009-01-01,34.5 b
PC_EMP,TOT,CY,2010-01-01,36.0 
PC_EMP,TOT,CY,2011-01-01,36.5 
PC_EMP,TOT,CY,2012-01-01,36.8 
PC_EMP,TOT,CY,2013-01-01,39.3 
PC_EMP,TOT,CY,2014-01-01,40.8 
PC_EMP,TOT,CY,2015-01-01,39.4 
PC_EMP,TOT,CY,2016-01-01,39.7 
PC_EMP,TOT,CY,2017-01-01,39.7 
PC_EMP,TOT,CZ,2008-01-01,39.9 b
PC_EMP,TOT,CZ,2009-01-01,40.3 
PC_EMP,TOT,CZ,2010-01-01,41.3 
PC_EMP,TOT,CZ,2011-01-01,41.5 b
PC_EMP,TOT,CZ,2012-01-01,42.6 
PC_EMP,TOT,CZ,2013-01-01,43.1 
PC_EMP,TOT,CZ,2014-01-01,43.8 
PC_EMP,TOT,CZ,2015-01-01,43.2 
PC_EMP,TOT,CZ,2016-01-01,44.4 
PC_EMP,TOT,CZ,2017-01-01,44.7 
PC_EMP,TOT,DE,2008-01-01,48.6 b
PC_EMP,TOT,DE,2009-01-01,49.4 
PC_EMP,TOT,DE,2010-01-01,49.9 b
PC_EMP,TOT,DE,2011-01-01,50.1 b
PC_EMP,TOT,DE,2012-01-01,50.2 
PC_EMP,TOT,DE,2013-01-01,49.2 
PC_EMP,TOT,DE,2014-01-01,49.4 
PC_EMP,TOT,DE,2015-01-01,49.9 
PC_EMP,TOT,DE,2016-01-01,50.2 
PC_EMP,TOT,DE,2017-01-01,50.2 
PC_EMP,TOT,DK,2008-01-01,51.3 b
PC_EMP,TOT,DK,2009-01-01,53.3 
PC_EMP,TOT,DK,2010-01-01,54.8 
PC_EMP,TOT,DK,2011-01-01,54.7 
PC_EMP,TOT,DK,2012-01-01,54.3 
PC_EMP,TOT,DK,2013-01-01,54.3 
PC_EMP,TOT,DK,2014-01-01,54.5 
PC_EMP,TOT,DK,2015-01-01,53.4 
PC_EMP,TOT,DK,2016-01-01,53.0 b
PC_EMP,TOT,DK,2017-01-01,52.6 b
PC_EMP,TOT,EA18,2008-01-01,43.6 b
PC_EMP,TOT,EA18,2009-01-01,44.4 
PC_EMP,TOT,EA18,2010-01-01,44.8 
PC_EMP,TOT,EA18,2011-01-01,45.3 
PC_EMP,TOT,EA18,2012-01-01,45.6 
PC_EMP,TOT,EA18,2013-01-01,45.6 
PC_EMP,TOT,EA18,2014-01-01,46.0 
PC_EMP,TOT,EA18,2015-01-01,46.2 
PC_EMP,TOT,EA18,2016-01-01,46.3 
PC_EMP,TOT,EA18,2017-01-01,46.3 
PC_EMP,TOT,EA19,2008-01-01,43.5 b
PC_EMP,TOT,EA19,2009-01-01,44.3 
PC_EMP,TOT,EA19,2010-01-01,44.8 
PC_EMP,TOT,EA19,2011-01-01,45.2 
PC_EMP,TOT,EA19,2012-01-01,45.5 
PC_EMP,TOT,EA19,2013-01-01,45.5 
PC_EMP,TOT,EA19,2014-01-01,45.9 
PC_EMP,TOT,EA19,2015-01-01,46.1 
PC_EMP,TOT,EA19,2016-01-01,46.2 
PC_EMP,TOT,EA19,2017-01-01,46.2 
PC_EMP,TOT,EE,2008-01-01,35.3 b
PC_EMP,TOT,EE,2009-01-01,39.2 
PC_EMP,TOT,EE,2010-01-01,38.8 
PC_EMP,TOT,EE,2011-01-01,38.7 
PC_EMP,TOT,EE,2012-01-01,39.2 
PC_EMP,TOT,EE,2013-01-01,39.6 
PC_EMP,TOT,EE,2014-01-01,39.6 
PC_EMP,TOT,EE,2015-01-01,39.4 
PC_EMP,TOT,EE,2016-01-01,39.8 
PC_EMP,TOT,EE,2017-01-01,39.3 
PC_EMP,TOT,EL,2008-01-01,34.2 b
PC_EMP,TOT,EL,2009-01-01,34.3 b
PC_EMP,TOT,EL,2010-01-01,34.9 
PC_EMP,TOT,EL,2011-01-01,36.1 
PC_EMP,TOT,EL,2012-01-01,37.6 
PC_EMP,TOT,EL,2013-01-01,37.9 
PC_EMP,TOT,EL,2014-01-01,37.4 
PC_EMP,TOT,EL,2015-01-01,37.2 
PC_EMP,TOT,EL,2016-01-01,37.8 
PC_EMP,TOT,EL,2017-01-01,37.5 
PC_EMP,TOT,ES,2008-01-01,34.9 b
PC_EMP,TOT,ES,2009-01-01,37.2 
PC_EMP,TOT,ES,2010-01-01,38.7 
PC_EMP,TOT,ES,2011-01-01,39.4 
PC_EMP,TOT,ES,2012-01-01,39.9 
PC_EMP,TOT,ES,2013-01-01,39.8 
PC_EMP,TOT,ES,2014-01-01,40.1 
PC_EMP,TOT,ES,2015-01-01,39.9 
PC_EMP,TOT,ES,2016-01-01,39.8 
PC_EMP,TOT,ES,2017-01-01,40.0 
PC_EMP,TOT,EU27,2008-01-01,43.0 b
PC_EMP,TOT,EU27,2009-01-01,43.8 
PC_EMP,TOT,EU27,2010-01-01,44.3 
PC_EMP,TOT,EU27,2011-01-01,44.7 
PC_EMP,TOT,EU27,2012-01-01,44.9 
PC_EMP,TOT,EU27,2013-01-01,45.1 
PC_EMP,TOT,EU27,2014-01-01,45.5 
PC_EMP,TOT,EU27,2015-01-01,45.8 
PC_EMP,TOT,EU27,2016-01-01,45.8 
PC_EMP,TOT,EU27,2017-01-01,45.9 
PC_EMP,TOT,EU28,2008-01-01,42.9 b
PC_EMP,TOT,EU28,2009-01-01,43.7 
PC_EMP,TOT,EU28,2010-01-01,44.2 
PC_EMP,TOT,EU28,2011-01-01,44.6 
PC_EMP,TOT,EU28,2012-01-01,44.9 
PC_EMP,TOT,EU28,2013-01-01,45.0 
PC_EMP,TOT,EU28,2014-01-01,45.4 
PC_EMP,TOT,EU28,2015-01-01,45.6 
PC_EMP,TOT,EU28,2016-01-01,45.8 
PC_EMP,TOT,EU28,2017-01-01,45.8 
PC_EMP,TOT,FI,2008-01-01,47.5 b
PC_EMP,TOT,FI,2009-01-01,48.2 
PC_EMP,TOT,FI,2010-01-01,48.3 
PC_EMP,TOT,FI,2011-01-01,49.4 
PC_EMP,TOT,FI,2012-01-01,49.6 
PC_EMP,TOT,FI,2013-01-01,49.5 
PC_EMP,TOT,FI,2014-01-01,50.1 
PC_EMP,TOT,FI,2015-01-01,50.1 
PC_EMP,TOT,FI,2016-01-01,49.8 
PC_EMP,TOT,FI,2017-01-01,50.7 
PC_EMP,TOT,FR,2008-01-01,48.4 b
PC_EMP,TOT,FR,2009-01-01,48.5 
PC_EMP,TOT,FR,2010-01-01,48.6 
PC_EMP,TOT,FR,2011-01-01,49.0 
PC_EMP,TOT,FR,2012-01-01,49.1 
PC_EMP,TOT,FR,2013-01-01,49.2 
PC_EMP,TOT,FR,2014-01-01,50.1 b
PC_EMP,TOT,FR,2015-01-01,50.6 
PC_EMP,TOT,FR,2016-01-01,50.4 
PC_EMP,TOT,FR,2017-01-01,50.5 
PC_EMP,TOT,HR,2008-01-01,30.9 b
PC_EMP,TOT,HR,2009-01-01,32.1 
PC_EMP,TOT,HR,2010-01-01,33.3 
PC_EMP,TOT,HR,2011-01-01,33.3 
PC_EMP,TOT,HR,2012-01-01,34.6 
PC_EMP,TOT,HR,2013-01-01,36.4 
PC_EMP,TOT,HR,2014-01-01,36.8 
PC_EMP,TOT,HR,2015-01-01,36.7 
PC_EMP,TOT,HR,2016-01-01,37.4 
PC_EMP,TOT,HR,2017-01-01,38.2 
PC_EMP,TOT,HU,2008-01-01,41.8 b
PC_EMP,TOT,HU,2009-01-01,42.2 
PC_EMP,TOT,HU,2010-01-01,43.3 
PC_EMP,TOT,HU,2011-01-01,43.2 
PC_EMP,TOT,HU,2012-01-01,43.5 
PC_EMP,TOT,HU,2013-01-01,44.6 
PC_EMP,TOT,HU,2014-01-01,44.6 
PC_EMP,TOT,HU,2015-01-01,45.0 
PC_EMP,TOT,HU,2016-01-01,45.6 
PC_EMP,TOT,HU,2017-01-01,44.9 
PC_EMP,TOT,IE,2008-01-01,44.9 b
PC_EMP,TOT,IE,2009-01-01,48.1 
PC_EMP,TOT,IE,2010-01-01,49.6 
PC_EMP,TOT,IE,2011-01-01,50.1 
PC_EMP,TOT,IE,2012-01-01,50.5 
PC_EMP,TOT,IE,2013-01-01,50.4 
PC_EMP,TOT,IE,2014-01-01,50.3 
PC_EMP,TOT,IE,2015-01-01,50.1 
PC_EMP,TOT,IE,2016-01-01,49.7 
PC_EMP,TOT,IE,2017-01-01,48.7 b
PC_EMP,TOT,IS,2008-01-01,49.7 b
PC_EMP,TOT,IS,2009-01-01,50.9 
PC_EMP,TOT,IS,2010-01-01,51.2 
PC_EMP,TOT,IS,2011-01-01,49.5 
PC_EMP,TOT,IS,2012-01-01,49.6 
PC_EMP,TOT,IS,2013-01-01,49.6 
PC_EMP,TOT,IS,2014-01-01,49.6 
PC_EMP,TOT,IS,2015-01-01,49.8 
PC_EMP,TOT,IS,2016-01-01,49.8 
PC_EMP,TOT,IS,2017-01-01,50.2 
PC_EMP,TOT,IT,2008-01-01,39.6 b
PC_EMP,TOT,IT,2009-01-01,39.8 
PC_EMP,TOT,IT,2010-01-01,39.8 
PC_EMP,TOT,IT,2011-01-01,39.9 
PC_EMP,TOT,IT,2012-01-01,39.8 
PC_EMP,TOT,IT,2013-01-01,40.1 
PC_EMP,TOT,IT,2014-01-01,40.5 
PC_EMP,TOT,IT,2015-01-01,40.6 
PC_EMP,TOT,IT,2016-01-01,40.7 
PC_EMP,TOT,IT,2017-01-01,40.7 
PC_EMP,TOT,LT,2008-01-01,32.7 b
PC_EMP,TOT,LT,2009-01-01,34.9 
PC_EMP,TOT,LT,2010-01-01,36.0 
PC_EMP,TOT,LT,2011-01-01,35.7 
PC_EMP,TOT,LT,2012-01-01,35.4 
PC_EMP,TOT,LT,2013-01-01,34.9 
PC_EMP,TOT,LT,2014-01-01,34.7 
PC_EMP,TOT,LT,2015-01-01,35.9 
PC_EMP,TOT,LT,2016-01-01,36.6 
PC_EMP,TOT,LT,2017-01-01,36.5 
