unit,geotime,date,value
INX_A_AVG,SI,2008-01-01,139
INX_A_AVG,SI,2009-01-01,124
INX_A_AVG,SI,2010-01-01,123
INX_A_AVG,SI,2011-01-01,124
INX_A_AVG,SI,2012-01-01,113
INX_A_AVG,SI,2013-01-01,105
INX_A_AVG,SI,2014-01-01,98
INX_A_AVG,SI,2015-01-01,100
INX_A_AVG,SI,2016-01-01,103
INX_A_AVG,SI,2017-01-01,110
INX_A_AVG,SK,2000-01-01,
INX_A_AVG,SK,2001-01-01,
INX_A_AVG,SK,2002-01-01,
INX_A_AVG,SK,2003-01-01,
INX_A_AVG,SK,2004-01-01,
INX_A_AVG,SK,2005-01-01,
INX_A_AVG,SK,2006-01-01,89
INX_A_AVG,SK,2007-01-01,112
INX_A_AVG,SK,2008-01-01,126
INX_A_AVG,SK,2009-01-01,110
INX_A_AVG,SK,2010-01-01,105
INX_A_AVG,SK,2011-01-01,99
INX_A_AVG,SK,2012-01-01,93
INX_A_AVG,SK,2013-01-01,93
INX_A_AVG,SK,2014-01-01,94
INX_A_AVG,SK,2015-01-01,100
INX_A_AVG,SK,2016-01-01,107
INX_A_AVG,SK,2017-01-01,111
INX_A_AVG,UK,2000-01-01,57
INX_A_AVG,UK,2001-01-01,61
INX_A_AVG,UK,2002-01-01,71
INX_A_AVG,UK,2003-01-01,81
INX_A_AVG,UK,2004-01-01,89
INX_A_AVG,UK,2005-01-01,98
INX_A_AVG,UK,2006-01-01,102
INX_A_AVG,UK,2007-01-01,111
INX_A_AVG,UK,2008-01-01,101
INX_A_AVG,UK,2009-01-01,92
INX_A_AVG,UK,2010-01-01,95
INX_A_AVG,UK,2011-01-01,90
INX_A_AVG,UK,2012-01-01,89
INX_A_AVG,UK,2013-01-01,89
INX_A_AVG,UK,2014-01-01,94
INX_A_AVG,UK,2015-01-01,100
INX_A_AVG,UK,2016-01-01,105
INX_A_AVG,UK,2017-01-01,107
RCH_A_AVG,AT,2000-01-01,
RCH_A_AVG,AT,2001-01-01,1
RCH_A_AVG,AT,2002-01-01,0
RCH_A_AVG,AT,2003-01-01,1
RCH_A_AVG,AT,2004-01-01,3
RCH_A_AVG,AT,2005-01-01,2
RCH_A_AVG,AT,2006-01-01,1
RCH_A_AVG,AT,2007-01-01,2
RCH_A_AVG,AT,2008-01-01,1
RCH_A_AVG,AT,2009-01-01,3
RCH_A_AVG,AT,2010-01-01,4
RCH_A_AVG,AT,2011-01-01,3
RCH_A_AVG,AT,2012-01-01,4
RCH_A_AVG,AT,2013-01-01,3
RCH_A_AVG,AT,2014-01-01,1
RCH_A_AVG,AT,2015-01-01,3
RCH_A_AVG,AT,2016-01-01,7
RCH_A_AVG,AT,2017-01-01,3
RCH_A_AVG,BE,2000-01-01,
RCH_A_AVG,BE,2001-01-01,2
RCH_A_AVG,BE,2002-01-01,5
RCH_A_AVG,BE,2003-01-01,5
RCH_A_AVG,BE,2004-01-01,6
RCH_A_AVG,BE,2005-01-01,9
RCH_A_AVG,BE,2006-01-01,6
RCH_A_AVG,BE,2007-01-01,4
RCH_A_AVG,BE,2008-01-01,1
RCH_A_AVG,BE,2009-01-01,0
RCH_A_AVG,BE,2010-01-01,1
RCH_A_AVG,BE,2011-01-01,1
RCH_A_AVG,BE,2012-01-01,0
RCH_A_AVG,BE,2013-01-01,0
RCH_A_AVG,BE,2014-01-01,1
RCH_A_AVG,BE,2015-01-01,1
RCH_A_AVG,BE,2016-01-01,1
RCH_A_AVG,BE,2017-01-01,1
RCH_A_AVG,BG,2000-01-01,
RCH_A_AVG,BG,2001-01-01,
RCH_A_AVG,BG,2002-01-01,11
RCH_A_AVG,BG,2003-01-01,10
RCH_A_AVG,BG,2004-01-01,42
RCH_A_AVG,BG,2005-01-01,27
RCH_A_AVG,BG,2006-01-01,12
RCH_A_AVG,BG,2007-01-01,18
RCH_A_AVG,BG,2008-01-01,17
RCH_A_AVG,BG,2009-01-01,21
RCH_A_AVG,BG,2010-01-01,12
RCH_A_AVG,BG,2011-01-01,8
RCH_A_AVG,BG,2012-01-01,5
RCH_A_AVG,BG,2013-01-01,0
RCH_A_AVG,BG,2014-01-01,1
RCH_A_AVG,BG,2015-01-01,1
RCH_A_AVG,BG,2016-01-01,7
RCH_A_AVG,BG,2017-01-01,6
RCH_A_AVG,CY,2000-01-01,
RCH_A_AVG,CY,2001-01-01,
RCH_A_AVG,CY,2002-01-01,
RCH_A_AVG,CY,2003-01-01,0
RCH_A_AVG,CY,2004-01-01,8
RCH_A_AVG,CY,2005-01-01,3
RCH_A_AVG,CY,2006-01-01,7
RCH_A_AVG,CY,2007-01-01,7
RCH_A_AVG,CY,2008-01-01,0
RCH_A_AVG,CY,2009-01-01,6
RCH_A_AVG,CY,2010-01-01,7
RCH_A_AVG,CY,2011-01-01,4
RCH_A_AVG,CY,2012-01-01,5
RCH_A_AVG,CY,2013-01-01,3
RCH_A_AVG,CY,2014-01-01,1
RCH_A_AVG,CY,2015-01-01,0
RCH_A_AVG,CY,2016-01-01,1
RCH_A_AVG,CY,2017-01-01,1
RCH_A_AVG,CZ,2000-01-01,
RCH_A_AVG,CZ,2001-01-01,5
RCH_A_AVG,CZ,2002-01-01,11
RCH_A_AVG,CZ,2003-01-01,10
RCH_A_AVG,CZ,2004-01-01,2
RCH_A_AVG,CZ,2005-01-01,0
RCH_A_AVG,CZ,2006-01-01,5
RCH_A_AVG,CZ,2007-01-01,16
RCH_A_AVG,CZ,2008-01-01,7
RCH_A_AVG,CZ,2009-01-01,4
RCH_A_AVG,CZ,2010-01-01,2
RCH_A_AVG,CZ,2011-01-01,1
RCH_A_AVG,CZ,2012-01-01,3
RCH_A_AVG,CZ,2013-01-01,0
RCH_A_AVG,CZ,2014-01-01,1
RCH_A_AVG,CZ,2015-01-01,3
RCH_A_AVG,CZ,2016-01-01,6
RCH_A_AVG,CZ,2017-01-01,9
RCH_A_AVG,DE,2000-01-01,
RCH_A_AVG,DE,2001-01-01,1
RCH_A_AVG,DE,2002-01-01,2
RCH_A_AVG,DE,2003-01-01,1
RCH_A_AVG,DE,2004-01-01,2
RCH_A_AVG,DE,2005-01-01,0
RCH_A_AVG,DE,2006-01-01,1
RCH_A_AVG,DE,2007-01-01,3
RCH_A_AVG,DE,2008-01-01,0
RCH_A_AVG,DE,2009-01-01,1
RCH_A_AVG,DE,2010-01-01,0
RCH_A_AVG,DE,2011-01-01,1
RCH_A_AVG,DE,2012-01-01,2
RCH_A_AVG,DE,2013-01-01,2
RCH_A_AVG,DE,2014-01-01,2
RCH_A_AVG,DE,2015-01-01,4
RCH_A_AVG,DE,2016-01-01,5
RCH_A_AVG,DE,2017-01-01,2
RCH_A_AVG,DK,2000-01-01,
RCH_A_AVG,DK,2001-01-01,3
RCH_A_AVG,DK,2002-01-01,1
RCH_A_AVG,DK,2003-01-01,2
RCH_A_AVG,DK,2004-01-01,7
RCH_A_AVG,DK,2005-01-01,15
RCH_A_AVG,DK,2006-01-01,21
RCH_A_AVG,DK,2007-01-01,0
RCH_A_AVG,DK,2008-01-01,7
RCH_A_AVG,DK,2009-01-01,13
RCH_A_AVG,DK,2010-01-01,0
RCH_A_AVG,DK,2011-01-01,4
RCH_A_AVG,DK,2012-01-01,5
RCH_A_AVG,DK,2013-01-01,3
RCH_A_AVG,DK,2014-01-01,3
RCH_A_AVG,DK,2015-01-01,6
RCH_A_AVG,DK,2016-01-01,4
RCH_A_AVG,DK,2017-01-01,3
RCH_A_AVG,EE,2000-01-01,
RCH_A_AVG,EE,2001-01-01,
RCH_A_AVG,EE,2002-01-01,
RCH_A_AVG,EE,2003-01-01,
RCH_A_AVG,EE,2004-01-01,
RCH_A_AVG,EE,2005-01-01,
RCH_A_AVG,EE,2006-01-01,41
RCH_A_AVG,EE,2007-01-01,12
RCH_A_AVG,EE,2008-01-01,16
RCH_A_AVG,EE,2009-01-01,37
RCH_A_AVG,EE,2010-01-01,2
RCH_A_AVG,EE,2011-01-01,2
RCH_A_AVG,EE,2012-01-01,3
RCH_A_AVG,EE,2013-01-01,7
RCH_A_AVG,EE,2014-01-01,12
