indic_em,age,unit,sex,geotime,date,value
LTU,Y15-74,PC_ACT,M,ES,2000-01-01,3
LTU,Y15-74,PC_ACT,M,ES,2001-01-01,2
LTU,Y15-74,PC_ACT,M,ES,2002-01-01,2
LTU,Y15-74,PC_ACT,M,ES,2003-01-01,2
LTU,Y15-74,PC_ACT,M,ES,2004-01-01,2
LTU,Y15-74,PC_ACT,M,ES,2005-01-01,1
LTU,Y15-74,PC_ACT,M,ES,2006-01-01,1
LTU,Y15-74,PC_ACT,M,ES,2007-01-01,1
LTU,Y15-74,PC_ACT,M,ES,2008-01-01,1
LTU,Y15-74,PC_ACT,M,ES,2009-01-01,3
LTU,Y15-74,PC_ACT,M,ES,2010-01-01,7
LTU,Y15-74,PC_ACT,M,ES,2011-01-01,8
LTU,Y15-74,PC_ACT,M,ES,2012-01-01,10
LTU,Y15-74,PC_ACT,M,ES,2013-01-01,12
LTU,Y15-74,PC_ACT,M,ES,2014-01-01,12
LTU,Y15-74,PC_ACT,M,ES,2015-01-01,10
LTU,Y15-74,PC_ACT,M,ES,2016-01-01,8
LTU,Y15-74,PC_ACT,M,ES,2017-01-01,6
LTU,Y15-74,PC_ACT,M,EU27,2000-01-01,
LTU,Y15-74,PC_ACT,M,EU27,2001-01-01,
LTU,Y15-74,PC_ACT,M,EU27,2002-01-01,
LTU,Y15-74,PC_ACT,M,EU27,2003-01-01,
LTU,Y15-74,PC_ACT,M,EU27,2004-01-01,
LTU,Y15-74,PC_ACT,M,EU27,2005-01-01,3
LTU,Y15-74,PC_ACT,M,EU27,2006-01-01,3
LTU,Y15-74,PC_ACT,M,EU27,2007-01-01,2
LTU,Y15-74,PC_ACT,M,EU27,2008-01-01,2
LTU,Y15-74,PC_ACT,M,EU27,2009-01-01,2
LTU,Y15-74,PC_ACT,M,EU27,2010-01-01,3
LTU,Y15-74,PC_ACT,M,EU27,2011-01-01,4
LTU,Y15-74,PC_ACT,M,EU27,2012-01-01,4
LTU,Y15-74,PC_ACT,M,EU27,2013-01-01,5
LTU,Y15-74,PC_ACT,M,EU27,2014-01-01,5
LTU,Y15-74,PC_ACT,M,EU27,2015-01-01,4
LTU,Y15-74,PC_ACT,M,EU27,2016-01-01,3
LTU,Y15-74,PC_ACT,M,EU27,2017-01-01,3
LTU,Y15-74,PC_ACT,M,EU28,2000-01-01,
LTU,Y15-74,PC_ACT,M,EU28,2001-01-01,
LTU,Y15-74,PC_ACT,M,EU28,2002-01-01,
LTU,Y15-74,PC_ACT,M,EU28,2003-01-01,
LTU,Y15-74,PC_ACT,M,EU28,2004-01-01,
LTU,Y15-74,PC_ACT,M,EU28,2005-01-01,3
LTU,Y15-74,PC_ACT,M,EU28,2006-01-01,3
LTU,Y15-74,PC_ACT,M,EU28,2007-01-01,2
LTU,Y15-74,PC_ACT,M,EU28,2008-01-01,2
LTU,Y15-74,PC_ACT,M,EU28,2009-01-01,2
LTU,Y15-74,PC_ACT,M,EU28,2010-01-01,3
LTU,Y15-74,PC_ACT,M,EU28,2011-01-01,4
LTU,Y15-74,PC_ACT,M,EU28,2012-01-01,4
LTU,Y15-74,PC_ACT,M,EU28,2013-01-01,5
LTU,Y15-74,PC_ACT,M,EU28,2014-01-01,5
LTU,Y15-74,PC_ACT,M,EU28,2015-01-01,4
LTU,Y15-74,PC_ACT,M,EU28,2016-01-01,3
LTU,Y15-74,PC_ACT,M,EU28,2017-01-01,3
LTU,Y15-74,PC_ACT,M,FI,2000-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2001-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2002-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2003-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2004-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2005-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2006-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2007-01-01,1
LTU,Y15-74,PC_ACT,M,FI,2008-01-01,1
LTU,Y15-74,PC_ACT,M,FI,2009-01-01,1
LTU,Y15-74,PC_ACT,M,FI,2010-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2011-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2012-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2013-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2014-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2015-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2016-01-01,2
LTU,Y15-74,PC_ACT,M,FI,2017-01-01,2
LTU,Y15-74,PC_ACT,M,FR,2000-01-01,
LTU,Y15-74,PC_ACT,M,FR,2001-01-01,
LTU,Y15-74,PC_ACT,M,FR,2002-01-01,
LTU,Y15-74,PC_ACT,M,FR,2003-01-01,
LTU,Y15-74,PC_ACT,M,FR,2004-01-01,
LTU,Y15-74,PC_ACT,M,FR,2005-01-01,
LTU,Y15-74,PC_ACT,M,FR,2006-01-01,
LTU,Y15-74,PC_ACT,M,FR,2007-01-01,
LTU,Y15-74,PC_ACT,M,FR,2008-01-01,
LTU,Y15-74,PC_ACT,M,FR,2009-01-01,
LTU,Y15-74,PC_ACT,M,FR,2010-01-01,
LTU,Y15-74,PC_ACT,M,FR,2011-01-01,
LTU,Y15-74,PC_ACT,M,FR,2012-01-01,
LTU,Y15-74,PC_ACT,M,FR,2013-01-01,
LTU,Y15-74,PC_ACT,M,FR,2014-01-01,4
LTU,Y15-74,PC_ACT,M,FR,2015-01-01,4
LTU,Y15-74,PC_ACT,M,FR,2016-01-01,4
LTU,Y15-74,PC_ACT,M,FR,2017-01-01,4
LTU,Y15-74,PC_ACT,M,HR,2000-01-01,
LTU,Y15-74,PC_ACT,M,HR,2001-01-01,
LTU,Y15-74,PC_ACT,M,HR,2002-01-01,
LTU,Y15-74,PC_ACT,M,HR,2003-01-01,
LTU,Y15-74,PC_ACT,M,HR,2004-01-01,
LTU,Y15-74,PC_ACT,M,HR,2005-01-01,6
LTU,Y15-74,PC_ACT,M,HR,2006-01-01,5
LTU,Y15-74,PC_ACT,M,HR,2007-01-01,5
LTU,Y15-74,PC_ACT,M,HR,2008-01-01,4
LTU,Y15-74,PC_ACT,M,HR,2009-01-01,3
LTU,Y15-74,PC_ACT,M,HR,2010-01-01,5
LTU,Y15-74,PC_ACT,M,HR,2011-01-01,8
LTU,Y15-74,PC_ACT,M,HR,2012-01-01,10
LTU,Y15-74,PC_ACT,M,HR,2013-01-01,11
LTU,Y15-74,PC_ACT,M,HR,2014-01-01,9
LTU,Y15-74,PC_ACT,M,HR,2015-01-01,10
LTU,Y15-74,PC_ACT,M,HR,2016-01-01,6
LTU,Y15-74,PC_ACT,M,HR,2017-01-01,4
LTU,Y15-74,PC_ACT,M,HU,2000-01-01,3
LTU,Y15-74,PC_ACT,M,HU,2001-01-01,3
LTU,Y15-74,PC_ACT,M,HU,2002-01-01,2
LTU,Y15-74,PC_ACT,M,HU,2003-01-01,2
LTU,Y15-74,PC_ACT,M,HU,2004-01-01,2
LTU,Y15-74,PC_ACT,M,HU,2005-01-01,3
LTU,Y15-74,PC_ACT,M,HU,2006-01-01,3
LTU,Y15-74,PC_ACT,M,HU,2007-01-01,3
LTU,Y15-74,PC_ACT,M,HU,2008-01-01,3
LTU,Y15-74,PC_ACT,M,HU,2009-01-01,4
LTU,Y15-74,PC_ACT,M,HU,2010-01-01,5
LTU,Y15-74,PC_ACT,M,HU,2011-01-01,5
LTU,Y15-74,PC_ACT,M,HU,2012-01-01,5
LTU,Y15-74,PC_ACT,M,HU,2013-01-01,5
LTU,Y15-74,PC_ACT,M,HU,2014-01-01,3
LTU,Y15-74,PC_ACT,M,HU,2015-01-01,3
LTU,Y15-74,PC_ACT,M,HU,2016-01-01,2
LTU,Y15-74,PC_ACT,M,HU,2017-01-01,1
LTU,Y15-74,PC_ACT,M,IE,2000-01-01,1
LTU,Y15-74,PC_ACT,M,IE,2001-01-01,1
LTU,Y15-74,PC_ACT,M,IE,2002-01-01,1
LTU,Y15-74,PC_ACT,M,IE,2003-01-01,1
LTU,Y15-74,PC_ACT,M,IE,2004-01-01,1
LTU,Y15-74,PC_ACT,M,IE,2005-01-01,1
LTU,Y15-74,PC_ACT,M,IE,2006-01-01,1
LTU,Y15-74,PC_ACT,M,IE,2007-01-01,1
LTU,Y15-74,PC_ACT,M,IE,2008-01-01,2
LTU,Y15-74,PC_ACT,M,IE,2009-01-01,4
LTU,Y15-74,PC_ACT,M,IE,2010-01-01,9
LTU,Y15-74,PC_ACT,M,IE,2011-01-01,11
LTU,Y15-74,PC_ACT,M,IE,2012-01-01,11
LTU,Y15-74,PC_ACT,M,IE,2013-01-01,9
LTU,Y15-74,PC_ACT,M,IE,2014-01-01,7
LTU,Y15-74,PC_ACT,M,IE,2015-01-01,6
LTU,Y15-74,PC_ACT,M,IE,2016-01-01,5
LTU,Y15-74,PC_ACT,M,IE,2017-01-01,3
LTU,Y15-74,PC_ACT,M,IS,2000-01-01,
LTU,Y15-74,PC_ACT,M,IS,2001-01-01,
LTU,Y15-74,PC_ACT,M,IS,2002-01-01,
LTU,Y15-74,PC_ACT,M,IS,2003-01-01,
LTU,Y15-74,PC_ACT,M,IS,2004-01-01,
LTU,Y15-74,PC_ACT,M,IS,2005-01-01,
LTU,Y15-74,PC_ACT,M,IS,2006-01-01,
LTU,Y15-74,PC_ACT,M,IS,2007-01-01,
LTU,Y15-74,PC_ACT,M,IS,2008-01-01,
LTU,Y15-74,PC_ACT,M,IS,2009-01-01,
LTU,Y15-74,PC_ACT,M,IS,2010-01-01,1
LTU,Y15-74,PC_ACT,M,IS,2011-01-01,1
LTU,Y15-74,PC_ACT,M,IS,2012-01-01,1
LTU,Y15-74,PC_ACT,M,IS,2013-01-01,1
LTU,Y15-74,PC_ACT,M,IS,2014-01-01,0
LTU,Y15-74,PC_ACT,M,IS,2015-01-01,
LTU,Y15-74,PC_ACT,M,IS,2016-01-01,
LTU,Y15-74,PC_ACT,M,IS,2017-01-01,
LTU,Y15-74,PC_ACT,M,IT,2000-01-01,5
LTU,Y15-74,PC_ACT,M,IT,2001-01-01,4
LTU,Y15-74,PC_ACT,M,IT,2002-01-01,4
LTU,Y15-74,PC_ACT,M,IT,2003-01-01,3
LTU,Y15-74,PC_ACT,M,IT,2004-01-01,2
LTU,Y15-74,PC_ACT,M,IT,2005-01-01,2
LTU,Y15-74,PC_ACT,M,IT,2006-01-01,2
LTU,Y15-74,PC_ACT,M,IT,2007-01-01,2
LTU,Y15-74,PC_ACT,M,IT,2008-01-01,2
LTU,Y15-74,PC_ACT,M,IT,2009-01-01,2
LTU,Y15-74,PC_ACT,M,IT,2010-01-01,3
LTU,Y15-74,PC_ACT,M,IT,2011-01-01,3
LTU,Y15-74,PC_ACT,M,IT,2012-01-01,5
LTU,Y15-74,PC_ACT,M,IT,2013-01-01,6
LTU,Y15-74,PC_ACT,M,IT,2014-01-01,7
LTU,Y15-74,PC_ACT,M,IT,2015-01-01,6
LTU,Y15-74,PC_ACT,M,IT,2016-01-01,6
LTU,Y15-74,PC_ACT,M,IT,2017-01-01,6
LTU,Y15-74,PC_ACT,M,LT,2000-01-01,
LTU,Y15-74,PC_ACT,M,LT,2001-01-01,
LTU,Y15-74,PC_ACT,M,LT,2002-01-01,7
LTU,Y15-74,PC_ACT,M,LT,2003-01-01,6
LTU,Y15-74,PC_ACT,M,LT,2004-01-01,5
LTU,Y15-74,PC_ACT,M,LT,2005-01-01,4
LTU,Y15-74,PC_ACT,M,LT,2006-01-01,2
LTU,Y15-74,PC_ACT,M,LT,2007-01-01,1
LTU,Y15-74,PC_ACT,M,LT,2008-01-01,1
LTU,Y15-74,PC_ACT,M,LT,2009-01-01,3
LTU,Y15-74,PC_ACT,M,LT,2010-01-01,9
LTU,Y15-74,PC_ACT,M,LT,2011-01-01,9
LTU,Y15-74,PC_ACT,M,LT,2012-01-01,7
LTU,Y15-74,PC_ACT,M,LT,2013-01-01,5
LTU,Y15-74,PC_ACT,M,LT,2014-01-01,5
LTU,Y15-74,PC_ACT,M,LT,2015-01-01,4
LTU,Y15-74,PC_ACT,M,LT,2016-01-01,3
LTU,Y15-74,PC_ACT,M,LT,2017-01-01,3
LTU,Y15-74,PC_ACT,M,LU,2000-01-01,
LTU,Y15-74,PC_ACT,M,LU,2001-01-01,
LTU,Y15-74,PC_ACT,M,LU,2002-01-01,
LTU,Y15-74,PC_ACT,M,LU,2003-01-01,0
LTU,Y15-74,PC_ACT,M,LU,2004-01-01,0
LTU,Y15-74,PC_ACT,M,LU,2005-01-01,1
LTU,Y15-74,PC_ACT,M,LU,2006-01-01,1
LTU,Y15-74,PC_ACT,M,LU,2007-01-01,1
LTU,Y15-74,PC_ACT,M,LU,2008-01-01,1
LTU,Y15-74,PC_ACT,M,LU,2009-01-01,0
LTU,Y15-74,PC_ACT,M,LU,2010-01-01,1
LTU,Y15-74,PC_ACT,M,LU,2011-01-01,1
LTU,Y15-74,PC_ACT,M,LU,2012-01-01,1
LTU,Y15-74,PC_ACT,M,LU,2013-01-01,1
LTU,Y15-74,PC_ACT,M,LU,2014-01-01,1
LTU,Y15-74,PC_ACT,M,LU,2015-01-01,1
LTU,Y15-74,PC_ACT,M,LU,2016-01-01,2
LTU,Y15-74,PC_ACT,M,LU,2017-01-01,2
LTU,Y15-74,PC_ACT,M,LV,2000-01-01,
LTU,Y15-74,PC_ACT,M,LV,2001-01-01,
LTU,Y15-74,PC_ACT,M,LV,2002-01-01,6
LTU,Y15-74,PC_ACT,M,LV,2003-01-01,4
LTU,Y15-74,PC_ACT,M,LV,2004-01-01,5
LTU,Y15-74,PC_ACT,M,LV,2005-01-01,4
LTU,Y15-74,PC_ACT,M,LV,2006-01-01,2
LTU,Y15-74,PC_ACT,M,LV,2007-01-01,1
LTU,Y15-74,PC_ACT,M,LV,2008-01-01,1
LTU,Y15-74,PC_ACT,M,LV,2009-01-01,5
LTU,Y15-74,PC_ACT,M,LV,2010-01-01,10
LTU,Y15-74,PC_ACT,M,LV,2011-01-01,11
LTU,Y15-74,PC_ACT,M,LV,2012-01-01,8
LTU,Y15-74,PC_ACT,M,LV,2013-01-01,6
LTU,Y15-74,PC_ACT,M,LV,2014-01-01,5
LTU,Y15-74,PC_ACT,M,LV,2015-01-01,5
LTU,Y15-74,PC_ACT,M,LV,2016-01-01,4
LTU,Y15-74,PC_ACT,M,LV,2017-01-01,3
LTU,Y15-74,PC_ACT,M,ME,2000-01-01,
LTU,Y15-74,PC_ACT,M,ME,2001-01-01,
LTU,Y15-74,PC_ACT,M,ME,2002-01-01,
LTU,Y15-74,PC_ACT,M,ME,2003-01-01,
LTU,Y15-74,PC_ACT,M,ME,2004-01-01,
LTU,Y15-74,PC_ACT,M,ME,2005-01-01,
LTU,Y15-74,PC_ACT,M,ME,2006-01-01,
LTU,Y15-74,PC_ACT,M,ME,2007-01-01,
LTU,Y15-74,PC_ACT,M,ME,2008-01-01,
LTU,Y15-74,PC_ACT,M,ME,2009-01-01,
LTU,Y15-74,PC_ACT,M,ME,2010-01-01,
LTU,Y15-74,PC_ACT,M,ME,2011-01-01,15
LTU,Y15-74,PC_ACT,M,ME,2012-01-01,15
LTU,Y15-74,PC_ACT,M,ME,2013-01-01,16
LTU,Y15-74,PC_ACT,M,ME,2014-01-01,13
LTU,Y15-74,PC_ACT,M,ME,2015-01-01,13
LTU,Y15-74,PC_ACT,M,ME,2016-01-01,13
LTU,Y15-74,PC_ACT,M,ME,2017-01-01,12
LTU,Y15-74,PC_ACT,M,MK,2000-01-01,
LTU,Y15-74,PC_ACT,M,MK,2001-01-01,
LTU,Y15-74,PC_ACT,M,MK,2002-01-01,
LTU,Y15-74,PC_ACT,M,MK,2003-01-01,
LTU,Y15-74,PC_ACT,M,MK,2004-01-01,
LTU,Y15-74,PC_ACT,M,MK,2005-01-01,
LTU,Y15-74,PC_ACT,M,MK,2006-01-01,29
LTU,Y15-74,PC_ACT,M,MK,2007-01-01,29
LTU,Y15-74,PC_ACT,M,MK,2008-01-01,28
LTU,Y15-74,PC_ACT,M,MK,2009-01-01,26
LTU,Y15-74,PC_ACT,M,MK,2010-01-01,26
LTU,Y15-74,PC_ACT,M,MK,2011-01-01,26
LTU,Y15-74,PC_ACT,M,MK,2012-01-01,26
LTU,Y15-74,PC_ACT,M,MK,2013-01-01,23
LTU,Y15-74,PC_ACT,M,MK,2014-01-01,23
LTU,Y15-74,PC_ACT,M,MK,2015-01-01,22
LTU,Y15-74,PC_ACT,M,MK,2016-01-01,19
LTU,Y15-74,PC_ACT,M,MK,2017-01-01,17
LTU,Y15-74,PC_ACT,M,MT,2000-01-01,
LTU,Y15-74,PC_ACT,M,MT,2001-01-01,
LTU,Y15-74,PC_ACT,M,MT,2002-01-01,3
LTU,Y15-74,PC_ACT,M,MT,2003-01-01,3
LTU,Y15-74,PC_ACT,M,MT,2004-01-01,3
LTU,Y15-74,PC_ACT,M,MT,2005-01-01,3
LTU,Y15-74,PC_ACT,M,MT,2006-01-01,2
LTU,Y15-74,PC_ACT,M,MT,2007-01-01,2
LTU,Y15-74,PC_ACT,M,MT,2008-01-01,2
LTU,Y15-74,PC_ACT,M,MT,2009-01-01,3
LTU,Y15-74,PC_ACT,M,MT,2010-01-01,3
LTU,Y15-74,PC_ACT,M,MT,2011-01-01,3
LTU,Y15-74,PC_ACT,M,MT,2012-01-01,3
LTU,Y15-74,PC_ACT,M,MT,2013-01-01,3
LTU,Y15-74,PC_ACT,M,MT,2014-01-01,3
LTU,Y15-74,PC_ACT,M,MT,2015-01-01,2
LTU,Y15-74,PC_ACT,M,MT,2016-01-01,2
LTU,Y15-74,PC_ACT,M,MT,2017-01-01,1
LTU,Y15-74,PC_ACT,M,NL,2000-01-01,
LTU,Y15-74,PC_ACT,M,NL,2001-01-01,
LTU,Y15-74,PC_ACT,M,NL,2002-01-01,
LTU,Y15-74,PC_ACT,M,NL,2003-01-01,1
LTU,Y15-74,PC_ACT,M,NL,2004-01-01,1
LTU,Y15-74,PC_ACT,M,NL,2005-01-01,1
LTU,Y15-74,PC_ACT,M,NL,2006-01-01,1
LTU,Y15-74,PC_ACT,M,NL,2007-01-01,1
LTU,Y15-74,PC_ACT,M,NL,2008-01-01,0
LTU,Y15-74,PC_ACT,M,NL,2009-01-01,0
LTU,Y15-74,PC_ACT,M,NL,2010-01-01,1
LTU,Y15-74,PC_ACT,M,NL,2011-01-01,1
LTU,Y15-74,PC_ACT,M,NL,2012-01-01,1
LTU,Y15-74,PC_ACT,M,NL,2013-01-01,2
LTU,Y15-74,PC_ACT,M,NL,2014-01-01,2
LTU,Y15-74,PC_ACT,M,NL,2015-01-01,3
LTU,Y15-74,PC_ACT,M,NL,2016-01-01,2
LTU,Y15-74,PC_ACT,M,NL,2017-01-01,1
LTU,Y15-74,PC_ACT,M,NO,2000-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2001-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2002-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2003-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2004-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2005-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2006-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2007-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2008-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2009-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2010-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2011-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2012-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2013-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2014-01-01,0
LTU,Y15-74,PC_ACT,M,NO,2015-01-01,1
LTU,Y15-74,PC_ACT,M,NO,2016-01-01,1
LTU,Y15-74,PC_ACT,M,NO,2017-01-01,1
LTU,Y15-74,PC_ACT,M,PL,2000-01-01,6
LTU,Y15-74,PC_ACT,M,PL,2001-01-01,7
LTU,Y15-74,PC_ACT,M,PL,2002-01-01,9
LTU,Y15-74,PC_ACT,M,PL,2003-01-01,10
LTU,Y15-74,PC_ACT,M,PL,2004-01-01,9
LTU,Y15-74,PC_ACT,M,PL,2005-01-01,9
LTU,Y15-74,PC_ACT,M,PL,2006-01-01,7
LTU,Y15-74,PC_ACT,M,PL,2007-01-01,4
LTU,Y15-74,PC_ACT,M,PL,2008-01-01,2
LTU,Y15-74,PC_ACT,M,PL,2009-01-01,2
LTU,Y15-74,PC_ACT,M,PL,2010-01-01,2
LTU,Y15-74,PC_ACT,M,PL,2011-01-01,3
LTU,Y15-74,PC_ACT,M,PL,2012-01-01,3
LTU,Y15-74,PC_ACT,M,PL,2013-01-01,4
LTU,Y15-74,PC_ACT,M,PL,2014-01-01,3
LTU,Y15-74,PC_ACT,M,PL,2015-01-01,2
LTU,Y15-74,PC_ACT,M,PL,2016-01-01,2
LTU,Y15-74,PC_ACT,M,PL,2017-01-01,1
LTU,Y15-74,PC_ACT,M,PT,2000-01-01,1
LTU,Y15-74,PC_ACT,M,PT,2001-01-01,1
LTU,Y15-74,PC_ACT,M,PT,2002-01-01,1
LTU,Y15-74,PC_ACT,M,PT,2003-01-01,1
LTU,Y15-74,PC_ACT,M,PT,2004-01-01,2
LTU,Y15-74,PC_ACT,M,PT,2005-01-01,3
LTU,Y15-74,PC_ACT,M,PT,2006-01-01,3
LTU,Y15-74,PC_ACT,M,PT,2007-01-01,3
LTU,Y15-74,PC_ACT,M,PT,2008-01-01,3
LTU,Y15-74,PC_ACT,M,PT,2009-01-01,3
LTU,Y15-74,PC_ACT,M,PT,2010-01-01,5
LTU,Y15-74,PC_ACT,M,PT,2011-01-01,6
LTU,Y15-74,PC_ACT,M,PT,2012-01-01,7
LTU,Y15-74,PC_ACT,M,PT,2013-01-01,9
LTU,Y15-74,PC_ACT,M,PT,2014-01-01,8
LTU,Y15-74,PC_ACT,M,PT,2015-01-01,7
LTU,Y15-74,PC_ACT,M,PT,2016-01-01,6
LTU,Y15-74,PC_ACT,M,PT,2017-01-01,4
LTU,Y15-74,PC_ACT,M,RO,2000-01-01,4
LTU,Y15-74,PC_ACT,M,RO,2001-01-01,3
LTU,Y15-74,PC_ACT,M,RO,2002-01-01,4
LTU,Y15-74,PC_ACT,M,RO,2003-01-01,4
LTU,Y15-74,PC_ACT,M,RO,2004-01-01,5
LTU,Y15-74,PC_ACT,M,RO,2005-01-01,4
LTU,Y15-74,PC_ACT,M,RO,2006-01-01,4
LTU,Y15-74,PC_ACT,M,RO,2007-01-01,3
LTU,Y15-74,PC_ACT,M,RO,2008-01-01,2
LTU,Y15-74,PC_ACT,M,RO,2009-01-01,2
LTU,Y15-74,PC_ACT,M,RO,2010-01-01,2
LTU,Y15-74,PC_ACT,M,RO,2011-01-01,3
LTU,Y15-74,PC_ACT,M,RO,2012-01-01,3
LTU,Y15-74,PC_ACT,M,RO,2013-01-01,3
LTU,Y15-74,PC_ACT,M,RO,2014-01-01,3
LTU,Y15-74,PC_ACT,M,RO,2015-01-01,3
LTU,Y15-74,PC_ACT,M,RO,2016-01-01,3
LTU,Y15-74,PC_ACT,M,RO,2017-01-01,2
LTU,Y15-74,PC_ACT,M,SE,2000-01-01,
LTU,Y15-74,PC_ACT,M,SE,2001-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2002-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2003-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2004-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2005-01-01,
LTU,Y15-74,PC_ACT,M,SE,2006-01-01,
LTU,Y15-74,PC_ACT,M,SE,2007-01-01,0
LTU,Y15-74,PC_ACT,M,SE,2008-01-01,0
LTU,Y15-74,PC_ACT,M,SE,2009-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2010-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2011-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2012-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2013-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2014-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2015-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2016-01-01,1
LTU,Y15-74,PC_ACT,M,SE,2017-01-01,1
LTU,Y15-74,PC_ACT,M,SI,2000-01-01,4
LTU,Y15-74,PC_ACT,M,SI,2001-01-01,3
LTU,Y15-74,PC_ACT,M,SI,2002-01-01,3
LTU,Y15-74,PC_ACT,M,SI,2003-01-01,3
LTU,Y15-74,PC_ACT,M,SI,2004-01-01,3
LTU,Y15-74,PC_ACT,M,SI,2005-01-01,2
LTU,Y15-74,PC_ACT,M,SI,2006-01-01,2
LTU,Y15-74,PC_ACT,M,SI,2007-01-01,1
LTU,Y15-74,PC_ACT,M,SI,2008-01-01,1
LTU,Y15-74,PC_ACT,M,SI,2009-01-01,1
LTU,Y15-74,PC_ACT,M,SI,2010-01-01,3
LTU,Y15-74,PC_ACT,M,SI,2011-01-01,3
LTU,Y15-74,PC_ACT,M,SI,2012-01-01,4
LTU,Y15-74,PC_ACT,M,SI,2013-01-01,4
LTU,Y15-74,PC_ACT,M,SI,2014-01-01,4
LTU,Y15-74,PC_ACT,M,SI,2015-01-01,4
LTU,Y15-74,PC_ACT,M,SI,2016-01-01,4
LTU,Y15-74,PC_ACT,M,SI,2017-01-01,3
LTU,Y15-74,PC_ACT,M,SK,2000-01-01,10
LTU,Y15-74,PC_ACT,M,SK,2001-01-01,11
LTU,Y15-74,PC_ACT,M,SK,2002-01-01,11
LTU,Y15-74,PC_ACT,M,SK,2003-01-01,11
LTU,Y15-74,PC_ACT,M,SK,2004-01-01,11
LTU,Y15-74,PC_ACT,M,SK,2005-01-01,11
LTU,Y15-74,PC_ACT,M,SK,2006-01-01,9
LTU,Y15-74,PC_ACT,M,SK,2007-01-01,7
LTU,Y15-74,PC_ACT,M,SK,2008-01-01,5
LTU,Y15-74,PC_ACT,M,SK,2009-01-01,5
LTU,Y15-74,PC_ACT,M,SK,2010-01-01,9
LTU,Y15-74,PC_ACT,M,SK,2011-01-01,9
LTU,Y15-74,PC_ACT,M,SK,2012-01-01,9
LTU,Y15-74,PC_ACT,M,SK,2013-01-01,10
LTU,Y15-74,PC_ACT,M,SK,2014-01-01,9
LTU,Y15-74,PC_ACT,M,SK,2015-01-01,6
LTU,Y15-74,PC_ACT,M,SK,2016-01-01,5
LTU,Y15-74,PC_ACT,M,SK,2017-01-01,5
LTU,Y15-74,PC_ACT,M,TR,2000-01-01,
LTU,Y15-74,PC_ACT,M,TR,2001-01-01,
LTU,Y15-74,PC_ACT,M,TR,2002-01-01,
LTU,Y15-74,PC_ACT,M,TR,2003-01-01,
LTU,Y15-74,PC_ACT,M,TR,2004-01-01,
LTU,Y15-74,PC_ACT,M,TR,2005-01-01,
LTU,Y15-74,PC_ACT,M,TR,2006-01-01,2
LTU,Y15-74,PC_ACT,M,TR,2007-01-01,2
LTU,Y15-74,PC_ACT,M,TR,2008-01-01,2
LTU,Y15-74,PC_ACT,M,TR,2009-01-01,2
LTU,Y15-74,PC_ACT,M,TR,2010-01-01,2
LTU,Y15-74,PC_ACT,M,TR,2011-01-01,1
LTU,Y15-74,PC_ACT,M,TR,2012-01-01,1
LTU,Y15-74,PC_ACT,M,TR,2013-01-01,1
LTU,Y15-74,PC_ACT,M,TR,2014-01-01,1
LTU,Y15-74,PC_ACT,M,TR,2015-01-01,1
LTU,Y15-74,PC_ACT,M,TR,2016-01-01,1
LTU,Y15-74,PC_ACT,M,TR,2017-01-01,1
LTU,Y15-74,PC_ACT,M,UK,2000-01-01,2
LTU,Y15-74,PC_ACT,M,UK,2001-01-01,1
