unit,s_adj,asset10,geotime,date,value
CLV_PCH_PRE,SCA,N11G,EA,2017-01-01,0
CLV_PCH_PRE,SCA,N11G,EA,2017-04-01,2
CLV_PCH_PRE,SCA,N11G,EA,2017-07-01,0
CLV_PCH_PRE,SCA,N11G,EA,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,EA,2018-01-01,0
CLV_PCH_PRE,SCA,N11G,EA,2018-04-01,1
CLV_PCH_PRE,SCA,N11G,EA19,2015-07-01,4
CLV_PCH_PRE,SCA,N11G,EA19,2015-10-01,2
CLV_PCH_PRE,SCA,N11G,EA19,2016-01-01,0
CLV_PCH_PRE,SCA,N11G,EA19,2016-04-01,1
CLV_PCH_PRE,SCA,N11G,EA19,2016-07-01,0
CLV_PCH_PRE,SCA,N11G,EA19,2016-10-01,1
CLV_PCH_PRE,SCA,N11G,EA19,2017-01-01,0
CLV_PCH_PRE,SCA,N11G,EA19,2017-04-01,2
CLV_PCH_PRE,SCA,N11G,EA19,2017-07-01,0
CLV_PCH_PRE,SCA,N11G,EA19,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,EA19,2018-01-01,0
CLV_PCH_PRE,SCA,N11G,EA19,2018-04-01,1
CLV_PCH_PRE,SCA,N11G,EE,2015-07-01,1
CLV_PCH_PRE,SCA,N11G,EE,2015-10-01,9
CLV_PCH_PRE,SCA,N11G,EE,2016-01-01,0
CLV_PCH_PRE,SCA,N11G,EE,2016-04-01,3
CLV_PCH_PRE,SCA,N11G,EE,2016-07-01,2
CLV_PCH_PRE,SCA,N11G,EE,2016-10-01,2
CLV_PCH_PRE,SCA,N11G,EE,2017-01-01,19
CLV_PCH_PRE,SCA,N11G,EE,2017-04-01,1
CLV_PCH_PRE,SCA,N11G,EE,2017-07-01,3
CLV_PCH_PRE,SCA,N11G,EE,2017-10-01,9
CLV_PCH_PRE,SCA,N11G,EE,2018-01-01,5
CLV_PCH_PRE,SCA,N11G,EE,2018-04-01,7
CLV_PCH_PRE,SCA,N11G,EL,2015-07-01,3
CLV_PCH_PRE,SCA,N11G,EL,2015-10-01,21
CLV_PCH_PRE,SCA,N11G,EL,2016-01-01,18
CLV_PCH_PRE,SCA,N11G,EL,2016-04-01,9
CLV_PCH_PRE,SCA,N11G,EL,2016-07-01,3
CLV_PCH_PRE,SCA,N11G,EL,2016-10-01,0
CLV_PCH_PRE,SCA,N11G,EL,2017-01-01,3
CLV_PCH_PRE,SCA,N11G,EL,2017-04-01,5
CLV_PCH_PRE,SCA,N11G,EL,2017-07-01,5
CLV_PCH_PRE,SCA,N11G,EL,2017-10-01,39
CLV_PCH_PRE,SCA,N11G,EL,2018-01-01,28
CLV_PCH_PRE,SCA,N11G,EL,2018-04-01,0
CLV_PCH_PRE,SCA,N11G,ES,2015-07-01,1
CLV_PCH_PRE,SCA,N11G,ES,2015-10-01,1
CLV_PCH_PRE,SCA,N11G,ES,2016-01-01,0
CLV_PCH_PRE,SCA,N11G,ES,2016-04-01,0
CLV_PCH_PRE,SCA,N11G,ES,2016-07-01,0
CLV_PCH_PRE,SCA,N11G,ES,2016-10-01,1
CLV_PCH_PRE,SCA,N11G,ES,2017-01-01,2
CLV_PCH_PRE,SCA,N11G,ES,2017-04-01,0
CLV_PCH_PRE,SCA,N11G,ES,2017-07-01,2
CLV_PCH_PRE,SCA,N11G,ES,2017-10-01,0
CLV_PCH_PRE,SCA,N11G,ES,2018-01-01,1
CLV_PCH_PRE,SCA,N11G,ES,2018-04-01,3
CLV_PCH_PRE,SCA,N11G,EU28,2015-07-01,3
CLV_PCH_PRE,SCA,N11G,EU28,2015-10-01,2
CLV_PCH_PRE,SCA,N11G,EU28,2016-01-01,0
CLV_PCH_PRE,SCA,N11G,EU28,2016-04-01,1
CLV_PCH_PRE,SCA,N11G,EU28,2016-07-01,0
CLV_PCH_PRE,SCA,N11G,EU28,2016-10-01,1
CLV_PCH_PRE,SCA,N11G,EU28,2017-01-01,0
CLV_PCH_PRE,SCA,N11G,EU28,2017-04-01,2
CLV_PCH_PRE,SCA,N11G,EU28,2017-07-01,0
CLV_PCH_PRE,SCA,N11G,EU28,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,EU28,2018-01-01,0
CLV_PCH_PRE,SCA,N11G,EU28,2018-04-01,1
CLV_PCH_PRE,SCA,N11G,FI,2015-07-01,0
CLV_PCH_PRE,SCA,N11G,FI,2015-10-01,1
CLV_PCH_PRE,SCA,N11G,FI,2016-01-01,3
CLV_PCH_PRE,SCA,N11G,FI,2016-04-01,2
CLV_PCH_PRE,SCA,N11G,FI,2016-07-01,0
CLV_PCH_PRE,SCA,N11G,FI,2016-10-01,2
CLV_PCH_PRE,SCA,N11G,FI,2017-01-01,0
CLV_PCH_PRE,SCA,N11G,FI,2017-04-01,0
CLV_PCH_PRE,SCA,N11G,FI,2017-07-01,1
CLV_PCH_PRE,SCA,N11G,FI,2017-10-01,0
CLV_PCH_PRE,SCA,N11G,FI,2018-01-01,0
CLV_PCH_PRE,SCA,N11G,FI,2018-04-01,1
CLV_PCH_PRE,SCA,N11G,FR,2015-07-01,1
CLV_PCH_PRE,SCA,N11G,FR,2015-10-01,1
CLV_PCH_PRE,SCA,N11G,FR,2016-01-01,1
CLV_PCH_PRE,SCA,N11G,FR,2016-04-01,0
CLV_PCH_PRE,SCA,N11G,FR,2016-07-01,0
CLV_PCH_PRE,SCA,N11G,FR,2016-10-01,0
CLV_PCH_PRE,SCA,N11G,FR,2017-01-01,2
CLV_PCH_PRE,SCA,N11G,FR,2017-04-01,0
CLV_PCH_PRE,SCA,N11G,FR,2017-07-01,1
CLV_PCH_PRE,SCA,N11G,FR,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,FR,2018-01-01,0
CLV_PCH_PRE,SCA,N11G,FR,2018-04-01,0
CLV_PCH_PRE,SCA,N11G,HR,2015-07-01,2
CLV_PCH_PRE,SCA,N11G,HR,2015-10-01,1
CLV_PCH_PRE,SCA,N11G,HR,2016-01-01,1
CLV_PCH_PRE,SCA,N11G,HR,2016-04-01,2
CLV_PCH_PRE,SCA,N11G,HR,2016-07-01,0
CLV_PCH_PRE,SCA,N11G,HR,2016-10-01,2
CLV_PCH_PRE,SCA,N11G,HR,2017-01-01,0
CLV_PCH_PRE,SCA,N11G,HR,2017-04-01,0
CLV_PCH_PRE,SCA,N11G,HR,2017-07-01,0
CLV_PCH_PRE,SCA,N11G,HR,2017-10-01,0
CLV_PCH_PRE,SCA,N11G,HR,2018-01-01,1
CLV_PCH_PRE,SCA,N11G,HR,2018-04-01,0
CLV_PCH_PRE,SCA,N11G,HU,2015-07-01,1
CLV_PCH_PRE,SCA,N11G,HU,2015-10-01,7
CLV_PCH_PRE,SCA,N11G,HU,2016-01-01,20
CLV_PCH_PRE,SCA,N11G,HU,2016-04-01,0
CLV_PCH_PRE,SCA,N11G,HU,2016-07-01,7
CLV_PCH_PRE,SCA,N11G,HU,2016-10-01,2
CLV_PCH_PRE,SCA,N11G,HU,2017-01-01,6
CLV_PCH_PRE,SCA,N11G,HU,2017-04-01,4
CLV_PCH_PRE,SCA,N11G,HU,2017-07-01,3
CLV_PCH_PRE,SCA,N11G,HU,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,HU,2018-01-01,6
CLV_PCH_PRE,SCA,N11G,HU,2018-04-01,3
CLV_PCH_PRE,SCA,N11G,IE,2015-07-01,8
CLV_PCH_PRE,SCA,N11G,IE,2015-10-01,38
CLV_PCH_PRE,SCA,N11G,IE,2016-01-01,6
CLV_PCH_PRE,SCA,N11G,IE,2016-04-01,23
CLV_PCH_PRE,SCA,N11G,IE,2016-07-01,0
CLV_PCH_PRE,SCA,N11G,IE,2016-10-01,14
CLV_PCH_PRE,SCA,N11G,IE,2017-01-01,45
CLV_PCH_PRE,SCA,N11G,IE,2017-04-01,44
CLV_PCH_PRE,SCA,N11G,IE,2017-07-01,38
CLV_PCH_PRE,SCA,N11G,IE,2017-10-01,15
CLV_PCH_PRE,SCA,N11G,IE,2018-01-01,3
CLV_PCH_PRE,SCA,N11G,IE,2018-04-01,1
CLV_PCH_PRE,SCA,N11G,IT,2015-07-01,0
CLV_PCH_PRE,SCA,N11G,IT,2015-10-01,0
CLV_PCH_PRE,SCA,N11G,IT,2016-01-01,1
CLV_PCH_PRE,SCA,N11G,IT,2016-04-01,0
CLV_PCH_PRE,SCA,N11G,IT,2016-07-01,2
CLV_PCH_PRE,SCA,N11G,IT,2016-10-01,2
CLV_PCH_PRE,SCA,N11G,IT,2017-01-01,1
CLV_PCH_PRE,SCA,N11G,IT,2017-04-01,1
CLV_PCH_PRE,SCA,N11G,IT,2017-07-01,3
CLV_PCH_PRE,SCA,N11G,IT,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,IT,2018-01-01,1
CLV_PCH_PRE,SCA,N11G,IT,2018-04-01,2
CLV_PCH_PRE,SCA,N11G,LT,2015-07-01,3
CLV_PCH_PRE,SCA,N11G,LT,2015-10-01,4
CLV_PCH_PRE,SCA,N11G,LT,2016-01-01,4
CLV_PCH_PRE,SCA,N11G,LT,2016-04-01,2
CLV_PCH_PRE,SCA,N11G,LT,2016-07-01,3
CLV_PCH_PRE,SCA,N11G,LT,2016-10-01,3
CLV_PCH_PRE,SCA,N11G,LT,2017-01-01,0
CLV_PCH_PRE,SCA,N11G,LT,2017-04-01,3
CLV_PCH_PRE,SCA,N11G,LT,2017-07-01,0
CLV_PCH_PRE,SCA,N11G,LT,2017-10-01,4
CLV_PCH_PRE,SCA,N11G,LT,2018-01-01,0
CLV_PCH_PRE,SCA,N11G,LT,2018-04-01,2
CLV_PCH_PRE,SCA,N11G,LU,2015-07-01,1
CLV_PCH_PRE,SCA,N11G,LU,2015-10-01,6
CLV_PCH_PRE,SCA,N11G,LU,2016-01-01,10
CLV_PCH_PRE,SCA,N11G,LU,2016-04-01,5
CLV_PCH_PRE,SCA,N11G,LU,2016-07-01,2
CLV_PCH_PRE,SCA,N11G,LU,2016-10-01,5
CLV_PCH_PRE,SCA,N11G,LU,2017-01-01,2
CLV_PCH_PRE,SCA,N11G,LU,2017-04-01,2
CLV_PCH_PRE,SCA,N11G,LU,2017-07-01,14
CLV_PCH_PRE,SCA,N11G,LU,2017-10-01,4
CLV_PCH_PRE,SCA,N11G,LU,2018-01-01,2
CLV_PCH_PRE,SCA,N11G,LU,2018-04-01,1
CLV_PCH_PRE,SCA,N11G,LV,2015-07-01,6
CLV_PCH_PRE,SCA,N11G,LV,2015-10-01,1
CLV_PCH_PRE,SCA,N11G,LV,2016-01-01,6
CLV_PCH_PRE,SCA,N11G,LV,2016-04-01,4
CLV_PCH_PRE,SCA,N11G,LV,2016-07-01,3
CLV_PCH_PRE,SCA,N11G,LV,2016-10-01,4
CLV_PCH_PRE,SCA,N11G,LV,2017-01-01,2
CLV_PCH_PRE,SCA,N11G,LV,2017-04-01,7
CLV_PCH_PRE,SCA,N11G,LV,2017-07-01,1
CLV_PCH_PRE,SCA,N11G,LV,2017-10-01,0
CLV_PCH_PRE,SCA,N11G,LV,2018-01-01,9
CLV_PCH_PRE,SCA,N11G,LV,2018-04-01,0
CLV_PCH_PRE,SCA,N11G,MT,2015-07-01,0
CLV_PCH_PRE,SCA,N11G,MT,2015-10-01,6
CLV_PCH_PRE,SCA,N11G,MT,2016-01-01,12
CLV_PCH_PRE,SCA,N11G,MT,2016-04-01,24
CLV_PCH_PRE,SCA,N11G,MT,2016-07-01,15
CLV_PCH_PRE,SCA,N11G,MT,2016-10-01,14
CLV_PCH_PRE,SCA,N11G,MT,2017-01-01,11
CLV_PCH_PRE,SCA,N11G,MT,2017-04-01,17
CLV_PCH_PRE,SCA,N11G,MT,2017-07-01,11
CLV_PCH_PRE,SCA,N11G,MT,2017-10-01,22
CLV_PCH_PRE,SCA,N11G,MT,2018-01-01,25
CLV_PCH_PRE,SCA,N11G,MT,2018-04-01,9
CLV_PCH_PRE,SCA,N11G,NL,2015-07-01,46
CLV_PCH_PRE,SCA,N11G,NL,2015-10-01,2
CLV_PCH_PRE,SCA,N11G,NL,2016-01-01,2
CLV_PCH_PRE,SCA,N11G,NL,2016-04-01,3
CLV_PCH_PRE,SCA,N11G,NL,2016-07-01,0
CLV_PCH_PRE,SCA,N11G,NL,2016-10-01,0
CLV_PCH_PRE,SCA,N11G,NL,2017-01-01,3
CLV_PCH_PRE,SCA,N11G,NL,2017-04-01,1
CLV_PCH_PRE,SCA,N11G,NL,2017-07-01,2
CLV_PCH_PRE,SCA,N11G,NL,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,NL,2018-01-01,2
CLV_PCH_PRE,SCA,N11G,NL,2018-04-01,1
CLV_PCH_PRE,SCA,N11G,NO,2015-07-01,2
CLV_PCH_PRE,SCA,N11G,NO,2015-10-01,0
CLV_PCH_PRE,SCA,N11G,NO,2016-01-01,1
CLV_PCH_PRE,SCA,N11G,NO,2016-04-01,3
CLV_PCH_PRE,SCA,N11G,NO,2016-07-01,3
CLV_PCH_PRE,SCA,N11G,NO,2016-10-01,0
CLV_PCH_PRE,SCA,N11G,NO,2017-01-01,0
CLV_PCH_PRE,SCA,N11G,NO,2017-04-01,0
CLV_PCH_PRE,SCA,N11G,NO,2017-07-01,0
CLV_PCH_PRE,SCA,N11G,NO,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,NO,2018-01-01,6
CLV_PCH_PRE,SCA,N11G,NO,2018-04-01,5
CLV_PCH_PRE,SCA,N11G,PL,2015-07-01,1
CLV_PCH_PRE,SCA,N11G,PL,2015-10-01,1
CLV_PCH_PRE,SCA,N11G,PL,2016-01-01,11
CLV_PCH_PRE,SCA,N11G,PL,2016-04-01,2
CLV_PCH_PRE,SCA,N11G,PL,2016-07-01,0
CLV_PCH_PRE,SCA,N11G,PL,2016-10-01,0
CLV_PCH_PRE,SCA,N11G,PL,2017-01-01,0
CLV_PCH_PRE,SCA,N11G,PL,2017-04-01,1
CLV_PCH_PRE,SCA,N11G,PL,2017-07-01,1
CLV_PCH_PRE,SCA,N11G,PL,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,PL,2018-01-01,1
CLV_PCH_PRE,SCA,N11G,PL,2018-04-01,0
CLV_PCH_PRE,SCA,N11G,PT,2015-07-01,1
CLV_PCH_PRE,SCA,N11G,PT,2015-10-01,0
CLV_PCH_PRE,SCA,N11G,PT,2016-01-01,0
CLV_PCH_PRE,SCA,N11G,PT,2016-04-01,0
CLV_PCH_PRE,SCA,N11G,PT,2016-07-01,2
CLV_PCH_PRE,SCA,N11G,PT,2016-10-01,4
CLV_PCH_PRE,SCA,N11G,PT,2017-01-01,2
CLV_PCH_PRE,SCA,N11G,PT,2017-04-01,1
CLV_PCH_PRE,SCA,N11G,PT,2017-07-01,0
CLV_PCH_PRE,SCA,N11G,PT,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,PT,2018-01-01,0
CLV_PCH_PRE,SCA,N11G,PT,2018-04-01,1
CLV_PCH_PRE,SCA,N11G,RO,2015-07-01,1
CLV_PCH_PRE,SCA,N11G,RO,2015-10-01,14
CLV_PCH_PRE,SCA,N11G,RO,2016-01-01,9
CLV_PCH_PRE,SCA,N11G,RO,2016-04-01,2
CLV_PCH_PRE,SCA,N11G,RO,2016-07-01,5
CLV_PCH_PRE,SCA,N11G,RO,2016-10-01,0
CLV_PCH_PRE,SCA,N11G,RO,2017-01-01,2
CLV_PCH_PRE,SCA,N11G,RO,2017-04-01,2
CLV_PCH_PRE,SCA,N11G,RO,2017-07-01,1
CLV_PCH_PRE,SCA,N11G,RO,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,RO,2018-01-01,3
CLV_PCH_PRE,SCA,N11G,RO,2018-04-01,1
CLV_PCH_PRE,SCA,N11G,SE,2015-07-01,0
CLV_PCH_PRE,SCA,N11G,SE,2015-10-01,3
CLV_PCH_PRE,SCA,N11G,SE,2016-01-01,0
CLV_PCH_PRE,SCA,N11G,SE,2016-04-01,1
CLV_PCH_PRE,SCA,N11G,SE,2016-07-01,0
CLV_PCH_PRE,SCA,N11G,SE,2016-10-01,0
CLV_PCH_PRE,SCA,N11G,SE,2017-01-01,2
CLV_PCH_PRE,SCA,N11G,SE,2017-04-01,2
CLV_PCH_PRE,SCA,N11G,SE,2017-07-01,3
CLV_PCH_PRE,SCA,N11G,SE,2017-10-01,1
CLV_PCH_PRE,SCA,N11G,SE,2018-01-01,2
CLV_PCH_PRE,SCA,N11G,SE,2018-04-01,0
CLV_PCH_PRE,SCA,N11G,SI,2015-07-01,0
CLV_PCH_PRE,SCA,N11G,SI,2015-10-01,0
CLV_PCH_PRE,SCA,N11G,SI,2016-01-01,7
CLV_PCH_PRE,SCA,N11G,SI,2016-04-01,4
CLV_PCH_PRE,SCA,N11G,SI,2016-07-01,2
CLV_PCH_PRE,SCA,N11G,SI,2016-10-01,1
CLV_PCH_PRE,SCA,N11G,SI,2017-01-01,5
CLV_PCH_PRE,SCA,N11G,SI,2017-04-01,1
CLV_PCH_PRE,SCA,N11G,SI,2017-07-01,0
CLV_PCH_PRE,SCA,N11G,SI,2017-10-01,5
CLV_PCH_PRE,SCA,N11G,SI,2018-01-01,2
CLV_PCH_PRE,SCA,N11G,SI,2018-04-01,0
CLV_PCH_PRE,SCA,N11G,UK,2015-07-01,2
CLV_PCH_PRE,SCA,N11G,UK,2015-10-01,1
CLV_PCH_PRE,SCA,N11G,UK,2016-01-01,0
CLV_PCH_PRE,SCA,N11G,UK,2016-04-01,1
CLV_PCH_PRE,SCA,N11G,UK,2016-07-01,1
CLV_PCH_PRE,SCA,N11G,UK,2016-10-01,0
CLV_PCH_PRE,SCA,N11G,UK,2017-01-01,1
CLV_PCH_PRE,SCA,N11G,UK,2017-04-01,1
CLV_PCH_PRE,SCA,N11G,UK,2017-07-01,0
CLV_PCH_PRE,SCA,N11G,UK,2017-10-01,0
CLV_PCH_PRE,SCA,N11G,UK,2018-01-01,1
CLV_PCH_PRE,SCA,N11G,UK,2018-04-01,0
CLV_PCH_PRE,SCA,N11KG,AT,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,AT,2015-10-01,1
CLV_PCH_PRE,SCA,N11KG,AT,2016-01-01,0
CLV_PCH_PRE,SCA,N11KG,AT,2016-04-01,0
CLV_PCH_PRE,SCA,N11KG,AT,2016-07-01,0
CLV_PCH_PRE,SCA,N11KG,AT,2016-10-01,1
CLV_PCH_PRE,SCA,N11KG,AT,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,AT,2017-04-01,0
CLV_PCH_PRE,SCA,N11KG,AT,2017-07-01,0
CLV_PCH_PRE,SCA,N11KG,AT,2017-10-01,1
CLV_PCH_PRE,SCA,N11KG,AT,2018-01-01,0
CLV_PCH_PRE,SCA,N11KG,AT,2018-04-01,1
CLV_PCH_PRE,SCA,N11KG,BE,2015-07-01,
CLV_PCH_PRE,SCA,N11KG,BE,2015-10-01,
CLV_PCH_PRE,SCA,N11KG,BE,2016-01-01,
CLV_PCH_PRE,SCA,N11KG,BE,2016-04-01,
CLV_PCH_PRE,SCA,N11KG,BE,2016-07-01,
CLV_PCH_PRE,SCA,N11KG,BE,2016-10-01,
CLV_PCH_PRE,SCA,N11KG,BE,2017-01-01,
CLV_PCH_PRE,SCA,N11KG,BE,2017-04-01,
CLV_PCH_PRE,SCA,N11KG,BE,2017-07-01,
CLV_PCH_PRE,SCA,N11KG,BE,2017-10-01,
CLV_PCH_PRE,SCA,N11KG,BE,2018-01-01,
CLV_PCH_PRE,SCA,N11KG,BE,2018-04-01,
CLV_PCH_PRE,SCA,N11KG,BG,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,BG,2015-10-01,1
CLV_PCH_PRE,SCA,N11KG,BG,2016-01-01,6
CLV_PCH_PRE,SCA,N11KG,BG,2016-04-01,4
CLV_PCH_PRE,SCA,N11KG,BG,2016-07-01,2
CLV_PCH_PRE,SCA,N11KG,BG,2016-10-01,2
CLV_PCH_PRE,SCA,N11KG,BG,2017-01-01,0
CLV_PCH_PRE,SCA,N11KG,BG,2017-04-01,2
CLV_PCH_PRE,SCA,N11KG,BG,2017-07-01,2
CLV_PCH_PRE,SCA,N11KG,BG,2017-10-01,2
CLV_PCH_PRE,SCA,N11KG,BG,2018-01-01,4
CLV_PCH_PRE,SCA,N11KG,BG,2018-04-01,0
CLV_PCH_PRE,SCA,N11KG,CY,2015-07-01,2
CLV_PCH_PRE,SCA,N11KG,CY,2015-10-01,2
CLV_PCH_PRE,SCA,N11KG,CY,2016-01-01,2
CLV_PCH_PRE,SCA,N11KG,CY,2016-04-01,10
CLV_PCH_PRE,SCA,N11KG,CY,2016-07-01,10
CLV_PCH_PRE,SCA,N11KG,CY,2016-10-01,6
CLV_PCH_PRE,SCA,N11KG,CY,2017-01-01,7
CLV_PCH_PRE,SCA,N11KG,CY,2017-04-01,2
CLV_PCH_PRE,SCA,N11KG,CY,2017-07-01,0
CLV_PCH_PRE,SCA,N11KG,CY,2017-10-01,3
CLV_PCH_PRE,SCA,N11KG,CY,2018-01-01,5
CLV_PCH_PRE,SCA,N11KG,CY,2018-04-01,2
CLV_PCH_PRE,SCA,N11KG,CZ,2015-07-01,1
CLV_PCH_PRE,SCA,N11KG,CZ,2015-10-01,1
CLV_PCH_PRE,SCA,N11KG,CZ,2016-01-01,1
CLV_PCH_PRE,SCA,N11KG,CZ,2016-04-01,9
CLV_PCH_PRE,SCA,N11KG,CZ,2016-07-01,1
CLV_PCH_PRE,SCA,N11KG,CZ,2016-10-01,3
CLV_PCH_PRE,SCA,N11KG,CZ,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,CZ,2017-04-01,4
CLV_PCH_PRE,SCA,N11KG,CZ,2017-07-01,1
CLV_PCH_PRE,SCA,N11KG,CZ,2017-10-01,1
CLV_PCH_PRE,SCA,N11KG,CZ,2018-01-01,4
CLV_PCH_PRE,SCA,N11KG,CZ,2018-04-01,2
CLV_PCH_PRE,SCA,N11KG,DE,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,DE,2015-10-01,2
CLV_PCH_PRE,SCA,N11KG,DE,2016-01-01,2
CLV_PCH_PRE,SCA,N11KG,DE,2016-04-01,1
CLV_PCH_PRE,SCA,N11KG,DE,2016-07-01,0
CLV_PCH_PRE,SCA,N11KG,DE,2016-10-01,1
CLV_PCH_PRE,SCA,N11KG,DE,2017-01-01,2
CLV_PCH_PRE,SCA,N11KG,DE,2017-04-01,0
CLV_PCH_PRE,SCA,N11KG,DE,2017-07-01,0
CLV_PCH_PRE,SCA,N11KG,DE,2017-10-01,0
CLV_PCH_PRE,SCA,N11KG,DE,2018-01-01,1
CLV_PCH_PRE,SCA,N11KG,DE,2018-04-01,0
CLV_PCH_PRE,SCA,N11KG,DK,2015-07-01,3
CLV_PCH_PRE,SCA,N11KG,DK,2015-10-01,1
CLV_PCH_PRE,SCA,N11KG,DK,2016-01-01,1
CLV_PCH_PRE,SCA,N11KG,DK,2016-04-01,0
CLV_PCH_PRE,SCA,N11KG,DK,2016-07-01,0
CLV_PCH_PRE,SCA,N11KG,DK,2016-10-01,0
CLV_PCH_PRE,SCA,N11KG,DK,2017-01-01,3
CLV_PCH_PRE,SCA,N11KG,DK,2017-04-01,2
CLV_PCH_PRE,SCA,N11KG,DK,2017-07-01,0
CLV_PCH_PRE,SCA,N11KG,DK,2017-10-01,2
CLV_PCH_PRE,SCA,N11KG,DK,2018-01-01,3
CLV_PCH_PRE,SCA,N11KG,DK,2018-04-01,1
CLV_PCH_PRE,SCA,N11KG,EA,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,EA,2015-10-01,1
CLV_PCH_PRE,SCA,N11KG,EA,2016-01-01,0
CLV_PCH_PRE,SCA,N11KG,EA,2016-04-01,0
CLV_PCH_PRE,SCA,N11KG,EA,2016-07-01,1
CLV_PCH_PRE,SCA,N11KG,EA,2016-10-01,0
CLV_PCH_PRE,SCA,N11KG,EA,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,EA,2017-04-01,0
CLV_PCH_PRE,SCA,N11KG,EA,2017-07-01,1
CLV_PCH_PRE,SCA,N11KG,EA,2017-10-01,0
CLV_PCH_PRE,SCA,N11KG,EA,2018-01-01,0
CLV_PCH_PRE,SCA,N11KG,EA,2018-04-01,1
CLV_PCH_PRE,SCA,N11KG,EA19,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,EA19,2015-10-01,1
CLV_PCH_PRE,SCA,N11KG,EA19,2016-01-01,0
CLV_PCH_PRE,SCA,N11KG,EA19,2016-04-01,0
CLV_PCH_PRE,SCA,N11KG,EA19,2016-07-01,1
CLV_PCH_PRE,SCA,N11KG,EA19,2016-10-01,0
CLV_PCH_PRE,SCA,N11KG,EA19,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,EA19,2017-04-01,0
CLV_PCH_PRE,SCA,N11KG,EA19,2017-07-01,1
CLV_PCH_PRE,SCA,N11KG,EA19,2017-10-01,0
CLV_PCH_PRE,SCA,N11KG,EA19,2018-01-01,0
CLV_PCH_PRE,SCA,N11KG,EA19,2018-04-01,1
CLV_PCH_PRE,SCA,N11KG,EE,2015-07-01,13
CLV_PCH_PRE,SCA,N11KG,EE,2015-10-01,9
CLV_PCH_PRE,SCA,N11KG,EE,2016-01-01,6
CLV_PCH_PRE,SCA,N11KG,EE,2016-04-01,3
CLV_PCH_PRE,SCA,N11KG,EE,2016-07-01,8
CLV_PCH_PRE,SCA,N11KG,EE,2016-10-01,0
CLV_PCH_PRE,SCA,N11KG,EE,2017-01-01,10
CLV_PCH_PRE,SCA,N11KG,EE,2017-04-01,1
CLV_PCH_PRE,SCA,N11KG,EE,2017-07-01,0
CLV_PCH_PRE,SCA,N11KG,EE,2017-10-01,10
CLV_PCH_PRE,SCA,N11KG,EE,2018-01-01,12
CLV_PCH_PRE,SCA,N11KG,EE,2018-04-01,7
CLV_PCH_PRE,SCA,N11KG,EL,2015-07-01,3
CLV_PCH_PRE,SCA,N11KG,EL,2015-10-01,18
CLV_PCH_PRE,SCA,N11KG,EL,2016-01-01,3
CLV_PCH_PRE,SCA,N11KG,EL,2016-04-01,1
CLV_PCH_PRE,SCA,N11KG,EL,2016-07-01,9
CLV_PCH_PRE,SCA,N11KG,EL,2016-10-01,10
CLV_PCH_PRE,SCA,N11KG,EL,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,EL,2017-04-01,1
CLV_PCH_PRE,SCA,N11KG,EL,2017-07-01,3
CLV_PCH_PRE,SCA,N11KG,EL,2017-10-01,9
CLV_PCH_PRE,SCA,N11KG,EL,2018-01-01,1
CLV_PCH_PRE,SCA,N11KG,EL,2018-04-01,2
CLV_PCH_PRE,SCA,N11KG,ES,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,ES,2015-10-01,0
CLV_PCH_PRE,SCA,N11KG,ES,2016-01-01,0
CLV_PCH_PRE,SCA,N11KG,ES,2016-04-01,0
CLV_PCH_PRE,SCA,N11KG,ES,2016-07-01,0
CLV_PCH_PRE,SCA,N11KG,ES,2016-10-01,1
CLV_PCH_PRE,SCA,N11KG,ES,2017-01-01,1
CLV_PCH_PRE,SCA,N11KG,ES,2017-04-01,1
CLV_PCH_PRE,SCA,N11KG,ES,2017-07-01,1
CLV_PCH_PRE,SCA,N11KG,ES,2017-10-01,0
CLV_PCH_PRE,SCA,N11KG,ES,2018-01-01,2
CLV_PCH_PRE,SCA,N11KG,ES,2018-04-01,2
CLV_PCH_PRE,SCA,N11KG,EU28,2015-07-01,0
CLV_PCH_PRE,SCA,N11KG,EU28,2015-10-01,1
CLV_PCH_PRE,SCA,N11KG,EU28,2016-01-01,0
CLV_PCH_PRE,SCA,N11KG,EU28,2016-04-01,0
