waste,hazard,nace_r2,unit,geotime,date,value
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,CZ,2004-01-01,1639.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,CZ,2006-01-01,1185.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,CZ,2008-01-01,1088.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,CZ,2010-01-01,1085.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,CZ,2012-01-01,1110.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,CZ,2014-01-01,1038.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,CZ,2016-01-01,1133.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DE,2004-01-01,1348.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DE,2006-01-01,1316.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DE,2008-01-01,1413.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DE,2010-01-01,1555.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DE,2012-01-01,1633.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DE,2014-01-01,1735.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DE,2016-01-01,1721.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DK,2004-01-01,1464.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DK,2006-01-01,1579.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DK,2008-01-01,1642.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DK,2010-01-01,1834.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DK,2012-01-01,1659.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DK,2014-01-01,1668.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,DK,2016-01-01,1560.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EE,2004-01-01,5417.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EE,2006-01-01,3677.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EE,2008-01-01,2615.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EE,2010-01-01,1908.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EE,2012-01-01,1681.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EE,2014-01-01,1614.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EE,2016-01-01,1621.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EL,2004-01-01,2522.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EL,2006-01-01,2655.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EL,2008-01-01,2077.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EL,2010-01-01,1991.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EL,2012-01-01,2026.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EL,2014-01-01,1910.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EL,2016-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ES,2004-01-01,1840.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ES,2006-01-01,1637.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ES,2008-01-01,1466.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ES,2010-01-01,1273.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ES,2012-01-01,1316.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ES,2014-01-01,1367.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ES,2016-01-01,1416.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EU28,2004-01-01,1795.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EU28,2006-01-01,1768.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EU28,2008-01-01,1691.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EU28,2010-01-01,1595.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EU28,2012-01-01,1587.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EU28,2014-01-01,1597.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,EU28,2016-01-01,1659.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FI,2004-01-01,4314.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FI,2006-01-01,4705.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FI,2008-01-01,4206.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FI,2010-01-01,4346.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FI,2012-01-01,3787.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FI,2014-01-01,2368.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FI,2016-01-01,2447.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FR,2004-01-01,1387.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FR,2006-01-01,1355.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FR,2008-01-01,1373.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FR,2010-01-01,1390.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FR,2012-01-01,1398.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FR,2014-01-01,1336.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,FR,2016-01-01,1342.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HR,2004-01-01,1109.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HR,2006-01-01,935.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HR,2008-01-01,742.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HR,2010-01-01,658.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HR,2012-01-01,597.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HR,2014-01-01,698.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HR,2016-01-01,796.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HU,2004-01-01,1761.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HU,2006-01-01,1541.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HU,2008-01-01,1149.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HU,2010-01-01,1113.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HU,2012-01-01,1082.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HU,2014-01-01,1163.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,HU,2016-01-01,1075.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IE,2004-01-01,1260.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IE,2006-01-01,1193.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IE,2008-01-01,567.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IE,2010-01-01,2336.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IE,2012-01-01,1662.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IE,2014-01-01,1578.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IE,2016-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IS,2004-01-01,1653.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IS,2006-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IS,2008-01-01,1993.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IS,2010-01-01,1493.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IS,2012-01-01,1559.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IS,2014-01-01,1171.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IS,2016-01-01,1389.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IT,2004-01-01,1344.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IT,2006-01-01,1420.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IT,2008-01-01,1494.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IT,2010-01-01,1545.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IT,2012-01-01,1575.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IT,2014-01-01,1640.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,IT,2016-01-01,1655.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LI,2004-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LI,2006-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LI,2008-01-01,1770.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LI,2010-01-01,1608.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LI,2012-01-01,1894.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LI,2014-01-01,1088.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LI,2016-01-01,1131.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LT,2004-01-01,1875.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LT,2006-01-01,1698.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LT,2008-01-01,1707.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LT,2010-01-01,951.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LT,2012-01-01,956.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LT,2014-01-01,1072.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LT,2016-01-01,1177.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LU,2004-01-01,2505.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LU,2006-01-01,2711.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LU,2008-01-01,2044.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LU,2010-01-01,2703.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LU,2012-01-01,2171.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LU,2014-01-01,1370.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LU,2016-01-01,2328.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LV,2004-01-01,523.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LV,2006-01-01,749.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LV,2008-01-01,602.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LV,2010-01-01,598.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LV,2012-01-01,864.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LV,2014-01-01,957.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,LV,2016-01-01,1034.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ME,2004-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ME,2006-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ME,2008-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ME,2010-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ME,2012-01-01,612.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ME,2014-01-01,1211.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,ME,2016-01-01,1162.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MK,2004-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MK,2006-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MK,2008-01-01,615.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MK,2010-01-01,710.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MK,2012-01-01,3708.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MK,2014-01-01,998.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MK,2016-01-01,312.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MT,2004-01-01,725.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MT,2006-01-01,780.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MT,2008-01-01,845.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MT,2010-01-01,755.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MT,2012-01-01,852.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MT,2014-01-01,875.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,MT,2016-01-01,995.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NL,2004-01-01,2401.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NL,2006-01-01,2401.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NL,2008-01-01,2460.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NL,2010-01-01,2488.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NL,2012-01-01,2422.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NL,2014-01-01,2453.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NL,2016-01-01,2406.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NO,2004-01-01,1277.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NO,2006-01-01,1650.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NO,2008-01-01,1607.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NO,2010-01-01,1365.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NO,2012-01-01,1698.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NO,2014-01-01,1638.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,NO,2016-01-01,1391.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PL,2004-01-01,1492.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PL,2006-01-01,1549.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PL,2008-01-01,1542.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PL,2010-01-01,1726.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PL,2012-01-01,1821.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PL,2014-01-01,1947.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PL,2016-01-01,2053.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PT,2004-01-01,1755.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PT,2006-01-01,2000.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PT,2008-01-01,1316.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PT,2010-01-01,1314.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PT,2012-01-01,1131.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PT,2014-01-01,1143.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,PT,2016-01-01,1071.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RO,2004-01-01,1849.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RO,2006-01-01,2289.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RO,2008-01-01,2270.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RO,2010-01-01,1138.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RO,2012-01-01,1136.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RO,2014-01-01,1026.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RO,2016-01-01,1064.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RS,2004-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RS,2006-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RS,2008-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RS,2010-01-01,950.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RS,2012-01-01,921.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RS,2014-01-01,1027.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,RS,2016-01-01,1363.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SE,2004-01-01,2526.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SE,2006-01-01,2496.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SE,2008-01-01,2365.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SE,2010-01-01,1780.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SE,2012-01-01,1745.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SE,2014-01-01,1718.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SE,2016-01-01,1956.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SI,2004-01-01,2106.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SI,2006-01-01,1934.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SI,2008-01-01,1613.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SI,2010-01-01,1817.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SI,2012-01-01,1642.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SI,2014-01-01,1540.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SI,2016-01-01,1416.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SK,2004-01-01,1223.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SK,2006-01-01,1745.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SK,2008-01-01,1590.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SK,2010-01-01,1174.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SK,2012-01-01,1194.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SK,2014-01-01,1114.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,SK,2016-01-01,1395.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,TR,2004-01-01,771.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,TR,2006-01-01,665.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,TR,2008-01-01,816.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,TR,2010-01-01,750.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,TR,2012-01-01,756.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,TR,2014-01-01,832.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,TR,2016-01-01,883.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,UK,2004-01-01,2552.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,UK,2006-01-01,2374.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,UK,2008-01-01,2220.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,UK,2010-01-01,1583.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,UK,2012-01-01,1465.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,UK,2014-01-01,1470.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,UK,2016-01-01,1735.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,XK,2004-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,XK,2006-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,XK,2008-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,XK,2010-01-01,
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,XK,2012-01-01,527.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,XK,2014-01-01,453.0
TOT_X_MIN,NHAZ,TOTAL_HH,KG_HAB,XK,2016-01-01,1397.0
