unit,vehicle,geo\time,date,value
PC,CAR,RO,1995-01-01,56.2 e
PC,CAR,RO,1996-01-01,57.7 e
PC,CAR,RO,1997-01-01,61.3 e
PC,CAR,RO,1998-01-01,66.1 e
PC,CAR,RO,1999-01-01,69.8 e
PC,CAR,RO,2000-01-01,71.5 e
PC,CAR,RO,2001-01-01,72.5 e
PC,CAR,RO,2002-01-01,75.8 e
PC,CAR,RO,2003-01-01,75.7 e
PC,CAR,RO,2004-01-01,76.2 e
PC,CAR,RO,2005-01-01,75.5 e
PC,CAR,RO,2006-01-01,76.4 e
PC,CAR,RO,2007-01-01,77.5 e
PC,CAR,RO,2008-01-01,72.2 e
PC,CAR,RO,2009-01-01,76.5 e
PC,CAR,RO,2010-01-01,78 e
PC,CAR,RO,2011-01-01,78.5 e
PC,CAR,RO,2012-01-01,78.2 e
PC,CAR,RO,2013-01-01,78.9 e
PC,CAR,RO,2014-01-01,78.5 e
PC,CAR,RO,2015-01-01,79.9 e
PC,CAR,RO,2016-01-01,80.1 e
PC,CAR,SE,1990-01-01,84.1 
PC,CAR,SE,1991-01-01,84.7 
PC,CAR,SE,1992-01-01,84.8 
PC,CAR,SE,1993-01-01,84.4 
PC,CAR,SE,1994-01-01,84.4 
PC,CAR,SE,1995-01-01,84.1 
PC,CAR,SE,1996-01-01,84 
PC,CAR,SE,1997-01-01,83.9 
PC,CAR,SE,1998-01-01,83.9 
PC,CAR,SE,1999-01-01,83.9 
PC,CAR,SE,2000-01-01,85.4 
PC,CAR,SE,2001-01-01,85.4 
PC,CAR,SE,2002-01-01,85.4 
PC,CAR,SE,2003-01-01,85.5 
PC,CAR,SE,2004-01-01,85.8 
PC,CAR,SE,2005-01-01,85.6 
PC,CAR,SE,2006-01-01,85.1 
PC,CAR,SE,2007-01-01,84.9 
PC,CAR,SE,2008-01-01,84.3 
PC,CAR,SE,2009-01-01,84.1 
PC,CAR,SE,2010-01-01,84 
PC,CAR,SE,2011-01-01,83.8 
PC,CAR,SE,2012-01-01,83.6 
PC,CAR,SE,2013-01-01,83.4 
PC,CAR,SE,2014-01-01,83.5 
PC,CAR,SE,2015-01-01,83.2 
PC,CAR,SE,2016-01-01,83.5 
PC,CAR,SI,1990-01-01,62.7 
PC,CAR,SI,1991-01-01,66.4 
PC,CAR,SI,1992-01-01,73.9 
PC,CAR,SI,1993-01-01,75.8 
PC,CAR,SI,1994-01-01,76.6 
PC,CAR,SI,1995-01-01,77.6 
PC,CAR,SI,1996-01-01,78.4 
PC,CAR,SI,1997-01-01,79.2 
PC,CAR,SI,1998-01-01,80.8 
PC,CAR,SI,1999-01-01,80.8 
PC,CAR,SI,2000-01-01,82.9 
PC,CAR,SI,2001-01-01,83.5 
PC,CAR,SI,2002-01-01,83.9 
PC,CAR,SI,2003-01-01,83.5 
PC,CAR,SI,2004-01-01,84.9 
PC,CAR,SI,2005-01-01,85.6 
PC,CAR,SI,2006-01-01,85.6 
PC,CAR,SI,2007-01-01,86 
PC,CAR,SI,2008-01-01,86.4 
PC,CAR,SI,2009-01-01,86.7 b
PC,CAR,SI,2010-01-01,86.8 
PC,CAR,SI,2011-01-01,86.6 e
PC,CAR,SI,2012-01-01,86.7 e
PC,CAR,SI,2013-01-01,86.3 e
PC,CAR,SI,2014-01-01,86.3 e
PC,CAR,SI,2015-01-01,86.1 e
PC,CAR,SI,2016-01-01,86.3 e
PC,CAR,SK,1990-01-01,: 
PC,CAR,SK,1991-01-01,: 
PC,CAR,SK,1992-01-01,: 
PC,CAR,SK,1993-01-01,46.5 
PC,CAR,SK,1994-01-01,47.7 
PC,CAR,SK,1995-01-01,44.5 
PC,CAR,SK,1996-01-01,45.8 
PC,CAR,SK,1997-01-01,49.5 
PC,CAR,SK,1998-01-01,52.8 
PC,CAR,SK,1999-01-01,57 
PC,CAR,SK,2000-01-01,64.4 
PC,CAR,SK,2001-01-01,64.7 
PC,CAR,SK,2002-01-01,66.8 
PC,CAR,SK,2003-01-01,68.8 
PC,CAR,SK,2004-01-01,67.8 
PC,CAR,SK,2005-01-01,69.4 
PC,CAR,SK,2006-01-01,70.8 
PC,CAR,SK,2007-01-01,72 
PC,CAR,SK,2008-01-01,73 
PC,CAR,SK,2009-01-01,77.6 
PC,CAR,SK,2010-01-01,78 
PC,CAR,SK,2011-01-01,77.3 
PC,CAR,SK,2012-01-01,77.3 
PC,CAR,SK,2013-01-01,77.8 
PC,CAR,SK,2014-01-01,77.4 
PC,CAR,SK,2015-01-01,75.8 
PC,CAR,SK,2016-01-01,74.8 
PC,CAR,TR,1990-01-01,27.5 
PC,CAR,TR,1991-01-01,27.6 
PC,CAR,TR,1992-01-01,28.1 
PC,CAR,TR,1993-01-01,30.8 
PC,CAR,TR,1994-01-01,34.8 
PC,CAR,TR,1995-01-01,36.5 
PC,CAR,TR,1996-01-01,37.2 
PC,CAR,TR,1997-01-01,38.2 e
PC,CAR,TR,1998-01-01,40 e
PC,CAR,TR,1999-01-01,42.7 e
PC,CAR,TR,2000-01-01,45.9 e
PC,CAR,TR,2001-01-01,49.6 e
PC,CAR,TR,2002-01-01,49 e
PC,CAR,TR,2003-01-01,49.2 e
PC,CAR,TR,2004-01-01,51.3 e
PC,CAR,TR,2005-01-01,52.3 e
PC,CAR,TR,2006-01-01,53.9 e
PC,CAR,TR,2007-01-01,54.9 e
PC,CAR,TR,2008-01-01,56.3 e
PC,CAR,TR,2009-01-01,56.9 
PC,CAR,TR,2010-01-01,59.3 
PC,CAR,TR,2011-01-01,59.2 
PC,CAR,TR,2012-01-01,61.6 
PC,CAR,TR,2013-01-01,63.7 d
PC,CAR,TR,2014-01-01,64.9 d
PC,CAR,TR,2015-01-01,67.6 d
PC,CAR,TR,2016-01-01,70.1 d
PC,CAR,UK,1990-01-01,88 
PC,CAR,UK,1991-01-01,88.2 
PC,CAR,UK,1992-01-01,88.5 
PC,CAR,UK,1993-01-01,88.9 b
PC,CAR,UK,1994-01-01,89.2 
PC,CAR,UK,1995-01-01,89.2 
PC,CAR,UK,1996-01-01,89 b
PC,CAR,UK,1997-01-01,88.7 
PC,CAR,UK,1998-01-01,88.5 
PC,CAR,UK,1999-01-01,88.1 
PC,CAR,UK,2000-01-01,88.1 
PC,CAR,UK,2001-01-01,88.2 
PC,CAR,UK,2002-01-01,89.1 
PC,CAR,UK,2003-01-01,88.5 
PC,CAR,UK,2004-01-01,88.7 
PC,CAR,UK,2005-01-01,88.3 
PC,CAR,UK,2006-01-01,88.3 
PC,CAR,UK,2007-01-01,87.9 
PC,CAR,UK,2008-01-01,87.2 
PC,CAR,UK,2009-01-01,87 
PC,CAR,UK,2010-01-01,86.3 
PC,CAR,UK,2011-01-01,86.3 
PC,CAR,UK,2012-01-01,86.1 
PC,CAR,UK,2013-01-01,86.1 
PC,CAR,UK,2014-01-01,86.1 
PC,CAR,UK,2015-01-01,85.9 
PC,CAR,UK,2016-01-01,86.5 
PC,TRN,AT,1990-01-01,11.9 
PC,TRN,AT,1991-01-01,12.4 
PC,TRN,AT,1992-01-01,12.5 
PC,TRN,AT,1993-01-01,12.1 
PC,TRN,AT,1994-01-01,11.6 
PC,TRN,AT,1995-01-01,12 
PC,TRN,AT,1996-01-01,11.9 
PC,TRN,AT,1997-01-01,10.1 
PC,TRN,AT,1998-01-01,9.8 
PC,TRN,AT,1999-01-01,9.6 
PC,TRN,AT,2000-01-01,9.7 
PC,TRN,AT,2001-01-01,9.7 
PC,TRN,AT,2002-01-01,9.7 
PC,TRN,AT,2003-01-01,9.5 
PC,TRN,AT,2004-01-01,9.4 
PC,TRN,AT,2005-01-01,9.8 
PC,TRN,AT,2006-01-01,10 
PC,TRN,AT,2007-01-01,10 
PC,TRN,AT,2008-01-01,11.1 
PC,TRN,AT,2009-01-01,11.1 
PC,TRN,AT,2010-01-01,11 
PC,TRN,AT,2011-01-01,11.3 
PC,TRN,AT,2012-01-01,11.8 
PC,TRN,AT,2013-01-01,12.2 
PC,TRN,AT,2014-01-01,12.1 
PC,TRN,AT,2015-01-01,12 
PC,TRN,AT,2016-01-01,12.1 
PC,TRN,BE,1990-01-01,6.1 
PC,TRN,BE,1991-01-01,6.1 
PC,TRN,BE,1992-01-01,6 
PC,TRN,BE,1993-01-01,5.9 
PC,TRN,BE,1994-01-01,5.6 
PC,TRN,BE,1995-01-01,5.8 
PC,TRN,BE,1996-01-01,5.9 
PC,TRN,BE,1997-01-01,5.9 
PC,TRN,BE,1998-01-01,5.9 
PC,TRN,BE,1999-01-01,6 
PC,TRN,BE,2000-01-01,6.3 
PC,TRN,BE,2001-01-01,6.4 
PC,TRN,BE,2002-01-01,6.5 
PC,TRN,BE,2003-01-01,6.5 
PC,TRN,BE,2004-01-01,7.1 
PC,TRN,BE,2005-01-01,6.6 
PC,TRN,BE,2006-01-01,6.9 
PC,TRN,BE,2007-01-01,7.1 
PC,TRN,BE,2008-01-01,7.5 
PC,TRN,BE,2009-01-01,7.5 
PC,TRN,BE,2010-01-01,7.7 
PC,TRN,BE,2011-01-01,7.7 
PC,TRN,BE,2012-01-01,7.8 
PC,TRN,BE,2013-01-01,8.2 
PC,TRN,BE,2014-01-01,8.2 e
PC,TRN,BE,2015-01-01,7.8 e
PC,TRN,BE,2016-01-01,7.7 e
PC,TRN,BG,1990-01-01,: 
PC,TRN,BG,1991-01-01,: 
PC,TRN,BG,1992-01-01,: 
PC,TRN,BG,1993-01-01,: 
PC,TRN,BG,1994-01-01,: 
PC,TRN,BG,1995-01-01,11.2 
PC,TRN,BG,1996-01-01,12.8 
PC,TRN,BG,1997-01-01,15 
PC,TRN,BG,1998-01-01,12.2 
PC,TRN,BG,1999-01-01,10.2 
PC,TRN,BG,2000-01-01,7.8 
PC,TRN,BG,2001-01-01,6.6 
PC,TRN,BG,2002-01-01,5.4 
PC,TRN,BG,2003-01-01,5.5 
PC,TRN,BG,2004-01-01,5.1 
PC,TRN,BG,2005-01-01,4.8 
PC,TRN,BG,2006-01-01,4.7 
PC,TRN,BG,2007-01-01,4.4 
PC,TRN,BG,2008-01-01,4 
PC,TRN,BG,2009-01-01,3.7 
PC,TRN,BG,2010-01-01,3.6 
PC,TRN,BG,2011-01-01,3.5 
PC,TRN,BG,2012-01-01,3.1 
PC,TRN,BG,2013-01-01,2.9 
PC,TRN,BG,2014-01-01,2.6 
PC,TRN,BG,2015-01-01,2.3 
PC,TRN,BG,2016-01-01,2.2 
PC,TRN,CH,1990-01-01,14.2 
PC,TRN,CH,1991-01-01,15 
PC,TRN,CH,1992-01-01,14.6 
PC,TRN,CH,1993-01-01,15.2 
PC,TRN,CH,1994-01-01,15.5 
PC,TRN,CH,1995-01-01,13.2 
PC,TRN,CH,1996-01-01,13.3 
PC,TRN,CH,1997-01-01,13.4 
PC,TRN,CH,1998-01-01,13.1 
PC,TRN,CH,1999-01-01,13.3 
PC,TRN,CH,2000-01-01,13.7 
PC,TRN,CH,2001-01-01,14.2 
PC,TRN,CH,2002-01-01,14.8 
PC,TRN,CH,2003-01-01,15 
PC,TRN,CH,2004-01-01,15.3 
PC,TRN,CH,2005-01-01,16.3 
PC,TRN,CH,2006-01-01,16.5 
PC,TRN,CH,2007-01-01,17 
PC,TRN,CH,2008-01-01,17.1 
PC,TRN,CH,2009-01-01,17.4 
PC,TRN,CH,2010-01-01,17.6 
PC,TRN,CH,2011-01-01,19.6 
PC,TRN,CH,2012-01-01,19.2 
PC,TRN,CH,2013-01-01,19.3 
PC,TRN,CH,2014-01-01,19.6 
PC,TRN,CH,2015-01-01,19.8 
PC,TRN,CH,2016-01-01,19.8 
PC,TRN,CY,1990-01-01,: z
PC,TRN,CY,1991-01-01,: z
PC,TRN,CY,1992-01-01,: z
PC,TRN,CY,1993-01-01,: z
PC,TRN,CY,1994-01-01,: z
PC,TRN,CY,1995-01-01,: z
PC,TRN,CY,1996-01-01,: z
PC,TRN,CY,1997-01-01,: z
PC,TRN,CY,1998-01-01,: z
PC,TRN,CY,1999-01-01,: z
PC,TRN,CY,2000-01-01,: z
PC,TRN,CY,2001-01-01,: z
PC,TRN,CY,2002-01-01,: z
PC,TRN,CY,2003-01-01,: z
PC,TRN,CY,2004-01-01,: z
PC,TRN,CY,2005-01-01,: z
PC,TRN,CY,2006-01-01,: z
PC,TRN,CY,2007-01-01,: z
PC,TRN,CY,2008-01-01,: z
PC,TRN,CY,2009-01-01,: z
PC,TRN,CY,2010-01-01,: z
PC,TRN,CY,2011-01-01,: z
PC,TRN,CY,2012-01-01,: z
PC,TRN,CY,2013-01-01,: z
PC,TRN,CY,2014-01-01,: z
PC,TRN,CY,2015-01-01,: z
PC,TRN,CY,2016-01-01,: z
PC,TRN,CZ,1990-01-01,: 
PC,TRN,CZ,1991-01-01,: 
PC,TRN,CZ,1992-01-01,: 
PC,TRN,CZ,1993-01-01,12 
PC,TRN,CZ,1994-01-01,11.7 
PC,TRN,CZ,1995-01-01,10.8 
PC,TRN,CZ,1996-01-01,9.8 
PC,TRN,CZ,1997-01-01,9.4 
PC,TRN,CZ,1998-01-01,8.5 
PC,TRN,CZ,1999-01-01,8.2 
PC,TRN,CZ,2000-01-01,8.3 
PC,TRN,CZ,2001-01-01,8.3 
PC,TRN,CZ,2002-01-01,7.5 
PC,TRN,CZ,2003-01-01,7.3 
PC,TRN,CZ,2004-01-01,7.5 
PC,TRN,CZ,2005-01-01,7.3 
PC,TRN,CZ,2006-01-01,7.5 
PC,TRN,CZ,2007-01-01,7.3 
PC,TRN,CZ,2008-01-01,7.1 
PC,TRN,CZ,2009-01-01,6.8 
PC,TRN,CZ,2010-01-01,7.5 
PC,TRN,CZ,2011-01-01,7.6 
PC,TRN,CZ,2012-01-01,8.3 
PC,TRN,CZ,2013-01-01,8.5 
PC,TRN,CZ,2014-01-01,8.4 
PC,TRN,CZ,2015-01-01,8.6 
PC,TRN,CZ,2016-01-01,8.9 
PC,TRN,DE,1990-01-01,5.4 
PC,TRN,DE,1991-01-01,6.9 
PC,TRN,DE,1992-01-01,6.8 
PC,TRN,DE,1993-01-01,7.3 
PC,TRN,DE,1994-01-01,6.9 
PC,TRN,DE,1995-01-01,7.4 
PC,TRN,DE,1996-01-01,7.5 
PC,TRN,DE,1997-01-01,7.6 
PC,TRN,DE,1998-01-01,7.5 
PC,TRN,DE,1999-01-01,7.5 
PC,TRN,DE,2000-01-01,7.7 
PC,TRN,DE,2001-01-01,7.6 
PC,TRN,DE,2002-01-01,7.1 
PC,TRN,DE,2003-01-01,7.2 
PC,TRN,DE,2004-01-01,7.5 
PC,TRN,DE,2005-01-01,7.5 
PC,TRN,DE,2006-01-01,7.8 
PC,TRN,DE,2007-01-01,7.8 
PC,TRN,DE,2008-01-01,8.1 
PC,TRN,DE,2009-01-01,7.9 
PC,TRN,DE,2010-01-01,8 
PC,TRN,DE,2011-01-01,8.5 
PC,TRN,DE,2012-01-01,8.9 
PC,TRN,DE,2013-01-01,8.4 
PC,TRN,DE,2014-01-01,8.5 
PC,TRN,DE,2015-01-01,8.4 
PC,TRN,DE,2016-01-01,8.6 
PC,TRN,DK,1990-01-01,6.3 
PC,TRN,DK,1991-01-01,6 
PC,TRN,DK,1992-01-01,6.1 
PC,TRN,DK,1993-01-01,8.3 
PC,TRN,DK,1994-01-01,8.5 
PC,TRN,DK,1995-01-01,8.1 
PC,TRN,DK,1996-01-01,7.8 
PC,TRN,DK,1997-01-01,8.3 
PC,TRN,DK,1998-01-01,8.5 
PC,TRN,DK,1999-01-01,8.3 
PC,TRN,DK,2000-01-01,8.7 
PC,TRN,DK,2001-01-01,9.1 
PC,TRN,DK,2002-01-01,9.2 
PC,TRN,DK,2003-01-01,9.3 
PC,TRN,DK,2004-01-01,9.3 
PC,TRN,DK,2005-01-01,9.5 
PC,TRN,DK,2006-01-01,9.7 
PC,TRN,DK,2007-01-01,9.7 
PC,TRN,DK,2008-01-01,9.7 
PC,TRN,DK,2009-01-01,9.5 
PC,TRN,DK,2010-01-01,9.8 
PC,TRN,DK,2011-01-01,10 
PC,TRN,DK,2012-01-01,10.2 
PC,TRN,DK,2013-01-01,10.3 
PC,TRN,DK,2014-01-01,9.7 
PC,TRN,DK,2015-01-01,9.3 
PC,TRN,DK,2016-01-01,8.6 
PC,TRN,EE,1990-01-01,: 
PC,TRN,EE,1991-01-01,: 
PC,TRN,EE,1992-01-01,: 
PC,TRN,EE,1993-01-01,: 
PC,TRN,EE,1994-01-01,: 
PC,TRN,EE,1995-01-01,: 
PC,TRN,EE,1996-01-01,: 
PC,TRN,EE,1997-01-01,: 
PC,TRN,EE,1998-01-01,2.8 
PC,TRN,EE,1999-01-01,2.8 
PC,TRN,EE,2000-01-01,2.7 
PC,TRN,EE,2001-01-01,1.9 
PC,TRN,EE,2002-01-01,1.9 
PC,TRN,EE,2003-01-01,1.8 
PC,TRN,EE,2004-01-01,1.8 
PC,TRN,EE,2005-01-01,1.9 
PC,TRN,EE,2006-01-01,2 
PC,TRN,EE,2007-01-01,2.1 
PC,TRN,EE,2008-01-01,2.1 
PC,TRN,EE,2009-01-01,1.9 
PC,TRN,EE,2010-01-01,2 
PC,TRN,EE,2011-01-01,1.9 
PC,TRN,EE,2012-01-01,1.8 
PC,TRN,EE,2013-01-01,1.6 
PC,TRN,EE,2014-01-01,1.9 
PC,TRN,EE,2015-01-01,1.8 
PC,TRN,EE,2016-01-01,2 
PC,TRN,EL,1990-01-01,3.6 
PC,TRN,EL,1991-01-01,3.6 
PC,TRN,EL,1992-01-01,3.5 
PC,TRN,EL,1993-01-01,2.9 
PC,TRN,EL,1994-01-01,2.2 
PC,TRN,EL,1995-01-01,2.4 
PC,TRN,EL,1996-01-01,2.5 
PC,TRN,EL,1997-01-01,2.6 
PC,TRN,EL,1998-01-01,2 
PC,TRN,EL,1999-01-01,2 
PC,TRN,EL,2000-01-01,2.2 
PC,TRN,EL,2001-01-01,1.9 
PC,TRN,EL,2002-01-01,1.9 
PC,TRN,EL,2003-01-01,1.6 
PC,TRN,EL,2004-01-01,1.6 
PC,TRN,EL,2005-01-01,1.7 
PC,TRN,EL,2006-01-01,1.6 
PC,TRN,EL,2007-01-01,1.6 
PC,TRN,EL,2008-01-01,1.3 
PC,TRN,EL,2009-01-01,1.2 
PC,TRN,EL,2010-01-01,1.1 
PC,TRN,EL,2011-01-01,0.8 
PC,TRN,EL,2012-01-01,0.7 
PC,TRN,EL,2013-01-01,0.9 
PC,TRN,EL,2014-01-01,0.9 
PC,TRN,EL,2015-01-01,1 
PC,TRN,EL,2016-01-01,1 
PC,TRN,ES,1990-01-01,6.9 
PC,TRN,ES,1991-01-01,5.8 
PC,TRN,ES,1992-01-01,6 
PC,TRN,ES,1993-01-01,5.4 
PC,TRN,ES,1994-01-01,5.1 
PC,TRN,ES,1995-01-01,5 
PC,TRN,ES,1996-01-01,4.9 
PC,TRN,ES,1997-01-01,5.1 
PC,TRN,ES,1998-01-01,5.1 
PC,TRN,ES,1999-01-01,5 
PC,TRN,ES,2000-01-01,5.4 
PC,TRN,ES,2001-01-01,5.5 
PC,TRN,ES,2002-01-01,5.2 
PC,TRN,ES,2003-01-01,5.1 
PC,TRN,ES,2004-01-01,5 
PC,TRN,ES,2005-01-01,5.1 
PC,TRN,ES,2006-01-01,5.2 
PC,TRN,ES,2007-01-01,5 
PC,TRN,ES,2008-01-01,5.5 
PC,TRN,ES,2009-01-01,5.4 
PC,TRN,ES,2010-01-01,5.4 
PC,TRN,ES,2011-01-01,5.6 
PC,TRN,ES,2012-01-01,5.6 
PC,TRN,ES,2013-01-01,6.1 
PC,TRN,ES,2014-01-01,6.7 
PC,TRN,ES,2015-01-01,6.7 
PC,TRN,ES,2016-01-01,6.6 
PC,TRN,EU27,1990-01-01,: 
PC,TRN,EU27,1991-01-01,: 
PC,TRN,EU27,1992-01-01,: 
PC,TRN,EU27,1993-01-01,: 
PC,TRN,EU27,1994-01-01,: 
PC,TRN,EU27,1995-01-01,: 
PC,TRN,EU27,1996-01-01,: 
PC,TRN,EU27,1997-01-01,: 
PC,TRN,EU27,1998-01-01,: 
PC,TRN,EU27,1999-01-01,: 
PC,TRN,EU27,2000-01-01,7.2 
PC,TRN,EU27,2001-01-01,7.1 
PC,TRN,EU27,2002-01-01,6.8 
PC,TRN,EU27,2003-01-01,6.7 
PC,TRN,EU27,2004-01-01,6.8 
PC,TRN,EU27,2005-01-01,6.9 
PC,TRN,EU27,2006-01-01,7.1 
PC,TRN,EU27,2007-01-01,7.2 
PC,TRN,EU27,2008-01-01,7.4 
PC,TRN,EU27,2009-01-01,7.1 
PC,TRN,EU27,2010-01-01,7.2 
PC,TRN,EU27,2011-01-01,7.4 
PC,TRN,EU27,2012-01-01,7.7 
PC,TRN,EU27,2013-01-01,7.8 
PC,TRN,EU27,2014-01-01,7.8 
PC,TRN,EU27,2015-01-01,7.8 
PC,TRN,EU27,2016-01-01,7.7 
PC,TRN,EU28,1990-01-01,: 
PC,TRN,EU28,1991-01-01,: 
PC,TRN,EU28,1992-01-01,: 
PC,TRN,EU28,1993-01-01,: 
PC,TRN,EU28,1994-01-01,: 
PC,TRN,EU28,1995-01-01,: 
PC,TRN,EU28,1996-01-01,: 
PC,TRN,EU28,1997-01-01,: 
PC,TRN,EU28,1998-01-01,: 
PC,TRN,EU28,1999-01-01,: 
PC,TRN,EU28,2000-01-01,7.2 
PC,TRN,EU28,2001-01-01,7.1 
PC,TRN,EU28,2002-01-01,6.8 
PC,TRN,EU28,2003-01-01,6.7 
PC,TRN,EU28,2004-01-01,6.8 
PC,TRN,EU28,2005-01-01,6.9 
PC,TRN,EU28,2006-01-01,7.1 
PC,TRN,EU28,2007-01-01,7.1 
PC,TRN,EU28,2008-01-01,7.4 
PC,TRN,EU28,2009-01-01,7.1 
PC,TRN,EU28,2010-01-01,7.2 
PC,TRN,EU28,2011-01-01,7.4 
PC,TRN,EU28,2012-01-01,7.7 
PC,TRN,EU28,2013-01-01,7.8 
PC,TRN,EU28,2014-01-01,7.8 
PC,TRN,EU28,2015-01-01,7.8 
PC,TRN,EU28,2016-01-01,7.7 
PC,TRN,FI,1990-01-01,5.3 
PC,TRN,FI,1991-01-01,5.2 
PC,TRN,FI,1992-01-01,5 
PC,TRN,FI,1993-01-01,5 
PC,TRN,FI,1994-01-01,5 
PC,TRN,FI,1995-01-01,5.2 
PC,TRN,FI,1996-01-01,5.3 
PC,TRN,FI,1997-01-01,5.3 
PC,TRN,FI,1998-01-01,5.2 
PC,TRN,FI,1999-01-01,5.2 
PC,TRN,FI,2000-01-01,5.1 
PC,TRN,FI,2001-01-01,4.8 
PC,TRN,FI,2002-01-01,4.8 
PC,TRN,FI,2003-01-01,4.7 
PC,TRN,FI,2004-01-01,4.7 
PC,TRN,FI,2005-01-01,4.8 
PC,TRN,FI,2006-01-01,4.8 
PC,TRN,FI,2007-01-01,5 
PC,TRN,FI,2008-01-01,5.4 
PC,TRN,FI,2009-01-01,5.1 
PC,TRN,FI,2010-01-01,5.2 
PC,TRN,FI,2011-01-01,5 
PC,TRN,FI,2012-01-01,5.3 
PC,TRN,FI,2013-01-01,5.3 
PC,TRN,FI,2014-01-01,5 
PC,TRN,FI,2015-01-01,5.3 
PC,TRN,FI,2016-01-01,5.6 
PC,TRN,FR,1990-01-01,9.3 
PC,TRN,FR,1991-01-01,8.8 
PC,TRN,FR,1992-01-01,8.6 
PC,TRN,FR,1993-01-01,8 
PC,TRN,FR,1994-01-01,7.8 
PC,TRN,FR,1995-01-01,7.5 
PC,TRN,FR,1996-01-01,8 
PC,TRN,FR,1997-01-01,8.1 
PC,TRN,FR,1998-01-01,8.2 
PC,TRN,FR,1999-01-01,8.2 
PC,TRN,FR,2000-01-01,8.6 
PC,TRN,FR,2001-01-01,8.5 
PC,TRN,FR,2002-01-01,8.7 
PC,TRN,FR,2003-01-01,8.4 
PC,TRN,FR,2004-01-01,8.7 
PC,TRN,FR,2005-01-01,9.1 
PC,TRN,FR,2006-01-01,9.4 
PC,TRN,FR,2007-01-01,9.6 
PC,TRN,FR,2008-01-01,10.1 
PC,TRN,FR,2009-01-01,9.4 
PC,TRN,FR,2010-01-01,9.3 e
PC,TRN,FR,2011-01-01,9.3 
PC,TRN,FR,2012-01-01,9.5 
PC,TRN,FR,2013-01-01,10.5 
PC,TRN,FR,2014-01-01,10.3 
PC,TRN,FR,2015-01-01,10.3 
PC,TRN,FR,2016-01-01,9.7 
PC,TRN,HR,1990-01-01,: 
PC,TRN,HR,1991-01-01,: 
PC,TRN,HR,1992-01-01,: 
PC,TRN,HR,1993-01-01,: 
PC,TRN,HR,1994-01-01,: 
PC,TRN,HR,1995-01-01,6.4 
PC,TRN,HR,1996-01-01,6 
PC,TRN,HR,1997-01-01,5.2 
PC,TRN,HR,1998-01-01,4.8 
PC,TRN,HR,1999-01-01,4.8 
PC,TRN,HR,2000-01-01,5.1 
PC,TRN,HR,2001-01-01,4.8 
PC,TRN,HR,2002-01-01,4.5 
PC,TRN,HR,2003-01-01,4.2 
PC,TRN,HR,2004-01-01,4.2 
PC,TRN,HR,2005-01-01,4.3 
PC,TRN,HR,2006-01-01,4.4 
PC,TRN,HR,2007-01-01,5 
PC,TRN,HR,2008-01-01,5.4 
PC,TRN,HR,2009-01-01,5.6 
PC,TRN,HR,2010-01-01,5.6 
PC,TRN,HR,2011-01-01,4.9 
PC,TRN,HR,2012-01-01,3.5 
PC,TRN,HR,2013-01-01,3.1 
PC,TRN,HR,2014-01-01,3 
PC,TRN,HR,2015-01-01,3.1 
PC,TRN,HR,2016-01-01,2.7 
PC,TRN,HU,1990-01-01,14.7 
PC,TRN,HU,1991-01-01,13.3 
PC,TRN,HU,1992-01-01,13.2 
PC,TRN,HU,1993-01-01,12.4 
PC,TRN,HU,1994-01-01,12.2 
PC,TRN,HU,1995-01-01,12 
PC,TRN,HU,1996-01-01,1.8 
PC,TRN,HU,1997-01-01,12.1 
PC,TRN,HU,1998-01-01,12.3 
PC,TRN,HU,1999-01-01,12.9 
PC,TRN,HU,2000-01-01,13 
PC,TRN,HU,2001-01-01,13.4 
PC,TRN,HU,2002-01-01,13.9 
PC,TRN,HU,2003-01-01,13.4 
PC,TRN,HU,2004-01-01,13.4 
PC,TRN,HU,2005-01-01,12.6 
PC,TRN,HU,2006-01-01,11.9 
PC,TRN,HU,2007-01-01,11 
PC,TRN,HU,2008-01-01,10.4 
PC,TRN,HU,2009-01-01,10.2 
PC,TRN,HU,2010-01-01,10 
PC,TRN,HU,2011-01-01,10.2 
PC,TRN,HU,2012-01-01,10.1 
PC,TRN,HU,2013-01-01,10.2 
PC,TRN,HU,2014-01-01,9.9 
PC,TRN,HU,2015-01-01,9.5 
PC,TRN,HU,2016-01-01,9.3 
PC,TRN,IE,1990-01-01,3.6 
PC,TRN,IE,1991-01-01,3.7 
PC,TRN,IE,1992-01-01,3.5 
PC,TRN,IE,1993-01-01,3.6 
PC,TRN,IE,1994-01-01,3.4 
PC,TRN,IE,1995-01-01,3.4 
PC,TRN,IE,1996-01-01,3.3 
PC,TRN,IE,1997-01-01,3.4 
PC,TRN,IE,1998-01-01,3.3 
PC,TRN,IE,1999-01-01,3.3 
PC,TRN,IE,2000-01-01,3.2 
PC,TRN,IE,2001-01-01,3.3 
PC,TRN,IE,2002-01-01,3.5 
PC,TRN,IE,2003-01-01,3.3 
PC,TRN,IE,2004-01-01,3 
PC,TRN,IE,2005-01-01,3.3 
PC,TRN,IE,2006-01-01,3.3 
PC,TRN,IE,2007-01-01,3.4 
PC,TRN,IE,2008-01-01,3.3 
PC,TRN,IE,2009-01-01,2.8 
PC,TRN,IE,2010-01-01,2.9 
PC,TRN,IE,2011-01-01,3.8 
PC,TRN,IE,2012-01-01,2.8 
PC,TRN,IE,2013-01-01,2.7 
PC,TRN,IE,2014-01-01,2.9 
