na_item,s_adj,unit,geo\time,date,value
D1,NSA,CP_MNAC,ES,2018-04-01,144250.0 p
D1,NSA,CP_MNAC,FI,1995-01-01,10950.0 
D1,NSA,CP_MNAC,FI,1995-04-01,11937.0 
D1,NSA,CP_MNAC,FI,1995-07-01,12388.0 
D1,NSA,CP_MNAC,FI,1995-10-01,12331.0 
D1,NSA,CP_MNAC,FI,1996-01-01,11915.0 
D1,NSA,CP_MNAC,FI,1996-04-01,12328.0 
D1,NSA,CP_MNAC,FI,1996-07-01,12694.0 
D1,NSA,CP_MNAC,FI,1996-10-01,12656.0 
D1,NSA,CP_MNAC,FI,1997-01-01,12364.0 
D1,NSA,CP_MNAC,FI,1997-04-01,12889.0 
D1,NSA,CP_MNAC,FI,1997-07-01,13652.0 
D1,NSA,CP_MNAC,FI,1997-10-01,13350.0 
D1,NSA,CP_MNAC,FI,1998-01-01,13354.0 
D1,NSA,CP_MNAC,FI,1998-04-01,13882.0 
D1,NSA,CP_MNAC,FI,1998-07-01,14670.0 
D1,NSA,CP_MNAC,FI,1998-10-01,14435.0 
D1,NSA,CP_MNAC,FI,1999-01-01,14105.0 
D1,NSA,CP_MNAC,FI,1999-04-01,14688.0 
D1,NSA,CP_MNAC,FI,1999-07-01,15599.0 
D1,NSA,CP_MNAC,FI,1999-10-01,15339.0 
D1,NSA,CP_MNAC,FI,2000-01-01,15107.0 
D1,NSA,CP_MNAC,FI,2000-04-01,15843.0
D1,NSA,CP_MNAC,FI,2000-07-01,16482.0
D1,NSA,CP_MNAC,FI,2000-10-01,16124.0
D1,NSA,CP_MNAC,FI,2001-01-01,16257.0
D1,NSA,CP_MNAC,FI,2001-04-01,16803.0
D1,NSA,CP_MNAC,FI,2001-07-01,17255.0
D1,NSA,CP_MNAC,FI,2001-10-01,16855.0
D1,NSA,CP_MNAC,FI,2002-01-01,16613.0
D1,NSA,CP_MNAC,FI,2002-04-01,17409.0
D1,NSA,CP_MNAC,FI,2002-07-01,17867.0
D1,NSA,CP_MNAC,FI,2002-10-01,17396.0
D1,NSA,CP_MNAC,FI,2003-01-01,17012.0
D1,NSA,CP_MNAC,FI,2003-04-01,17830.0
D1,NSA,CP_MNAC,FI,2003-07-01,18325.0
D1,NSA,CP_MNAC,FI,2003-10-01,17801.0
D1,NSA,CP_MNAC,FI,2004-01-01,17743.0
D1,NSA,CP_MNAC,FI,2004-04-01,18425.0
D1,NSA,CP_MNAC,FI,2004-07-01,19088.0
D1,NSA,CP_MNAC,FI,2004-10-01,18678.0
D1,NSA,CP_MNAC,FI,2005-01-01,18557.0
D1,NSA,CP_MNAC,FI,2005-04-01,19319.0
D1,NSA,CP_MNAC,FI,2005-07-01,20324.0
D1,NSA,CP_MNAC,FI,2005-10-01,19580.0
D1,NSA,CP_MNAC,FI,2006-01-01,19640.0
D1,NSA,CP_MNAC,FI,2006-04-01,20303.0
D1,NSA,CP_MNAC,FI,2006-07-01,21145.0
D1,NSA,CP_MNAC,FI,2006-10-01,20645.0
D1,NSA,CP_MNAC,FI,2007-01-01,20811.0
D1,NSA,CP_MNAC,FI,2007-04-01,21353.0
D1,NSA,CP_MNAC,FI,2007-07-01,22085.0
D1,NSA,CP_MNAC,FI,2007-10-01,22050.0
D1,NSA,CP_MNAC,FI,2008-01-01,22362.0
D1,NSA,CP_MNAC,FI,2008-04-01,22972.0
D1,NSA,CP_MNAC,FI,2008-07-01,23488.0
D1,NSA,CP_MNAC,FI,2008-10-01,23161.0
D1,NSA,CP_MNAC,FI,2009-01-01,22398.0
D1,NSA,CP_MNAC,FI,2009-04-01,22751.0
D1,NSA,CP_MNAC,FI,2009-07-01,23130.0
D1,NSA,CP_MNAC,FI,2009-10-01,22661.0
D1,NSA,CP_MNAC,FI,2010-01-01,22116.0
D1,NSA,CP_MNAC,FI,2010-04-01,23052.0
D1,NSA,CP_MNAC,FI,2010-07-01,23748.0
D1,NSA,CP_MNAC,FI,2010-10-01,23488.0
D1,NSA,CP_MNAC,FI,2011-01-01,23276.0 
D1,NSA,CP_MNAC,FI,2011-04-01,24315.0 
D1,NSA,CP_MNAC,FI,2011-07-01,24984.0 
D1,NSA,CP_MNAC,FI,2011-10-01,24253.0 
D1,NSA,CP_MNAC,FI,2012-01-01,24629.0 
D1,NSA,CP_MNAC,FI,2012-04-01,25433.0 
D1,NSA,CP_MNAC,FI,2012-07-01,25429.0 
D1,NSA,CP_MNAC,FI,2012-10-01,24797.0 
D1,NSA,CP_MNAC,FI,2013-01-01,24680.0 
D1,NSA,CP_MNAC,FI,2013-04-01,25763.0 
D1,NSA,CP_MNAC,FI,2013-07-01,25770.0 
D1,NSA,CP_MNAC,FI,2013-10-01,24956.0 
D1,NSA,CP_MNAC,FI,2014-01-01,24700.0 
D1,NSA,CP_MNAC,FI,2014-04-01,25779.0 
D1,NSA,CP_MNAC,FI,2014-07-01,25777.0 
D1,NSA,CP_MNAC,FI,2014-10-01,25157.0 
D1,NSA,CP_MNAC,FI,2015-01-01,24942.0 
D1,NSA,CP_MNAC,FI,2015-04-01,26067.0 
D1,NSA,CP_MNAC,FI,2015-07-01,26061.0 
D1,NSA,CP_MNAC,FI,2015-10-01,25448.0 
D1,NSA,CP_MNAC,FI,2016-01-01,25343.0 
D1,NSA,CP_MNAC,FI,2016-04-01,26394.0 
D1,NSA,CP_MNAC,FI,2016-07-01,26683.0 
D1,NSA,CP_MNAC,FI,2016-10-01,25767.0 
D1,NSA,CP_MNAC,FI,2017-01-01,25474.0 
D1,NSA,CP_MNAC,FI,2017-04-01,26582.0 
D1,NSA,CP_MNAC,FI,2017-07-01,26668.0 
D1,NSA,CP_MNAC,FI,2017-10-01,26147.0 
D1,NSA,CP_MNAC,FI,2018-01-01,26410.0 
D1,NSA,CP_MNAC,FI,2018-04-01,27738.0 
D1,NSA,CP_MNAC,FR,1995-01-01,152334.0 
D1,NSA,CP_MNAC,FR,1995-04-01,155300.0 
D1,NSA,CP_MNAC,FR,1995-07-01,156049.0 
D1,NSA,CP_MNAC,FR,1995-10-01,158552.0 
D1,NSA,CP_MNAC,FR,1996-01-01,157327.0 
D1,NSA,CP_MNAC,FR,1996-04-01,159756.0 
D1,NSA,CP_MNAC,FR,1996-07-01,160143.0 
D1,NSA,CP_MNAC,FR,1996-10-01,162343.0 
D1,NSA,CP_MNAC,FR,1997-01-01,158852.0 
D1,NSA,CP_MNAC,FR,1997-04-01,163338.0 
D1,NSA,CP_MNAC,FR,1997-07-01,162945.0 
D1,NSA,CP_MNAC,FR,1997-10-01,171044.0 
D1,NSA,CP_MNAC,FR,1998-01-01,163880.0 
D1,NSA,CP_MNAC,FR,1998-04-01,168601.0 
D1,NSA,CP_MNAC,FR,1998-07-01,169453.0 
D1,NSA,CP_MNAC,FR,1998-10-01,179126.0 
D1,NSA,CP_MNAC,FR,1999-01-01,170897.0 
D1,NSA,CP_MNAC,FR,1999-04-01,176237.0 
D1,NSA,CP_MNAC,FR,1999-07-01,177156.0 
D1,NSA,CP_MNAC,FR,1999-10-01,188166.0 
D1,NSA,CP_MNAC,FR,2000-01-01,180324.0 
D1,NSA,CP_MNAC,FR,2000-04-01,185582.0
D1,NSA,CP_MNAC,FR,2000-07-01,186834.0
D1,NSA,CP_MNAC,FR,2000-10-01,198767.0
D1,NSA,CP_MNAC,FR,2001-01-01,188787.0
D1,NSA,CP_MNAC,FR,2001-04-01,194872.0
D1,NSA,CP_MNAC,FR,2001-07-01,195258.0
D1,NSA,CP_MNAC,FR,2001-10-01,206515.0
D1,NSA,CP_MNAC,FR,2002-01-01,197236.0
D1,NSA,CP_MNAC,FR,2002-04-01,203217.0
D1,NSA,CP_MNAC,FR,2002-07-01,203093.0
D1,NSA,CP_MNAC,FR,2002-10-01,214228.0
D1,NSA,CP_MNAC,FR,2003-01-01,204316.0
D1,NSA,CP_MNAC,FR,2003-04-01,207771.0
D1,NSA,CP_MNAC,FR,2003-07-01,208825.0
D1,NSA,CP_MNAC,FR,2003-10-01,220808.0
D1,NSA,CP_MNAC,FR,2004-01-01,211707.0
D1,NSA,CP_MNAC,FR,2004-04-01,215489.0
D1,NSA,CP_MNAC,FR,2004-07-01,215687.0
D1,NSA,CP_MNAC,FR,2004-10-01,228281.0
D1,NSA,CP_MNAC,FR,2005-01-01,218773.0
D1,NSA,CP_MNAC,FR,2005-04-01,222899.0
D1,NSA,CP_MNAC,FR,2005-07-01,223448.0
D1,NSA,CP_MNAC,FR,2005-10-01,238042.0
D1,NSA,CP_MNAC,FR,2006-01-01,226641.0
D1,NSA,CP_MNAC,FR,2006-04-01,233073.0
D1,NSA,CP_MNAC,FR,2006-07-01,232652.0
D1,NSA,CP_MNAC,FR,2006-10-01,249645.0
D1,NSA,CP_MNAC,FR,2007-01-01,236549.0
D1,NSA,CP_MNAC,FR,2007-04-01,242901.0
D1,NSA,CP_MNAC,FR,2007-07-01,241746.0
D1,NSA,CP_MNAC,FR,2007-10-01,258735.0
D1,NSA,CP_MNAC,FR,2008-01-01,245941.0
D1,NSA,CP_MNAC,FR,2008-04-01,251417.0
D1,NSA,CP_MNAC,FR,2008-07-01,249518.0
D1,NSA,CP_MNAC,FR,2008-10-01,263316.0
D1,NSA,CP_MNAC,FR,2009-01-01,246751.0
D1,NSA,CP_MNAC,FR,2009-04-01,251011.0
D1,NSA,CP_MNAC,FR,2009-07-01,249078.0
D1,NSA,CP_MNAC,FR,2009-10-01,266173.0
D1,NSA,CP_MNAC,FR,2010-01-01,252531.0
D1,NSA,CP_MNAC,FR,2010-04-01,258792.0
D1,NSA,CP_MNAC,FR,2010-07-01,256428.0
D1,NSA,CP_MNAC,FR,2010-10-01,272460.0
D1,NSA,CP_MNAC,FR,2011-01-01,259988.0 
D1,NSA,CP_MNAC,FR,2011-04-01,266021.0 
D1,NSA,CP_MNAC,FR,2011-07-01,262951.0 
D1,NSA,CP_MNAC,FR,2011-10-01,279968.0 
D1,NSA,CP_MNAC,FR,2012-01-01,265759.0 
D1,NSA,CP_MNAC,FR,2012-04-01,271949.0 
D1,NSA,CP_MNAC,FR,2012-07-01,269007.0 
D1,NSA,CP_MNAC,FR,2012-10-01,285643.0 
D1,NSA,CP_MNAC,FR,2013-01-01,269690.0 
D1,NSA,CP_MNAC,FR,2013-04-01,276293.0 
D1,NSA,CP_MNAC,FR,2013-07-01,273657.0 
D1,NSA,CP_MNAC,FR,2013-10-01,289825.0 
D1,NSA,CP_MNAC,FR,2014-01-01,274635.0 
D1,NSA,CP_MNAC,FR,2014-04-01,280879.0 
D1,NSA,CP_MNAC,FR,2014-07-01,277503.0 
D1,NSA,CP_MNAC,FR,2014-10-01,293685.0 
D1,NSA,CP_MNAC,FR,2015-01-01,278113.0 
D1,NSA,CP_MNAC,FR,2015-04-01,284415.0 
D1,NSA,CP_MNAC,FR,2015-07-01,281014.0 
D1,NSA,CP_MNAC,FR,2015-10-01,297880.0 
D1,NSA,CP_MNAC,FR,2016-01-01,283106.0 
D1,NSA,CP_MNAC,FR,2016-04-01,288345.0 
D1,NSA,CP_MNAC,FR,2016-07-01,285287.0 
D1,NSA,CP_MNAC,FR,2016-10-01,303345.0 
D1,NSA,CP_MNAC,FR,2017-01-01,290101.0 
D1,NSA,CP_MNAC,FR,2017-04-01,297433.0 
D1,NSA,CP_MNAC,FR,2017-07-01,294671.0 
D1,NSA,CP_MNAC,FR,2017-10-01,313754.0 
D1,NSA,CP_MNAC,FR,2018-01-01,299841.0 
D1,NSA,CP_MNAC,FR,2018-04-01,307208.0 
D1,NSA,CP_MNAC,HR,1995-01-01,: 
D1,NSA,CP_MNAC,HR,1995-04-01,: 
D1,NSA,CP_MNAC,HR,1995-07-01,: 
D1,NSA,CP_MNAC,HR,1995-10-01,: 
D1,NSA,CP_MNAC,HR,1996-01-01,: 
D1,NSA,CP_MNAC,HR,1996-04-01,: 
D1,NSA,CP_MNAC,HR,1996-07-01,: 
D1,NSA,CP_MNAC,HR,1996-10-01,: 
D1,NSA,CP_MNAC,HR,1997-01-01,: 
D1,NSA,CP_MNAC,HR,1997-04-01,: 
D1,NSA,CP_MNAC,HR,1997-07-01,: 
D1,NSA,CP_MNAC,HR,1997-10-01,: 
D1,NSA,CP_MNAC,HR,1998-01-01,: 
D1,NSA,CP_MNAC,HR,1998-04-01,: 
D1,NSA,CP_MNAC,HR,1998-07-01,: 
D1,NSA,CP_MNAC,HR,1998-10-01,: 
D1,NSA,CP_MNAC,HR,1999-01-01,: 
D1,NSA,CP_MNAC,HR,1999-04-01,: 
D1,NSA,CP_MNAC,HR,1999-07-01,: 
D1,NSA,CP_MNAC,HR,1999-10-01,: 
D1,NSA,CP_MNAC,HR,2000-01-01,22056.1 
D1,NSA,CP_MNAC,HR,2000-04-01,23001.0
D1,NSA,CP_MNAC,HR,2000-07-01,23162.9
D1,NSA,CP_MNAC,HR,2000-10-01,23249.4
D1,NSA,CP_MNAC,HR,2001-01-01,23374.8
D1,NSA,CP_MNAC,HR,2001-04-01,23337.0
D1,NSA,CP_MNAC,HR,2001-07-01,23294.5
D1,NSA,CP_MNAC,HR,2001-10-01,23319.3
D1,NSA,CP_MNAC,HR,2002-01-01,23981.9
D1,NSA,CP_MNAC,HR,2002-04-01,25785.3
D1,NSA,CP_MNAC,HR,2002-07-01,26242.7
D1,NSA,CP_MNAC,HR,2002-10-01,27650.5
D1,NSA,CP_MNAC,HR,2003-01-01,26759.8
D1,NSA,CP_MNAC,HR,2003-04-01,29218.1
D1,NSA,CP_MNAC,HR,2003-07-01,29360.1
D1,NSA,CP_MNAC,HR,2003-10-01,28780.8
D1,NSA,CP_MNAC,HR,2004-01-01,30186.4
D1,NSA,CP_MNAC,HR,2004-04-01,30507.7
D1,NSA,CP_MNAC,HR,2004-07-01,30096.2
D1,NSA,CP_MNAC,HR,2004-10-01,30338.7
D1,NSA,CP_MNAC,HR,2005-01-01,30667.9
D1,NSA,CP_MNAC,HR,2005-04-01,32725.0
D1,NSA,CP_MNAC,HR,2005-07-01,32804.0
D1,NSA,CP_MNAC,HR,2005-10-01,33310.1
D1,NSA,CP_MNAC,HR,2006-01-01,33281.3
D1,NSA,CP_MNAC,HR,2006-04-01,34864.2
D1,NSA,CP_MNAC,HR,2006-07-01,34844.9
D1,NSA,CP_MNAC,HR,2006-10-01,35989.8
D1,NSA,CP_MNAC,HR,2007-01-01,36212.1
D1,NSA,CP_MNAC,HR,2007-04-01,38165.4
D1,NSA,CP_MNAC,HR,2007-07-01,38527.7
D1,NSA,CP_MNAC,HR,2007-10-01,39832.9
D1,NSA,CP_MNAC,HR,2008-01-01,40255.0
D1,NSA,CP_MNAC,HR,2008-04-01,42577.3
D1,NSA,CP_MNAC,HR,2008-07-01,42484.5
D1,NSA,CP_MNAC,HR,2008-10-01,40249.2
D1,NSA,CP_MNAC,HR,2009-01-01,39951.1
D1,NSA,CP_MNAC,HR,2009-04-01,42852.3
D1,NSA,CP_MNAC,HR,2009-07-01,41137.7
D1,NSA,CP_MNAC,HR,2009-10-01,40013.5
D1,NSA,CP_MNAC,HR,2010-01-01,38523.0
D1,NSA,CP_MNAC,HR,2010-04-01,41256.6
D1,NSA,CP_MNAC,HR,2010-07-01,39869.3
D1,NSA,CP_MNAC,HR,2010-10-01,39002.0
D1,NSA,CP_MNAC,HR,2011-01-01,38021.9 
D1,NSA,CP_MNAC,HR,2011-04-01,41196.6 
D1,NSA,CP_MNAC,HR,2011-07-01,39962.0 
D1,NSA,CP_MNAC,HR,2011-10-01,39021.9 
D1,NSA,CP_MNAC,HR,2012-01-01,38316.5 
D1,NSA,CP_MNAC,HR,2012-04-01,40908.3 
D1,NSA,CP_MNAC,HR,2012-07-01,39430.6 
D1,NSA,CP_MNAC,HR,2012-10-01,38363.7 
D1,NSA,CP_MNAC,HR,2013-01-01,37848.1 
D1,NSA,CP_MNAC,HR,2013-04-01,40255.3 
D1,NSA,CP_MNAC,HR,2013-07-01,38763.7 
D1,NSA,CP_MNAC,HR,2013-10-01,37640.4 
D1,NSA,CP_MNAC,HR,2014-01-01,37693.8 
D1,NSA,CP_MNAC,HR,2014-04-01,40305.1 
D1,NSA,CP_MNAC,HR,2014-07-01,38959.1 
D1,NSA,CP_MNAC,HR,2014-10-01,37998.5 
D1,NSA,CP_MNAC,HR,2015-01-01,37973.3 
D1,NSA,CP_MNAC,HR,2015-04-01,40959.7 
D1,NSA,CP_MNAC,HR,2015-07-01,39652.0 
D1,NSA,CP_MNAC,HR,2015-10-01,38769.2 
D1,NSA,CP_MNAC,HR,2016-01-01,39644.7 
D1,NSA,CP_MNAC,HR,2016-04-01,42384.4 
D1,NSA,CP_MNAC,HR,2016-07-01,41234.4 
D1,NSA,CP_MNAC,HR,2016-10-01,40000.9 
D1,NSA,CP_MNAC,HR,2017-01-01,40570.4 
D1,NSA,CP_MNAC,HR,2017-04-01,43741.6 
D1,NSA,CP_MNAC,HR,2017-07-01,42518.5 
D1,NSA,CP_MNAC,HR,2017-10-01,41213.0 
D1,NSA,CP_MNAC,HR,2018-01-01,42012.1 
D1,NSA,CP_MNAC,HR,2018-04-01,45963.1 
D1,NSA,CP_MNAC,HU,1995-01-01,588085.0 
D1,NSA,CP_MNAC,HU,1995-04-01,632708.0 
D1,NSA,CP_MNAC,HU,1995-07-01,646046.0 
D1,NSA,CP_MNAC,HU,1995-10-01,750221.0 
D1,NSA,CP_MNAC,HU,1996-01-01,698292.0 
D1,NSA,CP_MNAC,HU,1996-04-01,773218.0 
D1,NSA,CP_MNAC,HU,1996-07-01,766170.0 
D1,NSA,CP_MNAC,HU,1996-10-01,907859.0 
D1,NSA,CP_MNAC,HU,1997-01-01,870134.0 
D1,NSA,CP_MNAC,HU,1997-04-01,949362.0 
D1,NSA,CP_MNAC,HU,1997-07-01,951521.0 
D1,NSA,CP_MNAC,HU,1997-10-01,1107362.0 
D1,NSA,CP_MNAC,HU,1998-01-01,1026931.0 
D1,NSA,CP_MNAC,HU,1998-04-01,1114743.0 
D1,NSA,CP_MNAC,HU,1998-07-01,1119283.0 
D1,NSA,CP_MNAC,HU,1998-10-01,1304622.0 
D1,NSA,CP_MNAC,HU,1999-01-01,1110861.0 
D1,NSA,CP_MNAC,HU,1999-04-01,1221199.0 
D1,NSA,CP_MNAC,HU,1999-07-01,1218593.0 
D1,NSA,CP_MNAC,HU,1999-10-01,1442566.0 
D1,NSA,CP_MNAC,HU,2000-01-01,1306753.0 
D1,NSA,CP_MNAC,HU,2000-04-01,1434789.0
D1,NSA,CP_MNAC,HU,2000-07-01,1450374.0
D1,NSA,CP_MNAC,HU,2000-10-01,1690254.0
D1,NSA,CP_MNAC,HU,2001-01-01,1543108.0
D1,NSA,CP_MNAC,HU,2001-04-01,1691262.0
D1,NSA,CP_MNAC,HU,2001-07-01,1683634.0
D1,NSA,CP_MNAC,HU,2001-10-01,1960865.0
D1,NSA,CP_MNAC,HU,2002-01-01,1763361.0
D1,NSA,CP_MNAC,HU,2002-04-01,1860339.0
D1,NSA,CP_MNAC,HU,2002-07-01,1856294.0
D1,NSA,CP_MNAC,HU,2002-10-01,2197748.0
D1,NSA,CP_MNAC,HU,2003-01-01,2007487.0
D1,NSA,CP_MNAC,HU,2003-04-01,2102751.0
D1,NSA,CP_MNAC,HU,2003-07-01,2123341.0
D1,NSA,CP_MNAC,HU,2003-10-01,2453140.0
D1,NSA,CP_MNAC,HU,2004-01-01,2180222.0
D1,NSA,CP_MNAC,HU,2004-04-01,2394946.0
D1,NSA,CP_MNAC,HU,2004-07-01,2396081.0
D1,NSA,CP_MNAC,HU,2004-10-01,2599464.0
D1,NSA,CP_MNAC,HU,2005-01-01,2405187.0
D1,NSA,CP_MNAC,HU,2005-04-01,2564051.0
D1,NSA,CP_MNAC,HU,2005-07-01,2526201.0
D1,NSA,CP_MNAC,HU,2005-10-01,2895116.0
D1,NSA,CP_MNAC,HU,2006-01-01,2533937.0
D1,NSA,CP_MNAC,HU,2006-04-01,2699319.0
D1,NSA,CP_MNAC,HU,2006-07-01,2730312.0
D1,NSA,CP_MNAC,HU,2006-10-01,3088455.0
D1,NSA,CP_MNAC,HU,2007-01-01,2754140.0
D1,NSA,CP_MNAC,HU,2007-04-01,2892888.0
D1,NSA,CP_MNAC,HU,2007-07-01,2908853.0
D1,NSA,CP_MNAC,HU,2007-10-01,3167559.0
D1,NSA,CP_MNAC,HU,2008-01-01,2911720.0
D1,NSA,CP_MNAC,HU,2008-04-01,3104526.0
D1,NSA,CP_MNAC,HU,2008-07-01,3024600.0
D1,NSA,CP_MNAC,HU,2008-10-01,3313384.0
D1,NSA,CP_MNAC,HU,2009-01-01,2902935.0
D1,NSA,CP_MNAC,HU,2009-04-01,2980841.0
D1,NSA,CP_MNAC,HU,2009-07-01,2861301.0
D1,NSA,CP_MNAC,HU,2009-10-01,3158341.0
D1,NSA,CP_MNAC,HU,2010-01-01,2892487.0
D1,NSA,CP_MNAC,HU,2010-04-01,2943841.0
D1,NSA,CP_MNAC,HU,2010-07-01,2946090.0
D1,NSA,CP_MNAC,HU,2010-10-01,3196482.0
D1,NSA,CP_MNAC,HU,2011-01-01,2956145.0 
D1,NSA,CP_MNAC,HU,2011-04-01,3099056.0 
D1,NSA,CP_MNAC,HU,2011-07-01,3048610.0 
D1,NSA,CP_MNAC,HU,2011-10-01,3309916.0 
D1,NSA,CP_MNAC,HU,2012-01-01,2989089.0 
D1,NSA,CP_MNAC,HU,2012-04-01,3172201.0 
D1,NSA,CP_MNAC,HU,2012-07-01,3136800.0 
D1,NSA,CP_MNAC,HU,2012-10-01,3345692.0 
D1,NSA,CP_MNAC,HU,2013-01-01,3079821.0 
D1,NSA,CP_MNAC,HU,2013-04-01,3297159.0 
D1,NSA,CP_MNAC,HU,2013-07-01,3259679.0 
D1,NSA,CP_MNAC,HU,2013-10-01,3510286.0 
D1,NSA,CP_MNAC,HU,2014-01-01,3244295.0 
D1,NSA,CP_MNAC,HU,2014-04-01,3481800.0 
D1,NSA,CP_MNAC,HU,2014-07-01,3449033.0 
D1,NSA,CP_MNAC,HU,2014-10-01,3739711.0 
D1,NSA,CP_MNAC,HU,2015-01-01,3314088.0 
D1,NSA,CP_MNAC,HU,2015-04-01,3532694.0 
D1,NSA,CP_MNAC,HU,2015-07-01,3452853.0 
D1,NSA,CP_MNAC,HU,2015-10-01,3799368.0 
D1,NSA,CP_MNAC,HU,2016-01-01,3583993.0 
D1,NSA,CP_MNAC,HU,2016-04-01,3780599.0 
D1,NSA,CP_MNAC,HU,2016-07-01,3738475.0 
D1,NSA,CP_MNAC,HU,2016-10-01,4103936.0 
D1,NSA,CP_MNAC,HU,2017-01-01,3840956.0 
D1,NSA,CP_MNAC,HU,2017-04-01,4118366.0 
D1,NSA,CP_MNAC,HU,2017-07-01,4068243.0 
D1,NSA,CP_MNAC,HU,2017-10-01,4451636.0 
D1,NSA,CP_MNAC,HU,2018-01-01,4420423.0 
D1,NSA,CP_MNAC,HU,2018-04-01,4617351.0 
D1,NSA,CP_MNAC,IE,1995-01-01,5920.5 
D1,NSA,CP_MNAC,IE,1995-04-01,5950.1 
D1,NSA,CP_MNAC,IE,1995-07-01,5979.9 
D1,NSA,CP_MNAC,IE,1995-10-01,5977.5 
D1,NSA,CP_MNAC,IE,1996-01-01,6435.7 
D1,NSA,CP_MNAC,IE,1996-04-01,6475.6 
D1,NSA,CP_MNAC,IE,1996-07-01,6508.2 
D1,NSA,CP_MNAC,IE,1996-10-01,6515.4 
D1,NSA,CP_MNAC,IE,1997-01-01,7181.6 
D1,NSA,CP_MNAC,IE,1997-04-01,7213.7 
D1,NSA,CP_MNAC,IE,1997-07-01,7243.3 
D1,NSA,CP_MNAC,IE,1997-10-01,7264.0 
D1,NSA,CP_MNAC,IE,1998-01-01,7701.4 
D1,NSA,CP_MNAC,IE,1998-04-01,7996.6 
D1,NSA,CP_MNAC,IE,1998-07-01,8395.6 
D1,NSA,CP_MNAC,IE,1998-10-01,8433.4 
D1,NSA,CP_MNAC,IE,1999-01-01,8596.9 
D1,NSA,CP_MNAC,IE,1999-04-01,8971.0 
D1,NSA,CP_MNAC,IE,1999-07-01,9459.2 
D1,NSA,CP_MNAC,IE,1999-10-01,9602.9 
D1,NSA,CP_MNAC,IE,2000-01-01,9677.4 
D1,NSA,CP_MNAC,IE,2000-04-01,10136.8
D1,NSA,CP_MNAC,IE,2000-07-01,10715.4
D1,NSA,CP_MNAC,IE,2000-10-01,11108.5
D1,NSA,CP_MNAC,IE,2001-01-01,11081.4
D1,NSA,CP_MNAC,IE,2001-04-01,11441.8
D1,NSA,CP_MNAC,IE,2001-07-01,12018.9
D1,NSA,CP_MNAC,IE,2001-10-01,12038.5
D1,NSA,CP_MNAC,IE,2002-01-01,12007.0
D1,NSA,CP_MNAC,IE,2002-04-01,12314.5
D1,NSA,CP_MNAC,IE,2002-07-01,12703.9
D1,NSA,CP_MNAC,IE,2002-10-01,12892.8
D1,NSA,CP_MNAC,IE,2003-01-01,12998.8
D1,NSA,CP_MNAC,IE,2003-04-01,13439.4
D1,NSA,CP_MNAC,IE,2003-07-01,13750.2
D1,NSA,CP_MNAC,IE,2003-10-01,14155.6
D1,NSA,CP_MNAC,IE,2004-01-01,14150.0
D1,NSA,CP_MNAC,IE,2004-04-01,14642.1
D1,NSA,CP_MNAC,IE,2004-07-01,15008.6
D1,NSA,CP_MNAC,IE,2004-10-01,15228.9
D1,NSA,CP_MNAC,IE,2005-01-01,15535.4
D1,NSA,CP_MNAC,IE,2005-04-01,16111.8
D1,NSA,CP_MNAC,IE,2005-07-01,16682.4
D1,NSA,CP_MNAC,IE,2005-10-01,17417.3
D1,NSA,CP_MNAC,IE,2006-01-01,17594.4
D1,NSA,CP_MNAC,IE,2006-04-01,17967.3
D1,NSA,CP_MNAC,IE,2006-07-01,18030.2
D1,NSA,CP_MNAC,IE,2006-10-01,18808.2
D1,NSA,CP_MNAC,IE,2007-01-01,18951.2
D1,NSA,CP_MNAC,IE,2007-04-01,19427.8
D1,NSA,CP_MNAC,IE,2007-07-01,20016.3
D1,NSA,CP_MNAC,IE,2007-10-01,20907.1
D1,NSA,CP_MNAC,IE,2008-01-01,20415.1
D1,NSA,CP_MNAC,IE,2008-04-01,20536.4
D1,NSA,CP_MNAC,IE,2008-07-01,20215.9
D1,NSA,CP_MNAC,IE,2008-10-01,20207.4
D1,NSA,CP_MNAC,IE,2009-01-01,19058.9
D1,NSA,CP_MNAC,IE,2009-04-01,18548.8
D1,NSA,CP_MNAC,IE,2009-07-01,18200.9
D1,NSA,CP_MNAC,IE,2009-10-01,18208.1
D1,NSA,CP_MNAC,IE,2010-01-01,17315.2
D1,NSA,CP_MNAC,IE,2010-04-01,17398.4
D1,NSA,CP_MNAC,IE,2010-07-01,17297.2
D1,NSA,CP_MNAC,IE,2010-10-01,17272.2
D1,NSA,CP_MNAC,IE,2011-01-01,16850.3 b
D1,NSA,CP_MNAC,IE,2011-04-01,17111.1 
D1,NSA,CP_MNAC,IE,2011-07-01,17020.0 
D1,NSA,CP_MNAC,IE,2011-10-01,17505.1 
D1,NSA,CP_MNAC,IE,2012-01-01,17073.2 
D1,NSA,CP_MNAC,IE,2012-04-01,17006.0 
D1,NSA,CP_MNAC,IE,2012-07-01,17299.9 
D1,NSA,CP_MNAC,IE,2012-10-01,17470.7 
D1,NSA,CP_MNAC,IE,2013-01-01,17241.5 
D1,NSA,CP_MNAC,IE,2013-04-01,17518.1 
D1,NSA,CP_MNAC,IE,2013-07-01,17510.5 
D1,NSA,CP_MNAC,IE,2013-10-01,18098.0 
D1,NSA,CP_MNAC,IE,2014-01-01,17958.4 
D1,NSA,CP_MNAC,IE,2014-04-01,18038.6 
D1,NSA,CP_MNAC,IE,2014-07-01,18004.9 
D1,NSA,CP_MNAC,IE,2014-10-01,18924.4 
