currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time,date,value
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2001-01-01,63435.8 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2002-01-01,72487.3 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2003-01-01,84698.4 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2004-01-01,107440.1 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2005-01-01,130828.9 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2006-01-01,162443.3 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2007-01-01,173915.8 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2008-01-01,130908.2 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2009-01-01,176533.5 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2010-01-01,214755.3 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2011-01-01,210527.9 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2012-01-01,239938.2 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2013-01-01,251641.3
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2014-01-01,285684.9
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2015-01-01,306318.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2016-01-01,320113.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FI,2017-01-01,319016.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,1999-01-01,587500.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2000-01-01,713320.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2001-01-01,826610.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2002-01-01,888603.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2003-01-01,1084371.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2004-01-01,1285309.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2005-01-01,1587912.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2006-01-01,1850975.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2007-01-01,2014128.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2008-01-01,1872060.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2009-01-01,2070773.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2010-01-01,2100119.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2011-01-01,1865591.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2012-01-01,1990940.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2013-01-01,2083202.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2014-01-01,2267382.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2015-01-01,2341769.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2016-01-01,2400545.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,FR,2017-01-01,2441649.0
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,HR,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,HR,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,HR,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,HR,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,HR,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,HR,2000-01-01,704.9 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,HR,2001-01-01,1851.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,HR,2002-01-01,6508.0 
MIO_NAC,WRL_REST,S1,S1,A_LE,FA__P__F,HR,2003-01-01,5621.0 
