age,sex,reason,unit,quantile,geotime,date,value
Y_GE16,T,TOOEFW,PC,TOTAL,MK,2011-01-01,8.3
Y_GE16,T,TOOEFW,PC,TOTAL,MK,2012-01-01,7.7
Y_GE16,T,TOOEFW,PC,TOTAL,MK,2013-01-01,6.6
Y_GE16,T,TOOEFW,PC,TOTAL,MK,2014-01-01,4.8
Y_GE16,T,TOOEFW,PC,TOTAL,MK,2015-01-01,2.9
Y_GE16,T,TOOEFW,PC,TOTAL,MK,2016-01-01,2.9
Y_GE16,T,TOOEFW,PC,TOTAL,MK,2017-01-01,
Y_GE16,T,TOOEFW,PC,TOTAL,MT,2008-01-01,0.7
Y_GE16,T,TOOEFW,PC,TOTAL,MT,2009-01-01,1.4
Y_GE16,T,TOOEFW,PC,TOTAL,MT,2010-01-01,1.6
Y_GE16,T,TOOEFW,PC,TOTAL,MT,2011-01-01,1.1
Y_GE16,T,TOOEFW,PC,TOTAL,MT,2012-01-01,1.2
Y_GE16,T,TOOEFW,PC,TOTAL,MT,2013-01-01,0.9
Y_GE16,T,TOOEFW,PC,TOTAL,MT,2014-01-01,1.1
Y_GE16,T,TOOEFW,PC,TOTAL,MT,2015-01-01,0.8
Y_GE16,T,TOOEFW,PC,TOTAL,MT,2016-01-01,1.0
Y_GE16,T,TOOEFW,PC,TOTAL,MT,2017-01-01,0.2
Y_GE16,T,TOOEFW,PC,TOTAL,NL,2008-01-01,0.3
Y_GE16,T,TOOEFW,PC,TOTAL,NL,2009-01-01,0.3
Y_GE16,T,TOOEFW,PC,TOTAL,NL,2010-01-01,0.4
Y_GE16,T,TOOEFW,PC,TOTAL,NL,2011-01-01,0.4
Y_GE16,T,TOOEFW,PC,TOTAL,NL,2012-01-01,0.5
Y_GE16,T,TOOEFW,PC,TOTAL,NL,2013-01-01,0.4
Y_GE16,T,TOOEFW,PC,TOTAL,NL,2014-01-01,0.5
Y_GE16,T,TOOEFW,PC,TOTAL,NL,2015-01-01,0.1
Y_GE16,T,TOOEFW,PC,TOTAL,NL,2016-01-01,0.2
Y_GE16,T,TOOEFW,PC,TOTAL,NL,2017-01-01,0.1
Y_GE16,T,TOOEFW,PC,TOTAL,NO,2008-01-01,1.3
Y_GE16,T,TOOEFW,PC,TOTAL,NO,2009-01-01,1.3
Y_GE16,T,TOOEFW,PC,TOTAL,NO,2010-01-01,1.4
Y_GE16,T,TOOEFW,PC,TOTAL,NO,2011-01-01,1.6
Y_GE16,T,TOOEFW,PC,TOTAL,NO,2012-01-01,1.3
Y_GE16,T,TOOEFW,PC,TOTAL,NO,2013-01-01,1.5
Y_GE16,T,TOOEFW,PC,TOTAL,NO,2014-01-01,0.8
Y_GE16,T,TOOEFW,PC,TOTAL,NO,2015-01-01,1.1
Y_GE16,T,TOOEFW,PC,TOTAL,NO,2016-01-01,1.1
Y_GE16,T,TOOEFW,PC,TOTAL,NO,2017-01-01,1.3
Y_GE16,T,TOOEFW,PC,TOTAL,PL,2008-01-01,6.0
Y_GE16,T,TOOEFW,PC,TOTAL,PL,2009-01-01,7.6
Y_GE16,T,TOOEFW,PC,TOTAL,PL,2010-01-01,8.3
Y_GE16,T,TOOEFW,PC,TOTAL,PL,2011-01-01,7.9
Y_GE16,T,TOOEFW,PC,TOTAL,PL,2012-01-01,9.0
Y_GE16,T,TOOEFW,PC,TOTAL,PL,2013-01-01,8.8
Y_GE16,T,TOOEFW,PC,TOTAL,PL,2014-01-01,7.8
Y_GE16,T,TOOEFW,PC,TOTAL,PL,2015-01-01,7.3
Y_GE16,T,TOOEFW,PC,TOTAL,PL,2016-01-01,6.6
Y_GE16,T,TOOEFW,PC,TOTAL,PL,2017-01-01,3.3
Y_GE16,T,TOOEFW,PC,TOTAL,PT,2008-01-01,1.1
Y_GE16,T,TOOEFW,PC,TOTAL,PT,2009-01-01,3.3
Y_GE16,T,TOOEFW,PC,TOTAL,PT,2010-01-01,2.0
Y_GE16,T,TOOEFW,PC,TOTAL,PT,2011-01-01,1.4
Y_GE16,T,TOOEFW,PC,TOTAL,PT,2012-01-01,3.3
Y_GE16,T,TOOEFW,PC,TOTAL,PT,2013-01-01,3.0
Y_GE16,T,TOOEFW,PC,TOTAL,PT,2014-01-01,3.5
Y_GE16,T,TOOEFW,PC,TOTAL,PT,2015-01-01,3.0
Y_GE16,T,TOOEFW,PC,TOTAL,PT,2016-01-01,2.4
Y_GE16,T,TOOEFW,PC,TOTAL,PT,2017-01-01,2.3
Y_GE16,T,TOOEFW,PC,TOTAL,RO,2008-01-01,11.1
Y_GE16,T,TOOEFW,PC,TOTAL,RO,2009-01-01,8.9
Y_GE16,T,TOOEFW,PC,TOTAL,RO,2010-01-01,11.1
Y_GE16,T,TOOEFW,PC,TOTAL,RO,2011-01-01,12.2
Y_GE16,T,TOOEFW,PC,TOTAL,RO,2012-01-01,11.5
Y_GE16,T,TOOEFW,PC,TOTAL,RO,2013-01-01,10.9
Y_GE16,T,TOOEFW,PC,TOTAL,RO,2014-01-01,9.8
Y_GE16,T,TOOEFW,PC,TOTAL,RO,2015-01-01,9.4
Y_GE16,T,TOOEFW,PC,TOTAL,RO,2016-01-01,6.5
Y_GE16,T,TOOEFW,PC,TOTAL,RO,2017-01-01,4.7
Y_GE16,T,TOOEFW,PC,TOTAL,RS,2008-01-01,
Y_GE16,T,TOOEFW,PC,TOTAL,RS,2009-01-01,
Y_GE16,T,TOOEFW,PC,TOTAL,RS,2010-01-01,
Y_GE16,T,TOOEFW,PC,TOTAL,RS,2011-01-01,
Y_GE16,T,TOOEFW,PC,TOTAL,RS,2012-01-01,
Y_GE16,T,TOOEFW,PC,TOTAL,RS,2013-01-01,8.7
Y_GE16,T,TOOEFW,PC,TOTAL,RS,2014-01-01,7.4
Y_GE16,T,TOOEFW,PC,TOTAL,RS,2015-01-01,6.3
Y_GE16,T,TOOEFW,PC,TOTAL,RS,2016-01-01,4.5
Y_GE16,T,TOOEFW,PC,TOTAL,RS,2017-01-01,
Y_GE16,T,TOOEFW,PC,TOTAL,SE,2008-01-01,2.6
Y_GE16,T,TOOEFW,PC,TOTAL,SE,2009-01-01,2.1
Y_GE16,T,TOOEFW,PC,TOTAL,SE,2010-01-01,1.9
Y_GE16,T,TOOEFW,PC,TOTAL,SE,2011-01-01,1.5
Y_GE16,T,TOOEFW,PC,TOTAL,SE,2012-01-01,1.5
Y_GE16,T,TOOEFW,PC,TOTAL,SE,2013-01-01,2.1
Y_GE16,T,TOOEFW,PC,TOTAL,SE,2014-01-01,1.7
Y_GE16,T,TOOEFW,PC,TOTAL,SE,2015-01-01,1.3
Y_GE16,T,TOOEFW,PC,TOTAL,SE,2016-01-01,1.6
Y_GE16,T,TOOEFW,PC,TOTAL,SE,2017-01-01,1.4
Y_GE16,T,TOOEFW,PC,TOTAL,SI,2008-01-01,0.2
Y_GE16,T,TOOEFW,PC,TOTAL,SI,2009-01-01,0.2
Y_GE16,T,TOOEFW,PC,TOTAL,SI,2010-01-01,0.1
Y_GE16,T,TOOEFW,PC,TOTAL,SI,2011-01-01,0.1
Y_GE16,T,TOOEFW,PC,TOTAL,SI,2012-01-01,0.1
Y_GE16,T,TOOEFW,PC,TOTAL,SI,2013-01-01,0.0
Y_GE16,T,TOOEFW,PC,TOTAL,SI,2014-01-01,0.2
Y_GE16,T,TOOEFW,PC,TOTAL,SI,2015-01-01,0.2
Y_GE16,T,TOOEFW,PC,TOTAL,SI,2016-01-01,0.4
Y_GE16,T,TOOEFW,PC,TOTAL,SI,2017-01-01,3.5
Y_GE16,T,TOOEFW,PC,TOTAL,SK,2008-01-01,1.3
Y_GE16,T,TOOEFW,PC,TOTAL,SK,2009-01-01,1.7
Y_GE16,T,TOOEFW,PC,TOTAL,SK,2010-01-01,1.7
Y_GE16,T,TOOEFW,PC,TOTAL,SK,2011-01-01,2.2
Y_GE16,T,TOOEFW,PC,TOTAL,SK,2012-01-01,2.2
Y_GE16,T,TOOEFW,PC,TOTAL,SK,2013-01-01,1.9
Y_GE16,T,TOOEFW,PC,TOTAL,SK,2014-01-01,2.1
Y_GE16,T,TOOEFW,PC,TOTAL,SK,2015-01-01,2.1
Y_GE16,T,TOOEFW,PC,TOTAL,SK,2016-01-01,2.3
Y_GE16,T,TOOEFW,PC,TOTAL,SK,2017-01-01,2.4
Y_GE16,T,TOOEFW,PC,TOTAL,TR,2008-01-01,13.2
Y_GE16,T,TOOEFW,PC,TOTAL,TR,2009-01-01,14.9
Y_GE16,T,TOOEFW,PC,TOTAL,TR,2010-01-01,16.4
Y_GE16,T,TOOEFW,PC,TOTAL,TR,2011-01-01,12.2
Y_GE16,T,TOOEFW,PC,TOTAL,TR,2012-01-01,10.4
Y_GE16,T,TOOEFW,PC,TOTAL,TR,2013-01-01,10.5
Y_GE16,T,TOOEFW,PC,TOTAL,TR,2014-01-01,9.2
Y_GE16,T,TOOEFW,PC,TOTAL,TR,2015-01-01,6.8
Y_GE16,T,TOOEFW,PC,TOTAL,TR,2016-01-01,
Y_GE16,T,TOOEFW,PC,TOTAL,TR,2017-01-01,
Y_GE16,T,TOOEFW,PC,TOTAL,UK,2008-01-01,1.0
Y_GE16,T,TOOEFW,PC,TOTAL,UK,2009-01-01,1.2
Y_GE16,T,TOOEFW,PC,TOTAL,UK,2010-01-01,1.0
Y_GE16,T,TOOEFW,PC,TOTAL,UK,2011-01-01,1.2
Y_GE16,T,TOOEFW,PC,TOTAL,UK,2012-01-01,1.4
Y_GE16,T,TOOEFW,PC,TOTAL,UK,2013-01-01,1.6
Y_GE16,T,TOOEFW,PC,TOTAL,UK,2014-01-01,2.1
Y_GE16,T,TOOEFW,PC,TOTAL,UK,2015-01-01,2.8
Y_GE16,T,TOOEFW,PC,TOTAL,UK,2016-01-01,1.0
Y_GE16,T,TOOEFW,PC,TOTAL,UK,2017-01-01,
