s_adj,bop_item,sector10,sectpart,stk_flow,partner,unit,geotime,date,value
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,FR,2017-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,FR,2018-01-01,867
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,FR,2018-04-01,281
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1995-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1995-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1995-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1995-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1996-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1996-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1996-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1996-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1997-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1997-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1997-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1997-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1998-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1998-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1998-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1998-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1999-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1999-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1999-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,1999-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2000-01-01,29
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2000-04-01,7
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2000-07-01,22
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2000-10-01,54
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2001-01-01,9
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2001-04-01,1035
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2001-07-01,38
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2001-10-01,67
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2002-01-01,73
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2002-04-01,3589
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2002-07-01,62
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2002-10-01,123
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2003-01-01,53
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2003-04-01,405
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2003-07-01,39
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2003-10-01,273
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2004-01-01,57
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2004-04-01,57
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2004-07-01,53
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2004-10-01,67
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2005-01-01,19
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2005-04-01,17
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2005-07-01,28
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2005-10-01,327
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2006-01-01,1205
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2006-04-01,23
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2006-07-01,51
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2006-10-01,138
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2007-01-01,57
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2007-04-01,68
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2007-07-01,95
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2007-10-01,4
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2008-01-01,54
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2008-04-01,61
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2008-07-01,42
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2008-10-01,28
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2009-01-01,4
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2009-04-01,50
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2009-07-01,64
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2009-10-01,317
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2010-01-01,120
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2010-04-01,102
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2010-07-01,123
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2010-10-01,79
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2011-01-01,47
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2011-04-01,30
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2011-07-01,67
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2011-10-01,172
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2012-01-01,13
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2012-04-01,45
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2012-07-01,38
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2012-10-01,256
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2013-01-01,6
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2013-04-01,150
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2013-07-01,90
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2013-10-01,246
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2014-01-01,656
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2014-04-01,175
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2014-07-01,87
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2014-10-01,363
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2015-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2015-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2015-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2015-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2016-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2016-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2016-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2016-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2017-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2017-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2017-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2017-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2018-01-01,870
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HR,2018-04-01,1357
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1995-01-01,1608
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1995-04-01,1929
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1995-07-01,2261
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1995-10-01,1741
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1996-01-01,4521
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1996-04-01,5239
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1996-07-01,7898
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1996-10-01,6219
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1997-01-01,5234
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1997-04-01,1824
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1997-07-01,6593
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1997-10-01,8472
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1998-01-01,8874
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1998-04-01,13018
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1998-07-01,17836
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1998-10-01,814
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1999-01-01,3231
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1999-04-01,30270
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1999-07-01,24110
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,1999-10-01,17626
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2000-01-01,3819
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2000-04-01,17906
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2000-07-01,24121
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2000-10-01,32583
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2001-01-01,14510
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2001-04-01,38639
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2001-07-01,22510
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2001-10-01,15637
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2002-01-01,12170
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2002-04-01,14982
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2002-07-01,5712
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2002-10-01,16113
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2003-01-01,22041
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2003-04-01,2306
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2003-07-01,2999
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2003-10-01,10107
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2004-01-01,14395
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2004-04-01,2315
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2004-07-01,9653
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2004-10-01,20693
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2005-01-01,18509
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2005-04-01,46954
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2005-07-01,38063
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2005-10-01,45604
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2006-01-01,10114
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2006-04-01,8499
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2006-07-01,58829
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2006-10-01,94321
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2007-01-01,4502
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2007-04-01,56694
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2007-07-01,68078
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2007-10-01,48143
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2008-01-01,4069
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2008-04-01,66240
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2008-07-01,28848
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2008-10-01,209139
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2009-01-01,68973
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2009-04-01,110325
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2009-07-01,113683
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2009-10-01,157010
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2010-01-01,134700
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2010-04-01,151383
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2010-07-01,151496
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2010-10-01,56281
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2011-01-01,126703
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2011-04-01,116511
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2011-07-01,204111
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2011-10-01,214631
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2012-01-01,121544
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2012-04-01,143107
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2012-07-01,147898
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2012-10-01,313577
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2013-01-01,180733
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2013-04-01,246146
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2013-07-01,183008
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2013-10-01,468309
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2014-01-01,108746
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2014-04-01,192835
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2014-07-01,280362
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2014-10-01,632388
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2015-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2015-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2015-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2015-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2016-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2016-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2016-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2016-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2017-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2017-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2017-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2017-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2018-01-01,349645
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,HU,2018-04-01,131883
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1995-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1995-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1995-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1995-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1996-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1996-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1996-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1996-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1997-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1997-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1997-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1997-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1998-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1998-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1998-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1998-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1999-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1999-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1999-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,1999-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2000-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2000-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2000-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2000-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2001-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2001-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2001-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2001-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2002-01-01,5
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2002-04-01,21
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2002-07-01,28
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2002-10-01,534
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2003-01-01,19
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2003-04-01,19
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2003-07-01,20
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2003-10-01,426
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2004-01-01,3
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2004-04-01,39
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2004-07-01,38
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2004-10-01,356
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2005-01-01,99
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2005-04-01,2
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2005-07-01,35
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2005-10-01,208
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2006-01-01,97
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2006-04-01,27
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2006-07-01,10
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2006-10-01,165
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2007-01-01,66
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2007-04-01,16
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2007-07-01,9
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2007-10-01,24
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2008-01-01,42
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2008-04-01,65
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2008-07-01,0
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2008-10-01,11
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2009-01-01,3
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2009-04-01,1
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2009-07-01,10
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2009-10-01,28
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2010-01-01,49
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2010-04-01,4
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2010-07-01,13
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2010-10-01,23
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2011-01-01,24
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2011-04-01,1
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2011-07-01,1
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2011-10-01,211
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2012-01-01,61
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2012-04-01,1
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2012-07-01,5
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2012-10-01,19
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2013-01-01,207
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2013-04-01,244
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2013-07-01,259
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2013-10-01,226
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2014-01-01,1691
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2014-04-01,1717
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2014-07-01,1649
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2014-10-01,1712
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2015-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2015-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2015-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2015-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2016-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2016-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2016-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2016-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2017-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2017-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2017-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2017-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2018-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IE,2018-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1995-01-01,824
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1995-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1995-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1995-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1996-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1996-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1996-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1996-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1997-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1997-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1997-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1997-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1998-01-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1998-04-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1998-07-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1998-10-01,
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1999-01-01,457
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1999-04-01,1132
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1999-07-01,125
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,1999-10-01,1066
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2000-01-01,361
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2000-04-01,240
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2000-07-01,709
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2000-10-01,1900
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2001-01-01,455
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2001-04-01,115
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2001-07-01,60
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2001-10-01,522
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2002-01-01,495
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2002-04-01,542
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2002-07-01,38
NSA,KA,S1,S1,BAL,WRL_REST,MIO_NAC,IT,2002-10-01,42
