currency,bop_item,sector10,sectpart,stk_flow,partner,geotime,date,value
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,DK,2017-01-01,189450.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,1995-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,1996-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,1997-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,1998-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,1999-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2000-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2001-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2002-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2003-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2004-01-01,-1707.3
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2005-01-01,-2950.2
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2006-01-01,-6146.1
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2007-01-01,-8512.1
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2008-01-01,-9425.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2009-01-01,-9599.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2010-01-01,-7411.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2011-01-01,-3198.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2012-01-01,-2432.7
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2013-01-01,-2137.6
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2014-01-01,-1761.8
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2015-01-01,-1470.6
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2016-01-01,-3191.8
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EE,2017-01-01,-3980.8
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,1995-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,1996-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,1997-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,1998-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,1999-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2000-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2001-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2002-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2003-01-01,-19652.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2004-01-01,-15597.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2005-01-01,-25755.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2006-01-01,-37804.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2007-01-01,-52174.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2008-01-01,-60134.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2009-01-01,-61945.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2010-01-01,-141861.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2011-01-01,-180233.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2012-01-01,-286847.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2013-01-01,-290295.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2014-01-01,-299722.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2015-01-01,-308089.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2016-01-01,-315743.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,EL,2017-01-01,-296023.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,1995-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,1996-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,1997-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,1998-01-01,
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,1999-01-01,-70754.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2000-01-01,-104581.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2001-01-01,-142977.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2002-01-01,-149995.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2003-01-01,-193490.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2004-01-01,-175506.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2005-01-01,-216124.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2006-01-01,-166396.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2007-01-01,-221232.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2008-01-01,-324803.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2009-01-01,-354052.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2010-01-01,-382643.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2011-01-01,-479929.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2012-01-01,-504921.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2013-01-01,-397604.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2014-01-01,-385233.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2015-01-01,-406966.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2016-01-01,-451107.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,ES,2017-01-01,-475584.0
MIO_NAC,FA__O__F,S1,S1,N_LE,WRL_REST,FI,1995-01-01,
