age,sex,workint,indic_il,hhtyp,geotime,date,value
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2012-01-01,49.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2013-01-01,52.7
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2014-01-01,51.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2015-01-01,55.1
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2016-01-01,59.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,ES,2017-01-01,49.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2006-01-01,40.6 e
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2007-01-01,44.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2008-01-01,45.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2009-01-01,42.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2010-01-01,44.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2011-01-01,45.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2012-01-01,47.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2013-01-01,48.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2014-01-01,47.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2015-01-01,48.7
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2016-01-01,49.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU27,2017-01-01,48.0 e
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2006-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2007-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2008-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2009-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2010-01-01,44.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2011-01-01,45.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2012-01-01,47.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2013-01-01,48.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2014-01-01,47.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2015-01-01,48.5
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2016-01-01,49.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,EU28,2017-01-01,48.0 e
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2006-01-01,32.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2007-01-01,37.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2008-01-01,38.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2009-01-01,26.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2010-01-01,35.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2011-01-01,25.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2012-01-01,34.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2013-01-01,28.3
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2014-01-01,34.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2015-01-01,34.9
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2016-01-01,18.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FI,2017-01-01,16.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2006-01-01,39.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2007-01-01,40.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2008-01-01,44.9 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2009-01-01,40.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2010-01-01,41.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2011-01-01,47.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2012-01-01,41.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2013-01-01,52.5
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2014-01-01,39.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2015-01-01,43.9
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2016-01-01,60.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,FR,2017-01-01,55.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2006-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2007-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2008-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2009-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2010-01-01,42.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2011-01-01,40.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2012-01-01,40.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2013-01-01,42.5
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2014-01-01,37.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2015-01-01,28.0
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2016-01-01,35.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HR,2017-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2006-01-01,46.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2007-01-01,35.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2008-01-01,38.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2009-01-01,39.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2010-01-01,39.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2011-01-01,54.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2012-01-01,45.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2013-01-01,50.1
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2014-01-01,56.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2015-01-01,58.6
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2016-01-01,36.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,HU,2017-01-01,31.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2006-01-01,35.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2007-01-01,28.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2008-01-01,32.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2009-01-01,13.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2010-01-01,14.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2011-01-01,15.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2012-01-01,22.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2013-01-01,18.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2014-01-01,21.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2015-01-01,27.6
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2016-01-01,19.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IE,2017-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2006-01-01,31.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2007-01-01,35.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2008-01-01,40.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2009-01-01,30.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2010-01-01,33.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2011-01-01,26.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2012-01-01,19.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2013-01-01,36.8
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2014-01-01,27.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2015-01-01,27.5
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2016-01-01,34.6 p
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IS,2017-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2006-01-01,50.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2007-01-01,50.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2008-01-01,47.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2009-01-01,48.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2010-01-01,51.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2011-01-01,55.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2012-01-01,58.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2013-01-01,55.0
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2014-01-01,53.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2015-01-01,57.0
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2016-01-01,54.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,IT,2017-01-01,52.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2006-01-01,53.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2007-01-01,51.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2008-01-01,79.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2009-01-01,59.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2010-01-01,49.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2011-01-01,44.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2012-01-01,54.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2013-01-01,57.6
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2014-01-01,41.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2015-01-01,66.0
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2016-01-01,46.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LT,2017-01-01,49.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2006-01-01,64.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2007-01-01,45.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2008-01-01,47.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2009-01-01,53.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2010-01-01,48.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2011-01-01,46.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2012-01-01,52.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2013-01-01,38.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2014-01-01,53.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2015-01-01,42.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2016-01-01,41.7 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LU,2017-01-01,46.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2006-01-01,52.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2007-01-01,48.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2008-01-01,60.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2009-01-01,64.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2010-01-01,42.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2011-01-01,44.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2012-01-01,47.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2013-01-01,57.6
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2014-01-01,59.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2015-01-01,50.0
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2016-01-01,47.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,LV,2017-01-01,42.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2006-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2007-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2008-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2009-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2010-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2011-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2012-01-01,32.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2013-01-01,31.3
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2014-01-01,31.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2015-01-01,36.9
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2016-01-01,42.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MK,2017-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2006-01-01,20.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2007-01-01,25.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2008-01-01,28.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2009-01-01,29.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2010-01-01,31.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2011-01-01,35.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2012-01-01,43.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2013-01-01,37.4
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2014-01-01,39.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2015-01-01,30.3
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2016-01-01,38.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,MT,2017-01-01,49.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2006-01-01,32.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2007-01-01,28.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2008-01-01,12.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2009-01-01,24.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2010-01-01,25.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2011-01-01,27.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2012-01-01,31.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2013-01-01,22.7
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2014-01-01,33.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2015-01-01,38.7
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2016-01-01,34.2 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NL,2017-01-01,41.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2006-01-01,27.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2007-01-01,23.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2008-01-01,28.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2009-01-01,35.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2010-01-01,42.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2011-01-01,29.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2012-01-01,29.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2013-01-01,36.7
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2014-01-01,30.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2015-01-01,30.9
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2016-01-01,23.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,NO,2017-01-01,7.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2006-01-01,45.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2007-01-01,44.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2008-01-01,44.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2009-01-01,44.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2010-01-01,47.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2011-01-01,50.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2012-01-01,48.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2013-01-01,54.3
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2014-01-01,53.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2015-01-01,51.3
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2016-01-01,54.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PL,2017-01-01,36.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2006-01-01,39.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2007-01-01,54.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2008-01-01,50.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2009-01-01,57.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2010-01-01,42.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2011-01-01,53.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2012-01-01,59.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2013-01-01,59.0
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2014-01-01,57.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2015-01-01,57.0
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2016-01-01,60.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,PT,2017-01-01,68.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2006-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2007-01-01,44.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2008-01-01,53.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2009-01-01,55.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2010-01-01,56.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2011-01-01,58.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2012-01-01,67.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2013-01-01,66.9
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2014-01-01,68.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2015-01-01,74.1
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2016-01-01,64.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RO,2017-01-01,68.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2006-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2007-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2008-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2009-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2010-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2011-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2012-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2013-01-01,43.9
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2014-01-01,41.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2015-01-01,45.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2016-01-01,44.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,RS,2017-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2006-01-01,36.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2007-01-01,21.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2008-01-01,41.4 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2009-01-01,45.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2010-01-01,27.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2011-01-01,41.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2012-01-01,50.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2013-01-01,36.3
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2014-01-01,44.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2015-01-01,38.9
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2016-01-01,59.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SE,2017-01-01,57.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2006-01-01,33.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2007-01-01,32.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2008-01-01,36.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2009-01-01,40.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2010-01-01,43.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2011-01-01,35.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2012-01-01,36.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2013-01-01,44.6
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2014-01-01,48.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2015-01-01,49.3
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2016-01-01,45.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SI,2017-01-01,35.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2006-01-01,40.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2007-01-01,39.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2008-01-01,44.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2009-01-01,43.6 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2010-01-01,39.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2011-01-01,38.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2012-01-01,42.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2013-01-01,43.5
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2014-01-01,42.1 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2015-01-01,40.1
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2016-01-01,56.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,SK,2017-01-01,61.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2006-01-01,42.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2007-01-01,40.9 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2008-01-01,41.0 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2009-01-01,43.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2010-01-01,40.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2011-01-01,41.2 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2012-01-01,46.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2013-01-01,43.2
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2014-01-01,44.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2015-01-01,40.8
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2016-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,TR,2017-01-01,
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2006-01-01,51.5 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2007-01-01,65.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2008-01-01,59.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2009-01-01,39.4 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2010-01-01,38.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2011-01-01,37.8 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2012-01-01,42.5 b
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2013-01-01,47.4
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2014-01-01,41.7 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2015-01-01,42.3
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2016-01-01,36.3 
Y_LT60,T,WI02-045,LI_R_MD60,HH_DCH,UK,2017-01-01,
