indic_em,age,unit,sex,geotime,date,value
EMP_LFS,Y20-64,PC_POP,F,FI,2007-01-01,72.5
EMP_LFS,Y20-64,PC_POP,F,FI,2008-01-01,73.1
EMP_LFS,Y20-64,PC_POP,F,FI,2009-01-01,72.4
EMP_LFS,Y20-64,PC_POP,F,FI,2010-01-01,71.5
EMP_LFS,Y20-64,PC_POP,F,FI,2011-01-01,71.9
EMP_LFS,Y20-64,PC_POP,F,FI,2012-01-01,72.5
EMP_LFS,Y20-64,PC_POP,F,FI,2013-01-01,71.9
EMP_LFS,Y20-64,PC_POP,F,FI,2014-01-01,72.1
EMP_LFS,Y20-64,PC_POP,F,FI,2015-01-01,71.8
EMP_LFS,Y20-64,PC_POP,F,FI,2016-01-01,71.7
EMP_LFS,Y20-64,PC_POP,F,FI,2017-01-01,72.4
EMP_LFS,Y20-64,PC_POP,F,FR,1993-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,1994-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,1995-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,1996-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,1997-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,1998-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,1999-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2000-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2001-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2002-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2003-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2004-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2005-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2006-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2007-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2008-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2009-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2010-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2011-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2012-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2013-01-01,
EMP_LFS,Y20-64,PC_POP,F,FR,2014-01-01,65.6
EMP_LFS,Y20-64,PC_POP,F,FR,2015-01-01,66.0
EMP_LFS,Y20-64,PC_POP,F,FR,2016-01-01,66.3
EMP_LFS,Y20-64,PC_POP,F,FR,2017-01-01,66.7
EMP_LFS,Y20-64,PC_POP,F,HR,1993-01-01,
EMP_LFS,Y20-64,PC_POP,F,HR,1994-01-01,
EMP_LFS,Y20-64,PC_POP,F,HR,1995-01-01,
EMP_LFS,Y20-64,PC_POP,F,HR,1996-01-01,
EMP_LFS,Y20-64,PC_POP,F,HR,1997-01-01,
EMP_LFS,Y20-64,PC_POP,F,HR,1998-01-01,
EMP_LFS,Y20-64,PC_POP,F,HR,1999-01-01,
EMP_LFS,Y20-64,PC_POP,F,HR,2000-01-01,
EMP_LFS,Y20-64,PC_POP,F,HR,2001-01-01,
EMP_LFS,Y20-64,PC_POP,F,HR,2002-01-01,
EMP_LFS,Y20-64,PC_POP,F,HR,2003-01-01,51.1
EMP_LFS,Y20-64,PC_POP,F,HR,2004-01-01,52.0
EMP_LFS,Y20-64,PC_POP,F,HR,2005-01-01,52.8
EMP_LFS,Y20-64,PC_POP,F,HR,2006-01-01,53.6
EMP_LFS,Y20-64,PC_POP,F,HR,2007-01-01,55.9
EMP_LFS,Y20-64,PC_POP,F,HR,2008-01-01,57.0
EMP_LFS,Y20-64,PC_POP,F,HR,2009-01-01,58.0
EMP_LFS,Y20-64,PC_POP,F,HR,2010-01-01,56.4
EMP_LFS,Y20-64,PC_POP,F,HR,2011-01-01,53.6
EMP_LFS,Y20-64,PC_POP,F,HR,2012-01-01,52.6
EMP_LFS,Y20-64,PC_POP,F,HR,2013-01-01,52.8
EMP_LFS,Y20-64,PC_POP,F,HR,2014-01-01,54.2
EMP_LFS,Y20-64,PC_POP,F,HR,2015-01-01,55.9
EMP_LFS,Y20-64,PC_POP,F,HR,2016-01-01,56.6
EMP_LFS,Y20-64,PC_POP,F,HR,2017-01-01,58.3
EMP_LFS,Y20-64,PC_POP,F,HU,1993-01-01,
EMP_LFS,Y20-64,PC_POP,F,HU,1994-01-01,
EMP_LFS,Y20-64,PC_POP,F,HU,1995-01-01,
EMP_LFS,Y20-64,PC_POP,F,HU,1996-01-01,
EMP_LFS,Y20-64,PC_POP,F,HU,1997-01-01,49.9
EMP_LFS,Y20-64,PC_POP,F,HU,1998-01-01,51.4
EMP_LFS,Y20-64,PC_POP,F,HU,1999-01-01,53.2
EMP_LFS,Y20-64,PC_POP,F,HU,2000-01-01,53.9
EMP_LFS,Y20-64,PC_POP,F,HU,2001-01-01,54.1
EMP_LFS,Y20-64,PC_POP,F,HU,2002-01-01,54.3
EMP_LFS,Y20-64,PC_POP,F,HU,2003-01-01,55.5
EMP_LFS,Y20-64,PC_POP,F,HU,2004-01-01,55.3
EMP_LFS,Y20-64,PC_POP,F,HU,2005-01-01,55.6
EMP_LFS,Y20-64,PC_POP,F,HU,2006-01-01,55.6
EMP_LFS,Y20-64,PC_POP,F,HU,2007-01-01,55.2
EMP_LFS,Y20-64,PC_POP,F,HU,2008-01-01,54.8
EMP_LFS,Y20-64,PC_POP,F,HU,2009-01-01,54.0
EMP_LFS,Y20-64,PC_POP,F,HU,2010-01-01,54.6
EMP_LFS,Y20-64,PC_POP,F,HU,2011-01-01,54.7
EMP_LFS,Y20-64,PC_POP,F,HU,2012-01-01,56.2
EMP_LFS,Y20-64,PC_POP,F,HU,2013-01-01,56.9
EMP_LFS,Y20-64,PC_POP,F,HU,2014-01-01,60.2
EMP_LFS,Y20-64,PC_POP,F,HU,2015-01-01,62.1
EMP_LFS,Y20-64,PC_POP,F,HU,2016-01-01,64.6
EMP_LFS,Y20-64,PC_POP,F,HU,2017-01-01,65.7
EMP_LFS,Y20-64,PC_POP,F,IE,1993-01-01,42.6
EMP_LFS,Y20-64,PC_POP,F,IE,1994-01-01,44.6
EMP_LFS,Y20-64,PC_POP,F,IE,1995-01-01,46.4
EMP_LFS,Y20-64,PC_POP,F,IE,1996-01-01,48.2
EMP_LFS,Y20-64,PC_POP,F,IE,1997-01-01,50.1
EMP_LFS,Y20-64,PC_POP,F,IE,1998-01-01,54.4
EMP_LFS,Y20-64,PC_POP,F,IE,1999-01-01,57.2
EMP_LFS,Y20-64,PC_POP,F,IE,2000-01-01,59.2
EMP_LFS,Y20-64,PC_POP,F,IE,2001-01-01,60.4
EMP_LFS,Y20-64,PC_POP,F,IE,2002-01-01,61.0
EMP_LFS,Y20-64,PC_POP,F,IE,2003-01-01,61.1
EMP_LFS,Y20-64,PC_POP,F,IE,2004-01-01,62.2
EMP_LFS,Y20-64,PC_POP,F,IE,2005-01-01,63.7
EMP_LFS,Y20-64,PC_POP,F,IE,2006-01-01,64.6
EMP_LFS,Y20-64,PC_POP,F,IE,2007-01-01,65.8
EMP_LFS,Y20-64,PC_POP,F,IE,2008-01-01,65.4
EMP_LFS,Y20-64,PC_POP,F,IE,2009-01-01,62.9
EMP_LFS,Y20-64,PC_POP,F,IE,2010-01-01,61.1
EMP_LFS,Y20-64,PC_POP,F,IE,2011-01-01,60.2
EMP_LFS,Y20-64,PC_POP,F,IE,2012-01-01,60.2
EMP_LFS,Y20-64,PC_POP,F,IE,2013-01-01,61.3
EMP_LFS,Y20-64,PC_POP,F,IE,2014-01-01,62.3
EMP_LFS,Y20-64,PC_POP,F,IE,2015-01-01,63.8
EMP_LFS,Y20-64,PC_POP,F,IE,2016-01-01,65.4
EMP_LFS,Y20-64,PC_POP,F,IE,2017-01-01,67.0
EMP_LFS,Y20-64,PC_POP,F,IS,1993-01-01,
EMP_LFS,Y20-64,PC_POP,F,IS,1994-01-01,
EMP_LFS,Y20-64,PC_POP,F,IS,1995-01-01,
EMP_LFS,Y20-64,PC_POP,F,IS,1996-01-01,
EMP_LFS,Y20-64,PC_POP,F,IS,1997-01-01,
EMP_LFS,Y20-64,PC_POP,F,IS,1998-01-01,
EMP_LFS,Y20-64,PC_POP,F,IS,1999-01-01,
EMP_LFS,Y20-64,PC_POP,F,IS,2000-01-01,
EMP_LFS,Y20-64,PC_POP,F,IS,2001-01-01,
EMP_LFS,Y20-64,PC_POP,F,IS,2002-01-01,
EMP_LFS,Y20-64,PC_POP,F,IS,2003-01-01,81.5
EMP_LFS,Y20-64,PC_POP,F,IS,2004-01-01,79.9
EMP_LFS,Y20-64,PC_POP,F,IS,2005-01-01,81.2
EMP_LFS,Y20-64,PC_POP,F,IS,2006-01-01,81.8
EMP_LFS,Y20-64,PC_POP,F,IS,2007-01-01,81.4
EMP_LFS,Y20-64,PC_POP,F,IS,2008-01-01,80.4
EMP_LFS,Y20-64,PC_POP,F,IS,2009-01-01,77.8
EMP_LFS,Y20-64,PC_POP,F,IS,2010-01-01,77.6
EMP_LFS,Y20-64,PC_POP,F,IS,2011-01-01,77.9
EMP_LFS,Y20-64,PC_POP,F,IS,2012-01-01,79.1
EMP_LFS,Y20-64,PC_POP,F,IS,2013-01-01,79.5
EMP_LFS,Y20-64,PC_POP,F,IS,2014-01-01,81.7
EMP_LFS,Y20-64,PC_POP,F,IS,2015-01-01,83.3
EMP_LFS,Y20-64,PC_POP,F,IS,2016-01-01,84.4
EMP_LFS,Y20-64,PC_POP,F,IS,2017-01-01,84.5
EMP_LFS,Y20-64,PC_POP,F,IT,1993-01-01,38.7
EMP_LFS,Y20-64,PC_POP,F,IT,1994-01-01,38.5
EMP_LFS,Y20-64,PC_POP,F,IT,1995-01-01,38.5
EMP_LFS,Y20-64,PC_POP,F,IT,1996-01-01,38.8
EMP_LFS,Y20-64,PC_POP,F,IT,1997-01-01,39.1
EMP_LFS,Y20-64,PC_POP,F,IT,1998-01-01,39.9
EMP_LFS,Y20-64,PC_POP,F,IT,1999-01-01,40.9
EMP_LFS,Y20-64,PC_POP,F,IT,2000-01-01,42.2
EMP_LFS,Y20-64,PC_POP,F,IT,2001-01-01,43.8
EMP_LFS,Y20-64,PC_POP,F,IT,2002-01-01,44.9
EMP_LFS,Y20-64,PC_POP,F,IT,2003-01-01,45.6
EMP_LFS,Y20-64,PC_POP,F,IT,2004-01-01,48.5
EMP_LFS,Y20-64,PC_POP,F,IT,2005-01-01,48.5
EMP_LFS,Y20-64,PC_POP,F,IT,2006-01-01,49.6
EMP_LFS,Y20-64,PC_POP,F,IT,2007-01-01,49.9
EMP_LFS,Y20-64,PC_POP,F,IT,2008-01-01,50.6
EMP_LFS,Y20-64,PC_POP,F,IT,2009-01-01,49.7
EMP_LFS,Y20-64,PC_POP,F,IT,2010-01-01,49.5
EMP_LFS,Y20-64,PC_POP,F,IT,2011-01-01,49.9
EMP_LFS,Y20-64,PC_POP,F,IT,2012-01-01,50.5
EMP_LFS,Y20-64,PC_POP,F,IT,2013-01-01,49.9
EMP_LFS,Y20-64,PC_POP,F,IT,2014-01-01,50.3
EMP_LFS,Y20-64,PC_POP,F,IT,2015-01-01,50.6
EMP_LFS,Y20-64,PC_POP,F,IT,2016-01-01,51.6
EMP_LFS,Y20-64,PC_POP,F,IT,2017-01-01,52.5
EMP_LFS,Y20-64,PC_POP,F,LT,1993-01-01,
EMP_LFS,Y20-64,PC_POP,F,LT,1994-01-01,
EMP_LFS,Y20-64,PC_POP,F,LT,1995-01-01,
EMP_LFS,Y20-64,PC_POP,F,LT,1996-01-01,
EMP_LFS,Y20-64,PC_POP,F,LT,1997-01-01,63.9
EMP_LFS,Y20-64,PC_POP,F,LT,1998-01-01,64.3
EMP_LFS,Y20-64,PC_POP,F,LT,1999-01-01,65.0
EMP_LFS,Y20-64,PC_POP,F,LT,2000-01-01,63.9
EMP_LFS,Y20-64,PC_POP,F,LT,2001-01-01,62.6
EMP_LFS,Y20-64,PC_POP,F,LT,2002-01-01,63.9
EMP_LFS,Y20-64,PC_POP,F,LT,2003-01-01,65.6
EMP_LFS,Y20-64,PC_POP,F,LT,2004-01-01,65.3
EMP_LFS,Y20-64,PC_POP,F,LT,2005-01-01,66.6
EMP_LFS,Y20-64,PC_POP,F,LT,2006-01-01,68.0
EMP_LFS,Y20-64,PC_POP,F,LT,2007-01-01,69.1
EMP_LFS,Y20-64,PC_POP,F,LT,2008-01-01,68.7
EMP_LFS,Y20-64,PC_POP,F,LT,2009-01-01,67.2
EMP_LFS,Y20-64,PC_POP,F,LT,2010-01-01,65.0
EMP_LFS,Y20-64,PC_POP,F,LT,2011-01-01,66.6
EMP_LFS,Y20-64,PC_POP,F,LT,2012-01-01,67.9
EMP_LFS,Y20-64,PC_POP,F,LT,2013-01-01,68.6
EMP_LFS,Y20-64,PC_POP,F,LT,2014-01-01,70.6
EMP_LFS,Y20-64,PC_POP,F,LT,2015-01-01,72.2
EMP_LFS,Y20-64,PC_POP,F,LT,2016-01-01,74.3
EMP_LFS,Y20-64,PC_POP,F,LT,2017-01-01,75.5
EMP_LFS,Y20-64,PC_POP,F,LU,1993-01-01,47.1
EMP_LFS,Y20-64,PC_POP,F,LU,1994-01-01,46.8
EMP_LFS,Y20-64,PC_POP,F,LU,1995-01-01,45.9
EMP_LFS,Y20-64,PC_POP,F,LU,1996-01-01,47.1
EMP_LFS,Y20-64,PC_POP,F,LU,1997-01-01,48.9
EMP_LFS,Y20-64,PC_POP,F,LU,1998-01-01,49.8
EMP_LFS,Y20-64,PC_POP,F,LU,1999-01-01,51.7
EMP_LFS,Y20-64,PC_POP,F,LU,2000-01-01,53.1
EMP_LFS,Y20-64,PC_POP,F,LU,2001-01-01,54.1
EMP_LFS,Y20-64,PC_POP,F,LU,2002-01-01,55.0
EMP_LFS,Y20-64,PC_POP,F,LU,2003-01-01,55.1
EMP_LFS,Y20-64,PC_POP,F,LU,2004-01-01,56.2
EMP_LFS,Y20-64,PC_POP,F,LU,2005-01-01,58.4
EMP_LFS,Y20-64,PC_POP,F,LU,2006-01-01,59.4
EMP_LFS,Y20-64,PC_POP,F,LU,2007-01-01,61.0
EMP_LFS,Y20-64,PC_POP,F,LU,2008-01-01,60.1
EMP_LFS,Y20-64,PC_POP,F,LU,2009-01-01,61.5
EMP_LFS,Y20-64,PC_POP,F,LU,2010-01-01,62.0
EMP_LFS,Y20-64,PC_POP,F,LU,2011-01-01,61.9
EMP_LFS,Y20-64,PC_POP,F,LU,2012-01-01,64.1
EMP_LFS,Y20-64,PC_POP,F,LU,2013-01-01,63.9
EMP_LFS,Y20-64,PC_POP,F,LU,2014-01-01,65.5
EMP_LFS,Y20-64,PC_POP,F,LU,2015-01-01,65.0
EMP_LFS,Y20-64,PC_POP,F,LU,2016-01-01,65.1
EMP_LFS,Y20-64,PC_POP,F,LU,2017-01-01,67.5
EMP_LFS,Y20-64,PC_POP,F,LV,1993-01-01,
EMP_LFS,Y20-64,PC_POP,F,LV,1994-01-01,
EMP_LFS,Y20-64,PC_POP,F,LV,1995-01-01,
EMP_LFS,Y20-64,PC_POP,F,LV,1996-01-01,
EMP_LFS,Y20-64,PC_POP,F,LV,1997-01-01,60.9
EMP_LFS,Y20-64,PC_POP,F,LV,1998-01-01,60.0
EMP_LFS,Y20-64,PC_POP,F,LV,1999-01-01,59.0
EMP_LFS,Y20-64,PC_POP,F,LV,2000-01-01,59.3
EMP_LFS,Y20-64,PC_POP,F,LV,2001-01-01,60.6
EMP_LFS,Y20-64,PC_POP,F,LV,2002-01-01,62.3
EMP_LFS,Y20-64,PC_POP,F,LV,2003-01-01,63.2
EMP_LFS,Y20-64,PC_POP,F,LV,2004-01-01,63.5
EMP_LFS,Y20-64,PC_POP,F,LV,2005-01-01,64.5
EMP_LFS,Y20-64,PC_POP,F,LV,2006-01-01,68.4
EMP_LFS,Y20-64,PC_POP,F,LV,2007-01-01,70.3
EMP_LFS,Y20-64,PC_POP,F,LV,2008-01-01,71.9
EMP_LFS,Y20-64,PC_POP,F,LV,2009-01-01,66.5
EMP_LFS,Y20-64,PC_POP,F,LV,2010-01-01,64.5
EMP_LFS,Y20-64,PC_POP,F,LV,2011-01-01,65.3
EMP_LFS,Y20-64,PC_POP,F,LV,2012-01-01,66.4
EMP_LFS,Y20-64,PC_POP,F,LV,2013-01-01,67.7
EMP_LFS,Y20-64,PC_POP,F,LV,2014-01-01,68.5
EMP_LFS,Y20-64,PC_POP,F,LV,2015-01-01,70.5
EMP_LFS,Y20-64,PC_POP,F,LV,2016-01-01,71.8
EMP_LFS,Y20-64,PC_POP,F,LV,2017-01-01,72.7
EMP_LFS,Y20-64,PC_POP,F,ME,1993-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,1994-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,1995-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,1996-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,1997-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,1998-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,1999-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2000-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2001-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2002-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2003-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2004-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2005-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2006-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2007-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2008-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2009-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2010-01-01,
EMP_LFS,Y20-64,PC_POP,F,ME,2011-01-01,44.4
EMP_LFS,Y20-64,PC_POP,F,ME,2012-01-01,46.2
EMP_LFS,Y20-64,PC_POP,F,ME,2013-01-01,47.5
EMP_LFS,Y20-64,PC_POP,F,ME,2014-01-01,49.7
EMP_LFS,Y20-64,PC_POP,F,ME,2015-01-01,51.6
EMP_LFS,Y20-64,PC_POP,F,ME,2016-01-01,51.3
EMP_LFS,Y20-64,PC_POP,F,ME,2017-01-01,51.4
EMP_LFS,Y20-64,PC_POP,F,MK,1993-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,1994-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,1995-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,1996-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,1997-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,1998-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,1999-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,2000-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,2001-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,2002-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,2003-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,2004-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,2005-01-01,
EMP_LFS,Y20-64,PC_POP,F,MK,2006-01-01,34.0
EMP_LFS,Y20-64,PC_POP,F,MK,2007-01-01,35.8
EMP_LFS,Y20-64,PC_POP,F,MK,2008-01-01,36.2
EMP_LFS,Y20-64,PC_POP,F,MK,2009-01-01,37.1
EMP_LFS,Y20-64,PC_POP,F,MK,2010-01-01,37.5
EMP_LFS,Y20-64,PC_POP,F,MK,2011-01-01,38.8
EMP_LFS,Y20-64,PC_POP,F,MK,2012-01-01,38.7
EMP_LFS,Y20-64,PC_POP,F,MK,2013-01-01,40.7
EMP_LFS,Y20-64,PC_POP,F,MK,2014-01-01,40.8
EMP_LFS,Y20-64,PC_POP,F,MK,2015-01-01,42.1
EMP_LFS,Y20-64,PC_POP,F,MK,2016-01-01,42.5
EMP_LFS,Y20-64,PC_POP,F,MK,2017-01-01,43.7
EMP_LFS,Y20-64,PC_POP,F,MT,1993-01-01,
EMP_LFS,Y20-64,PC_POP,F,MT,1994-01-01,
EMP_LFS,Y20-64,PC_POP,F,MT,1995-01-01,
EMP_LFS,Y20-64,PC_POP,F,MT,1996-01-01,
EMP_LFS,Y20-64,PC_POP,F,MT,1997-01-01,33.4
EMP_LFS,Y20-64,PC_POP,F,MT,1998-01-01,33.4
EMP_LFS,Y20-64,PC_POP,F,MT,1999-01-01,33.4
EMP_LFS,Y20-64,PC_POP,F,MT,2000-01-01,33.2
EMP_LFS,Y20-64,PC_POP,F,MT,2001-01-01,33.0
EMP_LFS,Y20-64,PC_POP,F,MT,2002-01-01,34.4
EMP_LFS,Y20-64,PC_POP,F,MT,2003-01-01,34.9
EMP_LFS,Y20-64,PC_POP,F,MT,2004-01-01,34.3
EMP_LFS,Y20-64,PC_POP,F,MT,2005-01-01,34.8
EMP_LFS,Y20-64,PC_POP,F,MT,2006-01-01,35.7
EMP_LFS,Y20-64,PC_POP,F,MT,2007-01-01,37.7
EMP_LFS,Y20-64,PC_POP,F,MT,2008-01-01,39.4
EMP_LFS,Y20-64,PC_POP,F,MT,2009-01-01,40.0
EMP_LFS,Y20-64,PC_POP,F,MT,2010-01-01,41.6
EMP_LFS,Y20-64,PC_POP,F,MT,2011-01-01,43.8
EMP_LFS,Y20-64,PC_POP,F,MT,2012-01-01,48.0
EMP_LFS,Y20-64,PC_POP,F,MT,2013-01-01,51.7
EMP_LFS,Y20-64,PC_POP,F,MT,2014-01-01,54.3
EMP_LFS,Y20-64,PC_POP,F,MT,2015-01-01,55.3
EMP_LFS,Y20-64,PC_POP,F,MT,2016-01-01,58.0
EMP_LFS,Y20-64,PC_POP,F,MT,2017-01-01,60.6
EMP_LFS,Y20-64,PC_POP,F,NL,1993-01-01,53.5
EMP_LFS,Y20-64,PC_POP,F,NL,1994-01-01,54.5
EMP_LFS,Y20-64,PC_POP,F,NL,1995-01-01,55.2
EMP_LFS,Y20-64,PC_POP,F,NL,1996-01-01,56.8
EMP_LFS,Y20-64,PC_POP,F,NL,1997-01-01,58.7
EMP_LFS,Y20-64,PC_POP,F,NL,1998-01-01,60.5
EMP_LFS,Y20-64,PC_POP,F,NL,1999-01-01,62.3
EMP_LFS,Y20-64,PC_POP,F,NL,2000-01-01,64.1
EMP_LFS,Y20-64,PC_POP,F,NL,2001-01-01,65.7
EMP_LFS,Y20-64,PC_POP,F,NL,2002-01-01,66.8
EMP_LFS,Y20-64,PC_POP,F,NL,2003-01-01,66.9
EMP_LFS,Y20-64,PC_POP,F,NL,2004-01-01,66.9
EMP_LFS,Y20-64,PC_POP,F,NL,2005-01-01,67.6
EMP_LFS,Y20-64,PC_POP,F,NL,2006-01-01,69.0
EMP_LFS,Y20-64,PC_POP,F,NL,2007-01-01,70.7
EMP_LFS,Y20-64,PC_POP,F,NL,2008-01-01,72.2
EMP_LFS,Y20-64,PC_POP,F,NL,2009-01-01,72.7
EMP_LFS,Y20-64,PC_POP,F,NL,2010-01-01,70.8
EMP_LFS,Y20-64,PC_POP,F,NL,2011-01-01,70.4
EMP_LFS,Y20-64,PC_POP,F,NL,2012-01-01,71.0
EMP_LFS,Y20-64,PC_POP,F,NL,2013-01-01,70.6
EMP_LFS,Y20-64,PC_POP,F,NL,2014-01-01,69.7
EMP_LFS,Y20-64,PC_POP,F,NL,2015-01-01,70.8
EMP_LFS,Y20-64,PC_POP,F,NL,2016-01-01,71.6
EMP_LFS,Y20-64,PC_POP,F,NL,2017-01-01,72.8
EMP_LFS,Y20-64,PC_POP,F,NO,1993-01-01,
EMP_LFS,Y20-64,PC_POP,F,NO,1994-01-01,
EMP_LFS,Y20-64,PC_POP,F,NO,1995-01-01,
EMP_LFS,Y20-64,PC_POP,F,NO,1996-01-01,73.1
EMP_LFS,Y20-64,PC_POP,F,NO,1997-01-01,74.8
EMP_LFS,Y20-64,PC_POP,F,NO,1998-01-01,76.3
EMP_LFS,Y20-64,PC_POP,F,NO,1999-01-01,76.3
EMP_LFS,Y20-64,PC_POP,F,NO,2000-01-01,76.1
EMP_LFS,Y20-64,PC_POP,F,NO,2001-01-01,76.2
EMP_LFS,Y20-64,PC_POP,F,NO,2002-01-01,75.9
EMP_LFS,Y20-64,PC_POP,F,NO,2003-01-01,75.0
EMP_LFS,Y20-64,PC_POP,F,NO,2004-01-01,74.8
EMP_LFS,Y20-64,PC_POP,F,NO,2005-01-01,74.6
EMP_LFS,Y20-64,PC_POP,F,NO,2006-01-01,75.7
EMP_LFS,Y20-64,PC_POP,F,NO,2007-01-01,77.5
EMP_LFS,Y20-64,PC_POP,F,NO,2008-01-01,78.6
EMP_LFS,Y20-64,PC_POP,F,NO,2009-01-01,77.9
EMP_LFS,Y20-64,PC_POP,F,NO,2010-01-01,76.9
EMP_LFS,Y20-64,PC_POP,F,NO,2011-01-01,77.1
EMP_LFS,Y20-64,PC_POP,F,NO,2012-01-01,77.3
EMP_LFS,Y20-64,PC_POP,F,NO,2013-01-01,77.1
EMP_LFS,Y20-64,PC_POP,F,NO,2014-01-01,77.1
EMP_LFS,Y20-64,PC_POP,F,NO,2015-01-01,76.7
EMP_LFS,Y20-64,PC_POP,F,NO,2016-01-01,76.7
EMP_LFS,Y20-64,PC_POP,F,NO,2017-01-01,76.2
EMP_LFS,Y20-64,PC_POP,F,PL,1993-01-01,
EMP_LFS,Y20-64,PC_POP,F,PL,1994-01-01,
EMP_LFS,Y20-64,PC_POP,F,PL,1995-01-01,
EMP_LFS,Y20-64,PC_POP,F,PL,1996-01-01,
EMP_LFS,Y20-64,PC_POP,F,PL,1997-01-01,
EMP_LFS,Y20-64,PC_POP,F,PL,1998-01-01,57.5
EMP_LFS,Y20-64,PC_POP,F,PL,1999-01-01,56.2
EMP_LFS,Y20-64,PC_POP,F,PL,2000-01-01,54.2
EMP_LFS,Y20-64,PC_POP,F,PL,2001-01-01,53.0
EMP_LFS,Y20-64,PC_POP,F,PL,2002-01-01,51.4
EMP_LFS,Y20-64,PC_POP,F,PL,2003-01-01,51.2
EMP_LFS,Y20-64,PC_POP,F,PL,2004-01-01,51.2
EMP_LFS,Y20-64,PC_POP,F,PL,2005-01-01,51.7
EMP_LFS,Y20-64,PC_POP,F,PL,2006-01-01,53.1
EMP_LFS,Y20-64,PC_POP,F,PL,2007-01-01,55.5
EMP_LFS,Y20-64,PC_POP,F,PL,2008-01-01,57.3
EMP_LFS,Y20-64,PC_POP,F,PL,2009-01-01,57.6
EMP_LFS,Y20-64,PC_POP,F,PL,2010-01-01,57.3
EMP_LFS,Y20-64,PC_POP,F,PL,2011-01-01,57.2
EMP_LFS,Y20-64,PC_POP,F,PL,2012-01-01,57.5
EMP_LFS,Y20-64,PC_POP,F,PL,2013-01-01,57.6
EMP_LFS,Y20-64,PC_POP,F,PL,2014-01-01,59.4
EMP_LFS,Y20-64,PC_POP,F,PL,2015-01-01,60.9
EMP_LFS,Y20-64,PC_POP,F,PL,2016-01-01,62.2
EMP_LFS,Y20-64,PC_POP,F,PL,2017-01-01,63.6
EMP_LFS,Y20-64,PC_POP,F,PT,1993-01-01,59.2
EMP_LFS,Y20-64,PC_POP,F,PT,1994-01-01,58.7
EMP_LFS,Y20-64,PC_POP,F,PT,1995-01-01,58.8
EMP_LFS,Y20-64,PC_POP,F,PT,1996-01-01,59.1
EMP_LFS,Y20-64,PC_POP,F,PT,1997-01-01,60.5
EMP_LFS,Y20-64,PC_POP,F,PT,1998-01-01,62.8
EMP_LFS,Y20-64,PC_POP,F,PT,1999-01-01,64.0
EMP_LFS,Y20-64,PC_POP,F,PT,2000-01-01,65.1
EMP_LFS,Y20-64,PC_POP,F,PT,2001-01-01,65.8
EMP_LFS,Y20-64,PC_POP,F,PT,2002-01-01,65.7
