sex,age,typtrai,wstatus,unit,geotime,date,value
T,Y15-29,NO_FED_NFE,NEMP,PC,ME,2014-01-01,22
T,Y15-29,NO_FED_NFE,NEMP,PC,ME,2015-01-01,23
T,Y15-29,NO_FED_NFE,NEMP,PC,ME,2016-01-01,22
T,Y15-29,NO_FED_NFE,NEMP,PC,ME,2017-01-01,21
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2000-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2001-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2002-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2003-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2004-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2005-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2006-01-01,44
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2007-01-01,38
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2008-01-01,35
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2009-01-01,32
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2010-01-01,31
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2011-01-01,31
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2013-01-01,31
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2014-01-01,31
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2015-01-01,32
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2016-01-01,31
T,Y15-29,NO_FED_NFE,NEMP,PC,MK,2017-01-01,31
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2000-01-01,26
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2001-01-01,19
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2002-01-01,18
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2003-01-01,20
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2004-01-01,15
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2005-01-01,15
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2006-01-01,13
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2007-01-01,13
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2008-01-01,11
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2009-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2010-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2011-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2013-01-01,10
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2014-01-01,11
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2015-01-01,11
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2016-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,MT,2017-01-01,8
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2000-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2001-01-01,5
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2002-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2003-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2004-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2005-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2006-01-01,5
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2007-01-01,4
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2008-01-01,4
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2009-01-01,5
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2010-01-01,5
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2011-01-01,5
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2013-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2014-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2015-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2016-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,NL,2017-01-01,5
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2000-01-01,24
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2001-01-01,23
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2002-01-01,23
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2003-01-01,10
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2004-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2005-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2006-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2007-01-01,5
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2008-01-01,5
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2009-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2010-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2011-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2013-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2014-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2015-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2016-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,NO,2017-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2000-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2001-01-01,20
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2002-01-01,21
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2003-01-01,20
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2004-01-01,19
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2005-01-01,18
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2006-01-01,16
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2007-01-01,14
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2008-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2009-01-01,14
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2010-01-01,14
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2011-01-01,15
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2013-01-01,16
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2014-01-01,15
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2015-01-01,14
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2016-01-01,13
T,Y15-29,NO_FED_NFE,NEMP,PC,PL,2017-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2000-01-01,10
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2001-01-01,10
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2002-01-01,11
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2003-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2004-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2005-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2006-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2007-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2008-01-01,11
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2009-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2010-01-01,13
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2011-01-01,13
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2013-01-01,16
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2014-01-01,14
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2015-01-01,13
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2016-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,PT,2017-01-01,10
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2000-01-01,20
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2001-01-01,19
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2002-01-01,23
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2003-01-01,22
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2004-01-01,21
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2005-01-01,18
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2006-01-01,16
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2007-01-01,14
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2008-01-01,13
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2009-01-01,15
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2010-01-01,18
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2011-01-01,19
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2013-01-01,19
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2014-01-01,19
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2015-01-01,20
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2016-01-01,20
T,Y15-29,NO_FED_NFE,NEMP,PC,RO,2017-01-01,17
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2000-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2001-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2002-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2003-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2004-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2005-01-01,10
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2006-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2007-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2008-01-01,8
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2009-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2010-01-01,8
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2011-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2013-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2014-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2015-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2016-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,SE,2017-01-01,6
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2000-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2001-01-01,10
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2002-01-01,10
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2003-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2004-01-01,8
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2005-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2006-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2007-01-01,8
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2008-01-01,7
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2009-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2010-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2011-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2013-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2014-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2015-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2016-01-01,10
T,Y15-29,NO_FED_NFE,NEMP,PC,SI,2017-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2000-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2001-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2002-01-01,27
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2003-01-01,21
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2004-01-01,21
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2005-01-01,20
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2006-01-01,18
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2007-01-01,16
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2008-01-01,15
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2009-01-01,17
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2010-01-01,19
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2011-01-01,18
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2013-01-01,19
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2014-01-01,18
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2015-01-01,17
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2016-01-01,15
T,Y15-29,NO_FED_NFE,NEMP,PC,SK,2017-01-01,16
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2000-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2001-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2002-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2003-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2004-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2005-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2006-01-01,40
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2007-01-01,40
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2008-01-01,39
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2009-01-01,38
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2010-01-01,35
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2011-01-01,32
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2013-01-01,29
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2014-01-01,28
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2015-01-01,27
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2016-01-01,27
T,Y15-29,NO_FED_NFE,NEMP,PC,TR,2017-01-01,27
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2000-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2001-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2002-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2003-01-01,9
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2004-01-01,8
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2005-01-01,8
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2006-01-01,8
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2007-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2008-01-01,13
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2009-01-01,14
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2010-01-01,14
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2011-01-01,15
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2012-01-01,
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2013-01-01,14
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2014-01-01,13
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2015-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2016-01-01,12
T,Y15-29,NO_FED_NFE,NEMP,PC,UK,2017-01-01,11
