unit,sex,age,incgrp,geotime,date,value
PC,T,TOTAL,B_MD60,SK,2007-01-01,63.5 
PC,T,TOTAL,B_MD60,SK,2008-01-01,61.2 
PC,T,TOTAL,B_MD60,SK,2009-01-01,66.0 
PC,T,TOTAL,B_MD60,SK,2010-01-01,63.6 
PC,T,TOTAL,B_MD60,SK,2011-01-01,59.9 
PC,T,TOTAL,B_MD60,SK,2012-01-01,56.9 
PC,T,TOTAL,B_MD60,SK,2013-01-01,59.3 
PC,T,TOTAL,B_MD60,SK,2014-01-01,62.6 
PC,T,TOTAL,B_MD60,SK,2015-01-01,61.0
PC,T,TOTAL,B_MD60,SK,2016-01-01,56.8 
PC,T,TOTAL,B_MD60,SK,2017-01-01,59.1 
PC,T,TOTAL,B_MD60,TR,2006-01-01,75.9 
PC,T,TOTAL,B_MD60,TR,2007-01-01,75.2 
PC,T,TOTAL,B_MD60,TR,2008-01-01,77.6 
PC,T,TOTAL,B_MD60,TR,2009-01-01,76.7 
PC,T,TOTAL,B_MD60,TR,2010-01-01,77.4 
PC,T,TOTAL,B_MD60,TR,2011-01-01,75.9 
PC,T,TOTAL,B_MD60,TR,2012-01-01,74.8 
PC,T,TOTAL,B_MD60,TR,2013-01-01,73.7 
PC,T,TOTAL,B_MD60,TR,2014-01-01,74.5 
PC,T,TOTAL,B_MD60,TR,2015-01-01,73.3
PC,T,TOTAL,B_MD60,TR,2016-01-01,
PC,T,TOTAL,B_MD60,TR,2017-01-01,
PC,T,TOTAL,B_MD60,UK,2006-01-01,14.9 
PC,T,TOTAL,B_MD60,UK,2007-01-01,14.8 
PC,T,TOTAL,B_MD60,UK,2008-01-01,13.9 
PC,T,TOTAL,B_MD60,UK,2009-01-01,18.8 
PC,T,TOTAL,B_MD60,UK,2010-01-01,17.3 
PC,T,TOTAL,B_MD60,UK,2011-01-01,13.5 
PC,T,TOTAL,B_MD60,UK,2012-01-01,14.4 b
PC,T,TOTAL,B_MD60,UK,2013-01-01,17.1 
PC,T,TOTAL,B_MD60,UK,2014-01-01,14.9 
PC,T,TOTAL,B_MD60,UK,2015-01-01,15.5
PC,T,TOTAL,B_MD60,UK,2016-01-01,16.2 
PC,T,TOTAL,B_MD60,UK,2017-01-01,
PC,T,TOTAL,TOTAL,AT,2006-01-01,16.0 
PC,T,TOTAL,TOTAL,AT,2007-01-01,15.7 
PC,T,TOTAL,TOTAL,AT,2008-01-01,15.5 b
PC,T,TOTAL,TOTAL,AT,2009-01-01,13.4 
PC,T,TOTAL,TOTAL,AT,2010-01-01,12.0 
PC,T,TOTAL,TOTAL,AT,2011-01-01,12.1 
PC,T,TOTAL,TOTAL,AT,2012-01-01,14.1 
PC,T,TOTAL,TOTAL,AT,2013-01-01,15.1 
PC,T,TOTAL,TOTAL,AT,2014-01-01,15.4 
PC,T,TOTAL,TOTAL,AT,2015-01-01,15.3
PC,T,TOTAL,TOTAL,AT,2016-01-01,15.6 
PC,T,TOTAL,TOTAL,AT,2017-01-01,15.2 
PC,T,TOTAL,TOTAL,BE,2006-01-01,3.4 
PC,T,TOTAL,TOTAL,BE,2007-01-01,3.5 
PC,T,TOTAL,TOTAL,BE,2008-01-01,4.0 
PC,T,TOTAL,TOTAL,BE,2009-01-01,3.8 
PC,T,TOTAL,TOTAL,BE,2010-01-01,4.0 
PC,T,TOTAL,TOTAL,BE,2011-01-01,2.1 
PC,T,TOTAL,TOTAL,BE,2012-01-01,1.4 
PC,T,TOTAL,TOTAL,BE,2013-01-01,1.8 
PC,T,TOTAL,TOTAL,BE,2014-01-01,1.9 
PC,T,TOTAL,TOTAL,BE,2015-01-01,1.5
PC,T,TOTAL,TOTAL,BE,2016-01-01,3.9 
PC,T,TOTAL,TOTAL,BE,2017-01-01,5.3 
PC,T,TOTAL,TOTAL,BG,2006-01-01,50.3 
PC,T,TOTAL,TOTAL,BG,2007-01-01,53.8 
PC,T,TOTAL,TOTAL,BG,2008-01-01,50.0 
PC,T,TOTAL,TOTAL,BG,2009-01-01,48.9 
PC,T,TOTAL,TOTAL,BG,2010-01-01,49.6 
PC,T,TOTAL,TOTAL,BG,2011-01-01,49.9 
PC,T,TOTAL,TOTAL,BG,2012-01-01,47.0 
PC,T,TOTAL,TOTAL,BG,2013-01-01,47.2 
PC,T,TOTAL,TOTAL,BG,2014-01-01,46.2 
PC,T,TOTAL,TOTAL,BG,2015-01-01,45.1
PC,T,TOTAL,TOTAL,BG,2016-01-01,46.8 b
PC,T,TOTAL,TOTAL,BG,2017-01-01,46.2 
PC,T,TOTAL,TOTAL,CH,2006-01-01,
PC,T,TOTAL,TOTAL,CH,2007-01-01,7.6 
PC,T,TOTAL,TOTAL,CH,2008-01-01,7.9 
PC,T,TOTAL,TOTAL,CH,2009-01-01,7.7 
PC,T,TOTAL,TOTAL,CH,2010-01-01,5.6 
PC,T,TOTAL,TOTAL,CH,2011-01-01,5.9 
PC,T,TOTAL,TOTAL,CH,2012-01-01,5.8 
PC,T,TOTAL,TOTAL,CH,2013-01-01,6.5 
PC,T,TOTAL,TOTAL,CH,2014-01-01,6.6 b
PC,T,TOTAL,TOTAL,CH,2015-01-01,6.0
PC,T,TOTAL,TOTAL,CH,2016-01-01,6.7 
PC,T,TOTAL,TOTAL,CH,2017-01-01,
PC,T,TOTAL,TOTAL,CY,2006-01-01,1.9 
PC,T,TOTAL,TOTAL,CY,2007-01-01,1.6 
PC,T,TOTAL,TOTAL,CY,2008-01-01,3.4 b
PC,T,TOTAL,TOTAL,CY,2009-01-01,2.7 
PC,T,TOTAL,TOTAL,CY,2010-01-01,3.6 
PC,T,TOTAL,TOTAL,CY,2011-01-01,2.9 
PC,T,TOTAL,TOTAL,CY,2012-01-01,2.8 
PC,T,TOTAL,TOTAL,CY,2013-01-01,2.5 
PC,T,TOTAL,TOTAL,CY,2014-01-01,2.3 
PC,T,TOTAL,TOTAL,CY,2015-01-01,1.4
PC,T,TOTAL,TOTAL,CY,2016-01-01,2.5 
PC,T,TOTAL,TOTAL,CY,2017-01-01,3.0 
PC,T,TOTAL,TOTAL,CZ,2006-01-01,34.7 
PC,T,TOTAL,TOTAL,CZ,2007-01-01,33.7 
PC,T,TOTAL,TOTAL,CZ,2008-01-01,30.7 
PC,T,TOTAL,TOTAL,CZ,2009-01-01,27.6 
PC,T,TOTAL,TOTAL,CZ,2010-01-01,23.3 
PC,T,TOTAL,TOTAL,CZ,2011-01-01,21.8 
PC,T,TOTAL,TOTAL,CZ,2012-01-01,22.2 
PC,T,TOTAL,TOTAL,CZ,2013-01-01,22.1 
PC,T,TOTAL,TOTAL,CZ,2014-01-01,20.9 
PC,T,TOTAL,TOTAL,CZ,2015-01-01,19.4
PC,T,TOTAL,TOTAL,CZ,2016-01-01,18.5 
PC,T,TOTAL,TOTAL,CZ,2017-01-01,16.5 
PC,T,TOTAL,TOTAL,DE,2006-01-01,6.7 
PC,T,TOTAL,TOTAL,DE,2007-01-01,5.4 
PC,T,TOTAL,TOTAL,DE,2008-01-01,5.8 
PC,T,TOTAL,TOTAL,DE,2009-01-01,6.0 
PC,T,TOTAL,TOTAL,DE,2010-01-01,6.0 
PC,T,TOTAL,TOTAL,DE,2011-01-01,5.7 
PC,T,TOTAL,TOTAL,DE,2012-01-01,5.5 
PC,T,TOTAL,TOTAL,DE,2013-01-01,5.6 
PC,T,TOTAL,TOTAL,DE,2014-01-01,5.6 
PC,T,TOTAL,TOTAL,DE,2015-01-01,5.9
PC,T,TOTAL,TOTAL,DE,2016-01-01,6.1 
PC,T,TOTAL,TOTAL,DE,2017-01-01,6.2 
PC,T,TOTAL,TOTAL,DK,2006-01-01,6.3 
PC,T,TOTAL,TOTAL,DK,2007-01-01,6.7 
PC,T,TOTAL,TOTAL,DK,2008-01-01,6.8 
PC,T,TOTAL,TOTAL,DK,2009-01-01,6.8 
PC,T,TOTAL,TOTAL,DK,2010-01-01,6.5 
PC,T,TOTAL,TOTAL,DK,2011-01-01,6.7 b
PC,T,TOTAL,TOTAL,DK,2012-01-01,6.8 
PC,T,TOTAL,TOTAL,DK,2013-01-01,7.1 
PC,T,TOTAL,TOTAL,DK,2014-01-01,7.7 
PC,T,TOTAL,TOTAL,DK,2015-01-01,7.1
PC,T,TOTAL,TOTAL,DK,2016-01-01,7.5 
PC,T,TOTAL,TOTAL,DK,2017-01-01,8.4 
PC,T,TOTAL,TOTAL,EA18,2006-01-01,13.1 
PC,T,TOTAL,TOTAL,EA18,2007-01-01,12.9 
PC,T,TOTAL,TOTAL,EA18,2008-01-01,12.8 
PC,T,TOTAL,TOTAL,EA18,2009-01-01,12.4 
PC,T,TOTAL,TOTAL,EA18,2010-01-01,12.5 
PC,T,TOTAL,TOTAL,EA18,2011-01-01,11.9 
PC,T,TOTAL,TOTAL,EA18,2012-01-01,12.1 
PC,T,TOTAL,TOTAL,EA18,2013-01-01,12.3 
PC,T,TOTAL,TOTAL,EA18,2014-01-01,12.2 
PC,T,TOTAL,TOTAL,EA18,2015-01-01,12.6
PC,T,TOTAL,TOTAL,EA18,2016-01-01,12.8 
PC,T,TOTAL,TOTAL,EA18,2017-01-01,12.8 e
PC,T,TOTAL,TOTAL,EA19,2006-01-01,13.5 
PC,T,TOTAL,TOTAL,EA19,2007-01-01,13.4 
PC,T,TOTAL,TOTAL,EA19,2008-01-01,13.2 
PC,T,TOTAL,TOTAL,EA19,2009-01-01,12.8 
PC,T,TOTAL,TOTAL,EA19,2010-01-01,12.8 
PC,T,TOTAL,TOTAL,EA19,2011-01-01,12.0 
PC,T,TOTAL,TOTAL,EA19,2012-01-01,12.2 
PC,T,TOTAL,TOTAL,EA19,2013-01-01,12.5 
PC,T,TOTAL,TOTAL,EA19,2014-01-01,12.4 
PC,T,TOTAL,TOTAL,EA19,2015-01-01,12.8
PC,T,TOTAL,TOTAL,EA19,2016-01-01,13.0 
PC,T,TOTAL,TOTAL,EA19,2017-01-01,12.9 e
PC,T,TOTAL,TOTAL,EE,2006-01-01,48.3 
PC,T,TOTAL,TOTAL,EE,2007-01-01,45.6 
PC,T,TOTAL,TOTAL,EE,2008-01-01,44.1 
PC,T,TOTAL,TOTAL,EE,2009-01-01,43.6 
PC,T,TOTAL,TOTAL,EE,2010-01-01,41.8 
PC,T,TOTAL,TOTAL,EE,2011-01-01,16.0 
PC,T,TOTAL,TOTAL,EE,2012-01-01,15.5 
PC,T,TOTAL,TOTAL,EE,2013-01-01,24.2 
PC,T,TOTAL,TOTAL,EE,2014-01-01,15.7 b
PC,T,TOTAL,TOTAL,EE,2015-01-01,14.9
PC,T,TOTAL,TOTAL,EE,2016-01-01,15.0 
PC,T,TOTAL,TOTAL,EE,2017-01-01,14.9 
PC,T,TOTAL,TOTAL,EL,2006-01-01,30.4 
PC,T,TOTAL,TOTAL,EL,2007-01-01,30.3 
PC,T,TOTAL,TOTAL,EL,2008-01-01,27.8 
PC,T,TOTAL,TOTAL,EL,2009-01-01,26.0 
PC,T,TOTAL,TOTAL,EL,2010-01-01,26.4 
PC,T,TOTAL,TOTAL,EL,2011-01-01,27.1 
PC,T,TOTAL,TOTAL,EL,2012-01-01,27.7 
PC,T,TOTAL,TOTAL,EL,2013-01-01,29.2 
PC,T,TOTAL,TOTAL,EL,2014-01-01,29.3 
PC,T,TOTAL,TOTAL,EL,2015-01-01,30.2
PC,T,TOTAL,TOTAL,EL,2016-01-01,31.1 
PC,T,TOTAL,TOTAL,EL,2017-01-01,31.8 
PC,T,TOTAL,TOTAL,ES,2006-01-01,6.9 
PC,T,TOTAL,TOTAL,ES,2007-01-01,6.2 
PC,T,TOTAL,TOTAL,ES,2008-01-01,6.0 
PC,T,TOTAL,TOTAL,ES,2009-01-01,5.5 
PC,T,TOTAL,TOTAL,ES,2010-01-01,5.2 
PC,T,TOTAL,TOTAL,ES,2011-01-01,7.1 b
PC,T,TOTAL,TOTAL,ES,2012-01-01,6.0 
PC,T,TOTAL,TOTAL,ES,2013-01-01,5.5 
PC,T,TOTAL,TOTAL,ES,2014-01-01,5.7 
PC,T,TOTAL,TOTAL,ES,2015-01-01,5.9
PC,T,TOTAL,TOTAL,ES,2016-01-01,5.9 
PC,T,TOTAL,TOTAL,ES,2017-01-01,5.6 
PC,T,TOTAL,TOTAL,EU27,2006-01-01,20.2 e
PC,T,TOTAL,TOTAL,EU27,2007-01-01,19.8 
PC,T,TOTAL,TOTAL,EU27,2008-01-01,19.4 
PC,T,TOTAL,TOTAL,EU27,2009-01-01,18.9 
PC,T,TOTAL,TOTAL,EU27,2010-01-01,18.7 
PC,T,TOTAL,TOTAL,EU27,2011-01-01,17.9 
PC,T,TOTAL,TOTAL,EU27,2012-01-01,17.7 
PC,T,TOTAL,TOTAL,EU27,2013-01-01,17.9 
PC,T,TOTAL,TOTAL,EU27,2014-01-01,17.5 
PC,T,TOTAL,TOTAL,EU27,2015-01-01,17.6
PC,T,TOTAL,TOTAL,EU27,2016-01-01,17.5 
PC,T,TOTAL,TOTAL,EU27,2017-01-01,18.8 e
PC,T,TOTAL,TOTAL,EU28,2006-01-01,
PC,T,TOTAL,TOTAL,EU28,2007-01-01,
PC,T,TOTAL,TOTAL,EU28,2008-01-01,
PC,T,TOTAL,TOTAL,EU28,2009-01-01,
PC,T,TOTAL,TOTAL,EU28,2010-01-01,18.9 
PC,T,TOTAL,TOTAL,EU28,2011-01-01,18.1 
PC,T,TOTAL,TOTAL,EU28,2012-01-01,18.0 
PC,T,TOTAL,TOTAL,EU28,2013-01-01,18.1 
PC,T,TOTAL,TOTAL,EU28,2014-01-01,17.7 
PC,T,TOTAL,TOTAL,EU28,2015-01-01,17.9
PC,T,TOTAL,TOTAL,EU28,2016-01-01,17.7 
PC,T,TOTAL,TOTAL,EU28,2017-01-01,18.8 e
PC,T,TOTAL,TOTAL,FI,2006-01-01,3.5 
PC,T,TOTAL,TOTAL,FI,2007-01-01,3.3 
PC,T,TOTAL,TOTAL,FI,2008-01-01,3.0 
PC,T,TOTAL,TOTAL,FI,2009-01-01,3.2 
PC,T,TOTAL,TOTAL,FI,2010-01-01,3.4 
PC,T,TOTAL,TOTAL,FI,2011-01-01,3.8 
PC,T,TOTAL,TOTAL,FI,2012-01-01,3.6 
PC,T,TOTAL,TOTAL,FI,2013-01-01,4.5 
PC,T,TOTAL,TOTAL,FI,2014-01-01,4.5 
PC,T,TOTAL,TOTAL,FI,2015-01-01,4.2
PC,T,TOTAL,TOTAL,FI,2016-01-01,3.9 
PC,T,TOTAL,TOTAL,FI,2017-01-01,3.9 
PC,T,TOTAL,TOTAL,FR,2006-01-01,7.4 
PC,T,TOTAL,TOTAL,FR,2007-01-01,9.4 
PC,T,TOTAL,TOTAL,FR,2008-01-01,9.2 
PC,T,TOTAL,TOTAL,FR,2009-01-01,9.3 
PC,T,TOTAL,TOTAL,FR,2010-01-01,8.8 
PC,T,TOTAL,TOTAL,FR,2011-01-01,7.3 
PC,T,TOTAL,TOTAL,FR,2012-01-01,7.5 
PC,T,TOTAL,TOTAL,FR,2013-01-01,7.1 
PC,T,TOTAL,TOTAL,FR,2014-01-01,6.6 
PC,T,TOTAL,TOTAL,FR,2015-01-01,7.3
PC,T,TOTAL,TOTAL,FR,2016-01-01,7.7 
PC,T,TOTAL,TOTAL,FR,2017-01-01,7.5 
PC,T,TOTAL,TOTAL,HR,2006-01-01,
PC,T,TOTAL,TOTAL,HR,2007-01-01,
PC,T,TOTAL,TOTAL,HR,2008-01-01,
PC,T,TOTAL,TOTAL,HR,2009-01-01,
PC,T,TOTAL,TOTAL,HR,2010-01-01,46.5 
PC,T,TOTAL,TOTAL,HR,2011-01-01,47.4 
PC,T,TOTAL,TOTAL,HR,2012-01-01,47.0 
PC,T,TOTAL,TOTAL,HR,2013-01-01,45.2 
PC,T,TOTAL,TOTAL,HR,2014-01-01,44.6 
PC,T,TOTAL,TOTAL,HR,2015-01-01,44.0
PC,T,TOTAL,TOTAL,HR,2016-01-01,43.5 
PC,T,TOTAL,TOTAL,HR,2017-01-01,
PC,T,TOTAL,TOTAL,HU,2006-01-01,54.0 
PC,T,TOTAL,TOTAL,HU,2007-01-01,50.3 
PC,T,TOTAL,TOTAL,HU,2008-01-01,51.4 
PC,T,TOTAL,TOTAL,HU,2009-01-01,49.8 
PC,T,TOTAL,TOTAL,HU,2010-01-01,50.3 
PC,T,TOTAL,TOTAL,HU,2011-01-01,49.4 
PC,T,TOTAL,TOTAL,HU,2012-01-01,49.3 
PC,T,TOTAL,TOTAL,HU,2013-01-01,48.4 
PC,T,TOTAL,TOTAL,HU,2014-01-01,46.2 
PC,T,TOTAL,TOTAL,HU,2015-01-01,45.6
PC,T,TOTAL,TOTAL,HU,2016-01-01,45.2 
PC,T,TOTAL,TOTAL,HU,2017-01-01,45.4 
PC,T,TOTAL,TOTAL,IE,2006-01-01,6.5 
PC,T,TOTAL,TOTAL,IE,2007-01-01,5.2 
PC,T,TOTAL,TOTAL,IE,2008-01-01,5.0 
PC,T,TOTAL,TOTAL,IE,2009-01-01,3.8 
PC,T,TOTAL,TOTAL,IE,2010-01-01,3.6 
PC,T,TOTAL,TOTAL,IE,2011-01-01,2.8 
PC,T,TOTAL,TOTAL,IE,2012-01-01,3.4 
PC,T,TOTAL,TOTAL,IE,2013-01-01,3.0 
PC,T,TOTAL,TOTAL,IE,2014-01-01,3.7 
PC,T,TOTAL,TOTAL,IE,2015-01-01,3.6
PC,T,TOTAL,TOTAL,IE,2016-01-01,3.4 
PC,T,TOTAL,TOTAL,IE,2017-01-01,
PC,T,TOTAL,TOTAL,IS,2006-01-01,8.9 
PC,T,TOTAL,TOTAL,IS,2007-01-01,10.8 
PC,T,TOTAL,TOTAL,IS,2008-01-01,6.1 
PC,T,TOTAL,TOTAL,IS,2009-01-01,6.9 
PC,T,TOTAL,TOTAL,IS,2010-01-01,6.7 
PC,T,TOTAL,TOTAL,IS,2011-01-01,7.0 
PC,T,TOTAL,TOTAL,IS,2012-01-01,7.6 
PC,T,TOTAL,TOTAL,IS,2013-01-01,8.9 
PC,T,TOTAL,TOTAL,IS,2014-01-01,8.2 
PC,T,TOTAL,TOTAL,IS,2015-01-01,8.5
PC,T,TOTAL,TOTAL,IS,2016-01-01,7.4 p
PC,T,TOTAL,TOTAL,IS,2017-01-01,
PC,T,TOTAL,TOTAL,IT,2006-01-01,26.8 
PC,T,TOTAL,TOTAL,IT,2007-01-01,26.5 
PC,T,TOTAL,TOTAL,IT,2008-01-01,26.7 
PC,T,TOTAL,TOTAL,IT,2009-01-01,25.8 
PC,T,TOTAL,TOTAL,IT,2010-01-01,27.0 
PC,T,TOTAL,TOTAL,IT,2011-01-01,26.8 
PC,T,TOTAL,TOTAL,IT,2012-01-01,28.9 
PC,T,TOTAL,TOTAL,IT,2013-01-01,29.9 
PC,T,TOTAL,TOTAL,IT,2014-01-01,30.1 
PC,T,TOTAL,TOTAL,IT,2015-01-01,30.9
PC,T,TOTAL,TOTAL,IT,2016-01-01,30.8 
PC,T,TOTAL,TOTAL,IT,2017-01-01,30.1 
PC,T,TOTAL,TOTAL,LT,2006-01-01,56.4 
PC,T,TOTAL,TOTAL,LT,2007-01-01,55.6 
PC,T,TOTAL,TOTAL,LT,2008-01-01,51.6 
PC,T,TOTAL,TOTAL,LT,2009-01-01,51.3 
PC,T,TOTAL,TOTAL,LT,2010-01-01,49.3 
PC,T,TOTAL,TOTAL,LT,2011-01-01,22.2 b
PC,T,TOTAL,TOTAL,LT,2012-01-01,21.7 
PC,T,TOTAL,TOTAL,LT,2013-01-01,31.2 b
PC,T,TOTAL,TOTAL,LT,2014-01-01,31.4 
PC,T,TOTAL,TOTAL,LT,2015-01-01,29.5
PC,T,TOTAL,TOTAL,LT,2016-01-01,26.4 
PC,T,TOTAL,TOTAL,LT,2017-01-01,26.9 
PC,T,TOTAL,TOTAL,LU,2006-01-01,7.2 
PC,T,TOTAL,TOTAL,LU,2007-01-01,7.2 
PC,T,TOTAL,TOTAL,LU,2008-01-01,7.4 
PC,T,TOTAL,TOTAL,LU,2009-01-01,6.0 
PC,T,TOTAL,TOTAL,LU,2010-01-01,7.1 
PC,T,TOTAL,TOTAL,LU,2011-01-01,6.1 
PC,T,TOTAL,TOTAL,LU,2012-01-01,6.4 
PC,T,TOTAL,TOTAL,LU,2013-01-01,5.7 
PC,T,TOTAL,TOTAL,LU,2014-01-01,6.4 
PC,T,TOTAL,TOTAL,LU,2015-01-01,6.0
PC,T,TOTAL,TOTAL,LU,2016-01-01,7.7 b
PC,T,TOTAL,TOTAL,LU,2017-01-01,7.8 
PC,T,TOTAL,TOTAL,LV,2006-01-01,62.5 
PC,T,TOTAL,TOTAL,LV,2007-01-01,62.1 
PC,T,TOTAL,TOTAL,LV,2008-01-01,59.7 
PC,T,TOTAL,TOTAL,LV,2009-01-01,58.9 
PC,T,TOTAL,TOTAL,LV,2010-01-01,58.3 
PC,T,TOTAL,TOTAL,LV,2011-01-01,46.9 
PC,T,TOTAL,TOTAL,LV,2012-01-01,39.6 
PC,T,TOTAL,TOTAL,LV,2013-01-01,40.4 
PC,T,TOTAL,TOTAL,LV,2014-01-01,42.7 
PC,T,TOTAL,TOTAL,LV,2015-01-01,43.9
PC,T,TOTAL,TOTAL,LV,2016-01-01,45.9 
PC,T,TOTAL,TOTAL,LV,2017-01-01,44.9 
PC,T,TOTAL,TOTAL,MK,2006-01-01,
PC,T,TOTAL,TOTAL,MK,2007-01-01,
PC,T,TOTAL,TOTAL,MK,2008-01-01,
PC,T,TOTAL,TOTAL,MK,2009-01-01,
PC,T,TOTAL,TOTAL,MK,2010-01-01,
PC,T,TOTAL,TOTAL,MK,2011-01-01,
PC,T,TOTAL,TOTAL,MK,2012-01-01,53.6 
PC,T,TOTAL,TOTAL,MK,2013-01-01,51.7 
PC,T,TOTAL,TOTAL,MK,2014-01-01,47.0 
PC,T,TOTAL,TOTAL,MK,2015-01-01,52.1
PC,T,TOTAL,TOTAL,MK,2016-01-01,51.1 
PC,T,TOTAL,TOTAL,MK,2017-01-01,
PC,T,TOTAL,TOTAL,MT,2006-01-01,3.7 
PC,T,TOTAL,TOTAL,MT,2007-01-01,4.5 
PC,T,TOTAL,TOTAL,MT,2008-01-01,4.1 
PC,T,TOTAL,TOTAL,MT,2009-01-01,4.1 
PC,T,TOTAL,TOTAL,MT,2010-01-01,4.3 
PC,T,TOTAL,TOTAL,MT,2011-01-01,4.8 
PC,T,TOTAL,TOTAL,MT,2012-01-01,4.2 
PC,T,TOTAL,TOTAL,MT,2013-01-01,3.8 
PC,T,TOTAL,TOTAL,MT,2014-01-01,4.3 
PC,T,TOTAL,TOTAL,MT,2015-01-01,3.8
PC,T,TOTAL,TOTAL,MT,2016-01-01,3.1 
PC,T,TOTAL,TOTAL,MT,2017-01-01,2.8 
PC,T,TOTAL,TOTAL,NL,2006-01-01,1.3 
PC,T,TOTAL,TOTAL,NL,2007-01-01,1.7 
PC,T,TOTAL,TOTAL,NL,2008-01-01,1.4 
PC,T,TOTAL,TOTAL,NL,2009-01-01,1.1 
PC,T,TOTAL,TOTAL,NL,2010-01-01,1.6 
PC,T,TOTAL,TOTAL,NL,2011-01-01,1.4 
PC,T,TOTAL,TOTAL,NL,2012-01-01,2.1 
PC,T,TOTAL,TOTAL,NL,2013-01-01,2.0 
PC,T,TOTAL,TOTAL,NL,2014-01-01,2.9 
PC,T,TOTAL,TOTAL,NL,2015-01-01,2.8
PC,T,TOTAL,TOTAL,NL,2016-01-01,3.3 b
PC,T,TOTAL,TOTAL,NL,2017-01-01,3.5 
PC,T,TOTAL,TOTAL,NO,2006-01-01,4.3 
PC,T,TOTAL,TOTAL,NO,2007-01-01,4.2 
PC,T,TOTAL,TOTAL,NO,2008-01-01,3.9 
PC,T,TOTAL,TOTAL,NO,2009-01-01,3.7 
PC,T,TOTAL,TOTAL,NO,2010-01-01,4.4 
PC,T,TOTAL,TOTAL,NO,2011-01-01,3.7 
PC,T,TOTAL,TOTAL,NO,2012-01-01,4.6 
PC,T,TOTAL,TOTAL,NO,2013-01-01,4.7 
PC,T,TOTAL,TOTAL,NO,2014-01-01,3.4 
PC,T,TOTAL,TOTAL,NO,2015-01-01,3.8
PC,T,TOTAL,TOTAL,NO,2016-01-01,3.9 
PC,T,TOTAL,TOTAL,NO,2017-01-01,3.4 
PC,T,TOTAL,TOTAL,PL,2006-01-01,56.4 
PC,T,TOTAL,TOTAL,PL,2007-01-01,54.6 
PC,T,TOTAL,TOTAL,PL,2008-01-01,53.1 
PC,T,TOTAL,TOTAL,PL,2009-01-01,51.4 
PC,T,TOTAL,TOTAL,PL,2010-01-01,49.6 
PC,T,TOTAL,TOTAL,PL,2011-01-01,49.1 
PC,T,TOTAL,TOTAL,PL,2012-01-01,48.2 
PC,T,TOTAL,TOTAL,PL,2013-01-01,46.6 
PC,T,TOTAL,TOTAL,PL,2014-01-01,45.9 
PC,T,TOTAL,TOTAL,PL,2015-01-01,45.2
PC,T,TOTAL,TOTAL,PL,2016-01-01,42.2 
PC,T,TOTAL,TOTAL,PL,2017-01-01,42.1 
PC,T,TOTAL,TOTAL,PT,2006-01-01,16.6 
PC,T,TOTAL,TOTAL,PT,2007-01-01,17.0 
PC,T,TOTAL,TOTAL,PT,2008-01-01,16.7 
PC,T,TOTAL,TOTAL,PT,2009-01-01,14.9 
PC,T,TOTAL,TOTAL,PT,2010-01-01,15.4 
PC,T,TOTAL,TOTAL,PT,2011-01-01,11.8 
PC,T,TOTAL,TOTAL,PT,2012-01-01,10.8 
PC,T,TOTAL,TOTAL,PT,2013-01-01,12.3 
PC,T,TOTAL,TOTAL,PT,2014-01-01,11.1 
PC,T,TOTAL,TOTAL,PT,2015-01-01,11.2
PC,T,TOTAL,TOTAL,PT,2016-01-01,11.1 
PC,T,TOTAL,TOTAL,PT,2017-01-01,10.1 
PC,T,TOTAL,TOTAL,RO,2006-01-01,
PC,T,TOTAL,TOTAL,RO,2007-01-01,59.8 
PC,T,TOTAL,TOTAL,RO,2008-01-01,58.7 
PC,T,TOTAL,TOTAL,RO,2009-01-01,57.5 
PC,T,TOTAL,TOTAL,RO,2010-01-01,56.0 
PC,T,TOTAL,TOTAL,RO,2011-01-01,55.4 
PC,T,TOTAL,TOTAL,RO,2012-01-01,55.8 
PC,T,TOTAL,TOTAL,RO,2013-01-01,54.8 
PC,T,TOTAL,TOTAL,RO,2014-01-01,53.7 
PC,T,TOTAL,TOTAL,RO,2015-01-01,54.3
PC,T,TOTAL,TOTAL,RO,2016-01-01,53.4 
PC,T,TOTAL,TOTAL,RO,2017-01-01,51.9 
PC,T,TOTAL,TOTAL,RS,2006-01-01,
PC,T,TOTAL,TOTAL,RS,2007-01-01,
PC,T,TOTAL,TOTAL,RS,2008-01-01,
PC,T,TOTAL,TOTAL,RS,2009-01-01,
PC,T,TOTAL,TOTAL,RS,2010-01-01,
PC,T,TOTAL,TOTAL,RS,2011-01-01,
PC,T,TOTAL,TOTAL,RS,2012-01-01,
PC,T,TOTAL,TOTAL,RS,2013-01-01,56.5 
PC,T,TOTAL,TOTAL,RS,2014-01-01,52.7 
PC,T,TOTAL,TOTAL,RS,2015-01-01,55.6
PC,T,TOTAL,TOTAL,RS,2016-01-01,57.6 
PC,T,TOTAL,TOTAL,RS,2017-01-01,
PC,T,TOTAL,TOTAL,SE,2006-01-01,8.8 
PC,T,TOTAL,TOTAL,SE,2007-01-01,7.8 
PC,T,TOTAL,TOTAL,SE,2008-01-01,9.3 b
PC,T,TOTAL,TOTAL,SE,2009-01-01,10.7 
PC,T,TOTAL,TOTAL,SE,2010-01-01,12.1 
PC,T,TOTAL,TOTAL,SE,2011-01-01,12.4 
PC,T,TOTAL,TOTAL,SE,2012-01-01,11.5 
PC,T,TOTAL,TOTAL,SE,2013-01-01,10.5 
