s_adj,age,sex,unit,geotime,date,value
SA,TOTAL,M,THS_PER,CZ,2017-11-01,
SA,TOTAL,M,THS_PER,CZ,2017-12-01,
SA,TOTAL,M,THS_PER,CZ,2018-01-01,
SA,TOTAL,M,THS_PER,CZ,2018-02-01,
SA,TOTAL,M,THS_PER,CZ,2018-03-01,
SA,TOTAL,M,THS_PER,CZ,2018-04-01,
SA,TOTAL,M,THS_PER,CZ,2018-05-01,
SA,TOTAL,M,THS_PER,CZ,2018-06-01,
SA,TOTAL,M,THS_PER,CZ,2018-07-01,58
SA,TOTAL,M,THS_PER,CZ,2018-08-01,57
SA,TOTAL,M,THS_PER,CZ,2018-09-01,
SA,TOTAL,M,THS_PER,DE,2017-10-01,
SA,TOTAL,M,THS_PER,DE,2017-11-01,
SA,TOTAL,M,THS_PER,DE,2017-12-01,
SA,TOTAL,M,THS_PER,DE,2018-01-01,
SA,TOTAL,M,THS_PER,DE,2018-02-01,
SA,TOTAL,M,THS_PER,DE,2018-03-01,
SA,TOTAL,M,THS_PER,DE,2018-04-01,
SA,TOTAL,M,THS_PER,DE,2018-05-01,
SA,TOTAL,M,THS_PER,DE,2018-06-01,
SA,TOTAL,M,THS_PER,DE,2018-07-01,880
SA,TOTAL,M,THS_PER,DE,2018-08-01,878
SA,TOTAL,M,THS_PER,DE,2018-09-01,
SA,TOTAL,M,THS_PER,DK,2017-10-01,
SA,TOTAL,M,THS_PER,DK,2017-11-01,
SA,TOTAL,M,THS_PER,DK,2017-12-01,
SA,TOTAL,M,THS_PER,DK,2018-01-01,
SA,TOTAL,M,THS_PER,DK,2018-02-01,
SA,TOTAL,M,THS_PER,DK,2018-03-01,
SA,TOTAL,M,THS_PER,DK,2018-04-01,
SA,TOTAL,M,THS_PER,DK,2018-05-01,
SA,TOTAL,M,THS_PER,DK,2018-06-01,
SA,TOTAL,M,THS_PER,DK,2018-07-01,76
SA,TOTAL,M,THS_PER,DK,2018-08-01,77
SA,TOTAL,M,THS_PER,DK,2018-09-01,
SA,TOTAL,M,THS_PER,EA,2017-10-01,
SA,TOTAL,M,THS_PER,EA,2017-11-01,
SA,TOTAL,M,THS_PER,EA,2017-12-01,
SA,TOTAL,M,THS_PER,EA,2018-01-01,
SA,TOTAL,M,THS_PER,EA,2018-02-01,
SA,TOTAL,M,THS_PER,EA,2018-03-01,
SA,TOTAL,M,THS_PER,EA,2018-04-01,
SA,TOTAL,M,THS_PER,EA,2018-05-01,
SA,TOTAL,M,THS_PER,EA,2018-06-01,
SA,TOTAL,M,THS_PER,EA,2018-07-01,6875
SA,TOTAL,M,THS_PER,EA,2018-08-01,6827
SA,TOTAL,M,THS_PER,EA,2018-09-01,
SA,TOTAL,M,THS_PER,EA18,2017-10-01,
SA,TOTAL,M,THS_PER,EA18,2017-11-01,
SA,TOTAL,M,THS_PER,EA18,2017-12-01,
SA,TOTAL,M,THS_PER,EA18,2018-01-01,
SA,TOTAL,M,THS_PER,EA18,2018-02-01,
SA,TOTAL,M,THS_PER,EA18,2018-03-01,
SA,TOTAL,M,THS_PER,EA18,2018-04-01,
SA,TOTAL,M,THS_PER,EA18,2018-05-01,
SA,TOTAL,M,THS_PER,EA18,2018-06-01,
SA,TOTAL,M,THS_PER,EA18,2018-07-01,6826
SA,TOTAL,M,THS_PER,EA18,2018-08-01,6778
SA,TOTAL,M,THS_PER,EA18,2018-09-01,
SA,TOTAL,M,THS_PER,EA19,2017-10-01,
SA,TOTAL,M,THS_PER,EA19,2017-11-01,
SA,TOTAL,M,THS_PER,EA19,2017-12-01,
SA,TOTAL,M,THS_PER,EA19,2018-01-01,
SA,TOTAL,M,THS_PER,EA19,2018-02-01,
SA,TOTAL,M,THS_PER,EA19,2018-03-01,
SA,TOTAL,M,THS_PER,EA19,2018-04-01,
SA,TOTAL,M,THS_PER,EA19,2018-05-01,
SA,TOTAL,M,THS_PER,EA19,2018-06-01,
SA,TOTAL,M,THS_PER,EA19,2018-07-01,6875
SA,TOTAL,M,THS_PER,EA19,2018-08-01,6827
SA,TOTAL,M,THS_PER,EA19,2018-09-01,
SA,TOTAL,M,THS_PER,EE,2017-10-01,
SA,TOTAL,M,THS_PER,EE,2017-11-01,
SA,TOTAL,M,THS_PER,EE,2017-12-01,
SA,TOTAL,M,THS_PER,EE,2018-01-01,
SA,TOTAL,M,THS_PER,EE,2018-02-01,
SA,TOTAL,M,THS_PER,EE,2018-03-01,
SA,TOTAL,M,THS_PER,EE,2018-04-01,
SA,TOTAL,M,THS_PER,EE,2018-05-01,
SA,TOTAL,M,THS_PER,EE,2018-06-01,
SA,TOTAL,M,THS_PER,EE,2018-07-01,19
SA,TOTAL,M,THS_PER,EE,2018-08-01,
SA,TOTAL,M,THS_PER,EE,2018-09-01,
SA,TOTAL,M,THS_PER,EL,2017-10-01,
SA,TOTAL,M,THS_PER,EL,2017-11-01,
SA,TOTAL,M,THS_PER,EL,2017-12-01,
SA,TOTAL,M,THS_PER,EL,2018-01-01,
SA,TOTAL,M,THS_PER,EL,2018-02-01,
SA,TOTAL,M,THS_PER,EL,2018-03-01,
SA,TOTAL,M,THS_PER,EL,2018-04-01,
SA,TOTAL,M,THS_PER,EL,2018-05-01,
SA,TOTAL,M,THS_PER,EL,2018-06-01,
SA,TOTAL,M,THS_PER,EL,2018-07-01,396
SA,TOTAL,M,THS_PER,EL,2018-08-01,
SA,TOTAL,M,THS_PER,EL,2018-09-01,
SA,TOTAL,M,THS_PER,ES,2017-10-01,
SA,TOTAL,M,THS_PER,ES,2017-11-01,
SA,TOTAL,M,THS_PER,ES,2017-12-01,
SA,TOTAL,M,THS_PER,ES,2018-01-01,
SA,TOTAL,M,THS_PER,ES,2018-02-01,
SA,TOTAL,M,THS_PER,ES,2018-03-01,
SA,TOTAL,M,THS_PER,ES,2018-04-01,
SA,TOTAL,M,THS_PER,ES,2018-05-01,
SA,TOTAL,M,THS_PER,ES,2018-06-01,
SA,TOTAL,M,THS_PER,ES,2018-07-01,1655
SA,TOTAL,M,THS_PER,ES,2018-08-01,1659
SA,TOTAL,M,THS_PER,ES,2018-09-01,
SA,TOTAL,M,THS_PER,EU27,2017-10-01,
SA,TOTAL,M,THS_PER,EU27,2017-11-01,
SA,TOTAL,M,THS_PER,EU27,2017-12-01,
SA,TOTAL,M,THS_PER,EU27,2018-01-01,
SA,TOTAL,M,THS_PER,EU27,2018-02-01,
SA,TOTAL,M,THS_PER,EU27,2018-03-01,
SA,TOTAL,M,THS_PER,EU27,2018-04-01,
SA,TOTAL,M,THS_PER,EU27,2018-05-01,
SA,TOTAL,M,THS_PER,EU27,2018-06-01,
SA,TOTAL,M,THS_PER,EU27,2018-07-01,8677
SA,TOTAL,M,THS_PER,EU27,2018-08-01,8632
SA,TOTAL,M,THS_PER,EU27,2018-09-01,
SA,TOTAL,M,THS_PER,EU28,2017-10-01,
SA,TOTAL,M,THS_PER,EU28,2017-11-01,
SA,TOTAL,M,THS_PER,EU28,2017-12-01,
SA,TOTAL,M,THS_PER,EU28,2018-01-01,
SA,TOTAL,M,THS_PER,EU28,2018-02-01,
SA,TOTAL,M,THS_PER,EU28,2018-03-01,
SA,TOTAL,M,THS_PER,EU28,2018-04-01,
SA,TOTAL,M,THS_PER,EU28,2018-05-01,
SA,TOTAL,M,THS_PER,EU28,2018-06-01,
SA,TOTAL,M,THS_PER,EU28,2018-07-01,8757
SA,TOTAL,M,THS_PER,EU28,2018-08-01,8711
SA,TOTAL,M,THS_PER,EU28,2018-09-01,
SA,TOTAL,M,THS_PER,FI,2017-10-01,
SA,TOTAL,M,THS_PER,FI,2017-11-01,
SA,TOTAL,M,THS_PER,FI,2017-12-01,
SA,TOTAL,M,THS_PER,FI,2018-01-01,
SA,TOTAL,M,THS_PER,FI,2018-02-01,
SA,TOTAL,M,THS_PER,FI,2018-03-01,
SA,TOTAL,M,THS_PER,FI,2018-04-01,
SA,TOTAL,M,THS_PER,FI,2018-05-01,
SA,TOTAL,M,THS_PER,FI,2018-06-01,
SA,TOTAL,M,THS_PER,FI,2018-07-01,107
SA,TOTAL,M,THS_PER,FI,2018-08-01,104
SA,TOTAL,M,THS_PER,FI,2018-09-01,102
SA,TOTAL,M,THS_PER,FR,2017-10-01,
SA,TOTAL,M,THS_PER,FR,2017-11-01,
SA,TOTAL,M,THS_PER,FR,2017-12-01,
SA,TOTAL,M,THS_PER,FR,2018-01-01,
SA,TOTAL,M,THS_PER,FR,2018-02-01,
SA,TOTAL,M,THS_PER,FR,2018-03-01,
SA,TOTAL,M,THS_PER,FR,2018-04-01,
SA,TOTAL,M,THS_PER,FR,2018-05-01,
SA,TOTAL,M,THS_PER,FR,2018-06-01,
SA,TOTAL,M,THS_PER,FR,2018-07-01,1437
SA,TOTAL,M,THS_PER,FR,2018-08-01,1460
SA,TOTAL,M,THS_PER,FR,2018-09-01,
SA,TOTAL,M,THS_PER,HR,2017-10-01,
SA,TOTAL,M,THS_PER,HR,2017-11-01,
SA,TOTAL,M,THS_PER,HR,2017-12-01,
SA,TOTAL,M,THS_PER,HR,2018-01-01,
SA,TOTAL,M,THS_PER,HR,2018-02-01,
SA,TOTAL,M,THS_PER,HR,2018-03-01,
SA,TOTAL,M,THS_PER,HR,2018-04-01,
SA,TOTAL,M,THS_PER,HR,2018-05-01,
SA,TOTAL,M,THS_PER,HR,2018-06-01,
SA,TOTAL,M,THS_PER,HR,2018-07-01,80
SA,TOTAL,M,THS_PER,HR,2018-08-01,78
SA,TOTAL,M,THS_PER,HR,2018-09-01,
SA,TOTAL,M,THS_PER,HU,2017-10-01,
SA,TOTAL,M,THS_PER,HU,2017-11-01,
SA,TOTAL,M,THS_PER,HU,2017-12-01,
SA,TOTAL,M,THS_PER,HU,2018-01-01,
SA,TOTAL,M,THS_PER,HU,2018-02-01,
SA,TOTAL,M,THS_PER,HU,2018-03-01,
SA,TOTAL,M,THS_PER,HU,2018-04-01,
SA,TOTAL,M,THS_PER,HU,2018-05-01,
SA,TOTAL,M,THS_PER,HU,2018-06-01,
SA,TOTAL,M,THS_PER,HU,2018-07-01,88
SA,TOTAL,M,THS_PER,HU,2018-08-01,
SA,TOTAL,M,THS_PER,HU,2018-09-01,
SA,TOTAL,M,THS_PER,IE,2017-10-01,
SA,TOTAL,M,THS_PER,IE,2017-11-01,
SA,TOTAL,M,THS_PER,IE,2017-12-01,
SA,TOTAL,M,THS_PER,IE,2018-01-01,
SA,TOTAL,M,THS_PER,IE,2018-02-01,
SA,TOTAL,M,THS_PER,IE,2018-03-01,
SA,TOTAL,M,THS_PER,IE,2018-04-01,
SA,TOTAL,M,THS_PER,IE,2018-05-01,
SA,TOTAL,M,THS_PER,IE,2018-06-01,
SA,TOTAL,M,THS_PER,IE,2018-07-01,76
SA,TOTAL,M,THS_PER,IE,2018-08-01,75
SA,TOTAL,M,THS_PER,IE,2018-09-01,73
SA,TOTAL,M,THS_PER,IS,2017-10-01,
SA,TOTAL,M,THS_PER,IS,2017-11-01,
SA,TOTAL,M,THS_PER,IS,2017-12-01,
SA,TOTAL,M,THS_PER,IS,2018-01-01,
SA,TOTAL,M,THS_PER,IS,2018-02-01,
SA,TOTAL,M,THS_PER,IS,2018-03-01,
SA,TOTAL,M,THS_PER,IS,2018-04-01,
SA,TOTAL,M,THS_PER,IS,2018-05-01,
SA,TOTAL,M,THS_PER,IS,2018-06-01,
SA,TOTAL,M,THS_PER,IS,2018-07-01,3
SA,TOTAL,M,THS_PER,IS,2018-08-01,3
SA,TOTAL,M,THS_PER,IS,2018-09-01,
SA,TOTAL,M,THS_PER,IT,2017-10-01,
SA,TOTAL,M,THS_PER,IT,2017-11-01,
SA,TOTAL,M,THS_PER,IT,2017-12-01,
SA,TOTAL,M,THS_PER,IT,2018-01-01,
SA,TOTAL,M,THS_PER,IT,2018-02-01,
SA,TOTAL,M,THS_PER,IT,2018-03-01,
SA,TOTAL,M,THS_PER,IT,2018-04-01,
SA,TOTAL,M,THS_PER,IT,2018-05-01,
SA,TOTAL,M,THS_PER,IT,2018-06-01,
SA,TOTAL,M,THS_PER,IT,2018-07-01,1400
SA,TOTAL,M,THS_PER,IT,2018-08-01,1338
SA,TOTAL,M,THS_PER,IT,2018-09-01,
SA,TOTAL,M,THS_PER,JP,2017-10-01,
SA,TOTAL,M,THS_PER,JP,2017-11-01,
SA,TOTAL,M,THS_PER,JP,2017-12-01,
SA,TOTAL,M,THS_PER,JP,2018-01-01,
SA,TOTAL,M,THS_PER,JP,2018-02-01,
SA,TOTAL,M,THS_PER,JP,2018-03-01,
SA,TOTAL,M,THS_PER,JP,2018-04-01,
SA,TOTAL,M,THS_PER,JP,2018-05-01,
SA,TOTAL,M,THS_PER,JP,2018-06-01,
SA,TOTAL,M,THS_PER,JP,2018-07-01,1030
SA,TOTAL,M,THS_PER,JP,2018-08-01,970
SA,TOTAL,M,THS_PER,JP,2018-09-01,
SA,TOTAL,M,THS_PER,LT,2017-10-01,
SA,TOTAL,M,THS_PER,LT,2017-11-01,
SA,TOTAL,M,THS_PER,LT,2017-12-01,
SA,TOTAL,M,THS_PER,LT,2018-01-01,
SA,TOTAL,M,THS_PER,LT,2018-02-01,
SA,TOTAL,M,THS_PER,LT,2018-03-01,
SA,TOTAL,M,THS_PER,LT,2018-04-01,
SA,TOTAL,M,THS_PER,LT,2018-05-01,
SA,TOTAL,M,THS_PER,LT,2018-06-01,
SA,TOTAL,M,THS_PER,LT,2018-07-01,50
SA,TOTAL,M,THS_PER,LT,2018-08-01,50
SA,TOTAL,M,THS_PER,LT,2018-09-01,
SA,TOTAL,M,THS_PER,LU,2017-10-01,
SA,TOTAL,M,THS_PER,LU,2017-11-01,
SA,TOTAL,M,THS_PER,LU,2017-12-01,
SA,TOTAL,M,THS_PER,LU,2018-01-01,
SA,TOTAL,M,THS_PER,LU,2018-02-01,
SA,TOTAL,M,THS_PER,LU,2018-03-01,
SA,TOTAL,M,THS_PER,LU,2018-04-01,
SA,TOTAL,M,THS_PER,LU,2018-05-01,
SA,TOTAL,M,THS_PER,LU,2018-06-01,
SA,TOTAL,M,THS_PER,LU,2018-07-01,8
SA,TOTAL,M,THS_PER,LU,2018-08-01,8
SA,TOTAL,M,THS_PER,LU,2018-09-01,
SA,TOTAL,M,THS_PER,LV,2017-10-01,
SA,TOTAL,M,THS_PER,LV,2017-11-01,
SA,TOTAL,M,THS_PER,LV,2017-12-01,
SA,TOTAL,M,THS_PER,LV,2018-01-01,
SA,TOTAL,M,THS_PER,LV,2018-02-01,
SA,TOTAL,M,THS_PER,LV,2018-03-01,
SA,TOTAL,M,THS_PER,LV,2018-04-01,
SA,TOTAL,M,THS_PER,LV,2018-05-01,
SA,TOTAL,M,THS_PER,LV,2018-06-01,
SA,TOTAL,M,THS_PER,LV,2018-07-01,43
SA,TOTAL,M,THS_PER,LV,2018-08-01,41
SA,TOTAL,M,THS_PER,LV,2018-09-01,
SA,TOTAL,M,THS_PER,MT,2017-10-01,
SA,TOTAL,M,THS_PER,MT,2017-11-01,
SA,TOTAL,M,THS_PER,MT,2017-12-01,
SA,TOTAL,M,THS_PER,MT,2018-01-01,
SA,TOTAL,M,THS_PER,MT,2018-02-01,
SA,TOTAL,M,THS_PER,MT,2018-03-01,
SA,TOTAL,M,THS_PER,MT,2018-04-01,
SA,TOTAL,M,THS_PER,MT,2018-05-01,
SA,TOTAL,M,THS_PER,MT,2018-06-01,
SA,TOTAL,M,THS_PER,MT,2018-07-01,6
SA,TOTAL,M,THS_PER,MT,2018-08-01,5
SA,TOTAL,M,THS_PER,MT,2018-09-01,
SA,TOTAL,M,THS_PER,NL,2017-10-01,
SA,TOTAL,M,THS_PER,NL,2017-11-01,
SA,TOTAL,M,THS_PER,NL,2017-12-01,
SA,TOTAL,M,THS_PER,NL,2018-01-01,
SA,TOTAL,M,THS_PER,NL,2018-02-01,
SA,TOTAL,M,THS_PER,NL,2018-03-01,
SA,TOTAL,M,THS_PER,NL,2018-04-01,
SA,TOTAL,M,THS_PER,NL,2018-05-01,
SA,TOTAL,M,THS_PER,NL,2018-06-01,
SA,TOTAL,M,THS_PER,NL,2018-07-01,183
SA,TOTAL,M,THS_PER,NL,2018-08-01,186
SA,TOTAL,M,THS_PER,NL,2018-09-01,181
SA,TOTAL,M,THS_PER,NO,2017-10-01,
SA,TOTAL,M,THS_PER,NO,2017-11-01,
SA,TOTAL,M,THS_PER,NO,2017-12-01,
SA,TOTAL,M,THS_PER,NO,2018-01-01,
SA,TOTAL,M,THS_PER,NO,2018-02-01,
SA,TOTAL,M,THS_PER,NO,2018-03-01,
SA,TOTAL,M,THS_PER,NO,2018-04-01,
SA,TOTAL,M,THS_PER,NO,2018-05-01,
SA,TOTAL,M,THS_PER,NO,2018-06-01,
SA,TOTAL,M,THS_PER,NO,2018-07-01,66
SA,TOTAL,M,THS_PER,NO,2018-08-01,
SA,TOTAL,M,THS_PER,NO,2018-09-01,
SA,TOTAL,M,THS_PER,PL,2017-10-01,
SA,TOTAL,M,THS_PER,PL,2017-11-01,
SA,TOTAL,M,THS_PER,PL,2017-12-01,
SA,TOTAL,M,THS_PER,PL,2018-01-01,
SA,TOTAL,M,THS_PER,PL,2018-02-01,
SA,TOTAL,M,THS_PER,PL,2018-03-01,
SA,TOTAL,M,THS_PER,PL,2018-04-01,
SA,TOTAL,M,THS_PER,PL,2018-05-01,
SA,TOTAL,M,THS_PER,PL,2018-06-01,
SA,TOTAL,M,THS_PER,PL,2018-07-01,342
SA,TOTAL,M,THS_PER,PL,2018-08-01,337
SA,TOTAL,M,THS_PER,PL,2018-09-01,
SA,TOTAL,M,THS_PER,PT,2017-10-01,
SA,TOTAL,M,THS_PER,PT,2017-11-01,
SA,TOTAL,M,THS_PER,PT,2017-12-01,
SA,TOTAL,M,THS_PER,PT,2018-01-01,
SA,TOTAL,M,THS_PER,PT,2018-02-01,
SA,TOTAL,M,THS_PER,PT,2018-03-01,
SA,TOTAL,M,THS_PER,PT,2018-04-01,
SA,TOTAL,M,THS_PER,PT,2018-05-01,
SA,TOTAL,M,THS_PER,PT,2018-06-01,
SA,TOTAL,M,THS_PER,PT,2018-07-01,166
SA,TOTAL,M,THS_PER,PT,2018-08-01,168
SA,TOTAL,M,THS_PER,PT,2018-09-01,
SA,TOTAL,M,THS_PER,RO,2017-10-01,
SA,TOTAL,M,THS_PER,RO,2017-11-01,
SA,TOTAL,M,THS_PER,RO,2017-12-01,
SA,TOTAL,M,THS_PER,RO,2018-01-01,
SA,TOTAL,M,THS_PER,RO,2018-02-01,
SA,TOTAL,M,THS_PER,RO,2018-03-01,
SA,TOTAL,M,THS_PER,RO,2018-04-01,
SA,TOTAL,M,THS_PER,RO,2018-05-01,
SA,TOTAL,M,THS_PER,RO,2018-06-01,
SA,TOTAL,M,THS_PER,RO,2018-07-01,252
SA,TOTAL,M,THS_PER,RO,2018-08-01,253
SA,TOTAL,M,THS_PER,RO,2018-09-01,
SA,TOTAL,M,THS_PER,SE,2017-10-01,
SA,TOTAL,M,THS_PER,SE,2017-11-01,
SA,TOTAL,M,THS_PER,SE,2017-12-01,
SA,TOTAL,M,THS_PER,SE,2018-01-01,
SA,TOTAL,M,THS_PER,SE,2018-02-01,
SA,TOTAL,M,THS_PER,SE,2018-03-01,
SA,TOTAL,M,THS_PER,SE,2018-04-01,
SA,TOTAL,M,THS_PER,SE,2018-05-01,
SA,TOTAL,M,THS_PER,SE,2018-06-01,
SA,TOTAL,M,THS_PER,SE,2018-07-01,182
SA,TOTAL,M,THS_PER,SE,2018-08-01,191
SA,TOTAL,M,THS_PER,SE,2018-09-01,
SA,TOTAL,M,THS_PER,SI,2017-10-01,
SA,TOTAL,M,THS_PER,SI,2017-11-01,
SA,TOTAL,M,THS_PER,SI,2017-12-01,
SA,TOTAL,M,THS_PER,SI,2018-01-01,
SA,TOTAL,M,THS_PER,SI,2018-02-01,
SA,TOTAL,M,THS_PER,SI,2018-03-01,
SA,TOTAL,M,THS_PER,SI,2018-04-01,
SA,TOTAL,M,THS_PER,SI,2018-05-01,
SA,TOTAL,M,THS_PER,SI,2018-06-01,
SA,TOTAL,M,THS_PER,SI,2018-07-01,28
SA,TOTAL,M,THS_PER,SI,2018-08-01,28
SA,TOTAL,M,THS_PER,SI,2018-09-01,
SA,TOTAL,M,THS_PER,SK,2017-10-01,
SA,TOTAL,M,THS_PER,SK,2017-11-01,
SA,TOTAL,M,THS_PER,SK,2017-12-01,
SA,TOTAL,M,THS_PER,SK,2018-01-01,
SA,TOTAL,M,THS_PER,SK,2018-02-01,
SA,TOTAL,M,THS_PER,SK,2018-03-01,
SA,TOTAL,M,THS_PER,SK,2018-04-01,
SA,TOTAL,M,THS_PER,SK,2018-05-01,
SA,TOTAL,M,THS_PER,SK,2018-06-01,
SA,TOTAL,M,THS_PER,SK,2018-07-01,90
SA,TOTAL,M,THS_PER,SK,2018-08-01,89
SA,TOTAL,M,THS_PER,SK,2018-09-01,
SA,TOTAL,M,THS_PER,UK,2017-10-01,
SA,TOTAL,M,THS_PER,UK,2017-11-01,
SA,TOTAL,M,THS_PER,UK,2017-12-01,
SA,TOTAL,M,THS_PER,UK,2018-01-01,
SA,TOTAL,M,THS_PER,UK,2018-02-01,
SA,TOTAL,M,THS_PER,UK,2018-03-01,
SA,TOTAL,M,THS_PER,UK,2018-04-01,
SA,TOTAL,M,THS_PER,UK,2018-05-01,
SA,TOTAL,M,THS_PER,UK,2018-06-01,
SA,TOTAL,M,THS_PER,UK,2018-07-01,731
SA,TOTAL,M,THS_PER,UK,2018-08-01,
SA,TOTAL,M,THS_PER,UK,2018-09-01,
SA,TOTAL,M,THS_PER,US,2017-10-01,
SA,TOTAL,M,THS_PER,US,2017-11-01,
SA,TOTAL,M,THS_PER,US,2017-12-01,
SA,TOTAL,M,THS_PER,US,2018-01-01,
SA,TOTAL,M,THS_PER,US,2018-02-01,
SA,TOTAL,M,THS_PER,US,2018-03-01,
SA,TOTAL,M,THS_PER,US,2018-04-01,
SA,TOTAL,M,THS_PER,US,2018-05-01,
SA,TOTAL,M,THS_PER,US,2018-06-01,
SA,TOTAL,M,THS_PER,US,2018-07-01,3273
SA,TOTAL,M,THS_PER,US,2018-08-01,3300
SA,TOTAL,M,THS_PER,US,2018-09-01,
SA,TOTAL,T,THS_PER,AT,2017-10-01,
SA,TOTAL,T,THS_PER,AT,2017-11-01,
SA,TOTAL,T,THS_PER,AT,2017-12-01,
SA,TOTAL,T,THS_PER,AT,2018-01-01,
SA,TOTAL,T,THS_PER,AT,2018-02-01,
SA,TOTAL,T,THS_PER,AT,2018-03-01,
SA,TOTAL,T,THS_PER,AT,2018-04-01,
SA,TOTAL,T,THS_PER,AT,2018-05-01,
SA,TOTAL,T,THS_PER,AT,2018-06-01,
SA,TOTAL,T,THS_PER,AT,2018-07-01,221
SA,TOTAL,T,THS_PER,AT,2018-08-01,218
SA,TOTAL,T,THS_PER,AT,2018-09-01,
SA,TOTAL,T,THS_PER,BE,2017-10-01,
SA,TOTAL,T,THS_PER,BE,2017-11-01,
SA,TOTAL,T,THS_PER,BE,2017-12-01,
SA,TOTAL,T,THS_PER,BE,2018-01-01,
SA,TOTAL,T,THS_PER,BE,2018-02-01,
SA,TOTAL,T,THS_PER,BE,2018-03-01,
SA,TOTAL,T,THS_PER,BE,2018-04-01,
SA,TOTAL,T,THS_PER,BE,2018-05-01,
SA,TOTAL,T,THS_PER,BE,2018-06-01,
SA,TOTAL,T,THS_PER,BE,2018-07-01,331
SA,TOTAL,T,THS_PER,BE,2018-08-01,327
SA,TOTAL,T,THS_PER,BE,2018-09-01,
SA,TOTAL,T,THS_PER,BG,2017-10-01,
SA,TOTAL,T,THS_PER,BG,2017-11-01,
SA,TOTAL,T,THS_PER,BG,2017-12-01,
SA,TOTAL,T,THS_PER,BG,2018-01-01,
SA,TOTAL,T,THS_PER,BG,2018-02-01,
SA,TOTAL,T,THS_PER,BG,2018-03-01,
SA,TOTAL,T,THS_PER,BG,2018-04-01,
SA,TOTAL,T,THS_PER,BG,2018-05-01,
SA,TOTAL,T,THS_PER,BG,2018-06-01,
SA,TOTAL,T,THS_PER,BG,2018-07-01,174
SA,TOTAL,T,THS_PER,BG,2018-08-01,173
SA,TOTAL,T,THS_PER,BG,2018-09-01,
SA,TOTAL,T,THS_PER,CY,2017-10-01,
SA,TOTAL,T,THS_PER,CY,2017-11-01,
SA,TOTAL,T,THS_PER,CY,2017-12-01,
SA,TOTAL,T,THS_PER,CY,2018-01-01,
SA,TOTAL,T,THS_PER,CY,2018-02-01,
SA,TOTAL,T,THS_PER,CY,2018-03-01,
SA,TOTAL,T,THS_PER,CY,2018-04-01,
SA,TOTAL,T,THS_PER,CY,2018-05-01,
SA,TOTAL,T,THS_PER,CY,2018-06-01,
SA,TOTAL,T,THS_PER,CY,2018-07-01,33
SA,TOTAL,T,THS_PER,CY,2018-08-01,33
SA,TOTAL,T,THS_PER,CY,2018-09-01,
SA,TOTAL,T,THS_PER,CZ,2017-10-01,
SA,TOTAL,T,THS_PER,CZ,2017-11-01,
SA,TOTAL,T,THS_PER,CZ,2017-12-01,
SA,TOTAL,T,THS_PER,CZ,2018-01-01,
SA,TOTAL,T,THS_PER,CZ,2018-02-01,
SA,TOTAL,T,THS_PER,CZ,2018-03-01,
SA,TOTAL,T,THS_PER,CZ,2018-04-01,
SA,TOTAL,T,THS_PER,CZ,2018-05-01,
SA,TOTAL,T,THS_PER,CZ,2018-06-01,
SA,TOTAL,T,THS_PER,CZ,2018-07-01,129
SA,TOTAL,T,THS_PER,CZ,2018-08-01,133
SA,TOTAL,T,THS_PER,CZ,2018-09-01,
SA,TOTAL,T,THS_PER,DE,2017-10-01,
SA,TOTAL,T,THS_PER,DE,2017-11-01,
SA,TOTAL,T,THS_PER,DE,2017-12-01,
SA,TOTAL,T,THS_PER,DE,2018-01-01,
SA,TOTAL,T,THS_PER,DE,2018-02-01,
SA,TOTAL,T,THS_PER,DE,2018-03-01,
SA,TOTAL,T,THS_PER,DE,2018-04-01,
SA,TOTAL,T,THS_PER,DE,2018-05-01,
SA,TOTAL,T,THS_PER,DE,2018-06-01,
SA,TOTAL,T,THS_PER,DE,2018-07-01,1463
SA,TOTAL,T,THS_PER,DE,2018-08-01,1455
SA,TOTAL,T,THS_PER,DE,2018-09-01,
SA,TOTAL,T,THS_PER,DK,2017-10-01,
SA,TOTAL,T,THS_PER,DK,2017-11-01,
SA,TOTAL,T,THS_PER,DK,2017-12-01,
SA,TOTAL,T,THS_PER,DK,2018-01-01,
SA,TOTAL,T,THS_PER,DK,2018-02-01,
SA,TOTAL,T,THS_PER,DK,2018-03-01,
SA,TOTAL,T,THS_PER,DK,2018-04-01,
SA,TOTAL,T,THS_PER,DK,2018-05-01,
SA,TOTAL,T,THS_PER,DK,2018-06-01,
SA,TOTAL,T,THS_PER,DK,2018-07-01,151
SA,TOTAL,T,THS_PER,DK,2018-08-01,148
SA,TOTAL,T,THS_PER,DK,2018-09-01,
SA,TOTAL,T,THS_PER,EA,2017-10-01,
SA,TOTAL,T,THS_PER,EA,2017-11-01,
SA,TOTAL,T,THS_PER,EA,2017-12-01,
SA,TOTAL,T,THS_PER,EA,2018-01-01,
SA,TOTAL,T,THS_PER,EA,2018-02-01,
SA,TOTAL,T,THS_PER,EA,2018-03-01,
SA,TOTAL,T,THS_PER,EA,2018-04-01,
SA,TOTAL,T,THS_PER,EA,2018-05-01,
SA,TOTAL,T,THS_PER,EA,2018-06-01,
SA,TOTAL,T,THS_PER,EA,2018-07-01,13322
SA,TOTAL,T,THS_PER,EA,2018-08-01,13220
SA,TOTAL,T,THS_PER,EA,2018-09-01,
SA,TOTAL,T,THS_PER,EA18,2017-10-01,
SA,TOTAL,T,THS_PER,EA18,2017-11-01,
