org_inst,sex,unit,geotime,date,value
PARL_NAT,F,PC_WMN,BE,2008-01-01,38
PARL_NAT,F,PC_WMN,BE,2009-01-01,39
PARL_NAT,F,PC_WMN,BE,2010-01-01,38
PARL_NAT,F,PC_WMN,BE,2011-01-01,39
PARL_NAT,F,PC_WMN,BE,2012-01-01,40
PARL_NAT,F,PC_WMN,BE,2013-01-01,39
PARL_NAT,F,PC_WMN,BE,2014-01-01,41
PARL_NAT,F,PC_WMN,BE,2015-01-01,41
PARL_NAT,F,PC_WMN,BE,2016-01-01,41
PARL_NAT,F,PC_WMN,BE,2017-01-01,40
PARL_NAT,F,PC_WMN,BE,2018-01-01,40
PARL_NAT,F,PC_WMN,BG,2003-01-01,25
PARL_NAT,F,PC_WMN,BG,2004-01-01,28
PARL_NAT,F,PC_WMN,BG,2005-01-01,21
PARL_NAT,F,PC_WMN,BG,2006-01-01,21
PARL_NAT,F,PC_WMN,BG,2007-01-01,21
PARL_NAT,F,PC_WMN,BG,2008-01-01,21
PARL_NAT,F,PC_WMN,BG,2009-01-01,21
PARL_NAT,F,PC_WMN,BG,2010-01-01,22
PARL_NAT,F,PC_WMN,BG,2011-01-01,22
PARL_NAT,F,PC_WMN,BG,2012-01-01,23
PARL_NAT,F,PC_WMN,BG,2013-01-01,24
PARL_NAT,F,PC_WMN,BG,2014-01-01,20
PARL_NAT,F,PC_WMN,BG,2015-01-01,19
PARL_NAT,F,PC_WMN,BG,2016-01-01,19
PARL_NAT,F,PC_WMN,BG,2017-01-01,25
PARL_NAT,F,PC_WMN,BG,2018-01-01,26
PARL_NAT,F,PC_WMN,CH,2003-01-01,
PARL_NAT,F,PC_WMN,CH,2004-01-01,
PARL_NAT,F,PC_WMN,CH,2005-01-01,
PARL_NAT,F,PC_WMN,CH,2006-01-01,
PARL_NAT,F,PC_WMN,CH,2007-01-01,
PARL_NAT,F,PC_WMN,CH,2008-01-01,
PARL_NAT,F,PC_WMN,CH,2009-01-01,
PARL_NAT,F,PC_WMN,CH,2010-01-01,
PARL_NAT,F,PC_WMN,CH,2011-01-01,
PARL_NAT,F,PC_WMN,CH,2012-01-01,
PARL_NAT,F,PC_WMN,CH,2013-01-01,
PARL_NAT,F,PC_WMN,CH,2014-01-01,
PARL_NAT,F,PC_WMN,CH,2015-01-01,
PARL_NAT,F,PC_WMN,CH,2016-01-01,
PARL_NAT,F,PC_WMN,CH,2017-01-01,
PARL_NAT,F,PC_WMN,CH,2018-01-01,
PARL_NAT,F,PC_WMN,CY,2003-01-01,10
PARL_NAT,F,PC_WMN,CY,2004-01-01,9
PARL_NAT,F,PC_WMN,CY,2005-01-01,16
PARL_NAT,F,PC_WMN,CY,2006-01-01,16
PARL_NAT,F,PC_WMN,CY,2007-01-01,16
PARL_NAT,F,PC_WMN,CY,2008-01-01,16
PARL_NAT,F,PC_WMN,CY,2009-01-01,12
PARL_NAT,F,PC_WMN,CY,2010-01-01,12
PARL_NAT,F,PC_WMN,CY,2011-01-01,10
PARL_NAT,F,PC_WMN,CY,2012-01-01,10
PARL_NAT,F,PC_WMN,CY,2013-01-01,14
PARL_NAT,F,PC_WMN,CY,2014-01-01,14
PARL_NAT,F,PC_WMN,CY,2015-01-01,12
PARL_NAT,F,PC_WMN,CY,2016-01-01,17
PARL_NAT,F,PC_WMN,CY,2017-01-01,17
PARL_NAT,F,PC_WMN,CY,2018-01-01,17
PARL_NAT,F,PC_WMN,CZ,2003-01-01,
PARL_NAT,F,PC_WMN,CZ,2004-01-01,13
PARL_NAT,F,PC_WMN,CZ,2005-01-01,14
PARL_NAT,F,PC_WMN,CZ,2006-01-01,14
PARL_NAT,F,PC_WMN,CZ,2007-01-01,14
PARL_NAT,F,PC_WMN,CZ,2008-01-01,14
PARL_NAT,F,PC_WMN,CZ,2009-01-01,17
PARL_NAT,F,PC_WMN,CZ,2010-01-01,20
PARL_NAT,F,PC_WMN,CZ,2011-01-01,21
PARL_NAT,F,PC_WMN,CZ,2012-01-01,20
PARL_NAT,F,PC_WMN,CZ,2013-01-01,18
PARL_NAT,F,PC_WMN,CZ,2014-01-01,19
PARL_NAT,F,PC_WMN,CZ,2015-01-01,19
PARL_NAT,F,PC_WMN,CZ,2016-01-01,20
PARL_NAT,F,PC_WMN,CZ,2017-01-01,21
PARL_NAT,F,PC_WMN,CZ,2018-01-01,21
PARL_NAT,F,PC_WMN,DE,2003-01-01,30
PARL_NAT,F,PC_WMN,DE,2004-01-01,30
PARL_NAT,F,PC_WMN,DE,2005-01-01,30
PARL_NAT,F,PC_WMN,DE,2006-01-01,31
PARL_NAT,F,PC_WMN,DE,2007-01-01,31
PARL_NAT,F,PC_WMN,DE,2008-01-01,30
PARL_NAT,F,PC_WMN,DE,2009-01-01,31
PARL_NAT,F,PC_WMN,DE,2010-01-01,31
PARL_NAT,F,PC_WMN,DE,2011-01-01,32
PARL_NAT,F,PC_WMN,DE,2012-01-01,32
PARL_NAT,F,PC_WMN,DE,2013-01-01,35
PARL_NAT,F,PC_WMN,DE,2014-01-01,36
PARL_NAT,F,PC_WMN,DE,2015-01-01,36
PARL_NAT,F,PC_WMN,DE,2016-01-01,37
PARL_NAT,F,PC_WMN,DE,2017-01-01,31
PARL_NAT,F,PC_WMN,DE,2018-01-01,27
PARL_NAT,F,PC_WMN,DK,2003-01-01,38
PARL_NAT,F,PC_WMN,DK,2004-01-01,37
PARL_NAT,F,PC_WMN,DK,2005-01-01,40
PARL_NAT,F,PC_WMN,DK,2006-01-01,39
PARL_NAT,F,PC_WMN,DK,2007-01-01,37
PARL_NAT,F,PC_WMN,DK,2008-01-01,38
PARL_NAT,F,PC_WMN,DK,2009-01-01,38
PARL_NAT,F,PC_WMN,DK,2010-01-01,37
PARL_NAT,F,PC_WMN,DK,2011-01-01,39
PARL_NAT,F,PC_WMN,DK,2012-01-01,40
PARL_NAT,F,PC_WMN,DK,2013-01-01,38
PARL_NAT,F,PC_WMN,DK,2014-01-01,38
PARL_NAT,F,PC_WMN,DK,2015-01-01,37
PARL_NAT,F,PC_WMN,DK,2016-01-01,37
PARL_NAT,F,PC_WMN,DK,2017-01-01,37
PARL_NAT,F,PC_WMN,DK,2018-01-01,36
PARL_NAT,F,PC_WMN,EE,2003-01-01,17
PARL_NAT,F,PC_WMN,EE,2004-01-01,15
PARL_NAT,F,PC_WMN,EE,2005-01-01,18
PARL_NAT,F,PC_WMN,EE,2006-01-01,19
PARL_NAT,F,PC_WMN,EE,2007-01-01,20
PARL_NAT,F,PC_WMN,EE,2008-01-01,20
PARL_NAT,F,PC_WMN,EE,2009-01-01,21
PARL_NAT,F,PC_WMN,EE,2010-01-01,22
PARL_NAT,F,PC_WMN,EE,2011-01-01,19
PARL_NAT,F,PC_WMN,EE,2012-01-01,21
PARL_NAT,F,PC_WMN,EE,2013-01-01,17
PARL_NAT,F,PC_WMN,EE,2014-01-01,19
PARL_NAT,F,PC_WMN,EE,2015-01-01,25
PARL_NAT,F,PC_WMN,EE,2016-01-01,25
PARL_NAT,F,PC_WMN,EE,2017-01-01,27
PARL_NAT,F,PC_WMN,EE,2018-01-01,27
PARL_NAT,F,PC_WMN,EL,2003-01-01,9
PARL_NAT,F,PC_WMN,EL,2004-01-01,13
PARL_NAT,F,PC_WMN,EL,2005-01-01,13
PARL_NAT,F,PC_WMN,EL,2006-01-01,12
PARL_NAT,F,PC_WMN,EL,2007-01-01,14
PARL_NAT,F,PC_WMN,EL,2008-01-01,16
PARL_NAT,F,PC_WMN,EL,2009-01-01,17
PARL_NAT,F,PC_WMN,EL,2010-01-01,17
PARL_NAT,F,PC_WMN,EL,2011-01-01,17
PARL_NAT,F,PC_WMN,EL,2012-01-01,21
PARL_NAT,F,PC_WMN,EL,2013-01-01,21
PARL_NAT,F,PC_WMN,EL,2014-01-01,21
PARL_NAT,F,PC_WMN,EL,2015-01-01,19
PARL_NAT,F,PC_WMN,EL,2016-01-01,18
PARL_NAT,F,PC_WMN,EL,2017-01-01,18
PARL_NAT,F,PC_WMN,EL,2018-01-01,18
PARL_NAT,F,PC_WMN,ES,2003-01-01,28
PARL_NAT,F,PC_WMN,ES,2004-01-01,31
PARL_NAT,F,PC_WMN,ES,2005-01-01,31
PARL_NAT,F,PC_WMN,ES,2006-01-01,30
PARL_NAT,F,PC_WMN,ES,2007-01-01,31
PARL_NAT,F,PC_WMN,ES,2008-01-01,33
PARL_NAT,F,PC_WMN,ES,2009-01-01,33
PARL_NAT,F,PC_WMN,ES,2010-01-01,34
PARL_NAT,F,PC_WMN,ES,2011-01-01,28
PARL_NAT,F,PC_WMN,ES,2012-01-01,37
PARL_NAT,F,PC_WMN,ES,2013-01-01,37
PARL_NAT,F,PC_WMN,ES,2014-01-01,37
PARL_NAT,F,PC_WMN,ES,2015-01-01,39
PARL_NAT,F,PC_WMN,ES,2016-01-01,38
PARL_NAT,F,PC_WMN,ES,2017-01-01,38
PARL_NAT,F,PC_WMN,ES,2018-01-01,39
PARL_NAT,F,PC_WMN,EU28,2003-01-01,20
PARL_NAT,F,PC_WMN,EU28,2004-01-01,20
PARL_NAT,F,PC_WMN,EU28,2005-01-01,21
PARL_NAT,F,PC_WMN,EU28,2006-01-01,21
PARL_NAT,F,PC_WMN,EU28,2007-01-01,22
PARL_NAT,F,PC_WMN,EU28,2008-01-01,23
PARL_NAT,F,PC_WMN,EU28,2009-01-01,23
PARL_NAT,F,PC_WMN,EU28,2010-01-01,23
PARL_NAT,F,PC_WMN,EU28,2011-01-01,23
PARL_NAT,F,PC_WMN,EU28,2012-01-01,25
PARL_NAT,F,PC_WMN,EU28,2013-01-01,26
PARL_NAT,F,PC_WMN,EU28,2014-01-01,27
PARL_NAT,F,PC_WMN,EU28,2015-01-01,28
PARL_NAT,F,PC_WMN,EU28,2016-01-01,28
PARL_NAT,F,PC_WMN,EU28,2017-01-01,29
PARL_NAT,F,PC_WMN,EU28,2018-01-01,29
PARL_NAT,F,PC_WMN,FI,2003-01-01,37
PARL_NAT,F,PC_WMN,FI,2004-01-01,38
PARL_NAT,F,PC_WMN,FI,2005-01-01,38
PARL_NAT,F,PC_WMN,FI,2006-01-01,38
PARL_NAT,F,PC_WMN,FI,2007-01-01,41
PARL_NAT,F,PC_WMN,FI,2008-01-01,41
PARL_NAT,F,PC_WMN,FI,2009-01-01,40
PARL_NAT,F,PC_WMN,FI,2010-01-01,39
PARL_NAT,F,PC_WMN,FI,2011-01-01,42
PARL_NAT,F,PC_WMN,FI,2012-01-01,42
PARL_NAT,F,PC_WMN,FI,2013-01-01,42
PARL_NAT,F,PC_WMN,FI,2014-01-01,42
PARL_NAT,F,PC_WMN,FI,2015-01-01,41
PARL_NAT,F,PC_WMN,FI,2016-01-01,42
PARL_NAT,F,PC_WMN,FI,2017-01-01,42
PARL_NAT,F,PC_WMN,FI,2018-01-01,41
PARL_NAT,F,PC_WMN,FR,2003-01-01,11
PARL_NAT,F,PC_WMN,FR,2004-01-01,14
PARL_NAT,F,PC_WMN,FR,2005-01-01,15
PARL_NAT,F,PC_WMN,FR,2006-01-01,14
PARL_NAT,F,PC_WMN,FR,2007-01-01,18
PARL_NAT,F,PC_WMN,FR,2008-01-01,19
PARL_NAT,F,PC_WMN,FR,2009-01-01,20
PARL_NAT,F,PC_WMN,FR,2010-01-01,20
PARL_NAT,F,PC_WMN,FR,2011-01-01,20
PARL_NAT,F,PC_WMN,FR,2012-01-01,24
PARL_NAT,F,PC_WMN,FR,2013-01-01,24
PARL_NAT,F,PC_WMN,FR,2014-01-01,26
PARL_NAT,F,PC_WMN,FR,2015-01-01,26
PARL_NAT,F,PC_WMN,FR,2016-01-01,26
PARL_NAT,F,PC_WMN,FR,2017-01-01,28
PARL_NAT,F,PC_WMN,FR,2018-01-01,28
PARL_NAT,F,PC_WMN,HR,2003-01-01,
PARL_NAT,F,PC_WMN,HR,2004-01-01,
PARL_NAT,F,PC_WMN,HR,2005-01-01,
PARL_NAT,F,PC_WMN,HR,2006-01-01,
PARL_NAT,F,PC_WMN,HR,2007-01-01,20
PARL_NAT,F,PC_WMN,HR,2008-01-01,21
PARL_NAT,F,PC_WMN,HR,2009-01-01,23
PARL_NAT,F,PC_WMN,HR,2010-01-01,24
PARL_NAT,F,PC_WMN,HR,2011-01-01,25
PARL_NAT,F,PC_WMN,HR,2012-01-01,25
PARL_NAT,F,PC_WMN,HR,2013-01-01,23
PARL_NAT,F,PC_WMN,HR,2014-01-01,25
PARL_NAT,F,PC_WMN,HR,2015-01-01,25
PARL_NAT,F,PC_WMN,HR,2016-01-01,18
PARL_NAT,F,PC_WMN,HR,2017-01-01,18
PARL_NAT,F,PC_WMN,HR,2018-01-01,19
PARL_NAT,F,PC_WMN,HU,2003-01-01,9
PARL_NAT,F,PC_WMN,HU,2004-01-01,8
PARL_NAT,F,PC_WMN,HU,2005-01-01,8
PARL_NAT,F,PC_WMN,HU,2006-01-01,10
PARL_NAT,F,PC_WMN,HU,2007-01-01,11
PARL_NAT,F,PC_WMN,HU,2008-01-01,10
PARL_NAT,F,PC_WMN,HU,2009-01-01,11
PARL_NAT,F,PC_WMN,HU,2010-01-01,8
PARL_NAT,F,PC_WMN,HU,2011-01-01,8
PARL_NAT,F,PC_WMN,HU,2012-01-01,9
PARL_NAT,F,PC_WMN,HU,2013-01-01,9
PARL_NAT,F,PC_WMN,HU,2014-01-01,10
PARL_NAT,F,PC_WMN,HU,2015-01-01,10
PARL_NAT,F,PC_WMN,HU,2016-01-01,10
PARL_NAT,F,PC_WMN,HU,2017-01-01,10
PARL_NAT,F,PC_WMN,HU,2018-01-01,11
PARL_NAT,F,PC_WMN,IE,2003-01-01,13
PARL_NAT,F,PC_WMN,IE,2004-01-01,12
PARL_NAT,F,PC_WMN,IE,2005-01-01,14
PARL_NAT,F,PC_WMN,IE,2006-01-01,12
PARL_NAT,F,PC_WMN,IE,2007-01-01,15
PARL_NAT,F,PC_WMN,IE,2008-01-01,15
PARL_NAT,F,PC_WMN,IE,2009-01-01,16
PARL_NAT,F,PC_WMN,IE,2010-01-01,15
PARL_NAT,F,PC_WMN,IE,2011-01-01,19
PARL_NAT,F,PC_WMN,IE,2012-01-01,18
PARL_NAT,F,PC_WMN,IE,2013-01-01,19
PARL_NAT,F,PC_WMN,IE,2014-01-01,19
PARL_NAT,F,PC_WMN,IE,2015-01-01,20
PARL_NAT,F,PC_WMN,IE,2016-01-01,24
PARL_NAT,F,PC_WMN,IE,2017-01-01,24
PARL_NAT,F,PC_WMN,IE,2018-01-01,24
PARL_NAT,F,PC_WMN,IS,2003-01-01,35
PARL_NAT,F,PC_WMN,IS,2004-01-01,30
PARL_NAT,F,PC_WMN,IS,2005-01-01,32
PARL_NAT,F,PC_WMN,IS,2006-01-01,33
PARL_NAT,F,PC_WMN,IS,2007-01-01,31
PARL_NAT,F,PC_WMN,IS,2008-01-01,33
PARL_NAT,F,PC_WMN,IS,2009-01-01,42
PARL_NAT,F,PC_WMN,IS,2010-01-01,41
PARL_NAT,F,PC_WMN,IS,2011-01-01,38
PARL_NAT,F,PC_WMN,IS,2012-01-01,39
PARL_NAT,F,PC_WMN,IS,2013-01-01,41
PARL_NAT,F,PC_WMN,IS,2014-01-01,41
PARL_NAT,F,PC_WMN,IS,2015-01-01,46
PARL_NAT,F,PC_WMN,IS,2016-01-01,47
PARL_NAT,F,PC_WMN,IS,2017-01-01,38
PARL_NAT,F,PC_WMN,IS,2018-01-01,38
PARL_NAT,F,PC_WMN,IT,2003-01-01,10
PARL_NAT,F,PC_WMN,IT,2004-01-01,9
PARL_NAT,F,PC_WMN,IT,2005-01-01,10
PARL_NAT,F,PC_WMN,IT,2006-01-01,16
PARL_NAT,F,PC_WMN,IT,2007-01-01,16
PARL_NAT,F,PC_WMN,IT,2008-01-01,20
PARL_NAT,F,PC_WMN,IT,2009-01-01,20
PARL_NAT,F,PC_WMN,IT,2010-01-01,20
PARL_NAT,F,PC_WMN,IT,2011-01-01,20
PARL_NAT,F,PC_WMN,IT,2012-01-01,20
PARL_NAT,F,PC_WMN,IT,2013-01-01,30
PARL_NAT,F,PC_WMN,IT,2014-01-01,30
PARL_NAT,F,PC_WMN,IT,2015-01-01,30
PARL_NAT,F,PC_WMN,IT,2016-01-01,30
PARL_NAT,F,PC_WMN,IT,2017-01-01,30
PARL_NAT,F,PC_WMN,IT,2018-01-01,35
PARL_NAT,F,PC_WMN,LI,2003-01-01,12
PARL_NAT,F,PC_WMN,LI,2004-01-01,12
PARL_NAT,F,PC_WMN,LI,2005-01-01,25
PARL_NAT,F,PC_WMN,LI,2006-01-01,25
PARL_NAT,F,PC_WMN,LI,2007-01-01,24
PARL_NAT,F,PC_WMN,LI,2008-01-01,24
PARL_NAT,F,PC_WMN,LI,2009-01-01,28
PARL_NAT,F,PC_WMN,LI,2010-01-01,24
PARL_NAT,F,PC_WMN,LI,2011-01-01,24
PARL_NAT,F,PC_WMN,LI,2012-01-01,24
PARL_NAT,F,PC_WMN,LI,2013-01-01,20
PARL_NAT,F,PC_WMN,LI,2014-01-01,20
PARL_NAT,F,PC_WMN,LI,2015-01-01,20
PARL_NAT,F,PC_WMN,LI,2016-01-01,20
PARL_NAT,F,PC_WMN,LI,2017-01-01,12
PARL_NAT,F,PC_WMN,LI,2018-01-01,12
PARL_NAT,F,PC_WMN,LT,2003-01-01,
PARL_NAT,F,PC_WMN,LT,2004-01-01,22
PARL_NAT,F,PC_WMN,LT,2005-01-01,22
PARL_NAT,F,PC_WMN,LT,2006-01-01,22
PARL_NAT,F,PC_WMN,LT,2007-01-01,23
PARL_NAT,F,PC_WMN,LT,2008-01-01,23
PARL_NAT,F,PC_WMN,LT,2009-01-01,18
PARL_NAT,F,PC_WMN,LT,2010-01-01,19
PARL_NAT,F,PC_WMN,LT,2011-01-01,19
PARL_NAT,F,PC_WMN,LT,2012-01-01,23
PARL_NAT,F,PC_WMN,LT,2013-01-01,24
PARL_NAT,F,PC_WMN,LT,2014-01-01,23
PARL_NAT,F,PC_WMN,LT,2015-01-01,24
PARL_NAT,F,PC_WMN,LT,2016-01-01,21
PARL_NAT,F,PC_WMN,LT,2017-01-01,20
PARL_NAT,F,PC_WMN,LT,2018-01-01,21
PARL_NAT,F,PC_WMN,LU,2003-01-01,20
PARL_NAT,F,PC_WMN,LU,2004-01-01,23
PARL_NAT,F,PC_WMN,LU,2005-01-01,20
PARL_NAT,F,PC_WMN,LU,2006-01-01,23
PARL_NAT,F,PC_WMN,LU,2007-01-01,25
PARL_NAT,F,PC_WMN,LU,2008-01-01,25
PARL_NAT,F,PC_WMN,LU,2009-01-01,20
PARL_NAT,F,PC_WMN,LU,2010-01-01,20
PARL_NAT,F,PC_WMN,LU,2011-01-01,23
PARL_NAT,F,PC_WMN,LU,2012-01-01,23
PARL_NAT,F,PC_WMN,LU,2013-01-01,23
PARL_NAT,F,PC_WMN,LU,2014-01-01,28
PARL_NAT,F,PC_WMN,LU,2015-01-01,28
PARL_NAT,F,PC_WMN,LU,2016-01-01,28
PARL_NAT,F,PC_WMN,LU,2017-01-01,28
PARL_NAT,F,PC_WMN,LU,2018-01-01,28
PARL_NAT,F,PC_WMN,LV,2003-01-01,20
PARL_NAT,F,PC_WMN,LV,2004-01-01,17
PARL_NAT,F,PC_WMN,LV,2005-01-01,21
PARL_NAT,F,PC_WMN,LV,2006-01-01,19
PARL_NAT,F,PC_WMN,LV,2007-01-01,20
PARL_NAT,F,PC_WMN,LV,2008-01-01,21
PARL_NAT,F,PC_WMN,LV,2009-01-01,22
PARL_NAT,F,PC_WMN,LV,2010-01-01,19
PARL_NAT,F,PC_WMN,LV,2011-01-01,21
PARL_NAT,F,PC_WMN,LV,2012-01-01,23
PARL_NAT,F,PC_WMN,LV,2013-01-01,25
PARL_NAT,F,PC_WMN,LV,2014-01-01,18
PARL_NAT,F,PC_WMN,LV,2015-01-01,17
PARL_NAT,F,PC_WMN,LV,2016-01-01,16
PARL_NAT,F,PC_WMN,LV,2017-01-01,17
PARL_NAT,F,PC_WMN,LV,2018-01-01,17
PARL_NAT,F,PC_WMN,ME,2003-01-01,
PARL_NAT,F,PC_WMN,ME,2004-01-01,
PARL_NAT,F,PC_WMN,ME,2005-01-01,
PARL_NAT,F,PC_WMN,ME,2006-01-01,
PARL_NAT,F,PC_WMN,ME,2007-01-01,
PARL_NAT,F,PC_WMN,ME,2008-01-01,
PARL_NAT,F,PC_WMN,ME,2009-01-01,
PARL_NAT,F,PC_WMN,ME,2010-01-01,
PARL_NAT,F,PC_WMN,ME,2011-01-01,
PARL_NAT,F,PC_WMN,ME,2012-01-01,
PARL_NAT,F,PC_WMN,ME,2013-01-01,
PARL_NAT,F,PC_WMN,ME,2014-01-01,
PARL_NAT,F,PC_WMN,ME,2015-01-01,17
PARL_NAT,F,PC_WMN,ME,2016-01-01,23
PARL_NAT,F,PC_WMN,ME,2017-01-01,23
PARL_NAT,F,PC_WMN,ME,2018-01-01,23
PARL_NAT,F,PC_WMN,MK,2003-01-01,
PARL_NAT,F,PC_WMN,MK,2004-01-01,
PARL_NAT,F,PC_WMN,MK,2005-01-01,
PARL_NAT,F,PC_WMN,MK,2006-01-01,
PARL_NAT,F,PC_WMN,MK,2007-01-01,30
PARL_NAT,F,PC_WMN,MK,2008-01-01,31
PARL_NAT,F,PC_WMN,MK,2009-01-01,32
PARL_NAT,F,PC_WMN,MK,2010-01-01,34
PARL_NAT,F,PC_WMN,MK,2011-01-01,33
PARL_NAT,F,PC_WMN,MK,2012-01-01,31
PARL_NAT,F,PC_WMN,MK,2013-01-01,34
PARL_NAT,F,PC_WMN,MK,2014-01-01,35
PARL_NAT,F,PC_WMN,MK,2015-01-01,34
PARL_NAT,F,PC_WMN,MK,2016-01-01,35
PARL_NAT,F,PC_WMN,MK,2017-01-01,36
PARL_NAT,F,PC_WMN,MK,2018-01-01,37
PARL_NAT,F,PC_WMN,MT,2003-01-01,
PARL_NAT,F,PC_WMN,MT,2004-01-01,9
PARL_NAT,F,PC_WMN,MT,2005-01-01,9
PARL_NAT,F,PC_WMN,MT,2006-01-01,9
PARL_NAT,F,PC_WMN,MT,2007-01-01,9
PARL_NAT,F,PC_WMN,MT,2008-01-01,8
PARL_NAT,F,PC_WMN,MT,2009-01-01,8
PARL_NAT,F,PC_WMN,MT,2010-01-01,8
PARL_NAT,F,PC_WMN,MT,2011-01-01,8
PARL_NAT,F,PC_WMN,MT,2012-01-01,8
PARL_NAT,F,PC_WMN,MT,2013-01-01,14
PARL_NAT,F,PC_WMN,MT,2014-01-01,12
PARL_NAT,F,PC_WMN,MT,2015-01-01,13
PARL_NAT,F,PC_WMN,MT,2016-01-01,13
PARL_NAT,F,PC_WMN,MT,2017-01-01,14
PARL_NAT,F,PC_WMN,MT,2018-01-01,14
PARL_NAT,F,PC_WMN,NL,2003-01-01,36
PARL_NAT,F,PC_WMN,NL,2004-01-01,36
PARL_NAT,F,PC_WMN,NL,2005-01-01,35
PARL_NAT,F,PC_WMN,NL,2006-01-01,34
PARL_NAT,F,PC_WMN,NL,2007-01-01,37
PARL_NAT,F,PC_WMN,NL,2008-01-01,39
PARL_NAT,F,PC_WMN,NL,2009-01-01,39
PARL_NAT,F,PC_WMN,NL,2010-01-01,38
PARL_NAT,F,PC_WMN,NL,2011-01-01,39
PARL_NAT,F,PC_WMN,NL,2012-01-01,37
PARL_NAT,F,PC_WMN,NL,2013-01-01,37
PARL_NAT,F,PC_WMN,NL,2014-01-01,36
PARL_NAT,F,PC_WMN,NL,2015-01-01,36
PARL_NAT,F,PC_WMN,NL,2016-01-01,36
PARL_NAT,F,PC_WMN,NL,2017-01-01,36
PARL_NAT,F,PC_WMN,NL,2018-01-01,34
PARL_NAT,F,PC_WMN,NO,2003-01-01,36
PARL_NAT,F,PC_WMN,NO,2004-01-01,38
PARL_NAT,F,PC_WMN,NO,2005-01-01,35
PARL_NAT,F,PC_WMN,NO,2006-01-01,34
PARL_NAT,F,PC_WMN,NO,2007-01-01,34
PARL_NAT,F,PC_WMN,NO,2008-01-01,36
PARL_NAT,F,PC_WMN,NO,2009-01-01,38
PARL_NAT,F,PC_WMN,NO,2010-01-01,39
PARL_NAT,F,PC_WMN,NO,2011-01-01,39
PARL_NAT,F,PC_WMN,NO,2012-01-01,39
PARL_NAT,F,PC_WMN,NO,2013-01-01,38
PARL_NAT,F,PC_WMN,NO,2014-01-01,38
PARL_NAT,F,PC_WMN,NO,2015-01-01,39
PARL_NAT,F,PC_WMN,NO,2016-01-01,39
PARL_NAT,F,PC_WMN,NO,2017-01-01,40
PARL_NAT,F,PC_WMN,NO,2018-01-01,40
PARL_NAT,F,PC_WMN,PL,2003-01-01,
PARL_NAT,F,PC_WMN,PL,2004-01-01,21
PARL_NAT,F,PC_WMN,PL,2005-01-01,21
PARL_NAT,F,PC_WMN,PL,2006-01-01,18
PARL_NAT,F,PC_WMN,PL,2007-01-01,18
PARL_NAT,F,PC_WMN,PL,2008-01-01,18
PARL_NAT,F,PC_WMN,PL,2009-01-01,17
PARL_NAT,F,PC_WMN,PL,2010-01-01,17
PARL_NAT,F,PC_WMN,PL,2011-01-01,22
PARL_NAT,F,PC_WMN,PL,2012-01-01,22
PARL_NAT,F,PC_WMN,PL,2013-01-01,22
PARL_NAT,F,PC_WMN,PL,2014-01-01,21
PARL_NAT,F,PC_WMN,PL,2015-01-01,24
PARL_NAT,F,PC_WMN,PL,2016-01-01,25
PARL_NAT,F,PC_WMN,PL,2017-01-01,25
PARL_NAT,F,PC_WMN,PL,2018-01-01,25
PARL_NAT,F,PC_WMN,PT,2003-01-01,20
PARL_NAT,F,PC_WMN,PT,2004-01-01,19
PARL_NAT,F,PC_WMN,PT,2005-01-01,25
PARL_NAT,F,PC_WMN,PT,2006-01-01,24
PARL_NAT,F,PC_WMN,PT,2007-01-01,28
PARL_NAT,F,PC_WMN,PT,2008-01-01,28
PARL_NAT,F,PC_WMN,PT,2009-01-01,29
PARL_NAT,F,PC_WMN,PT,2010-01-01,30
PARL_NAT,F,PC_WMN,PT,2011-01-01,29
PARL_NAT,F,PC_WMN,PT,2012-01-01,29
PARL_NAT,F,PC_WMN,PT,2013-01-01,31
PARL_NAT,F,PC_WMN,PT,2014-01-01,31
PARL_NAT,F,PC_WMN,PT,2015-01-01,34
PARL_NAT,F,PC_WMN,PT,2016-01-01,34
PARL_NAT,F,PC_WMN,PT,2017-01-01,35
PARL_NAT,F,PC_WMN,PT,2018-01-01,35
PARL_NAT,F,PC_WMN,RO,2003-01-01,10
PARL_NAT,F,PC_WMN,RO,2004-01-01,10
PARL_NAT,F,PC_WMN,RO,2005-01-01,10
PARL_NAT,F,PC_WMN,RO,2006-01-01,10
PARL_NAT,F,PC_WMN,RO,2007-01-01,9
PARL_NAT,F,PC_WMN,RO,2008-01-01,10
PARL_NAT,F,PC_WMN,RO,2009-01-01,9
PARL_NAT,F,PC_WMN,RO,2010-01-01,9
PARL_NAT,F,PC_WMN,RO,2011-01-01,9
PARL_NAT,F,PC_WMN,RO,2012-01-01,9
PARL_NAT,F,PC_WMN,RO,2013-01-01,11
PARL_NAT,F,PC_WMN,RO,2014-01-01,11
PARL_NAT,F,PC_WMN,RO,2015-01-01,12
PARL_NAT,F,PC_WMN,RO,2016-01-01,12
PARL_NAT,F,PC_WMN,RO,2017-01-01,19
PARL_NAT,F,PC_WMN,RO,2018-01-01,19
PARL_NAT,F,PC_WMN,RS,2003-01-01,
PARL_NAT,F,PC_WMN,RS,2004-01-01,
PARL_NAT,F,PC_WMN,RS,2005-01-01,
PARL_NAT,F,PC_WMN,RS,2006-01-01,
PARL_NAT,F,PC_WMN,RS,2007-01-01,20
PARL_NAT,F,PC_WMN,RS,2008-01-01,22
PARL_NAT,F,PC_WMN,RS,2009-01-01,22
