unit,direct,na_item,sector,geotime,date,value
CP_MNAC,PAID,B8N,S1,LU,2016-01-01,4934.0
CP_MNAC,PAID,B8N,S1,LU,2017-01-01,
CP_MNAC,PAID,B8N,S1,LV,1995-01-01,-1036.0
CP_MNAC,PAID,B8N,S1,LV,1996-01-01,-1091.0
CP_MNAC,PAID,B8N,S1,LV,1997-01-01,-1045.0
CP_MNAC,PAID,B8N,S1,LV,1998-01-01,-1010.0
CP_MNAC,PAID,B8N,S1,LV,1999-01-01,-1164.0
CP_MNAC,PAID,B8N,S1,LV,2000-01-01,-633.0
CP_MNAC,PAID,B8N,S1,LV,2001-01-01,-444.0
CP_MNAC,PAID,B8N,S1,LV,2002-01-01,-323.0
CP_MNAC,PAID,B8N,S1,LV,2003-01-01,-213.0
CP_MNAC,PAID,B8N,S1,LV,2004-01-01,-283.0
CP_MNAC,PAID,B8N,S1,LV,2005-01-01,102.0
CP_MNAC,PAID,B8N,S1,LV,2006-01-01,-836.0
CP_MNAC,PAID,B8N,S1,LV,2007-01-01,-258.0
CP_MNAC,PAID,B8N,S1,LV,2008-01-01,70.0
CP_MNAC,PAID,B8N,S1,LV,2009-01-01,1186.0
CP_MNAC,PAID,B8N,S1,LV,2010-01-01,-694.0
CP_MNAC,PAID,B8N,S1,LV,2011-01-01,-476.0
CP_MNAC,PAID,B8N,S1,LV,2012-01-01,-487.0
CP_MNAC,PAID,B8N,S1,LV,2013-01-01,-560.0
CP_MNAC,PAID,B8N,S1,LV,2014-01-01,-703.0
CP_MNAC,PAID,B8N,S1,LV,2015-01-01,-307.0
CP_MNAC,PAID,B8N,S1,LV,2016-01-01,145.0
CP_MNAC,PAID,B8N,S1,LV,2017-01-01,666.0
CP_MNAC,PAID,B8N,S1,NL,1995-01-01,39747.0
CP_MNAC,PAID,B8N,S1,NL,1996-01-01,43267.0
CP_MNAC,PAID,B8N,S1,NL,1997-01-01,47685.0
CP_MNAC,PAID,B8N,S1,NL,1998-01-01,47198.0
CP_MNAC,PAID,B8N,S1,NL,1999-01-01,55442.0
CP_MNAC,PAID,B8N,S1,NL,2000-01-01,61504.0
CP_MNAC,PAID,B8N,S1,NL,2001-01-01,55583.0
CP_MNAC,PAID,B8N,S1,NL,2002-01-01,50315.0
CP_MNAC,PAID,B8N,S1,NL,2003-01-01,53589.0
CP_MNAC,PAID,B8N,S1,NL,2004-01-01,56759.0
CP_MNAC,PAID,B8N,S1,NL,2005-01-01,52726.0
CP_MNAC,PAID,B8N,S1,NL,2006-01-01,73897.0
CP_MNAC,PAID,B8N,S1,NL,2007-01-01,80434.0
CP_MNAC,PAID,B8N,S1,NL,2008-01-01,69489.0
CP_MNAC,PAID,B8N,S1,NL,2009-01-01,58004.0
CP_MNAC,PAID,B8N,S1,NL,2010-01-01,64451.0
CP_MNAC,PAID,B8N,S1,NL,2011-01-01,76471.0
CP_MNAC,PAID,B8N,S1,NL,2012-01-01,77928.0
CP_MNAC,PAID,B8N,S1,NL,2013-01-01,75591.0
CP_MNAC,PAID,B8N,S1,NL,2014-01-01,69831.0
CP_MNAC,PAID,B8N,S1,NL,2015-01-01,82801.0
CP_MNAC,PAID,B8N,S1,NL,2016-01-01,84314.0
CP_MNAC,PAID,B8N,S1,NL,2017-01-01,107967.0
CP_MNAC,PAID,B8N,S1,PL,1995-01-01,23075.0
CP_MNAC,PAID,B8N,S1,PL,1996-01-01,26776.0
CP_MNAC,PAID,B8N,S1,PL,1997-01-01,32762.0
CP_MNAC,PAID,B8N,S1,PL,1998-01-01,44584.0
CP_MNAC,PAID,B8N,S1,PL,1999-01-01,42268.0
CP_MNAC,PAID,B8N,S1,PL,2000-01-01,38718.0
CP_MNAC,PAID,B8N,S1,PL,2001-01-01,28849.0
CP_MNAC,PAID,B8N,S1,PL,2002-01-01,15727.0
CP_MNAC,PAID,B8N,S1,PL,2003-01-01,21873.0
CP_MNAC,PAID,B8N,S1,PL,2004-01-01,3235.0
CP_MNAC,PAID,B8N,S1,PL,2005-01-01,30872.0
CP_MNAC,PAID,B8N,S1,PL,2006-01-01,46142.0
CP_MNAC,PAID,B8N,S1,PL,2007-01-01,68476.0
CP_MNAC,PAID,B8N,S1,PL,2008-01-01,76125.0
CP_MNAC,PAID,B8N,S1,PL,2009-01-01,76255.0
CP_MNAC,PAID,B8N,S1,PL,2010-01-01,75238.0
CP_MNAC,PAID,B8N,S1,PL,2011-01-01,107556.0
CP_MNAC,PAID,B8N,S1,PL,2012-01-01,108644.0
CP_MNAC,PAID,B8N,S1,PL,2013-01-01,117747.0
CP_MNAC,PAID,B8N,S1,PL,2014-01-01,130290.0
CP_MNAC,PAID,B8N,S1,PL,2015-01-01,164685.0
CP_MNAC,PAID,B8N,S1,PL,2016-01-01,163865.0
CP_MNAC,PAID,B8N,S1,PL,2017-01-01,
CP_MNAC,PAID,B8N,S1,PT,1995-01-01,4768.0
CP_MNAC,PAID,B8N,S1,PT,1996-01-01,4091.0
CP_MNAC,PAID,B8N,S1,PT,1997-01-01,5168.0
CP_MNAC,PAID,B8N,S1,PT,1998-01-01,6331.0
CP_MNAC,PAID,B8N,S1,PT,1999-01-01,6324.0
CP_MNAC,PAID,B8N,S1,PT,2000-01-01,3234.0
CP_MNAC,PAID,B8N,S1,PT,2001-01-01,3189.0
CP_MNAC,PAID,B8N,S1,PT,2002-01-01,2074.0
CP_MNAC,PAID,B8N,S1,PT,2003-01-01,215.0
CP_MNAC,PAID,B8N,S1,PT,2004-01-01,-1234.0
CP_MNAC,PAID,B8N,S1,PT,2005-01-01,-4570.0
CP_MNAC,PAID,B8N,S1,PT,2006-01-01,-6186.0
CP_MNAC,PAID,B8N,S1,PT,2007-01-01,-5352.0
CP_MNAC,PAID,B8N,S1,PT,2008-01-01,-10280.0
CP_MNAC,PAID,B8N,S1,PT,2009-01-01,-11277.0
CP_MNAC,PAID,B8N,S1,PT,2010-01-01,-11577.0
CP_MNAC,PAID,B8N,S1,PT,2011-01-01,-8275.0
CP_MNAC,PAID,B8N,S1,PT,2012-01-01,-7487.0
CP_MNAC,PAID,B8N,S1,PT,2013-01-01,-3720.0
CP_MNAC,PAID,B8N,S1,PT,2014-01-01,-4276.0
CP_MNAC,PAID,B8N,S1,PT,2015-01-01,-4155.0
CP_MNAC,PAID,B8N,S1,PT,2016-01-01,-2544.0
CP_MNAC,PAID,B8N,S1,PT,2017-01-01,-242.0
CP_MNAC,PAID,B8N,S1,RO,1995-01-01,-818.0
CP_MNAC,PAID,B8N,S1,RO,1996-01-01,-1190.0
CP_MNAC,PAID,B8N,S1,RO,1997-01-01,-2348.0
CP_MNAC,PAID,B8N,S1,RO,1998-01-01,-4032.0
CP_MNAC,PAID,B8N,S1,RO,1999-01-01,-5610.0
CP_MNAC,PAID,B8N,S1,RO,2000-01-01,-3653.0
CP_MNAC,PAID,B8N,S1,RO,2001-01-01,-4361.0
CP_MNAC,PAID,B8N,S1,RO,2002-01-01,-2406.0
CP_MNAC,PAID,B8N,S1,RO,2003-01-01,-9659.0
CP_MNAC,PAID,B8N,S1,RO,2004-01-01,-8876.0
CP_MNAC,PAID,B8N,S1,RO,2005-01-01,-12088.0
CP_MNAC,PAID,B8N,S1,RO,2006-01-01,-2920.0
CP_MNAC,PAID,B8N,S1,RO,2007-01-01,8457.0
CP_MNAC,PAID,B8N,S1,RO,2008-01-01,16074.0
CP_MNAC,PAID,B8N,S1,RO,2009-01-01,22588.0
CP_MNAC,PAID,B8N,S1,RO,2010-01-01,20488.0
CP_MNAC,PAID,B8N,S1,RO,2011-01-01,28878.0
CP_MNAC,PAID,B8N,S1,RO,2012-01-01,24359.0
CP_MNAC,PAID,B8N,S1,RO,2013-01-01,42600.0
CP_MNAC,PAID,B8N,S1,RO,2014-01-01,41775.0
CP_MNAC,PAID,B8N,S1,RO,2015-01-01,46555.0
CP_MNAC,PAID,B8N,S1,RO,2016-01-01,33057.0
CP_MNAC,PAID,B8N,S1,RO,2017-01-01,
CP_MNAC,PAID,B8N,S1,SE,1995-01-01,200873.0
CP_MNAC,PAID,B8N,S1,SE,1996-01-01,195697.0
CP_MNAC,PAID,B8N,S1,SE,1997-01-01,207045.0
CP_MNAC,PAID,B8N,S1,SE,1998-01-01,240095.0
CP_MNAC,PAID,B8N,S1,SE,1999-01-01,255724.0
CP_MNAC,PAID,B8N,S1,SE,2000-01-01,289936.0
CP_MNAC,PAID,B8N,S1,SE,2001-01-01,297503.0
CP_MNAC,PAID,B8N,S1,SE,2002-01-01,287586.0
CP_MNAC,PAID,B8N,S1,SE,2003-01-01,338121.0
CP_MNAC,PAID,B8N,S1,SE,2004-01-01,361124.0
CP_MNAC,PAID,B8N,S1,SE,2005-01-01,393607.0
CP_MNAC,PAID,B8N,S1,SE,2006-01-01,505494.0
CP_MNAC,PAID,B8N,S1,SE,2007-01-01,587653.0
CP_MNAC,PAID,B8N,S1,SE,2008-01-01,558781.0
CP_MNAC,PAID,B8N,S1,SE,2009-01-01,329328.0
CP_MNAC,PAID,B8N,S1,SE,2010-01-01,450444.0
CP_MNAC,PAID,B8N,S1,SE,2011-01-01,462129.0
CP_MNAC,PAID,B8N,S1,SE,2012-01-01,422573.0
CP_MNAC,PAID,B8N,S1,SE,2013-01-01,412470.0
CP_MNAC,PAID,B8N,S1,SE,2014-01-01,450992.0
CP_MNAC,PAID,B8N,S1,SE,2015-01-01,525343.0
CP_MNAC,PAID,B8N,S1,SE,2016-01-01,545447.0
CP_MNAC,PAID,B8N,S1,SE,2017-01-01,587978.0
CP_MNAC,PAID,B8N,S1,SI,1995-01-01,584.0
CP_MNAC,PAID,B8N,S1,SI,1996-01-01,596.0
CP_MNAC,PAID,B8N,S1,SI,1997-01-01,864.0
CP_MNAC,PAID,B8N,S1,SI,1998-01-01,959.0
CP_MNAC,PAID,B8N,S1,SI,1999-01-01,1039.0
CP_MNAC,PAID,B8N,S1,SI,2000-01-01,936.0
CP_MNAC,PAID,B8N,S1,SI,2001-01-01,1258.0
CP_MNAC,PAID,B8N,S1,SI,2002-01-01,1630.0
CP_MNAC,PAID,B8N,S1,SI,2003-01-01,1708.0
CP_MNAC,PAID,B8N,S1,SI,2004-01-01,1917.0
CP_MNAC,PAID,B8N,S1,SI,2005-01-01,2210.0
CP_MNAC,PAID,B8N,S1,SI,2006-01-01,3138.0
CP_MNAC,PAID,B8N,S1,SI,2007-01-01,3856.0
CP_MNAC,PAID,B8N,S1,SI,2008-01-01,3690.0
CP_MNAC,PAID,B8N,S1,SI,2009-01-01,1050.0
CP_MNAC,PAID,B8N,S1,SI,2010-01-01,571.0
CP_MNAC,PAID,B8N,S1,SI,2011-01-01,476.0
CP_MNAC,PAID,B8N,S1,SI,2012-01-01,-305.0
CP_MNAC,PAID,B8N,S1,SI,2013-01-01,493.0
CP_MNAC,PAID,B8N,S1,SI,2014-01-01,1744.0
CP_MNAC,PAID,B8N,S1,SI,2015-01-01,1235.0
CP_MNAC,PAID,B8N,S1,SI,2016-01-01,1619.0
CP_MNAC,PAID,B8N,S1,SI,2017-01-01,3282.0
CP_MNAC,PAID,B8N,S1,SK,1995-01-01,1278.0
CP_MNAC,PAID,B8N,S1,SK,1996-01-01,947.0
CP_MNAC,PAID,B8N,S1,SK,1997-01-01,1160.0
CP_MNAC,PAID,B8N,S1,SK,1998-01-01,1034.0
CP_MNAC,PAID,B8N,S1,SK,1999-01-01,799.0
CP_MNAC,PAID,B8N,S1,SK,2000-01-01,853.0
CP_MNAC,PAID,B8N,S1,SK,2001-01-01,724.0
CP_MNAC,PAID,B8N,S1,SK,2002-01-01,381.0
CP_MNAC,PAID,B8N,S1,SK,2003-01-01,-1054.0
CP_MNAC,PAID,B8N,S1,SK,2004-01-01,-139.0
CP_MNAC,PAID,B8N,S1,SK,2005-01-01,276.0
CP_MNAC,PAID,B8N,S1,SK,2006-01-01,662.0
CP_MNAC,PAID,B8N,S1,SK,2007-01-01,3037.0
CP_MNAC,PAID,B8N,S1,SK,2008-01-01,2797.0
CP_MNAC,PAID,B8N,S1,SK,2009-01-01,-1516.0
CP_MNAC,PAID,B8N,S1,SK,2010-01-01,-279.0
CP_MNAC,PAID,B8N,S1,SK,2011-01-01,-348.0
CP_MNAC,PAID,B8N,S1,SK,2012-01-01,877.0
CP_MNAC,PAID,B8N,S1,SK,2013-01-01,1369.0
CP_MNAC,PAID,B8N,S1,SK,2014-01-01,1829.0
CP_MNAC,PAID,B8N,S1,SK,2015-01-01,1708.0
CP_MNAC,PAID,B8N,S1,SK,2016-01-01,1565.0
CP_MNAC,PAID,B8N,S1,SK,2017-01-01,2341.0
CP_MNAC,PAID,B8N,S1,UK,1995-01-01,45307.0
CP_MNAC,PAID,B8N,S1,UK,1996-01-01,54216.0
CP_MNAC,PAID,B8N,S1,UK,1997-01-01,54511.0
CP_MNAC,PAID,B8N,S1,UK,1998-01-01,60981.0
CP_MNAC,PAID,B8N,S1,UK,1999-01-01,34112.0
CP_MNAC,PAID,B8N,S1,UK,2000-01-01,42855.0
CP_MNAC,PAID,B8N,S1,UK,2001-01-01,39295.0
CP_MNAC,PAID,B8N,S1,UK,2002-01-01,38220.0
CP_MNAC,PAID,B8N,S1,UK,2003-01-01,43971.0
CP_MNAC,PAID,B8N,S1,UK,2004-01-01,35876.0
CP_MNAC,PAID,B8N,S1,UK,2005-01-01,46553.0
CP_MNAC,PAID,B8N,S1,UK,2006-01-01,37687.0
CP_MNAC,PAID,B8N,S1,UK,2007-01-01,40689.0
CP_MNAC,PAID,B8N,S1,UK,2008-01-01,15979.0
CP_MNAC,PAID,B8N,S1,UK,2009-01-01,-21930.0
CP_MNAC,PAID,B8N,S1,UK,2010-01-01,2644.0
CP_MNAC,PAID,B8N,S1,UK,2011-01-01,24500.0
CP_MNAC,PAID,B8N,S1,UK,2012-01-01,-3032.0
CP_MNAC,PAID,B8N,S1,UK,2013-01-01,-16151.0
CP_MNAC,PAID,B8N,S1,UK,2014-01-01,1093.0
CP_MNAC,PAID,B8N,S1,UK,2015-01-01,1228.0
CP_MNAC,PAID,B8N,S1,UK,2016-01-01,-3285.0
CP_MNAC,PAID,B8N,S1,UK,2017-01-01,23864.0
CP_MNAC,PAID,B8N,S11,AT,1995-01-01,1256.0
CP_MNAC,PAID,B8N,S11,AT,1996-01-01,894.0
CP_MNAC,PAID,B8N,S11,AT,1997-01-01,1485.0
CP_MNAC,PAID,B8N,S11,AT,1998-01-01,2759.0
CP_MNAC,PAID,B8N,S11,AT,1999-01-01,2836.0
CP_MNAC,PAID,B8N,S11,AT,2000-01-01,3806.0
CP_MNAC,PAID,B8N,S11,AT,2001-01-01,1945.0
CP_MNAC,PAID,B8N,S11,AT,2002-01-01,7785.0
CP_MNAC,PAID,B8N,S11,AT,2003-01-01,7501.0
CP_MNAC,PAID,B8N,S11,AT,2004-01-01,7178.0
CP_MNAC,PAID,B8N,S11,AT,2005-01-01,6204.0
CP_MNAC,PAID,B8N,S11,AT,2006-01-01,10317.0
CP_MNAC,PAID,B8N,S11,AT,2007-01-01,8085.0
CP_MNAC,PAID,B8N,S11,AT,2008-01-01,7557.0
CP_MNAC,PAID,B8N,S11,AT,2009-01-01,6571.0
CP_MNAC,PAID,B8N,S11,AT,2010-01-01,12067.0
CP_MNAC,PAID,B8N,S11,AT,2011-01-01,12768.0
CP_MNAC,PAID,B8N,S11,AT,2012-01-01,7649.0
CP_MNAC,PAID,B8N,S11,AT,2013-01-01,8356.0
CP_MNAC,PAID,B8N,S11,AT,2014-01-01,7880.0
CP_MNAC,PAID,B8N,S11,AT,2015-01-01,8602.0
CP_MNAC,PAID,B8N,S11,AT,2016-01-01,17060.0
CP_MNAC,PAID,B8N,S11,AT,2017-01-01,16093.0
CP_MNAC,PAID,B8N,S11,BE,1995-01-01,9153.0
CP_MNAC,PAID,B8N,S11,BE,1996-01-01,8348.0
CP_MNAC,PAID,B8N,S11,BE,1997-01-01,9534.0
CP_MNAC,PAID,B8N,S11,BE,1998-01-01,6790.0
CP_MNAC,PAID,B8N,S11,BE,1999-01-01,6441.0
CP_MNAC,PAID,B8N,S11,BE,2000-01-01,9451.0
CP_MNAC,PAID,B8N,S11,BE,2001-01-01,5694.0
CP_MNAC,PAID,B8N,S11,BE,2002-01-01,4321.0
CP_MNAC,PAID,B8N,S11,BE,2003-01-01,8147.0
CP_MNAC,PAID,B8N,S11,BE,2004-01-01,7133.0
CP_MNAC,PAID,B8N,S11,BE,2005-01-01,7463.0
CP_MNAC,PAID,B8N,S11,BE,2006-01-01,2848.0
CP_MNAC,PAID,B8N,S11,BE,2007-01-01,8428.0
CP_MNAC,PAID,B8N,S11,BE,2008-01-01,6742.0
CP_MNAC,PAID,B8N,S11,BE,2009-01-01,10609.0
CP_MNAC,PAID,B8N,S11,BE,2010-01-01,7516.0
CP_MNAC,PAID,B8N,S11,BE,2011-01-01,1391.0
CP_MNAC,PAID,B8N,S11,BE,2012-01-01,5038.0
CP_MNAC,PAID,B8N,S11,BE,2013-01-01,4896.0
CP_MNAC,PAID,B8N,S11,BE,2014-01-01,5953.0
CP_MNAC,PAID,B8N,S11,BE,2015-01-01,7112.0
CP_MNAC,PAID,B8N,S11,BE,2016-01-01,12382.0
CP_MNAC,PAID,B8N,S11,BE,2017-01-01,
CP_MNAC,PAID,B8N,S11,BG,1995-01-01,-507.0
CP_MNAC,PAID,B8N,S11,BG,1996-01-01,-202.0
CP_MNAC,PAID,B8N,S11,BG,1997-01-01,1349.0
CP_MNAC,PAID,B8N,S11,BG,1998-01-01,2201.0
CP_MNAC,PAID,B8N,S11,BG,1999-01-01,242.0
CP_MNAC,PAID,B8N,S11,BG,2000-01-01,448.0
CP_MNAC,PAID,B8N,S11,BG,2001-01-01,2156.0
CP_MNAC,PAID,B8N,S11,BG,2002-01-01,3106.0
CP_MNAC,PAID,B8N,S11,BG,2003-01-01,2736.0
CP_MNAC,PAID,B8N,S11,BG,2004-01-01,2931.0
CP_MNAC,PAID,B8N,S11,BG,2005-01-01,3398.0
CP_MNAC,PAID,B8N,S11,BG,2006-01-01,2402.0
CP_MNAC,PAID,B8N,S11,BG,2007-01-01,578.0
CP_MNAC,PAID,B8N,S11,BG,2008-01-01,2527.0
CP_MNAC,PAID,B8N,S11,BG,2009-01-01,5668.0
CP_MNAC,PAID,B8N,S11,BG,2010-01-01,5988.0
CP_MNAC,PAID,B8N,S11,BG,2011-01-01,7257.0
CP_MNAC,PAID,B8N,S11,BG,2012-01-01,9914.0
CP_MNAC,PAID,B8N,S11,BG,2013-01-01,9439.0
CP_MNAC,PAID,B8N,S11,BG,2014-01-01,9297.0
CP_MNAC,PAID,B8N,S11,BG,2015-01-01,8427.0
CP_MNAC,PAID,B8N,S11,BG,2016-01-01,4749.0
CP_MNAC,PAID,B8N,S11,BG,2017-01-01,
CP_MNAC,PAID,B8N,S11,CY,1995-01-01,287.0
CP_MNAC,PAID,B8N,S11,CY,1996-01-01,-4.0
CP_MNAC,PAID,B8N,S11,CY,1997-01-01,-390.0
CP_MNAC,PAID,B8N,S11,CY,1998-01-01,520.0
CP_MNAC,PAID,B8N,S11,CY,1999-01-01,-346.0
CP_MNAC,PAID,B8N,S11,CY,2000-01-01,-772.0
CP_MNAC,PAID,B8N,S11,CY,2001-01-01,-754.0
CP_MNAC,PAID,B8N,S11,CY,2002-01-01,202.0
CP_MNAC,PAID,B8N,S11,CY,2003-01-01,362.0
CP_MNAC,PAID,B8N,S11,CY,2004-01-01,42.0
CP_MNAC,PAID,B8N,S11,CY,2005-01-01,-599.0
CP_MNAC,PAID,B8N,S11,CY,2006-01-01,-824.0
CP_MNAC,PAID,B8N,S11,CY,2007-01-01,-1484.0
CP_MNAC,PAID,B8N,S11,CY,2008-01-01,-1018.0
CP_MNAC,PAID,B8N,S11,CY,2009-01-01,-1201.0
CP_MNAC,PAID,B8N,S11,CY,2010-01-01,-1394.0
CP_MNAC,PAID,B8N,S11,CY,2011-01-01,-1062.0
CP_MNAC,PAID,B8N,S11,CY,2012-01-01,-1326.0
CP_MNAC,PAID,B8N,S11,CY,2013-01-01,-886.0
CP_MNAC,PAID,B8N,S11,CY,2014-01-01,-1523.0
CP_MNAC,PAID,B8N,S11,CY,2015-01-01,-1489.0
CP_MNAC,PAID,B8N,S11,CY,2016-01-01,-1718.0
CP_MNAC,PAID,B8N,S11,CY,2017-01-01,
CP_MNAC,PAID,B8N,S11,CZ,1995-01-01,44144.0
CP_MNAC,PAID,B8N,S11,CZ,1996-01-01,71205.0
CP_MNAC,PAID,B8N,S11,CZ,1997-01-01,-1779.0
CP_MNAC,PAID,B8N,S11,CZ,1998-01-01,29693.0
CP_MNAC,PAID,B8N,S11,CZ,1999-01-01,26254.0
CP_MNAC,PAID,B8N,S11,CZ,2000-01-01,61148.0
CP_MNAC,PAID,B8N,S11,CZ,2001-01-01,65226.0
CP_MNAC,PAID,B8N,S11,CZ,2002-01-01,58469.0
CP_MNAC,PAID,B8N,S11,CZ,2003-01-01,42090.0
CP_MNAC,PAID,B8N,S11,CZ,2004-01-01,43403.0
CP_MNAC,PAID,B8N,S11,CZ,2005-01-01,93285.0
CP_MNAC,PAID,B8N,S11,CZ,2006-01-01,79256.0
CP_MNAC,PAID,B8N,S11,CZ,2007-01-01,120711.0
CP_MNAC,PAID,B8N,S11,CZ,2008-01-01,127150.0
CP_MNAC,PAID,B8N,S11,CZ,2009-01-01,34922.0
CP_MNAC,PAID,B8N,S11,CZ,2010-01-01,9580.0
CP_MNAC,PAID,B8N,S11,CZ,2011-01-01,22355.0
CP_MNAC,PAID,B8N,S11,CZ,2012-01-01,59631.0
CP_MNAC,PAID,B8N,S11,CZ,2013-01-01,8705.0
CP_MNAC,PAID,B8N,S11,CZ,2014-01-01,43536.0
CP_MNAC,PAID,B8N,S11,CZ,2015-01-01,93710.0
CP_MNAC,PAID,B8N,S11,CZ,2016-01-01,63807.0
CP_MNAC,PAID,B8N,S11,CZ,2017-01-01,97275.0
CP_MNAC,PAID,B8N,S11,DE,1995-01-01,6969.0
CP_MNAC,PAID,B8N,S11,DE,1996-01-01,12253.0
CP_MNAC,PAID,B8N,S11,DE,1997-01-01,8624.0
CP_MNAC,PAID,B8N,S11,DE,1998-01-01,15968.0
CP_MNAC,PAID,B8N,S11,DE,1999-01-01,-15167.0
CP_MNAC,PAID,B8N,S11,DE,2000-01-01,-15302.0
CP_MNAC,PAID,B8N,S11,DE,2001-01-01,16837.0
CP_MNAC,PAID,B8N,S11,DE,2002-01-01,21040.0
CP_MNAC,PAID,B8N,S11,DE,2003-01-01,11169.0
CP_MNAC,PAID,B8N,S11,DE,2004-01-01,49083.0
CP_MNAC,PAID,B8N,S11,DE,2005-01-01,29458.0
CP_MNAC,PAID,B8N,S11,DE,2006-01-01,42892.0
CP_MNAC,PAID,B8N,S11,DE,2007-01-01,68464.0
CP_MNAC,PAID,B8N,S11,DE,2008-01-01,29547.0
CP_MNAC,PAID,B8N,S11,DE,2009-01-01,13110.0
CP_MNAC,PAID,B8N,S11,DE,2010-01-01,69813.0
CP_MNAC,PAID,B8N,S11,DE,2011-01-01,81432.0
CP_MNAC,PAID,B8N,S11,DE,2012-01-01,61844.0
CP_MNAC,PAID,B8N,S11,DE,2013-01-01,80092.0
CP_MNAC,PAID,B8N,S11,DE,2014-01-01,92146.0
CP_MNAC,PAID,B8N,S11,DE,2015-01-01,128197.0
CP_MNAC,PAID,B8N,S11,DE,2016-01-01,131268.0
CP_MNAC,PAID,B8N,S11,DE,2017-01-01,108707.0
CP_MNAC,PAID,B8N,S11,DK,1995-01-01,61665.0
CP_MNAC,PAID,B8N,S11,DK,1996-01-01,69661.0
CP_MNAC,PAID,B8N,S11,DK,1997-01-01,88737.0
CP_MNAC,PAID,B8N,S11,DK,1998-01-01,73065.0
CP_MNAC,PAID,B8N,S11,DK,1999-01-01,93414.0
CP_MNAC,PAID,B8N,S11,DK,2000-01-01,117603.0
CP_MNAC,PAID,B8N,S11,DK,2001-01-01,72972.0
CP_MNAC,PAID,B8N,S11,DK,2002-01-01,119447.0
CP_MNAC,PAID,B8N,S11,DK,2003-01-01,112501.0
CP_MNAC,PAID,B8N,S11,DK,2004-01-01,97512.0
CP_MNAC,PAID,B8N,S11,DK,2005-01-01,87947.0
CP_MNAC,PAID,B8N,S11,DK,2006-01-01,92284.0
CP_MNAC,PAID,B8N,S11,DK,2007-01-01,50705.0
CP_MNAC,PAID,B8N,S11,DK,2008-01-01,46959.0
CP_MNAC,PAID,B8N,S11,DK,2009-01-01,16717.0
CP_MNAC,PAID,B8N,S11,DK,2010-01-01,44397.0
CP_MNAC,PAID,B8N,S11,DK,2011-01-01,75967.0
CP_MNAC,PAID,B8N,S11,DK,2012-01-01,89606.0
CP_MNAC,PAID,B8N,S11,DK,2013-01-01,96435.0
CP_MNAC,PAID,B8N,S11,DK,2014-01-01,134168.0
CP_MNAC,PAID,B8N,S11,DK,2015-01-01,133094.0
CP_MNAC,PAID,B8N,S11,DK,2016-01-01,130976.0
CP_MNAC,PAID,B8N,S11,DK,2017-01-01,111513.0
CP_MNAC,PAID,B8N,S11,EE,1995-01-01,-118.0
CP_MNAC,PAID,B8N,S11,EE,1996-01-01,51.0
CP_MNAC,PAID,B8N,S11,EE,1997-01-01,112.0
CP_MNAC,PAID,B8N,S11,EE,1998-01-01,311.0
CP_MNAC,PAID,B8N,S11,EE,1999-01-01,440.0
CP_MNAC,PAID,B8N,S11,EE,2000-01-01,448.0
CP_MNAC,PAID,B8N,S11,EE,2001-01-01,552.0
CP_MNAC,PAID,B8N,S11,EE,2002-01-01,629.0
CP_MNAC,PAID,B8N,S11,EE,2003-01-01,715.0
CP_MNAC,PAID,B8N,S11,EE,2004-01-01,856.0
CP_MNAC,PAID,B8N,S11,EE,2005-01-01,1336.0
CP_MNAC,PAID,B8N,S11,EE,2006-01-01,1299.0
CP_MNAC,PAID,B8N,S11,EE,2007-01-01,1337.0
CP_MNAC,PAID,B8N,S11,EE,2008-01-01,982.0
CP_MNAC,PAID,B8N,S11,EE,2009-01-01,392.0
CP_MNAC,PAID,B8N,S11,EE,2010-01-01,902.0
CP_MNAC,PAID,B8N,S11,EE,2011-01-01,1625.0
CP_MNAC,PAID,B8N,S11,EE,2012-01-01,872.0
CP_MNAC,PAID,B8N,S11,EE,2013-01-01,1577.0
CP_MNAC,PAID,B8N,S11,EE,2014-01-01,1225.0
CP_MNAC,PAID,B8N,S11,EE,2015-01-01,1052.0
CP_MNAC,PAID,B8N,S11,EE,2016-01-01,735.0
CP_MNAC,PAID,B8N,S11,EE,2017-01-01,1507.0
CP_MNAC,PAID,B8N,S11,EL,1995-01-01,-318.0
CP_MNAC,PAID,B8N,S11,EL,1996-01-01,2056.0
CP_MNAC,PAID,B8N,S11,EL,1997-01-01,2530.0
CP_MNAC,PAID,B8N,S11,EL,1998-01-01,1545.0
CP_MNAC,PAID,B8N,S11,EL,1999-01-01,4193.0
CP_MNAC,PAID,B8N,S11,EL,2000-01-01,3968.0
CP_MNAC,PAID,B8N,S11,EL,2001-01-01,5892.0
CP_MNAC,PAID,B8N,S11,EL,2002-01-01,5626.0
CP_MNAC,PAID,B8N,S11,EL,2003-01-01,6755.0
CP_MNAC,PAID,B8N,S11,EL,2004-01-01,9151.0
CP_MNAC,PAID,B8N,S11,EL,2005-01-01,7892.0
CP_MNAC,PAID,B8N,S11,EL,2006-01-01,8982.0
CP_MNAC,PAID,B8N,S11,EL,2007-01-01,11159.0
CP_MNAC,PAID,B8N,S11,EL,2008-01-01,9380.0
CP_MNAC,PAID,B8N,S11,EL,2009-01-01,7806.0
CP_MNAC,PAID,B8N,S11,EL,2010-01-01,4054.0
CP_MNAC,PAID,B8N,S11,EL,2011-01-01,3439.0
CP_MNAC,PAID,B8N,S11,EL,2012-01-01,3175.0
