currency,bop_item,sector10,sectpart,partner,stk_flow,geotime,date,value
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2003-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2004-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2005-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2006-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2007-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2008-01-01,40526
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2009-01-01,51968
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2010-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2011-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2012-01-01,25522
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2013-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2014-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2015-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2016-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CY,2017-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,1995-01-01,20077
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,1996-01-01,37511
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,1997-01-01,35739
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,1998-01-01,35872
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,1999-01-01,104345
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2000-01-01,180431
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2001-01-01,185139
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2002-01-01,274345
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2003-01-01,343969
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2004-01-01,372238
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2005-01-01,467808
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2006-01-01,532163
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2007-01-01,618625
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2008-01-01,505137
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2009-01-01,456390
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2010-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2011-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2012-01-01,490768
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2013-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2014-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2015-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2016-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,CZ,2017-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,1995-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,1996-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,1997-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,1998-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,1999-01-01,889205
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2000-01-01,1070336
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2001-01-01,1107199
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2002-01-01,1029489
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2003-01-01,1094076
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2004-01-01,1230802
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2005-01-01,1540998
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2006-01-01,1720860
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2007-01-01,1783037
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2008-01-01,1544271
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2009-01-01,1740848
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2010-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2011-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2012-01-01,2091965
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2013-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2014-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2015-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2016-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DE,2017-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,1995-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,1996-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,1997-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,1998-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,1999-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2000-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2001-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2002-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2003-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2004-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2005-01-01,1244150
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2006-01-01,1426024
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2007-01-01,1528778
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2008-01-01,1233965
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2009-01-01,1488202
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2010-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2011-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2012-01-01,2085602
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2013-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2014-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2015-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2016-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,DK,2017-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,1995-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,1996-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,1997-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,1998-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,1999-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2000-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2001-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2002-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2003-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2004-01-01,1637
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2005-01-01,2494
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2006-01-01,3641
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2007-01-01,4359
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2008-01-01,2702
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2009-01-01,3475
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2010-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2011-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2012-01-01,4679
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2013-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2014-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2015-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2016-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EE,2017-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,1995-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,1996-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,1997-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,1998-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,1999-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2000-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2001-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2002-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2003-01-01,27284
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2004-01-01,38261
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2005-01-01,58905
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2006-01-01,66781
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2007-01-01,86437
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2008-01-01,87805
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2009-01-01,89654
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2010-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2011-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2012-01-01,111689
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2013-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2014-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2015-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2016-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,EL,2017-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,1995-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,1996-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,1997-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,1998-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,1999-01-01,127387
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2000-01-01,193682
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2001-01-01,232647
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2002-01-01,257293
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2003-01-01,338245
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2004-01-01,384274
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2005-01-01,499874
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2006-01-01,517430
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2007-01-01,514882
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2008-01-01,427750
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2009-01-01,445431
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2010-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2011-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2012-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2013-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2014-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2015-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2016-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,ES,2017-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,1995-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,1996-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,1997-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,1998-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,1999-01-01,33466
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2000-01-01,54945
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2001-01-01,63435
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2002-01-01,72487
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2003-01-01,84698
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2004-01-01,107440
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2005-01-01,130828
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2006-01-01,162443
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2007-01-01,173915
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2008-01-01,130908
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2009-01-01,176533
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2010-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2011-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2012-01-01,239938
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2013-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2014-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2015-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2016-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FI,2017-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,1995-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,1996-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,1997-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,1998-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,1999-01-01,587500
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2000-01-01,713320
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2001-01-01,826610
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2002-01-01,888603
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2003-01-01,1084371
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2004-01-01,1285309
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2005-01-01,1587912
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2006-01-01,1850975
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2007-01-01,2014128
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2008-01-01,1872060
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2009-01-01,2070773
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2010-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2011-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2012-01-01,1990940
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2013-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2014-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2015-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2016-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,FR,2017-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,1995-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,1996-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,1997-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,1998-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,1999-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2000-01-01,704
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2001-01-01,1851
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2002-01-01,6508
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2003-01-01,5621
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2004-01-01,11553
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2005-01-01,16496
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2006-01-01,17754
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2007-01-01,23081
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2008-01-01,19186
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2009-01-01,23156
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2010-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2011-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2012-01-01,23913
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2013-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2014-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2015-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2016-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HR,2017-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HU,1995-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HU,1996-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HU,1997-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HU,1998-01-01,
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HU,1999-01-01,92789
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HU,2000-01-01,190004
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HU,2001-01-01,227213
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HU,2002-01-01,209708
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HU,2003-01-01,217215
MIO_NAC,FA__P__F,S1,S1,WRL_REST,A_LE,HU,2004-01-01,305044
