currency,s_adj,sector10,sectpart,stk_flow,partner,bop_item,geotime,date,value
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,PT,2018-03-01,895
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,PT,2018-04-01,181
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,PT,2018-05-01,819
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,PT,2018-06-01,361
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,PT,2018-07-01,917
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,PT,2018-08-01,1013
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2017-09-01,873
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2017-10-01,29
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2017-11-01,998
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2017-12-01,818
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2018-01-01,595
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2018-02-01,897
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2018-03-01,376
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2018-04-01,868
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2018-05-01,356
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2018-06-01,784
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2018-07-01,221
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RO,2018-08-01,278
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2017-09-01,22
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2017-10-01,73
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2017-11-01,157
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2017-12-01,378
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2018-01-01,6
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2018-02-01,283
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2018-03-01,223
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2018-04-01,233
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2018-05-01,105
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2018-06-01,72
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2018-07-01,67
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,RS,2018-08-01,44
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2017-09-01,34
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2017-10-01,96
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2017-11-01,5334
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2017-12-01,5585
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2018-01-01,1962
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2018-02-01,4974
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2018-03-01,81
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2018-04-01,2634
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2018-05-01,1953
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2018-06-01,225
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2018-07-01,6567
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SE,2018-08-01,5276
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2017-09-01,338
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2017-10-01,331
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2017-11-01,20
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2017-12-01,207
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2018-01-01,446
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2018-02-01,264
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2018-03-01,193
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2018-04-01,215
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2018-05-01,530
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2018-06-01,6
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2018-07-01,261
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SI,2018-08-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2017-09-01,416
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2017-10-01,142
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2017-11-01,252
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2017-12-01,166
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2018-01-01,475
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2018-02-01,271
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2018-03-01,265
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2018-04-01,170
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2018-05-01,739
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2018-06-01,264
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2018-07-01,732
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA,SK,2018-08-01,841
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2017-09-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2017-10-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2017-11-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2017-12-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2018-01-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2018-02-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2018-03-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2018-04-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2018-05-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2018-06-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,AT,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2017-09-01,9608
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2017-10-01,5098
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2017-11-01,5396
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2017-12-01,2307
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2018-01-01,4350
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2018-02-01,578
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2018-03-01,2233
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2018-04-01,5326
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2018-05-01,3178
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2018-06-01,1043
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2018-07-01,2355
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BE,2018-08-01,150
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2017-09-01,71
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2017-10-01,257
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2017-11-01,266
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2017-12-01,33
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2018-01-01,231
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2018-02-01,25
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2018-03-01,259
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2018-04-01,40
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2018-05-01,30
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2018-06-01,112
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2018-07-01,84
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,BG,2018-08-01,22
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2017-09-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2017-10-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2017-11-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2017-12-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2018-01-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2018-02-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2018-03-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2018-04-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2018-05-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2018-06-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CY,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2017-09-01,431
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2017-10-01,992
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2017-11-01,341
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2017-12-01,2
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2018-01-01,279
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2018-02-01,511
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2018-03-01,606
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2018-04-01,764
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2018-05-01,329
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2018-06-01,713
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2018-07-01,721
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,CZ,2018-08-01,630
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2017-09-01,4354
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2017-10-01,9591
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2017-11-01,5008
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2017-12-01,10749
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2018-01-01,4199
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2018-02-01,4013
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2018-03-01,13802
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2018-04-01,13462
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2018-05-01,12054
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2018-06-01,6615
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2018-07-01,7305
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DE,2018-08-01,2908
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2017-09-01,403
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2017-10-01,89
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2017-11-01,6328
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2017-12-01,2792
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2018-01-01,570
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2018-02-01,2478
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2018-03-01,900
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2018-04-01,779
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2018-05-01,2586
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2018-06-01,1497
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2018-07-01,53
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,DK,2018-08-01,842
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2017-09-01,24453
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2017-10-01,13606
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2017-11-01,68135
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2017-12-01,42836
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2018-01-01,30735
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2018-02-01,22327
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2018-03-01,70346
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2018-04-01,43083
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2018-05-01,7236
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2018-06-01,27329
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2018-07-01,19229
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EA19,2018-08-01,4575
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2017-09-01,350
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2017-10-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2017-11-01,8
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2017-12-01,272
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2018-01-01,22
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2018-02-01,29
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2018-03-01,18
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2018-04-01,74
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2018-05-01,444
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2018-06-01,243
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2018-07-01,60
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EE,2018-08-01,146
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2017-09-01,156
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2017-10-01,92
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2017-11-01,116
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2017-12-01,292
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2018-01-01,191
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2018-02-01,252
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2018-03-01,431
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2018-04-01,598
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2018-05-01,554
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2018-06-01,347
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2018-07-01,90
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,EL,2018-08-01,80
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2017-09-01,7299
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2017-10-01,1260
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2017-11-01,763
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2017-12-01,8233
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2018-01-01,766
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2018-02-01,1055
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2018-03-01,2937
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2018-04-01,1506
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2018-05-01,13284
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2018-06-01,865
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2018-07-01,2519
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,ES,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2017-09-01,670
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2017-10-01,2511
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2017-11-01,69
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2017-12-01,1148
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2018-01-01,819
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2018-02-01,754
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2018-03-01,930
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2018-04-01,176
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2018-05-01,1621
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2018-06-01,2143
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2018-07-01,1645
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FI,2018-08-01,1089
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2017-09-01,4462
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2017-10-01,523
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2017-11-01,1803
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2017-12-01,2643
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2018-01-01,5777
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2018-02-01,1899
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2018-03-01,19867
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2018-04-01,3354
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2018-05-01,4783
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2018-06-01,11713
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2018-07-01,1606
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,FR,2018-08-01,264
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2017-09-01,97
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2017-10-01,247
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2017-11-01,113
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2017-12-01,227
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2018-01-01,10
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2018-02-01,172
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2018-03-01,162
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2018-04-01,164
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2018-05-01,117
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2018-06-01,20
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HR,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2017-09-01,251
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2017-10-01,630
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2017-11-01,319
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2017-12-01,337
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2018-01-01,261
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2018-02-01,94
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2018-03-01,180
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2018-04-01,680
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2018-05-01,93
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2018-06-01,59
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2018-07-01,890
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,HU,2018-08-01,387
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2017-09-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2017-10-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2017-11-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2017-12-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2018-01-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2018-02-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2018-03-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2018-04-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2018-05-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2018-06-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2018-07-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IE,2018-08-01,
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2017-09-01,4946
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2017-10-01,1118
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2017-11-01,10799
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2017-12-01,5731
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2018-01-01,1961
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2018-02-01,2693
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2018-03-01,5433
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2018-04-01,2509
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2018-05-01,597
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2018-06-01,6285
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2018-07-01,802
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,IT,2018-08-01,1872
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2017-09-01,59
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2017-10-01,86
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2017-11-01,154
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2017-12-01,12
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2018-01-01,165
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2018-02-01,170
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2018-03-01,177
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2018-04-01,59
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2018-05-01,154
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2018-06-01,22
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2018-07-01,127
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LT,2018-08-01,49
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2017-09-01,6024
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2017-10-01,11946
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2017-11-01,20559
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2017-12-01,18750
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2018-01-01,8708
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2018-02-01,2119
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2018-03-01,8691
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2018-04-01,20294
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2018-05-01,11354
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2018-06-01,9392
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2018-07-01,17520
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LU,2018-08-01,4669
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2017-09-01,308
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2017-10-01,18
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2017-11-01,5
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2017-12-01,18
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2018-01-01,53
MIO_EUR,NSA,S1,S1,NET,WRL_REST,FA__D__F,LV,2018-02-01,54
