currency,partner,sector10,sectpart,stk_flow,bop_item,geo\time,date,value
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2008-01-01,1322.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2009-01-01,1294.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2010-01-01,1935.7 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2011-01-01,817.8 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2012-01-01,1393.9 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2013-01-01,833.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2014-01-01,1330.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2015-01-01,-653.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2016-01-01,844.5 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EE,2017-01-01,1402.7 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,1995-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,1996-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,1997-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,1998-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,1999-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2000-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2001-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2002-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2003-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2004-01-01,: 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2005-01-01,528.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2006-01-01,4276.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2007-01-01,1543.0 
MIO_NAC,WRL_REST,S1,S1,LIAB,FA__D__F,EL,2008-01-01,3394.0 
