age,unit,sex,geotime,date,value
Y_LT25,PC_ACT,M,US,2008-01-01,14.4
Y_LT25,PC_ACT,M,US,2009-01-01,20.1
Y_LT25,PC_ACT,M,US,2010-01-01,20.8
Y_LT25,PC_ACT,M,US,2011-01-01,18.7
Y_LT25,PC_ACT,M,US,2012-01-01,17.6
Y_LT25,PC_ACT,M,US,2013-01-01,17.1
Y_LT25,PC_ACT,M,US,2014-01-01,14.5
Y_LT25,PC_ACT,M,US,2015-01-01,12.8
Y_LT25,PC_ACT,M,US,2016-01-01,11.4
Y_LT25,PC_ACT,M,US,2017-01-01,10.3
Y_LT25,PC_ACT,T,AT,2005-01-01,11.0
Y_LT25,PC_ACT,T,AT,2006-01-01,9.8
Y_LT25,PC_ACT,T,AT,2007-01-01,9.4
Y_LT25,PC_ACT,T,AT,2008-01-01,8.5
Y_LT25,PC_ACT,T,AT,2009-01-01,10.7
Y_LT25,PC_ACT,T,AT,2010-01-01,9.5
Y_LT25,PC_ACT,T,AT,2011-01-01,8.9
Y_LT25,PC_ACT,T,AT,2012-01-01,9.4
Y_LT25,PC_ACT,T,AT,2013-01-01,9.7
Y_LT25,PC_ACT,T,AT,2014-01-01,10.3
Y_LT25,PC_ACT,T,AT,2015-01-01,10.6
Y_LT25,PC_ACT,T,AT,2016-01-01,11.2
Y_LT25,PC_ACT,T,AT,2017-01-01,9.8
Y_LT25,PC_ACT,T,BE,2005-01-01,21.5
Y_LT25,PC_ACT,T,BE,2006-01-01,20.5
Y_LT25,PC_ACT,T,BE,2007-01-01,18.8
Y_LT25,PC_ACT,T,BE,2008-01-01,18.0
Y_LT25,PC_ACT,T,BE,2009-01-01,21.9
Y_LT25,PC_ACT,T,BE,2010-01-01,22.4
Y_LT25,PC_ACT,T,BE,2011-01-01,18.7
Y_LT25,PC_ACT,T,BE,2012-01-01,19.8
Y_LT25,PC_ACT,T,BE,2013-01-01,23.7
Y_LT25,PC_ACT,T,BE,2014-01-01,23.2
Y_LT25,PC_ACT,T,BE,2015-01-01,22.1
Y_LT25,PC_ACT,T,BE,2016-01-01,20.1
Y_LT25,PC_ACT,T,BE,2017-01-01,19.3
Y_LT25,PC_ACT,T,BG,2005-01-01,21.0
Y_LT25,PC_ACT,T,BG,2006-01-01,18.3
Y_LT25,PC_ACT,T,BG,2007-01-01,14.1
Y_LT25,PC_ACT,T,BG,2008-01-01,11.9
Y_LT25,PC_ACT,T,BG,2009-01-01,15.1
Y_LT25,PC_ACT,T,BG,2010-01-01,21.9
Y_LT25,PC_ACT,T,BG,2011-01-01,25.0
Y_LT25,PC_ACT,T,BG,2012-01-01,28.1
Y_LT25,PC_ACT,T,BG,2013-01-01,28.4
Y_LT25,PC_ACT,T,BG,2014-01-01,23.8
Y_LT25,PC_ACT,T,BG,2015-01-01,21.6
Y_LT25,PC_ACT,T,BG,2016-01-01,17.2
Y_LT25,PC_ACT,T,BG,2017-01-01,12.9
Y_LT25,PC_ACT,T,CY,2005-01-01,13.9
Y_LT25,PC_ACT,T,CY,2006-01-01,10.0
Y_LT25,PC_ACT,T,CY,2007-01-01,10.2
Y_LT25,PC_ACT,T,CY,2008-01-01,9.0
Y_LT25,PC_ACT,T,CY,2009-01-01,13.8
Y_LT25,PC_ACT,T,CY,2010-01-01,16.6
Y_LT25,PC_ACT,T,CY,2011-01-01,22.4
Y_LT25,PC_ACT,T,CY,2012-01-01,27.7
Y_LT25,PC_ACT,T,CY,2013-01-01,38.9
Y_LT25,PC_ACT,T,CY,2014-01-01,36.0
Y_LT25,PC_ACT,T,CY,2015-01-01,32.8
Y_LT25,PC_ACT,T,CY,2016-01-01,29.1
Y_LT25,PC_ACT,T,CY,2017-01-01,24.7
Y_LT25,PC_ACT,T,CZ,2005-01-01,19.3
Y_LT25,PC_ACT,T,CZ,2006-01-01,17.5
Y_LT25,PC_ACT,T,CZ,2007-01-01,10.7
Y_LT25,PC_ACT,T,CZ,2008-01-01,9.9
Y_LT25,PC_ACT,T,CZ,2009-01-01,16.6
Y_LT25,PC_ACT,T,CZ,2010-01-01,18.3
Y_LT25,PC_ACT,T,CZ,2011-01-01,18.1
Y_LT25,PC_ACT,T,CZ,2012-01-01,19.5
Y_LT25,PC_ACT,T,CZ,2013-01-01,18.9
Y_LT25,PC_ACT,T,CZ,2014-01-01,15.9
Y_LT25,PC_ACT,T,CZ,2015-01-01,12.6
Y_LT25,PC_ACT,T,CZ,2016-01-01,10.5
Y_LT25,PC_ACT,T,CZ,2017-01-01,7.9
Y_LT25,PC_ACT,T,DE,2005-01-01,15.4
Y_LT25,PC_ACT,T,DE,2006-01-01,13.6
Y_LT25,PC_ACT,T,DE,2007-01-01,11.8
Y_LT25,PC_ACT,T,DE,2008-01-01,10.4
Y_LT25,PC_ACT,T,DE,2009-01-01,11.1
Y_LT25,PC_ACT,T,DE,2010-01-01,9.8
Y_LT25,PC_ACT,T,DE,2011-01-01,8.5
Y_LT25,PC_ACT,T,DE,2012-01-01,8.0
Y_LT25,PC_ACT,T,DE,2013-01-01,7.8
Y_LT25,PC_ACT,T,DE,2014-01-01,7.7
Y_LT25,PC_ACT,T,DE,2015-01-01,7.2
Y_LT25,PC_ACT,T,DE,2016-01-01,7.1
Y_LT25,PC_ACT,T,DE,2017-01-01,6.8
Y_LT25,PC_ACT,T,DK,2005-01-01,8.6
Y_LT25,PC_ACT,T,DK,2006-01-01,7.7
Y_LT25,PC_ACT,T,DK,2007-01-01,7.5
Y_LT25,PC_ACT,T,DK,2008-01-01,8.0
Y_LT25,PC_ACT,T,DK,2009-01-01,11.8
Y_LT25,PC_ACT,T,DK,2010-01-01,13.9
Y_LT25,PC_ACT,T,DK,2011-01-01,14.2
Y_LT25,PC_ACT,T,DK,2012-01-01,14.1
Y_LT25,PC_ACT,T,DK,2013-01-01,13.0
Y_LT25,PC_ACT,T,DK,2014-01-01,12.6
Y_LT25,PC_ACT,T,DK,2015-01-01,10.8
Y_LT25,PC_ACT,T,DK,2016-01-01,12.0
Y_LT25,PC_ACT,T,DK,2017-01-01,11.0
Y_LT25,PC_ACT,T,EA18,2005-01-01,18.4
Y_LT25,PC_ACT,T,EA18,2006-01-01,17.2
Y_LT25,PC_ACT,T,EA18,2007-01-01,15.6
Y_LT25,PC_ACT,T,EA18,2008-01-01,16.1
Y_LT25,PC_ACT,T,EA18,2009-01-01,20.6
Y_LT25,PC_ACT,T,EA18,2010-01-01,21.3
Y_LT25,PC_ACT,T,EA18,2011-01-01,21.3
Y_LT25,PC_ACT,T,EA18,2012-01-01,23.6
Y_LT25,PC_ACT,T,EA18,2013-01-01,24.4
Y_LT25,PC_ACT,T,EA18,2014-01-01,23.8
Y_LT25,PC_ACT,T,EA18,2015-01-01,22.4
Y_LT25,PC_ACT,T,EA18,2016-01-01,21.0
Y_LT25,PC_ACT,T,EA18,2017-01-01,18.8
Y_LT25,PC_ACT,T,EA19,2005-01-01,18.4
Y_LT25,PC_ACT,T,EA19,2006-01-01,17.1
Y_LT25,PC_ACT,T,EA19,2007-01-01,15.5
Y_LT25,PC_ACT,T,EA19,2008-01-01,16.1
Y_LT25,PC_ACT,T,EA19,2009-01-01,20.7
Y_LT25,PC_ACT,T,EA19,2010-01-01,21.5
Y_LT25,PC_ACT,T,EA19,2011-01-01,21.4
Y_LT25,PC_ACT,T,EA19,2012-01-01,23.6
Y_LT25,PC_ACT,T,EA19,2013-01-01,24.4
Y_LT25,PC_ACT,T,EA19,2014-01-01,23.7
Y_LT25,PC_ACT,T,EA19,2015-01-01,22.3
Y_LT25,PC_ACT,T,EA19,2016-01-01,20.9
Y_LT25,PC_ACT,T,EA19,2017-01-01,18.8
Y_LT25,PC_ACT,T,EE,2005-01-01,15.1
Y_LT25,PC_ACT,T,EE,2006-01-01,12.1
Y_LT25,PC_ACT,T,EE,2007-01-01,10.1
Y_LT25,PC_ACT,T,EE,2008-01-01,12.0
Y_LT25,PC_ACT,T,EE,2009-01-01,27.4
Y_LT25,PC_ACT,T,EE,2010-01-01,32.9
Y_LT25,PC_ACT,T,EE,2011-01-01,22.4
Y_LT25,PC_ACT,T,EE,2012-01-01,20.9
Y_LT25,PC_ACT,T,EE,2013-01-01,18.7
Y_LT25,PC_ACT,T,EE,2014-01-01,15.0
Y_LT25,PC_ACT,T,EE,2015-01-01,13.1
Y_LT25,PC_ACT,T,EE,2016-01-01,13.4
Y_LT25,PC_ACT,T,EE,2017-01-01,12.1
Y_LT25,PC_ACT,T,EL,2005-01-01,25.8
Y_LT25,PC_ACT,T,EL,2006-01-01,25.0
Y_LT25,PC_ACT,T,EL,2007-01-01,22.7
Y_LT25,PC_ACT,T,EL,2008-01-01,21.9
Y_LT25,PC_ACT,T,EL,2009-01-01,25.7
Y_LT25,PC_ACT,T,EL,2010-01-01,33.0
Y_LT25,PC_ACT,T,EL,2011-01-01,44.7
Y_LT25,PC_ACT,T,EL,2012-01-01,55.3
Y_LT25,PC_ACT,T,EL,2013-01-01,58.3
Y_LT25,PC_ACT,T,EL,2014-01-01,52.4
Y_LT25,PC_ACT,T,EL,2015-01-01,49.8
Y_LT25,PC_ACT,T,EL,2016-01-01,47.3
Y_LT25,PC_ACT,T,EL,2017-01-01,43.6
Y_LT25,PC_ACT,T,ES,2005-01-01,19.6
Y_LT25,PC_ACT,T,ES,2006-01-01,17.9
Y_LT25,PC_ACT,T,ES,2007-01-01,18.1
Y_LT25,PC_ACT,T,ES,2008-01-01,24.5
Y_LT25,PC_ACT,T,ES,2009-01-01,37.7
Y_LT25,PC_ACT,T,ES,2010-01-01,41.5
Y_LT25,PC_ACT,T,ES,2011-01-01,46.2
Y_LT25,PC_ACT,T,ES,2012-01-01,52.9
Y_LT25,PC_ACT,T,ES,2013-01-01,55.5
Y_LT25,PC_ACT,T,ES,2014-01-01,53.2
Y_LT25,PC_ACT,T,ES,2015-01-01,48.3
Y_LT25,PC_ACT,T,ES,2016-01-01,44.4
Y_LT25,PC_ACT,T,ES,2017-01-01,38.6
Y_LT25,PC_ACT,T,EU27,2005-01-01,18.9
Y_LT25,PC_ACT,T,EU27,2006-01-01,17.6
Y_LT25,PC_ACT,T,EU27,2007-01-01,15.8
Y_LT25,PC_ACT,T,EU27,2008-01-01,15.9
Y_LT25,PC_ACT,T,EU27,2009-01-01,20.3
Y_LT25,PC_ACT,T,EU27,2010-01-01,21.3
Y_LT25,PC_ACT,T,EU27,2011-01-01,21.7
Y_LT25,PC_ACT,T,EU27,2012-01-01,23.2
Y_LT25,PC_ACT,T,EU27,2013-01-01,23.6
Y_LT25,PC_ACT,T,EU27,2014-01-01,22.0
Y_LT25,PC_ACT,T,EU27,2015-01-01,20.2
Y_LT25,PC_ACT,T,EU27,2016-01-01,18.6
Y_LT25,PC_ACT,T,EU27,2017-01-01,16.7
Y_LT25,PC_ACT,T,EU28,2005-01-01,19.0
Y_LT25,PC_ACT,T,EU28,2006-01-01,17.7
Y_LT25,PC_ACT,T,EU28,2007-01-01,15.8
Y_LT25,PC_ACT,T,EU28,2008-01-01,15.9
Y_LT25,PC_ACT,T,EU28,2009-01-01,20.3
Y_LT25,PC_ACT,T,EU28,2010-01-01,21.4
Y_LT25,PC_ACT,T,EU28,2011-01-01,21.8
Y_LT25,PC_ACT,T,EU28,2012-01-01,23.3
Y_LT25,PC_ACT,T,EU28,2013-01-01,23.8
Y_LT25,PC_ACT,T,EU28,2014-01-01,22.2
Y_LT25,PC_ACT,T,EU28,2015-01-01,20.3
Y_LT25,PC_ACT,T,EU28,2016-01-01,18.7
Y_LT25,PC_ACT,T,EU28,2017-01-01,16.8
Y_LT25,PC_ACT,T,FI,2005-01-01,20.1
Y_LT25,PC_ACT,T,FI,2006-01-01,18.7
Y_LT25,PC_ACT,T,FI,2007-01-01,16.5
Y_LT25,PC_ACT,T,FI,2008-01-01,16.5
Y_LT25,PC_ACT,T,FI,2009-01-01,21.5
Y_LT25,PC_ACT,T,FI,2010-01-01,21.4
Y_LT25,PC_ACT,T,FI,2011-01-01,20.1
Y_LT25,PC_ACT,T,FI,2012-01-01,19.0
Y_LT25,PC_ACT,T,FI,2013-01-01,19.9
Y_LT25,PC_ACT,T,FI,2014-01-01,20.5
Y_LT25,PC_ACT,T,FI,2015-01-01,22.4
Y_LT25,PC_ACT,T,FI,2016-01-01,20.1
Y_LT25,PC_ACT,T,FI,2017-01-01,20.1
Y_LT25,PC_ACT,T,FR,2005-01-01,21.0
Y_LT25,PC_ACT,T,FR,2006-01-01,22.0
Y_LT25,PC_ACT,T,FR,2007-01-01,19.5
Y_LT25,PC_ACT,T,FR,2008-01-01,19.0
Y_LT25,PC_ACT,T,FR,2009-01-01,23.6
Y_LT25,PC_ACT,T,FR,2010-01-01,23.3
Y_LT25,PC_ACT,T,FR,2011-01-01,22.6
Y_LT25,PC_ACT,T,FR,2012-01-01,24.4
Y_LT25,PC_ACT,T,FR,2013-01-01,24.9
Y_LT25,PC_ACT,T,FR,2014-01-01,24.2
Y_LT25,PC_ACT,T,FR,2015-01-01,24.7
Y_LT25,PC_ACT,T,FR,2016-01-01,24.6
Y_LT25,PC_ACT,T,FR,2017-01-01,22.3
Y_LT25,PC_ACT,T,HR,2005-01-01,31.7
Y_LT25,PC_ACT,T,HR,2006-01-01,28.9
Y_LT25,PC_ACT,T,HR,2007-01-01,25.4
Y_LT25,PC_ACT,T,HR,2008-01-01,23.6
Y_LT25,PC_ACT,T,HR,2009-01-01,25.4
Y_LT25,PC_ACT,T,HR,2010-01-01,32.3
Y_LT25,PC_ACT,T,HR,2011-01-01,36.6
Y_LT25,PC_ACT,T,HR,2012-01-01,42.2
Y_LT25,PC_ACT,T,HR,2013-01-01,49.9
Y_LT25,PC_ACT,T,HR,2014-01-01,44.9
Y_LT25,PC_ACT,T,HR,2015-01-01,42.3
Y_LT25,PC_ACT,T,HR,2016-01-01,31.8
Y_LT25,PC_ACT,T,HR,2017-01-01,27.2
Y_LT25,PC_ACT,T,HU,2005-01-01,19.4
Y_LT25,PC_ACT,T,HU,2006-01-01,19.1
Y_LT25,PC_ACT,T,HU,2007-01-01,18.1
Y_LT25,PC_ACT,T,HU,2008-01-01,19.5
Y_LT25,PC_ACT,T,HU,2009-01-01,26.4
Y_LT25,PC_ACT,T,HU,2010-01-01,26.4
Y_LT25,PC_ACT,T,HU,2011-01-01,26.0
Y_LT25,PC_ACT,T,HU,2012-01-01,28.2
Y_LT25,PC_ACT,T,HU,2013-01-01,26.6
Y_LT25,PC_ACT,T,HU,2014-01-01,20.4
Y_LT25,PC_ACT,T,HU,2015-01-01,17.3
Y_LT25,PC_ACT,T,HU,2016-01-01,12.9
Y_LT25,PC_ACT,T,HU,2017-01-01,10.7
Y_LT25,PC_ACT,T,IE,2005-01-01,8.7
Y_LT25,PC_ACT,T,IE,2006-01-01,8.8
Y_LT25,PC_ACT,T,IE,2007-01-01,9.2
Y_LT25,PC_ACT,T,IE,2008-01-01,13.5
Y_LT25,PC_ACT,T,IE,2009-01-01,24.5
Y_LT25,PC_ACT,T,IE,2010-01-01,28.1
Y_LT25,PC_ACT,T,IE,2011-01-01,29.6
Y_LT25,PC_ACT,T,IE,2012-01-01,30.8
Y_LT25,PC_ACT,T,IE,2013-01-01,26.7
Y_LT25,PC_ACT,T,IE,2014-01-01,23.4
Y_LT25,PC_ACT,T,IE,2015-01-01,20.2
Y_LT25,PC_ACT,T,IE,2016-01-01,16.8
Y_LT25,PC_ACT,T,IE,2017-01-01,14.4
Y_LT25,PC_ACT,T,IS,2005-01-01,7.2
Y_LT25,PC_ACT,T,IS,2006-01-01,8.2
Y_LT25,PC_ACT,T,IS,2007-01-01,7.1
Y_LT25,PC_ACT,T,IS,2008-01-01,8.2
Y_LT25,PC_ACT,T,IS,2009-01-01,16.0
Y_LT25,PC_ACT,T,IS,2010-01-01,16.2
Y_LT25,PC_ACT,T,IS,2011-01-01,14.6
Y_LT25,PC_ACT,T,IS,2012-01-01,13.6
Y_LT25,PC_ACT,T,IS,2013-01-01,10.7
Y_LT25,PC_ACT,T,IS,2014-01-01,10.0
Y_LT25,PC_ACT,T,IS,2015-01-01,8.8
Y_LT25,PC_ACT,T,IS,2016-01-01,6.5
Y_LT25,PC_ACT,T,IS,2017-01-01,8.2
Y_LT25,PC_ACT,T,IT,2005-01-01,24.1
Y_LT25,PC_ACT,T,IT,2006-01-01,21.8
Y_LT25,PC_ACT,T,IT,2007-01-01,20.4
Y_LT25,PC_ACT,T,IT,2008-01-01,21.2
Y_LT25,PC_ACT,T,IT,2009-01-01,25.3
Y_LT25,PC_ACT,T,IT,2010-01-01,27.9
Y_LT25,PC_ACT,T,IT,2011-01-01,29.2
Y_LT25,PC_ACT,T,IT,2012-01-01,35.3
Y_LT25,PC_ACT,T,IT,2013-01-01,40.0
Y_LT25,PC_ACT,T,IT,2014-01-01,42.7
Y_LT25,PC_ACT,T,IT,2015-01-01,40.3
Y_LT25,PC_ACT,T,IT,2016-01-01,37.8
Y_LT25,PC_ACT,T,IT,2017-01-01,34.7
Y_LT25,PC_ACT,T,JP,2005-01-01,8.7
Y_LT25,PC_ACT,T,JP,2006-01-01,8.0
Y_LT25,PC_ACT,T,JP,2007-01-01,7.7
Y_LT25,PC_ACT,T,JP,2008-01-01,7.3
Y_LT25,PC_ACT,T,JP,2009-01-01,9.3
Y_LT25,PC_ACT,T,JP,2010-01-01,9.5
Y_LT25,PC_ACT,T,JP,2011-01-01,8.3
Y_LT25,PC_ACT,T,JP,2012-01-01,8.2
Y_LT25,PC_ACT,T,JP,2013-01-01,6.8
Y_LT25,PC_ACT,T,JP,2014-01-01,6.2
Y_LT25,PC_ACT,T,JP,2015-01-01,5.5
Y_LT25,PC_ACT,T,JP,2016-01-01,5.1
Y_LT25,PC_ACT,T,JP,2017-01-01,4.7
Y_LT25,PC_ACT,T,LT,2005-01-01,15.8
Y_LT25,PC_ACT,T,LT,2006-01-01,10.0
Y_LT25,PC_ACT,T,LT,2007-01-01,8.4
Y_LT25,PC_ACT,T,LT,2008-01-01,13.3
Y_LT25,PC_ACT,T,LT,2009-01-01,29.6
Y_LT25,PC_ACT,T,LT,2010-01-01,35.7
Y_LT25,PC_ACT,T,LT,2011-01-01,32.6
Y_LT25,PC_ACT,T,LT,2012-01-01,26.7
Y_LT25,PC_ACT,T,LT,2013-01-01,21.9
Y_LT25,PC_ACT,T,LT,2014-01-01,19.3
Y_LT25,PC_ACT,T,LT,2015-01-01,16.3
Y_LT25,PC_ACT,T,LT,2016-01-01,14.5
Y_LT25,PC_ACT,T,LT,2017-01-01,13.3
Y_LT25,PC_ACT,T,LU,2005-01-01,14.6
Y_LT25,PC_ACT,T,LU,2006-01-01,15.5
Y_LT25,PC_ACT,T,LU,2007-01-01,15.6
Y_LT25,PC_ACT,T,LU,2008-01-01,17.3
Y_LT25,PC_ACT,T,LU,2009-01-01,16.5
Y_LT25,PC_ACT,T,LU,2010-01-01,15.8
Y_LT25,PC_ACT,T,LU,2011-01-01,16.4
Y_LT25,PC_ACT,T,LU,2012-01-01,18.0
Y_LT25,PC_ACT,T,LU,2013-01-01,16.9
Y_LT25,PC_ACT,T,LU,2014-01-01,22.3
Y_LT25,PC_ACT,T,LU,2015-01-01,16.6
Y_LT25,PC_ACT,T,LU,2016-01-01,19.1
Y_LT25,PC_ACT,T,LU,2017-01-01,15.4
Y_LT25,PC_ACT,T,LV,2005-01-01,15.1
Y_LT25,PC_ACT,T,LV,2006-01-01,13.6
Y_LT25,PC_ACT,T,LV,2007-01-01,10.6
Y_LT25,PC_ACT,T,LV,2008-01-01,13.6
Y_LT25,PC_ACT,T,LV,2009-01-01,33.3
Y_LT25,PC_ACT,T,LV,2010-01-01,36.2
Y_LT25,PC_ACT,T,LV,2011-01-01,31.0
Y_LT25,PC_ACT,T,LV,2012-01-01,28.5
Y_LT25,PC_ACT,T,LV,2013-01-01,23.2
Y_LT25,PC_ACT,T,LV,2014-01-01,19.6
Y_LT25,PC_ACT,T,LV,2015-01-01,16.3
Y_LT25,PC_ACT,T,LV,2016-01-01,17.3
Y_LT25,PC_ACT,T,LV,2017-01-01,17.0
Y_LT25,PC_ACT,T,MT,2005-01-01,16.7
Y_LT25,PC_ACT,T,MT,2006-01-01,16.1
Y_LT25,PC_ACT,T,MT,2007-01-01,14.2
Y_LT25,PC_ACT,T,MT,2008-01-01,12.4
Y_LT25,PC_ACT,T,MT,2009-01-01,15.2
Y_LT25,PC_ACT,T,MT,2010-01-01,14.0
Y_LT25,PC_ACT,T,MT,2011-01-01,14.0
Y_LT25,PC_ACT,T,MT,2012-01-01,14.8
Y_LT25,PC_ACT,T,MT,2013-01-01,13.7
Y_LT25,PC_ACT,T,MT,2014-01-01,12.5
Y_LT25,PC_ACT,T,MT,2015-01-01,12.6
Y_LT25,PC_ACT,T,MT,2016-01-01,11.9
Y_LT25,PC_ACT,T,MT,2017-01-01,11.3
Y_LT25,PC_ACT,T,NL,2005-01-01,11.8
Y_LT25,PC_ACT,T,NL,2006-01-01,10.0
Y_LT25,PC_ACT,T,NL,2007-01-01,9.4
Y_LT25,PC_ACT,T,NL,2008-01-01,8.6
Y_LT25,PC_ACT,T,NL,2009-01-01,10.2
Y_LT25,PC_ACT,T,NL,2010-01-01,11.1
Y_LT25,PC_ACT,T,NL,2011-01-01,10.0
Y_LT25,PC_ACT,T,NL,2012-01-01,11.7
Y_LT25,PC_ACT,T,NL,2013-01-01,13.2
Y_LT25,PC_ACT,T,NL,2014-01-01,12.7
Y_LT25,PC_ACT,T,NL,2015-01-01,11.3
Y_LT25,PC_ACT,T,NL,2016-01-01,10.8
Y_LT25,PC_ACT,T,NL,2017-01-01,8.9
Y_LT25,PC_ACT,T,NO,2005-01-01,11.4
Y_LT25,PC_ACT,T,NO,2006-01-01,9.2
Y_LT25,PC_ACT,T,NO,2007-01-01,7.3
Y_LT25,PC_ACT,T,NO,2008-01-01,8.0
Y_LT25,PC_ACT,T,NO,2009-01-01,9.5
Y_LT25,PC_ACT,T,NO,2010-01-01,9.9
Y_LT25,PC_ACT,T,NO,2011-01-01,9.0
Y_LT25,PC_ACT,T,NO,2012-01-01,8.8
Y_LT25,PC_ACT,T,NO,2013-01-01,9.6
Y_LT25,PC_ACT,T,NO,2014-01-01,8.3
Y_LT25,PC_ACT,T,NO,2015-01-01,10.5
Y_LT25,PC_ACT,T,NO,2016-01-01,11.3
Y_LT25,PC_ACT,T,NO,2017-01-01,10.7
Y_LT25,PC_ACT,T,PL,2005-01-01,36.9
Y_LT25,PC_ACT,T,PL,2006-01-01,29.8
Y_LT25,PC_ACT,T,PL,2007-01-01,21.6
Y_LT25,PC_ACT,T,PL,2008-01-01,17.2
Y_LT25,PC_ACT,T,PL,2009-01-01,20.6
Y_LT25,PC_ACT,T,PL,2010-01-01,23.7
Y_LT25,PC_ACT,T,PL,2011-01-01,25.8
Y_LT25,PC_ACT,T,PL,2012-01-01,26.5
Y_LT25,PC_ACT,T,PL,2013-01-01,27.3
Y_LT25,PC_ACT,T,PL,2014-01-01,23.9
Y_LT25,PC_ACT,T,PL,2015-01-01,20.8
Y_LT25,PC_ACT,T,PL,2016-01-01,17.7
Y_LT25,PC_ACT,T,PL,2017-01-01,14.8
Y_LT25,PC_ACT,T,PT,2005-01-01,20.8
Y_LT25,PC_ACT,T,PT,2006-01-01,21.2
Y_LT25,PC_ACT,T,PT,2007-01-01,21.4
Y_LT25,PC_ACT,T,PT,2008-01-01,21.6
Y_LT25,PC_ACT,T,PT,2009-01-01,25.3
Y_LT25,PC_ACT,T,PT,2010-01-01,28.2
Y_LT25,PC_ACT,T,PT,2011-01-01,30.2
Y_LT25,PC_ACT,T,PT,2012-01-01,38.0
Y_LT25,PC_ACT,T,PT,2013-01-01,38.1
Y_LT25,PC_ACT,T,PT,2014-01-01,34.7
Y_LT25,PC_ACT,T,PT,2015-01-01,32.0
Y_LT25,PC_ACT,T,PT,2016-01-01,28.2
Y_LT25,PC_ACT,T,PT,2017-01-01,23.8
Y_LT25,PC_ACT,T,RO,2005-01-01,19.1
Y_LT25,PC_ACT,T,RO,2006-01-01,20.2
Y_LT25,PC_ACT,T,RO,2007-01-01,19.3
Y_LT25,PC_ACT,T,RO,2008-01-01,17.6
Y_LT25,PC_ACT,T,RO,2009-01-01,20.0
Y_LT25,PC_ACT,T,RO,2010-01-01,22.1
Y_LT25,PC_ACT,T,RO,2011-01-01,23.9
Y_LT25,PC_ACT,T,RO,2012-01-01,22.6
Y_LT25,PC_ACT,T,RO,2013-01-01,23.7
Y_LT25,PC_ACT,T,RO,2014-01-01,24.0
Y_LT25,PC_ACT,T,RO,2015-01-01,21.7
Y_LT25,PC_ACT,T,RO,2016-01-01,20.6
Y_LT25,PC_ACT,T,RO,2017-01-01,18.3
Y_LT25,PC_ACT,T,SE,2005-01-01,22.6
Y_LT25,PC_ACT,T,SE,2006-01-01,21.5
Y_LT25,PC_ACT,T,SE,2007-01-01,19.2
Y_LT25,PC_ACT,T,SE,2008-01-01,20.2
Y_LT25,PC_ACT,T,SE,2009-01-01,25.0
Y_LT25,PC_ACT,T,SE,2010-01-01,24.8
Y_LT25,PC_ACT,T,SE,2011-01-01,22.8
Y_LT25,PC_ACT,T,SE,2012-01-01,23.7
Y_LT25,PC_ACT,T,SE,2013-01-01,23.6
Y_LT25,PC_ACT,T,SE,2014-01-01,22.9
Y_LT25,PC_ACT,T,SE,2015-01-01,20.4
Y_LT25,PC_ACT,T,SE,2016-01-01,18.9
Y_LT25,PC_ACT,T,SE,2017-01-01,17.8
Y_LT25,PC_ACT,T,SI,2005-01-01,15.9
Y_LT25,PC_ACT,T,SI,2006-01-01,13.9
Y_LT25,PC_ACT,T,SI,2007-01-01,10.1
Y_LT25,PC_ACT,T,SI,2008-01-01,10.4
Y_LT25,PC_ACT,T,SI,2009-01-01,13.6
Y_LT25,PC_ACT,T,SI,2010-01-01,14.7
Y_LT25,PC_ACT,T,SI,2011-01-01,15.7
Y_LT25,PC_ACT,T,SI,2012-01-01,20.6
Y_LT25,PC_ACT,T,SI,2013-01-01,21.6
Y_LT25,PC_ACT,T,SI,2014-01-01,20.2
Y_LT25,PC_ACT,T,SI,2015-01-01,16.3
Y_LT25,PC_ACT,T,SI,2016-01-01,15.2
Y_LT25,PC_ACT,T,SI,2017-01-01,11.2
Y_LT25,PC_ACT,T,SK,2005-01-01,30.4
Y_LT25,PC_ACT,T,SK,2006-01-01,27.0
Y_LT25,PC_ACT,T,SK,2007-01-01,20.6
Y_LT25,PC_ACT,T,SK,2008-01-01,19.3
Y_LT25,PC_ACT,T,SK,2009-01-01,27.6
Y_LT25,PC_ACT,T,SK,2010-01-01,33.9
Y_LT25,PC_ACT,T,SK,2011-01-01,33.7
Y_LT25,PC_ACT,T,SK,2012-01-01,34.0
Y_LT25,PC_ACT,T,SK,2013-01-01,33.7
Y_LT25,PC_ACT,T,SK,2014-01-01,29.7
Y_LT25,PC_ACT,T,SK,2015-01-01,26.5
Y_LT25,PC_ACT,T,SK,2016-01-01,22.2
Y_LT25,PC_ACT,T,SK,2017-01-01,18.9
Y_LT25,PC_ACT,T,TR,2005-01-01,17.5
Y_LT25,PC_ACT,T,TR,2006-01-01,16.5
Y_LT25,PC_ACT,T,TR,2007-01-01,17.2
Y_LT25,PC_ACT,T,TR,2008-01-01,18.5
Y_LT25,PC_ACT,T,TR,2009-01-01,22.8
Y_LT25,PC_ACT,T,TR,2010-01-01,19.8
Y_LT25,PC_ACT,T,TR,2011-01-01,16.9
Y_LT25,PC_ACT,T,TR,2012-01-01,15.8
Y_LT25,PC_ACT,T,TR,2013-01-01,17.1
Y_LT25,PC_ACT,T,TR,2014-01-01,18.0
Y_LT25,PC_ACT,T,TR,2015-01-01,18.6
Y_LT25,PC_ACT,T,TR,2016-01-01,19.6
