unit,na_item,geotime,date,value
PCH_PRE,NULC_PER,SK,2010-01-01,1
PCH_PRE,NULC_PER,SK,2011-01-01,1
PCH_PRE,NULC_PER,SK,2012-01-01,1
PCH_PRE,NULC_PER,SK,2013-01-01,0
PCH_PRE,NULC_PER,SK,2014-01-01,0
PCH_PRE,NULC_PER,SK,2015-01-01,1
PCH_PRE,NULC_PER,SK,2016-01-01,1
PCH_PRE,NULC_PER,SK,2017-01-01,4
PCH_PRE,NULC_PER,UK,2005-01-01,1
PCH_PRE,NULC_PER,UK,2006-01-01,4
PCH_PRE,NULC_PER,UK,2007-01-01,3
PCH_PRE,NULC_PER,UK,2008-01-01,1
PCH_PRE,NULC_PER,UK,2009-01-01,5
PCH_PRE,NULC_PER,UK,2010-01-01,1
PCH_PRE,NULC_PER,UK,2011-01-01,0
PCH_PRE,NULC_PER,UK,2012-01-01,1
PCH_PRE,NULC_PER,UK,2013-01-01,1
PCH_PRE,NULC_PER,UK,2014-01-01,0
PCH_PRE,NULC_PER,UK,2015-01-01,0
PCH_PRE,NULC_PER,UK,2016-01-01,2
PCH_PRE,NULC_PER,UK,2017-01-01,2
