unit,icd10,age,sex,geotime,date,value
RT,X85-Y09_Y871,TOTAL,T,PT,2002-01-01,1.7 
RT,X85-Y09_Y871,TOTAL,T,PT,2003-01-01,1.6 
RT,X85-Y09_Y871,TOTAL,T,PT,2004-01-01,1.7 
RT,X85-Y09_Y871,TOTAL,T,PT,2005-01-01,1.4 
RT,X85-Y09_Y871,TOTAL,T,PT,2006-01-01,1.7 
RT,X85-Y09_Y871,TOTAL,T,PT,2007-01-01,1.0 
RT,X85-Y09_Y871,TOTAL,T,PT,2008-01-01,1.4 
RT,X85-Y09_Y871,TOTAL,T,PT,2009-01-01,1.0 
RT,X85-Y09_Y871,TOTAL,T,PT,2010-01-01,1.2 
RT,X85-Y09_Y871,TOTAL,T,PT,2011-01-01,0.94 
RT,X85-Y09_Y871,TOTAL,T,PT,2012-01-01,1.12 
RT,X85-Y09_Y871,TOTAL,T,PT,2013-01-01,0.92 
RT,X85-Y09_Y871,TOTAL,T,PT,2014-01-01,1.02 
RT,X85-Y09_Y871,TOTAL,T,PT,2015-01-01,1.01 
RT,X85-Y09_Y871,TOTAL,T,RO,2000-01-01,3.9 
RT,X85-Y09_Y871,TOTAL,T,RO,2001-01-01,3.8 
RT,X85-Y09_Y871,TOTAL,T,RO,2002-01-01,4.0 
RT,X85-Y09_Y871,TOTAL,T,RO,2003-01-01,4.1 
RT,X85-Y09_Y871,TOTAL,T,RO,2004-01-01,3.8 
RT,X85-Y09_Y871,TOTAL,T,RO,2005-01-01,2.7 
RT,X85-Y09_Y871,TOTAL,T,RO,2006-01-01,2.4 
RT,X85-Y09_Y871,TOTAL,T,RO,2007-01-01,2.2 
RT,X85-Y09_Y871,TOTAL,T,RO,2008-01-01,2.6 
RT,X85-Y09_Y871,TOTAL,T,RO,2009-01-01,2.5 
RT,X85-Y09_Y871,TOTAL,T,RO,2010-01-01,2.6 
RT,X85-Y09_Y871,TOTAL,T,RO,2011-01-01,2.22 
RT,X85-Y09_Y871,TOTAL,T,RO,2012-01-01,2.27 
RT,X85-Y09_Y871,TOTAL,T,RO,2013-01-01,1.87 
RT,X85-Y09_Y871,TOTAL,T,RO,2014-01-01,1.87 
RT,X85-Y09_Y871,TOTAL,T,RO,2015-01-01,1.6 
RT,X85-Y09_Y871,TOTAL,T,RS,2000-01-01,
RT,X85-Y09_Y871,TOTAL,T,RS,2001-01-01,
RT,X85-Y09_Y871,TOTAL,T,RS,2002-01-01,
RT,X85-Y09_Y871,TOTAL,T,RS,2003-01-01,
RT,X85-Y09_Y871,TOTAL,T,RS,2004-01-01,
RT,X85-Y09_Y871,TOTAL,T,RS,2005-01-01,
RT,X85-Y09_Y871,TOTAL,T,RS,2006-01-01,
RT,X85-Y09_Y871,TOTAL,T,RS,2007-01-01,
RT,X85-Y09_Y871,TOTAL,T,RS,2008-01-01,
RT,X85-Y09_Y871,TOTAL,T,RS,2009-01-01,
RT,X85-Y09_Y871,TOTAL,T,RS,2010-01-01,
RT,X85-Y09_Y871,TOTAL,T,RS,2011-01-01,1.73 
RT,X85-Y09_Y871,TOTAL,T,RS,2012-01-01,1.59 
RT,X85-Y09_Y871,TOTAL,T,RS,2013-01-01,2.12 
RT,X85-Y09_Y871,TOTAL,T,RS,2014-01-01,1.69 
RT,X85-Y09_Y871,TOTAL,T,RS,2015-01-01,1.43 
RT,X85-Y09_Y871,TOTAL,T,SE,2000-01-01,1.1 
RT,X85-Y09_Y871,TOTAL,T,SE,2001-01-01,1.0 
RT,X85-Y09_Y871,TOTAL,T,SE,2002-01-01,1.2 
RT,X85-Y09_Y871,TOTAL,T,SE,2003-01-01,0.9 
RT,X85-Y09_Y871,TOTAL,T,SE,2004-01-01,1.1 
RT,X85-Y09_Y871,TOTAL,T,SE,2005-01-01,0.9 
RT,X85-Y09_Y871,TOTAL,T,SE,2006-01-01,0.9 
RT,X85-Y09_Y871,TOTAL,T,SE,2007-01-01,1.2 
RT,X85-Y09_Y871,TOTAL,T,SE,2008-01-01,0.8 
RT,X85-Y09_Y871,TOTAL,T,SE,2009-01-01,0.9 
RT,X85-Y09_Y871,TOTAL,T,SE,2010-01-01,0.9 
RT,X85-Y09_Y871,TOTAL,T,SE,2011-01-01,0.77 
RT,X85-Y09_Y871,TOTAL,T,SE,2012-01-01,0.66 
RT,X85-Y09_Y871,TOTAL,T,SE,2013-01-01,0.82 
RT,X85-Y09_Y871,TOTAL,T,SE,2014-01-01,0.82 
RT,X85-Y09_Y871,TOTAL,T,SE,2015-01-01,0.99 
RT,X85-Y09_Y871,TOTAL,T,SI,2000-01-01,1.1 
RT,X85-Y09_Y871,TOTAL,T,SI,2001-01-01,0.8 
RT,X85-Y09_Y871,TOTAL,T,SI,2002-01-01,1.3 
RT,X85-Y09_Y871,TOTAL,T,SI,2003-01-01,1.4 
RT,X85-Y09_Y871,TOTAL,T,SI,2004-01-01,1.8 
RT,X85-Y09_Y871,TOTAL,T,SI,2005-01-01,1.1 
RT,X85-Y09_Y871,TOTAL,T,SI,2006-01-01,0.6 
RT,X85-Y09_Y871,TOTAL,T,SI,2007-01-01,1.0 
RT,X85-Y09_Y871,TOTAL,T,SI,2008-01-01,0.6 
RT,X85-Y09_Y871,TOTAL,T,SI,2009-01-01,0.6 
RT,X85-Y09_Y871,TOTAL,T,SI,2010-01-01,0.5 
RT,X85-Y09_Y871,TOTAL,T,SI,2011-01-01,0.87 
RT,X85-Y09_Y871,TOTAL,T,SI,2012-01-01,0.77 
RT,X85-Y09_Y871,TOTAL,T,SI,2013-01-01,0.95 
RT,X85-Y09_Y871,TOTAL,T,SI,2014-01-01,0.96 
RT,X85-Y09_Y871,TOTAL,T,SI,2015-01-01,0.75 
RT,X85-Y09_Y871,TOTAL,T,SK,2000-01-01,2.3 
RT,X85-Y09_Y871,TOTAL,T,SK,2001-01-01,2.2 
RT,X85-Y09_Y871,TOTAL,T,SK,2002-01-01,2.4 
RT,X85-Y09_Y871,TOTAL,T,SK,2003-01-01,2.0 
RT,X85-Y09_Y871,TOTAL,T,SK,2004-01-01,1.9 
RT,X85-Y09_Y871,TOTAL,T,SK,2005-01-01,1.7 
RT,X85-Y09_Y871,TOTAL,T,SK,2006-01-01,1.6 
RT,X85-Y09_Y871,TOTAL,T,SK,2007-01-01,1.3 
RT,X85-Y09_Y871,TOTAL,T,SK,2008-01-01,1.3 
RT,X85-Y09_Y871,TOTAL,T,SK,2009-01-01,1.2 
RT,X85-Y09_Y871,TOTAL,T,SK,2010-01-01,1.3 
RT,X85-Y09_Y871,TOTAL,T,SK,2011-01-01,1.48 
RT,X85-Y09_Y871,TOTAL,T,SK,2012-01-01,1.09 
RT,X85-Y09_Y871,TOTAL,T,SK,2013-01-01,1.37 
RT,X85-Y09_Y871,TOTAL,T,SK,2014-01-01,0.9 
RT,X85-Y09_Y871,TOTAL,T,SK,2015-01-01,0.84 
RT,X85-Y09_Y871,TOTAL,T,TR,2000-01-01,
RT,X85-Y09_Y871,TOTAL,T,TR,2001-01-01,
RT,X85-Y09_Y871,TOTAL,T,TR,2002-01-01,
RT,X85-Y09_Y871,TOTAL,T,TR,2003-01-01,
RT,X85-Y09_Y871,TOTAL,T,TR,2004-01-01,
RT,X85-Y09_Y871,TOTAL,T,TR,2005-01-01,
RT,X85-Y09_Y871,TOTAL,T,TR,2006-01-01,
RT,X85-Y09_Y871,TOTAL,T,TR,2007-01-01,
RT,X85-Y09_Y871,TOTAL,T,TR,2008-01-01,
RT,X85-Y09_Y871,TOTAL,T,TR,2009-01-01,
RT,X85-Y09_Y871,TOTAL,T,TR,2010-01-01,
RT,X85-Y09_Y871,TOTAL,T,TR,2011-01-01,1.22 d
RT,X85-Y09_Y871,TOTAL,T,TR,2012-01-01,1.18 d
RT,X85-Y09_Y871,TOTAL,T,TR,2013-01-01,1.72 d
RT,X85-Y09_Y871,TOTAL,T,TR,2014-01-01,1.5 d
RT,X85-Y09_Y871,TOTAL,T,TR,2015-01-01,1.3 d
RT,X85-Y09_Y871,TOTAL,T,UK,2000-01-01,0.9 
RT,X85-Y09_Y871,TOTAL,T,UK,2001-01-01,0.4 
RT,X85-Y09_Y871,TOTAL,T,UK,2002-01-01,0.4 
RT,X85-Y09_Y871,TOTAL,T,UK,2003-01-01,0.5 
RT,X85-Y09_Y871,TOTAL,T,UK,2004-01-01,0.5 
RT,X85-Y09_Y871,TOTAL,T,UK,2005-01-01,0.4 
RT,X85-Y09_Y871,TOTAL,T,UK,2006-01-01,0.4 
RT,X85-Y09_Y871,TOTAL,T,UK,2007-01-01,0.4 
RT,X85-Y09_Y871,TOTAL,T,UK,2008-01-01,0.3 
RT,X85-Y09_Y871,TOTAL,T,UK,2009-01-01,0.3 
RT,X85-Y09_Y871,TOTAL,T,UK,2010-01-01,0.3 
RT,X85-Y09_Y871,TOTAL,T,UK,2011-01-01,0.2 d
RT,X85-Y09_Y871,TOTAL,T,UK,2012-01-01,0.17 d
RT,X85-Y09_Y871,TOTAL,T,UK,2013-01-01,0.16 
RT,X85-Y09_Y871,TOTAL,T,UK,2014-01-01,0.14 
RT,X85-Y09_Y871,TOTAL,T,UK,2015-01-01,0.13 
