reason,sex,age,unit,geotime,date,value
FAMRESP,F,Y20-64,PC_INAC,MT,2017-01-01,42.0
FAMRESP,F,Y20-64,PC_INAC,NL,2000-01-01,33.5
FAMRESP,F,Y20-64,PC_INAC,NL,2001-01-01,32.9
FAMRESP,F,Y20-64,PC_INAC,NL,2002-01-01,28.4
FAMRESP,F,Y20-64,PC_INAC,NL,2003-01-01,26.0
FAMRESP,F,Y20-64,PC_INAC,NL,2004-01-01,24.0
FAMRESP,F,Y20-64,PC_INAC,NL,2005-01-01,22.8
FAMRESP,F,Y20-64,PC_INAC,NL,2006-01-01,26.5
FAMRESP,F,Y20-64,PC_INAC,NL,2007-01-01,25.6
FAMRESP,F,Y20-64,PC_INAC,NL,2008-01-01,23.7
FAMRESP,F,Y20-64,PC_INAC,NL,2009-01-01,22.9
FAMRESP,F,Y20-64,PC_INAC,NL,2010-01-01,19.7
FAMRESP,F,Y20-64,PC_INAC,NL,2011-01-01,18.3
FAMRESP,F,Y20-64,PC_INAC,NL,2012-01-01,17.6
FAMRESP,F,Y20-64,PC_INAC,NL,2013-01-01,15.7
FAMRESP,F,Y20-64,PC_INAC,NL,2014-01-01,16.1
FAMRESP,F,Y20-64,PC_INAC,NL,2015-01-01,16.1
FAMRESP,F,Y20-64,PC_INAC,NL,2016-01-01,15.9
FAMRESP,F,Y20-64,PC_INAC,NL,2017-01-01,15.6
FAMRESP,F,Y20-64,PC_INAC,NO,2000-01-01,16.9
FAMRESP,F,Y20-64,PC_INAC,NO,2001-01-01,16.1
FAMRESP,F,Y20-64,PC_INAC,NO,2002-01-01,14.4
FAMRESP,F,Y20-64,PC_INAC,NO,2003-01-01,13.1
FAMRESP,F,Y20-64,PC_INAC,NO,2004-01-01,12.4
FAMRESP,F,Y20-64,PC_INAC,NO,2005-01-01,12.7
FAMRESP,F,Y20-64,PC_INAC,NO,2006-01-01,11.4
FAMRESP,F,Y20-64,PC_INAC,NO,2007-01-01,11.1
FAMRESP,F,Y20-64,PC_INAC,NO,2008-01-01,8.9
FAMRESP,F,Y20-64,PC_INAC,NO,2009-01-01,9.2
FAMRESP,F,Y20-64,PC_INAC,NO,2010-01-01,9.4
FAMRESP,F,Y20-64,PC_INAC,NO,2011-01-01,9.8
FAMRESP,F,Y20-64,PC_INAC,NO,2012-01-01,7.9
FAMRESP,F,Y20-64,PC_INAC,NO,2013-01-01,7.2
FAMRESP,F,Y20-64,PC_INAC,NO,2014-01-01,6.0
FAMRESP,F,Y20-64,PC_INAC,NO,2015-01-01,5.8
FAMRESP,F,Y20-64,PC_INAC,NO,2016-01-01,5.9
FAMRESP,F,Y20-64,PC_INAC,NO,2017-01-01,5.1
FAMRESP,F,Y20-64,PC_INAC,PL,2000-01-01,30.0
FAMRESP,F,Y20-64,PC_INAC,PL,2001-01-01,26.1
FAMRESP,F,Y20-64,PC_INAC,PL,2002-01-01,24.5
FAMRESP,F,Y20-64,PC_INAC,PL,2003-01-01,24.7
FAMRESP,F,Y20-64,PC_INAC,PL,2004-01-01,24.8
FAMRESP,F,Y20-64,PC_INAC,PL,2005-01-01,25.7
FAMRESP,F,Y20-64,PC_INAC,PL,2006-01-01,27.1
FAMRESP,F,Y20-64,PC_INAC,PL,2007-01-01,28.3
FAMRESP,F,Y20-64,PC_INAC,PL,2008-01-01,29.4
FAMRESP,F,Y20-64,PC_INAC,PL,2009-01-01,29.6
FAMRESP,F,Y20-64,PC_INAC,PL,2010-01-01,28.8
FAMRESP,F,Y20-64,PC_INAC,PL,2011-01-01,30.1
FAMRESP,F,Y20-64,PC_INAC,PL,2012-01-01,30.3
FAMRESP,F,Y20-64,PC_INAC,PL,2013-01-01,30.7
FAMRESP,F,Y20-64,PC_INAC,PL,2014-01-01,31.6
FAMRESP,F,Y20-64,PC_INAC,PL,2015-01-01,33.5
FAMRESP,F,Y20-64,PC_INAC,PL,2016-01-01,37.0
FAMRESP,F,Y20-64,PC_INAC,PL,2017-01-01,39.2
FAMRESP,F,Y20-64,PC_INAC,PT,2000-01-01,39.2
FAMRESP,F,Y20-64,PC_INAC,PT,2001-01-01,37.0
FAMRESP,F,Y20-64,PC_INAC,PT,2002-01-01,38.1
FAMRESP,F,Y20-64,PC_INAC,PT,2003-01-01,36.8
FAMRESP,F,Y20-64,PC_INAC,PT,2004-01-01,36.0
FAMRESP,F,Y20-64,PC_INAC,PT,2005-01-01,34.8
FAMRESP,F,Y20-64,PC_INAC,PT,2006-01-01,35.0
FAMRESP,F,Y20-64,PC_INAC,PT,2007-01-01,34.2
FAMRESP,F,Y20-64,PC_INAC,PT,2008-01-01,33.6
FAMRESP,F,Y20-64,PC_INAC,PT,2009-01-01,33.1
FAMRESP,F,Y20-64,PC_INAC,PT,2010-01-01,32.8
FAMRESP,F,Y20-64,PC_INAC,PT,2011-01-01,24.4
FAMRESP,F,Y20-64,PC_INAC,PT,2012-01-01,22.1
FAMRESP,F,Y20-64,PC_INAC,PT,2013-01-01,20.9
FAMRESP,F,Y20-64,PC_INAC,PT,2014-01-01,20.7
FAMRESP,F,Y20-64,PC_INAC,PT,2015-01-01,21.3
FAMRESP,F,Y20-64,PC_INAC,PT,2016-01-01,22.0
FAMRESP,F,Y20-64,PC_INAC,PT,2017-01-01,22.0
FAMRESP,F,Y20-64,PC_INAC,RO,2000-01-01,20.3
FAMRESP,F,Y20-64,PC_INAC,RO,2001-01-01,21.2
FAMRESP,F,Y20-64,PC_INAC,RO,2002-01-01,24.1
FAMRESP,F,Y20-64,PC_INAC,RO,2003-01-01,26.7
FAMRESP,F,Y20-64,PC_INAC,RO,2004-01-01,29.2
FAMRESP,F,Y20-64,PC_INAC,RO,2005-01-01,5.1
FAMRESP,F,Y20-64,PC_INAC,RO,2006-01-01,26.8
FAMRESP,F,Y20-64,PC_INAC,RO,2007-01-01,26.3
FAMRESP,F,Y20-64,PC_INAC,RO,2008-01-01,25.9
FAMRESP,F,Y20-64,PC_INAC,RO,2009-01-01,25.5
FAMRESP,F,Y20-64,PC_INAC,RO,2010-01-01,27.0
FAMRESP,F,Y20-64,PC_INAC,RO,2011-01-01,27.2
FAMRESP,F,Y20-64,PC_INAC,RO,2012-01-01,28.7
FAMRESP,F,Y20-64,PC_INAC,RO,2013-01-01,30.0
FAMRESP,F,Y20-64,PC_INAC,RO,2014-01-01,30.3
FAMRESP,F,Y20-64,PC_INAC,RO,2015-01-01,31.4
FAMRESP,F,Y20-64,PC_INAC,RO,2016-01-01,32.1
FAMRESP,F,Y20-64,PC_INAC,RO,2017-01-01,32.8
FAMRESP,F,Y20-64,PC_INAC,SE,2000-01-01,12.9
FAMRESP,F,Y20-64,PC_INAC,SE,2001-01-01,15.4
FAMRESP,F,Y20-64,PC_INAC,SE,2002-01-01,14.4
FAMRESP,F,Y20-64,PC_INAC,SE,2003-01-01,14.7
FAMRESP,F,Y20-64,PC_INAC,SE,2004-01-01,14.2
FAMRESP,F,Y20-64,PC_INAC,SE,2005-01-01,9.3
FAMRESP,F,Y20-64,PC_INAC,SE,2006-01-01,9.0
FAMRESP,F,Y20-64,PC_INAC,SE,2007-01-01,9.2
FAMRESP,F,Y20-64,PC_INAC,SE,2008-01-01,9.1
FAMRESP,F,Y20-64,PC_INAC,SE,2009-01-01,8.8
FAMRESP,F,Y20-64,PC_INAC,SE,2010-01-01,9.2
FAMRESP,F,Y20-64,PC_INAC,SE,2011-01-01,9.6
FAMRESP,F,Y20-64,PC_INAC,SE,2012-01-01,10.1
FAMRESP,F,Y20-64,PC_INAC,SE,2013-01-01,9.1
FAMRESP,F,Y20-64,PC_INAC,SE,2014-01-01,9.6
FAMRESP,F,Y20-64,PC_INAC,SE,2015-01-01,9.8
FAMRESP,F,Y20-64,PC_INAC,SE,2016-01-01,9.9
FAMRESP,F,Y20-64,PC_INAC,SE,2017-01-01,10.1
FAMRESP,F,Y20-64,PC_INAC,SI,2000-01-01,10.4
FAMRESP,F,Y20-64,PC_INAC,SI,2001-01-01,12.2
FAMRESP,F,Y20-64,PC_INAC,SI,2002-01-01,10.2
FAMRESP,F,Y20-64,PC_INAC,SI,2003-01-01,10.2
FAMRESP,F,Y20-64,PC_INAC,SI,2004-01-01,9.3
FAMRESP,F,Y20-64,PC_INAC,SI,2005-01-01,15.9
FAMRESP,F,Y20-64,PC_INAC,SI,2006-01-01,16.1
FAMRESP,F,Y20-64,PC_INAC,SI,2007-01-01,14.0
FAMRESP,F,Y20-64,PC_INAC,SI,2008-01-01,14.5
FAMRESP,F,Y20-64,PC_INAC,SI,2009-01-01,14.9
FAMRESP,F,Y20-64,PC_INAC,SI,2010-01-01,15.2
FAMRESP,F,Y20-64,PC_INAC,SI,2011-01-01,16.6
FAMRESP,F,Y20-64,PC_INAC,SI,2012-01-01,14.4
FAMRESP,F,Y20-64,PC_INAC,SI,2013-01-01,15.0
FAMRESP,F,Y20-64,PC_INAC,SI,2014-01-01,14.6
FAMRESP,F,Y20-64,PC_INAC,SI,2015-01-01,12.6
FAMRESP,F,Y20-64,PC_INAC,SI,2016-01-01,15.3
FAMRESP,F,Y20-64,PC_INAC,SI,2017-01-01,17.3
FAMRESP,F,Y20-64,PC_INAC,SK,2000-01-01,26.9
FAMRESP,F,Y20-64,PC_INAC,SK,2001-01-01,25.2
FAMRESP,F,Y20-64,PC_INAC,SK,2002-01-01,26.2
FAMRESP,F,Y20-64,PC_INAC,SK,2003-01-01,25.6
FAMRESP,F,Y20-64,PC_INAC,SK,2004-01-01,25.8
FAMRESP,F,Y20-64,PC_INAC,SK,2005-01-01,27.9
FAMRESP,F,Y20-64,PC_INAC,SK,2006-01-01,28.3
FAMRESP,F,Y20-64,PC_INAC,SK,2007-01-01,28.7
FAMRESP,F,Y20-64,PC_INAC,SK,2008-01-01,29.2
FAMRESP,F,Y20-64,PC_INAC,SK,2009-01-01,30.2
FAMRESP,F,Y20-64,PC_INAC,SK,2010-01-01,30.2
FAMRESP,F,Y20-64,PC_INAC,SK,2011-01-01,30.6
FAMRESP,F,Y20-64,PC_INAC,SK,2012-01-01,31.0
FAMRESP,F,Y20-64,PC_INAC,SK,2013-01-01,31.7
FAMRESP,F,Y20-64,PC_INAC,SK,2014-01-01,32.0
FAMRESP,F,Y20-64,PC_INAC,SK,2015-01-01,33.3
FAMRESP,F,Y20-64,PC_INAC,SK,2016-01-01,33.8
FAMRESP,F,Y20-64,PC_INAC,SK,2017-01-01,37.5
FAMRESP,F,Y20-64,PC_INAC,TR,2000-01-01,
FAMRESP,F,Y20-64,PC_INAC,TR,2001-01-01,
FAMRESP,F,Y20-64,PC_INAC,TR,2002-01-01,
FAMRESP,F,Y20-64,PC_INAC,TR,2003-01-01,
FAMRESP,F,Y20-64,PC_INAC,TR,2004-01-01,
FAMRESP,F,Y20-64,PC_INAC,TR,2005-01-01,
FAMRESP,F,Y20-64,PC_INAC,TR,2006-01-01,83.3
FAMRESP,F,Y20-64,PC_INAC,TR,2007-01-01,82.0
FAMRESP,F,Y20-64,PC_INAC,TR,2008-01-01,82.4
FAMRESP,F,Y20-64,PC_INAC,TR,2009-01-01,84.0
FAMRESP,F,Y20-64,PC_INAC,TR,2010-01-01,83.9
FAMRESP,F,Y20-64,PC_INAC,TR,2011-01-01,83.8
FAMRESP,F,Y20-64,PC_INAC,TR,2012-01-01,83.3
FAMRESP,F,Y20-64,PC_INAC,TR,2013-01-01,82.3
FAMRESP,F,Y20-64,PC_INAC,TR,2014-01-01,83.1
FAMRESP,F,Y20-64,PC_INAC,TR,2015-01-01,83.1
FAMRESP,F,Y20-64,PC_INAC,TR,2016-01-01,82.5
FAMRESP,F,Y20-64,PC_INAC,TR,2017-01-01,82.8
FAMRESP,F,Y20-64,PC_INAC,UK,2000-01-01,42.3
FAMRESP,F,Y20-64,PC_INAC,UK,2001-01-01,41.8
FAMRESP,F,Y20-64,PC_INAC,UK,2002-01-01,42.1
FAMRESP,F,Y20-64,PC_INAC,UK,2003-01-01,42.3
FAMRESP,F,Y20-64,PC_INAC,UK,2004-01-01,41.1
FAMRESP,F,Y20-64,PC_INAC,UK,2005-01-01,9.5
FAMRESP,F,Y20-64,PC_INAC,UK,2006-01-01,
FAMRESP,F,Y20-64,PC_INAC,UK,2007-01-01,
FAMRESP,F,Y20-64,PC_INAC,UK,2008-01-01,39.3
FAMRESP,F,Y20-64,PC_INAC,UK,2009-01-01,39.4
FAMRESP,F,Y20-64,PC_INAC,UK,2010-01-01,38.8
FAMRESP,F,Y20-64,PC_INAC,UK,2011-01-01,40.2
FAMRESP,F,Y20-64,PC_INAC,UK,2012-01-01,40.9
FAMRESP,F,Y20-64,PC_INAC,UK,2013-01-01,40.0
FAMRESP,F,Y20-64,PC_INAC,UK,2014-01-01,40.2
FAMRESP,F,Y20-64,PC_INAC,UK,2015-01-01,40.5
FAMRESP,F,Y20-64,PC_INAC,UK,2016-01-01,39.9
FAMRESP,F,Y20-64,PC_INAC,UK,2017-01-01,38.4
FAMRESP,M,Y20-64,PC_INAC,AT,2000-01-01,
FAMRESP,M,Y20-64,PC_INAC,AT,2001-01-01,0.9
FAMRESP,M,Y20-64,PC_INAC,AT,2002-01-01,3.1
FAMRESP,M,Y20-64,PC_INAC,AT,2003-01-01,
FAMRESP,M,Y20-64,PC_INAC,AT,2004-01-01,2.0
FAMRESP,M,Y20-64,PC_INAC,AT,2005-01-01,2.0
FAMRESP,M,Y20-64,PC_INAC,AT,2006-01-01,1.8
FAMRESP,M,Y20-64,PC_INAC,AT,2007-01-01,2.2
FAMRESP,M,Y20-64,PC_INAC,AT,2008-01-01,2.0
FAMRESP,M,Y20-64,PC_INAC,AT,2009-01-01,2.0
FAMRESP,M,Y20-64,PC_INAC,AT,2010-01-01,2.4
FAMRESP,M,Y20-64,PC_INAC,AT,2011-01-01,2.3
FAMRESP,M,Y20-64,PC_INAC,AT,2012-01-01,2.3
FAMRESP,M,Y20-64,PC_INAC,AT,2013-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,AT,2014-01-01,2.6
FAMRESP,M,Y20-64,PC_INAC,AT,2015-01-01,2.2
FAMRESP,M,Y20-64,PC_INAC,AT,2016-01-01,2.8
FAMRESP,M,Y20-64,PC_INAC,AT,2017-01-01,3.2
FAMRESP,M,Y20-64,PC_INAC,BE,2000-01-01,
FAMRESP,M,Y20-64,PC_INAC,BE,2001-01-01,
FAMRESP,M,Y20-64,PC_INAC,BE,2002-01-01,
FAMRESP,M,Y20-64,PC_INAC,BE,2003-01-01,
FAMRESP,M,Y20-64,PC_INAC,BE,2004-01-01,
FAMRESP,M,Y20-64,PC_INAC,BE,2005-01-01,3.1
FAMRESP,M,Y20-64,PC_INAC,BE,2006-01-01,3.1
FAMRESP,M,Y20-64,PC_INAC,BE,2007-01-01,3.3
FAMRESP,M,Y20-64,PC_INAC,BE,2008-01-01,3.4
FAMRESP,M,Y20-64,PC_INAC,BE,2009-01-01,3.4
FAMRESP,M,Y20-64,PC_INAC,BE,2010-01-01,3.7
FAMRESP,M,Y20-64,PC_INAC,BE,2011-01-01,2.9
FAMRESP,M,Y20-64,PC_INAC,BE,2012-01-01,4.1
FAMRESP,M,Y20-64,PC_INAC,BE,2013-01-01,3.7
FAMRESP,M,Y20-64,PC_INAC,BE,2014-01-01,4.0
FAMRESP,M,Y20-64,PC_INAC,BE,2015-01-01,3.7
FAMRESP,M,Y20-64,PC_INAC,BE,2016-01-01,3.8
FAMRESP,M,Y20-64,PC_INAC,BE,2017-01-01,4.5
FAMRESP,M,Y20-64,PC_INAC,BG,2000-01-01,
FAMRESP,M,Y20-64,PC_INAC,BG,2001-01-01,2.4
FAMRESP,M,Y20-64,PC_INAC,BG,2002-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,BG,2003-01-01,2.8
FAMRESP,M,Y20-64,PC_INAC,BG,2004-01-01,2.8
FAMRESP,M,Y20-64,PC_INAC,BG,2005-01-01,3.4
FAMRESP,M,Y20-64,PC_INAC,BG,2006-01-01,6.0
FAMRESP,M,Y20-64,PC_INAC,BG,2007-01-01,6.8
FAMRESP,M,Y20-64,PC_INAC,BG,2008-01-01,9.0
FAMRESP,M,Y20-64,PC_INAC,BG,2009-01-01,8.1
FAMRESP,M,Y20-64,PC_INAC,BG,2010-01-01,8.9
FAMRESP,M,Y20-64,PC_INAC,BG,2011-01-01,7.9
FAMRESP,M,Y20-64,PC_INAC,BG,2012-01-01,7.8
FAMRESP,M,Y20-64,PC_INAC,BG,2013-01-01,9.1
FAMRESP,M,Y20-64,PC_INAC,BG,2014-01-01,10.3
FAMRESP,M,Y20-64,PC_INAC,BG,2015-01-01,10.5
FAMRESP,M,Y20-64,PC_INAC,BG,2016-01-01,12.0
FAMRESP,M,Y20-64,PC_INAC,BG,2017-01-01,14.7
FAMRESP,M,Y20-64,PC_INAC,CH,2000-01-01,2.3
FAMRESP,M,Y20-64,PC_INAC,CH,2001-01-01,
FAMRESP,M,Y20-64,PC_INAC,CH,2002-01-01,1.6
FAMRESP,M,Y20-64,PC_INAC,CH,2003-01-01,1.7
FAMRESP,M,Y20-64,PC_INAC,CH,2004-01-01,1.7
FAMRESP,M,Y20-64,PC_INAC,CH,2005-01-01,1.6
FAMRESP,M,Y20-64,PC_INAC,CH,2006-01-01,3.5
FAMRESP,M,Y20-64,PC_INAC,CH,2007-01-01,4.2
FAMRESP,M,Y20-64,PC_INAC,CH,2008-01-01,4.2
FAMRESP,M,Y20-64,PC_INAC,CH,2009-01-01,5.1
FAMRESP,M,Y20-64,PC_INAC,CH,2010-01-01,4.4
FAMRESP,M,Y20-64,PC_INAC,CH,2011-01-01,4.1
FAMRESP,M,Y20-64,PC_INAC,CH,2012-01-01,4.6
FAMRESP,M,Y20-64,PC_INAC,CH,2013-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,CH,2014-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,CH,2015-01-01,3.0
FAMRESP,M,Y20-64,PC_INAC,CH,2016-01-01,3.6
FAMRESP,M,Y20-64,PC_INAC,CH,2017-01-01,3.1
FAMRESP,M,Y20-64,PC_INAC,CY,2000-01-01,4.3
FAMRESP,M,Y20-64,PC_INAC,CY,2001-01-01,7.0
FAMRESP,M,Y20-64,PC_INAC,CY,2002-01-01,8.2
FAMRESP,M,Y20-64,PC_INAC,CY,2003-01-01,6.6
FAMRESP,M,Y20-64,PC_INAC,CY,2004-01-01,6.0
FAMRESP,M,Y20-64,PC_INAC,CY,2005-01-01,8.2
FAMRESP,M,Y20-64,PC_INAC,CY,2006-01-01,9.2
FAMRESP,M,Y20-64,PC_INAC,CY,2007-01-01,6.0
FAMRESP,M,Y20-64,PC_INAC,CY,2008-01-01,6.9
FAMRESP,M,Y20-64,PC_INAC,CY,2009-01-01,6.0
FAMRESP,M,Y20-64,PC_INAC,CY,2010-01-01,6.1
FAMRESP,M,Y20-64,PC_INAC,CY,2011-01-01,6.7
FAMRESP,M,Y20-64,PC_INAC,CY,2012-01-01,6.6
FAMRESP,M,Y20-64,PC_INAC,CY,2013-01-01,5.8
FAMRESP,M,Y20-64,PC_INAC,CY,2014-01-01,6.6
FAMRESP,M,Y20-64,PC_INAC,CY,2015-01-01,7.5
FAMRESP,M,Y20-64,PC_INAC,CY,2016-01-01,9.6
FAMRESP,M,Y20-64,PC_INAC,CY,2017-01-01,10.4
FAMRESP,M,Y20-64,PC_INAC,CZ,2000-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,CZ,2001-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,CZ,2002-01-01,0.5
FAMRESP,M,Y20-64,PC_INAC,CZ,2003-01-01,1.1
FAMRESP,M,Y20-64,PC_INAC,CZ,2004-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,CZ,2005-01-01,0.5
FAMRESP,M,Y20-64,PC_INAC,CZ,2006-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,CZ,2007-01-01,0.9
FAMRESP,M,Y20-64,PC_INAC,CZ,2008-01-01,0.6
FAMRESP,M,Y20-64,PC_INAC,CZ,2009-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,CZ,2010-01-01,0.5
FAMRESP,M,Y20-64,PC_INAC,CZ,2011-01-01,0.8
FAMRESP,M,Y20-64,PC_INAC,CZ,2012-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,CZ,2013-01-01,0.7
FAMRESP,M,Y20-64,PC_INAC,CZ,2014-01-01,0.5
FAMRESP,M,Y20-64,PC_INAC,CZ,2015-01-01,2.2
FAMRESP,M,Y20-64,PC_INAC,CZ,2016-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,CZ,2017-01-01,1.9
FAMRESP,M,Y20-64,PC_INAC,DE,2000-01-01,1.5
FAMRESP,M,Y20-64,PC_INAC,DE,2001-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,DE,2002-01-01,1.6
FAMRESP,M,Y20-64,PC_INAC,DE,2003-01-01,1.6
FAMRESP,M,Y20-64,PC_INAC,DE,2004-01-01,1.6
FAMRESP,M,Y20-64,PC_INAC,DE,2005-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,DE,2006-01-01,
FAMRESP,M,Y20-64,PC_INAC,DE,2007-01-01,1.6
FAMRESP,M,Y20-64,PC_INAC,DE,2008-01-01,
FAMRESP,M,Y20-64,PC_INAC,DE,2009-01-01,1.9
FAMRESP,M,Y20-64,PC_INAC,DE,2010-01-01,2.0
FAMRESP,M,Y20-64,PC_INAC,DE,2011-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,DE,2012-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,DE,2013-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,DE,2014-01-01,2.3
FAMRESP,M,Y20-64,PC_INAC,DE,2015-01-01,2.3
FAMRESP,M,Y20-64,PC_INAC,DE,2016-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,DE,2017-01-01,2.6
FAMRESP,M,Y20-64,PC_INAC,DK,2000-01-01,2.6
FAMRESP,M,Y20-64,PC_INAC,DK,2001-01-01,
FAMRESP,M,Y20-64,PC_INAC,DK,2002-01-01,
FAMRESP,M,Y20-64,PC_INAC,DK,2003-01-01,
FAMRESP,M,Y20-64,PC_INAC,DK,2004-01-01,
FAMRESP,M,Y20-64,PC_INAC,DK,2005-01-01,3.2
FAMRESP,M,Y20-64,PC_INAC,DK,2006-01-01,2.3
FAMRESP,M,Y20-64,PC_INAC,DK,2007-01-01,1.6
FAMRESP,M,Y20-64,PC_INAC,DK,2008-01-01,
FAMRESP,M,Y20-64,PC_INAC,DK,2009-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,DK,2010-01-01,1.5
FAMRESP,M,Y20-64,PC_INAC,DK,2011-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,DK,2012-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,DK,2013-01-01,1.8
FAMRESP,M,Y20-64,PC_INAC,DK,2014-01-01,1.7
FAMRESP,M,Y20-64,PC_INAC,DK,2015-01-01,1.5
FAMRESP,M,Y20-64,PC_INAC,DK,2016-01-01,1.7
FAMRESP,M,Y20-64,PC_INAC,DK,2017-01-01,2.4
FAMRESP,M,Y20-64,PC_INAC,EA18,2000-01-01,1.0
FAMRESP,M,Y20-64,PC_INAC,EA18,2001-01-01,1.2
FAMRESP,M,Y20-64,PC_INAC,EA18,2002-01-01,1.2
FAMRESP,M,Y20-64,PC_INAC,EA18,2003-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,EA18,2004-01-01,0.9
FAMRESP,M,Y20-64,PC_INAC,EA18,2005-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,EA18,2006-01-01,1.8
FAMRESP,M,Y20-64,PC_INAC,EA18,2007-01-01,2.0
FAMRESP,M,Y20-64,PC_INAC,EA18,2008-01-01,2.0
FAMRESP,M,Y20-64,PC_INAC,EA18,2009-01-01,2.4
FAMRESP,M,Y20-64,PC_INAC,EA18,2010-01-01,2.4
FAMRESP,M,Y20-64,PC_INAC,EA18,2011-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,EA18,2012-01-01,2.9
FAMRESP,M,Y20-64,PC_INAC,EA18,2013-01-01,3.1
FAMRESP,M,Y20-64,PC_INAC,EA18,2014-01-01,2.9
FAMRESP,M,Y20-64,PC_INAC,EA18,2015-01-01,2.8
FAMRESP,M,Y20-64,PC_INAC,EA18,2016-01-01,3.0
FAMRESP,M,Y20-64,PC_INAC,EA18,2017-01-01,3.2
FAMRESP,M,Y20-64,PC_INAC,EA19,2000-01-01,1.0
FAMRESP,M,Y20-64,PC_INAC,EA19,2001-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,EA19,2002-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,EA19,2003-01-01,1.3
FAMRESP,M,Y20-64,PC_INAC,EA19,2004-01-01,0.9
FAMRESP,M,Y20-64,PC_INAC,EA19,2005-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,EA19,2006-01-01,1.8
FAMRESP,M,Y20-64,PC_INAC,EA19,2007-01-01,2.1
FAMRESP,M,Y20-64,PC_INAC,EA19,2008-01-01,2.0
FAMRESP,M,Y20-64,PC_INAC,EA19,2009-01-01,2.4
FAMRESP,M,Y20-64,PC_INAC,EA19,2010-01-01,2.4
FAMRESP,M,Y20-64,PC_INAC,EA19,2011-01-01,2.5
FAMRESP,M,Y20-64,PC_INAC,EA19,2012-01-01,2.9
FAMRESP,M,Y20-64,PC_INAC,EA19,2013-01-01,3.1
FAMRESP,M,Y20-64,PC_INAC,EA19,2014-01-01,3.0
FAMRESP,M,Y20-64,PC_INAC,EA19,2015-01-01,2.8
FAMRESP,M,Y20-64,PC_INAC,EA19,2016-01-01,3.0
FAMRESP,M,Y20-64,PC_INAC,EA19,2017-01-01,3.3
FAMRESP,M,Y20-64,PC_INAC,EE,2000-01-01,
FAMRESP,M,Y20-64,PC_INAC,EE,2001-01-01,
FAMRESP,M,Y20-64,PC_INAC,EE,2002-01-01,
FAMRESP,M,Y20-64,PC_INAC,EE,2003-01-01,
FAMRESP,M,Y20-64,PC_INAC,EE,2004-01-01,
FAMRESP,M,Y20-64,PC_INAC,EE,2005-01-01,2.4
FAMRESP,M,Y20-64,PC_INAC,EE,2006-01-01,4.4
FAMRESP,M,Y20-64,PC_INAC,EE,2007-01-01,4.2
FAMRESP,M,Y20-64,PC_INAC,EE,2008-01-01,3.6
FAMRESP,M,Y20-64,PC_INAC,EE,2009-01-01,4.2
FAMRESP,M,Y20-64,PC_INAC,EE,2010-01-01,4.1
FAMRESP,M,Y20-64,PC_INAC,EE,2011-01-01,3.2
FAMRESP,M,Y20-64,PC_INAC,EE,2012-01-01,4.3
FAMRESP,M,Y20-64,PC_INAC,EE,2013-01-01,3.6
FAMRESP,M,Y20-64,PC_INAC,EE,2014-01-01,3.6
FAMRESP,M,Y20-64,PC_INAC,EE,2015-01-01,4.6
FAMRESP,M,Y20-64,PC_INAC,EE,2016-01-01,4.4
FAMRESP,M,Y20-64,PC_INAC,EE,2017-01-01,5.6
FAMRESP,M,Y20-64,PC_INAC,EL,2000-01-01,1.5
FAMRESP,M,Y20-64,PC_INAC,EL,2001-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,EL,2002-01-01,0.9
FAMRESP,M,Y20-64,PC_INAC,EL,2003-01-01,0.8
FAMRESP,M,Y20-64,PC_INAC,EL,2004-01-01,1.4
FAMRESP,M,Y20-64,PC_INAC,EL,2005-01-01,0.9
FAMRESP,M,Y20-64,PC_INAC,EL,2006-01-01,0.9
FAMRESP,M,Y20-64,PC_INAC,EL,2007-01-01,0.9
FAMRESP,M,Y20-64,PC_INAC,EL,2008-01-01,1.2
FAMRESP,M,Y20-64,PC_INAC,EL,2009-01-01,1.2
