unit,quantile,age,sex,levels,geo\time,date,value
PC,TOTAL,Y_GE16,F,VG_G,AT,2005-01-01,69.2 
PC,TOTAL,Y_GE16,F,VG_G,AT,2006-01-01,70.9 
PC,TOTAL,Y_GE16,F,VG_G,AT,2007-01-01,70.8 
PC,TOTAL,Y_GE16,F,VG_G,AT,2008-01-01,68.8 
PC,TOTAL,Y_GE16,F,VG_G,AT,2009-01-01,68.3 
PC,TOTAL,Y_GE16,F,VG_G,AT,2010-01-01,67.2 
PC,TOTAL,Y_GE16,F,VG_G,AT,2011-01-01,66.8 
PC,TOTAL,Y_GE16,F,VG_G,AT,2012-01-01,68.5 
PC,TOTAL,Y_GE16,F,VG_G,AT,2013-01-01,66.7 
PC,TOTAL,Y_GE16,F,VG_G,AT,2014-01-01,67.4
PC,TOTAL,Y_GE16,F,VG_G,AT,2015-01-01,68.0 
PC,TOTAL,Y_GE16,F,VG_G,AT,2016-01-01,68.6 
PC,TOTAL,Y_GE16,F,VG_G,AT,2017-01-01,68.8 
PC,TOTAL,Y_GE16,F,VG_G,BE,2005-01-01,70.0 
PC,TOTAL,Y_GE16,F,VG_G,BE,2006-01-01,70.9 
PC,TOTAL,Y_GE16,F,VG_G,BE,2007-01-01,71.0 
PC,TOTAL,Y_GE16,F,VG_G,BE,2008-01-01,71.4 
PC,TOTAL,Y_GE16,F,VG_G,BE,2009-01-01,70.9 
PC,TOTAL,Y_GE16,F,VG_G,BE,2010-01-01,70.9 
PC,TOTAL,Y_GE16,F,VG_G,BE,2011-01-01,71.7 
PC,TOTAL,Y_GE16,F,VG_G,BE,2012-01-01,72.2 
PC,TOTAL,Y_GE16,F,VG_G,BE,2013-01-01,71.9 
PC,TOTAL,Y_GE16,F,VG_G,BE,2014-01-01,72.9
PC,TOTAL,Y_GE16,F,VG_G,BE,2015-01-01,71.5 
PC,TOTAL,Y_GE16,F,VG_G,BE,2016-01-01,71.0 
PC,TOTAL,Y_GE16,F,VG_G,BE,2017-01-01,71.3 
PC,TOTAL,Y_GE16,F,VG_G,BG,2005-01-01,55.3 
PC,TOTAL,Y_GE16,F,VG_G,BG,2006-01-01,55.3 
PC,TOTAL,Y_GE16,F,VG_G,BG,2007-01-01,56.9 
PC,TOTAL,Y_GE16,F,VG_G,BG,2008-01-01,57.7 
PC,TOTAL,Y_GE16,F,VG_G,BG,2009-01-01,60.2 
PC,TOTAL,Y_GE16,F,VG_G,BG,2010-01-01,62.4 
PC,TOTAL,Y_GE16,F,VG_G,BG,2011-01-01,63.2 
PC,TOTAL,Y_GE16,F,VG_G,BG,2012-01-01,62.8 
PC,TOTAL,Y_GE16,F,VG_G,BG,2013-01-01,62.7 
PC,TOTAL,Y_GE16,F,VG_G,BG,2014-01-01,62.7
PC,TOTAL,Y_GE16,F,VG_G,BG,2015-01-01,61.9 
PC,TOTAL,Y_GE16,F,VG_G,BG,2016-01-01,62.0 b
PC,TOTAL,Y_GE16,F,VG_G,BG,2017-01-01,63.0 
PC,TOTAL,Y_GE16,F,VG_G,CH,2005-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,CH,2006-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,CH,2007-01-01,81.8 
PC,TOTAL,Y_GE16,F,VG_G,CH,2008-01-01,79.4 
PC,TOTAL,Y_GE16,F,VG_G,CH,2009-01-01,78.5 
PC,TOTAL,Y_GE16,F,VG_G,CH,2010-01-01,79.0 
PC,TOTAL,Y_GE16,F,VG_G,CH,2011-01-01,78.7 
PC,TOTAL,Y_GE16,F,VG_G,CH,2012-01-01,80.0 
PC,TOTAL,Y_GE16,F,VG_G,CH,2013-01-01,78.4 
PC,TOTAL,Y_GE16,F,VG_G,CH,2014-01-01,76.1
PC,TOTAL,Y_GE16,F,VG_G,CH,2015-01-01,77.3 
PC,TOTAL,Y_GE16,F,VG_G,CH,2016-01-01,75.7 
PC,TOTAL,Y_GE16,F,VG_G,CH,2017-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,CY,2005-01-01,71.7 
PC,TOTAL,Y_GE16,F,VG_G,CY,2006-01-01,73.3 
PC,TOTAL,Y_GE16,F,VG_G,CY,2007-01-01,74.2 
PC,TOTAL,Y_GE16,F,VG_G,CY,2008-01-01,74.1 
PC,TOTAL,Y_GE16,F,VG_G,CY,2009-01-01,73.6 
PC,TOTAL,Y_GE16,F,VG_G,CY,2010-01-01,72.3 
PC,TOTAL,Y_GE16,F,VG_G,CY,2011-01-01,73.7 
PC,TOTAL,Y_GE16,F,VG_G,CY,2012-01-01,75.6 
PC,TOTAL,Y_GE16,F,VG_G,CY,2013-01-01,74.8 
PC,TOTAL,Y_GE16,F,VG_G,CY,2014-01-01,76.4
PC,TOTAL,Y_GE16,F,VG_G,CY,2015-01-01,79.2 
PC,TOTAL,Y_GE16,F,VG_G,CY,2016-01-01,78.2 
PC,TOTAL,Y_GE16,F,VG_G,CY,2017-01-01,77.3 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2005-01-01,56.4 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2006-01-01,56.3 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2007-01-01,58.7 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2008-01-01,58.4 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2009-01-01,59.4 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2010-01-01,60.3 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2011-01-01,57.3 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2012-01-01,58.5 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2013-01-01,57.9 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2014-01-01,59.0
PC,TOTAL,Y_GE16,F,VG_G,CZ,2015-01-01,59.7 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2016-01-01,59.1 
PC,TOTAL,Y_GE16,F,VG_G,CZ,2017-01-01,60.6 
PC,TOTAL,Y_GE16,F,VG_G,DE,2005-01-01,57.8 
PC,TOTAL,Y_GE16,F,VG_G,DE,2006-01-01,57.7 
PC,TOTAL,Y_GE16,F,VG_G,DE,2007-01-01,57.2 
PC,TOTAL,Y_GE16,F,VG_G,DE,2008-01-01,62.5 
PC,TOTAL,Y_GE16,F,VG_G,DE,2009-01-01,63.6 
PC,TOTAL,Y_GE16,F,VG_G,DE,2010-01-01,64.2 
PC,TOTAL,Y_GE16,F,VG_G,DE,2011-01-01,63.3 
PC,TOTAL,Y_GE16,F,VG_G,DE,2012-01-01,63.9 
PC,TOTAL,Y_GE16,F,VG_G,DE,2013-01-01,62.9 
PC,TOTAL,Y_GE16,F,VG_G,DE,2014-01-01,63.6
PC,TOTAL,Y_GE16,F,VG_G,DE,2015-01-01,63.2 
PC,TOTAL,Y_GE16,F,VG_G,DE,2016-01-01,63.6 
PC,TOTAL,Y_GE16,F,VG_G,DE,2017-01-01,63.8 
PC,TOTAL,Y_GE16,F,VG_G,DK,2005-01-01,73.6 
PC,TOTAL,Y_GE16,F,VG_G,DK,2006-01-01,72.6 
PC,TOTAL,Y_GE16,F,VG_G,DK,2007-01-01,72.5 
PC,TOTAL,Y_GE16,F,VG_G,DK,2008-01-01,72.9 
PC,TOTAL,Y_GE16,F,VG_G,DK,2009-01-01,71.4 
PC,TOTAL,Y_GE16,F,VG_G,DK,2010-01-01,69.7 
PC,TOTAL,Y_GE16,F,VG_G,DK,2011-01-01,69.7 
PC,TOTAL,Y_GE16,F,VG_G,DK,2012-01-01,70.3 
PC,TOTAL,Y_GE16,F,VG_G,DK,2013-01-01,70.2 
PC,TOTAL,Y_GE16,F,VG_G,DK,2014-01-01,70.6
PC,TOTAL,Y_GE16,F,VG_G,DK,2015-01-01,70.3 
PC,TOTAL,Y_GE16,F,VG_G,DK,2016-01-01,70.3 
PC,TOTAL,Y_GE16,F,VG_G,DK,2017-01-01,69.6 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2005-01-01,60.9 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2006-01-01,61.2 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2007-01-01,62.5 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2008-01-01,64.4 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2009-01-01,64.3 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2010-01-01,65.2 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2011-01-01,65.1 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2012-01-01,66.0 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2013-01-01,64.3 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2014-01-01,65.6
PC,TOTAL,Y_GE16,F,VG_G,EA18,2015-01-01,65.1 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2016-01-01,66.1 
PC,TOTAL,Y_GE16,F,VG_G,EA18,2017-01-01,67.8 e
PC,TOTAL,Y_GE16,F,VG_G,EA19,2005-01-01,60.6 
PC,TOTAL,Y_GE16,F,VG_G,EA19,2006-01-01,60.9 
PC,TOTAL,Y_GE16,F,VG_G,EA19,2007-01-01,62.3 
PC,TOTAL,Y_GE16,F,VG_G,EA19,2008-01-01,64.2 
PC,TOTAL,Y_GE16,F,VG_G,EA19,2009-01-01,64.1 
PC,TOTAL,Y_GE16,F,VG_G,EA19,2010-01-01,65.0 
PC,TOTAL,Y_GE16,F,VG_G,EA19,2011-01-01,64.9 
PC,TOTAL,Y_GE16,F,VG_G,EA19,2012-01-01,65.8 
PC,TOTAL,Y_GE16,F,VG_G,EA19,2013-01-01,64.1 
PC,TOTAL,Y_GE16,F,VG_G,EA19,2014-01-01,65.4
PC,TOTAL,Y_GE16,F,VG_G,EA19,2015-01-01,64.9 
PC,TOTAL,Y_GE16,F,VG_G,EA19,2016-01-01,65.9 
PC,TOTAL,Y_GE16,F,VG_G,EA19,2017-01-01,67.6 e
PC,TOTAL,Y_GE16,F,VG_G,EE,2005-01-01,51.0 
PC,TOTAL,Y_GE16,F,VG_G,EE,2006-01-01,50.8 
PC,TOTAL,Y_GE16,F,VG_G,EE,2007-01-01,51.7 
PC,TOTAL,Y_GE16,F,VG_G,EE,2008-01-01,52.8 
PC,TOTAL,Y_GE16,F,VG_G,EE,2009-01-01,50.5 
PC,TOTAL,Y_GE16,F,VG_G,EE,2010-01-01,50.8 
PC,TOTAL,Y_GE16,F,VG_G,EE,2011-01-01,50.1 
PC,TOTAL,Y_GE16,F,VG_G,EE,2012-01-01,50.8 
PC,TOTAL,Y_GE16,F,VG_G,EE,2013-01-01,51.0 
PC,TOTAL,Y_GE16,F,VG_G,EE,2014-01-01,50.0
PC,TOTAL,Y_GE16,F,VG_G,EE,2015-01-01,50.2 
PC,TOTAL,Y_GE16,F,VG_G,EE,2016-01-01,50.6 
PC,TOTAL,Y_GE16,F,VG_G,EE,2017-01-01,50.5 
PC,TOTAL,Y_GE16,F,VG_G,EL,2005-01-01,74.7 
PC,TOTAL,Y_GE16,F,VG_G,EL,2006-01-01,73.9 
PC,TOTAL,Y_GE16,F,VG_G,EL,2007-01-01,74.0 
PC,TOTAL,Y_GE16,F,VG_G,EL,2008-01-01,73.2 
PC,TOTAL,Y_GE16,F,VG_G,EL,2009-01-01,72.5 
PC,TOTAL,Y_GE16,F,VG_G,EL,2010-01-01,73.5 
PC,TOTAL,Y_GE16,F,VG_G,EL,2011-01-01,74.1 
PC,TOTAL,Y_GE16,F,VG_G,EL,2012-01-01,72.3 
PC,TOTAL,Y_GE16,F,VG_G,EL,2013-01-01,71.3 
PC,TOTAL,Y_GE16,F,VG_G,EL,2014-01-01,71.2
PC,TOTAL,Y_GE16,F,VG_G,EL,2015-01-01,71.5 
PC,TOTAL,Y_GE16,F,VG_G,EL,2016-01-01,71.6 
PC,TOTAL,Y_GE16,F,VG_G,EL,2017-01-01,71.6 
PC,TOTAL,Y_GE16,F,VG_G,ES,2005-01-01,63.7 
PC,TOTAL,Y_GE16,F,VG_G,ES,2006-01-01,64.6 
PC,TOTAL,Y_GE16,F,VG_G,ES,2007-01-01,64.2 
PC,TOTAL,Y_GE16,F,VG_G,ES,2008-01-01,68.8 
PC,TOTAL,Y_GE16,F,VG_G,ES,2009-01-01,66.9 
PC,TOTAL,Y_GE16,F,VG_G,ES,2010-01-01,68.5 
PC,TOTAL,Y_GE16,F,VG_G,ES,2011-01-01,72.4 
PC,TOTAL,Y_GE16,F,VG_G,ES,2012-01-01,71.7 
PC,TOTAL,Y_GE16,F,VG_G,ES,2013-01-01,68.3 
PC,TOTAL,Y_GE16,F,VG_G,ES,2014-01-01,69.5
PC,TOTAL,Y_GE16,F,VG_G,ES,2015-01-01,69.8 
PC,TOTAL,Y_GE16,F,VG_G,ES,2016-01-01,69.8 
PC,TOTAL,Y_GE16,F,VG_G,ES,2017-01-01,71.8 
PC,TOTAL,Y_GE16,F,VG_G,EU,2005-01-01,61.3 
PC,TOTAL,Y_GE16,F,VG_G,EU,2006-01-01,61.7 
PC,TOTAL,Y_GE16,F,VG_G,EU,2007-01-01,63.0 
PC,TOTAL,Y_GE16,F,VG_G,EU,2008-01-01,65.0 
PC,TOTAL,Y_GE16,F,VG_G,EU,2009-01-01,64.9 
PC,TOTAL,Y_GE16,F,VG_G,EU,2010-01-01,65.6 
PC,TOTAL,Y_GE16,F,VG_G,EU,2011-01-01,65.4 
PC,TOTAL,Y_GE16,F,VG_G,EU,2012-01-01,65.4 
PC,TOTAL,Y_GE16,F,VG_G,EU,2013-01-01,64.3 
PC,TOTAL,Y_GE16,F,VG_G,EU,2014-01-01,64.8
PC,TOTAL,Y_GE16,F,VG_G,EU,2015-01-01,64.5 
PC,TOTAL,Y_GE16,F,VG_G,EU,2016-01-01,65.2 
PC,TOTAL,Y_GE16,F,VG_G,EU,2017-01-01,66.2 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2005-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2006-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2007-01-01,63.0 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2008-01-01,65.0 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2009-01-01,64.9 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2010-01-01,65.7 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2011-01-01,65.5 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2012-01-01,65.5 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2013-01-01,64.4 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2014-01-01,64.9
PC,TOTAL,Y_GE16,F,VG_G,EU27,2015-01-01,64.6 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2016-01-01,65.2 
PC,TOTAL,Y_GE16,F,VG_G,EU27,2017-01-01,66.3 e
PC,TOTAL,Y_GE16,F,VG_G,EU28,2005-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,EU28,2006-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,EU28,2007-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,EU28,2008-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,EU28,2009-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,EU28,2010-01-01,65.6 
PC,TOTAL,Y_GE16,F,VG_G,EU28,2011-01-01,65.4 
PC,TOTAL,Y_GE16,F,VG_G,EU28,2012-01-01,65.4 
PC,TOTAL,Y_GE16,F,VG_G,EU28,2013-01-01,64.3 
PC,TOTAL,Y_GE16,F,VG_G,EU28,2014-01-01,64.8
PC,TOTAL,Y_GE16,F,VG_G,EU28,2015-01-01,64.5 
PC,TOTAL,Y_GE16,F,VG_G,EU28,2016-01-01,65.2 
PC,TOTAL,Y_GE16,F,VG_G,EU28,2017-01-01,66.2 e
PC,TOTAL,Y_GE16,F,VG_G,FI,2005-01-01,68.5 
PC,TOTAL,Y_GE16,F,VG_G,FI,2006-01-01,68.3 
PC,TOTAL,Y_GE16,F,VG_G,FI,2007-01-01,67.8 
PC,TOTAL,Y_GE16,F,VG_G,FI,2008-01-01,67.7 
PC,TOTAL,Y_GE16,F,VG_G,FI,2009-01-01,68.6 
PC,TOTAL,Y_GE16,F,VG_G,FI,2010-01-01,67.0 
PC,TOTAL,Y_GE16,F,VG_G,FI,2011-01-01,67.7 
PC,TOTAL,Y_GE16,F,VG_G,FI,2012-01-01,66.1 
PC,TOTAL,Y_GE16,F,VG_G,FI,2013-01-01,64.1 
PC,TOTAL,Y_GE16,F,VG_G,FI,2014-01-01,69.3
PC,TOTAL,Y_GE16,F,VG_G,FI,2015-01-01,69.5 
PC,TOTAL,Y_GE16,F,VG_G,FI,2016-01-01,69.0 
PC,TOTAL,Y_GE16,F,VG_G,FI,2017-01-01,68.6 
PC,TOTAL,Y_GE16,F,VG_G,FR,2005-01-01,66.1 
PC,TOTAL,Y_GE16,F,VG_G,FR,2006-01-01,66.8 
PC,TOTAL,Y_GE16,F,VG_G,FR,2007-01-01,68.6 
PC,TOTAL,Y_GE16,F,VG_G,FR,2008-01-01,66.9 
PC,TOTAL,Y_GE16,F,VG_G,FR,2009-01-01,66.2 
PC,TOTAL,Y_GE16,F,VG_G,FR,2010-01-01,65.0 
PC,TOTAL,Y_GE16,F,VG_G,FR,2011-01-01,64.4 
PC,TOTAL,Y_GE16,F,VG_G,FR,2012-01-01,66.1 
PC,TOTAL,Y_GE16,F,VG_G,FR,2013-01-01,64.2 
PC,TOTAL,Y_GE16,F,VG_G,FR,2014-01-01,65.7
PC,TOTAL,Y_GE16,F,VG_G,FR,2015-01-01,65.7 
PC,TOTAL,Y_GE16,F,VG_G,FR,2016-01-01,64.7 
PC,TOTAL,Y_GE16,F,VG_G,FR,2017-01-01,65.7 
PC,TOTAL,Y_GE16,F,VG_G,HR,2005-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,HR,2006-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,HR,2007-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,HR,2008-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,HR,2009-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,HR,2010-01-01,48.4 
PC,TOTAL,Y_GE16,F,VG_G,HR,2011-01-01,45.9 
PC,TOTAL,Y_GE16,F,VG_G,HR,2012-01-01,45.8 
PC,TOTAL,Y_GE16,F,VG_G,HR,2013-01-01,46.5 
PC,TOTAL,Y_GE16,F,VG_G,HR,2014-01-01,55.6
PC,TOTAL,Y_GE16,F,VG_G,HR,2015-01-01,55.8 
PC,TOTAL,Y_GE16,F,VG_G,HR,2016-01-01,56.4 
PC,TOTAL,Y_GE16,F,VG_G,HR,2017-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,HU,2005-01-01,42.1 
PC,TOTAL,Y_GE16,F,VG_G,HU,2006-01-01,44.8 
PC,TOTAL,Y_GE16,F,VG_G,HU,2007-01-01,43.6 
PC,TOTAL,Y_GE16,F,VG_G,HU,2008-01-01,52.0 
PC,TOTAL,Y_GE16,F,VG_G,HU,2009-01-01,52.4 
PC,TOTAL,Y_GE16,F,VG_G,HU,2010-01-01,51.6 
PC,TOTAL,Y_GE16,F,VG_G,HU,2011-01-01,52.1 
PC,TOTAL,Y_GE16,F,VG_G,HU,2012-01-01,53.2 
PC,TOTAL,Y_GE16,F,VG_G,HU,2013-01-01,52.5 
PC,TOTAL,Y_GE16,F,VG_G,HU,2014-01-01,53.5
PC,TOTAL,Y_GE16,F,VG_G,HU,2015-01-01,53.6 
PC,TOTAL,Y_GE16,F,VG_G,HU,2016-01-01,56.4 
PC,TOTAL,Y_GE16,F,VG_G,HU,2017-01-01,55.5 
PC,TOTAL,Y_GE16,F,VG_G,IE,2005-01-01,82.1 
PC,TOTAL,Y_GE16,F,VG_G,IE,2006-01-01,82.0 
PC,TOTAL,Y_GE16,F,VG_G,IE,2007-01-01,83.9 
PC,TOTAL,Y_GE16,F,VG_G,IE,2008-01-01,83.2 
PC,TOTAL,Y_GE16,F,VG_G,IE,2009-01-01,82.9 
PC,TOTAL,Y_GE16,F,VG_G,IE,2010-01-01,82.8 
PC,TOTAL,Y_GE16,F,VG_G,IE,2011-01-01,83.1 
PC,TOTAL,Y_GE16,F,VG_G,IE,2012-01-01,82.8 
PC,TOTAL,Y_GE16,F,VG_G,IE,2013-01-01,80.8 
PC,TOTAL,Y_GE16,F,VG_G,IE,2014-01-01,81.9
PC,TOTAL,Y_GE16,F,VG_G,IE,2015-01-01,81.7 
PC,TOTAL,Y_GE16,F,VG_G,IE,2016-01-01,82.9 
PC,TOTAL,Y_GE16,F,VG_G,IE,2017-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,IS,2005-01-01,76.7 
PC,TOTAL,Y_GE16,F,VG_G,IS,2006-01-01,79.6 
PC,TOTAL,Y_GE16,F,VG_G,IS,2007-01-01,75.8 
PC,TOTAL,Y_GE16,F,VG_G,IS,2008-01-01,78.8 
PC,TOTAL,Y_GE16,F,VG_G,IS,2009-01-01,78.7 
PC,TOTAL,Y_GE16,F,VG_G,IS,2010-01-01,76.2 
PC,TOTAL,Y_GE16,F,VG_G,IS,2011-01-01,76.1 
PC,TOTAL,Y_GE16,F,VG_G,IS,2012-01-01,74.8 
PC,TOTAL,Y_GE16,F,VG_G,IS,2013-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,IS,2014-01-01,72.9
PC,TOTAL,Y_GE16,F,VG_G,IS,2015-01-01,72.7 
PC,TOTAL,Y_GE16,F,VG_G,IS,2016-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,IS,2017-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,IT,2005-01-01,53.9 
PC,TOTAL,Y_GE16,F,VG_G,IT,2006-01-01,53.0 
PC,TOTAL,Y_GE16,F,VG_G,IT,2007-01-01,59.3 
PC,TOTAL,Y_GE16,F,VG_G,IT,2008-01-01,59.4 
PC,TOTAL,Y_GE16,F,VG_G,IT,2009-01-01,59.5 
PC,TOTAL,Y_GE16,F,VG_G,IT,2010-01-01,62.9 
PC,TOTAL,Y_GE16,F,VG_G,IT,2011-01-01,61.5 
PC,TOTAL,Y_GE16,F,VG_G,IT,2012-01-01,64.7 
PC,TOTAL,Y_GE16,F,VG_G,IT,2013-01-01,62.8 
PC,TOTAL,Y_GE16,F,VG_G,IT,2014-01-01,64.5
PC,TOTAL,Y_GE16,F,VG_G,IT,2015-01-01,62.7 
PC,TOTAL,Y_GE16,F,VG_G,IT,2016-01-01,67.8 b
PC,TOTAL,Y_GE16,F,VG_G,IT,2017-01-01,74.1 
PC,TOTAL,Y_GE16,F,VG_G,LT,2005-01-01,37.9 
PC,TOTAL,Y_GE16,F,VG_G,LT,2006-01-01,39.0 
PC,TOTAL,Y_GE16,F,VG_G,LT,2007-01-01,43.9 
PC,TOTAL,Y_GE16,F,VG_G,LT,2008-01-01,43.8 
PC,TOTAL,Y_GE16,F,VG_G,LT,2009-01-01,45.0 
PC,TOTAL,Y_GE16,F,VG_G,LT,2010-01-01,47.1 
PC,TOTAL,Y_GE16,F,VG_G,LT,2011-01-01,39.9 
PC,TOTAL,Y_GE16,F,VG_G,LT,2012-01-01,40.7 
PC,TOTAL,Y_GE16,F,VG_G,LT,2013-01-01,42.2 
PC,TOTAL,Y_GE16,F,VG_G,LT,2014-01-01,40.6
PC,TOTAL,Y_GE16,F,VG_G,LT,2015-01-01,38.5 
PC,TOTAL,Y_GE16,F,VG_G,LT,2016-01-01,40.0 
PC,TOTAL,Y_GE16,F,VG_G,LT,2017-01-01,40.2 
PC,TOTAL,Y_GE16,F,VG_G,LU,2005-01-01,71.9 
PC,TOTAL,Y_GE16,F,VG_G,LU,2006-01-01,72.3 
PC,TOTAL,Y_GE16,F,VG_G,LU,2007-01-01,72.8 
PC,TOTAL,Y_GE16,F,VG_G,LU,2008-01-01,72.7 
PC,TOTAL,Y_GE16,F,VG_G,LU,2009-01-01,71.6 
PC,TOTAL,Y_GE16,F,VG_G,LU,2010-01-01,74.0 
PC,TOTAL,Y_GE16,F,VG_G,LU,2011-01-01,70.2 
PC,TOTAL,Y_GE16,F,VG_G,LU,2012-01-01,72.6 
PC,TOTAL,Y_GE16,F,VG_G,LU,2013-01-01,69.9 
PC,TOTAL,Y_GE16,F,VG_G,LU,2014-01-01,71.2
PC,TOTAL,Y_GE16,F,VG_G,LU,2015-01-01,68.6 
PC,TOTAL,Y_GE16,F,VG_G,LU,2016-01-01,66.9 b
PC,TOTAL,Y_GE16,F,VG_G,LU,2017-01-01,69.7 
PC,TOTAL,Y_GE16,F,VG_G,LV,2005-01-01,30.6 
PC,TOTAL,Y_GE16,F,VG_G,LV,2006-01-01,35.5 
PC,TOTAL,Y_GE16,F,VG_G,LV,2007-01-01,38.4 
PC,TOTAL,Y_GE16,F,VG_G,LV,2008-01-01,40.0 
PC,TOTAL,Y_GE16,F,VG_G,LV,2009-01-01,42.3 
PC,TOTAL,Y_GE16,F,VG_G,LV,2010-01-01,43.6 
PC,TOTAL,Y_GE16,F,VG_G,LV,2011-01-01,42.4 
PC,TOTAL,Y_GE16,F,VG_G,LV,2012-01-01,43.1 
PC,TOTAL,Y_GE16,F,VG_G,LV,2013-01-01,41.3 
PC,TOTAL,Y_GE16,F,VG_G,LV,2014-01-01,42.1
PC,TOTAL,Y_GE16,F,VG_G,LV,2015-01-01,42.3 
PC,TOTAL,Y_GE16,F,VG_G,LV,2016-01-01,42.8 
PC,TOTAL,Y_GE16,F,VG_G,LV,2017-01-01,39.7 
PC,TOTAL,Y_GE16,F,VG_G,ME,2005-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,ME,2006-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,ME,2007-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,ME,2008-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,ME,2009-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,ME,2010-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,ME,2011-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,ME,2012-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,ME,2013-01-01,65.4 
PC,TOTAL,Y_GE16,F,VG_G,ME,2014-01-01,67.5
PC,TOTAL,Y_GE16,F,VG_G,ME,2015-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,ME,2016-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,ME,2017-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,MK,2005-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,MK,2006-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,MK,2007-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,MK,2008-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,MK,2009-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,MK,2010-01-01,69.8 
PC,TOTAL,Y_GE16,F,VG_G,MK,2011-01-01,69.6 
PC,TOTAL,Y_GE16,F,VG_G,MK,2012-01-01,73.3 
PC,TOTAL,Y_GE16,F,VG_G,MK,2013-01-01,72.9 
PC,TOTAL,Y_GE16,F,VG_G,MK,2014-01-01,76.3
PC,TOTAL,Y_GE16,F,VG_G,MK,2015-01-01,74.4 
PC,TOTAL,Y_GE16,F,VG_G,MK,2016-01-01,75.6 
PC,TOTAL,Y_GE16,F,VG_G,MK,2017-01-01,: 
PC,TOTAL,Y_GE16,F,VG_G,MT,2005-01-01,69.0 
PC,TOTAL,Y_GE16,F,VG_G,MT,2006-01-01,72.3 
PC,TOTAL,Y_GE16,F,VG_G,MT,2007-01-01,72.0 
PC,TOTAL,Y_GE16,F,VG_G,MT,2008-01-01,72.2 
