wst_oper,unit,geotime,date,value
RCY,PC,PT,2009-01-01,19.5
RCY,PC,PT,2010-01-01,18.7
RCY,PC,PT,2011-01-01,20.1
RCY,PC,PT,2012-01-01,26.1
RCY,PC,PT,2013-01-01,25.8
RCY,PC,PT,2014-01-01,30.4
RCY,PC,PT,2015-01-01,29.8
RCY,PC,PT,2016-01-01,30.9
RCY,PC,RO,1995-01-01,0.0
RCY,PC,RO,1996-01-01,0.0
RCY,PC,RO,1997-01-01,0.0
RCY,PC,RO,1998-01-01,0.0
RCY,PC,RO,1999-01-01,0.0
RCY,PC,RO,2000-01-01,0.0
RCY,PC,RO,2001-01-01,1.6
RCY,PC,RO,2002-01-01,2.0
RCY,PC,RO,2003-01-01,0.2
RCY,PC,RO,2004-01-01,1.1
RCY,PC,RO,2005-01-01,1.8
RCY,PC,RO,2006-01-01,0.5
RCY,PC,RO,2007-01-01,0.4
RCY,PC,RO,2008-01-01,0.9
RCY,PC,RO,2009-01-01,1.1
RCY,PC,RO,2010-01-01,12.8
RCY,PC,RO,2011-01-01,11.7
RCY,PC,RO,2012-01-01,14.8
RCY,PC,RO,2013-01-01,13.2
RCY,PC,RO,2014-01-01,13.1
RCY,PC,RO,2015-01-01,13.2
RCY,PC,RO,2016-01-01,13.3
RCY,PC,RS,1995-01-01,
RCY,PC,RS,1996-01-01,
RCY,PC,RS,1997-01-01,
RCY,PC,RS,1998-01-01,
RCY,PC,RS,1999-01-01,
RCY,PC,RS,2000-01-01,
RCY,PC,RS,2001-01-01,
RCY,PC,RS,2002-01-01,
RCY,PC,RS,2003-01-01,
RCY,PC,RS,2004-01-01,
RCY,PC,RS,2005-01-01,
RCY,PC,RS,2006-01-01,0.0
RCY,PC,RS,2007-01-01,0.0
RCY,PC,RS,2008-01-01,0.0
RCY,PC,RS,2009-01-01,0.0
RCY,PC,RS,2010-01-01,0.0
RCY,PC,RS,2011-01-01,0.0
RCY,PC,RS,2012-01-01,0.0
RCY,PC,RS,2013-01-01,1.0
RCY,PC,RS,2014-01-01,0.7
RCY,PC,RS,2015-01-01,0.8
RCY,PC,RS,2016-01-01,0.3
RCY,PC,SE,1995-01-01,26.3
RCY,PC,SE,1996-01-01,30.4
RCY,PC,SE,1997-01-01,32.6
RCY,PC,SE,1998-01-01,35.0
RCY,PC,SE,1999-01-01,37.3
RCY,PC,SE,2000-01-01,38.3
RCY,PC,SE,2001-01-01,39.0
RCY,PC,SE,2002-01-01,39.7
RCY,PC,SE,2003-01-01,41.3
RCY,PC,SE,2004-01-01,44.0
RCY,PC,SE,2005-01-01,44.8
RCY,PC,SE,2006-01-01,47.9
RCY,PC,SE,2007-01-01,46.9
RCY,PC,SE,2008-01-01,45.8
RCY,PC,SE,2009-01-01,49.5
RCY,PC,SE,2010-01-01,48.1
RCY,PC,SE,2011-01-01,47.3
RCY,PC,SE,2012-01-01,47.2
RCY,PC,SE,2013-01-01,48.7
RCY,PC,SE,2014-01-01,49.9
RCY,PC,SE,2015-01-01,48.0
RCY,PC,SE,2016-01-01,48.9
RCY,PC,SI,1995-01-01,2.0
RCY,PC,SI,1996-01-01,5.3
RCY,PC,SI,1997-01-01,6.0
RCY,PC,SI,1998-01-01,9.6
RCY,PC,SI,1999-01-01,6.3
RCY,PC,SI,2000-01-01,6.0
RCY,PC,SI,2001-01-01,2.7
RCY,PC,SI,2002-01-01,9.0
RCY,PC,SI,2003-01-01,12.6
RCY,PC,SI,2004-01-01,20.4
RCY,PC,SI,2005-01-01,18.6
RCY,PC,SI,2006-01-01,15.4
RCY,PC,SI,2007-01-01,21.9
RCY,PC,SI,2008-01-01,18.9
RCY,PC,SI,2009-01-01,19.6
RCY,PC,SI,2010-01-01,22.4
RCY,PC,SI,2011-01-01,35.6
RCY,PC,SI,2012-01-01,41.9
RCY,PC,SI,2013-01-01,34.8
RCY,PC,SI,2014-01-01,36.0
RCY,PC,SI,2015-01-01,54.1
RCY,PC,SI,2016-01-01,57.7
RCY,PC,SK,1995-01-01,2.8
RCY,PC,SK,1996-01-01,2.8
RCY,PC,SK,1997-01-01,5.0
RCY,PC,SK,1998-01-01,4.7
RCY,PC,SK,1999-01-01,4.8
RCY,PC,SK,2000-01-01,5.1
RCY,PC,SK,2001-01-01,5.4
RCY,PC,SK,2002-01-01,4.8
RCY,PC,SK,2003-01-01,5.6
RCY,PC,SK,2004-01-01,6.2
RCY,PC,SK,2005-01-01,2.0
RCY,PC,SK,2006-01-01,4.1
RCY,PC,SK,2007-01-01,6.6
RCY,PC,SK,2008-01-01,7.4
RCY,PC,SK,2009-01-01,8.2
RCY,PC,SK,2010-01-01,9.1
RCY,PC,SK,2011-01-01,10.3
RCY,PC,SK,2012-01-01,13.3
RCY,PC,SK,2013-01-01,10.8
RCY,PC,SK,2014-01-01,10.3
RCY,PC,SK,2015-01-01,14.9
RCY,PC,SK,2016-01-01,23.0
RCY,PC,TR,1995-01-01,
RCY,PC,TR,1996-01-01,
RCY,PC,TR,1997-01-01,
RCY,PC,TR,1998-01-01,
RCY,PC,TR,1999-01-01,
RCY,PC,TR,2000-01-01,
RCY,PC,TR,2001-01-01,
RCY,PC,TR,2002-01-01,
RCY,PC,TR,2003-01-01,
RCY,PC,TR,2004-01-01,
RCY,PC,TR,2005-01-01,
RCY,PC,TR,2006-01-01,
RCY,PC,TR,2007-01-01,
RCY,PC,TR,2008-01-01,
RCY,PC,TR,2009-01-01,
RCY,PC,TR,2010-01-01,
RCY,PC,TR,2011-01-01,
RCY,PC,TR,2012-01-01,
RCY,PC,TR,2013-01-01,
RCY,PC,TR,2014-01-01,
RCY,PC,TR,2015-01-01,
RCY,PC,TR,2016-01-01,9.2
RCY,PC,UK,1995-01-01,
RCY,PC,UK,1996-01-01,
RCY,PC,UK,1997-01-01,
RCY,PC,UK,1998-01-01,
RCY,PC,UK,1999-01-01,
RCY,PC,UK,2000-01-01,11.1
RCY,PC,UK,2001-01-01,12.4
RCY,PC,UK,2002-01-01,14.5
RCY,PC,UK,2003-01-01,18.1
RCY,PC,UK,2004-01-01,22.6
RCY,PC,UK,2005-01-01,26.7
RCY,PC,UK,2006-01-01,30.3
RCY,PC,UK,2007-01-01,33.6
RCY,PC,UK,2008-01-01,36.4
RCY,PC,UK,2009-01-01,38.3
RCY,PC,UK,2010-01-01,40.2
RCY,PC,UK,2011-01-01,42.0
RCY,PC,UK,2012-01-01,42.6
RCY,PC,UK,2013-01-01,43.3
RCY,PC,UK,2014-01-01,43.7
RCY,PC,UK,2015-01-01,43.6
RCY,PC,UK,2016-01-01,44.3
