fin_source,geotime,date,value
ODA,ES,2003-01-01,1733
ODA,ES,2004-01-01,1959
ODA,ES,2005-01-01,2426
ODA,ES,2006-01-01,3037
ODA,ES,2007-01-01,3750
ODA,ES,2008-01-01,4668
ODA,ES,2009-01-01,4720
ODA,ES,2010-01-01,4487
ODA,ES,2011-01-01,2997
ODA,ES,2012-01-01,1585
ODA,ES,2013-01-01,1768
ODA,ES,2014-01-01,1412
ODA,ES,2015-01-01,1258
ODA,ES,2016-01-01,3864
ODA,EU15,2000-01-01,27380
ODA,EU15,2001-01-01,29449
ODA,EU15,2002-01-01,31698
ODA,EU15,2003-01-01,32805
ODA,EU15,2004-01-01,34398
ODA,EU15,2005-01-01,44811
ODA,EU15,2006-01-01,47016
ODA,EU15,2007-01-01,44902
ODA,EU15,2008-01-01,48255
ODA,EU15,2009-01-01,48186
ODA,EU15,2010-01-01,52546
ODA,EU15,2011-01-01,51781
ODA,EU15,2012-01-01,49770
ODA,EU15,2013-01-01,52944
ODA,EU15,2014-01-01,56017
ODA,EU15,2015-01-01,65298
ODA,EU15,2016-01-01,73091
ODA,EU28,2000-01-01,27436
ODA,EU28,2001-01-01,29530
ODA,EU28,2002-01-01,31773
ODA,EU28,2003-01-01,32944
ODA,EU28,2004-01-01,34677
ODA,EU28,2005-01-01,45279
ODA,EU28,2006-01-01,47643
ODA,EU28,2007-01-01,45544
ODA,EU28,2008-01-01,49030
ODA,EU28,2009-01-01,49004
ODA,EU28,2010-01-01,53408
ODA,EU28,2011-01-01,52730
ODA,EU28,2012-01-01,50735
ODA,EU28,2013-01-01,53957
ODA,EU28,2014-01-01,57097
ODA,EU28,2015-01-01,66500
ODA,EU28,2016-01-01,74752
ODA,FI,2000-01-01,401
ODA,FI,2001-01-01,434
ODA,FI,2002-01-01,488
ODA,FI,2003-01-01,493
ODA,FI,2004-01-01,546
ODA,FI,2005-01-01,725
ODA,FI,2006-01-01,664
ODA,FI,2007-01-01,716
ODA,FI,2008-01-01,792
ODA,FI,2009-01-01,925
ODA,FI,2010-01-01,1005
ODA,FI,2011-01-01,1010
ODA,FI,2012-01-01,1027
ODA,FI,2013-01-01,1080
ODA,FI,2014-01-01,1230
ODA,FI,2015-01-01,1160
ODA,FI,2016-01-01,957
ODA,FR,2000-01-01,4444
ODA,FR,2001-01-01,4687
ODA,FR,2002-01-01,5801
ODA,FR,2003-01-01,6411
ODA,FR,2004-01-01,6811
ODA,FR,2005-01-01,8059
ODA,FR,2006-01-01,8442
ODA,FR,2007-01-01,7211
ODA,FR,2008-01-01,7416
ODA,FR,2009-01-01,9034
ODA,FR,2010-01-01,9742
ODA,FR,2011-01-01,9337
ODA,FR,2012-01-01,9362
ODA,FR,2013-01-01,8537
ODA,FR,2014-01-01,7994
ODA,FR,2015-01-01,8147
ODA,FR,2016-01-01,8692
ODA,HR,2000-01-01,
ODA,HR,2001-01-01,
ODA,HR,2002-01-01,
ODA,HR,2003-01-01,
ODA,HR,2004-01-01,
ODA,HR,2005-01-01,
ODA,HR,2006-01-01,
ODA,HR,2007-01-01,
ODA,HR,2008-01-01,
ODA,HR,2009-01-01,
ODA,HR,2010-01-01,
ODA,HR,2011-01-01,
ODA,HR,2012-01-01,16
ODA,HR,2013-01-01,33
ODA,HR,2014-01-01,54
ODA,HR,2015-01-01,46
ODA,HR,2016-01-01,36
ODA,HU,2000-01-01,
ODA,HU,2001-01-01,
ODA,HU,2002-01-01,
ODA,HU,2003-01-01,18
ODA,HU,2004-01-01,56
ODA,HU,2005-01-01,80
ODA,HU,2006-01-01,119
ODA,HU,2007-01-01,75
ODA,HU,2008-01-01,72
ODA,HU,2009-01-01,83
ODA,HU,2010-01-01,86
ODA,HU,2011-01-01,100
ODA,HU,2012-01-01,92
ODA,HU,2013-01-01,96
ODA,HU,2014-01-01,108
ODA,HU,2015-01-01,140
ODA,HU,2016-01-01,179
ODA,IE,2000-01-01,253
ODA,IE,2001-01-01,319
ODA,IE,2002-01-01,420
ODA,IE,2003-01-01,445
ODA,IE,2004-01-01,488
ODA,IE,2005-01-01,577
ODA,IE,2006-01-01,813
ODA,IE,2007-01-01,869
ODA,IE,2008-01-01,902
ODA,IE,2009-01-01,721
ODA,IE,2010-01-01,675
ODA,IE,2011-01-01,656
ODA,IE,2012-01-01,629
ODA,IE,2013-01-01,636
ODA,IE,2014-01-01,614
ODA,IE,2015-01-01,647
ODA,IE,2016-01-01,725
ODA,IS,2000-01-01,9
ODA,IS,2001-01-01,10
ODA,IS,2002-01-01,13
ODA,IS,2003-01-01,15
ODA,IS,2004-01-01,17
ODA,IS,2005-01-01,21
ODA,IS,2006-01-01,33
ODA,IS,2007-01-01,35
ODA,IS,2008-01-01,32
ODA,IS,2009-01-01,24
ODA,IS,2010-01-01,21
ODA,IS,2011-01-01,18
ODA,IS,2012-01-01,20
ODA,IS,2013-01-01,26
ODA,IS,2014-01-01,28
ODA,IS,2015-01-01,35
ODA,IS,2016-01-01,53
ODA,IT,2000-01-01,1490
ODA,IT,2001-01-01,1816
ODA,IT,2002-01-01,2466
ODA,IT,2003-01-01,2150
ODA,IT,2004-01-01,1978
ODA,IT,2005-01-01,4092
ODA,IT,2006-01-01,2899
ODA,IT,2007-01-01,2897
ODA,IT,2008-01-01,3304
ODA,IT,2009-01-01,2364
ODA,IT,2010-01-01,2260
ODA,IT,2011-01-01,3107
ODA,IT,2012-01-01,2130
ODA,IT,2013-01-01,2582
ODA,IT,2014-01-01,3017
ODA,IT,2015-01-01,3608
ODA,IT,2016-01-01,4596
ODA,LI,2000-01-01,
ODA,LI,2001-01-01,
ODA,LI,2002-01-01,
ODA,LI,2003-01-01,
ODA,LI,2004-01-01,
ODA,LI,2005-01-01,
ODA,LI,2006-01-01,
ODA,LI,2007-01-01,13
ODA,LI,2008-01-01,16
ODA,LI,2009-01-01,18
ODA,LI,2010-01-01,20
ODA,LI,2011-01-01,22
ODA,LI,2012-01-01,22
ODA,LI,2013-01-01,21
ODA,LI,2014-01-01,20
ODA,LI,2015-01-01,21
ODA,LI,2016-01-01,22
ODA,LT,2000-01-01,
ODA,LT,2001-01-01,2
ODA,LT,2002-01-01,1
ODA,LT,2003-01-01,1
ODA,LT,2004-01-01,7
ODA,LT,2005-01-01,12
ODA,LT,2006-01-01,19
ODA,LT,2007-01-01,34
ODA,LT,2008-01-01,32
ODA,LT,2009-01-01,26
ODA,LT,2010-01-01,27
ODA,LT,2011-01-01,37
ODA,LT,2012-01-01,40
ODA,LT,2013-01-01,38
ODA,LT,2014-01-01,34
ODA,LT,2015-01-01,43
ODA,LT,2016-01-01,51
ODA,LU,2000-01-01,133
ODA,LU,2001-01-01,155
ODA,LU,2002-01-01,155
ODA,LU,2003-01-01,171
ODA,LU,2004-01-01,189
ODA,LU,2005-01-01,206
ODA,LU,2006-01-01,231
ODA,LU,2007-01-01,274
ODA,LU,2008-01-01,282
ODA,LU,2009-01-01,297
ODA,LU,2010-01-01,303
ODA,LU,2011-01-01,294
ODA,LU,2012-01-01,310
ODA,LU,2013-01-01,323
ODA,LU,2014-01-01,318
ODA,LU,2015-01-01,327
ODA,LU,2016-01-01,353
ODA,LV,2000-01-01,
ODA,LV,2001-01-01,
ODA,LV,2002-01-01,1
ODA,LV,2003-01-01,0
ODA,LV,2004-01-01,6
ODA,LV,2005-01-01,8
ODA,LV,2006-01-01,9
ODA,LV,2007-01-01,11
ODA,LV,2008-01-01,14
ODA,LV,2009-01-01,15
ODA,LV,2010-01-01,11
ODA,LV,2011-01-01,13
ODA,LV,2012-01-01,16
ODA,LV,2013-01-01,17
ODA,LV,2014-01-01,19
ODA,LV,2015-01-01,20
ODA,LV,2016-01-01,27
ODA,MT,2000-01-01,
ODA,MT,2001-01-01,
ODA,MT,2002-01-01,
ODA,MT,2003-01-01,
ODA,MT,2004-01-01,
ODA,MT,2005-01-01,
ODA,MT,2006-01-01,
ODA,MT,2007-01-01,
ODA,MT,2008-01-01,
ODA,MT,2009-01-01,9
ODA,MT,2010-01-01,10
ODA,MT,2011-01-01,14
ODA,MT,2012-01-01,14
ODA,MT,2013-01-01,13
ODA,MT,2014-01-01,15
ODA,MT,2015-01-01,14
ODA,MT,2016-01-01,18
ODA,NL,2000-01-01,3394
ODA,NL,2001-01-01,3542
ODA,NL,2002-01-01,3530
ODA,NL,2003-01-01,3511
ODA,NL,2004-01-01,3379
ODA,NL,2005-01-01,4111
ODA,NL,2006-01-01,4341
ODA,NL,2007-01-01,4541
ODA,NL,2008-01-01,4754
ODA,NL,2009-01-01,4607
ODA,NL,2010-01-01,4795
ODA,NL,2011-01-01,4557
ODA,NL,2012-01-01,4298
ODA,NL,2013-01-01,4092
ODA,NL,2014-01-01,4194
ODA,NL,2015-01-01,5160
ODA,NL,2016-01-01,4486
ODA,NO,2000-01-01,1368
ODA,NO,2001-01-01,1502
ODA,NO,2002-01-01,1793
ODA,NO,2003-01-01,1806
ODA,NO,2004-01-01,1767
ODA,NO,2005-01-01,2245
ODA,NO,2006-01-01,2345
ODA,NO,2007-01-01,2725
ODA,NO,2008-01-01,2723
ODA,NO,2009-01-01,2926
ODA,NO,2010-01-01,3297
ODA,NO,2011-01-01,3416
ODA,NO,2012-01-01,3699
ODA,NO,2013-01-01,4202
ODA,NO,2014-01-01,3828
ODA,NO,2015-01-01,3855
ODA,NO,2016-01-01,3957
ODA,PL,2000-01-01,31
ODA,PL,2001-01-01,39
ODA,PL,2002-01-01,15
ODA,PL,2003-01-01,24
ODA,PL,2004-01-01,94
ODA,PL,2005-01-01,164
ODA,PL,2006-01-01,238
ODA,PL,2007-01-01,264
ODA,PL,2008-01-01,253
ODA,PL,2009-01-01,268
ODA,PL,2010-01-01,284
ODA,PL,2011-01-01,299
ODA,PL,2012-01-01,327
ODA,PL,2013-01-01,366
ODA,PL,2014-01-01,340
ODA,PL,2015-01-01,397
ODA,PL,2016-01-01,598
ODA,PT,2000-01-01,293
ODA,PT,2001-01-01,299
ODA,PT,2002-01-01,341
ODA,PT,2003-01-01,282
ODA,PT,2004-01-01,828
ODA,PT,2005-01-01,303
ODA,PT,2006-01-01,315
ODA,PT,2007-01-01,343
ODA,PT,2008-01-01,421
ODA,PT,2009-01-01,367
ODA,PT,2010-01-01,489
ODA,PT,2011-01-01,508
ODA,PT,2012-01-01,452
ODA,PT,2013-01-01,367
ODA,PT,2014-01-01,323
ODA,PT,2015-01-01,277
ODA,PT,2016-01-01,309
ODA,RO,2000-01-01,
ODA,RO,2001-01-01,
ODA,RO,2002-01-01,
ODA,RO,2003-01-01,
ODA,RO,2004-01-01,
ODA,RO,2005-01-01,
ODA,RO,2006-01-01,
ODA,RO,2007-01-01,
ODA,RO,2008-01-01,83
ODA,RO,2009-01-01,109
ODA,RO,2010-01-01,86
ODA,RO,2011-01-01,117
ODA,RO,2012-01-01,110
ODA,RO,2013-01-01,100
ODA,RO,2014-01-01,160
ODA,RO,2015-01-01,142
ODA,RO,2016-01-01,243
ODA,SE,2000-01-01,1947
ODA,SE,2001-01-01,1859
ODA,SE,2002-01-01,2127
ODA,SE,2003-01-01,2121
ODA,SE,2004-01-01,2188
ODA,SE,2005-01-01,2702
ODA,SE,2006-01-01,3149
ODA,SE,2007-01-01,3166
ODA,SE,2008-01-01,3217
ODA,SE,2009-01-01,3260
ODA,SE,2010-01-01,3419
ODA,SE,2011-01-01,4025
ODA,SE,2012-01-01,4078
ODA,SE,2013-01-01,4387
ODA,SE,2014-01-01,4691
ODA,SE,2015-01-01,6389
ODA,SE,2016-01-01,4421
ODA,SI,2000-01-01,
ODA,SI,2001-01-01,
ODA,SI,2002-01-01,
ODA,SI,2003-01-01,
ODA,SI,2004-01-01,
ODA,SI,2005-01-01,27
ODA,SI,2006-01-01,35
ODA,SI,2007-01-01,39
ODA,SI,2008-01-01,46
ODA,SI,2009-01-01,51
ODA,SI,2010-01-01,44
ODA,SI,2011-01-01,45
ODA,SI,2012-01-01,45
ODA,SI,2013-01-01,46
ODA,SI,2014-01-01,46
ODA,SI,2015-01-01,57
ODA,SI,2016-01-01,73
ODA,SK,2000-01-01,6
ODA,SK,2001-01-01,9
ODA,SK,2002-01-01,7
ODA,SK,2003-01-01,13
ODA,SK,2004-01-01,22
ODA,SK,2005-01-01,45
ODA,SK,2006-01-01,43
ODA,SK,2007-01-01,49
ODA,SK,2008-01-01,62
ODA,SK,2009-01-01,54
ODA,SK,2010-01-01,55
ODA,SK,2011-01-01,61
ODA,SK,2012-01-01,62
ODA,SK,2013-01-01,64
ODA,SK,2014-01-01,62
ODA,SK,2015-01-01,76
ODA,SK,2016-01-01,95
ODA,TR,2000-01-01,88
ODA,TR,2001-01-01,71
ODA,TR,2002-01-01,77
ODA,TR,2003-01-01,58
ODA,TR,2004-01-01,272
ODA,TR,2005-01-01,483
ODA,TR,2006-01-01,568
ODA,TR,2007-01-01,439
ODA,TR,2008-01-01,530
ODA,TR,2009-01-01,507
ODA,TR,2010-01-01,729
ODA,TR,2011-01-01,914
ODA,TR,2012-01-01,1971
ODA,TR,2013-01-01,2490
ODA,TR,2014-01-01,2703
ODA,TR,2015-01-01,3532
ODA,TR,2016-01-01,5861
ODA,UK,2000-01-01,4873
ODA,UK,2001-01-01,5098
ODA,UK,2002-01-01,5212
ODA,UK,2003-01-01,5535
ODA,UK,2004-01-01,6354
ODA,UK,2005-01-01,8658
ODA,UK,2006-01-01,9922
ODA,UK,2007-01-01,7186
ODA,UK,2008-01-01,7818
ODA,UK,2009-01-01,8089
ODA,UK,2010-01-01,9846
ODA,UK,2011-01-01,9937
ODA,UK,2012-01-01,10812
ODA,UK,2013-01-01,13456
ODA,UK,2014-01-01,14532
ODA,UK,2015-01-01,16714
ODA,UK,2016-01-01,16309
OFLOW_OTH,AT,2000-01-01,0
OFLOW_OTH,AT,2001-01-01,0
OFLOW_OTH,AT,2002-01-01,0
OFLOW_OTH,AT,2003-01-01,0
OFLOW_OTH,AT,2004-01-01,0
OFLOW_OTH,AT,2005-01-01,392
OFLOW_OTH,AT,2006-01-01,58
OFLOW_OTH,AT,2007-01-01,9
OFLOW_OTH,AT,2008-01-01,39
OFLOW_OTH,AT,2009-01-01,4
OFLOW_OTH,AT,2010-01-01,1
OFLOW_OTH,AT,2011-01-01,0
OFLOW_OTH,AT,2012-01-01,0
OFLOW_OTH,AT,2013-01-01,152
OFLOW_OTH,AT,2014-01-01,74
OFLOW_OTH,AT,2015-01-01,24
OFLOW_OTH,AT,2016-01-01,130
OFLOW_OTH,BE,2000-01-01,9
OFLOW_OTH,BE,2001-01-01,7
OFLOW_OTH,BE,2002-01-01,111
OFLOW_OTH,BE,2003-01-01,844
OFLOW_OTH,BE,2004-01-01,74
OFLOW_OTH,BE,2005-01-01,314
OFLOW_OTH,BE,2006-01-01,345
OFLOW_OTH,BE,2007-01-01,117
OFLOW_OTH,BE,2008-01-01,93
OFLOW_OTH,BE,2009-01-01,64
OFLOW_OTH,BE,2010-01-01,11
OFLOW_OTH,BE,2011-01-01,10
OFLOW_OTH,BE,2012-01-01,42
OFLOW_OTH,BE,2013-01-01,57
OFLOW_OTH,BE,2014-01-01,33
OFLOW_OTH,BE,2015-01-01,65
OFLOW_OTH,BE,2016-01-01,299
OFLOW_OTH,CH,2000-01-01,8
OFLOW_OTH,CH,2001-01-01,7
OFLOW_OTH,CH,2002-01-01,3
OFLOW_OTH,CH,2003-01-01,0
OFLOW_OTH,CH,2004-01-01,
OFLOW_OTH,CH,2005-01-01,
OFLOW_OTH,CH,2006-01-01,13
OFLOW_OTH,CH,2007-01-01,
OFLOW_OTH,CH,2008-01-01,
OFLOW_OTH,CH,2009-01-01,
OFLOW_OTH,CH,2010-01-01,
OFLOW_OTH,CH,2011-01-01,
OFLOW_OTH,CH,2012-01-01,
OFLOW_OTH,CH,2013-01-01,
OFLOW_OTH,CH,2014-01-01,16
OFLOW_OTH,CH,2015-01-01,24
OFLOW_OTH,CH,2016-01-01,15
OFLOW_OTH,CZ,2000-01-01,
OFLOW_OTH,CZ,2001-01-01,
OFLOW_OTH,CZ,2002-01-01,
OFLOW_OTH,CZ,2003-01-01,
OFLOW_OTH,CZ,2004-01-01,
OFLOW_OTH,CZ,2005-01-01,
OFLOW_OTH,CZ,2006-01-01,
OFLOW_OTH,CZ,2007-01-01,
OFLOW_OTH,CZ,2008-01-01,
OFLOW_OTH,CZ,2009-01-01,
OFLOW_OTH,CZ,2010-01-01,
OFLOW_OTH,CZ,2011-01-01,
OFLOW_OTH,CZ,2012-01-01,
OFLOW_OTH,CZ,2013-01-01,
OFLOW_OTH,CZ,2014-01-01,0
OFLOW_OTH,CZ,2015-01-01,0
OFLOW_OTH,CZ,2016-01-01,
OFLOW_OTH,DE,2000-01-01,112
OFLOW_OTH,DE,2001-01-01,546
OFLOW_OTH,DE,2002-01-01,4785
OFLOW_OTH,DE,2003-01-01,1711
OFLOW_OTH,DE,2004-01-01,240
OFLOW_OTH,DE,2005-01-01,8562
OFLOW_OTH,DE,2006-01-01,2236
OFLOW_OTH,DE,2007-01-01,415
OFLOW_OTH,DE,2008-01-01,1009
OFLOW_OTH,DE,2009-01-01,405
OFLOW_OTH,DE,2010-01-01,51
OFLOW_OTH,DE,2011-01-01,103
OFLOW_OTH,DE,2012-01-01,70
OFLOW_OTH,DE,2013-01-01,64
OFLOW_OTH,DE,2014-01-01,115
OFLOW_OTH,DE,2015-01-01,1193
OFLOW_OTH,DE,2016-01-01,413
OFLOW_OTH,DK,2000-01-01,2
OFLOW_OTH,DK,2001-01-01,4
OFLOW_OTH,DK,2002-01-01,3
OFLOW_OTH,DK,2003-01-01,36
OFLOW_OTH,DK,2004-01-01,29
OFLOW_OTH,DK,2005-01-01,11
OFLOW_OTH,DK,2006-01-01,26
OFLOW_OTH,DK,2007-01-01,20
OFLOW_OTH,DK,2008-01-01,1
OFLOW_OTH,DK,2009-01-01,166
OFLOW_OTH,DK,2010-01-01,7
OFLOW_OTH,DK,2011-01-01,31
OFLOW_OTH,DK,2012-01-01,93
OFLOW_OTH,DK,2013-01-01,86
OFLOW_OTH,DK,2014-01-01,79
OFLOW_OTH,DK,2015-01-01,101
OFLOW_OTH,DK,2016-01-01,83
OFLOW_OTH,EL,2000-01-01,0
OFLOW_OTH,EL,2001-01-01,
OFLOW_OTH,EL,2002-01-01,
OFLOW_OTH,EL,2003-01-01,
OFLOW_OTH,EL,2004-01-01,2
OFLOW_OTH,EL,2005-01-01,
OFLOW_OTH,EL,2006-01-01,6
OFLOW_OTH,EL,2007-01-01,2
OFLOW_OTH,EL,2008-01-01,0
OFLOW_OTH,EL,2009-01-01,
OFLOW_OTH,EL,2010-01-01,
OFLOW_OTH,EL,2011-01-01,
OFLOW_OTH,EL,2012-01-01,
OFLOW_OTH,EL,2013-01-01,
OFLOW_OTH,EL,2014-01-01,
OFLOW_OTH,EL,2015-01-01,
OFLOW_OTH,EL,2016-01-01,
OFLOW_OTH,ES,2000-01-01,3
OFLOW_OTH,ES,2001-01-01,163
OFLOW_OTH,ES,2002-01-01,57
OFLOW_OTH,ES,2003-01-01,71
OFLOW_OTH,ES,2004-01-01,20
OFLOW_OTH,ES,2005-01-01,53
OFLOW_OTH,ES,2006-01-01,
OFLOW_OTH,ES,2007-01-01,4
OFLOW_OTH,ES,2008-01-01,
OFLOW_OTH,ES,2009-01-01,2
OFLOW_OTH,ES,2010-01-01,
OFLOW_OTH,ES,2011-01-01,2
OFLOW_OTH,ES,2012-01-01,1
OFLOW_OTH,ES,2013-01-01,105
OFLOW_OTH,ES,2014-01-01,2
OFLOW_OTH,ES,2015-01-01,5
OFLOW_OTH,ES,2016-01-01,91
OFLOW_OTH,EU15,2000-01-01,158
OFLOW_OTH,EU15,2001-01-01,185
OFLOW_OTH,EU15,2002-01-01,6132
OFLOW_OTH,EU15,2003-01-01,3767
OFLOW_OTH,EU15,2004-01-01,922
OFLOW_OTH,EU15,2005-01-01,8351
OFLOW_OTH,EU15,2006-01-01,2089
OFLOW_OTH,EU15,2007-01-01,182
OFLOW_OTH,EU15,2008-01-01,1894
OFLOW_OTH,EU15,2009-01-01,1392
OFLOW_OTH,EU15,2010-01-01,453
OFLOW_OTH,EU15,2011-01-01,664
OFLOW_OTH,EU15,2012-01-01,572
OFLOW_OTH,EU15,2013-01-01,1154
OFLOW_OTH,EU15,2014-01-01,682
OFLOW_OTH,EU15,2015-01-01,1736
OFLOW_OTH,EU15,2016-01-01,246
OFLOW_OTH,EU28,2000-01-01,158
OFLOW_OTH,EU28,2001-01-01,185
OFLOW_OTH,EU28,2002-01-01,6132
OFLOW_OTH,EU28,2003-01-01,3767
OFLOW_OTH,EU28,2004-01-01,922
OFLOW_OTH,EU28,2005-01-01,8351
OFLOW_OTH,EU28,2006-01-01,2089
OFLOW_OTH,EU28,2007-01-01,182
OFLOW_OTH,EU28,2008-01-01,1894
OFLOW_OTH,EU28,2009-01-01,1392
OFLOW_OTH,EU28,2010-01-01,453
OFLOW_OTH,EU28,2011-01-01,664
OFLOW_OTH,EU28,2012-01-01,572
OFLOW_OTH,EU28,2013-01-01,1154
OFLOW_OTH,EU28,2014-01-01,682
OFLOW_OTH,EU28,2015-01-01,1737
OFLOW_OTH,EU28,2016-01-01,245
OFLOW_OTH,FI,2000-01-01,2
OFLOW_OTH,FI,2001-01-01,9
OFLOW_OTH,FI,2002-01-01,3
OFLOW_OTH,FI,2003-01-01,6
OFLOW_OTH,FI,2004-01-01,2
OFLOW_OTH,FI,2005-01-01,
OFLOW_OTH,FI,2006-01-01,
OFLOW_OTH,FI,2007-01-01,15
OFLOW_OTH,FI,2008-01-01,15
OFLOW_OTH,FI,2009-01-01,40
OFLOW_OTH,FI,2010-01-01,32
OFLOW_OTH,FI,2011-01-01,7
OFLOW_OTH,FI,2012-01-01,8
OFLOW_OTH,FI,2013-01-01,23
OFLOW_OTH,FI,2014-01-01,8
OFLOW_OTH,FI,2015-01-01,18
OFLOW_OTH,FI,2016-01-01,43
OFLOW_OTH,FR,2000-01-01,15
OFLOW_OTH,FR,2001-01-01,43
OFLOW_OTH,FR,2002-01-01,671
OFLOW_OTH,FR,2003-01-01,3310
OFLOW_OTH,FR,2004-01-01,173
OFLOW_OTH,FR,2005-01-01,1116
OFLOW_OTH,FR,2006-01-01,17
OFLOW_OTH,FR,2007-01-01,84
OFLOW_OTH,FR,2008-01-01,219
OFLOW_OTH,FR,2009-01-01,407
OFLOW_OTH,FR,2010-01-01,378
OFLOW_OTH,FR,2011-01-01,627
OFLOW_OTH,FR,2012-01-01,538
OFLOW_OTH,FR,2013-01-01,594
OFLOW_OTH,FR,2014-01-01,511
OFLOW_OTH,FR,2015-01-01,378
OFLOW_OTH,FR,2016-01-01,110
OFLOW_OTH,IT,2000-01-01,111
OFLOW_OTH,IT,2001-01-01,69
OFLOW_OTH,IT,2002-01-01,267
OFLOW_OTH,IT,2003-01-01,363
OFLOW_OTH,IT,2004-01-01,1625
OFLOW_OTH,IT,2005-01-01,73
OFLOW_OTH,IT,2006-01-01,127
OFLOW_OTH,IT,2007-01-01,100
OFLOW_OTH,IT,2008-01-01,699
OFLOW_OTH,IT,2009-01-01,31
OFLOW_OTH,IT,2010-01-01,7
OFLOW_OTH,IT,2011-01-01,129
OFLOW_OTH,IT,2012-01-01,152
OFLOW_OTH,IT,2013-01-01,121
OFLOW_OTH,IT,2014-01-01,72
OFLOW_OTH,IT,2015-01-01,38
OFLOW_OTH,IT,2016-01-01,45
OFLOW_OTH,LT,2000-01-01,
OFLOW_OTH,LT,2001-01-01,
OFLOW_OTH,LT,2002-01-01,
OFLOW_OTH,LT,2003-01-01,
OFLOW_OTH,LT,2004-01-01,
OFLOW_OTH,LT,2005-01-01,
OFLOW_OTH,LT,2006-01-01,
OFLOW_OTH,LT,2007-01-01,
OFLOW_OTH,LT,2008-01-01,
OFLOW_OTH,LT,2009-01-01,
OFLOW_OTH,LT,2010-01-01,
OFLOW_OTH,LT,2011-01-01,
OFLOW_OTH,LT,2012-01-01,
OFLOW_OTH,LT,2013-01-01,
OFLOW_OTH,LT,2014-01-01,0
OFLOW_OTH,LT,2015-01-01,0
OFLOW_OTH,LT,2016-01-01,0
OFLOW_OTH,NL,2000-01-01,143
OFLOW_OTH,NL,2001-01-01,134
OFLOW_OTH,NL,2002-01-01,242
OFLOW_OTH,NL,2003-01-01,794
OFLOW_OTH,NL,2004-01-01,121
OFLOW_OTH,NL,2005-01-01,122
OFLOW_OTH,NL,2006-01-01,273
OFLOW_OTH,NL,2007-01-01,
OFLOW_OTH,NL,2008-01-01,
OFLOW_OTH,NL,2009-01-01,
OFLOW_OTH,NL,2010-01-01,
OFLOW_OTH,NL,2011-01-01,
OFLOW_OTH,NL,2012-01-01,
OFLOW_OTH,NL,2013-01-01,
OFLOW_OTH,NL,2014-01-01,
OFLOW_OTH,NL,2015-01-01,
OFLOW_OTH,NL,2016-01-01,
OFLOW_OTH,NO,2000-01-01,
OFLOW_OTH,NO,2001-01-01,
OFLOW_OTH,NO,2002-01-01,
OFLOW_OTH,NO,2003-01-01,0
OFLOW_OTH,NO,2004-01-01,0
OFLOW_OTH,NO,2005-01-01,3
OFLOW_OTH,NO,2006-01-01,3
OFLOW_OTH,NO,2007-01-01,3
OFLOW_OTH,NO,2008-01-01,0
OFLOW_OTH,NO,2009-01-01,0
OFLOW_OTH,NO,2010-01-01,0
OFLOW_OTH,NO,2011-01-01,
OFLOW_OTH,NO,2012-01-01,0
OFLOW_OTH,NO,2013-01-01,0
OFLOW_OTH,NO,2014-01-01,34
OFLOW_OTH,NO,2015-01-01,256
OFLOW_OTH,NO,2016-01-01,86
OFLOW_OTH,PL,2000-01-01,
OFLOW_OTH,PL,2001-01-01,
OFLOW_OTH,PL,2002-01-01,
OFLOW_OTH,PL,2003-01-01,
OFLOW_OTH,PL,2004-01-01,
OFLOW_OTH,PL,2005-01-01,
OFLOW_OTH,PL,2006-01-01,
OFLOW_OTH,PL,2007-01-01,
OFLOW_OTH,PL,2008-01-01,
OFLOW_OTH,PL,2009-01-01,
OFLOW_OTH,PL,2010-01-01,
OFLOW_OTH,PL,2011-01-01,
OFLOW_OTH,PL,2012-01-01,
OFLOW_OTH,PL,2013-01-01,
OFLOW_OTH,PL,2014-01-01,
OFLOW_OTH,PL,2015-01-01,
OFLOW_OTH,PL,2016-01-01,0
OFLOW_OTH,PT,2000-01-01,84
OFLOW_OTH,PT,2001-01-01,1
OFLOW_OTH,PT,2002-01-01,1
OFLOW_OTH,PT,2003-01-01,1
OFLOW_OTH,PT,2004-01-01,209
OFLOW_OTH,PT,2005-01-01,2
OFLOW_OTH,PT,2006-01-01,16
OFLOW_OTH,PT,2007-01-01,173
OFLOW_OTH,PT,2008-01-01,
OFLOW_OTH,PT,2009-01-01,
OFLOW_OTH,PT,2010-01-01,
OFLOW_OTH,PT,2011-01-01,0
OFLOW_OTH,PT,2012-01-01,1
OFLOW_OTH,PT,2013-01-01,2
OFLOW_OTH,PT,2014-01-01,1
OFLOW_OTH,PT,2015-01-01,0
OFLOW_OTH,PT,2016-01-01,0
OFLOW_OTH,SE,2000-01-01,0
OFLOW_OTH,SE,2001-01-01,1
OFLOW_OTH,SE,2002-01-01,1
OFLOW_OTH,SE,2003-01-01,10
OFLOW_OTH,SE,2004-01-01,51
OFLOW_OTH,SE,2005-01-01,20
OFLOW_OTH,SE,2006-01-01,51
OFLOW_OTH,SE,2007-01-01,19
OFLOW_OTH,SE,2008-01-01,20
OFLOW_OTH,SE,2009-01-01,50
OFLOW_OTH,SE,2010-01-01,0
OFLOW_OTH,SE,2011-01-01,23
OFLOW_OTH,SE,2012-01-01,37
OFLOW_OTH,SE,2013-01-01,17
OFLOW_OTH,SE,2014-01-01,22
OFLOW_OTH,SE,2015-01-01,41
