na_item,s_adj,unit,geotime,date,value
NULC_PER,NSA,I10,HU,2013-10-01,105.0
NULC_PER,NSA,I10,HU,2014-01-01,109.7
NULC_PER,NSA,I10,HU,2014-04-01,108.5
NULC_PER,NSA,I10,HU,2014-07-01,104.1
NULC_PER,NSA,I10,HU,2014-10-01,107.4
NULC_PER,NSA,I10,HU,2015-01-01,107.3
NULC_PER,NSA,I10,HU,2015-04-01,105.9
NULC_PER,NSA,I10,HU,2015-07-01,100.7
NULC_PER,NSA,I10,HU,2015-10-01,104.7
NULC_PER,NSA,I10,HU,2016-01-01,114.2
NULC_PER,NSA,I10,HU,2016-04-01,109.8
NULC_PER,NSA,I10,HU,2016-07-01,105.8
NULC_PER,NSA,I10,HU,2016-10-01,110.8
NULC_PER,NSA,I10,HU,2017-01-01,117.0
NULC_PER,NSA,I10,HU,2017-04-01,115.6
NULC_PER,NSA,I10,HU,2017-07-01,110.6
NULC_PER,NSA,I10,HU,2017-10-01,115.2
NULC_PER,NSA,I10,HU,2018-01-01,129.3
NULC_PER,NSA,I10,HU,2018-04-01,124.0
NULC_PER,NSA,I10,IE,1995-01-01,74.6
NULC_PER,NSA,I10,IE,1995-04-01,72.0
NULC_PER,NSA,I10,IE,1995-07-01,71.6
NULC_PER,NSA,I10,IE,1995-10-01,71.9
NULC_PER,NSA,I10,IE,1996-01-01,74.0
NULC_PER,NSA,I10,IE,1996-04-01,71.2
NULC_PER,NSA,I10,IE,1996-07-01,72.7
NULC_PER,NSA,I10,IE,1996-10-01,72.8
NULC_PER,NSA,I10,IE,1997-01-01,76.5
NULC_PER,NSA,I10,IE,1997-04-01,72.2
NULC_PER,NSA,I10,IE,1997-07-01,71.9
NULC_PER,NSA,I10,IE,1997-10-01,71.3
NULC_PER,NSA,I10,IE,1998-01-01,76.9
NULC_PER,NSA,I10,IE,1998-04-01,76.3
NULC_PER,NSA,I10,IE,1998-07-01,76.5
NULC_PER,NSA,I10,IE,1998-10-01,79.7
NULC_PER,NSA,I10,IE,1999-01-01,77.3
NULC_PER,NSA,I10,IE,1999-04-01,78.7
NULC_PER,NSA,I10,IE,1999-07-01,78.4
NULC_PER,NSA,I10,IE,1999-10-01,78.6
NULC_PER,NSA,I10,IE,2000-01-01,79.2
NULC_PER,NSA,I10,IE,2000-04-01,79.7
NULC_PER,NSA,I10,IE,2000-07-01,80.7
NULC_PER,NSA,I10,IE,2000-10-01,82.6
NULC_PER,NSA,I10,IE,2001-01-01,83.3
NULC_PER,NSA,I10,IE,2001-04-01,84.0
NULC_PER,NSA,I10,IE,2001-07-01,87.7
NULC_PER,NSA,I10,IE,2001-10-01,85.6
NULC_PER,NSA,I10,IE,2002-01-01,85.4
NULC_PER,NSA,I10,IE,2002-04-01,85.7
NULC_PER,NSA,I10,IE,2002-07-01,87.0
NULC_PER,NSA,I10,IE,2002-10-01,85.3
NULC_PER,NSA,I10,IE,2003-01-01,90.1
NULC_PER,NSA,I10,IE,2003-04-01,90.5
NULC_PER,NSA,I10,IE,2003-07-01,93.0
NULC_PER,NSA,I10,IE,2003-10-01,88.5
NULC_PER,NSA,I10,IE,2004-01-01,91.8
NULC_PER,NSA,I10,IE,2004-04-01,91.3
NULC_PER,NSA,I10,IE,2004-07-01,95.0
NULC_PER,NSA,I10,IE,2004-10-01,91.3
NULC_PER,NSA,I10,IE,2005-01-01,94.3
NULC_PER,NSA,I10,IE,2005-04-01,94.7
NULC_PER,NSA,I10,IE,2005-07-01,99.4
NULC_PER,NSA,I10,IE,2005-10-01,97.4
NULC_PER,NSA,I10,IE,2006-01-01,99.0
NULC_PER,NSA,I10,IE,2006-04-01,100.1
NULC_PER,NSA,I10,IE,2006-07-01,99.8
NULC_PER,NSA,I10,IE,2006-10-01,102.4
NULC_PER,NSA,I10,IE,2007-01-01,98.7
NULC_PER,NSA,I10,IE,2007-04-01,102.9
NULC_PER,NSA,I10,IE,2007-07-01,109.1
NULC_PER,NSA,I10,IE,2007-10-01,110.1
NULC_PER,NSA,I10,IE,2008-01-01,110.8
NULC_PER,NSA,I10,IE,2008-04-01,113.3
NULC_PER,NSA,I10,IE,2008-07-01,111.6
NULC_PER,NSA,I10,IE,2008-10-01,119.2
NULC_PER,NSA,I10,IE,2009-01-01,111.3
NULC_PER,NSA,I10,IE,2009-04-01,108.0
NULC_PER,NSA,I10,IE,2009-07-01,106.9
NULC_PER,NSA,I10,IE,2009-10-01,109.9
NULC_PER,NSA,I10,IE,2010-01-01,101.2
NULC_PER,NSA,I10,IE,2010-04-01,100.4
NULC_PER,NSA,I10,IE,2010-07-01,97.7
NULC_PER,NSA,I10,IE,2010-10-01,100.7
NULC_PER,NSA,I10,IE,2011-01-01,94.4
NULC_PER,NSA,I10,IE,2011-04-01,94.8
NULC_PER,NSA,I10,IE,2011-07-01,92.6
NULC_PER,NSA,I10,IE,2011-10-01,97.6
NULC_PER,NSA,I10,IE,2012-01-01,95.7
NULC_PER,NSA,I10,IE,2012-04-01,94.0
NULC_PER,NSA,I10,IE,2012-07-01,93.7
NULC_PER,NSA,I10,IE,2012-10-01,97.3
NULC_PER,NSA,I10,IE,2013-01-01,98.4
NULC_PER,NSA,I10,IE,2013-04-01,96.6
NULC_PER,NSA,I10,IE,2013-07-01,91.3
NULC_PER,NSA,I10,IE,2013-10-01,98.8
NULC_PER,NSA,I10,IE,2014-01-01,94.4
NULC_PER,NSA,I10,IE,2014-04-01,91.7
NULC_PER,NSA,I10,IE,2014-07-01,86.7
NULC_PER,NSA,I10,IE,2014-10-01,92.9
NULC_PER,NSA,I10,IE,2015-01-01,76.9
NULC_PER,NSA,I10,IE,2015-04-01,80.3
NULC_PER,NSA,I10,IE,2015-07-01,74.7
NULC_PER,NSA,I10,IE,2015-10-01,78.2
NULC_PER,NSA,I10,IE,2016-01-01,79.5
NULC_PER,NSA,I10,IE,2016-04-01,82.1
NULC_PER,NSA,I10,IE,2016-07-01,78.3
NULC_PER,NSA,I10,IE,2016-10-01,73.4
NULC_PER,NSA,I10,IE,2017-01-01,80.4
NULC_PER,NSA,I10,IE,2017-04-01,80.3
NULC_PER,NSA,I10,IE,2017-07-01,71.2
NULC_PER,NSA,I10,IE,2017-10-01,71.8
NULC_PER,NSA,I10,IE,2018-01-01,78.1
NULC_PER,NSA,I10,IE,2018-04-01,78.4
NULC_PER,NSA,I10,IT,1995-01-01,
NULC_PER,NSA,I10,IT,1995-04-01,
NULC_PER,NSA,I10,IT,1995-07-01,
NULC_PER,NSA,I10,IT,1995-10-01,
NULC_PER,NSA,I10,IT,1996-01-01,68.1
NULC_PER,NSA,I10,IT,1996-04-01,72.7
NULC_PER,NSA,I10,IT,1996-07-01,67.5
NULC_PER,NSA,I10,IT,1996-10-01,83.3
NULC_PER,NSA,I10,IT,1997-01-01,72.3
NULC_PER,NSA,I10,IT,1997-04-01,74.5
NULC_PER,NSA,I10,IT,1997-07-01,69.3
NULC_PER,NSA,I10,IT,1997-10-01,83.3
NULC_PER,NSA,I10,IT,1998-01-01,69.6
NULC_PER,NSA,I10,IT,1998-04-01,73.0
NULC_PER,NSA,I10,IT,1998-07-01,67.4
NULC_PER,NSA,I10,IT,1998-10-01,84.2
NULC_PER,NSA,I10,IT,1999-01-01,70.9
NULC_PER,NSA,I10,IT,1999-04-01,74.9
NULC_PER,NSA,I10,IT,1999-07-01,69.2
NULC_PER,NSA,I10,IT,1999-10-01,84.1
NULC_PER,NSA,I10,IT,2000-01-01,71.2
NULC_PER,NSA,I10,IT,2000-04-01,74.8
NULC_PER,NSA,I10,IT,2000-07-01,69.9
NULC_PER,NSA,I10,IT,2000-10-01,84.8
NULC_PER,NSA,I10,IT,2001-01-01,72.6
NULC_PER,NSA,I10,IT,2001-04-01,76.3
NULC_PER,NSA,I10,IT,2001-07-01,72.5
NULC_PER,NSA,I10,IT,2001-10-01,89.3
NULC_PER,NSA,I10,IT,2002-01-01,77.3
NULC_PER,NSA,I10,IT,2002-04-01,79.4
NULC_PER,NSA,I10,IT,2002-07-01,74.6
NULC_PER,NSA,I10,IT,2002-10-01,91.5
NULC_PER,NSA,I10,IT,2003-01-01,79.3
NULC_PER,NSA,I10,IT,2003-04-01,83.1
NULC_PER,NSA,I10,IT,2003-07-01,79.2
NULC_PER,NSA,I10,IT,2003-10-01,95.0
NULC_PER,NSA,I10,IT,2004-01-01,82.0
NULC_PER,NSA,I10,IT,2004-04-01,85.7
NULC_PER,NSA,I10,IT,2004-07-01,78.9
NULC_PER,NSA,I10,IT,2004-10-01,98.1
NULC_PER,NSA,I10,IT,2005-01-01,84.1
NULC_PER,NSA,I10,IT,2005-04-01,86.6
NULC_PER,NSA,I10,IT,2005-07-01,79.2
NULC_PER,NSA,I10,IT,2005-10-01,102.5
NULC_PER,NSA,I10,IT,2006-01-01,85.6
NULC_PER,NSA,I10,IT,2006-04-01,90.0
NULC_PER,NSA,I10,IT,2006-07-01,82.6
NULC_PER,NSA,I10,IT,2006-10-01,101.9
NULC_PER,NSA,I10,IT,2007-01-01,86.6
NULC_PER,NSA,I10,IT,2007-04-01,90.5
NULC_PER,NSA,I10,IT,2007-07-01,84.1
NULC_PER,NSA,I10,IT,2007-10-01,106.1
NULC_PER,NSA,I10,IT,2008-01-01,90.3
NULC_PER,NSA,I10,IT,2008-04-01,94.3
NULC_PER,NSA,I10,IT,2008-07-01,88.0
NULC_PER,NSA,I10,IT,2008-10-01,110.5
NULC_PER,NSA,I10,IT,2009-01-01,96.1
NULC_PER,NSA,I10,IT,2009-04-01,99.8
NULC_PER,NSA,I10,IT,2009-07-01,91.5
NULC_PER,NSA,I10,IT,2009-10-01,112.9
NULC_PER,NSA,I10,IT,2010-01-01,96.4
NULC_PER,NSA,I10,IT,2010-04-01,100.7
NULC_PER,NSA,I10,IT,2010-07-01,90.8
NULC_PER,NSA,I10,IT,2010-10-01,112.1
NULC_PER,NSA,I10,IT,2011-01-01,96.6
NULC_PER,NSA,I10,IT,2011-04-01,101.1
NULC_PER,NSA,I10,IT,2011-07-01,91.5
NULC_PER,NSA,I10,IT,2011-10-01,113.8
NULC_PER,NSA,I10,IT,2012-01-01,98.0
NULC_PER,NSA,I10,IT,2012-04-01,102.9
NULC_PER,NSA,I10,IT,2012-07-01,93.2
NULC_PER,NSA,I10,IT,2012-10-01,114.7
NULC_PER,NSA,I10,IT,2013-01-01,99.5
NULC_PER,NSA,I10,IT,2013-04-01,102.8
NULC_PER,NSA,I10,IT,2013-07-01,93.2
NULC_PER,NSA,I10,IT,2013-10-01,116.3
NULC_PER,NSA,I10,IT,2014-01-01,99.3
NULC_PER,NSA,I10,IT,2014-04-01,102.5
NULC_PER,NSA,I10,IT,2014-07-01,93.7
NULC_PER,NSA,I10,IT,2014-10-01,116.9
NULC_PER,NSA,I10,IT,2015-01-01,100.4
NULC_PER,NSA,I10,IT,2015-04-01,103.5
NULC_PER,NSA,I10,IT,2015-07-01,94.6
NULC_PER,NSA,I10,IT,2015-10-01,116.7
NULC_PER,NSA,I10,IT,2016-01-01,100.7
NULC_PER,NSA,I10,IT,2016-04-01,104.8
NULC_PER,NSA,I10,IT,2016-07-01,95.1
NULC_PER,NSA,I10,IT,2016-10-01,117.6
NULC_PER,NSA,I10,IT,2017-01-01,100.4
NULC_PER,NSA,I10,IT,2017-04-01,103.7
NULC_PER,NSA,I10,IT,2017-07-01,95.3
NULC_PER,NSA,I10,IT,2017-10-01,117.7
NULC_PER,NSA,I10,IT,2018-01-01,99.9
NULC_PER,NSA,I10,IT,2018-04-01,106.3
NULC_PER,NSA,I10,LT,1995-01-01,49.2
NULC_PER,NSA,I10,LT,1995-04-01,55.0
NULC_PER,NSA,I10,LT,1995-07-01,50.7
NULC_PER,NSA,I10,LT,1995-10-01,57.7
NULC_PER,NSA,I10,LT,1996-01-01,63.8
NULC_PER,NSA,I10,LT,1996-04-01,72.1
NULC_PER,NSA,I10,LT,1996-07-01,64.8
NULC_PER,NSA,I10,LT,1996-10-01,71.1
NULC_PER,NSA,I10,LT,1997-01-01,75.1
NULC_PER,NSA,I10,LT,1997-04-01,82.9
NULC_PER,NSA,I10,LT,1997-07-01,72.4
NULC_PER,NSA,I10,LT,1997-10-01,80.8
NULC_PER,NSA,I10,LT,1998-01-01,80.1
NULC_PER,NSA,I10,LT,1998-04-01,85.1
NULC_PER,NSA,I10,LT,1998-07-01,78.1
NULC_PER,NSA,I10,LT,1998-10-01,88.0
NULC_PER,NSA,I10,LT,1999-01-01,87.5
NULC_PER,NSA,I10,LT,1999-04-01,89.1
NULC_PER,NSA,I10,LT,1999-07-01,75.7
NULC_PER,NSA,I10,LT,1999-10-01,84.5
NULC_PER,NSA,I10,LT,2000-01-01,80.1
NULC_PER,NSA,I10,LT,2000-04-01,81.3
NULC_PER,NSA,I10,LT,2000-07-01,70.1
NULC_PER,NSA,I10,LT,2000-10-01,77.8
NULC_PER,NSA,I10,LT,2001-01-01,79.6
NULC_PER,NSA,I10,LT,2001-04-01,80.6
NULC_PER,NSA,I10,LT,2001-07-01,66.2
NULC_PER,NSA,I10,LT,2001-10-01,73.0
NULC_PER,NSA,I10,LT,2002-01-01,78.4
NULC_PER,NSA,I10,LT,2002-04-01,78.9
NULC_PER,NSA,I10,LT,2002-07-01,69.9
NULC_PER,NSA,I10,LT,2002-10-01,77.3
NULC_PER,NSA,I10,LT,2003-01-01,76.8
NULC_PER,NSA,I10,LT,2003-04-01,81.7
NULC_PER,NSA,I10,LT,2003-07-01,70.5
NULC_PER,NSA,I10,LT,2003-10-01,77.7
NULC_PER,NSA,I10,LT,2004-01-01,77.2
NULC_PER,NSA,I10,LT,2004-04-01,83.2
NULC_PER,NSA,I10,LT,2004-07-01,75.6
NULC_PER,NSA,I10,LT,2004-10-01,82.0
NULC_PER,NSA,I10,LT,2005-01-01,82.6
NULC_PER,NSA,I10,LT,2005-04-01,87.8
NULC_PER,NSA,I10,LT,2005-07-01,79.8
NULC_PER,NSA,I10,LT,2005-10-01,88.5
NULC_PER,NSA,I10,LT,2006-01-01,90.6
NULC_PER,NSA,I10,LT,2006-04-01,95.6
NULC_PER,NSA,I10,LT,2006-07-01,91.9
NULC_PER,NSA,I10,LT,2006-10-01,100.6
NULC_PER,NSA,I10,LT,2007-01-01,93.8
NULC_PER,NSA,I10,LT,2007-04-01,99.6
NULC_PER,NSA,I10,LT,2007-07-01,96.3
NULC_PER,NSA,I10,LT,2007-10-01,106.9
NULC_PER,NSA,I10,LT,2008-01-01,103.2
NULC_PER,NSA,I10,LT,2008-04-01,109.0
NULC_PER,NSA,I10,LT,2008-07-01,107.7
NULC_PER,NSA,I10,LT,2008-10-01,116.2
NULC_PER,NSA,I10,LT,2009-01-01,113.7
NULC_PER,NSA,I10,LT,2009-04-01,111.9
NULC_PER,NSA,I10,LT,2009-07-01,99.8
NULC_PER,NSA,I10,LT,2009-10-01,104.6
NULC_PER,NSA,I10,LT,2010-01-01,104.7
NULC_PER,NSA,I10,LT,2010-04-01,101.6
NULC_PER,NSA,I10,LT,2010-07-01,93.6
NULC_PER,NSA,I10,LT,2010-10-01,100.1
NULC_PER,NSA,I10,LT,2011-01-01,102.2
NULC_PER,NSA,I10,LT,2011-04-01,102.1
NULC_PER,NSA,I10,LT,2011-07-01,93.9
NULC_PER,NSA,I10,LT,2011-10-01,104.6
NULC_PER,NSA,I10,LT,2012-01-01,106.8
NULC_PER,NSA,I10,LT,2012-04-01,106.7
NULC_PER,NSA,I10,LT,2012-07-01,93.9
NULC_PER,NSA,I10,LT,2012-10-01,104.8
NULC_PER,NSA,I10,LT,2013-01-01,108.8
NULC_PER,NSA,I10,LT,2013-04-01,110.2
NULC_PER,NSA,I10,LT,2013-07-01,98.8
NULC_PER,NSA,I10,LT,2013-10-01,107.2
NULC_PER,NSA,I10,LT,2014-01-01,110.4
NULC_PER,NSA,I10,LT,2014-04-01,115.0
NULC_PER,NSA,I10,LT,2014-07-01,101.3
NULC_PER,NSA,I10,LT,2014-10-01,111.4
NULC_PER,NSA,I10,LT,2015-01-01,114.2
NULC_PER,NSA,I10,LT,2015-04-01,120.7
NULC_PER,NSA,I10,LT,2015-07-01,107.9
NULC_PER,NSA,I10,LT,2015-10-01,117.5
NULC_PER,NSA,I10,LT,2016-01-01,127.9
NULC_PER,NSA,I10,LT,2016-04-01,125.9
NULC_PER,NSA,I10,LT,2016-07-01,113.0
NULC_PER,NSA,I10,LT,2016-10-01,123.3
NULC_PER,NSA,I10,LT,2017-01-01,130.5
NULC_PER,NSA,I10,LT,2017-04-01,132.5
NULC_PER,NSA,I10,LT,2017-07-01,117.1
NULC_PER,NSA,I10,LT,2017-10-01,128.4
NULC_PER,NSA,I10,LT,2018-01-01,137.5
NULC_PER,NSA,I10,LT,2018-04-01,136.4
NULC_PER,NSA,I10,LU,1995-01-01,63.4
NULC_PER,NSA,I10,LU,1995-04-01,64.4
NULC_PER,NSA,I10,LU,1995-07-01,67.0
NULC_PER,NSA,I10,LU,1995-10-01,69.6
NULC_PER,NSA,I10,LU,1996-01-01,67.2
NULC_PER,NSA,I10,LU,1996-04-01,66.4
NULC_PER,NSA,I10,LU,1996-07-01,67.7
NULC_PER,NSA,I10,LU,1996-10-01,73.7
NULC_PER,NSA,I10,LU,1997-01-01,67.0
NULC_PER,NSA,I10,LU,1997-04-01,66.0
NULC_PER,NSA,I10,LU,1997-07-01,66.5
NULC_PER,NSA,I10,LU,1997-10-01,74.8
NULC_PER,NSA,I10,LU,1998-01-01,66.3
NULC_PER,NSA,I10,LU,1998-04-01,65.6
NULC_PER,NSA,I10,LU,1998-07-01,66.1
NULC_PER,NSA,I10,LU,1998-10-01,74.9
NULC_PER,NSA,I10,LU,1999-01-01,66.2
NULC_PER,NSA,I10,LU,1999-04-01,65.7
NULC_PER,NSA,I10,LU,1999-07-01,65.7
NULC_PER,NSA,I10,LU,1999-10-01,77.6
NULC_PER,NSA,I10,LU,2000-01-01,66.0
NULC_PER,NSA,I10,LU,2000-04-01,67.7
NULC_PER,NSA,I10,LU,2000-07-01,70.2
NULC_PER,NSA,I10,LU,2000-10-01,78.9
NULC_PER,NSA,I10,LU,2001-01-01,70.7
NULC_PER,NSA,I10,LU,2001-04-01,74.2
NULC_PER,NSA,I10,LU,2001-07-01,75.2
NULC_PER,NSA,I10,LU,2001-10-01,80.9
NULC_PER,NSA,I10,LU,2002-01-01,74.5
NULC_PER,NSA,I10,LU,2002-04-01,73.3
NULC_PER,NSA,I10,LU,2002-07-01,77.2
NULC_PER,NSA,I10,LU,2002-10-01,85.1
NULC_PER,NSA,I10,LU,2003-01-01,77.1
NULC_PER,NSA,I10,LU,2003-04-01,75.8
NULC_PER,NSA,I10,LU,2003-07-01,77.8
NULC_PER,NSA,I10,LU,2003-10-01,84.1
NULC_PER,NSA,I10,LU,2004-01-01,77.5
NULC_PER,NSA,I10,LU,2004-04-01,78.6
NULC_PER,NSA,I10,LU,2004-07-01,78.6
NULC_PER,NSA,I10,LU,2004-10-01,88.3
NULC_PER,NSA,I10,LU,2005-01-01,80.2
NULC_PER,NSA,I10,LU,2005-04-01,81.0
NULC_PER,NSA,I10,LU,2005-07-01,80.7
NULC_PER,NSA,I10,LU,2005-10-01,92.2
NULC_PER,NSA,I10,LU,2006-01-01,81.8
NULC_PER,NSA,I10,LU,2006-04-01,84.3
NULC_PER,NSA,I10,LU,2006-07-01,83.8
NULC_PER,NSA,I10,LU,2006-10-01,93.6
NULC_PER,NSA,I10,LU,2007-01-01,83.3
NULC_PER,NSA,I10,LU,2007-04-01,83.2
NULC_PER,NSA,I10,LU,2007-07-01,83.2
NULC_PER,NSA,I10,LU,2007-10-01,95.4
NULC_PER,NSA,I10,LU,2008-01-01,87.0
NULC_PER,NSA,I10,LU,2008-04-01,90.9
NULC_PER,NSA,I10,LU,2008-07-01,92.6
NULC_PER,NSA,I10,LU,2008-10-01,106.4
NULC_PER,NSA,I10,LU,2009-01-01,96.0
NULC_PER,NSA,I10,LU,2009-04-01,100.2
NULC_PER,NSA,I10,LU,2009-07-01,99.6
NULC_PER,NSA,I10,LU,2009-10-01,108.5
NULC_PER,NSA,I10,LU,2010-01-01,95.2
NULC_PER,NSA,I10,LU,2010-04-01,96.4
NULC_PER,NSA,I10,LU,2010-07-01,98.3
NULC_PER,NSA,I10,LU,2010-10-01,110.1
NULC_PER,NSA,I10,LU,2011-01-01,97.1
NULC_PER,NSA,I10,LU,2011-04-01,99.6
NULC_PER,NSA,I10,LU,2011-07-01,99.6
NULC_PER,NSA,I10,LU,2011-10-01,113.1
NULC_PER,NSA,I10,LU,2012-01-01,103.4
NULC_PER,NSA,I10,LU,2012-04-01,103.3
NULC_PER,NSA,I10,LU,2012-07-01,103.5
NULC_PER,NSA,I10,LU,2012-10-01,118.0
NULC_PER,NSA,I10,LU,2013-01-01,104.4
NULC_PER,NSA,I10,LU,2013-04-01,103.4
NULC_PER,NSA,I10,LU,2013-07-01,102.7
NULC_PER,NSA,I10,LU,2013-10-01,120.0
NULC_PER,NSA,I10,LU,2014-01-01,106.5
NULC_PER,NSA,I10,LU,2014-04-01,109.1
NULC_PER,NSA,I10,LU,2014-07-01,106.6
NULC_PER,NSA,I10,LU,2014-10-01,115.9
NULC_PER,NSA,I10,LU,2015-01-01,104.7
NULC_PER,NSA,I10,LU,2015-04-01,107.6
NULC_PER,NSA,I10,LU,2015-07-01,108.3
NULC_PER,NSA,I10,LU,2015-10-01,119.0
NULC_PER,NSA,I10,LU,2016-01-01,109.5
NULC_PER,NSA,I10,LU,2016-04-01,106.9
NULC_PER,NSA,I10,LU,2016-07-01,107.3
NULC_PER,NSA,I10,LU,2016-10-01,122.6
NULC_PER,NSA,I10,LU,2017-01-01,112.9
NULC_PER,NSA,I10,LU,2017-04-01,115.6
NULC_PER,NSA,I10,LU,2017-07-01,114.4
NULC_PER,NSA,I10,LU,2017-10-01,126.5
NULC_PER,NSA,I10,LU,2018-01-01,113.8
NULC_PER,NSA,I10,LU,2018-04-01,117.8
NULC_PER,NSA,I10,LV,1995-01-01,41.9
NULC_PER,NSA,I10,LV,1995-04-01,41.4
NULC_PER,NSA,I10,LV,1995-07-01,42.7
NULC_PER,NSA,I10,LV,1995-10-01,41.2
NULC_PER,NSA,I10,LV,1996-01-01,50.6
NULC_PER,NSA,I10,LV,1996-04-01,51.9
NULC_PER,NSA,I10,LV,1996-07-01,51.9
NULC_PER,NSA,I10,LV,1996-10-01,49.7
NULC_PER,NSA,I10,LV,1997-01-01,54.5
NULC_PER,NSA,I10,LV,1997-04-01,51.2
NULC_PER,NSA,I10,LV,1997-07-01,52.2
NULC_PER,NSA,I10,LV,1997-10-01,50.6
NULC_PER,NSA,I10,LV,1998-01-01,53.4
NULC_PER,NSA,I10,LV,1998-04-01,52.9
NULC_PER,NSA,I10,LV,1998-07-01,54.4
NULC_PER,NSA,I10,LV,1998-10-01,51.5
NULC_PER,NSA,I10,LV,1999-01-01,57.0
NULC_PER,NSA,I10,LV,1999-04-01,56.2
NULC_PER,NSA,I10,LV,1999-07-01,55.7
NULC_PER,NSA,I10,LV,1999-10-01,52.1
NULC_PER,NSA,I10,LV,2000-01-01,57.3
NULC_PER,NSA,I10,LV,2000-04-01,55.6
NULC_PER,NSA,I10,LV,2000-07-01,55.2
NULC_PER,NSA,I10,LV,2000-10-01,53.5
NULC_PER,NSA,I10,LV,2001-01-01,59.8
NULC_PER,NSA,I10,LV,2001-04-01,52.6
NULC_PER,NSA,I10,LV,2001-07-01,56.7
NULC_PER,NSA,I10,LV,2001-10-01,51.9
NULC_PER,NSA,I10,LV,2002-01-01,60.4
NULC_PER,NSA,I10,LV,2002-04-01,53.2
NULC_PER,NSA,I10,LV,2002-07-01,54.6
NULC_PER,NSA,I10,LV,2002-10-01,50.5
NULC_PER,NSA,I10,LV,2003-01-01,59.2
NULC_PER,NSA,I10,LV,2003-04-01,56.6
NULC_PER,NSA,I10,LV,2003-07-01,56.7
NULC_PER,NSA,I10,LV,2003-10-01,54.3
NULC_PER,NSA,I10,LV,2004-01-01,63.0
NULC_PER,NSA,I10,LV,2004-04-01,59.9
NULC_PER,NSA,I10,LV,2004-07-01,60.3
NULC_PER,NSA,I10,LV,2004-10-01,58.0
NULC_PER,NSA,I10,LV,2005-01-01,75.1
NULC_PER,NSA,I10,LV,2005-04-01,69.1
NULC_PER,NSA,I10,LV,2005-07-01,68.2
NULC_PER,NSA,I10,LV,2005-10-01,66.0
NULC_PER,NSA,I10,LV,2006-01-01,81.7
NULC_PER,NSA,I10,LV,2006-04-01,79.7
NULC_PER,NSA,I10,LV,2006-07-01,80.2
NULC_PER,NSA,I10,LV,2006-10-01,79.4
NULC_PER,NSA,I10,LV,2007-01-01,102.6
NULC_PER,NSA,I10,LV,2007-04-01,99.0
NULC_PER,NSA,I10,LV,2007-07-01,102.4
NULC_PER,NSA,I10,LV,2007-10-01,104.1
NULC_PER,NSA,I10,LV,2008-01-01,125.0
NULC_PER,NSA,I10,LV,2008-04-01,120.0
NULC_PER,NSA,I10,LV,2008-07-01,127.1
NULC_PER,NSA,I10,LV,2008-10-01,121.9
NULC_PER,NSA,I10,LV,2009-01-01,125.8
NULC_PER,NSA,I10,LV,2009-04-01,116.6
NULC_PER,NSA,I10,LV,2009-07-01,106.2
NULC_PER,NSA,I10,LV,2009-10-01,92.6
NULC_PER,NSA,I10,LV,2010-01-01,104.3
NULC_PER,NSA,I10,LV,2010-04-01,100.2
NULC_PER,NSA,I10,LV,2010-07-01,98.1
NULC_PER,NSA,I10,LV,2010-10-01,97.4
NULC_PER,NSA,I10,LV,2011-01-01,102.6
NULC_PER,NSA,I10,LV,2011-04-01,99.2
NULC_PER,NSA,I10,LV,2011-07-01,94.2
NULC_PER,NSA,I10,LV,2011-10-01,95.3
NULC_PER,NSA,I10,LV,2012-01-01,104.5
NULC_PER,NSA,I10,LV,2012-04-01,103.2
NULC_PER,NSA,I10,LV,2012-07-01,100.6
NULC_PER,NSA,I10,LV,2012-10-01,101.7
NULC_PER,NSA,I10,LV,2013-01-01,110.7
NULC_PER,NSA,I10,LV,2013-04-01,109.8
NULC_PER,NSA,I10,LV,2013-07-01,105.0
NULC_PER,NSA,I10,LV,2013-10-01,106.7
NULC_PER,NSA,I10,LV,2014-01-01,119.7
NULC_PER,NSA,I10,LV,2014-04-01,115.4
NULC_PER,NSA,I10,LV,2014-07-01,109.6
NULC_PER,NSA,I10,LV,2014-10-01,110.3
NULC_PER,NSA,I10,LV,2015-01-01,124.0
NULC_PER,NSA,I10,LV,2015-04-01,120.6
NULC_PER,NSA,I10,LV,2015-07-01,116.8
NULC_PER,NSA,I10,LV,2015-10-01,121.0
NULC_PER,NSA,I10,LV,2016-01-01,130.9
NULC_PER,NSA,I10,LV,2016-04-01,127.5
NULC_PER,NSA,I10,LV,2016-07-01,121.7
NULC_PER,NSA,I10,LV,2016-10-01,125.4
NULC_PER,NSA,I10,LV,2017-01-01,136.2
NULC_PER,NSA,I10,LV,2017-04-01,132.3
NULC_PER,NSA,I10,LV,2017-07-01,123.3
NULC_PER,NSA,I10,LV,2017-10-01,129.6
NULC_PER,NSA,I10,LV,2018-01-01,142.3
NULC_PER,NSA,I10,LV,2018-04-01,137.9
NULC_PER,NSA,I10,MT,1995-01-01,
NULC_PER,NSA,I10,MT,1995-04-01,
NULC_PER,NSA,I10,MT,1995-07-01,
NULC_PER,NSA,I10,MT,1995-10-01,
NULC_PER,NSA,I10,MT,1996-01-01,
NULC_PER,NSA,I10,MT,1996-04-01,
NULC_PER,NSA,I10,MT,1996-07-01,
NULC_PER,NSA,I10,MT,1996-10-01,
NULC_PER,NSA,I10,MT,1997-01-01,
NULC_PER,NSA,I10,MT,1997-04-01,
NULC_PER,NSA,I10,MT,1997-07-01,
NULC_PER,NSA,I10,MT,1997-10-01,
