age,sex,hhtyp,indic_il,workint,geotime,date,value
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,ES,2009-01-01,22.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,ES,2010-01-01,22.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,ES,2011-01-01,20.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,ES,2012-01-01,31.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,ES,2013-01-01,16.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,ES,2014-01-01,21.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,ES,2015-01-01,28.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,ES,2016-01-01,27.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,ES,2017-01-01,27.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2006-01-01,23.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2007-01-01,27.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2008-01-01,27.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2009-01-01,27.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2010-01-01,26.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2011-01-01,28.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2012-01-01,31.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2013-01-01,27.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2014-01-01,28.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2015-01-01,30.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2016-01-01,31.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU27,2017-01-01,28.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2006-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2007-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2008-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2009-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2010-01-01,26.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2011-01-01,27.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2012-01-01,31.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2013-01-01,27.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2014-01-01,28.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2015-01-01,30.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2016-01-01,31.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,EU28,2017-01-01,28.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2006-01-01,34.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2007-01-01,31.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2008-01-01,30.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2009-01-01,30.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2010-01-01,31.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2011-01-01,38.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2012-01-01,24.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2013-01-01,32.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2014-01-01,31.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2015-01-01,25.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2016-01-01,25.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FI,2017-01-01,23.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2006-01-01,26.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2007-01-01,25.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2008-01-01,28.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2009-01-01,20.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2010-01-01,24.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2011-01-01,31.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2012-01-01,31.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2013-01-01,27.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2014-01-01,19.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2015-01-01,26.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2016-01-01,36.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,FR,2017-01-01,25.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2006-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2007-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2008-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2009-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2010-01-01,22.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2011-01-01,20.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2012-01-01,20.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2013-01-01,18.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2014-01-01,31.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2015-01-01,29.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2016-01-01,27.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HR,2017-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2006-01-01,25.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2007-01-01,28.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2008-01-01,21.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2009-01-01,21.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2010-01-01,22.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2011-01-01,29.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2012-01-01,28.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2013-01-01,40.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2014-01-01,29.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2015-01-01,52.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2016-01-01,43.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,HU,2017-01-01,42.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2006-01-01,31.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2007-01-01,31.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2008-01-01,13.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2009-01-01,13.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2010-01-01,5.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2011-01-01,14.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2012-01-01,14.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2013-01-01,15.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2014-01-01,25.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2015-01-01,18.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2016-01-01,17.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IE,2017-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2006-01-01,26.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2007-01-01,32.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2008-01-01,50.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2009-01-01,47.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2010-01-01,36.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2011-01-01,37.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2012-01-01,29.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2013-01-01,31.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2014-01-01,28.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2015-01-01,33.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2016-01-01,39.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IS,2017-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2006-01-01,17.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2007-01-01,25.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2008-01-01,25.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2009-01-01,23.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2010-01-01,22.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2011-01-01,27.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2012-01-01,28.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2013-01-01,23.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2014-01-01,27.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2015-01-01,29.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2016-01-01,26.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,IT,2017-01-01,25.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2006-01-01,49.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2007-01-01,38.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2008-01-01,35.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2009-01-01,47.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2010-01-01,52.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2011-01-01,36.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2012-01-01,33.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2013-01-01,48.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2014-01-01,48.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2015-01-01,56.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2016-01-01,47.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LT,2017-01-01,44.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2006-01-01,26.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2007-01-01,22.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2008-01-01,26.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2009-01-01,26.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2010-01-01,21.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2011-01-01,21.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2012-01-01,18.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2013-01-01,17.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2014-01-01,16.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2015-01-01,32.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2016-01-01,28.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LU,2017-01-01,28.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2006-01-01,53.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2007-01-01,57.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2008-01-01,60.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2009-01-01,55.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2010-01-01,43.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2011-01-01,47.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2012-01-01,42.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2013-01-01,40.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2014-01-01,38.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2015-01-01,45.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2016-01-01,48.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,LV,2017-01-01,46.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2006-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2007-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2008-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2009-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2010-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2011-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2012-01-01,30.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2013-01-01,22.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2014-01-01,19.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2015-01-01,21.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2016-01-01,23.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MK,2017-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2006-01-01,9.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2007-01-01,15.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2008-01-01,17.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2009-01-01,11.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2010-01-01,17.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2011-01-01,24.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2012-01-01,21.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2013-01-01,15.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2014-01-01,17.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2015-01-01,25.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2016-01-01,23.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,MT,2017-01-01,25.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2006-01-01,13.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2007-01-01,19.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2008-01-01,16.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2009-01-01,8.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2010-01-01,17.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2011-01-01,13.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2012-01-01,21.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2013-01-01,22.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2014-01-01,24.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2015-01-01,21.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2016-01-01,17.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NL,2017-01-01,18.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2006-01-01,39.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2007-01-01,36.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2008-01-01,44.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2009-01-01,32.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2010-01-01,19.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2011-01-01,24.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2012-01-01,40.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2013-01-01,36.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2014-01-01,42.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2015-01-01,32.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2016-01-01,31.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,NO,2017-01-01,11.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2006-01-01,23.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2007-01-01,24.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2008-01-01,21.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2009-01-01,22.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2010-01-01,33.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2011-01-01,27.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2012-01-01,31.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2013-01-01,29.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2014-01-01,29.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2015-01-01,34.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2016-01-01,34.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PL,2017-01-01,30.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2006-01-01,23.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2007-01-01,33.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2008-01-01,28.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2009-01-01,26.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2010-01-01,27.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2011-01-01,36.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2012-01-01,25.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2013-01-01,22.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2014-01-01,28.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2015-01-01,27.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2016-01-01,30.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,PT,2017-01-01,35.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2006-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2007-01-01,20.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2008-01-01,24.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2009-01-01,30.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2010-01-01,22.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2011-01-01,25.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2012-01-01,38.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2013-01-01,32.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2014-01-01,37.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2015-01-01,44.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2016-01-01,48.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RO,2017-01-01,41.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2006-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2007-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2008-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2009-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2010-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2011-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2012-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2013-01-01,30.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2014-01-01,26.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2015-01-01,25.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2016-01-01,24.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,RS,2017-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2006-01-01,31.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2007-01-01,31.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2008-01-01,33.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2009-01-01,33.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2010-01-01,39.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2011-01-01,27.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2012-01-01,37.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2013-01-01,38.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2014-01-01,43.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2015-01-01,40.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2016-01-01,40.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SE,2017-01-01,25.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2006-01-01,15.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2007-01-01,18.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2008-01-01,18.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2009-01-01,16.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2010-01-01,24.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2011-01-01,19.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2012-01-01,27.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2013-01-01,23.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2014-01-01,29.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2015-01-01,27.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2016-01-01,25.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SI,2017-01-01,25.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2006-01-01,22.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2007-01-01,15.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2008-01-01,13.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2009-01-01,22.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2010-01-01,26.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2011-01-01,23.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2012-01-01,30.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2013-01-01,30.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2014-01-01,39.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2015-01-01,25.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2016-01-01,35.7
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,SK,2017-01-01,33.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2006-01-01,10.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2007-01-01,11.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2008-01-01,7.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2009-01-01,9.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2010-01-01,8.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2011-01-01,10.6
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2012-01-01,11.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2013-01-01,10.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2014-01-01,12.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2015-01-01,9.9
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2016-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,TR,2017-01-01,
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,UK,2006-01-01,39.1
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,UK,2007-01-01,39.2
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,UK,2008-01-01,34.4
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,UK,2009-01-01,36.3
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,UK,2010-01-01,37.0
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,UK,2011-01-01,31.5
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,UK,2012-01-01,41.8
Y_LT60,T,HH_NDCH,LI_R_MD60,WI02-045,UK,2013-01-01,34.4
