age,indic_il,sex,wstatus,geotime,date,value
Y_GE18,LI_R_MD60,T,NEMP,FR,2008-01-01,17.3
Y_GE18,LI_R_MD60,T,NEMP,FR,2009-01-01,17.4
Y_GE18,LI_R_MD60,T,NEMP,FR,2010-01-01,17.4
Y_GE18,LI_R_MD60,T,NEMP,FR,2011-01-01,17.3
Y_GE18,LI_R_MD60,T,NEMP,FR,2012-01-01,17.7
Y_GE18,LI_R_MD60,T,NEMP,FR,2013-01-01,17.9
Y_GE18,LI_R_MD60,T,NEMP,FR,2014-01-01,16.4
Y_GE18,LI_R_MD60,T,NEMP,FR,2015-01-01,16.9
Y_GE18,LI_R_MD60,T,NEMP,FR,2016-01-01,16.4
Y_GE18,LI_R_MD60,T,NEMP,FR,2017-01-01,16.5
Y_GE18,LI_R_MD60,T,NEMP,HR,2006-01-01,
Y_GE18,LI_R_MD60,T,NEMP,HR,2007-01-01,
Y_GE18,LI_R_MD60,T,NEMP,HR,2008-01-01,
Y_GE18,LI_R_MD60,T,NEMP,HR,2009-01-01,
Y_GE18,LI_R_MD60,T,NEMP,HR,2010-01-01,31.6
Y_GE18,LI_R_MD60,T,NEMP,HR,2011-01-01,30.5
Y_GE18,LI_R_MD60,T,NEMP,HR,2012-01-01,28.7
Y_GE18,LI_R_MD60,T,NEMP,HR,2013-01-01,27.6
Y_GE18,LI_R_MD60,T,NEMP,HR,2014-01-01,28.1
Y_GE18,LI_R_MD60,T,NEMP,HR,2015-01-01,29.6
Y_GE18,LI_R_MD60,T,NEMP,HR,2016-01-01,29.3
Y_GE18,LI_R_MD60,T,NEMP,HR,2017-01-01,
Y_GE18,LI_R_MD60,T,NEMP,HU,2006-01-01,19.6
Y_GE18,LI_R_MD60,T,NEMP,HU,2007-01-01,14.9
Y_GE18,LI_R_MD60,T,NEMP,HU,2008-01-01,15.1
Y_GE18,LI_R_MD60,T,NEMP,HU,2009-01-01,14.1
Y_GE18,LI_R_MD60,T,NEMP,HU,2010-01-01,14.6
Y_GE18,LI_R_MD60,T,NEMP,HU,2011-01-01,16.6
Y_GE18,LI_R_MD60,T,NEMP,HU,2012-01-01,18.0
Y_GE18,LI_R_MD60,T,NEMP,HU,2013-01-01,18.1
Y_GE18,LI_R_MD60,T,NEMP,HU,2014-01-01,18.2
Y_GE18,LI_R_MD60,T,NEMP,HU,2015-01-01,17.0
Y_GE18,LI_R_MD60,T,NEMP,HU,2016-01-01,16.6
Y_GE18,LI_R_MD60,T,NEMP,HU,2017-01-01,15.7
Y_GE18,LI_R_MD60,T,NEMP,IE,2006-01-01,30.9
Y_GE18,LI_R_MD60,T,NEMP,IE,2007-01-01,31.9
Y_GE18,LI_R_MD60,T,NEMP,IE,2008-01-01,25.0
Y_GE18,LI_R_MD60,T,NEMP,IE,2009-01-01,22.5
Y_GE18,LI_R_MD60,T,NEMP,IE,2010-01-01,21.2
Y_GE18,LI_R_MD60,T,NEMP,IE,2011-01-01,22.4
Y_GE18,LI_R_MD60,T,NEMP,IE,2012-01-01,25.1
Y_GE18,LI_R_MD60,T,NEMP,IE,2013-01-01,23.9
Y_GE18,LI_R_MD60,T,NEMP,IE,2014-01-01,25.9
Y_GE18,LI_R_MD60,T,NEMP,IE,2015-01-01,27.1
Y_GE18,LI_R_MD60,T,NEMP,IE,2016-01-01,28.1
Y_GE18,LI_R_MD60,T,NEMP,IE,2017-01-01,
Y_GE18,LI_R_MD60,T,NEMP,IS,2006-01-01,16.1
Y_GE18,LI_R_MD60,T,NEMP,IS,2007-01-01,17.2
Y_GE18,LI_R_MD60,T,NEMP,IS,2008-01-01,19.0
Y_GE18,LI_R_MD60,T,NEMP,IS,2009-01-01,17.8
Y_GE18,LI_R_MD60,T,NEMP,IS,2010-01-01,13.9
Y_GE18,LI_R_MD60,T,NEMP,IS,2011-01-01,12.4
Y_GE18,LI_R_MD60,T,NEMP,IS,2012-01-01,11.0
Y_GE18,LI_R_MD60,T,NEMP,IS,2013-01-01,13.2
Y_GE18,LI_R_MD60,T,NEMP,IS,2014-01-01,13.5
Y_GE18,LI_R_MD60,T,NEMP,IS,2015-01-01,13.3
Y_GE18,LI_R_MD60,T,NEMP,IS,2016-01-01,14.3
Y_GE18,LI_R_MD60,T,NEMP,IS,2017-01-01,
Y_GE18,LI_R_MD60,T,NEMP,IT,2006-01-01,25.6
Y_GE18,LI_R_MD60,T,NEMP,IT,2007-01-01,26.0
Y_GE18,LI_R_MD60,T,NEMP,IT,2008-01-01,25.3
Y_GE18,LI_R_MD60,T,NEMP,IT,2009-01-01,23.5
Y_GE18,LI_R_MD60,T,NEMP,IT,2010-01-01,23.6
Y_GE18,LI_R_MD60,T,NEMP,IT,2011-01-01,24.7
Y_GE18,LI_R_MD60,T,NEMP,IT,2012-01-01,23.9
Y_GE18,LI_R_MD60,T,NEMP,IT,2013-01-01,23.6
Y_GE18,LI_R_MD60,T,NEMP,IT,2014-01-01,24.0
Y_GE18,LI_R_MD60,T,NEMP,IT,2015-01-01,24.0
Y_GE18,LI_R_MD60,T,NEMP,IT,2016-01-01,25.5
Y_GE18,LI_R_MD60,T,NEMP,IT,2017-01-01,24.7
Y_GE18,LI_R_MD60,T,NEMP,LT,2006-01-01,29.7
Y_GE18,LI_R_MD60,T,NEMP,LT,2007-01-01,32.1
Y_GE18,LI_R_MD60,T,NEMP,LT,2008-01-01,34.5
Y_GE18,LI_R_MD60,T,NEMP,LT,2009-01-01,31.7
Y_GE18,LI_R_MD60,T,NEMP,LT,2010-01-01,26.6
Y_GE18,LI_R_MD60,T,NEMP,LT,2011-01-01,25.5
Y_GE18,LI_R_MD60,T,NEMP,LT,2012-01-01,28.5
Y_GE18,LI_R_MD60,T,NEMP,LT,2013-01-01,29.4
Y_GE18,LI_R_MD60,T,NEMP,LT,2014-01-01,29.2
Y_GE18,LI_R_MD60,T,NEMP,LT,2015-01-01,33.6
Y_GE18,LI_R_MD60,T,NEMP,LT,2016-01-01,36.0
Y_GE18,LI_R_MD60,T,NEMP,LT,2017-01-01,40.1
Y_GE18,LI_R_MD60,T,NEMP,LU,2006-01-01,15.1
Y_GE18,LI_R_MD60,T,NEMP,LU,2007-01-01,14.6
Y_GE18,LI_R_MD60,T,NEMP,LU,2008-01-01,14.3
Y_GE18,LI_R_MD60,T,NEMP,LU,2009-01-01,16.2
Y_GE18,LI_R_MD60,T,NEMP,LU,2010-01-01,15.1
Y_GE18,LI_R_MD60,T,NEMP,LU,2011-01-01,13.7
Y_GE18,LI_R_MD60,T,NEMP,LU,2012-01-01,16.7
Y_GE18,LI_R_MD60,T,NEMP,LU,2013-01-01,16.3
Y_GE18,LI_R_MD60,T,NEMP,LU,2014-01-01,17.8
Y_GE18,LI_R_MD60,T,NEMP,LU,2015-01-01,16.5
Y_GE18,LI_R_MD60,T,NEMP,LU,2016-01-01,18.5
Y_GE18,LI_R_MD60,T,NEMP,LU,2017-01-01,21.8
Y_GE18,LI_R_MD60,T,NEMP,LV,2006-01-01,38.3
Y_GE18,LI_R_MD60,T,NEMP,LV,2007-01-01,38.4
Y_GE18,LI_R_MD60,T,NEMP,LV,2008-01-01,48.3
Y_GE18,LI_R_MD60,T,NEMP,LV,2009-01-01,47.2
Y_GE18,LI_R_MD60,T,NEMP,LV,2010-01-01,29.6
Y_GE18,LI_R_MD60,T,NEMP,LV,2011-01-01,24.6
Y_GE18,LI_R_MD60,T,NEMP,LV,2012-01-01,26.9
Y_GE18,LI_R_MD60,T,NEMP,LV,2013-01-01,28.1
Y_GE18,LI_R_MD60,T,NEMP,LV,2014-01-01,33.2
Y_GE18,LI_R_MD60,T,NEMP,LV,2015-01-01,37.9
Y_GE18,LI_R_MD60,T,NEMP,LV,2016-01-01,40.3
Y_GE18,LI_R_MD60,T,NEMP,LV,2017-01-01,41.6
Y_GE18,LI_R_MD60,T,NEMP,MK,2006-01-01,
Y_GE18,LI_R_MD60,T,NEMP,MK,2007-01-01,
Y_GE18,LI_R_MD60,T,NEMP,MK,2008-01-01,
Y_GE18,LI_R_MD60,T,NEMP,MK,2009-01-01,
Y_GE18,LI_R_MD60,T,NEMP,MK,2010-01-01,
Y_GE18,LI_R_MD60,T,NEMP,MK,2011-01-01,
Y_GE18,LI_R_MD60,T,NEMP,MK,2012-01-01,33.7
Y_GE18,LI_R_MD60,T,NEMP,MK,2013-01-01,30.4
Y_GE18,LI_R_MD60,T,NEMP,MK,2014-01-01,27.5
Y_GE18,LI_R_MD60,T,NEMP,MK,2015-01-01,27.4
Y_GE18,LI_R_MD60,T,NEMP,MK,2016-01-01,28.7
Y_GE18,LI_R_MD60,T,NEMP,MK,2017-01-01,
Y_GE18,LI_R_MD60,T,NEMP,MT,2006-01-01,21.7
Y_GE18,LI_R_MD60,T,NEMP,MT,2007-01-01,22.8
Y_GE18,LI_R_MD60,T,NEMP,MT,2008-01-01,22.7
Y_GE18,LI_R_MD60,T,NEMP,MT,2009-01-01,21.0
Y_GE18,LI_R_MD60,T,NEMP,MT,2010-01-01,21.6
Y_GE18,LI_R_MD60,T,NEMP,MT,2011-01-01,21.1
Y_GE18,LI_R_MD60,T,NEMP,MT,2012-01-01,21.1
Y_GE18,LI_R_MD60,T,NEMP,MT,2013-01-01,21.4
Y_GE18,LI_R_MD60,T,NEMP,MT,2014-01-01,22.1
Y_GE18,LI_R_MD60,T,NEMP,MT,2015-01-01,24.4
Y_GE18,LI_R_MD60,T,NEMP,MT,2016-01-01,26.0
Y_GE18,LI_R_MD60,T,NEMP,MT,2017-01-01,27.0
Y_GE18,LI_R_MD60,T,NEMP,NL,2006-01-01,14.0
Y_GE18,LI_R_MD60,T,NEMP,NL,2007-01-01,14.5
Y_GE18,LI_R_MD60,T,NEMP,NL,2008-01-01,15.3
Y_GE18,LI_R_MD60,T,NEMP,NL,2009-01-01,16.0
Y_GE18,LI_R_MD60,T,NEMP,NL,2010-01-01,14.5
Y_GE18,LI_R_MD60,T,NEMP,NL,2011-01-01,15.0
Y_GE18,LI_R_MD60,T,NEMP,NL,2012-01-01,15.0
Y_GE18,LI_R_MD60,T,NEMP,NL,2013-01-01,16.5
Y_GE18,LI_R_MD60,T,NEMP,NL,2014-01-01,18.4
Y_GE18,LI_R_MD60,T,NEMP,NL,2015-01-01,17.9
Y_GE18,LI_R_MD60,T,NEMP,NL,2016-01-01,20.5
Y_GE18,LI_R_MD60,T,NEMP,NL,2017-01-01,21.8
Y_GE18,LI_R_MD60,T,NEMP,NO,2006-01-01,23.2
Y_GE18,LI_R_MD60,T,NEMP,NO,2007-01-01,21.9
Y_GE18,LI_R_MD60,T,NEMP,NO,2008-01-01,22.6
Y_GE18,LI_R_MD60,T,NEMP,NO,2009-01-01,22.7
Y_GE18,LI_R_MD60,T,NEMP,NO,2010-01-01,21.0
Y_GE18,LI_R_MD60,T,NEMP,NO,2011-01-01,19.7
Y_GE18,LI_R_MD60,T,NEMP,NO,2012-01-01,19.8
Y_GE18,LI_R_MD60,T,NEMP,NO,2013-01-01,21.0
Y_GE18,LI_R_MD60,T,NEMP,NO,2014-01-01,21.9
Y_GE18,LI_R_MD60,T,NEMP,NO,2015-01-01,22.9
Y_GE18,LI_R_MD60,T,NEMP,NO,2016-01-01,21.7
Y_GE18,LI_R_MD60,T,NEMP,NO,2017-01-01,28.1
Y_GE18,LI_R_MD60,T,NEMP,PL,2006-01-01,21.3
Y_GE18,LI_R_MD60,T,NEMP,PL,2007-01-01,19.1
Y_GE18,LI_R_MD60,T,NEMP,PL,2008-01-01,19.8
Y_GE18,LI_R_MD60,T,NEMP,PL,2009-01-01,21.4
Y_GE18,LI_R_MD60,T,NEMP,PL,2010-01-01,22.1
Y_GE18,LI_R_MD60,T,NEMP,PL,2011-01-01,22.5
Y_GE18,LI_R_MD60,T,NEMP,PL,2012-01-01,22.3
Y_GE18,LI_R_MD60,T,NEMP,PL,2013-01-01,21.2
Y_GE18,LI_R_MD60,T,NEMP,PL,2014-01-01,20.9
Y_GE18,LI_R_MD60,T,NEMP,PL,2015-01-01,22.2
Y_GE18,LI_R_MD60,T,NEMP,PL,2016-01-01,23.1
Y_GE18,LI_R_MD60,T,NEMP,PL,2017-01-01,21.7
Y_GE18,LI_R_MD60,T,NEMP,PT,2006-01-01,26.3
Y_GE18,LI_R_MD60,T,NEMP,PT,2007-01-01,26.8
Y_GE18,LI_R_MD60,T,NEMP,PT,2008-01-01,24.9
Y_GE18,LI_R_MD60,T,NEMP,PT,2009-01-01,24.3
Y_GE18,LI_R_MD60,T,NEMP,PT,2010-01-01,24.6
Y_GE18,LI_R_MD60,T,NEMP,PT,2011-01-01,24.3
Y_GE18,LI_R_MD60,T,NEMP,PT,2012-01-01,24.1
Y_GE18,LI_R_MD60,T,NEMP,PT,2013-01-01,23.8
Y_GE18,LI_R_MD60,T,NEMP,PT,2014-01-01,24.7
Y_GE18,LI_R_MD60,T,NEMP,PT,2015-01-01,25.2
Y_GE18,LI_R_MD60,T,NEMP,PT,2016-01-01,25.4
Y_GE18,LI_R_MD60,T,NEMP,PT,2017-01-01,25.1
Y_GE18,LI_R_MD60,T,NEMP,RO,2006-01-01,
Y_GE18,LI_R_MD60,T,NEMP,RO,2007-01-01,27.5
Y_GE18,LI_R_MD60,T,NEMP,RO,2008-01-01,24.5
Y_GE18,LI_R_MD60,T,NEMP,RO,2009-01-01,21.9
Y_GE18,LI_R_MD60,T,NEMP,RO,2010-01-01,20.4
Y_GE18,LI_R_MD60,T,NEMP,RO,2011-01-01,19.8
Y_GE18,LI_R_MD60,T,NEMP,RO,2012-01-01,21.5
Y_GE18,LI_R_MD60,T,NEMP,RO,2013-01-01,22.1
Y_GE18,LI_R_MD60,T,NEMP,RO,2014-01-01,23.8
Y_GE18,LI_R_MD60,T,NEMP,RO,2015-01-01,26.4
Y_GE18,LI_R_MD60,T,NEMP,RO,2016-01-01,26.2
Y_GE18,LI_R_MD60,T,NEMP,RO,2017-01-01,25.9
Y_GE18,LI_R_MD60,T,NEMP,RS,2006-01-01,
Y_GE18,LI_R_MD60,T,NEMP,RS,2007-01-01,
Y_GE18,LI_R_MD60,T,NEMP,RS,2008-01-01,
Y_GE18,LI_R_MD60,T,NEMP,RS,2009-01-01,
Y_GE18,LI_R_MD60,T,NEMP,RS,2010-01-01,
Y_GE18,LI_R_MD60,T,NEMP,RS,2011-01-01,
Y_GE18,LI_R_MD60,T,NEMP,RS,2012-01-01,
Y_GE18,LI_R_MD60,T,NEMP,RS,2013-01-01,29.0
Y_GE18,LI_R_MD60,T,NEMP,RS,2014-01-01,29.9
Y_GE18,LI_R_MD60,T,NEMP,RS,2015-01-01,30.5
Y_GE18,LI_R_MD60,T,NEMP,RS,2016-01-01,30.9
Y_GE18,LI_R_MD60,T,NEMP,RS,2017-01-01,
Y_GE18,LI_R_MD60,T,NEMP,SE,2006-01-01,17.2
Y_GE18,LI_R_MD60,T,NEMP,SE,2007-01-01,15.3
Y_GE18,LI_R_MD60,T,NEMP,SE,2008-01-01,21.0
Y_GE18,LI_R_MD60,T,NEMP,SE,2009-01-01,23.3
Y_GE18,LI_R_MD60,T,NEMP,SE,2010-01-01,22.9
Y_GE18,LI_R_MD60,T,NEMP,SE,2011-01-01,24.2
Y_GE18,LI_R_MD60,T,NEMP,SE,2012-01-01,24.5
Y_GE18,LI_R_MD60,T,NEMP,SE,2013-01-01,25.2
Y_GE18,LI_R_MD60,T,NEMP,SE,2014-01-01,24.4
Y_GE18,LI_R_MD60,T,NEMP,SE,2015-01-01,26.3
Y_GE18,LI_R_MD60,T,NEMP,SE,2016-01-01,27.7
Y_GE18,LI_R_MD60,T,NEMP,SE,2017-01-01,26.0
Y_GE18,LI_R_MD60,T,NEMP,SI,2006-01-01,18.7
Y_GE18,LI_R_MD60,T,NEMP,SI,2007-01-01,18.6
Y_GE18,LI_R_MD60,T,NEMP,SI,2008-01-01,20.5
Y_GE18,LI_R_MD60,T,NEMP,SI,2009-01-01,18.6
Y_GE18,LI_R_MD60,T,NEMP,SI,2010-01-01,20.8
Y_GE18,LI_R_MD60,T,NEMP,SI,2011-01-01,21.4
Y_GE18,LI_R_MD60,T,NEMP,SI,2012-01-01,20.9
Y_GE18,LI_R_MD60,T,NEMP,SI,2013-01-01,22.0
Y_GE18,LI_R_MD60,T,NEMP,SI,2014-01-01,22.0
Y_GE18,LI_R_MD60,T,NEMP,SI,2015-01-01,21.9
Y_GE18,LI_R_MD60,T,NEMP,SI,2016-01-01,22.6
Y_GE18,LI_R_MD60,T,NEMP,SI,2017-01-01,20.5
Y_GE18,LI_R_MD60,T,NEMP,SK,2006-01-01,15.0
Y_GE18,LI_R_MD60,T,NEMP,SK,2007-01-01,14.1
Y_GE18,LI_R_MD60,T,NEMP,SK,2008-01-01,14.5
Y_GE18,LI_R_MD60,T,NEMP,SK,2009-01-01,15.3
Y_GE18,LI_R_MD60,T,NEMP,SK,2010-01-01,16.1
Y_GE18,LI_R_MD60,T,NEMP,SK,2011-01-01,16.9
Y_GE18,LI_R_MD60,T,NEMP,SK,2012-01-01,17.3
Y_GE18,LI_R_MD60,T,NEMP,SK,2013-01-01,16.8
Y_GE18,LI_R_MD60,T,NEMP,SK,2014-01-01,18.0
Y_GE18,LI_R_MD60,T,NEMP,SK,2015-01-01,16.2
Y_GE18,LI_R_MD60,T,NEMP,SK,2016-01-01,16.8
Y_GE18,LI_R_MD60,T,NEMP,SK,2017-01-01,16.7
Y_GE18,LI_R_MD60,T,NEMP,TR,2006-01-01,23.7
Y_GE18,LI_R_MD60,T,NEMP,TR,2007-01-01,21.5
Y_GE18,LI_R_MD60,T,NEMP,TR,2008-01-01,21.3
Y_GE18,LI_R_MD60,T,NEMP,TR,2009-01-01,22.0
Y_GE18,LI_R_MD60,T,NEMP,TR,2010-01-01,21.1
Y_GE18,LI_R_MD60,T,NEMP,TR,2011-01-01,21.9
Y_GE18,LI_R_MD60,T,NEMP,TR,2012-01-01,22.3
Y_GE18,LI_R_MD60,T,NEMP,TR,2013-01-01,21.2
Y_GE18,LI_R_MD60,T,NEMP,TR,2014-01-01,22.4
Y_GE18,LI_R_MD60,T,NEMP,TR,2015-01-01,21.7
Y_GE18,LI_R_MD60,T,NEMP,TR,2016-01-01,
Y_GE18,LI_R_MD60,T,NEMP,TR,2017-01-01,
Y_GE18,LI_R_MD60,T,NEMP,UK,2006-01-01,31.5
Y_GE18,LI_R_MD60,T,NEMP,UK,2007-01-01,32.1
Y_GE18,LI_R_MD60,T,NEMP,UK,2008-01-01,31.9
Y_GE18,LI_R_MD60,T,NEMP,UK,2009-01-01,28.6
Y_GE18,LI_R_MD60,T,NEMP,UK,2010-01-01,28.0
Y_GE18,LI_R_MD60,T,NEMP,UK,2011-01-01,27.3
Y_GE18,LI_R_MD60,T,NEMP,UK,2012-01-01,25.3
Y_GE18,LI_R_MD60,T,NEMP,UK,2013-01-01,24.8
Y_GE18,LI_R_MD60,T,NEMP,UK,2014-01-01,26.5
Y_GE18,LI_R_MD60,T,NEMP,UK,2015-01-01,26.7
Y_GE18,LI_R_MD60,T,NEMP,UK,2016-01-01,24.9
Y_GE18,LI_R_MD60,T,NEMP,UK,2017-01-01,
Y_GE18,LI_R_MD60,T,POP,AT,2006-01-01,12.0
Y_GE18,LI_R_MD60,T,POP,AT,2007-01-01,11.3
Y_GE18,LI_R_MD60,T,POP,AT,2008-01-01,14.4
Y_GE18,LI_R_MD60,T,POP,AT,2009-01-01,14.0
Y_GE18,LI_R_MD60,T,POP,AT,2010-01-01,13.6
Y_GE18,LI_R_MD60,T,POP,AT,2011-01-01,13.7
Y_GE18,LI_R_MD60,T,POP,AT,2012-01-01,13.6
Y_GE18,LI_R_MD60,T,POP,AT,2013-01-01,13.3
Y_GE18,LI_R_MD60,T,POP,AT,2014-01-01,13.1
Y_GE18,LI_R_MD60,T,POP,AT,2015-01-01,13.1
Y_GE18,LI_R_MD60,T,POP,AT,2016-01-01,13.5
Y_GE18,LI_R_MD60,T,POP,AT,2017-01-01,13.4
Y_GE18,LI_R_MD60,T,POP,BE,2006-01-01,14.5
Y_GE18,LI_R_MD60,T,POP,BE,2007-01-01,14.7
Y_GE18,LI_R_MD60,T,POP,BE,2008-01-01,14.0
Y_GE18,LI_R_MD60,T,POP,BE,2009-01-01,14.0
Y_GE18,LI_R_MD60,T,POP,BE,2010-01-01,13.3
Y_GE18,LI_R_MD60,T,POP,BE,2011-01-01,14.3
Y_GE18,LI_R_MD60,T,POP,BE,2012-01-01,14.5
Y_GE18,LI_R_MD60,T,POP,BE,2013-01-01,14.5
Y_GE18,LI_R_MD60,T,POP,BE,2014-01-01,14.5
Y_GE18,LI_R_MD60,T,POP,BE,2015-01-01,13.9
Y_GE18,LI_R_MD60,T,POP,BE,2016-01-01,14.9
Y_GE18,LI_R_MD60,T,POP,BE,2017-01-01,15.2
Y_GE18,LI_R_MD60,T,POP,BG,2006-01-01,16.8
Y_GE18,LI_R_MD60,T,POP,BG,2007-01-01,20.5
Y_GE18,LI_R_MD60,T,POP,BG,2008-01-01,20.5
Y_GE18,LI_R_MD60,T,POP,BG,2009-01-01,21.1
Y_GE18,LI_R_MD60,T,POP,BG,2010-01-01,19.4
Y_GE18,LI_R_MD60,T,POP,BG,2011-01-01,20.9
Y_GE18,LI_R_MD60,T,POP,BG,2012-01-01,19.7
Y_GE18,LI_R_MD60,T,POP,BG,2013-01-01,19.6
Y_GE18,LI_R_MD60,T,POP,BG,2014-01-01,19.4
Y_GE18,LI_R_MD60,T,POP,BG,2015-01-01,21.5
Y_GE18,LI_R_MD60,T,POP,BG,2016-01-01,22.0
Y_GE18,LI_R_MD60,T,POP,BG,2017-01-01,23.4
Y_GE18,LI_R_MD60,T,POP,CH,2006-01-01,
Y_GE18,LI_R_MD60,T,POP,CH,2007-01-01,13.3
Y_GE18,LI_R_MD60,T,POP,CH,2008-01-01,14.7
Y_GE18,LI_R_MD60,T,POP,CH,2009-01-01,14.8
Y_GE18,LI_R_MD60,T,POP,CH,2010-01-01,14.0
Y_GE18,LI_R_MD60,T,POP,CH,2011-01-01,14.1
Y_GE18,LI_R_MD60,T,POP,CH,2012-01-01,15.5
Y_GE18,LI_R_MD60,T,POP,CH,2013-01-01,14.4
Y_GE18,LI_R_MD60,T,POP,CH,2014-01-01,12.3
Y_GE18,LI_R_MD60,T,POP,CH,2015-01-01,14.6
Y_GE18,LI_R_MD60,T,POP,CH,2016-01-01,13.7
Y_GE18,LI_R_MD60,T,POP,CH,2017-01-01,
Y_GE18,LI_R_MD60,T,POP,CY,2006-01-01,16.9
Y_GE18,LI_R_MD60,T,POP,CY,2007-01-01,16.4
Y_GE18,LI_R_MD60,T,POP,CY,2008-01-01,16.5
Y_GE18,LI_R_MD60,T,POP,CY,2009-01-01,16.8
Y_GE18,LI_R_MD60,T,POP,CY,2010-01-01,16.4
Y_GE18,LI_R_MD60,T,POP,CY,2011-01-01,15.3
Y_GE18,LI_R_MD60,T,POP,CY,2012-01-01,14.9
Y_GE18,LI_R_MD60,T,POP,CY,2013-01-01,15.2
Y_GE18,LI_R_MD60,T,POP,CY,2014-01-01,14.8
Y_GE18,LI_R_MD60,T,POP,CY,2015-01-01,16.0
Y_GE18,LI_R_MD60,T,POP,CY,2016-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,CY,2017-01-01,15.3
Y_GE18,LI_R_MD60,T,POP,CZ,2006-01-01,8.2
Y_GE18,LI_R_MD60,T,POP,CZ,2007-01-01,7.9
Y_GE18,LI_R_MD60,T,POP,CZ,2008-01-01,8.0
Y_GE18,LI_R_MD60,T,POP,CZ,2009-01-01,7.5
Y_GE18,LI_R_MD60,T,POP,CZ,2010-01-01,7.8
Y_GE18,LI_R_MD60,T,POP,CZ,2011-01-01,8.6
Y_GE18,LI_R_MD60,T,POP,CZ,2012-01-01,8.7
Y_GE18,LI_R_MD60,T,POP,CZ,2013-01-01,8.0
Y_GE18,LI_R_MD60,T,POP,CZ,2014-01-01,8.5
Y_GE18,LI_R_MD60,T,POP,CZ,2015-01-01,8.6
Y_GE18,LI_R_MD60,T,POP,CZ,2016-01-01,8.6
Y_GE18,LI_R_MD60,T,POP,CZ,2017-01-01,8.6
Y_GE18,LI_R_MD60,T,POP,DE,2006-01-01,12.1
Y_GE18,LI_R_MD60,T,POP,DE,2007-01-01,15.5
Y_GE18,LI_R_MD60,T,POP,DE,2008-01-01,14.6
Y_GE18,LI_R_MD60,T,POP,DE,2009-01-01,14.9
Y_GE18,LI_R_MD60,T,POP,DE,2010-01-01,15.0
Y_GE18,LI_R_MD60,T,POP,DE,2011-01-01,15.1
Y_GE18,LI_R_MD60,T,POP,DE,2012-01-01,15.3
Y_GE18,LI_R_MD60,T,POP,DE,2013-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,DE,2014-01-01,17.1
Y_GE18,LI_R_MD60,T,POP,DE,2015-01-01,17.1
Y_GE18,LI_R_MD60,T,POP,DE,2016-01-01,17.1
Y_GE18,LI_R_MD60,T,POP,DE,2017-01-01,17.0
Y_GE18,LI_R_MD60,T,POP,DK,2006-01-01,12.0
Y_GE18,LI_R_MD60,T,POP,DK,2007-01-01,12.1
Y_GE18,LI_R_MD60,T,POP,DK,2008-01-01,12.4
Y_GE18,LI_R_MD60,T,POP,DK,2009-01-01,13.6
Y_GE18,LI_R_MD60,T,POP,DK,2010-01-01,13.8
Y_GE18,LI_R_MD60,T,POP,DK,2011-01-01,12.4
Y_GE18,LI_R_MD60,T,POP,DK,2012-01-01,12.3
Y_GE18,LI_R_MD60,T,POP,DK,2013-01-01,12.6
Y_GE18,LI_R_MD60,T,POP,DK,2014-01-01,12.7
Y_GE18,LI_R_MD60,T,POP,DK,2015-01-01,12.5
Y_GE18,LI_R_MD60,T,POP,DK,2016-01-01,12.5
Y_GE18,LI_R_MD60,T,POP,DK,2017-01-01,12.8
Y_GE18,LI_R_MD60,T,POP,EA18,2006-01-01,14.8
Y_GE18,LI_R_MD60,T,POP,EA18,2007-01-01,15.5
Y_GE18,LI_R_MD60,T,POP,EA18,2008-01-01,15.1
Y_GE18,LI_R_MD60,T,POP,EA18,2009-01-01,15.1
Y_GE18,LI_R_MD60,T,POP,EA18,2010-01-01,15.1
Y_GE18,LI_R_MD60,T,POP,EA18,2011-01-01,15.6
Y_GE18,LI_R_MD60,T,POP,EA18,2012-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,EA18,2013-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,EA18,2014-01-01,16.3
Y_GE18,LI_R_MD60,T,POP,EA18,2015-01-01,16.3
Y_GE18,LI_R_MD60,T,POP,EA18,2016-01-01,16.6
Y_GE18,LI_R_MD60,T,POP,EA18,2017-01-01,16.4
Y_GE18,LI_R_MD60,T,POP,EA19,2006-01-01,14.8
Y_GE18,LI_R_MD60,T,POP,EA19,2007-01-01,15.5
Y_GE18,LI_R_MD60,T,POP,EA19,2008-01-01,15.2
Y_GE18,LI_R_MD60,T,POP,EA19,2009-01-01,15.2
Y_GE18,LI_R_MD60,T,POP,EA19,2010-01-01,15.2
Y_GE18,LI_R_MD60,T,POP,EA19,2011-01-01,15.6
Y_GE18,LI_R_MD60,T,POP,EA19,2012-01-01,15.7
Y_GE18,LI_R_MD60,T,POP,EA19,2013-01-01,15.8
Y_GE18,LI_R_MD60,T,POP,EA19,2014-01-01,16.4
Y_GE18,LI_R_MD60,T,POP,EA19,2015-01-01,16.3
Y_GE18,LI_R_MD60,T,POP,EA19,2016-01-01,16.6
Y_GE18,LI_R_MD60,T,POP,EA19,2017-01-01,16.4
Y_GE18,LI_R_MD60,T,POP,EE,2006-01-01,17.9
Y_GE18,LI_R_MD60,T,POP,EE,2007-01-01,19.8
Y_GE18,LI_R_MD60,T,POP,EE,2008-01-01,20.2
