unit,vehicle,geotime,date,value
PC,TRN_BUS_TOT_AVD,CZ,2006-01-01,24
PC,TRN_BUS_TOT_AVD,CZ,2007-01-01,24
PC,TRN_BUS_TOT_AVD,CZ,2008-01-01,24
PC,TRN_BUS_TOT_AVD,CZ,2009-01-01,23
PC,TRN_BUS_TOT_AVD,CZ,2010-01-01,27
PC,TRN_BUS_TOT_AVD,CZ,2011-01-01,25
PC,TRN_BUS_TOT_AVD,CZ,2012-01-01,26
PC,TRN_BUS_TOT_AVD,CZ,2013-01-01,26
PC,TRN_BUS_TOT_AVD,CZ,2014-01-01,26
PC,TRN_BUS_TOT_AVD,CZ,2015-01-01,25
PC,TRN_BUS_TOT_AVD,CZ,2016-01-01,26
PC,TRN_BUS_TOT_AVD,DE,2000-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2001-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2002-01-01,13
PC,TRN_BUS_TOT_AVD,DE,2003-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2004-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2005-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2006-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2007-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2008-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2009-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2010-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2011-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2012-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2013-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2014-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2015-01-01,14
PC,TRN_BUS_TOT_AVD,DE,2016-01-01,14
PC,TRN_BUS_TOT_AVD,DK,2000-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2001-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2002-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2003-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2004-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2005-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2006-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2007-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2008-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2009-01-01,19
PC,TRN_BUS_TOT_AVD,DK,2010-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2011-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2012-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2013-01-01,20
PC,TRN_BUS_TOT_AVD,DK,2014-01-01,19
PC,TRN_BUS_TOT_AVD,DK,2015-01-01,19
PC,TRN_BUS_TOT_AVD,DK,2016-01-01,18
PC,TRN_BUS_TOT_AVD,EE,2000-01-01,30
PC,TRN_BUS_TOT_AVD,EE,2001-01-01,27
PC,TRN_BUS_TOT_AVD,EE,2002-01-01,26
PC,TRN_BUS_TOT_AVD,EE,2003-01-01,24
PC,TRN_BUS_TOT_AVD,EE,2004-01-01,25
PC,TRN_BUS_TOT_AVD,EE,2005-01-01,23
PC,TRN_BUS_TOT_AVD,EE,2006-01-01,24
PC,TRN_BUS_TOT_AVD,EE,2007-01-01,22
PC,TRN_BUS_TOT_AVD,EE,2008-01-01,20
PC,TRN_BUS_TOT_AVD,EE,2009-01-01,18
PC,TRN_BUS_TOT_AVD,EE,2010-01-01,18
PC,TRN_BUS_TOT_AVD,EE,2011-01-01,18
PC,TRN_BUS_TOT_AVD,EE,2012-01-01,18
PC,TRN_BUS_TOT_AVD,EE,2013-01-01,19
PC,TRN_BUS_TOT_AVD,EE,2014-01-01,18
PC,TRN_BUS_TOT_AVD,EE,2015-01-01,21
PC,TRN_BUS_TOT_AVD,EE,2016-01-01,19
PC,TRN_BUS_TOT_AVD,EL,2000-01-01,27
PC,TRN_BUS_TOT_AVD,EL,2001-01-01,25
PC,TRN_BUS_TOT_AVD,EL,2002-01-01,24
PC,TRN_BUS_TOT_AVD,EL,2003-01-01,23
PC,TRN_BUS_TOT_AVD,EL,2004-01-01,22
PC,TRN_BUS_TOT_AVD,EL,2005-01-01,21
PC,TRN_BUS_TOT_AVD,EL,2006-01-01,20
PC,TRN_BUS_TOT_AVD,EL,2007-01-01,20
PC,TRN_BUS_TOT_AVD,EL,2008-01-01,19
PC,TRN_BUS_TOT_AVD,EL,2009-01-01,18
PC,TRN_BUS_TOT_AVD,EL,2010-01-01,18
PC,TRN_BUS_TOT_AVD,EL,2011-01-01,18
PC,TRN_BUS_TOT_AVD,EL,2012-01-01,18
PC,TRN_BUS_TOT_AVD,EL,2013-01-01,18
PC,TRN_BUS_TOT_AVD,EL,2014-01-01,18
PC,TRN_BUS_TOT_AVD,EL,2015-01-01,18
PC,TRN_BUS_TOT_AVD,EL,2016-01-01,18
PC,TRN_BUS_TOT_AVD,ES,2000-01-01,18
PC,TRN_BUS_TOT_AVD,ES,2001-01-01,19
PC,TRN_BUS_TOT_AVD,ES,2002-01-01,17
PC,TRN_BUS_TOT_AVD,ES,2003-01-01,16
PC,TRN_BUS_TOT_AVD,ES,2004-01-01,18
PC,TRN_BUS_TOT_AVD,ES,2005-01-01,18
PC,TRN_BUS_TOT_AVD,ES,2006-01-01,17
PC,TRN_BUS_TOT_AVD,ES,2007-01-01,19
PC,TRN_BUS_TOT_AVD,ES,2008-01-01,19
PC,TRN_BUS_TOT_AVD,ES,2009-01-01,18
PC,TRN_BUS_TOT_AVD,ES,2010-01-01,17
PC,TRN_BUS_TOT_AVD,ES,2011-01-01,19
PC,TRN_BUS_TOT_AVD,ES,2012-01-01,19
PC,TRN_BUS_TOT_AVD,ES,2013-01-01,19
PC,TRN_BUS_TOT_AVD,ES,2014-01-01,17
PC,TRN_BUS_TOT_AVD,ES,2015-01-01,18
PC,TRN_BUS_TOT_AVD,ES,2016-01-01,18
PC,TRN_BUS_TOT_AVD,EU27,2000-01-01,17
PC,TRN_BUS_TOT_AVD,EU27,2001-01-01,17
PC,TRN_BUS_TOT_AVD,EU27,2002-01-01,16
PC,TRN_BUS_TOT_AVD,EU27,2003-01-01,16
PC,TRN_BUS_TOT_AVD,EU27,2004-01-01,16
PC,TRN_BUS_TOT_AVD,EU27,2005-01-01,16
PC,TRN_BUS_TOT_AVD,EU27,2006-01-01,16
PC,TRN_BUS_TOT_AVD,EU27,2007-01-01,17
PC,TRN_BUS_TOT_AVD,EU27,2008-01-01,17
PC,TRN_BUS_TOT_AVD,EU27,2009-01-01,16
PC,TRN_BUS_TOT_AVD,EU27,2010-01-01,16
PC,TRN_BUS_TOT_AVD,EU27,2011-01-01,16
PC,TRN_BUS_TOT_AVD,EU27,2012-01-01,17
PC,TRN_BUS_TOT_AVD,EU27,2013-01-01,17
PC,TRN_BUS_TOT_AVD,EU27,2014-01-01,17
PC,TRN_BUS_TOT_AVD,EU27,2015-01-01,17
PC,TRN_BUS_TOT_AVD,EU27,2016-01-01,17
PC,TRN_BUS_TOT_AVD,EU28,2000-01-01,17
PC,TRN_BUS_TOT_AVD,EU28,2001-01-01,17
PC,TRN_BUS_TOT_AVD,EU28,2002-01-01,16
PC,TRN_BUS_TOT_AVD,EU28,2003-01-01,16
PC,TRN_BUS_TOT_AVD,EU28,2004-01-01,16
PC,TRN_BUS_TOT_AVD,EU28,2005-01-01,16
PC,TRN_BUS_TOT_AVD,EU28,2006-01-01,16
PC,TRN_BUS_TOT_AVD,EU28,2007-01-01,16
PC,TRN_BUS_TOT_AVD,EU28,2008-01-01,17
PC,TRN_BUS_TOT_AVD,EU28,2009-01-01,16
PC,TRN_BUS_TOT_AVD,EU28,2010-01-01,16
PC,TRN_BUS_TOT_AVD,EU28,2011-01-01,16
PC,TRN_BUS_TOT_AVD,EU28,2012-01-01,17
PC,TRN_BUS_TOT_AVD,EU28,2013-01-01,17
PC,TRN_BUS_TOT_AVD,EU28,2014-01-01,17
PC,TRN_BUS_TOT_AVD,EU28,2015-01-01,17
PC,TRN_BUS_TOT_AVD,EU28,2016-01-01,17
PC,TRN_BUS_TOT_AVD,FI,2000-01-01,16
PC,TRN_BUS_TOT_AVD,FI,2001-01-01,16
PC,TRN_BUS_TOT_AVD,FI,2002-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2003-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2004-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2005-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2006-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2007-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2008-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2009-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2010-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2011-01-01,14
PC,TRN_BUS_TOT_AVD,FI,2012-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2013-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2014-01-01,14
PC,TRN_BUS_TOT_AVD,FI,2015-01-01,15
PC,TRN_BUS_TOT_AVD,FI,2016-01-01,17
PC,TRN_BUS_TOT_AVD,FR,2000-01-01,13
PC,TRN_BUS_TOT_AVD,FR,2001-01-01,13
PC,TRN_BUS_TOT_AVD,FR,2002-01-01,13
PC,TRN_BUS_TOT_AVD,FR,2003-01-01,13
PC,TRN_BUS_TOT_AVD,FR,2004-01-01,13
PC,TRN_BUS_TOT_AVD,FR,2005-01-01,14
PC,TRN_BUS_TOT_AVD,FR,2006-01-01,14
PC,TRN_BUS_TOT_AVD,FR,2007-01-01,15
PC,TRN_BUS_TOT_AVD,FR,2008-01-01,15
PC,TRN_BUS_TOT_AVD,FR,2009-01-01,14
PC,TRN_BUS_TOT_AVD,FR,2010-01-01,14
PC,TRN_BUS_TOT_AVD,FR,2011-01-01,14
PC,TRN_BUS_TOT_AVD,FR,2012-01-01,14
PC,TRN_BUS_TOT_AVD,FR,2013-01-01,18
PC,TRN_BUS_TOT_AVD,FR,2014-01-01,18
PC,TRN_BUS_TOT_AVD,FR,2015-01-01,18
PC,TRN_BUS_TOT_AVD,FR,2016-01-01,18
PC,TRN_BUS_TOT_AVD,HR,2000-01-01,18
PC,TRN_BUS_TOT_AVD,HR,2001-01-01,18
PC,TRN_BUS_TOT_AVD,HR,2002-01-01,17
PC,TRN_BUS_TOT_AVD,HR,2003-01-01,17
PC,TRN_BUS_TOT_AVD,HR,2004-01-01,16
PC,TRN_BUS_TOT_AVD,HR,2005-01-01,16
PC,TRN_BUS_TOT_AVD,HR,2006-01-01,16
PC,TRN_BUS_TOT_AVD,HR,2007-01-01,17
PC,TRN_BUS_TOT_AVD,HR,2008-01-01,17
PC,TRN_BUS_TOT_AVD,HR,2009-01-01,16
PC,TRN_BUS_TOT_AVD,HR,2010-01-01,16
PC,TRN_BUS_TOT_AVD,HR,2011-01-01,15
PC,TRN_BUS_TOT_AVD,HR,2012-01-01,14
PC,TRN_BUS_TOT_AVD,HR,2013-01-01,14
PC,TRN_BUS_TOT_AVD,HR,2014-01-01,14
PC,TRN_BUS_TOT_AVD,HR,2015-01-01,14
PC,TRN_BUS_TOT_AVD,HR,2016-01-01,15
PC,TRN_BUS_TOT_AVD,HU,2000-01-01,38
PC,TRN_BUS_TOT_AVD,HU,2001-01-01,38
PC,TRN_BUS_TOT_AVD,HU,2002-01-01,38
PC,TRN_BUS_TOT_AVD,HU,2003-01-01,37
PC,TRN_BUS_TOT_AVD,HU,2004-01-01,36
PC,TRN_BUS_TOT_AVD,HU,2005-01-01,35
PC,TRN_BUS_TOT_AVD,HU,2006-01-01,34
PC,TRN_BUS_TOT_AVD,HU,2007-01-01,32
PC,TRN_BUS_TOT_AVD,HU,2008-01-01,32
PC,TRN_BUS_TOT_AVD,HU,2009-01-01,30
PC,TRN_BUS_TOT_AVD,HU,2010-01-01,31
PC,TRN_BUS_TOT_AVD,HU,2011-01-01,31
PC,TRN_BUS_TOT_AVD,HU,2012-01-01,32
PC,TRN_BUS_TOT_AVD,HU,2013-01-01,32
PC,TRN_BUS_TOT_AVD,HU,2014-01-01,32
PC,TRN_BUS_TOT_AVD,HU,2015-01-01,31
PC,TRN_BUS_TOT_AVD,HU,2016-01-01,31
PC,TRN_BUS_TOT_AVD,IE,2000-01-01,19
PC,TRN_BUS_TOT_AVD,IE,2001-01-01,19
PC,TRN_BUS_TOT_AVD,IE,2002-01-01,19
PC,TRN_BUS_TOT_AVD,IE,2003-01-01,18
PC,TRN_BUS_TOT_AVD,IE,2004-01-01,18
PC,TRN_BUS_TOT_AVD,IE,2005-01-01,17
PC,TRN_BUS_TOT_AVD,IE,2006-01-01,17
PC,TRN_BUS_TOT_AVD,IE,2007-01-01,17
PC,TRN_BUS_TOT_AVD,IE,2008-01-01,17
PC,TRN_BUS_TOT_AVD,IE,2009-01-01,17
PC,TRN_BUS_TOT_AVD,IE,2010-01-01,17
PC,TRN_BUS_TOT_AVD,IE,2011-01-01,23
PC,TRN_BUS_TOT_AVD,IE,2012-01-01,17
PC,TRN_BUS_TOT_AVD,IE,2013-01-01,16
PC,TRN_BUS_TOT_AVD,IE,2014-01-01,20
PC,TRN_BUS_TOT_AVD,IE,2015-01-01,19
PC,TRN_BUS_TOT_AVD,IE,2016-01-01,20
PC,TRN_BUS_TOT_AVD,IS,2000-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2001-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2002-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2003-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2004-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2005-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2006-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2007-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2008-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2009-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2010-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2011-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2012-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2013-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2014-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2015-01-01,11
PC,TRN_BUS_TOT_AVD,IS,2016-01-01,11
PC,TRN_BUS_TOT_AVD,IT,2000-01-01,16
PC,TRN_BUS_TOT_AVD,IT,2001-01-01,16
PC,TRN_BUS_TOT_AVD,IT,2002-01-01,16
PC,TRN_BUS_TOT_AVD,IT,2003-01-01,16
PC,TRN_BUS_TOT_AVD,IT,2004-01-01,16
PC,TRN_BUS_TOT_AVD,IT,2005-01-01,18
PC,TRN_BUS_TOT_AVD,IT,2006-01-01,18
PC,TRN_BUS_TOT_AVD,IT,2007-01-01,18
PC,TRN_BUS_TOT_AVD,IT,2008-01-01,18
PC,TRN_BUS_TOT_AVD,IT,2009-01-01,17
PC,TRN_BUS_TOT_AVD,IT,2010-01-01,18
PC,TRN_BUS_TOT_AVD,IT,2011-01-01,18
PC,TRN_BUS_TOT_AVD,IT,2012-01-01,21
PC,TRN_BUS_TOT_AVD,IT,2013-01-01,20
PC,TRN_BUS_TOT_AVD,IT,2014-01-01,19
PC,TRN_BUS_TOT_AVD,IT,2015-01-01,18
PC,TRN_BUS_TOT_AVD,IT,2016-01-01,18
PC,TRN_BUS_TOT_AVD,LT,2000-01-01,17
PC,TRN_BUS_TOT_AVD,LT,2001-01-01,17
PC,TRN_BUS_TOT_AVD,LT,2002-01-01,17
PC,TRN_BUS_TOT_AVD,LT,2003-01-01,15
PC,TRN_BUS_TOT_AVD,LT,2004-01-01,13
PC,TRN_BUS_TOT_AVD,LT,2005-01-01,10
PC,TRN_BUS_TOT_AVD,LT,2006-01-01,9
PC,TRN_BUS_TOT_AVD,LT,2007-01-01,9
PC,TRN_BUS_TOT_AVD,LT,2008-01-01,8
PC,TRN_BUS_TOT_AVD,LT,2009-01-01,7
PC,TRN_BUS_TOT_AVD,LT,2010-01-01,8
PC,TRN_BUS_TOT_AVD,LT,2011-01-01,9
PC,TRN_BUS_TOT_AVD,LT,2012-01-01,8
PC,TRN_BUS_TOT_AVD,LT,2013-01-01,8
PC,TRN_BUS_TOT_AVD,LT,2014-01-01,11
PC,TRN_BUS_TOT_AVD,LT,2015-01-01,10
PC,TRN_BUS_TOT_AVD,LT,2016-01-01,10
PC,TRN_BUS_TOT_AVD,LU,2000-01-01,14
PC,TRN_BUS_TOT_AVD,LU,2001-01-01,14
PC,TRN_BUS_TOT_AVD,LU,2002-01-01,14
PC,TRN_BUS_TOT_AVD,LU,2003-01-01,14
PC,TRN_BUS_TOT_AVD,LU,2004-01-01,14
PC,TRN_BUS_TOT_AVD,LU,2005-01-01,14
PC,TRN_BUS_TOT_AVD,LU,2006-01-01,14
PC,TRN_BUS_TOT_AVD,LU,2007-01-01,15
PC,TRN_BUS_TOT_AVD,LU,2008-01-01,15
PC,TRN_BUS_TOT_AVD,LU,2009-01-01,15
PC,TRN_BUS_TOT_AVD,LU,2010-01-01,16
PC,TRN_BUS_TOT_AVD,LU,2011-01-01,16
PC,TRN_BUS_TOT_AVD,LU,2012-01-01,17
PC,TRN_BUS_TOT_AVD,LU,2013-01-01,17
PC,TRN_BUS_TOT_AVD,LU,2014-01-01,16
PC,TRN_BUS_TOT_AVD,LU,2015-01-01,17
PC,TRN_BUS_TOT_AVD,LU,2016-01-01,16
PC,TRN_BUS_TOT_AVD,LV,2000-01-01,21
PC,TRN_BUS_TOT_AVD,LV,2001-01-01,20
PC,TRN_BUS_TOT_AVD,LV,2002-01-01,20
PC,TRN_BUS_TOT_AVD,LV,2003-01-01,21
PC,TRN_BUS_TOT_AVD,LV,2004-01-01,23
PC,TRN_BUS_TOT_AVD,LV,2005-01-01,23
PC,TRN_BUS_TOT_AVD,LV,2006-01-01,21
PC,TRN_BUS_TOT_AVD,LV,2007-01-01,20
PC,TRN_BUS_TOT_AVD,LV,2008-01-01,21
PC,TRN_BUS_TOT_AVD,LV,2009-01-01,19
PC,TRN_BUS_TOT_AVD,LV,2010-01-01,21
PC,TRN_BUS_TOT_AVD,LV,2011-01-01,23
PC,TRN_BUS_TOT_AVD,LV,2012-01-01,23
PC,TRN_BUS_TOT_AVD,LV,2013-01-01,22
PC,TRN_BUS_TOT_AVD,LV,2014-01-01,21
PC,TRN_BUS_TOT_AVD,LV,2015-01-01,19
PC,TRN_BUS_TOT_AVD,LV,2016-01-01,18
PC,TRN_BUS_TOT_AVD,MK,2000-01-01,15
PC,TRN_BUS_TOT_AVD,MK,2001-01-01,17
PC,TRN_BUS_TOT_AVD,MK,2002-01-01,18
PC,TRN_BUS_TOT_AVD,MK,2003-01-01,21
PC,TRN_BUS_TOT_AVD,MK,2004-01-01,21
PC,TRN_BUS_TOT_AVD,MK,2005-01-01,20
PC,TRN_BUS_TOT_AVD,MK,2006-01-01,19
PC,TRN_BUS_TOT_AVD,MK,2007-01-01,22
PC,TRN_BUS_TOT_AVD,MK,2008-01-01,24
PC,TRN_BUS_TOT_AVD,MK,2009-01-01,24
PC,TRN_BUS_TOT_AVD,MK,2010-01-01,25
PC,TRN_BUS_TOT_AVD,MK,2011-01-01,25
PC,TRN_BUS_TOT_AVD,MK,2012-01-01,22
PC,TRN_BUS_TOT_AVD,MK,2013-01-01,18
PC,TRN_BUS_TOT_AVD,MK,2014-01-01,16
PC,TRN_BUS_TOT_AVD,MK,2015-01-01,16
PC,TRN_BUS_TOT_AVD,MK,2016-01-01,14
PC,TRN_BUS_TOT_AVD,MT,2000-01-01,20
PC,TRN_BUS_TOT_AVD,MT,2001-01-01,20
PC,TRN_BUS_TOT_AVD,MT,2002-01-01,20
PC,TRN_BUS_TOT_AVD,MT,2003-01-01,20
PC,TRN_BUS_TOT_AVD,MT,2004-01-01,20
PC,TRN_BUS_TOT_AVD,MT,2005-01-01,19
PC,TRN_BUS_TOT_AVD,MT,2006-01-01,19
PC,TRN_BUS_TOT_AVD,MT,2007-01-01,19
PC,TRN_BUS_TOT_AVD,MT,2008-01-01,19
PC,TRN_BUS_TOT_AVD,MT,2009-01-01,18
PC,TRN_BUS_TOT_AVD,MT,2010-01-01,18
PC,TRN_BUS_TOT_AVD,MT,2011-01-01,17
PC,TRN_BUS_TOT_AVD,MT,2012-01-01,17
PC,TRN_BUS_TOT_AVD,MT,2013-01-01,17
PC,TRN_BUS_TOT_AVD,MT,2014-01-01,16
PC,TRN_BUS_TOT_AVD,MT,2015-01-01,17
PC,TRN_BUS_TOT_AVD,MT,2016-01-01,17
PC,TRN_BUS_TOT_AVD,NL,2000-01-01,12
PC,TRN_BUS_TOT_AVD,NL,2001-01-01,12
PC,TRN_BUS_TOT_AVD,NL,2002-01-01,12
PC,TRN_BUS_TOT_AVD,NL,2003-01-01,11
PC,TRN_BUS_TOT_AVD,NL,2004-01-01,11
PC,TRN_BUS_TOT_AVD,NL,2005-01-01,11
PC,TRN_BUS_TOT_AVD,NL,2006-01-01,12
PC,TRN_BUS_TOT_AVD,NL,2007-01-01,12
PC,TRN_BUS_TOT_AVD,NL,2008-01-01,12
PC,TRN_BUS_TOT_AVD,NL,2009-01-01,12
PC,TRN_BUS_TOT_AVD,NL,2010-01-01,13
PC,TRN_BUS_TOT_AVD,NL,2011-01-01,13
PC,TRN_BUS_TOT_AVD,NL,2012-01-01,13
PC,TRN_BUS_TOT_AVD,NL,2013-01-01,14
PC,TRN_BUS_TOT_AVD,NL,2014-01-01,14
PC,TRN_BUS_TOT_AVD,NL,2015-01-01,13
PC,TRN_BUS_TOT_AVD,NL,2016-01-01,14
PC,TRN_BUS_TOT_AVD,NO,2000-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2001-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2002-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2003-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2004-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2005-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2006-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2007-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2008-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2009-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2010-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2011-01-01,11
PC,TRN_BUS_TOT_AVD,NO,2012-01-01,10
PC,TRN_BUS_TOT_AVD,NO,2013-01-01,10
PC,TRN_BUS_TOT_AVD,NO,2014-01-01,10
PC,TRN_BUS_TOT_AVD,NO,2015-01-01,10
PC,TRN_BUS_TOT_AVD,NO,2016-01-01,11
PC,TRN_BUS_TOT_AVD,PL,2000-01-01,39
PC,TRN_BUS_TOT_AVD,PL,2001-01-01,37
PC,TRN_BUS_TOT_AVD,PL,2002-01-01,34
PC,TRN_BUS_TOT_AVD,PL,2003-01-01,33
PC,TRN_BUS_TOT_AVD,PL,2004-01-01,32
PC,TRN_BUS_TOT_AVD,PL,2005-01-01,30
PC,TRN_BUS_TOT_AVD,PL,2006-01-01,30
PC,TRN_BUS_TOT_AVD,PL,2007-01-01,29
PC,TRN_BUS_TOT_AVD,PL,2008-01-01,28
PC,TRN_BUS_TOT_AVD,PL,2009-01-01,25
PC,TRN_BUS_TOT_AVD,PL,2010-01-01,23
PC,TRN_BUS_TOT_AVD,PL,2011-01-01,22
PC,TRN_BUS_TOT_AVD,PL,2012-01-01,23
PC,TRN_BUS_TOT_AVD,PL,2013-01-01,22
PC,TRN_BUS_TOT_AVD,PL,2014-01-01,21
PC,TRN_BUS_TOT_AVD,PL,2015-01-01,21
PC,TRN_BUS_TOT_AVD,PL,2016-01-01,21
PC,TRN_BUS_TOT_AVD,PT,2000-01-01,18
PC,TRN_BUS_TOT_AVD,PT,2001-01-01,17
PC,TRN_BUS_TOT_AVD,PT,2002-01-01,15
PC,TRN_BUS_TOT_AVD,PT,2003-01-01,14
PC,TRN_BUS_TOT_AVD,PT,2004-01-01,14
PC,TRN_BUS_TOT_AVD,PT,2005-01-01,10
PC,TRN_BUS_TOT_AVD,PT,2006-01-01,10
PC,TRN_BUS_TOT_AVD,PT,2007-01-01,10
PC,TRN_BUS_TOT_AVD,PT,2008-01-01,10
PC,TRN_BUS_TOT_AVD,PT,2009-01-01,10
PC,TRN_BUS_TOT_AVD,PT,2010-01-01,10
PC,TRN_BUS_TOT_AVD,PT,2011-01-01,10
PC,TRN_BUS_TOT_AVD,PT,2012-01-01,10
PC,TRN_BUS_TOT_AVD,PT,2013-01-01,10
PC,TRN_BUS_TOT_AVD,PT,2014-01-01,10
PC,TRN_BUS_TOT_AVD,PT,2015-01-01,10
PC,TRN_BUS_TOT_AVD,PT,2016-01-01,10
PC,TRN_BUS_TOT_AVD,RO,2000-01-01,28
PC,TRN_BUS_TOT_AVD,RO,2001-01-01,27
PC,TRN_BUS_TOT_AVD,RO,2002-01-01,24
PC,TRN_BUS_TOT_AVD,RO,2003-01-01,24
PC,TRN_BUS_TOT_AVD,RO,2004-01-01,23
PC,TRN_BUS_TOT_AVD,RO,2005-01-01,24
PC,TRN_BUS_TOT_AVD,RO,2006-01-01,23
PC,TRN_BUS_TOT_AVD,RO,2007-01-01,22
PC,TRN_BUS_TOT_AVD,RO,2008-01-01,27
PC,TRN_BUS_TOT_AVD,RO,2009-01-01,23
PC,TRN_BUS_TOT_AVD,RO,2010-01-01,21
PC,TRN_BUS_TOT_AVD,RO,2011-01-01,21
PC,TRN_BUS_TOT_AVD,RO,2012-01-01,21
PC,TRN_BUS_TOT_AVD,RO,2013-01-01,21
PC,TRN_BUS_TOT_AVD,RO,2014-01-01,21
PC,TRN_BUS_TOT_AVD,RO,2015-01-01,20
PC,TRN_BUS_TOT_AVD,RO,2016-01-01,19
PC,TRN_BUS_TOT_AVD,SE,2000-01-01,14
PC,TRN_BUS_TOT_AVD,SE,2001-01-01,14
PC,TRN_BUS_TOT_AVD,SE,2002-01-01,14
PC,TRN_BUS_TOT_AVD,SE,2003-01-01,14
PC,TRN_BUS_TOT_AVD,SE,2004-01-01,14
PC,TRN_BUS_TOT_AVD,SE,2005-01-01,14
PC,TRN_BUS_TOT_AVD,SE,2006-01-01,14
PC,TRN_BUS_TOT_AVD,SE,2007-01-01,15
PC,TRN_BUS_TOT_AVD,SE,2008-01-01,15
PC,TRN_BUS_TOT_AVD,SE,2009-01-01,15
PC,TRN_BUS_TOT_AVD,SE,2010-01-01,16
PC,TRN_BUS_TOT_AVD,SE,2011-01-01,16
PC,TRN_BUS_TOT_AVD,SE,2012-01-01,16
PC,TRN_BUS_TOT_AVD,SE,2013-01-01,16
PC,TRN_BUS_TOT_AVD,SE,2014-01-01,16
PC,TRN_BUS_TOT_AVD,SE,2015-01-01,16
PC,TRN_BUS_TOT_AVD,SE,2016-01-01,16
PC,TRN_BUS_TOT_AVD,SI,2000-01-01,17
PC,TRN_BUS_TOT_AVD,SI,2001-01-01,16
PC,TRN_BUS_TOT_AVD,SI,2002-01-01,16
PC,TRN_BUS_TOT_AVD,SI,2003-01-01,16
PC,TRN_BUS_TOT_AVD,SI,2004-01-01,15
PC,TRN_BUS_TOT_AVD,SI,2005-01-01,14
PC,TRN_BUS_TOT_AVD,SI,2006-01-01,14
PC,TRN_BUS_TOT_AVD,SI,2007-01-01,14
PC,TRN_BUS_TOT_AVD,SI,2008-01-01,13
PC,TRN_BUS_TOT_AVD,SI,2009-01-01,13
PC,TRN_BUS_TOT_AVD,SI,2010-01-01,13
PC,TRN_BUS_TOT_AVD,SI,2011-01-01,13
PC,TRN_BUS_TOT_AVD,SI,2012-01-01,13
