unit,sector,na_item,geotime,date,value
MIO_NAC,S13,GD,PT,2016-01-01,
MIO_NAC,S13,GD,PT,2017-01-01,
MIO_NAC,S13,GD,RO,1995-01-01,503
MIO_NAC,S13,GD,RO,1996-01-01,1209
MIO_NAC,S13,GD,RO,1997-01-01,3840
MIO_NAC,S13,GD,RO,1998-01-01,6217
MIO_NAC,S13,GD,RO,1999-01-01,11974
MIO_NAC,S13,GD,RO,2000-01-01,18185
MIO_NAC,S13,GD,RO,2001-01-01,30368
MIO_NAC,S13,GD,RO,2002-01-01,37795
MIO_NAC,S13,GD,RO,2003-01-01,42431
MIO_NAC,S13,GD,RO,2004-01-01,46356
MIO_NAC,S13,GD,RO,2005-01-01,45625
MIO_NAC,S13,GD,RO,2006-01-01,42583
MIO_NAC,S13,GD,RO,2007-01-01,50954
MIO_NAC,S13,GD,RO,2008-01-01,66814
MIO_NAC,S13,GD,RO,2009-01-01,116225
MIO_NAC,S13,GD,RO,2010-01-01,157410
MIO_NAC,S13,GD,RO,2011-01-01,
MIO_NAC,S13,GD,RO,2012-01-01,
MIO_NAC,S13,GD,RO,2013-01-01,
MIO_NAC,S13,GD,RO,2014-01-01,
MIO_NAC,S13,GD,RO,2015-01-01,
MIO_NAC,S13,GD,RO,2016-01-01,
MIO_NAC,S13,GD,RO,2017-01-01,
MIO_NAC,S13,GD,SE,1995-01-01,1309923
MIO_NAC,S13,GD,SE,1996-01-01,1351003
MIO_NAC,S13,GD,SE,1997-01-01,1364248
MIO_NAC,S13,GD,SE,1998-01-01,1417196
MIO_NAC,S13,GD,SE,1999-01-01,1371032
MIO_NAC,S13,GD,SE,2000-01-01,1209595
MIO_NAC,S13,GD,SE,2001-01-01,1296008
MIO_NAC,S13,GD,SE,2002-01-01,1293116
MIO_NAC,S13,GD,SE,2003-01-01,1332063
MIO_NAC,S13,GD,SE,2004-01-01,1371971
MIO_NAC,S13,GD,SE,2005-01-01,1429434
MIO_NAC,S13,GD,SE,2006-01-01,1363126
MIO_NAC,S13,GD,SE,2007-01-01,1294142
MIO_NAC,S13,GD,SE,2008-01-01,1279954
MIO_NAC,S13,GD,SE,2009-01-01,1361160
MIO_NAC,S13,GD,SE,2010-01-01,1360305
MIO_NAC,S13,GD,SE,2011-01-01,
MIO_NAC,S13,GD,SE,2012-01-01,
MIO_NAC,S13,GD,SE,2013-01-01,
MIO_NAC,S13,GD,SE,2014-01-01,
MIO_NAC,S13,GD,SE,2015-01-01,
MIO_NAC,S13,GD,SE,2016-01-01,
MIO_NAC,S13,GD,SE,2017-01-01,
MIO_NAC,S13,GD,SI,1995-01-01,1926
MIO_NAC,S13,GD,SI,1996-01-01,2619
MIO_NAC,S13,GD,SI,1997-01-01,3052
MIO_NAC,S13,GD,SI,1998-01-01,3489
MIO_NAC,S13,GD,SI,1999-01-01,4084
MIO_NAC,S13,GD,SI,2000-01-01,4886
MIO_NAC,S13,GD,SI,2001-01-01,5511
MIO_NAC,S13,GD,SI,2002-01-01,6442
MIO_NAC,S13,GD,SI,2003-01-01,6856
MIO_NAC,S13,GD,SI,2004-01-01,7429
MIO_NAC,S13,GD,SI,2005-01-01,7682
MIO_NAC,S13,GD,SI,2006-01-01,8204
MIO_NAC,S13,GD,SI,2007-01-01,8025
MIO_NAC,S13,GD,SI,2008-01-01,8274
MIO_NAC,S13,GD,SI,2009-01-01,12527
MIO_NAC,S13,GD,SI,2010-01-01,13907
MIO_NAC,S13,GD,SI,2011-01-01,
MIO_NAC,S13,GD,SI,2012-01-01,
MIO_NAC,S13,GD,SI,2013-01-01,
MIO_NAC,S13,GD,SI,2014-01-01,
MIO_NAC,S13,GD,SI,2015-01-01,
MIO_NAC,S13,GD,SI,2016-01-01,
MIO_NAC,S13,GD,SI,2017-01-01,
MIO_NAC,S13,GD,SK,1995-01-01,4266
MIO_NAC,S13,GD,SK,1996-01-01,6695
MIO_NAC,S13,GD,SK,1997-01-01,8052
MIO_NAC,S13,GD,SK,1998-01-01,9028
MIO_NAC,S13,GD,SK,1999-01-01,13440
MIO_NAC,S13,GD,SK,2000-01-01,15681
MIO_NAC,S13,GD,SK,2001-01-01,16565
MIO_NAC,S13,GD,SK,2002-01-01,15986
MIO_NAC,S13,GD,SK,2003-01-01,17219
MIO_NAC,S13,GD,SK,2004-01-01,18735
MIO_NAC,S13,GD,SK,2005-01-01,17201
MIO_NAC,S13,GD,SK,2006-01-01,17430
MIO_NAC,S13,GD,SK,2007-01-01,18979
MIO_NAC,S13,GD,SK,2008-01-01,19493
MIO_NAC,S13,GD,SK,2009-01-01,23236
MIO_NAC,S13,GD,SK,2010-01-01,27842
MIO_NAC,S13,GD,SK,2011-01-01,
MIO_NAC,S13,GD,SK,2012-01-01,
MIO_NAC,S13,GD,SK,2013-01-01,
MIO_NAC,S13,GD,SK,2014-01-01,
MIO_NAC,S13,GD,SK,2015-01-01,
MIO_NAC,S13,GD,SK,2016-01-01,
MIO_NAC,S13,GD,SK,2017-01-01,
MIO_NAC,S13,GD,UK,1995-01-01,378245
MIO_NAC,S13,GD,UK,1996-01-01,400253
MIO_NAC,S13,GD,UK,1997-01-01,411845
MIO_NAC,S13,GD,UK,1998-01-01,408217
MIO_NAC,S13,GD,UK,1999-01-01,410732
MIO_NAC,S13,GD,UK,2000-01-01,403133
MIO_NAC,S13,GD,UK,2001-01-01,387617
MIO_NAC,S13,GD,UK,2002-01-01,406983
MIO_NAC,S13,GD,UK,2003-01-01,445516
MIO_NAC,S13,GD,UK,2004-01-01,506689
MIO_NAC,S13,GD,UK,2005-01-01,552591
MIO_NAC,S13,GD,UK,2006-01-01,596771
MIO_NAC,S13,GD,UK,2007-01-01,643457
MIO_NAC,S13,GD,UK,2008-01-01,784963
MIO_NAC,S13,GD,UK,2009-01-01,979797
MIO_NAC,S13,GD,UK,2010-01-01,1194338
MIO_NAC,S13,GD,UK,2011-01-01,
MIO_NAC,S13,GD,UK,2012-01-01,
MIO_NAC,S13,GD,UK,2013-01-01,
MIO_NAC,S13,GD,UK,2014-01-01,
MIO_NAC,S13,GD,UK,2015-01-01,
MIO_NAC,S13,GD,UK,2016-01-01,
MIO_NAC,S13,GD,UK,2017-01-01,
MIO_NAC,S13,GD_F2,AT,1995-01-01,0
MIO_NAC,S13,GD_F2,AT,1996-01-01,0
MIO_NAC,S13,GD_F2,AT,1997-01-01,0
MIO_NAC,S13,GD_F2,AT,1998-01-01,0
MIO_NAC,S13,GD_F2,AT,1999-01-01,0
MIO_NAC,S13,GD_F2,AT,2000-01-01,0
MIO_NAC,S13,GD_F2,AT,2001-01-01,0
MIO_NAC,S13,GD_F2,AT,2002-01-01,451
MIO_NAC,S13,GD_F2,AT,2003-01-01,576
MIO_NAC,S13,GD_F2,AT,2004-01-01,659
MIO_NAC,S13,GD_F2,AT,2005-01-01,736
MIO_NAC,S13,GD_F2,AT,2006-01-01,786
MIO_NAC,S13,GD_F2,AT,2007-01-01,865
MIO_NAC,S13,GD_F2,AT,2008-01-01,960
MIO_NAC,S13,GD_F2,AT,2009-01-01,9476
MIO_NAC,S13,GD_F2,AT,2010-01-01,7602
MIO_NAC,S13,GD_F2,AT,2011-01-01,
MIO_NAC,S13,GD_F2,AT,2012-01-01,
MIO_NAC,S13,GD_F2,AT,2013-01-01,
MIO_NAC,S13,GD_F2,AT,2014-01-01,
MIO_NAC,S13,GD_F2,AT,2015-01-01,
MIO_NAC,S13,GD_F2,AT,2016-01-01,
MIO_NAC,S13,GD_F2,AT,2017-01-01,
MIO_NAC,S13,GD_F2,BE,1995-01-01,521
MIO_NAC,S13,GD_F2,BE,1996-01-01,543
MIO_NAC,S13,GD_F2,BE,1997-01-01,569
MIO_NAC,S13,GD_F2,BE,1998-01-01,575
MIO_NAC,S13,GD_F2,BE,1999-01-01,598
MIO_NAC,S13,GD_F2,BE,2000-01-01,597
MIO_NAC,S13,GD_F2,BE,2001-01-01,479
MIO_NAC,S13,GD_F2,BE,2002-01-01,549
MIO_NAC,S13,GD_F2,BE,2003-01-01,686
MIO_NAC,S13,GD_F2,BE,2004-01-01,784
MIO_NAC,S13,GD_F2,BE,2005-01-01,893
MIO_NAC,S13,GD_F2,BE,2006-01-01,1009
MIO_NAC,S13,GD_F2,BE,2007-01-01,1115
MIO_NAC,S13,GD_F2,BE,2008-01-01,1176
MIO_NAC,S13,GD_F2,BE,2009-01-01,1279
MIO_NAC,S13,GD_F2,BE,2010-01-01,1393
MIO_NAC,S13,GD_F2,BE,2011-01-01,
MIO_NAC,S13,GD_F2,BE,2012-01-01,
MIO_NAC,S13,GD_F2,BE,2013-01-01,
MIO_NAC,S13,GD_F2,BE,2014-01-01,
MIO_NAC,S13,GD_F2,BE,2015-01-01,
MIO_NAC,S13,GD_F2,BE,2016-01-01,
MIO_NAC,S13,GD_F2,BE,2017-01-01,
MIO_NAC,S13,GD_F2,CY,1995-01-01,615
MIO_NAC,S13,GD_F2,CY,1996-01-01,567
MIO_NAC,S13,GD_F2,CY,1997-01-01,618
MIO_NAC,S13,GD_F2,CY,1998-01-01,630
MIO_NAC,S13,GD_F2,CY,1999-01-01,645
MIO_NAC,S13,GD_F2,CY,2000-01-01,1000
MIO_NAC,S13,GD_F2,CY,2001-01-01,920
MIO_NAC,S13,GD_F2,CY,2002-01-01,0
MIO_NAC,S13,GD_F2,CY,2003-01-01,0
MIO_NAC,S13,GD_F2,CY,2004-01-01,0
MIO_NAC,S13,GD_F2,CY,2005-01-01,0
MIO_NAC,S13,GD_F2,CY,2006-01-01,0
MIO_NAC,S13,GD_F2,CY,2007-01-01,0
MIO_NAC,S13,GD_F2,CY,2008-01-01,73
MIO_NAC,S13,GD_F2,CY,2009-01-01,82
MIO_NAC,S13,GD_F2,CY,2010-01-01,92
MIO_NAC,S13,GD_F2,CY,2011-01-01,
MIO_NAC,S13,GD_F2,CY,2012-01-01,
MIO_NAC,S13,GD_F2,CY,2013-01-01,
MIO_NAC,S13,GD_F2,CY,2014-01-01,
MIO_NAC,S13,GD_F2,CY,2015-01-01,
MIO_NAC,S13,GD_F2,CY,2016-01-01,
MIO_NAC,S13,GD_F2,CY,2017-01-01,
MIO_NAC,S13,GD_F2,CZ,1995-01-01,0
MIO_NAC,S13,GD_F2,CZ,1996-01-01,0
MIO_NAC,S13,GD_F2,CZ,1997-01-01,0
MIO_NAC,S13,GD_F2,CZ,1998-01-01,0
MIO_NAC,S13,GD_F2,CZ,1999-01-01,0
MIO_NAC,S13,GD_F2,CZ,2000-01-01,0
MIO_NAC,S13,GD_F2,CZ,2001-01-01,7163
MIO_NAC,S13,GD_F2,CZ,2002-01-01,24416
MIO_NAC,S13,GD_F2,CZ,2003-01-01,10961
MIO_NAC,S13,GD_F2,CZ,2004-01-01,12216
MIO_NAC,S13,GD_F2,CZ,2005-01-01,10119
MIO_NAC,S13,GD_F2,CZ,2006-01-01,7871
MIO_NAC,S13,GD_F2,CZ,2007-01-01,8752
MIO_NAC,S13,GD_F2,CZ,2008-01-01,9650
MIO_NAC,S13,GD_F2,CZ,2009-01-01,9639
MIO_NAC,S13,GD_F2,CZ,2010-01-01,8515
MIO_NAC,S13,GD_F2,CZ,2011-01-01,
MIO_NAC,S13,GD_F2,CZ,2012-01-01,
MIO_NAC,S13,GD_F2,CZ,2013-01-01,
MIO_NAC,S13,GD_F2,CZ,2014-01-01,
MIO_NAC,S13,GD_F2,CZ,2015-01-01,
MIO_NAC,S13,GD_F2,CZ,2016-01-01,
MIO_NAC,S13,GD_F2,CZ,2017-01-01,
MIO_NAC,S13,GD_F2,DE,1995-01-01,9503
MIO_NAC,S13,GD_F2,DE,1996-01-01,10922
MIO_NAC,S13,GD_F2,DE,1997-01-01,7523
MIO_NAC,S13,GD_F2,DE,1998-01-01,10287
MIO_NAC,S13,GD_F2,DE,1999-01-01,9432
MIO_NAC,S13,GD_F2,DE,2000-01-01,10939
MIO_NAC,S13,GD_F2,DE,2001-01-01,10127
MIO_NAC,S13,GD_F2,DE,2002-01-01,7244
MIO_NAC,S13,GD_F2,DE,2003-01-01,6851
MIO_NAC,S13,GD_F2,DE,2004-01-01,5284
MIO_NAC,S13,GD_F2,DE,2005-01-01,5402
MIO_NAC,S13,GD_F2,DE,2006-01-01,7410
MIO_NAC,S13,GD_F2,DE,2007-01-01,6674
MIO_NAC,S13,GD_F2,DE,2008-01-01,12466
MIO_NAC,S13,GD_F2,DE,2009-01-01,9980
MIO_NAC,S13,GD_F2,DE,2010-01-01,10889
MIO_NAC,S13,GD_F2,DE,2011-01-01,
MIO_NAC,S13,GD_F2,DE,2012-01-01,
MIO_NAC,S13,GD_F2,DE,2013-01-01,
MIO_NAC,S13,GD_F2,DE,2014-01-01,
MIO_NAC,S13,GD_F2,DE,2015-01-01,
MIO_NAC,S13,GD_F2,DE,2016-01-01,
MIO_NAC,S13,GD_F2,DE,2017-01-01,
MIO_NAC,S13,GD_F2,DK,1995-01-01,
MIO_NAC,S13,GD_F2,DK,1996-01-01,
MIO_NAC,S13,GD_F2,DK,1997-01-01,
MIO_NAC,S13,GD_F2,DK,1998-01-01,
MIO_NAC,S13,GD_F2,DK,1999-01-01,
MIO_NAC,S13,GD_F2,DK,2000-01-01,9085
MIO_NAC,S13,GD_F2,DK,2001-01-01,9991
MIO_NAC,S13,GD_F2,DK,2002-01-01,11067
MIO_NAC,S13,GD_F2,DK,2003-01-01,11253
MIO_NAC,S13,GD_F2,DK,2004-01-01,11593
MIO_NAC,S13,GD_F2,DK,2005-01-01,12316
MIO_NAC,S13,GD_F2,DK,2006-01-01,13088
MIO_NAC,S13,GD_F2,DK,2007-01-01,13297
MIO_NAC,S13,GD_F2,DK,2008-01-01,14182
MIO_NAC,S13,GD_F2,DK,2009-01-01,14506
MIO_NAC,S13,GD_F2,DK,2010-01-01,14780
MIO_NAC,S13,GD_F2,DK,2011-01-01,
MIO_NAC,S13,GD_F2,DK,2012-01-01,
MIO_NAC,S13,GD_F2,DK,2013-01-01,
MIO_NAC,S13,GD_F2,DK,2014-01-01,
MIO_NAC,S13,GD_F2,DK,2015-01-01,
MIO_NAC,S13,GD_F2,DK,2016-01-01,
MIO_NAC,S13,GD_F2,DK,2017-01-01,
MIO_NAC,S13,GD_F2,EE,1995-01-01,
MIO_NAC,S13,GD_F2,EE,1996-01-01,
MIO_NAC,S13,GD_F2,EE,1997-01-01,
MIO_NAC,S13,GD_F2,EE,1998-01-01,
MIO_NAC,S13,GD_F2,EE,1999-01-01,
MIO_NAC,S13,GD_F2,EE,2000-01-01,
MIO_NAC,S13,GD_F2,EE,2001-01-01,
MIO_NAC,S13,GD_F2,EE,2002-01-01,
MIO_NAC,S13,GD_F2,EE,2003-01-01,
MIO_NAC,S13,GD_F2,EE,2004-01-01,
MIO_NAC,S13,GD_F2,EE,2005-01-01,
MIO_NAC,S13,GD_F2,EE,2006-01-01,
MIO_NAC,S13,GD_F2,EE,2007-01-01,
MIO_NAC,S13,GD_F2,EE,2008-01-01,
MIO_NAC,S13,GD_F2,EE,2009-01-01,
MIO_NAC,S13,GD_F2,EE,2010-01-01,
MIO_NAC,S13,GD_F2,EE,2011-01-01,
MIO_NAC,S13,GD_F2,EE,2012-01-01,
MIO_NAC,S13,GD_F2,EE,2013-01-01,
MIO_NAC,S13,GD_F2,EE,2014-01-01,
MIO_NAC,S13,GD_F2,EE,2015-01-01,
MIO_NAC,S13,GD_F2,EE,2016-01-01,
MIO_NAC,S13,GD_F2,EE,2017-01-01,
MIO_NAC,S13,GD_F2,EL,1995-01-01,250
MIO_NAC,S13,GD_F2,EL,1996-01-01,256
MIO_NAC,S13,GD_F2,EL,1997-01-01,273
MIO_NAC,S13,GD_F2,EL,1998-01-01,374
MIO_NAC,S13,GD_F2,EL,1999-01-01,544
MIO_NAC,S13,GD_F2,EL,2000-01-01,497
MIO_NAC,S13,GD_F2,EL,2001-01-01,603
MIO_NAC,S13,GD_F2,EL,2002-01-01,1260
MIO_NAC,S13,GD_F2,EL,2003-01-01,1149
MIO_NAC,S13,GD_F2,EL,2004-01-01,1315
MIO_NAC,S13,GD_F2,EL,2005-01-01,1378
MIO_NAC,S13,GD_F2,EL,2006-01-01,1085
MIO_NAC,S13,GD_F2,EL,2007-01-01,751
MIO_NAC,S13,GD_F2,EL,2008-01-01,844
MIO_NAC,S13,GD_F2,EL,2009-01-01,1663
MIO_NAC,S13,GD_F2,EL,2010-01-01,1203
MIO_NAC,S13,GD_F2,EL,2011-01-01,
MIO_NAC,S13,GD_F2,EL,2012-01-01,
MIO_NAC,S13,GD_F2,EL,2013-01-01,
MIO_NAC,S13,GD_F2,EL,2014-01-01,
MIO_NAC,S13,GD_F2,EL,2015-01-01,
MIO_NAC,S13,GD_F2,EL,2016-01-01,
MIO_NAC,S13,GD_F2,EL,2017-01-01,
MIO_NAC,S13,GD_F2,ES,1995-01-01,2338
MIO_NAC,S13,GD_F2,ES,1996-01-01,2436
MIO_NAC,S13,GD_F2,ES,1997-01-01,2333
MIO_NAC,S13,GD_F2,ES,1998-01-01,2503
MIO_NAC,S13,GD_F2,ES,1999-01-01,2643
MIO_NAC,S13,GD_F2,ES,2000-01-01,2595
MIO_NAC,S13,GD_F2,ES,2001-01-01,2522
MIO_NAC,S13,GD_F2,ES,2002-01-01,2134
MIO_NAC,S13,GD_F2,ES,2003-01-01,2307
MIO_NAC,S13,GD_F2,ES,2004-01-01,2543
MIO_NAC,S13,GD_F2,ES,2005-01-01,2798
MIO_NAC,S13,GD_F2,ES,2006-01-01,3064
MIO_NAC,S13,GD_F2,ES,2007-01-01,3307
MIO_NAC,S13,GD_F2,ES,2008-01-01,3420
MIO_NAC,S13,GD_F2,ES,2009-01-01,3468
MIO_NAC,S13,GD_F2,ES,2010-01-01,3584
MIO_NAC,S13,GD_F2,ES,2011-01-01,
MIO_NAC,S13,GD_F2,ES,2012-01-01,
MIO_NAC,S13,GD_F2,ES,2013-01-01,
MIO_NAC,S13,GD_F2,ES,2014-01-01,
MIO_NAC,S13,GD_F2,ES,2015-01-01,
MIO_NAC,S13,GD_F2,ES,2016-01-01,
MIO_NAC,S13,GD_F2,ES,2017-01-01,
MIO_NAC,S13,GD_F2,FI,1995-01-01,229
MIO_NAC,S13,GD_F2,FI,1996-01-01,242
MIO_NAC,S13,GD_F2,FI,1997-01-01,251
MIO_NAC,S13,GD_F2,FI,1998-01-01,227
MIO_NAC,S13,GD_F2,FI,1999-01-01,240
MIO_NAC,S13,GD_F2,FI,2000-01-01,251
MIO_NAC,S13,GD_F2,FI,2001-01-01,210
MIO_NAC,S13,GD_F2,FI,2002-01-01,236
MIO_NAC,S13,GD_F2,FI,2003-01-01,264
MIO_NAC,S13,GD_F2,FI,2004-01-01,298
MIO_NAC,S13,GD_F2,FI,2005-01-01,354
MIO_NAC,S13,GD_F2,FI,2006-01-01,387
MIO_NAC,S13,GD_F2,FI,2007-01-01,417
MIO_NAC,S13,GD_F2,FI,2008-01-01,444
MIO_NAC,S13,GD_F2,FI,2009-01-01,704
MIO_NAC,S13,GD_F2,FI,2010-01-01,661
MIO_NAC,S13,GD_F2,FI,2011-01-01,
MIO_NAC,S13,GD_F2,FI,2012-01-01,
MIO_NAC,S13,GD_F2,FI,2013-01-01,
MIO_NAC,S13,GD_F2,FI,2014-01-01,
MIO_NAC,S13,GD_F2,FI,2015-01-01,
MIO_NAC,S13,GD_F2,FI,2016-01-01,
MIO_NAC,S13,GD_F2,FI,2017-01-01,
MIO_NAC,S13,GD_F2,FR,1995-01-01,42647
MIO_NAC,S13,GD_F2,FR,1996-01-01,43493
MIO_NAC,S13,GD_F2,FR,1997-01-01,40264
MIO_NAC,S13,GD_F2,FR,1998-01-01,42791
MIO_NAC,S13,GD_F2,FR,1999-01-01,45522
MIO_NAC,S13,GD_F2,FR,2000-01-01,37040
MIO_NAC,S13,GD_F2,FR,2001-01-01,31206
MIO_NAC,S13,GD_F2,FR,2002-01-01,22972
MIO_NAC,S13,GD_F2,FR,2003-01-01,16803
MIO_NAC,S13,GD_F2,FR,2004-01-01,15567
MIO_NAC,S13,GD_F2,FR,2005-01-01,16027
MIO_NAC,S13,GD_F2,FR,2006-01-01,21893
MIO_NAC,S13,GD_F2,FR,2007-01-01,24120
MIO_NAC,S13,GD_F2,FR,2008-01-01,28319
MIO_NAC,S13,GD_F2,FR,2009-01-01,25966
MIO_NAC,S13,GD_F2,FR,2010-01-01,28036
MIO_NAC,S13,GD_F2,FR,2011-01-01,
MIO_NAC,S13,GD_F2,FR,2012-01-01,
MIO_NAC,S13,GD_F2,FR,2013-01-01,
MIO_NAC,S13,GD_F2,FR,2014-01-01,
MIO_NAC,S13,GD_F2,FR,2015-01-01,
MIO_NAC,S13,GD_F2,FR,2016-01-01,
MIO_NAC,S13,GD_F2,FR,2017-01-01,
MIO_NAC,S13,GD_F2,HR,1995-01-01,
MIO_NAC,S13,GD_F2,HR,1996-01-01,
MIO_NAC,S13,GD_F2,HR,1997-01-01,
MIO_NAC,S13,GD_F2,HR,1998-01-01,
MIO_NAC,S13,GD_F2,HR,1999-01-01,
MIO_NAC,S13,GD_F2,HR,2000-01-01,0
MIO_NAC,S13,GD_F2,HR,2001-01-01,0
MIO_NAC,S13,GD_F2,HR,2002-01-01,0
MIO_NAC,S13,GD_F2,HR,2003-01-01,0
MIO_NAC,S13,GD_F2,HR,2004-01-01,0
MIO_NAC,S13,GD_F2,HR,2005-01-01,0
MIO_NAC,S13,GD_F2,HR,2006-01-01,0
MIO_NAC,S13,GD_F2,HR,2007-01-01,0
MIO_NAC,S13,GD_F2,HR,2008-01-01,0
MIO_NAC,S13,GD_F2,HR,2009-01-01,0
MIO_NAC,S13,GD_F2,HR,2010-01-01,0
MIO_NAC,S13,GD_F2,HR,2011-01-01,
MIO_NAC,S13,GD_F2,HR,2012-01-01,
MIO_NAC,S13,GD_F2,HR,2013-01-01,
MIO_NAC,S13,GD_F2,HR,2014-01-01,
MIO_NAC,S13,GD_F2,HR,2015-01-01,
MIO_NAC,S13,GD_F2,HR,2016-01-01,
MIO_NAC,S13,GD_F2,HR,2017-01-01,
MIO_NAC,S13,GD_F2,HU,1995-01-01,460
MIO_NAC,S13,GD_F2,HU,1996-01-01,5900
MIO_NAC,S13,GD_F2,HU,1997-01-01,22600
MIO_NAC,S13,GD_F2,HU,1998-01-01,19611
MIO_NAC,S13,GD_F2,HU,1999-01-01,19462
MIO_NAC,S13,GD_F2,HU,2000-01-01,23064
MIO_NAC,S13,GD_F2,HU,2001-01-01,36286
MIO_NAC,S13,GD_F2,HU,2002-01-01,37331
MIO_NAC,S13,GD_F2,HU,2003-01-01,18938
MIO_NAC,S13,GD_F2,HU,2004-01-01,43495
MIO_NAC,S13,GD_F2,HU,2005-01-01,33082
MIO_NAC,S13,GD_F2,HU,2006-01-01,24663
MIO_NAC,S13,GD_F2,HU,2007-01-01,36761
MIO_NAC,S13,GD_F2,HU,2008-01-01,43062
MIO_NAC,S13,GD_F2,HU,2009-01-01,16626
MIO_NAC,S13,GD_F2,HU,2010-01-01,23689
MIO_NAC,S13,GD_F2,HU,2011-01-01,
MIO_NAC,S13,GD_F2,HU,2012-01-01,
MIO_NAC,S13,GD_F2,HU,2013-01-01,
MIO_NAC,S13,GD_F2,HU,2014-01-01,
MIO_NAC,S13,GD_F2,HU,2015-01-01,
MIO_NAC,S13,GD_F2,HU,2016-01-01,
MIO_NAC,S13,GD_F2,HU,2017-01-01,
MIO_NAC,S13,GD_F2,IE,1995-01-01,6451
MIO_NAC,S13,GD_F2,IE,1996-01-01,7140
MIO_NAC,S13,GD_F2,IE,1997-01-01,7516
MIO_NAC,S13,GD_F2,IE,1998-01-01,8031
MIO_NAC,S13,GD_F2,IE,1999-01-01,8118
MIO_NAC,S13,GD_F2,IE,2000-01-01,8060
MIO_NAC,S13,GD_F2,IE,2001-01-01,7830
MIO_NAC,S13,GD_F2,IE,2002-01-01,7735
MIO_NAC,S13,GD_F2,IE,2003-01-01,7913
MIO_NAC,S13,GD_F2,IE,2004-01-01,8075
MIO_NAC,S13,GD_F2,IE,2005-01-01,8319
MIO_NAC,S13,GD_F2,IE,2006-01-01,8072
MIO_NAC,S13,GD_F2,IE,2007-01-01,7675
MIO_NAC,S13,GD_F2,IE,2008-01-01,8844
MIO_NAC,S13,GD_F2,IE,2009-01-01,10308
MIO_NAC,S13,GD_F2,IE,2010-01-01,13711
MIO_NAC,S13,GD_F2,IE,2011-01-01,
MIO_NAC,S13,GD_F2,IE,2012-01-01,
MIO_NAC,S13,GD_F2,IE,2013-01-01,
MIO_NAC,S13,GD_F2,IE,2014-01-01,
MIO_NAC,S13,GD_F2,IE,2015-01-01,
MIO_NAC,S13,GD_F2,IE,2016-01-01,
MIO_NAC,S13,GD_F2,IE,2017-01-01,
MIO_NAC,S13,GD_F2,IT,1995-01-01,84635
MIO_NAC,S13,GD_F2,IT,1996-01-01,90638
MIO_NAC,S13,GD_F2,IT,1997-01-01,93466
MIO_NAC,S13,GD_F2,IT,1998-01-01,97609
MIO_NAC,S13,GD_F2,IT,1999-01-01,110505
MIO_NAC,S13,GD_F2,IT,2000-01-01,115774
MIO_NAC,S13,GD_F2,IT,2001-01-01,138853
MIO_NAC,S13,GD_F2,IT,2002-01-01,150205
MIO_NAC,S13,GD_F2,IT,2003-01-01,112321
MIO_NAC,S13,GD_F2,IT,2004-01-01,128808
MIO_NAC,S13,GD_F2,IT,2005-01-01,149558
MIO_NAC,S13,GD_F2,IT,2006-01-01,157026
MIO_NAC,S13,GD_F2,IT,2007-01-01,143046
MIO_NAC,S13,GD_F2,IT,2008-01-01,147284
MIO_NAC,S13,GD_F2,IT,2009-01-01,155785
MIO_NAC,S13,GD_F2,IT,2010-01-01,156875
MIO_NAC,S13,GD_F2,IT,2011-01-01,
MIO_NAC,S13,GD_F2,IT,2012-01-01,
MIO_NAC,S13,GD_F2,IT,2013-01-01,
MIO_NAC,S13,GD_F2,IT,2014-01-01,
MIO_NAC,S13,GD_F2,IT,2015-01-01,
MIO_NAC,S13,GD_F2,IT,2016-01-01,
MIO_NAC,S13,GD_F2,IT,2017-01-01,
MIO_NAC,S13,GD_F2,LT,1995-01-01,0
MIO_NAC,S13,GD_F2,LT,1996-01-01,0
MIO_NAC,S13,GD_F2,LT,1997-01-01,0
MIO_NAC,S13,GD_F2,LT,1998-01-01,0
MIO_NAC,S13,GD_F2,LT,1999-01-01,15
MIO_NAC,S13,GD_F2,LT,2000-01-01,37
MIO_NAC,S13,GD_F2,LT,2001-01-01,50
MIO_NAC,S13,GD_F2,LT,2002-01-01,138
MIO_NAC,S13,GD_F2,LT,2003-01-01,178
MIO_NAC,S13,GD_F2,LT,2004-01-01,94
MIO_NAC,S13,GD_F2,LT,2005-01-01,67
MIO_NAC,S13,GD_F2,LT,2006-01-01,0
MIO_NAC,S13,GD_F2,LT,2007-01-01,0
MIO_NAC,S13,GD_F2,LT,2008-01-01,0
MIO_NAC,S13,GD_F2,LT,2009-01-01,1
MIO_NAC,S13,GD_F2,LT,2010-01-01,4
MIO_NAC,S13,GD_F2,LT,2011-01-01,
MIO_NAC,S13,GD_F2,LT,2012-01-01,
MIO_NAC,S13,GD_F2,LT,2013-01-01,
MIO_NAC,S13,GD_F2,LT,2014-01-01,
MIO_NAC,S13,GD_F2,LT,2015-01-01,
MIO_NAC,S13,GD_F2,LT,2016-01-01,
MIO_NAC,S13,GD_F2,LT,2017-01-01,
MIO_NAC,S13,GD_F2,LU,1995-01-01,39
MIO_NAC,S13,GD_F2,LU,1996-01-01,31
MIO_NAC,S13,GD_F2,LU,1997-01-01,37
MIO_NAC,S13,GD_F2,LU,1998-01-01,47
MIO_NAC,S13,GD_F2,LU,1999-01-01,35
MIO_NAC,S13,GD_F2,LU,2000-01-01,31
