co_nco,sector,finpos,na_item,unit,geotime,date,value
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HR,2013-01-01,474328.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HR,2014-01-01,466767.9
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HR,2015-01-01,468369.6
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HR,2016-01-01,462883.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HR,2017-01-01,470497.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,1995-01-01,2565945.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,1996-01-01,3334451.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,1997-01-01,4298992.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,1998-01-01,5057983.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,1999-01-01,6139981.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2000-01-01,7937498.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2001-01-01,9467114.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2002-01-01,10600438.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2003-01-01,13627826.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2004-01-01,15926155.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2005-01-01,19640992.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2006-01-01,22760534.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2007-01-01,27803987.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2008-01-01,32174033.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2009-01-01,34273704.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2010-01-01,34656039.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2011-01-01,36101777.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2012-01-01,33472792.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2013-01-01,32869429.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2014-01-01,34423344.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2015-01-01,33197459.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2016-01-01,32775309.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,HU,2017-01-01,31950274.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,1995-01-01,
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,1996-01-01,
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,1997-01-01,
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,1998-01-01,
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,1999-01-01,
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2000-01-01,
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2001-01-01,172603.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2002-01-01,188997.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2003-01-01,207658.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2004-01-01,235796.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2005-01-01,292854.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2006-01-01,355922.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2007-01-01,396188.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2008-01-01,478432.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2009-01-01,478226.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2010-01-01,472268.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2011-01-01,510824.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2012-01-01,538780.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2013-01-01,524112.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2014-01-01,591650.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2015-01-01,860263.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2016-01-01,846963.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IE,2017-01-01,781913.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,1995-01-01,686148.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,1996-01-01,707942.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,1997-01-01,735201.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,1998-01-01,770999.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,1999-01-01,882432.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2000-01-01,975351.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2001-01-01,1069925.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2002-01-01,1146999.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2003-01-01,1241333.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2004-01-01,1348476.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2005-01-01,1471504.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2006-01-01,1626249.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2007-01-01,1814565.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2008-01-01,1898559.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2009-01-01,1965443.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2010-01-01,2018874.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2011-01-01,2051466.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2012-01-01,2053941.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2013-01-01,1999624.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2014-01-01,1984516.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2015-01-01,1950948.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2016-01-01,1938858.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,IT,2017-01-01,1956614.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,1995-01-01,1632.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,1996-01-01,2034.9
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,1997-01-01,2734.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,1998-01-01,3306.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,1999-01-01,3790.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2000-01-01,4028.1
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2001-01-01,4162.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2002-01-01,4526.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2003-01-01,6012.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2004-01-01,7674.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2005-01-01,10885.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2006-01-01,15557.5
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2007-01-01,24105.1
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2008-01-01,27643.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2009-01-01,23388.6
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2010-01-01,21992.6
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2011-01-01,21484.1
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2012-01-01,21806.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2013-01-01,21745.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2014-01-01,21254.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2015-01-01,22157.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2016-01-01,24543.5
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LT,2017-01-01,27175.1
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,1995-01-01,
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,1996-01-01,
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,1997-01-01,
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,1998-01-01,
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,1999-01-01,27293.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2000-01-01,29448.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2001-01-01,40620.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2002-01-01,45275.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2003-01-01,62161.1
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2004-01-01,61281.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2005-01-01,62978.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2006-01-01,73443.1
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2007-01-01,125893.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2008-01-01,127131.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2009-01-01,141813.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2010-01-01,140327.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2011-01-01,153668.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2012-01-01,167309.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2013-01-01,178377.5
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2014-01-01,213332.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2015-01-01,231149.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2016-01-01,232087.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LU,2017-01-01,231791.6
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,1995-01-01,491.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,1996-01-01,881.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,1997-01-01,1361.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,1998-01-01,1990.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,1999-01-01,2386.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2000-01-01,3256.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2001-01-01,3689.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2002-01-01,4481.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2003-01-01,5308.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2004-01-01,7917.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2005-01-01,12369.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2006-01-01,18146.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2007-01-01,26219.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2008-01-01,29400.6
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2009-01-01,27400.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2010-01-01,27095.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2011-01-01,26684.1
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2012-01-01,26132.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2013-01-01,25154.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2014-01-01,24684.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2015-01-01,23755.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2016-01-01,24156.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,LV,2017-01-01,24321.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,1995-01-01,3531.5
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,1996-01-01,3903.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,1997-01-01,4270.5
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,1998-01-01,4734.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,1999-01-01,5150.9
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2000-01-01,5599.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2001-01-01,6092.5
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2002-01-01,6547.9
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2003-01-01,7362.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2004-01-01,7491.1
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2005-01-01,8272.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2006-01-01,9308.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2007-01-01,10392.9
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2008-01-01,12008.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2009-01-01,13319.9
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2010-01-01,14406.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2011-01-01,15539.6
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2012-01-01,15882.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2013-01-01,16398.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2014-01-01,17806.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2015-01-01,18360.6
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2016-01-01,19362.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,MT,2017-01-01,20453.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,1995-01-01,655816.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,1996-01-01,692622.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,1997-01-01,734730.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,1998-01-01,800296.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,1999-01-01,891863.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2000-01-01,987269.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2001-01-01,1042048.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2002-01-01,1084405.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2003-01-01,1186626.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2004-01-01,1224094.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2005-01-01,1301359.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2006-01-01,1358817.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2007-01-01,1435830.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2008-01-01,1519079.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2009-01-01,1569093.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2010-01-01,1690348.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2011-01-01,1792521.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2012-01-01,1828651.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2013-01-01,1839991.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2014-01-01,1941608.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2015-01-01,1983611.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2016-01-01,2044814.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,NL,2017-01-01,2059447.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,1995-01-01,74819.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,1996-01-01,109421.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,1997-01-01,141265.5
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,1998-01-01,202767.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,1999-01-01,245961.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2000-01-01,295399.6
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2001-01-01,332115.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2002-01-01,398530.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2003-01-01,405149.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2004-01-01,399011.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2005-01-01,429019.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2006-01-01,534190.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2007-01-01,675131.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2008-01-01,896353.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2009-01-01,953987.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2010-01-01,1050443.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2011-01-01,1199958.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2012-01-01,1247510.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2013-01-01,1304140.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2014-01-01,1405663.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2015-01-01,1500632.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2016-01-01,1604508.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PL,2017-01-01,1615878.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,1995-01-01,82454.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,1996-01-01,95690.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,1997-01-01,107561.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,1998-01-01,131287.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,1999-01-01,156488.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2000-01-01,181491.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2001-01-01,207266.5
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2002-01-01,231978.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2003-01-01,252543.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2004-01-01,280669.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2005-01-01,296573.1
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2006-01-01,311877.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2007-01-01,345197.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2008-01-01,372492.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2009-01-01,380777.2
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2010-01-01,388438.6
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2011-01-01,387584.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2012-01-01,389645.9
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2013-01-01,376100.6
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2014-01-01,360792.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2015-01-01,352658.9
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2016-01-01,342723.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,PT,2017-01-01,341973.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,1995-01-01,7158.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,1996-01-01,8194.1
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,1997-01-01,10506.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,1998-01-01,14710.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,1999-01-01,17277.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2000-01-01,23708.9
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2001-01-01,35825.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2002-01-01,52266.5
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2003-01-01,71237.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2004-01-01,88935.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2005-01-01,121280.6
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2006-01-01,233221.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2007-01-01,443576.3
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2008-01-01,591843.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2009-01-01,616759.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2010-01-01,399668.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2011-01-01,417742.7
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2012-01-01,432647.1
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2013-01-01,431674.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2014-01-01,421874.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2015-01-01,436260.5
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2016-01-01,435447.4
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,RO,2017-01-01,445050.8
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,1995-01-01,2457139.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,1996-01-01,2510495.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,1997-01-01,2773068.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,1998-01-01,3013680.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,1999-01-01,3298503.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2000-01-01,3657188.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2001-01-01,4008246.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2002-01-01,4191901.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2003-01-01,4292924.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2004-01-01,4500535.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2005-01-01,4906024.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2006-01-01,5352003.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2007-01-01,6310367.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2008-01-01,7403067.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2009-01-01,7756017.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2010-01-01,7836529.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2011-01-01,8319673.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2012-01-01,8482887.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2013-01-01,8827511.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2014-01-01,9283787.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2015-01-01,9864762.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2016-01-01,10172746.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SE,2017-01-01,10861498.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,1995-01-01,4042.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,1996-01-01,4701.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,1997-01-01,5656.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,1998-01-01,7124.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,1999-01-01,9315.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2000-01-01,11190.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2001-01-01,13369.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2002-01-01,15447.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2003-01-01,17764.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2004-01-01,20440.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2005-01-01,24454.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2006-01-01,28180.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2007-01-01,36547.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2008-01-01,43511.0
NCO,S11_S14_S15,LIAB,F3_F4,MIO_NAC,SI,2009-01-01,44899.0
