stk_flow,geo\time,date,value
LOSS_CUM_EUR_HAB,FR,1992-01-01,: 
LOSS_CUM_EUR_HAB,FR,1993-01-01,: 
LOSS_CUM_EUR_HAB,FR,1994-01-01,: 
LOSS_CUM_EUR_HAB,FR,1995-01-01,: 
LOSS_CUM_EUR_HAB,FR,1996-01-01,: 
LOSS_CUM_EUR_HAB,FR,1997-01-01,: 
LOSS_CUM_EUR_HAB,FR,1998-01-01,: 
LOSS_CUM_EUR_HAB,FR,1999-01-01,: 
LOSS_CUM_EUR_HAB,FR,2000-01-01,: 
LOSS_CUM_EUR_HAB,FR,2001-01-01,: 
LOSS_CUM_EUR_HAB,FR,2002-01-01,: 
LOSS_CUM_EUR_HAB,FR,2003-01-01,: 
LOSS_CUM_EUR_HAB,FR,2004-01-01,: 
LOSS_CUM_EUR_HAB,FR,2005-01-01,: 
LOSS_CUM_EUR_HAB,FR,2006-01-01,: 
LOSS_CUM_EUR_HAB,FR,2007-01-01,: 
LOSS_CUM_EUR_HAB,FR,2008-01-01,: 
LOSS_CUM_EUR_HAB,FR,2009-01-01,: 
LOSS_CUM_EUR_HAB,FR,2010-01-01,: 
LOSS_CUM_EUR_HAB,FR,2011-01-01,: 
LOSS_CUM_EUR_HAB,FR,2012-01-01,: 
LOSS_CUM_EUR_HAB,FR,2013-01-01,: 
LOSS_CUM_EUR_HAB,FR,2014-01-01,: 
LOSS_CUM_EUR_HAB,FR,2015-01-01,: 
LOSS_CUM_EUR_HAB,FR,2016-01-01,996
LOSS_CUM_EUR_HAB,HR,1980-01-01,: 
LOSS_CUM_EUR_HAB,HR,1981-01-01,: 
LOSS_CUM_EUR_HAB,HR,1982-01-01,: 
LOSS_CUM_EUR_HAB,HR,1983-01-01,: 
LOSS_CUM_EUR_HAB,HR,1984-01-01,: 
LOSS_CUM_EUR_HAB,HR,1985-01-01,: 
LOSS_CUM_EUR_HAB,HR,1986-01-01,: 
LOSS_CUM_EUR_HAB,HR,1987-01-01,: 
LOSS_CUM_EUR_HAB,HR,1988-01-01,: 
LOSS_CUM_EUR_HAB,HR,1989-01-01,: 
LOSS_CUM_EUR_HAB,HR,1990-01-01,: 
LOSS_CUM_EUR_HAB,HR,1991-01-01,: 
LOSS_CUM_EUR_HAB,HR,1992-01-01,: 
LOSS_CUM_EUR_HAB,HR,1993-01-01,: 
LOSS_CUM_EUR_HAB,HR,1994-01-01,: 
LOSS_CUM_EUR_HAB,HR,1995-01-01,: 
LOSS_CUM_EUR_HAB,HR,1996-01-01,: 
LOSS_CUM_EUR_HAB,HR,1997-01-01,: 
LOSS_CUM_EUR_HAB,HR,1998-01-01,: 
LOSS_CUM_EUR_HAB,HR,1999-01-01,: 
LOSS_CUM_EUR_HAB,HR,2000-01-01,: 
LOSS_CUM_EUR_HAB,HR,2001-01-01,: 
LOSS_CUM_EUR_HAB,HR,2002-01-01,: 
LOSS_CUM_EUR_HAB,HR,2003-01-01,: 
LOSS_CUM_EUR_HAB,HR,2004-01-01,: 
LOSS_CUM_EUR_HAB,HR,2005-01-01,: 
LOSS_CUM_EUR_HAB,HR,2006-01-01,: 
LOSS_CUM_EUR_HAB,HR,2007-01-01,: 
LOSS_CUM_EUR_HAB,HR,2008-01-01,: 
LOSS_CUM_EUR_HAB,HR,2009-01-01,: 
LOSS_CUM_EUR_HAB,HR,2010-01-01,: 
LOSS_CUM_EUR_HAB,HR,2011-01-01,: 
LOSS_CUM_EUR_HAB,HR,2012-01-01,: 
LOSS_CUM_EUR_HAB,HR,2013-01-01,: 
LOSS_CUM_EUR_HAB,HR,2014-01-01,: 
LOSS_CUM_EUR_HAB,HR,2015-01-01,: 
LOSS_CUM_EUR_HAB,HR,2016-01-01,612
LOSS_CUM_EUR_HAB,HU,1980-01-01,: 
LOSS_CUM_EUR_HAB,HU,1981-01-01,: 
LOSS_CUM_EUR_HAB,HU,1982-01-01,: 
LOSS_CUM_EUR_HAB,HU,1983-01-01,: 
LOSS_CUM_EUR_HAB,HU,1984-01-01,: 
LOSS_CUM_EUR_HAB,HU,1985-01-01,: 
LOSS_CUM_EUR_HAB,HU,1986-01-01,: 
LOSS_CUM_EUR_HAB,HU,1987-01-01,: 
LOSS_CUM_EUR_HAB,HU,1988-01-01,: 
LOSS_CUM_EUR_HAB,HU,1989-01-01,: 
LOSS_CUM_EUR_HAB,HU,1990-01-01,: 
LOSS_CUM_EUR_HAB,HU,1991-01-01,: 
LOSS_CUM_EUR_HAB,HU,1992-01-01,: 
LOSS_CUM_EUR_HAB,HU,1993-01-01,: 
LOSS_CUM_EUR_HAB,HU,1994-01-01,: 
LOSS_CUM_EUR_HAB,HU,1995-01-01,: 
LOSS_CUM_EUR_HAB,HU,1996-01-01,: 
LOSS_CUM_EUR_HAB,HU,1997-01-01,: 
LOSS_CUM_EUR_HAB,HU,1998-01-01,: 
LOSS_CUM_EUR_HAB,HU,1999-01-01,: 
LOSS_CUM_EUR_HAB,HU,2000-01-01,: 
LOSS_CUM_EUR_HAB,HU,2001-01-01,: 
LOSS_CUM_EUR_HAB,HU,2002-01-01,: 
LOSS_CUM_EUR_HAB,HU,2003-01-01,: 
LOSS_CUM_EUR_HAB,HU,2004-01-01,: 
LOSS_CUM_EUR_HAB,HU,2005-01-01,: 
LOSS_CUM_EUR_HAB,HU,2006-01-01,: 
LOSS_CUM_EUR_HAB,HU,2007-01-01,: 
LOSS_CUM_EUR_HAB,HU,2008-01-01,: 
LOSS_CUM_EUR_HAB,HU,2009-01-01,: 
LOSS_CUM_EUR_HAB,HU,2010-01-01,: 
LOSS_CUM_EUR_HAB,HU,2011-01-01,: 
LOSS_CUM_EUR_HAB,HU,2012-01-01,: 
LOSS_CUM_EUR_HAB,HU,2013-01-01,: 
LOSS_CUM_EUR_HAB,HU,2014-01-01,: 
LOSS_CUM_EUR_HAB,HU,2015-01-01,: 
LOSS_CUM_EUR_HAB,HU,2016-01-01,561
LOSS_CUM_EUR_HAB,IE,1980-01-01,: 
LOSS_CUM_EUR_HAB,IE,1981-01-01,: 
LOSS_CUM_EUR_HAB,IE,1982-01-01,: 
LOSS_CUM_EUR_HAB,IE,1983-01-01,: 
LOSS_CUM_EUR_HAB,IE,1984-01-01,: 
LOSS_CUM_EUR_HAB,IE,1985-01-01,: 
LOSS_CUM_EUR_HAB,IE,1986-01-01,: 
LOSS_CUM_EUR_HAB,IE,1987-01-01,: 
LOSS_CUM_EUR_HAB,IE,1988-01-01,: 
LOSS_CUM_EUR_HAB,IE,1989-01-01,: 
LOSS_CUM_EUR_HAB,IE,1990-01-01,: 
LOSS_CUM_EUR_HAB,IE,1991-01-01,: 
LOSS_CUM_EUR_HAB,IE,1992-01-01,: 
LOSS_CUM_EUR_HAB,IE,1993-01-01,: 
LOSS_CUM_EUR_HAB,IE,1994-01-01,: 
LOSS_CUM_EUR_HAB,IE,1995-01-01,: 
LOSS_CUM_EUR_HAB,IE,1996-01-01,: 
LOSS_CUM_EUR_HAB,IE,1997-01-01,: 
LOSS_CUM_EUR_HAB,IE,1998-01-01,: 
LOSS_CUM_EUR_HAB,IE,1999-01-01,: 
LOSS_CUM_EUR_HAB,IE,2000-01-01,: 
LOSS_CUM_EUR_HAB,IE,2001-01-01,: 
LOSS_CUM_EUR_HAB,IE,2002-01-01,: 
LOSS_CUM_EUR_HAB,IE,2003-01-01,: 
LOSS_CUM_EUR_HAB,IE,2004-01-01,: 
LOSS_CUM_EUR_HAB,IE,2005-01-01,: 
LOSS_CUM_EUR_HAB,IE,2006-01-01,: 
LOSS_CUM_EUR_HAB,IE,2007-01-01,: 
LOSS_CUM_EUR_HAB,IE,2008-01-01,: 
LOSS_CUM_EUR_HAB,IE,2009-01-01,: 
LOSS_CUM_EUR_HAB,IE,2010-01-01,: 
LOSS_CUM_EUR_HAB,IE,2011-01-01,: 
LOSS_CUM_EUR_HAB,IE,2012-01-01,: 
LOSS_CUM_EUR_HAB,IE,2013-01-01,: 
LOSS_CUM_EUR_HAB,IE,2014-01-01,: 
LOSS_CUM_EUR_HAB,IE,2015-01-01,: 
LOSS_CUM_EUR_HAB,IE,2016-01-01,992
LOSS_CUM_EUR_HAB,IS,1980-01-01,: 
LOSS_CUM_EUR_HAB,IS,1981-01-01,: 
LOSS_CUM_EUR_HAB,IS,1982-01-01,: 
LOSS_CUM_EUR_HAB,IS,1983-01-01,: 
LOSS_CUM_EUR_HAB,IS,1984-01-01,: 
LOSS_CUM_EUR_HAB,IS,1985-01-01,: 
LOSS_CUM_EUR_HAB,IS,1986-01-01,: 
LOSS_CUM_EUR_HAB,IS,1987-01-01,: 
LOSS_CUM_EUR_HAB,IS,1988-01-01,: 
LOSS_CUM_EUR_HAB,IS,1989-01-01,: 
LOSS_CUM_EUR_HAB,IS,1990-01-01,: 
LOSS_CUM_EUR_HAB,IS,1991-01-01,: 
LOSS_CUM_EUR_HAB,IS,1992-01-01,: 
LOSS_CUM_EUR_HAB,IS,1993-01-01,: 
LOSS_CUM_EUR_HAB,IS,1994-01-01,: 
LOSS_CUM_EUR_HAB,IS,1995-01-01,: 
LOSS_CUM_EUR_HAB,IS,1996-01-01,: 
LOSS_CUM_EUR_HAB,IS,1997-01-01,: 
LOSS_CUM_EUR_HAB,IS,1998-01-01,: 
LOSS_CUM_EUR_HAB,IS,1999-01-01,: 
LOSS_CUM_EUR_HAB,IS,2000-01-01,: 
LOSS_CUM_EUR_HAB,IS,2001-01-01,: 
LOSS_CUM_EUR_HAB,IS,2002-01-01,: 
LOSS_CUM_EUR_HAB,IS,2003-01-01,: 
LOSS_CUM_EUR_HAB,IS,2004-01-01,: 
LOSS_CUM_EUR_HAB,IS,2005-01-01,: 
LOSS_CUM_EUR_HAB,IS,2006-01-01,: 
LOSS_CUM_EUR_HAB,IS,2007-01-01,: 
LOSS_CUM_EUR_HAB,IS,2008-01-01,: 
LOSS_CUM_EUR_HAB,IS,2009-01-01,: 
LOSS_CUM_EUR_HAB,IS,2010-01-01,: 
LOSS_CUM_EUR_HAB,IS,2011-01-01,: 
LOSS_CUM_EUR_HAB,IS,2012-01-01,: 
LOSS_CUM_EUR_HAB,IS,2013-01-01,: 
LOSS_CUM_EUR_HAB,IS,2014-01-01,: 
LOSS_CUM_EUR_HAB,IS,2015-01-01,: 
LOSS_CUM_EUR_HAB,IS,2016-01-01,279
